suite,operation,logical_values,arm,repetitions,median_ns,min_ns,max_ns,median_cycles,ratio_to_local,mean_required_lines_per_request,max_major_faults,max_minor_faults
capacity,get16,1024,fixed_planes,5,15.0550174713,15.0161762238,15.0890321732,57.959306716918945,2.0616817308452253,4.0,0,0
capacity,get16,1024,local_aos7,5,7.30229949951,7.24868488312,7.35814380646,27.923256874084473,1.0,2.499532127380371,0,0
capacity,get16,1024,plain_u64,5,5.11093044281,5.06614398956,5.12598991394,19.61804485321045,0.6999069872651696,2.0,0,0
capacity,get16,1024,prior_shape,5,26.1980009079,26.011182785,27.2317008972,100.05212211608887,3.5876371421985556,4.0,0,0
capacity,get16,65536,fixed_planes,5,18.2378072739,18.0419607162,18.3286142349,69.78012084960938,2.3414496748309617,4.0,0,0
capacity,get16,65536,local_aos7,5,7.78910923004,7.77484989166,7.80574035645,30.024147033691406,1.0,2.500478172302246,0,0
capacity,get16,65536,plain_u64,5,5.81298828125,5.80555534363,5.91219997406,22.4517879486084,0.7462969268464281,2.0,0,0
capacity,get16,65536,prior_shape,5,29.2861328125,28.9993505478,29.5606174469,111.77602100372314,3.7598821569420466,4.0,0,0
capacity,get16,67108864,fixed_planes,5,152.766025543,149.25295639,157.762425423,579.0271835327148,3.413109697821864,4.0,0,0
capacity,get16,67108864,local_aos7,5,44.7586040497,44.4815855026,45.8989048004,170.37868309020996,1.0,2.5000648498535156,0,0
capacity,get16,67108864,plain_u64,5,38.7511167526,38.1038131714,39.0851516724,146.2449836730957,0.8657802801349819,2.0,0,0
capacity,get16,67108864,prior_shape,5,206.787216187,200.011219025,207.896726608,783.2467565536499,4.620055083875791,4.0,0,0
capacity,independent,1024,fixed_planes,5,2.97513103485,2.96746063232,3.01572704315,11.432570457458496,1.167105128277795,4.0,0,0
capacity,independent,1024,local_aos7,5,2.54915428162,2.52958011627,2.59093761444,9.758061408996582,1.0,1.093874168395996,0,0
capacity,independent,1024,plain_u64,5,1.94205093384,1.92829608917,1.95004463196,7.476437568664551,0.7618412694134061,1.0,0,0
capacity,independent,1024,prior_shape,5,2.99427604675,2.98795413971,3.00522041321,11.542892456054688,1.1746154669175703,4.0,0,0
capacity,independent,65536,fixed_planes,5,3.12016677856,3.11153697968,3.16938781738,12.048966407775879,1.1554814994795526,4.0,0,0
capacity,independent,65536,local_aos7,5,2.70031738281,2.6901550293,2.74196910858,10.434710502624512,1.0,1.093783187866211,0,0
capacity,independent,65536,plain_u64,5,2.02633857727,2.01427459717,2.09339523315,7.814200401306152,0.7504075595592969,1.0,0,0
capacity,independent,65536,prior_shape,5,3.1397190094,3.12088775635,3.19546031952,12.079950332641602,1.1627222153170567,4.0,0,0
capacity,independent,67108864,fixed_planes,5,24.2709026337,23.7294549942,26.5450372696,91.70081615447998,1.5536648309331262,4.0,0,0
capacity,independent,67108864,local_aos7,5,15.6217107773,15.3780956268,16.1335105896,59.116485595703125,1.0,1.093806266784668,0,0
capacity,independent,67108864,plain_u64,5,13.5918645859,13.468670845,13.9255943298,51.51449394226074,0.8700624905724421,1.0,0,0
capacity,independent,67108864,prior_shape,5,25.250576973,24.3592977524,26.6197090149,94.97320461273193,1.6163771902429382,4.0,0,0
