key,second,records,offered_rps,committed_rps,below_1ms_pct,latency_p50_ms,latency_p90_ms,latency_p99_ms,latency_p999_ms,latency_max_ms,queue_p50_ms,queue_p90_ms,queue_p99_ms,queue_p999_ms,queue_max_ms,prepare_p50_ms,prepare_p90_ms,prepare_p99_ms,prepare_p999_ms,prepare_max_ms,local_p50_ms,local_p90_ms,local_p99_ms,local_p999_ms,local_max_ms,ack0_p50_ms,ack0_p90_ms,ack0_p99_ms,ack0_p999_ms,ack0_max_ms,ack1_p50_ms,ack1_p90_ms,ack1_p99_ms,ack1_p999_ms,ack1_max_ms,post_prepare_p50_ms,post_prepare_p90_ms,post_prepare_p99_ms,post_prepare_p999_ms,post_prepare_max_ms,all_durable_p50_ms,all_durable_p90_ms,all_durable_p99_ms,all_durable_p999_ms,all_durable_max_ms
03-below-cliff-90k-r0,56,90519,90519.0,90539.0,100.0,0.669701,0.7147842,0.76187774,0.8203718040000022,0.878218,0.014574,0.0429532,0.053353,0.05715108600000008,0.08808,0.003455,0.0046,0.009114,0.013019,0.017771,0.025145,0.034156,0.047528,0.065243,0.087141,0.723831,0.803635,0.8377495599999999,0.868933,0.905983,0.651168,0.691992,0.772734,0.894107,1.280871,0.648375,0.688726,0.7361229399999983,0.798618,0.846644,0.725482,0.8052045999999999,0.8421723999999999,0.896192,1.280871
03-below-cliff-90k-r0,57,89747,89747.0,89751.0,100.0,0.662412,0.7120384000000001,0.7530070399999998,0.7928669880000001,0.881672,0.01478,0.04337360000000003,0.053521,0.05677539800000003,0.067422,0.003455,0.00457,0.008629,0.012707,0.018975,0.025109,0.034091,0.048295,0.065011,0.100286,0.726805,0.807095,0.848803,1.021328,1.525345,0.643069,0.690057,0.734792,0.836761,0.939343,0.640057,0.686582,0.726509,0.760506,0.835285,0.727545,0.80746,0.850902,1.021328,1.525345
03-below-cliff-90k-r0,58,89978,89978.0,89964.0,99.80217386472249,0.660148,0.7099122,0.75315023,1.666230413000001,2.05846,0.014788,0.04314060000000001,0.053504,0.7114159080000021,1.405658,0.003455,0.004576,0.008742689999999987,0.012754,0.019712,0.0251035,0.03417560000000001,0.04796572999999979,0.06945,0.096121,0.73471,0.819051,0.8968473899999997,3.252715,4.098642,0.640019,0.6873753,0.7302902899999991,0.926907,1.049852,0.638027,0.685095,0.725035,0.926994,1.049913,0.735139,0.8190566,0.8968473899999997,3.252715,4.098642
03-below-cliff-90k-r0,59,88889,89937.52093873562,89943.5917138105,100.0,0.66735,0.7124742,0.7507694399999998,0.7960279999999976,0.888392,0.01472,0.043266,0.05346611999999999,0.05743823999999988,0.103565,0.003455,0.004582,0.00922323999999999,0.012607,0.019015,0.025124,0.034146,0.047345,0.065278,0.092632,0.740248,0.820647,0.874079,0.903065,0.932295,0.647021,0.6886032,0.728088,0.8434277679999922,0.911084,0.645566,0.687025,0.720094,0.765463655999993,0.849655,0.740716,0.820897,0.874797,0.905308,0.932295
04-batch16-104k-r0,0,104254,104254.0,104182.0,99.67387342452089,0.7147875,0.797507,0.8604810000000002,1.991066208000004,2.451799,0.0313695,0.052702,0.057714,0.07406414700000061,0.597783,0.006765,0.011025,0.025399,0.047636,0.067797,0.031572,0.040477,0.06069,0.109187,0.351784,0.734901,0.817018,0.870503,2.166313,2.466351,0.702068,0.791795,0.841179,1.85122,2.171122,0.676484,0.756275,0.81235,1.851453,2.171306,0.758917,0.821966,0.871829,2.166313,2.466351
04-batch16-104k-r0,1,104433,104433.0,104442.0,100.0,0.713173,0.7942926,0.8480713599999998,0.880678816,0.936568,0.031235,0.052501,0.054134,0.058101271999999995,0.075448,0.006517,0.009823,0.013865,0.028351,0.060209,0.032174,0.040477,0.05868707999999873,0.074606,0.159649,0.731715,0.8159342,0.862489,0.884341,0.933709,0.700105,0.789378,0.8347914399999983,0.865747,0.9009,0.675808,0.754243,0.803692,0.834238,0.881386,0.758562,0.821036,0.863651,0.887477,0.933709
04-batch16-104k-r0,2,104437,104437.0,104423.0,100.0,0.715568,0.79719,0.8509429599999999,0.8843509719999999,0.920221,0.031109,0.052536,0.054207,0.0587705319999999,0.097014,0.006542,0.009913,0.014198,0.027838,0.062187,0.032169,0.040531,0.057686,0.073957,0.186075,0.739276,0.820009,0.870135,0.929728,1.255065,0.700842,0.789868,0.834457,0.87579,1.375317,0.677915,0.75661,0.805276,0.835259,0.849497,0.762127,0.8249174000000004,0.873037,0.94601,1.375317
04-batch16-104k-r0,3,104326,104326.0,104349.0,100.0,0.712781,0.7948445,0.852794,0.8875761000000003,0.948475,0.0311805,0.052519,0.05429475,0.05907732500000011,0.17542,0.006577,0.009928,0.013977,0.028939,0.077631,0.032248,0.040506,0.05980275,0.075989,0.086244,0.734521,0.8179765,0.8646035,0.894579,0.963608,0.697372,0.788834,0.834905,0.8883431000000078,1.394175,0.674824,0.754496,0.8082475,0.840979,0.891569,0.758944,0.822821,0.867207,0.915593,1.394175
04-batch16-104k-r0,4,104859,104859.0,104844.0,100.0,0.717962,0.7991296,0.853538,0.8844414300000012,0.928301,0.031122,0.052491,0.05419784,0.05854216400000101,0.077824,0.006593,0.009906,0.013868,0.01886,0.037095,0.03224,0.040511,0.059521,0.073733,0.08373,0.744282,0.830522,0.880493,0.937577,1.362785,0.70066,0.790598,0.835555,0.867062,0.934015,0.680864,0.758417,0.810328,0.836509,0.868157,0.766232,0.834042,0.881204,0.937577,1.362785
04-batch16-104k-r0,5,104466,104466.0,104467.0,100.0,0.719291,0.800892,0.8565585,0.8920026100000001,0.94686,0.031085,0.052522,0.05424135000000001,0.05812458500000011,0.066336,0.006575,0.009907,0.01406,0.020563575000001902,0.050839,0.031997,0.04039,0.057863,0.071727,0.083027,0.744558,0.828753,0.876948,0.904787,0.968471,0.703213,0.7922885,0.839073,0.874367,0.972079,0.681715,0.760099,0.812379,0.841039,0.89021,0.766831,0.832724,0.878001,0.906401,0.972079
