profile,pad,width,payload,head,carrier,count,arm,median_ns_per_value,min_ns_per_value,max_ns_per_value,control,control_ns_per_value,ratio
avx512,0,18,2,16,64,65536,region32_avx2,0.104268685,0.104081489,0.104709953,tile8_avx2,0.152771324,0.6825147695911833
avx512,0,18,2,16,64,65536,tile8_avx512,0.07355076099999999,0.073382452,0.074516356,tile8_avx512,0.07355076099999999,1.0
avx512,0,18,2,16,64,65536,region32_avx512,0.060734003499999994,0.06030716,0.061543435,tile8_avx512,0.07355076099999999,0.825742693539228
avx512,0,18,2,16,64,65536,region64_avx512,0.0541199855,0.053820878,0.054482497,tile8_avx512,0.07355076099999999,0.7358181582920673
avx512,16,10,2,8,16,256,tile8_avx2,0.059539866,0.059377136,0.059829537,tile8_avx2,0.059539866,1.0
avx512,16,10,2,8,16,256,region32_avx2,0.0290049465,0.028828954,0.029213293,tile8_avx2,0.059539866,0.487151692615499
avx512,16,10,2,8,16,256,tile8_avx512,0.0595128385,0.059405783,0.059932001,tile8_avx512,0.0595128385,1.0
avx512,16,10,2,8,16,256,region32_avx512,0.0176023225,0.017563654,0.017710933,tile8_avx512,0.0595128385,0.29577353296633635
avx512,16,10,2,8,16,256,region64_avx512,0.0145011375,0.014441179,0.014695505,tile8_avx512,0.0595128385,0.2436640204953424
avx512,16,9,1,8,16,256,tile8_avx2,0.0571012535,0.057056047,0.057187291,tile8_avx2,0.0571012535,1.0
avx512,16,9,1,8,16,256,region32_avx2,0.028119294,0.02808084,0.028181013,tile8_avx2,0.0571012535,0.49244617721045303
avx512,16,9,1,8,16,256,tile8_avx512,0.056204714,0.056175068,0.056503976,tile8_avx512,0.056204714,1.0
avx512,16,9,1,8,16,256,region32_avx512,0.0175755645,0.017545678,0.017650228,tile8_avx512,0.056204714,0.31270623492541927
avx512,16,9,1,8,16,256,region64_avx512,0.014034831000000001,0.014028378,0.014102753,tile8_avx512,0.056204714,0.2497091436138257
avx512,16,13,5,8,16,256,tile8_avx2,0.058047603,0.057966121,0.058311792,tile8_avx2,0.058047603,1.0
avx512,16,13,5,8,16,256,region32_avx2,0.028761573,0.028450612,0.029016523,tile8_avx2,0.058047603,0.4954825266428314
avx512,16,13,5,8,16,256,tile8_avx512,0.1131653825,0.113024009,0.11379496,tile8_avx512,0.1131653825,1.0
avx512,16,13,5,8,16,256,region32_avx512,0.01770311,0.017630113,0.017740624,tile8_avx512,0.1131653825,0.15643573687386247
avx512,16,13,5,8,16,256,region64_avx512,0.0144732995,0.014431437,0.014579052,tile8_avx512,0.1131653825,0.1278951140380761
avx512,16,15,7,8,16,256,tile8_avx2,0.0580370315,0.05794036,0.058169058,tile8_avx2,0.0580370315,1.0
avx512,16,15,7,8,16,256,region32_avx2,0.0287093355,0.02849241,0.028846985,tile8_avx2,0.0580370315,0.4946727073730502
avx512,16,15,7,8,16,256,tile8_avx512,0.1132278015,0.113101196,0.113707155,tile8_avx512,0.1132278015,1.0
avx512,16,15,7,8,16,256,region32_avx512,0.0177342815,0.0176406,0.017843481,tile8_avx512,0.1132278015,0.15662479766508583
avx512,16,15,7,8,16,256,region64_avx512,0.0145118375,0.014429182,0.014622768,tile8_avx512,0.1132278015,0.12816496750579406
avx512,16,10,2,8,32,256,tile8_avx2,0.0596271035,0.059532909,0.0598322,tile8_avx2,0.0596271035,1.0
avx512,16,10,2,8,32,256,region32_avx2,0.050363939499999996,0.050249508,0.050625315,tile8_avx2,0.0596271035,0.844648432402892
avx512,16,10,2,8,32,256,tile8_avx512,0.057927666,0.057692777,0.058086634,tile8_avx512,0.057927666,1.0
avx512,16,10,2,8,32,256,region32_avx512,0.0285038195,0.028344013,0.02880895,tile8_avx512,0.057927666,0.4920588290230785
avx512,16,10,2,8,32,256,region64_avx512,0.0260218065,0.025842676,0.026293941,tile8_avx512,0.057927666,0.44921206561300087
avx512,16,10,2,8,64,256,tile8_avx2,0.116340907,0.116138138,0.11657184,tile8_avx2,0.116340907,1.0
avx512,16,10,2,8,64,256,region32_avx2,0.0692369525,0.068809271,0.069643591,tile8_avx2,0.116340907,0.5951213058705138
avx512,16,10,2,8,64,256,tile8_avx512,0.0603597945,0.060089152,0.060646161,tile8_avx512,0.0603597945,1.0
avx512,16,10,2,8,64,256,region32_avx512,0.046057943500000004,0.04583111,0.046430327,tile8_avx512,0.0603597945,0.7630566651448756
avx512,16,10,2,8,64,256,region64_avx512,0.043053916,0.042953722,0.043154854,tile8_avx512,0.0603597945,0.7132879817872806
avx512,16,17,1,16,32,256,tile8_avx2,0.07055786250000001,0.07040761,0.070681626,tile8_avx2,0.07055786250000001,1.0
avx512,16,17,1,16,32,256,region32_avx2,0.062271455,0.062047265,0.062563723,tile8_avx2,0.07055786250000001,0.8825586942915113
avx512,16,17,1,16,32,256,tile8_avx512,0.0728137485,0.072678613,0.072935751,tile8_avx512,0.0728137485,1.0
avx512,16,17,1,16,32,256,region32_avx512,0.0360128395,0.03587695,0.036246389,tile8_avx512,0.0728137485,0.4945884567390456
avx512,16,17,1,16,32,256,region64_avx512,0.032962280999999996,0.032838779,0.033069579,tile8_avx512,0.0728137485,0.45269309270624897
avx512,16,18,2,16,32,256,tile8_avx2,0.07132675699999999,0.071246698,0.071491713,tile8_avx2,0.07132675699999999,1.0
avx512,16,18,2,16,32,256,region32_avx2,0.064924643,0.064769046,0.065218709,tile8_avx2,0.07132675699999999,0.9102424634278552
avx512,16,18,2,16,32,256,tile8_avx512,0.074403047,0.074217461,0.074567379,tile8_avx512,0.074403047,1.0
avx512,16,18,2,16,32,256,region32_avx512,0.038398711,0.038343379,0.038582489,tile8_avx512,0.074403047,0.5160905708606262
avx512,16,18,2,16,32,256,region64_avx512,0.034270998999999996,0.034200639,0.034340465,tile8_avx512,0.074403047,0.4606128429121995
avx512,16,21,5,16,32,256,tile8_avx2,0.1133250705,0.113179505,0.113600831,tile8_avx2,0.1133250705,1.0
avx512,16,21,5,16,32,256,region32_avx2,0.06383189950000001,0.063664667,0.064059142,tile8_avx2,0.1133250705,0.5632637087130691
avx512,16,21,5,16,32,256,tile8_avx512,0.1134188735,0.113211133,0.114126436,tile8_avx512,0.1134188735,1.0
avx512,16,21,5,16,32,256,region32_avx512,0.037370004,0.037131909,0.037573542,tile8_avx512,0.1134188735,0.3294866440372466
avx512,16,21,5,16,32,256,region64_avx512,0.0341901315,0.034150623,0.03455605,tile8_avx512,0.1134188735,0.30145010653804455
avx512,16,23,7,16,32,256,tile8_avx2,0.0722205435,0.072076617,0.072387138,tile8_avx2,0.0722205435,1.0
avx512,16,23,7,16,32,256,region32_avx2,0.063916687,0.063822754,0.064387193,tile8_avx2,0.0722205435,0.8850208528270076
avx512,16,23,7,16,32,256,tile8_avx512,0.084446907,0.084346706,0.084578026,tile8_avx512,0.084446907,1.0
avx512,16,23,7,16,32,256,region32_avx512,0.037367048,0.037209038,0.0374176,tile8_avx512,0.084446907,0.442491611918954
avx512,16,23,7,16,32,256,region64_avx512,0.034253107500000005,0.034178287,0.034370232,tile8_avx512,0.084446907,0.40561707606413583
avx512,16,18,2,16,64,256,tile8_avx2,0.152187623,0.151864827,0.152370051,tile8_avx2,0.152187623,1.0
avx512,16,18,2,16,64,256,region32_avx2,0.104111049,0.103834853,0.104454964,tile8_avx2,0.152187623,0.6840966889929019
avx512,16,18,2,16,64,256,tile8_avx512,0.071907565,0.071737088,0.072083697,tile8_avx512,0.071907565,1.0
avx512,16,18,2,16,64,256,region32_avx512,0.0598365885,0.059583604,0.060277402,tile8_avx512,0.071907565,0.8321320364554132
avx512,16,18,2,16,64,256,region64_avx512,0.055103339,0.054988004,0.055323355,tile8_avx512,0.071907565,0.7663079538293363
avx512,16,10,2,8,16,8192,tile8_avx2,0.060327679999999995,0.060234677,0.060493324,tile8_avx2,0.060327679999999995,1.0
avx512,16,10,2,8,16,8192,region32_avx2,0.029395899,0.029293545,0.029629789,tile8_avx2,0.060327679999999995,0.4872705033576627
avx512,16,10,2,8,16,8192,tile8_avx512,0.0602635015,0.060142253,0.060607281,tile8_avx512,0.0602635015,1.0
avx512,16,10,2,8,16,8192,region32_avx512,0.018041441,0.017980782,0.018104352,tile8_avx512,0.0602635015,0.29937591661513396
avx512,16,10,2,8,16,8192,region64_avx512,0.013561649,0.013544718,0.013648018,tile8_avx512,0.0602635015,0.22503918063904735
avx512,16,9,1,8,16,8192,tile8_avx2,0.0574122415,0.057286756,0.057487438,tile8_avx2,0.0574122415,1.0
avx512,16,9,1,8,16,8192,region32_avx2,0.028465867,0.028418826,0.028753133,tile8_avx2,0.0574122415,0.495815287058597
avx512,16,9,1,8,16,8192,tile8_avx512,0.057166801,0.057081454,0.057320898,tile8_avx512,0.057166801,1.0
avx512,16,9,1,8,16,8192,region32_avx512,0.0177927495,0.017731693,0.017950777,tile8_avx512,0.057166801,0.31124270011190586
avx512,16,9,1,8,16,8192,region64_avx512,0.012567591,0.012505732,0.012601433,tile8_avx512,0.057166801,0.21984072538884936
avx512,16,13,5,8,16,8192,tile8_avx2,0.058415576999999996,0.058352694,0.059169633,tile8_avx2,0.058415576999999996,1.0
avx512,16,13,5,8,16,8192,region32_avx2,0.028993639,0.028771574,0.029440749,tile8_avx2,0.058415576999999996,0.4963340343278644
avx512,16,13,5,8,16,8192,tile8_avx512,0.113386242,0.11320588,0.113631997,tile8_avx512,0.113386242,1.0
avx512,16,13,5,8,16,8192,region32_avx512,0.018176036,0.018022915,0.018311683,tile8_avx512,0.113386242,0.160301952683113
avx512,16,13,5,8,16,8192,region64_avx512,0.013589364999999999,0.013548108,0.013683988,tile8_avx512,0.113386242,0.11985021075131848
avx512,16,15,7,8,16,8192,tile8_avx2,0.0586389355,0.058539126,0.058885168,tile8_avx2,0.0586389355,1.0
avx512,16,15,7,8,16,8192,region32_avx2,0.0291554855,0.028927123,0.02928587,tile8_avx2,0.0586389355,0.49720352614518387
avx512,16,15,7,8,16,8192,tile8_avx512,0.113419311,0.113334719,0.113603257,tile8_avx512,0.113419311,1.0
avx512,16,15,7,8,16,8192,region32_avx512,0.0182772525,0.018145125,0.018342957,tile8_avx512,0.113419311,0.16114762414664996
avx512,16,15,7,8,16,8192,region64_avx512,0.013571083500000001,0.013546599,0.013652174,tile8_avx512,0.113419311,0.11965408165810495
avx512,16,10,2,8,32,8192,tile8_avx2,0.060486679,0.060402244,0.060725465,tile8_avx2,0.060486679,1.0
avx512,16,10,2,8,32,8192,region32_avx2,0.050786266,0.050643303,0.050894629,tile8_avx2,0.060486679,0.8396272838851013
avx512,16,10,2,8,32,8192,tile8_avx512,0.057312564999999996,0.057239469,0.057476001,tile8_avx512,0.057312564999999996,1.0
avx512,16,10,2,8,32,8192,region32_avx512,0.0288601675,0.02877016,0.028914962,tile8_avx512,0.057312564999999996,0.5035574223558132
avx512,16,10,2,8,32,8192,region64_avx512,0.024482714000000003,0.02440037,0.024663093,tile8_avx512,0.057312564999999996,0.427178821956407
avx512,16,10,2,8,64,8192,tile8_avx2,0.1170968915,0.116950303,0.117510699,tile8_avx2,0.1170968915,1.0
avx512,16,10,2,8,64,8192,region32_avx2,0.069532674,0.069388114,0.069676191,tile8_avx2,0.1170968915,0.5938046100907811
avx512,16,10,2,8,64,8192,tile8_avx512,0.0621953495,0.062040918,0.062474467,tile8_avx512,0.0621953495,1.0
avx512,16,10,2,8,64,8192,region32_avx512,0.0477276485,0.047488615,0.048159093,tile8_avx512,0.0621953495,0.7673829134121998
avx512,16,10,2,8,64,8192,region64_avx512,0.0452092865,0.044954736,0.045583345,tile8_avx512,0.0621953495,0.726891750966043
avx512,16,17,1,16,32,8192,tile8_avx2,0.07094515,0.070849232,0.071101828,tile8_avx2,0.07094515,1.0
avx512,16,17,1,16,32,8192,region32_avx2,0.06275848749999999,0.06267437,0.063106598,tile8_avx2,0.07094515,0.8846057482435373
avx512,16,17,1,16,32,8192,tile8_avx512,0.07349251300000001,0.073407622,0.073692329,tile8_avx512,0.07349251300000001,1.0
avx512,16,17,1,16,32,8192,region32_avx512,0.036661417,0.036592975,0.036846686,tile8_avx512,0.07349251300000001,0.49884560349705276
avx512,16,17,1,16,32,8192,region64_avx512,0.032705657,0.032655885,0.03304399,tile8_avx512,0.07349251300000001,0.4450202566892766
avx512,16,18,2,16,32,8192,tile8_avx2,0.07250150650000001,0.072412631,0.072614115,tile8_avx2,0.07250150650000001,1.0
avx512,16,18,2,16,32,8192,region32_avx2,0.065483249,0.065277984,0.065854626,tile8_avx2,0.07250150650000001,0.9031984597451087
avx512,16,18,2,16,32,8192,tile8_avx512,0.07551698300000001,0.075428694,0.075706286,tile8_avx512,0.07551698300000001,1.0
avx512,16,18,2,16,32,8192,region32_avx512,0.0392239525,0.039179547,0.039432719,tile8_avx512,0.07551698300000001,0.5194057143411038
avx512,16,18,2,16,32,8192,region64_avx512,0.033862643,0.033788007,0.034007465,tile8_avx512,0.07551698300000001,0.44841096207458386
avx512,16,21,5,16,32,8192,tile8_avx2,0.1136184465,0.113472916,0.11396309,tile8_avx2,0.1136184465,1.0
avx512,16,21,5,16,32,8192,region32_avx2,0.06477108200000001,0.064661074,0.06485654,tile8_avx2,0.1136184465,0.5700754058453
avx512,16,21,5,16,32,8192,tile8_avx512,0.1136654205,0.113545299,0.11439817,tile8_avx512,0.1136654205,1.0
avx512,16,21,5,16,32,8192,region32_avx512,0.0389429705,0.038846839,0.039002858,tile8_avx512,0.1136654205,0.34261053474922043
avx512,16,21,5,16,32,8192,region64_avx512,0.0346145405,0.034537409,0.034820456,tile8_avx512,0.1136654205,0.30453008793470304
avx512,16,23,7,16,32,8192,tile8_avx2,0.073419581,0.073334254,0.073563602,tile8_avx2,0.073419581,1.0
avx512,16,23,7,16,32,8192,region32_avx2,0.064635994,0.064502656,0.06488543,tile8_avx2,0.073419581,0.8803645174711635
avx512,16,23,7,16,32,8192,tile8_avx512,0.0853274045,0.085253419,0.085635841,tile8_avx512,0.0853274045,1.0
avx512,16,23,7,16,32,8192,region32_avx512,0.038353794999999996,0.038275937,0.038548479,tile8_avx512,0.0853274045,0.44948976503791344
avx512,16,23,7,16,32,8192,region64_avx512,0.0343985185,0.034351235,0.034481306,tile8_avx512,0.0853274045,0.4031356479382893
avx512,16,18,2,16,64,8192,tile8_avx2,0.153090164,0.152962856,0.153838821,tile8_avx2,0.153090164,1.0
avx512,16,18,2,16,64,8192,region32_avx2,0.104697995,0.104545452,0.105098583,tile8_avx2,0.153090164,0.6838975951453028
avx512,16,18,2,16,64,8192,tile8_avx512,0.0736346615,0.073515452,0.074269824,tile8_avx512,0.0736346615,1.0
avx512,16,18,2,16,64,8192,region32_avx512,0.0605994875,0.060397491,0.060893223,tile8_avx512,0.0736346615,0.822975026509764
avx512,16,18,2,16,64,8192,region64_avx512,0.0538294725,0.053643115,0.054146253,tile8_avx512,0.0736346615,0.7310344259544128
avx512,16,10,2,8,16,65536,tile8_avx2,0.059671402,0.059585096,0.059873974,tile8_avx2,0.059671402,1.0
avx512,16,10,2,8,16,65536,region32_avx2,0.029073573499999998,0.029023282,0.029128354,tile8_avx2,0.059671402,0.4872279270394887
avx512,16,10,2,8,16,65536,tile8_avx512,0.059659991999999995,0.059561532,0.060368136,tile8_avx512,0.059659991999999995,1.0
avx512,16,10,2,8,16,65536,region32_avx512,0.017767108,0.017683689,0.018071232,tile8_avx512,0.059659991999999995,0.29780607412753257
avx512,16,10,2,8,16,65536,region64_avx512,0.014206874000000001,0.014163392,0.014310576,tile8_avx512,0.059659991999999995,0.23813067222670767
avx512,16,9,1,8,16,65536,tile8_avx2,0.056404526999999996,0.056352541,0.056767521,tile8_avx2,0.056404526999999996,1.0
avx512,16,9,1,8,16,65536,region32_avx2,0.028270455,0.028124217,0.02850092,tile8_avx2,0.056404526999999996,0.5012089721096323
avx512,16,9,1,8,16,65536,tile8_avx512,0.056387482,0.056318564,0.056865532,tile8_avx512,0.056387482,1.0
avx512,16,9,1,8,16,65536,region32_avx512,0.017687618500000002,0.017649062,0.018067433,tile8_avx512,0.056387482,0.3136798784524551
avx512,16,9,1,8,16,65536,region64_avx512,0.0137745625,0.013619293,0.013955332,tile8_avx512,0.056387482,0.2442840504919159
avx512,16,13,5,8,16,65536,tile8_avx2,0.059194414,0.05908896,0.059389107,tile8_avx2,0.059194414,1.0
avx512,16,13,5,8,16,65536,region32_avx2,0.0288058455,0.028750163,0.028978989,tile8_avx2,0.059194414,0.4866311456347891
avx512,16,13,5,8,16,65536,tile8_avx512,0.11251973700000001,0.112389436,0.112690907,tile8_avx512,0.11251973700000001,1.0
avx512,16,13,5,8,16,65536,region32_avx512,0.018333856000000003,0.018168164,0.018442143,tile8_avx512,0.11251973700000001,0.16293902286671716
avx512,16,13,5,8,16,65536,region64_avx512,0.0169577395,0.016922833,0.017129457,tile8_avx512,0.11251973700000001,0.1507090218314321
avx512,16,15,7,8,16,65536,tile8_avx2,0.059369569,0.059288021,0.05972988,tile8_avx2,0.059369569,1.0
avx512,16,15,7,8,16,65536,region32_avx2,0.0288235325,0.028760221,0.02943111,tile8_avx2,0.059369569,0.4854933762446549
avx512,16,15,7,8,16,65536,tile8_avx512,0.112518126,0.112426559,0.113009326,tile8_avx512,0.112518126,1.0
avx512,16,15,7,8,16,65536,region32_avx512,0.018350098500000002,0.01821149,0.018503254,tile8_avx512,0.112518126,0.16308571029702362
avx512,16,15,7,8,16,65536,region64_avx512,0.018385359,0.018342396,0.018511843,tile8_avx512,0.112518126,0.16339908647252088
avx512,16,10,2,8,32,65536,tile8_avx2,0.060106284499999996,0.059995588,0.060473971,tile8_avx2,0.060106284499999996,1.0
avx512,16,10,2,8,32,65536,region32_avx2,0.050747228500000005,0.050674139,0.050957447,tile8_avx2,0.060106284499999996,0.8442915565676
avx512,16,10,2,8,32,65536,tile8_avx512,0.0565957555,0.056440197,0.056765417,tile8_avx512,0.0565957555,1.0
avx512,16,10,2,8,32,65536,region32_avx512,0.0288037135,0.028740924,0.029054966,tile8_avx512,0.0565957555,0.5089376976335267
avx512,16,10,2,8,32,65536,region64_avx512,0.0247664835,0.024595762,0.025066603,tile8_avx512,0.0565957555,0.43760319623262206
avx512,16,10,2,8,64,65536,tile8_avx2,0.1165758375,0.116492108,0.117247302,tile8_avx2,0.1165758375,1.0
avx512,16,10,2,8,64,65536,region32_avx2,0.06937867,0.069289897,0.069549512,tile8_avx2,0.1165758375,0.5951376502013122
avx512,16,10,2,8,64,65536,tile8_avx512,0.061742529500000004,0.061652992,0.062299669,tile8_avx512,0.061742529500000004,1.0
avx512,16,10,2,8,64,65536,region32_avx512,0.064369146,0.062380694,0.064879362,tile8_avx512,0.061742529500000004,1.0425414462489748
avx512,16,10,2,8,64,65536,region64_avx512,0.045693502,0.045569338,0.045848552,tile8_avx512,0.061742529500000004,0.7400652738077405
avx512,16,17,1,16,32,65536,tile8_avx2,0.07047282899999999,0.070343822,0.070799613,tile8_avx2,0.07047282899999999,1.0
avx512,16,17,1,16,32,65536,region32_avx2,0.06237829,0.062195228,0.062721202,tile8_avx2,0.07047282899999999,0.8851395762755603
avx512,16,17,1,16,32,65536,tile8_avx512,0.07287320850000001,0.072744127,0.073073927,tile8_avx512,0.07287320850000001,1.0
avx512,16,17,1,16,32,65536,region32_avx512,0.0361517305,0.035936231,0.036320031,tile8_avx512,0.07287320850000001,0.4960908301437008
avx512,16,17,1,16,32,65536,region64_avx512,0.032471375499999997,0.032405894,0.032590184,tile8_avx512,0.07287320850000001,0.4455872901493008
avx512,16,18,2,16,32,65536,tile8_avx2,0.0714827685,0.07141762,0.071787469,tile8_avx2,0.0714827685,1.0
avx512,16,18,2,16,32,65536,region32_avx2,0.064970149,0.064931368,0.065224793,tile8_avx2,0.0714827685,0.9088924556692289
avx512,16,18,2,16,32,65536,tile8_avx512,0.074602427,0.074516179,0.074839013,tile8_avx512,0.074602427,1.0
avx512,16,18,2,16,32,65536,region32_avx512,0.038886214,0.038800057,0.039065689,tile8_avx512,0.074602427,0.521245964290143
avx512,16,18,2,16,32,65536,region64_avx512,0.033725013,0.033633437,0.033849429,tile8_avx512,0.074602427,0.4520632150479501
avx512,16,21,5,16,32,65536,tile8_avx2,0.11252417749999999,0.112472806,0.112998933,tile8_avx2,0.11252417749999999,1.0
avx512,16,21,5,16,32,65536,region32_avx2,0.063977487,0.063692931,0.064288344,tile8_avx2,0.11252417749999999,0.5685665820574428
avx512,16,21,5,16,32,65536,tile8_avx512,0.1125485615,0.112392791,0.113093704,tile8_avx512,0.1125485615,1.0
avx512,16,21,5,16,32,65536,region32_avx512,0.037590358500000004,0.03749907,0.037905462,tile8_avx512,0.1125485615,0.3339923496045749
avx512,16,21,5,16,32,65536,region64_avx512,0.0338484795,0.033692557,0.03412782,tile8_avx512,0.1125485615,0.3007455541757413
avx512,16,23,7,16,32,65536,tile8_avx2,0.072484594,0.072313445,0.072830889,tile8_avx2,0.072484594,1.0
avx512,16,23,7,16,32,65536,region32_avx2,0.064026233,0.063905496,0.064373691,tile8_avx2,0.072484594,0.8833081551094843
avx512,16,23,7,16,32,65536,tile8_avx512,0.0846464465,0.084493784,0.084846251,tile8_avx512,0.0846464465,1.0
avx512,16,23,7,16,32,65536,region32_avx512,0.0375749915,0.037498958,0.03774872,tile8_avx512,0.0846464465,0.44390512601140325
avx512,16,23,7,16,32,65536,region64_avx512,0.033952210499999996,0.033848889,0.034129497,tile8_avx512,0.0846464465,0.40110615275503614
avx512,16,18,2,16,64,65536,tile8_avx2,0.15313752749999998,0.152609274,0.160438821,tile8_avx2,0.15313752749999998,1.0
avx512,16,18,2,16,64,65536,region32_avx2,0.1046931445,0.10443785,0.107540511,tile8_avx2,0.15313752749999998,0.6836544001273628
avx512,16,18,2,16,64,65536,tile8_avx512,0.0734095615,0.073192485,0.074772164,tile8_avx512,0.0734095615,1.0
avx512,16,18,2,16,64,65536,region32_avx512,0.061429846999999996,0.061270028,0.0616033,tile8_avx512,0.0734095615,0.8368098888589601
avx512,16,18,2,16,64,65536,region64_avx512,0.0563954,0.056164727,0.056654677,tile8_avx512,0.0734095615,0.7682296263273551
avx512,32,10,2,8,16,256,tile8_avx2,0.059411714500000004,0.059300408,0.059771976,tile8_avx2,0.059411714500000004,1.0
avx512,32,10,2,8,16,256,region32_avx2,0.0289375755,0.028831281,0.029059121,tile8_avx2,0.059411714500000004,0.48706851407225416
avx512,32,10,2,8,16,256,tile8_avx512,0.059418739,0.059286384,0.059577888,tile8_avx512,0.059418739,1.0
avx512,32,10,2,8,16,256,region32_avx512,0.017622032,0.017590681,0.017824804,tile8_avx512,0.059418739,0.2965736448900405
avx512,32,10,2,8,16,256,region64_avx512,0.0144666395,0.014438497,0.014665188,tile8_avx512,0.059418739,0.24346931192868296
avx512,32,9,1,8,16,256,tile8_avx2,0.0570806865,0.057008574,0.057691887,tile8_avx2,0.0570806865,1.0
avx512,32,9,1,8,16,256,region32_avx2,0.028102157500000002,0.028064432,0.028169671,tile8_avx2,0.0570806865,0.4923233973368558
avx512,32,9,1,8,16,256,tile8_avx512,0.057162391,0.05704497,0.057477495,tile8_avx512,0.057162391,1.0
avx512,32,9,1,8,16,256,region32_avx512,0.0176052375,0.017551249,0.017723992,tile8_avx512,0.057162391,0.3079863734181448
avx512,32,9,1,8,16,256,region64_avx512,0.014049677,0.014007257,0.014108267,tile8_avx512,0.057162391,0.24578532762913993
avx512,32,13,5,8,16,256,tile8_avx2,0.0581239805,0.058055377,0.058350539,tile8_avx2,0.0581239805,1.0
avx512,32,13,5,8,16,256,region32_avx2,0.028722071000000002,0.028557045,0.028932389,tile8_avx2,0.0581239805,0.4941518243059765
avx512,32,13,5,8,16,256,tile8_avx512,0.058068847,0.05800611,0.058194505,tile8_avx512,0.058068847,1.0
avx512,32,13,5,8,16,256,region32_avx512,0.017744925,0.017627824,0.017847132,tile8_avx512,0.058068847,0.3055842489863799
avx512,32,13,5,8,16,256,region64_avx512,0.014493093,0.014457341,0.014547592,tile8_avx512,0.058068847,0.2495846525073935
avx512,32,15,7,8,16,256,tile8_avx2,0.0580760615,0.057986662,0.058161547,tile8_avx2,0.0580760615,1.0
avx512,32,15,7,8,16,256,region32_avx2,0.028762158,0.028486701,0.028947465,tile8_avx2,0.0580760615,0.49524980270915925
avx512,32,15,7,8,16,256,tile8_avx512,0.058099716999999995,0.058030231,0.058180176,tile8_avx512,0.058099716999999995,1.0
avx512,32,15,7,8,16,256,region32_avx512,0.0177303825,0.017697031,0.017803071,tile8_avx512,0.058099716999999995,0.3051715811283556
avx512,32,15,7,8,16,256,region64_avx512,0.0144769735,0.014412377,0.014607731,tile8_avx512,0.058099716999999995,0.2491745958074116
avx512,32,10,2,8,32,256,tile8_avx2,0.059603473000000004,0.059467712,0.059945595,tile8_avx2,0.059603473000000004,1.0
avx512,32,10,2,8,32,256,region32_avx2,0.05030182,0.050160343,0.050566029,tile8_avx2,0.059603473000000004,0.8439410904797443
avx512,32,10,2,8,32,256,tile8_avx512,0.057168895,0.057055524,0.058008047,tile8_avx512,0.057168895,1.0
avx512,32,10,2,8,32,256,region32_avx512,0.028442526000000003,0.028280672,0.028637687,tile8_avx512,0.057168895,0.4975175049299099
avx512,32,10,2,8,32,256,region64_avx512,0.0260541525,0.025875673,0.026232371,tile8_avx512,0.057168895,0.4557400051199171
avx512,32,10,2,8,64,256,tile8_avx2,0.1162834015,0.116150353,0.117745604,tile8_avx2,0.1162834015,1.0
avx512,32,10,2,8,64,256,region32_avx2,0.0693710745,0.068969209,0.069984842,tile8_avx2,0.1162834015,0.596569016774075
avx512,32,10,2,8,64,256,tile8_avx512,0.060308961499999994,0.060039397,0.060578451,tile8_avx512,0.060308961499999994,1.0
avx512,32,10,2,8,64,256,region32_avx512,0.0460703335,0.045768399,0.04621901,tile8_avx512,0.060308961499999994,0.7639052697002584
avx512,32,10,2,8,64,256,region64_avx512,0.043074183,0.042904835,0.043502297,tile8_avx512,0.060308961499999994,0.7142252482659647
avx512,32,17,1,16,32,256,tile8_avx2,0.07058603699999999,0.070401719,0.070989627,tile8_avx2,0.07058603699999999,1.0
avx512,32,17,1,16,32,256,region32_avx2,0.06213943500000001,0.062049218,0.062341711,tile8_avx2,0.07058603699999999,0.8803360783663208
avx512,32,17,1,16,32,256,tile8_avx512,0.072769122,0.072696952,0.073668677,tile8_avx512,0.072769122,1.0
avx512,32,17,1,16,32,256,region32_avx512,0.036011941500000005,0.035886362,0.036319334,tile8_avx512,0.072769122,0.4948794283927186
avx512,32,17,1,16,32,256,region64_avx512,0.0329155635,0.032811925,0.033025404,tile8_avx512,0.072769122,0.4523287157429218
avx512,32,18,2,16,32,256,tile8_avx2,0.07135263,0.071285045,0.0715848,tile8_avx2,0.07135263,1.0
avx512,32,18,2,16,32,256,region32_avx2,0.0648789385,0.064732758,0.065055611,tile8_avx2,0.07135263,0.9092718586546844
avx512,32,18,2,16,32,256,tile8_avx512,0.074348081,0.07430971,0.074602686,tile8_avx512,0.074348081,1.0
avx512,32,18,2,16,32,256,region32_avx512,0.0384562345,0.038322579,0.038674565,tile8_avx512,0.074348081,0.5172458250805424
avx512,32,18,2,16,32,256,region64_avx512,0.034229133,0.034176914,0.034358392,tile8_avx512,0.074348081,0.46039026884903733
avx512,32,21,5,16,32,256,tile8_avx2,0.0722292775,0.072059125,0.07265128,tile8_avx2,0.0722292775,1.0
avx512,32,21,5,16,32,256,region32_avx2,0.06392635099999999,0.063751252,0.064148948,tile8_avx2,0.0722292775,0.8850476318276892
avx512,32,21,5,16,32,256,tile8_avx512,0.084556975,0.084340461,0.085075798,tile8_avx512,0.084556975,1.0
avx512,32,21,5,16,32,256,region32_avx512,0.037302861,0.037178073,0.037567142,tile8_avx512,0.084556975,0.44115652197822824
