dataset,model,scan,stage,repetition,windows,passes,calls,conversions,checksum,elapsed_ns,ns_per_call,cycles_raw,instructions_raw,enabled_ns,running_ns,pmu_status,major_faults,minor_faults,residence
random_dense,cheap,full,encode,1,16,64,1024,1024,10260672,6574180,6420.1,18270237,65848231,6587611,6587611,available,0,0,unestablished
random_dense,cheap,full,encode,2,16,64,1024,1024,10260672,6573106,6419.05,18270348,65848231,6585585,6585585,available,0,0,unestablished
random_dense,cheap,full,encode,3,16,64,1024,1024,10260672,6574740,6420.64,18271957,65848231,6587090,6587090,available,0,0,unestablished
random_dense,cheap,full,encode,4,16,64,1024,1024,10260672,6571395,6417.38,18270882,65848231,6584150,6584150,available,0,0,unestablished
random_dense,cheap,full,predict-then-encode,0,16,512,8192,0,67108864,7449339,909.343,20685176,89355559,7454582,7454582,available,0,0,unestablished
random_dense,cheap,full,predict-then-encode,1,16,512,8192,0,67108864,7441391,908.373,20681177,89355559,7453728,7453728,available,0,0,unestablished
random_dense,cheap,full,predict-then-encode,2,16,512,8192,0,67108864,7433018,907.351,20673114,89355559,7445568,7445568,available,0,0,unestablished
random_dense,cheap,full,predict-then-encode,3,16,512,8192,0,67108864,7457784,910.374,20748819,89355559,7469904,7469904,available,0,0,unestablished
random_dense,cheap,full,predict-then-encode,4,16,512,8192,0,67108864,7463279,911.045,20751789,89355559,7475525,7475525,available,0,0,unestablished
random_dense,cheap,sample32,predict,0,16,2048,32768,0,333840384,5126719,156.455,14211567,51134759,5132325,5132325,available,0,0,unestablished
random_dense,cheap,sample32,predict,1,16,2048,32768,0,333840384,5116448,156.142,14207940,51134759,5129942,5129942,available,0,0,unestablished
random_dense,cheap,sample32,predict,2,16,2048,32768,0,333840384,5118280,156.198,14216827,51134759,5130511,5130511,available,0,0,unestablished
random_dense,cheap,sample32,predict,3,16,2048,32768,0,333840384,5110852,155.971,14200573,51134759,5122964,5122964,available,0,0,unestablished
random_dense,cheap,sample32,predict,4,16,2048,32768,0,333840384,5117409,156.171,14217056,51134759,5129606,5129606,available,0,0,unestablished
random_dense,cheap,sample32,predict-then-encode,0,16,2048,32768,0,268435456,5106039,155.824,14258627,51302695,5126964,5126964,available,0,0,unestablished
random_dense,cheap,sample32,predict-then-encode,1,16,2048,32768,0,268435456,5129648,156.544,14241721,51302695,5141640,5141640,available,0,0,unestablished
random_dense,cheap,sample32,predict-then-encode,2,16,2048,32768,0,268435456,5132375,156.628,14253442,51302695,5144265,5144265,available,0,0,unestablished
random_dense,cheap,sample32,predict-then-encode,3,16,2048,32768,0,268435456,5174523,157.914,14265761,51302695,5170081,5170081,available,0,0,unestablished
random_dense,cheap,sample32,predict-then-encode,4,16,2048,32768,0,268435456,5134558,156.694,14256945,51302695,5150629,5150629,available,0,0,unestablished
random_dense,quadrants,full,predict,0,16,256,4096,0,41460480,7217140,1762,19579843,83994919,7135860,7135860,available,0,0,unestablished
random_dense,quadrants,full,predict,1,16,256,4096,0,41460480,7084493,1729.61,19676431,83994919,7096948,7096948,available,0,0,unestablished
random_dense,quadrants,full,predict,2,16,256,4096,0,41460480,7131008,1740.97,19831339,83994919,7143235,7143235,available,0,0,unestablished
random_dense,quadrants,full,predict,3,16,256,4096,0,41460480,7138059,1742.69,19709401,83994919,7130419,7130419,available,0,0,unestablished
random_dense,quadrants,full,predict,4,16,256,4096,0,41460480,7121515,1738.65,19796750,83994919,7134484,7134484,available,0,0,unestablished
random_dense,quadrants,full,predict-then-encode,0,16,256,4096,0,33554432,7445039,1817.64,20772586,84015911,7467298,7467298,available,0,0,unestablished
random_dense,quadrants,full,predict-then-encode,1,16,256,4096,0,33554432,7470370,1823.82,20775209,84015911,7482458,7482458,available,0,0,unestablished
random_dense,quadrants,full,predict-then-encode,2,16,256,4096,0,33554432,7468097,1823.27,20775154,84015911,7480358,7480358,available,0,0,unestablished
random_dense,quadrants,full,predict-then-encode,3,16,256,4096,0,33554432,7513364,1834.32,20780758,84015911,7510702,7510702,available,0,0,unestablished
random_dense,quadrants,full,predict-then-encode,4,16,256,4096,0,33554432,7481058,1826.43,20774385,84015911,7494137,7494137,available,0,0,unestablished
random_dense,quadrants,sample32,predict,0,16,2048,32768,0,331563008,8328731,254.173,23258447,89014567,8350808,8350808,available,0,0,unestablished
random_dense,quadrants,sample32,predict,1,16,2048,32768,0,331563008,8358633,255.085,23259536,89014567,8370642,8370642,available,0,0,unestablished
random_dense,quadrants,sample32,predict,2,16,2048,32768,0,331563008,8408024,256.593,23275125,89014567,8403838,8403838,available,0,0,unestablished
random_dense,quadrants,sample32,predict,3,16,2048,32768,0,331563008,8353201,254.919,23243702,89014567,8365531,8365531,available,0,0,unestablished
random_dense,quadrants,sample32,predict,4,16,2048,32768,0,331563008,8353850,254.939,23252576,89014567,8366475,8366475,available,0,0,unestablished
random_dense,quadrants,sample32,predict-then-encode,0,16,2048,32768,0,268435456,8317942,253.843,23220248,89182503,8339792,8339792,available,0,0,unestablished
