name,repetition_index,threads,iterations,real_time,cpu_time,time_unit,operations,rows
absent/joint16/q1/manual_time,0,1,39,737853.846153846,738448.7179487145,ns,1048576.0,1048576.0
absent/joint16/q1/manual_time,1,1,39,595831.0512820514,596278.846153872,ns,1048576.0,1048576.0
absent/joint16/q1/manual_time,2,1,39,674099.4871794871,674603.615384611,ns,1048576.0,1048576.0
absent/joint16/q1/manual_time,3,1,39,659084.5128205128,659536.33333334,ns,1048576.0,1048576.0
absent/joint16/q1/manual_time,4,1,39,605827.0512820513,604474.3589743718,ns,1048576.0,1048576.0
absent/joint16/q2/manual_time,0,1,39,640185.9743589741,640707.2820512765,ns,1048576.0,1048576.0
absent/joint16/q2/manual_time,1,1,39,647508.7435897435,648051.2820512712,ns,1048576.0,1048576.0
absent/joint16/q2/manual_time,2,1,39,747815.7435897435,744625.0000000258,ns,1048576.0,1048576.0
absent/joint16/q2/manual_time,3,1,39,661519.5897435899,662087.6153846029,ns,1048576.0,1048576.0
absent/joint16/q2/manual_time,4,1,39,639957.3846153845,640426.2820513013,ns,1048576.0,1048576.0
absent/joint16/q3/manual_time,0,1,40,625554.85,626102.074999979,ns,1048576.0,1048576.0
absent/joint16/q3/manual_time,1,1,40,645456.5250000001,645966.6750000092,ns,1048576.0,1048576.0
absent/joint16/q3/manual_time,2,1,40,627439.6499999998,627876.049999987,ns,1048576.0,1048576.0
absent/joint16/q3/manual_time,3,1,40,642588.625,643160.3999999869,ns,1048576.0,1048576.0
absent/joint16/q3/manual_time,4,1,40,691964.175,692430.1999999827,ns,1048576.0,1048576.0
absent/joint16/build/manual_time,0,1,2,11018854.000000002,10976000.000000319,ns,1048576.0,1048576.0
absent/joint16/build/manual_time,1,1,2,10658269.0,10667166.499999326,ns,1048576.0,1048576.0
absent/joint16/build/manual_time,2,1,2,10600723.0,10607228.999999663,ns,1048576.0,1048576.0
absent/joint16/build/manual_time,3,1,2,10764218.5,10773479.00000003,ns,1048576.0,1048576.0
absent/joint16/build/manual_time,4,1,2,10433166.0,10440562.500000361,ns,1048576.0,1048576.0
absent/joint64/q0/manual_time,0,1,86,330964.7325581396,331177.32558140066,ns,1048576.0,1048576.0
absent/joint64/q0/manual_time,1,1,86,333992.06976744183,334219.9651162659,ns,1048576.0,1048576.0
absent/joint64/q0/manual_time,2,1,86,343571.12790697673,339345.4534883902,ns,1048576.0,1048576.0
absent/joint64/q0/manual_time,3,1,86,334160.60465116275,334383.72093021875,ns,1048576.0,1048576.0
absent/joint64/q0/manual_time,4,1,86,331392.4651162791,331608.5348837329,ns,1048576.0,1048576.0
absent/joint64/q1/manual_time,0,1,65,337904.8,338205.12307689054,ns,1048576.0,1048576.0
absent/joint64/q1/manual_time,1,1,65,334146.30769230763,331326.27692308545,ns,1048576.0,1048576.0
absent/joint64/q1/manual_time,2,1,65,322216.323076923,322491.0307691923,ns,1048576.0,1048576.0
absent/joint64/q1/manual_time,3,1,65,326301.7384615384,325739.7538461121,ns,1048576.0,1048576.0
absent/joint64/q1/manual_time,4,1,65,336107.3692307692,336416.0307691796,ns,1048576.0,1048576.0
absent/joint64/q2/manual_time,0,1,88,329039.19318181823,328202.6590909078,ns,1048576.0,1048576.0
absent/joint64/q2/manual_time,1,1,88,325981.4090909091,326214.02272728615,ns,1048576.0,1048576.0
absent/joint64/q2/manual_time,2,1,88,328723.125,328956.4318181736,ns,1048576.0,1048576.0
absent/joint64/q2/manual_time,3,1,88,329018.0227272729,329253.318181788,ns,1048576.0,1048576.0
absent/joint64/q2/manual_time,4,1,88,339382.44318181823,339662.8863636473,ns,1048576.0,1048576.0
absent/joint64/q3/manual_time,0,1,87,335649.56321839074,335895.11494255275,ns,1048576.0,1048576.0
absent/joint64/q3/manual_time,1,1,87,336885.2873563217,337142.724137909,ns,1048576.0,1048576.0
absent/joint64/q3/manual_time,2,1,87,338417.9655172413,337849.6206896452,ns,1048576.0,1048576.0
absent/joint64/q3/manual_time,3,1,87,327610.60919540224,327859.1954022754,ns,1048576.0,1048576.0
absent/joint64/q3/manual_time,4,1,87,327468.0,327706.4137930979,ns,1048576.0,1048576.0
absent/joint64/build/manual_time,0,1,3,9931169.333333334,9937138.666667048,ns,1048576.0,1048576.0
absent/joint64/build/manual_time,1,1,3,9900511.666666666,9908555.333332459,ns,1048576.0,1048576.0
absent/joint64/build/manual_time,2,1,3,9862675.0,9870346.999999668,ns,1048576.0,1048576.0
absent/joint64/build/manual_time,3,1,3,9856552.0,9863472.333333807,ns,1048576.0,1048576.0
absent/joint64/build/manual_time,4,1,3,9780295.666666666,9786611.000000296,ns,1048576.0,1048576.0
absent/joint256/q0/manual_time,0,1,60,458356.2333333334,458665.28333332227,ns,1048576.0,1048576.0
absent/joint256/q0/manual_time,1,1,60,467664.6333333334,467986.1166666299,ns,1048576.0,1048576.0
absent/joint256/q0/manual_time,2,1,60,480448.43333333335,480806.9333333738,ns,1048576.0,1048576.0
absent/joint256/q0/manual_time,3,1,60,455691.58333333355,455979.16666668677,ns,1048576.0,1048576.0
absent/joint256/q0/manual_time,4,1,60,475134.05,475494.4500000135,ns,1048576.0,1048576.0
absent/joint256/q1/manual_time,0,1,57,464579.4385964914,464883.03508770635,ns,1048576.0,1048576.0
absent/joint256/q1/manual_time,1,1,57,449804.50877192983,450108.17543855135,ns,1048576.0,1048576.0
absent/joint256/q1/manual_time,2,1,57,456421.8596491227,456734.649122799,ns,1048576.0,1048576.0
absent/joint256/q1/manual_time,3,1,57,450065.4385964913,450418.1228070006,ns,1048576.0,1048576.0
absent/joint256/q1/manual_time,4,1,57,454824.9824561403,454210.50877193565,ns,1048576.0,1048576.0
absent/joint256/q2/manual_time,0,1,60,466991.1,460631.9499999974,ns,1048576.0,1048576.0
absent/joint256/q2/manual_time,1,1,60,462392.54999999993,461533.33333330456,ns,1048576.0,1048576.0
absent/joint256/q2/manual_time,2,1,60,469871.61666666664,470204.1666666546,ns,1048576.0,1048576.0
absent/joint256/q2/manual_time,3,1,60,470400.6500000002,470690.2833333378,ns,1048576.0,1048576.0
absent/joint256/q2/manual_time,4,1,60,457694.48333333334,458000.7000000089,ns,1048576.0,1048576.0
absent/joint256/q3/manual_time,0,1,62,466895.83870967734,467161.2741935791,ns,1048576.0,1048576.0
absent/joint256/q3/manual_time,1,1,62,456129.40322580637,456405.91935486486,ns,1048576.0,1048576.0
absent/joint256/q3/manual_time,2,1,62,464045.14516129025,458089.38709679036,ns,1048576.0,1048576.0
absent/joint256/q3/manual_time,3,1,62,463087.77419354825,461344.08064515336,ns,1048576.0,1048576.0
absent/joint256/q3/manual_time,4,1,62,454950.9677419356,455282.25806451374,ns,1048576.0,1048576.0
absent/joint256/build/manual_time,0,1,3,9835085.666666666,9843166.333332932,ns,1048576.0,1048576.0
absent/joint256/build/manual_time,1,1,3,9883280.666666666,9890235.9999992,ns,1048576.0,1048576.0
absent/joint256/build/manual_time,2,1,3,9815327.666666668,9824111.333333718,ns,1048576.0,1048576.0
absent/joint256/build/manual_time,3,1,3,9730226.333333332,9736902.666666936,ns,1048576.0,1048576.0
absent/joint256/build/manual_time,4,1,3,9874463.666666666,9834458.000000268,ns,1048576.0,1048576.0
absent/marginal64/q0/manual_time,0,1,41,669685.0243902439,670122.9756097305,ns,1048576.0,1048576.0
absent/marginal64/q0/manual_time,1,1,41,654705.6341463415,655077.2439024468,ns,1048576.0,1048576.0
absent/marginal64/q0/manual_time,2,1,41,672496.3658536585,673004.0487804648,ns,1048576.0,1048576.0
absent/marginal64/q0/manual_time,3,1,41,693868.2439024389,694338.414634158,ns,1048576.0,1048576.0
absent/marginal64/q0/manual_time,4,1,41,663417.4146341463,662662.5853658583,ns,1048576.0,1048576.0
absent/marginal64/q1/manual_time,0,1,40,654445.6749999999,654827.075000064,ns,1048576.0,1048576.0
absent/marginal64/q1/manual_time,1,1,40,659020.4,659411.4500000358,ns,1048576.0,1048576.0
absent/marginal64/q1/manual_time,2,1,40,660451.3499999999,659237.5000000317,ns,1048576.0,1048576.0
absent/marginal64/q1/manual_time,3,1,40,676435.25,676869.7750000108,ns,1048576.0,1048576.0
absent/marginal64/q1/manual_time,4,1,40,674027.525,673739.5750000097,ns,1048576.0,1048576.0
absent/marginal64/q2/manual_time,0,1,40,679309.5000000001,679700.0000000608,ns,1048576.0,1048576.0
absent/marginal64/q2/manual_time,1,1,40,687615.45,678908.3249999273,ns,1048576.0,1048576.0
absent/marginal64/q2/manual_time,2,1,40,658894.3250000001,659316.650000008,ns,1048576.0,1048576.0
absent/marginal64/q2/manual_time,3,1,40,661352.05,661737.5000000258,ns,1048576.0,1048576.0
absent/marginal64/q2/manual_time,4,1,40,660743.9000000001,661116.6750000841,ns,1048576.0,1048576.0
absent/marginal64/q3/manual_time,0,1,43,660916.0930232558,661316.8604650619,ns,1048576.0,1048576.0
absent/marginal64/q3/manual_time,1,1,43,682519.6046511629,682937.9767441555,ns,1048576.0,1048576.0
absent/marginal64/q3/manual_time,2,1,43,691687.5813953488,692116.2790697812,ns,1048576.0,1048576.0
absent/marginal64/q3/manual_time,3,1,43,659822.511627907,660218.9767441758,ns,1048576.0,1048576.0
absent/marginal64/q3/manual_time,4,1,43,691160.5116279069,691555.2325581652,ns,1048576.0,1048576.0
absent/marginal64/build/manual_time,0,1,2,15700756.0,15712791.500000378,ns,1048576.0,1048576.0
absent/marginal64/build/manual_time,1,1,2,15748180.0,15761541.499999864,ns,1048576.0,1048576.0
absent/marginal64/build/manual_time,2,1,2,15809349.5,15781729.00000041,ns,1048576.0,1048576.0
absent/marginal64/build/manual_time,3,1,2,15916424.000000002,15890249.999999994,ns,1048576.0,1048576.0
absent/marginal64/build/manual_time,4,1,2,15663766.499999998,15673979.00000067,ns,1048576.0,1048576.0
absent/shared8/q0/manual_time,0,1,9,2996747.4444444445,2999050.8888890273,ns,1048576.0,1048576.0
