scope,case,eligible_for_new_reader,before,after,ratio,before_min,before_max,after_min,after_max,separated_win,separated_loss,both_edges_agree,block_medians
transition,transition/series/avx512/local/k11/h8/u32/independentlygapped/o1-n32,True,12.524314673855098,8.913288341013619,0.7116787283874613,12.487272591107317,12.5830381944421,8.875632579131635,8.967043787363258,True,False,True,"[12.490749700431056, 8.965987580896337, 8.875969968736417, 12.547049808428818]"
transition,transition/series/avx512/local/k11/h8/u32/independentlygapped/o1-n33,True,12.960272114053694,10.386545447347313,0.80141414901964,12.922753813745112,12.986845160461664,10.363105017059281,10.423858981426068,True,False,True,"[12.923484616749617, 10.41322181730387, 10.364311990552165, 12.977047886529686]"
transition,transition/series/avx512/local/k11/h8/u32/independentlygapped/o1-n38,True,16.09860276806085,10.421257245543966,0.6473392378013967,16.051257453623137,16.110615506097822,10.356227407974986,10.488941377504595,True,False,True,"[16.071168286214064, 10.430260899043517, 10.410549390705935, 16.108234348885606]"
transition,transition/series/avx512/local/k11/h8/u32/independentlygapped/o1-n39,True,12.538242227465581,8.198040426180778,0.6538428814385643,12.506946690893907,12.554535359005015,8.169953439867303,8.218598019555499,True,False,True,"[12.507425383430709, 8.217031210829898, 8.178020017583684, 12.54758718757173]"
transition,transition/series/avx512/local/k11/h8/u32/independentlygapped/o1-n40,True,12.89016180639457,10.083351258828914,0.7822517211402847,12.85543008640881,12.927019652261714,10.02956840061621,10.129381340970367,True,False,True,"[12.86373968971102, 10.129270518534067, 10.036832128035641, 12.916164896698659]"
transition,transition/series/avx512/local/k11/h8/u64/independentlygapped/o0-n31,True,10.740497654511262,8.999646050304847,0.8379170444234288,10.728521491772268,10.7485246343237,8.965105363594057,9.045128028027609,True,False,True,"[10.731156437735459, 8.965224842347327, 9.043424977951503, 10.740902798226013]"
transition,transition/series/avx512/local/k11/h8/u64/independentlygapped/o0-n32,True,7.804347656711982,7.872896620167594,1.008783432833961,7.7760895346485075,7.8268609450196,7.867160420275881,7.888415127054796,False,True,True,"[7.825811288054213, 7.876717788369411, 7.867164181351462, 7.780327149828473]"
transition,transition/series/avx512/local/k11/h8/u64/independentlygapped/o0-n33,True,7.322884161179006,7.9721320208384325,1.0886601297206504,7.280000326621144,7.3648654241124,7.901966842696069,8.039072474710911,False,True,True,"[7.284856383982899, 8.036053206640778, 7.905564679776971, 7.36164587167705]"
transition,transition/series/avx512/local/k11/h8/u64/independentlygapped/o0-n38,True,10.357169402175096,10.20584934383309,0.9853898249158475,10.324883355887726,10.403047766161727,10.194875797539696,10.214966139035178,True,False,True,"[10.329904166931318, 10.212120108324422, 10.195016826174676, 10.401257772891938]"
transition,transition/series/avx512/local/k11/h8/u64/independentlygapped/o0-n39,True,11.169451185457735,10.205694223639501,0.9137149224419356,11.142005831239679,11.197808226328668,10.196537894922042,10.225266737459522,True,False,True,"[11.149347967350206, 10.215746650952168, 10.205628751010629, 11.196828000306983]"
transition,transition/series/avx512/local/k11/h8/u64/independentlygapped/o0-n40,True,8.326355208063418,8.645980964068965,1.0383872352330121,8.318887930704555,8.343105668057925,8.630005574502121,8.667854800628009,False,True,True,"[8.3250537191267, 8.639801736293983, 8.652160191843945, 8.336577270651336]"
transition,transition/series/avx512/local/k11/h8/u64/independentlygapped/o1-n31,True,11.723757779600263,7.543699716382587,0.6434540748964365,11.676360180276498,11.776480109970995,7.471712790558599,7.607626181321775,True,False,True,"[11.676660489926304, 7.599823091353334, 7.479655920660738, 11.774800685536224]"
transition,transition/series/avx512/local/k11/h8/u64/independentlygapped/o1-n32,True,12.461532680499637,9.271575125700998,0.7440156330215764,12.429521477727896,12.503479587059303,9.222893238685572,9.318837037222417,True,False,True,"[12.442507550766427, 9.317368450470138, 9.226512861963466, 12.490939458650347]"
transition,transition/series/avx512/local/k11/h8/u64/independentlygapped/o1-n33,True,12.759647412094061,10.42867084268023,0.8173165375083604,12.729414307717224,12.780169852309342,10.382130487727341,10.490738319041533,True,False,True,"[12.741569305587085, 10.465939150806634, 10.391606998828564, 12.774847963426819]"
transition,transition/series/avx512/local/k11/h8/u64/independentlygapped/o1-n38,True,16.009245461213034,10.421151957860708,0.6509458539510137,15.955679159761454,16.06808592985372,10.383425380996234,10.45330774269636,True,False,True,"[15.96661467978841, 10.452204296349757, 10.388219763877627, 16.03907014881658]"
transition,transition/series/avx512/local/k11/h8/u64/independentlygapped/o1-n39,True,12.5183377757151,8.259883666671081,0.6598227188512847,12.438266444366082,12.582193337542165,8.201267693829715,8.271733231021297,True,False,True,"[12.450779882411268, 8.254627373518902, 8.26513995982326, 12.579211764086725]"
transition,transition/series/avx512/local/k11/h8/u64/independentlygapped/o1-n40,True,12.871960179867294,10.248528203915157,0.796190173113231,12.813308483779771,12.939250408818278,10.136415638872919,10.31363244600163,True,False,True,"[12.831890816307965, 10.29373593051328, 10.197501934436836, 12.920354859526348]"
transition,transition/series/avx512/local/k12/h8/u32/independentlygapped/o0-n31,True,9.907383969845675,8.37444840801476,0.8452734277285922,9.891064423655058,9.916912292298147,8.354757109231027,8.389675683444391,True,False,True,"[9.898950003770585, 8.38033621295405, 8.365535177778344, 9.916331665408846]"
transition,transition/series/avx512/local/k12/h8/u32/independentlygapped/o0-n32,True,4.570962741180918,5.363338307805996,1.173349819609417,4.559279906791896,4.5907160342386115,5.339851266428296,5.3983383279080694,False,True,True,"[4.5619591546652165, 5.382415554706612, 5.342124158159332, 4.582133865260733]"
transition,transition/series/avx512/local/k12/h8/u32/independentlygapped/o0-n33,True,6.813929572689362,7.071656482202636,1.0378235358560586,6.801763117923302,6.829612963779764,7.0472594251367005,7.100683678301225,False,True,True,"[6.801790657529621, 7.096816490800261, 7.049683924578769, 6.82360475992593]"
