input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:logical_values,counter:active_values,counter:selected_values,counter:encoded_bytes
zen,composition/avx2/local/k23/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1355.5086497792302,1393.0865256797574,1366.1686823146088]",1366.1686823146088,"[1352.5172019524096,1390.0750825002258,1363.28170113598]",1363.28170113598,"[0.1654673644750037,0.17005450752926726,0.16676863797785751]",0.16676863797785751,8192.0,6144.0,4426.0,23552.0
zen,composition/avx2/local/k23/h0/u32/prefilter75/materialized,1,3,"[926.2851455733502,911.1531590413601,891.9127219911595]",911.1531590413601,"[924.2709777496211,909.142219580677,889.9525582614126]",909.142219580677,"[0.11307191718424685,0.11122475085954102,0.10887606469618645]",0.11122475085954102,8192.0,6144.0,4426.0,23552.0
zen,composition/avx2/local/k24/h0/u32/all/authored,1,3,"[1123.8733324635537,1173.3836556965657,1128.090006197184]",1128.090006197184,"[1121.4110864658105,1170.812893437934,1125.7071006864062]",1125.7071006864062,"[0.1371915689042424,0.14323530953327215,0.13770629958461716]",0.13770629958461716,8192.0,8192.0,5866.0,24576.0
zen,composition/avx2/local/k24/h0/u32/all/authored-u64-carrier,1,3,"[1059.721574662942,1091.95449230093,1084.9543112358035]",1084.9543112358035,"[1057.3945182544028,1089.5446815906248,1082.565911472197]",1082.565911472197,"[0.1293605437820974,0.13329522611095337,0.1324407118207768]",0.1324407118207768,8192.0,8192.0,5866.0,24576.0
zen,composition/avx2/local/k24/h0/u32/all/materialized,1,3,"[615.2755829827913,605.6690426875774,601.9509754303085]",605.6690426875774,"[613.9177423260351,604.337847207353,600.6407473417335]",604.337847207353,"[0.07510688268832903,0.07393420931244842,0.07348034368045758]",0.07393420931244842,8192.0,8192.0,5866.0,24576.0
zen,composition/avx2/local/k24/h0/u32/prefilter75/authored,1,3,"[1265.4450995553707,1231.5362283183738,1270.1680667100043]",1265.4450995553707,"[1262.7706799296302,1228.8183663430243,1267.3649543954873]",1262.7706799296302,"[0.1544732787543177,0.15033401224589524,0.1550498128308111]",0.1544732787543177,8192.0,6144.0,4395.0,24576.0
zen,composition/avx2/local/k24/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1068.0013070588727,1076.946418274247,1087.046231441689]",1076.946418274247,"[1065.6442723902753,1074.5697392802988,1084.647255559713]",1074.5697392802988,"[0.13037125330308505,0.13146318582449304,0.13269607317403434]",0.13146318582449304,8192.0,6144.0,4395.0,24576.0
zen,composition/avx2/local/k24/h0/u32/prefilter75/materialized,1,3,"[702.8365683068853,701.4719147042961,720.3317417125594]",702.8365683068853,"[701.3636706946526,699.9378698823949,718.7420125823119]",701.3636706946526,"[0.0857954795296491,0.08562889583792678,0.08793112081452141]",0.0857954795296491,8192.0,6144.0,4395.0,24576.0
zen,composition/avx2/local/k25/h0/u32/all/authored,1,3,"[1603.3930417377326,1614.0755754400554,1583.6830164242988]",1603.3930417377326,"[1599.866556779162,1610.5133808225935,1580.1881321016133]",1599.866556779162,"[0.19572668966525056,0.19703070989258492,0.19332068071585679]",0.19572668966525056,8192.0,8192.0,5835.0,25600.0
zen,composition/avx2/local/k25/h0/u32/all/authored-u64-carrier,1,3,"[1280.3996605440725,1256.476660179644,1256.5470128762302]",1256.5470128762302,"[1277.6112073779905,1253.8225764885156,1253.7816995900846]",1253.8225764885156,"[0.15629878668750885,0.15337849855708546,0.1533870865327429]",0.1533870865327429,8192.0,8192.0,5835.0,25600.0
zen,composition/avx2/local/k25/h0/u32/all/materialized,1,3,"[894.3119564307782,883.0449919209002,908.2674666374978]",894.3119564307782,"[892.3383889450957,881.1065154270523,906.2630955518129]",892.3383889450957,"[0.10916893999399148,0.10779357811534426,0.11087249348602268]",0.10916893999399148,8192.0,8192.0,5835.0,25600.0
zen,composition/avx2/local/k25/h0/u32/prefilter75/authored,1,3,"[1715.147588069212,1745.748484104589,1737.0487050447334]",1737.0487050447334,"[1711.3921688985395,1742.0576162987454,1733.2298637535998]",1733.2298637535998,"[0.20936860205922997,0.21310406300104845,0.21204207825253096]",0.21204207825253096,8192.0,6144.0,4392.0,25600.0
zen,composition/avx2/local/k25/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1341.5816388511312,1395.771681177018,1352.7946085095168]",1352.7946085095168,"[1338.6208312824788,1392.706244758396,1349.8091477928406]",1349.8091477928406,"[0.16376728989881972,0.17038228529992894,0.16513606060907185]",0.16513606060907185,8192.0,6144.0,4392.0,25600.0
zen,composition/avx2/local/k25/h0/u32/prefilter75/materialized,1,3,"[1009.5261842850541,1024.7721277183355,997.5681953543491]",1009.5261842850541,"[1007.2982829488524,1022.5252618435986,995.5038350348219]",1007.2982829488524,"[0.12323317679260916,0.12509425387186712,0.12177346134696643]",0.12323317679260916,8192.0,6144.0,4392.0,25600.0
zen,composition/avx2/local/k26/h0/u32/all/authored,1,3,"[1699.140696526927,1746.912904414857,1711.4375468175526]",1711.4375468175526,"[1695.3907827313415,1743.0575603750742,1707.6607255378824]",1707.6607255378824,"[0.20741463580650965,0.21324620415220422,0.20891571616425203]",0.20891571616425203,8192.0,8192.0,5837.0,26624.0
zen,composition/avx2/local/k26/h0/u32/all/authored-u64-carrier,1,3,"[1336.635262922842,1310.0814096045217,1347.798082131861]",1336.635262922842,"[1333.6854620294214,1307.1904087591395,1344.8427595244784]",1333.6854620294214,"[0.163163484243511,0.15992204707086446,0.16452613307273692]",0.163163484243511,8192.0,8192.0,5837.0,26624.0
zen,composition/avx2/local/k26/h0/u32/all/materialized,1,3,"[913.8331445124129,914.4275700032088,907.0443579014926]",913.8331445124129,"[911.8406243958838,912.4095461843019,905.0428194415877]",911.8406243958838,"[0.1115518975234879,0.11162445922890733,0.11072318822039703]",0.1115518975234879,8192.0,8192.0,5837.0,26624.0
zen,composition/avx2/local/k26/h0/u32/prefilter75/authored,1,3,"[1774.05027973997,1843.3254165493477,1799.2792502724014]",1799.2792502724014,"[1770.1546221363674,1839.2574342239782,1795.3543576994825]",1795.3543576994825,"[0.21655887203857055,0.2250153096373715,0.21963858035551775]",0.21963858035551775,8192.0,6144.0,4401.0,26624.0
zen,composition/avx2/local/k26/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1455.278825678447,1454.263727835155,1447.0597353840606]",1454.263727835155,"[1452.1972912672416,1451.0712000539081,1443.913288320417]",1451.0712000539081,"[0.17764634102520105,0.17752242771425233,0.17664303410449958]",0.17752242771425233,8192.0,6144.0,4401.0,26624.0
zen,composition/avx2/local/k26/h0/u32/prefilter75/materialized,1,3,"[1041.205735359795,1036.3383262232999,1026.5730822985443]",1036.3383262232999,"[1038.9078449592116,1034.051250904888,1024.307556653145]",1034.051250904888,"[0.12710030949216247,0.12650614333780516,0.12531409696027154]",0.12650614333780516,8192.0,6144.0,4401.0,26624.0
zen,composition/avx2/local/k27/h0/u32/all/authored,1,3,"[1692.4473510609043,1677.6470560014047,1669.2272318376731]",1677.6470560014047,"[1688.7449534049615,1674.0906648462187,1665.582922529025]",1674.0906648462187,"[0.20659757703380177,0.2047909003907965,0.2037630898239347]",0.2047909003907965,8192.0,8192.0,5927.0,27648.0
zen,composition/avx2/local/k27/h0/u32/all/authored-u64-carrier,1,3,"[1302.2807484567945,1338.1961902006158,1338.5900077160454]",1338.1961902006158,"[1299.4067804784474,1335.2541570221538,1335.636005012966]",1335.2541570221538,"[0.1589698179268548,0.16335402712409863,0.16340210055127508]",0.16335402712409863,8192.0,8192.0,5927.0,27648.0
zen,composition/avx2/local/k27/h0/u32/all/materialized,1,3,"[933.653825786781,916.5073901531496,878.5251533330874]",916.5073901531496,"[931.6221872173919,914.5797566770908,876.586432952306]",914.5797566770908,"[0.1139714142806129,0.11187834352455439,0.10724184000648039]",0.11187834352455439,8192.0,8192.0,5927.0,27648.0
zen,composition/avx2/local/k27/h0/u32/prefilter75/authored,1,3,"[1789.4544706635327,1826.821852514389,1802.2859605364267]",1802.2859605364267,"[1785.5053606168806,1822.7902764503503,1798.3086697065432]",1798.3086697065432,"[0.21843926643841952,0.2230007144182604,0.22000561041704422]",0.22000561041704422,8192.0,6144.0,4466.0,27648.0
zen,composition/avx2/local/k27/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1492.0157369163435,1531.9555811156458,1489.750990746112]",1492.0157369163435,"[1488.723040724859,1528.6079991609058,1486.5893971858293]",1488.723040724859,"[0.18213082726029586,0.18700629652290598,0.1818543689875625]",0.18213082726029586,8192.0,6144.0,4466.0,27648.0
zen,composition/avx2/local/k27/h0/u32/prefilter75/materialized,1,3,"[1018.4352999999647,1009.8881499999378,1018.8474099999922]",1018.4352999999647,"[1016.2309299994376,1007.6593500025411,1016.5988400012793]",1016.2309299994376,"[0.12432071533202693,0.1232773620605393,0.12437102172851468]",0.12432071533202693,8192.0,6144.0,4466.0,27648.0
zen,composition/avx2/local/k28/h0/u32/all/authored,1,3,"[1683.3641468835679,1695.15789038118,1734.0451622056914]",1695.15789038118,"[1679.700002365181,1691.4168873516446,1730.2296770066573]",1691.4168873516446,"[0.20548878746137303,0.20692845341567137,0.21167543483956197]",0.20692845341567137,8192.0,8192.0,5918.0,28672.0
zen,composition/avx2/local/k28/h0/u32/all/authored-u64-carrier,1,3,"[1340.3984377276474,1335.4958660021603,1339.7169450193057]",1339.7169450193057,"[1337.4762987376032,1332.7132627947312,1336.760344710719]",1336.760344710719,"[0.16362285616792574,0.16302439770534183,0.16353966614005197]",0.16353966614005197,8192.0,8192.0,5918.0,28672.0
zen,composition/avx2/local/k28/h0/u32/all/materialized,1,3,"[909.8475494213709,903.9417237648703,919.2468019539298]",909.8475494213709,"[907.8396288883102,901.946838014302,917.2182080440505]",907.8396288883102,"[0.11106537468522595,0.11034444870176639,0.11221274437914183]",0.11106537468522595,8192.0,8192.0,5918.0,28672.0
zen,composition/avx2/local/k28/h0/u32/prefilter75/authored,1,3,"[1829.2900267728235,1793.4050338217835,1810.8967626782492]",1810.8967626782492,"[1825.2843100507923,1789.6608766514398,1806.9144302052068]",1806.9144302052068,"[0.22330200522129193,0.21892151291769818,0.2210567337253722]",0.2210567337253722,8192.0,6144.0,4425.0,28672.0
zen,composition/avx2/local/k28/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1427.0527960628292,1440.7552069273572,1464.9822455717328]",1440.7552069273572,"[1423.903461593684,1437.588201088924,1461.7493095471393]",1437.588201088924,"[0.1742007807693883,0.17587343834562466,0.1788308405238932]",0.17587343834562466,8192.0,6144.0,4425.0,28672.0
zen,composition/avx2/local/k28/h0/u32/prefilter75/materialized,1,3,"[1023.9257072853454,1062.1984380383888,1057.4359940277966]",1057.4359940277966,"[1021.6808085437988,1059.8748133698673,1055.2221966990317]",1055.2221966990317,"[0.12499093106510564,0.129662895268358,0.1290815422397213]",0.1290815422397213,8192.0,6144.0,4425.0,28672.0
zen,composition/avx2/local/k29/h0/u32/all/authored,1,3,"[1706.9713633382678,1665.1592747322243,1670.008999052753]",1670.008999052753,"[1703.2040513943366,1661.4844793664195,1666.3233708189468]",1666.3233708189468,"[0.2083705277512534,0.20326651302883597,0.20385852039218177]",0.20385852039218177,8192.0,8192.0,5878.0,29696.0
zen,composition/avx2/local/k29/h0/u32/all/authored-u64-carrier,1,3,"[1280.357061400297,1277.817581999865,1305.899609007306]",1280.357061400297,"[1277.531559986303,1274.9976015510958,1303.04941713287]",1277.531559986303,"[0.15629358659671594,0.1559835915527179,0.15941157336514966]",0.15629358659671594,8192.0,8192.0,5878.0,29696.0
zen,composition/avx2/local/k29/h0/u32/all/materialized,1,3,"[933.6089917803606,907.3817984889724,932.0746745695556]",932.0746745695556,"[931.5737409691736,905.3793864173296,930.0252835697305]",930.0252835697305,"[0.11396594137943858,0.11076437969836089,0.11377864679804146]",0.11377864679804146,8192.0,8192.0,5878.0,29696.0
zen,composition/avx2/local/k29/h0/u32/prefilter75/authored,1,3,"[1738.5451606606769,1753.3875131139303,1729.929441042285]",1738.5451606606769,"[1734.708273353902,1749.5181155003497,1726.1578061336336]",1734.708273353902,"[0.21222475105721153,0.21403656165941531,0.2111730274709821]",0.21222475105721153,8192.0,6144.0,4418.0,29696.0
zen,composition/avx2/local/k29/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1498.2442637546105,1450.5088014760045,1428.5611597996099]",1450.5088014760045,"[1495.103783402448,1447.3177971102432,1425.4562286124094]",1447.3177971102432,"[0.18289114547785773,0.1770640626801763,0.17438490720210084]",0.1770640626801763,8192.0,6144.0,4418.0,29696.0
zen,composition/avx2/local/k29/h0/u32/prefilter75/materialized,1,3,"[1038.1798699999933,1037.4232899999924,1001.7521200000346]",1037.4232899999924,"[1035.888729998078,1035.1337199972477,999.5414800005165]",1035.1337199972477,"[0.12673094116210856,0.1266385852050772,0.12228419433594172]",0.1266385852050772,8192.0,6144.0,4418.0,29696.0
zen,composition/avx2/local/k30/h0/u32/all/authored,1,3,"[1635.6470842229032,1681.9704104396326,1650.158838486773]",1650.158838486773,"[1632.037289803678,1678.294132460203,1646.6634682295883]",1646.6634682295883,"[0.1996639507108036,0.20531865361811918,0.20143540508871743]",0.20143540508871743,8192.0,8192.0,5872.0,30720.0
zen,composition/avx2/local/k30/h0/u32/all/authored-u64-carrier,1,3,"[1290.5315319509132,1277.621607277566,1262.0770584455795]",1277.621607277566,"[1287.6968966215893,1274.8020558851804,1259.2992485971856]",1274.8020558851804,"[0.1575355873963517,0.15595966885712473,0.15406214092353263]",0.15595966885712473,8192.0,8192.0,5872.0,30720.0
zen,composition/avx2/local/k30/h0/u32/all/materialized,1,3,"[903.7272733050937,944.1224146040656,937.4094046756459]",937.4094046756459,"[901.7330511185357,942.0634542306441,935.4323188792496]",935.4323188792496,"[0.11031827066712568,0.11524931818897285,0.11442985896919504]",0.11442985896919504,8192.0,8192.0,5872.0,30720.0
zen,composition/avx2/local/k30/h0/u32/prefilter75/authored,1,3,"[1765.8467368526483,1771.549082102569,1784.1458597366773]",1771.549082102569,"[1761.9497195504453,1767.639491551173,1780.2084750243632]",1767.639491551173,"[0.21555746299470804,0.21625355006134875,0.21779124264363736]",0.21625355006134875,8192.0,6144.0,4393.0,30720.0
zen,composition/avx2/local/k30/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1482.5125801946601,1517.0271679832867,1432.6841640117266]",1482.5125801946601,"[1479.2408567220227,1513.6792759567275,1429.5634246933864]",1479.2408567220227,"[0.18097077394954345,0.1851839804667098,0.1748882036147127]",0.18097077394954345,8192.0,6144.0,4393.0,30720.0
zen,composition/avx2/local/k30/h0/u32/prefilter75/materialized,1,3,"[1019.5271743460812,1045.1566137642717,1020.9707648512125]",1020.9707648512125,"[1017.398173163623,1042.8928455008852,1018.7183980061901]",1018.7183980061901,"[0.1244540007746681,0.12758259445364645,0.12463022031875153]",0.12463022031875153,8192.0,6144.0,4393.0,30720.0
zen,composition/avx2/local/k31/h0/u32/all/authored,1,3,"[1695.9294297376055,1727.9313108511635,1722.8685500604438]",1722.8685500604438,"[1692.2141505354068,1724.1193196057525,1719.0770800562946]",1719.0770800562946,"[0.2070226354660163,0.2109291150941362,0.21031110230230027]",0.21031110230230027,8192.0,8192.0,5844.0,31744.0
zen,composition/avx2/local/k31/h0/u32/all/authored-u64-carrier,1,3,"[1384.589097763424,1413.1513576851382,1414.0251668449566]",1413.1513576851382,"[1381.6648734005694,1410.0338988225017,1410.9057924491667]",1410.0338988225017,"[0.1690172238480742,0.1725038278424241,0.1726104939996285]",0.1725038278424241,8192.0,8192.0,5844.0,31744.0
zen,composition/avx2/local/k31/h0/u32/all/materialized,1,3,"[934.4151309471945,920.5934717125546,911.4059495152899]",920.5934717125546,"[932.3537810911586,918.5729384510414,909.4226549860272]",918.5729384510414,"[0.11406434703945244,0.11237713277741143,0.11125560907169064]",0.11237713277741143,8192.0,8192.0,5844.0,31744.0
zen,composition/avx2/local/k31/h0/u32/prefilter75/authored,1,3,"[1774.2017990539168,1807.7723395455903,1760.7648047147643]",1774.2017990539168,"[1770.2877323153502,1803.7843461592497,1756.88037325339]",1770.2877323153502,"[0.21657736804857383,0.2206753344171863,0.21493710995053272]",0.21657736804857383,8192.0,6144.0,4401.0,31744.0
zen,composition/avx2/local/k31/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1512.2151051012424,1475.367106724837,1456.6467465607138]",1475.367106724837,"[1508.878898570444,1472.127574127815,1453.433232932152]",1472.127574127815,"[0.18459657044692898,0.18009852377012173,0.17781332355477467]",0.18009852377012173,8192.0,6144.0,4401.0,31744.0
zen,composition/avx2/local/k31/h0/u32/prefilter75/materialized,1,3,"[1024.1042145255021,1028.6874668670132,1029.5630190847046]",1028.6874668670132,"[1021.865774284277,1026.5336779170593,1027.3071655766928]",1026.5336779170593,"[0.12501272149969506,0.12557220054528967,0.12567907947811333]",0.12557220054528967,8192.0,6144.0,4401.0,31744.0
zen,composition/avx2/local/k32/h0/u32/all/authored,1,3,"[733.7571229194513,765.4273958441089,756.06408559908]",756.06408559908,"[732.1451049317135,763.7387883791133,754.4019745686564]",754.4019745686564,"[0.08956996129387833,0.09343596140675157,0.09229297919910645]",0.09229297919910645,8192.0,8192.0,5870.0,32768.0
zen,composition/avx2/local/k32/h0/u32/all/authored-u64-carrier,1,3,"[1002.9054277072936,969.9702513758702,978.3728140073264]",978.3728140073264,"[1000.8042611387699,967.8303336826574,976.250270923735]",976.250270923735,"[0.1224249789681755,0.11840457170115602,0.11943027514737872]",0.11943027514737872,8192.0,8192.0,5870.0,32768.0
zen,composition/avx2/local/k32/h0/u32/all/materialized,1,3,"[548.5388719127678,561.2528897189105,541.6969842866006]",548.5388719127678,"[547.3287387734041,560.0147504763843,540.5019083596524]",547.3287387734041,"[0.06696031151278904,0.06851231563951544,0.06612512015217292]",0.06696031151278904,8192.0,8192.0,5870.0,32768.0
zen,composition/avx2/local/k32/h0/u32/prefilter75/authored,1,3,"[861.6729882847392,862.463640172881,868.0958402452268]",862.463640172881,"[859.8475292307473,860.5684175490048,866.1807343713065]",860.5684175490048,"[0.10518469095272695,0.10528120607579114,0.10596873049868492]",0.10528120607579114,8192.0,6144.0,4411.0,32768.0
zen,composition/avx2/local/k32/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1015.5234599999831,1014.4349400000152,992.4662400000273]",1014.4349400000152,"[1013.2950999968671,1012.1969900001204,990.2768599977207]",1012.1969900001204,"[0.12396526611327917,0.12383239013672061,0.12115066406250333]",0.12383239013672061,8192.0,6144.0,4411.0,32768.0
zen,composition/avx2/local/k32/h0/u32/prefilter75/materialized,1,3,"[655.3706075770797,658.2024805333388,637.384857545497]",655.3706075770797,"[653.9411844419175,656.8117152342562,635.9787221566495]",653.9411844419175,"[0.08000129487024898,0.08034698248697983,0.07780576874334681]",0.08000129487024898,8192.0,6144.0,4411.0,32768.0
zen,composition/avx2/local/k9/h0/u16/all/authored,1,3,"[2095.6537875876993,2030.3090836642052,2007.1295734961368]",2030.3090836642052,"[2091.564359816294,2025.8469737757516,2002.6998534222569]",2025.8469737757516,"[0.255817112742639,0.24784046431447812,0.24501093426466514]",0.24784046431447812,8192.0,8192.0,5935.0,9216.0
zen,composition/avx2/local/k9/h0/u16/all/authored-u64-carrier,1,3,"[1452.8753862540998,1519.8664536336894,1458.5342592885543]",1458.5342592885543,"[1449.669007922901,1516.5122283019307,1455.3153731753077]",1455.3153731753077,"[0.17735295242359617,0.1855305729533312,0.17804373282330985]",0.17804373282330985,8192.0,8192.0,5935.0,9216.0
zen,composition/avx2/local/k9/h0/u16/all/materialized,1,3,"[790.7743034550446,808.6053748958468,786.8873486206079]",790.7743034550446,"[789.1660407930938,806.8436212362533,785.1587414820933]",789.1660407930938,"[0.09653006633972712,0.09870671080271569,0.09605558454841405]",0.09653006633972712,8192.0,8192.0,5935.0,9216.0
zen,composition/avx2/local/k9/h0/u16/prefilter75/authored,1,3,"[2031.219019954917,2086.673338477131,2117.8472896715552]",2086.673338477131,"[2026.7362743788717,2082.086657888461,2113.173194754979]",2082.086657888461,"[0.24795154052184046,0.25472086651332165,0.2585262804774847]",0.25472086651332165,8192.0,6144.0,4463.0,9216.0
zen,composition/avx2/local/k9/h0/u16/prefilter75/authored-u64-carrier,1,3,"[1473.6134631396894,1504.8302055979013,1525.8073400371522]",1504.8302055979013,"[1471.7995580616096,1501.7165823350747,1522.4672174897541]",1501.7165823350747,"[0.17988445594966912,0.1836950934567751,0.18625577881312896]",0.1836950934567751,8192.0,6144.0,4463.0,9216.0
zen,composition/avx2/local/k9/h0/u16/prefilter75/materialized,1,3,"[883.9822830669802,861.042067459418,895.0451412557761]",883.9822830669802,"[882.0830934893332,859.1500100972637,893.0697758072463]",882.0830934893332,"[0.10790799353844975,0.10510767425041725,0.10925844009469923]",0.10790799353844975,8192.0,6144.0,4463.0,9216.0
zen,composition/avx512/local/k10/h0/u16/all/authored,1,3,"[2019.6320183880075,1986.008930920258,2030.2301408178123]",2019.6320183880075,"[2015.17622298536,1981.6274767722518,2025.7877764083737]",2015.17622298536,"[0.24653711161962985,0.2424327308252268,0.24783082773654935]",0.24653711161962985,8192.0,8192.0,5955.0,10240.0
zen,composition/avx512/local/k10/h0/u16/all/authored-u64-carrier,1,3,"[1391.4417614087042,1425.7651914091257,1397.3574629948944]",1397.3574629948944,"[1388.4990622944354,1422.6528570958114,1394.273715547345]",1394.273715547345,"[0.16985373064071096,0.17404360246693432,0.17057586218199397]",0.17057586218199397,8192.0,8192.0,5955.0,10240.0
zen,composition/avx512/local/k10/h0/u16/all/grouped32-authored,1,3,"[731.0502018693593,735.3679583637748,713.8663454120482]",731.0502018693593,"[729.4447839534338,733.7618241385964,712.3094062137283]",729.4447839534338,"[0.08923952659538077,0.08976659647995298,0.08714188786768165]",0.08923952659538077,8192.0,8192.0,5955.0,10240.0
zen,composition/avx512/local/k10/h0/u16/all/grouped32-authored-u64-carrier,1,3,"[552.9963485968462,558.4596604036005,557.3889304831821]",557.3889304831821,"[551.7759912238355,557.2456609571009,556.1588760727826]",556.1588760727826,"[0.06750443708457596,0.06817134526411141,0.06804064092812281]",0.06804064092812281,8192.0,8192.0,5955.0,10240.0
zen,composition/avx512/local/k10/h0/u16/all/materialized,1,3,"[769.6587052241554,796.1499515305543,807.78674624215]",796.1499515305543,"[767.960126605708,794.3975835363966,806.0152941460357]",794.3975835363966,"[0.09395247866505803,0.09718627338019463,0.09860678054713744]",0.09718627338019463,8192.0,8192.0,5955.0,10240.0
zen,composition/avx512/local/k10/h0/u16/prefilter75/authored,1,3,"[2083.7292733317117,2118.158852061426,2127.5416180126404]",2118.158852061426,"[2079.3957753222285,2113.4841013224905,2122.846447502585]",2113.4841013224905,"[0.25436148356099997,0.25856431299577953,0.25970967016755864]",0.25856431299577953,8192.0,6144.0,4486.0,10240.0
zen,composition/avx512/local/k10/h0/u16/prefilter75/authored-u64-carrier,1,3,"[1469.5063098784794,1409.6490821995653,1454.3610317204696]",1454.3610317204696,"[1466.2631229396393,1406.5382014302168,1451.1513767038614]",1451.1513767038614,"[0.1793830944675878,0.17207630397943913,0.17753430562994013]",0.17753430562994013,8192.0,6144.0,4486.0,10240.0
zen,composition/avx512/local/k10/h0/u16/prefilter75/grouped32-authored,1,3,"[742.9830848861527,735.2473550725998,710.4757867494217]",735.2473550725998,"[741.3434627308017,733.6248033122198,708.9263250527324]",733.6248033122198,"[0.09069617735426669,0.08975187439851073,0.08672800131218526]",0.08975187439851073,8192.0,6144.0,4486.0,10240.0
zen,composition/avx512/local/k10/h0/u16/prefilter75/grouped32-authored-u64-carrier,1,3,"[572.7620897395133,559.575639977879,567.9023090518024]",567.9023090518024,"[571.4981128504033,558.340759041477,566.6528554327007]",566.6528554327007,"[0.06991724728265543,0.06830757323948719,0.06932401233542508]",0.06932401233542508,8192.0,6144.0,4486.0,10240.0
zen,composition/avx512/local/k10/h0/u16/prefilter75/materialized,1,3,"[878.3482118954354,873.7906510568127,883.0910604566762]",878.3482118954354,"[876.4333500903159,871.9404835754605,881.1420819964045]",876.4333500903159,"[0.10722024070989201,0.10666389783408359,0.10779920171590285]",0.10722024070989201,8192.0,6144.0,4486.0,10240.0
zen,composition/avx512/local/k11/h0/u16/all/authored,1,3,"[2080.743076991879,2125.282512414519,2056.480308385044]",2080.743076991879,"[2076.1662416682957,2120.592478269634,2051.941827345428]",2076.1662416682957,"[0.25399695764061025,0.25943390044122544,0.25103519389465867]",0.25399695764061025,8192.0,8192.0,5943.0,11264.0
zen,composition/avx512/local/k11/h0/u16/all/authored-u64-carrier,1,3,"[1459.5562327939506,1430.5750972684123,1438.1986407826548]",1438.1986407826548,"[1456.3560377499998,1427.4491207772126,1435.1249199992092]",1435.1249199992092,"[0.1781684854484803,0.17463074917827298,0.17556135751741392]",0.17556135751741392,8192.0,8192.0,5943.0,11264.0
zen,composition/avx512/local/k11/h0/u16/all/grouped32-authored,1,3,"[762.7118832795851,740.8700377168933,731.3570060096685]",740.8700377168933,"[761.0372420268079,739.244133685572,729.766892094329]",739.244133685572,"[0.09310447793940248,0.09043823702598794,0.0892769782726646]",0.09043823702598794,8192.0,8192.0,5943.0,11264.0
zen,composition/avx512/local/k11/h0/u16/all/grouped32-authored-u64-carrier,1,3,"[543.0323179117635,558.8467723652195,559.5528845426423]",558.8467723652195,"[541.8340235478337,557.6134659861307,558.3180554101052]",557.6134659861307,"[0.06628812474508831,0.06821860014223871,0.06830479547639677]",0.06821860014223871,8192.0,8192.0,5943.0,11264.0
zen,composition/avx512/local/k11/h0/u16/all/materialized,1,3,"[785.2818657223128,800.2850364692755,804.3006506874767]",800.2850364692755,"[783.5488699934676,798.5188163318275,802.5256311554485]",798.5188163318275,"[0.09585960274930576,0.09769104449087836,0.09818123177337362]",0.09769104449087836,8192.0,8192.0,5943.0,11264.0
zen,composition/avx512/local/k11/h0/u16/prefilter75/authored,1,3,"[2073.6642134050753,2027.2582797577136,2038.8398029753691]",2038.8398029753691,"[2069.087658762344,2022.815074671939,2034.5181059333627]",2034.5181059333627,"[0.25313283855042423,0.24746805172823652,0.24888181188664177]",0.24888181188664177,8192.0,6144.0,4441.0,11264.0
zen,composition/avx512/local/k11/h0/u16/prefilter75/authored-u64-carrier,1,3,"[1436.6244850091991,1417.50990210074,1530.4461350194144]",1436.6244850091991,"[1433.4744034285593,1414.381623492934,1527.0774015884608]",1433.4744034285593,"[0.17536919983022453,0.17303587672128173,0.18682203796623711]",0.17536919983022453,8192.0,6144.0,4441.0,11264.0
zen,composition/avx512/local/k11/h0/u16/prefilter75/grouped32-authored,1,3,"[754.2885533540048,765.7499186180859,772.3462803012538]",765.7499186180859,"[752.6239284709883,764.0600544708243,770.6628019267235]",764.0600544708243,"[0.09207623942309628,0.0934753318625593,0.09428055179458665]",0.0934753318625593,8192.0,6144.0,4441.0,11264.0
zen,composition/avx512/local/k11/h0/u16/prefilter75/grouped32-authored-u64-carrier,1,3,"[578.8543092444357,567.1936298126485,580.7104756022131]",578.8543092444357,"[577.5897796988793,565.9419394691612,579.4326209595713]",577.5897796988793,"[0.07066092642143991,0.06923750363923932,0.0708875092287858]",0.07066092642143991,8192.0,6144.0,4441.0,11264.0
zen,composition/avx512/local/k11/h0/u16/prefilter75/materialized,1,3,"[891.0548862816468,868.1697843612957,888.3342334666112]",888.3342334666112,"[889.0883725530732,866.2755390972056,886.4820738031916]",886.4820738031916,"[0.10877134842305258,0.10597775688004099,0.1084392374837172]",0.1084392374837172,8192.0,6144.0,4441.0,11264.0
