worker,transport,window,batch,rate,wait_us,count,bytes,mtu,device,method,layout,placement,profile,key,node,role,stage,repeat,run,seed,command,started,offered,committed,batches,offered_end_ns,drained_ns,retried_packets,max_follower_lag_batches,process_cpu_seconds,samples,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct,measurement_seconds,measured_records,goodput_rps,offered_rps,backlog_start,backlog_end,queue_end,drain_seconds,below_1ms_pct,average_batch_records,max_batch_records,queue_samples,queue_min_us,queue_mean_us,queue_stddev_us,queue_max_us,queue_p01_us,queue_p05_us,queue_p25_us,queue_p50_us,queue_p75_us,queue_p90_us,queue_p95_us,queue_p99_us,queue_p999_us,queue_over_1000us_pct,queue_over_2000us_pct,queue_over_5000us_pct,queue_over_10000us_pct,post_prepare_samples,post_prepare_min_us,post_prepare_mean_us,post_prepare_stddev_us,post_prepare_max_us,post_prepare_p01_us,post_prepare_p05_us,post_prepare_p25_us,post_prepare_p50_us,post_prepare_p75_us,post_prepare_p90_us,post_prepare_p95_us,post_prepare_p99_us,post_prepare_p999_us,post_prepare_over_1000us_pct,post_prepare_over_2000us_pct,post_prepare_over_5000us_pct,post_prepare_over_10000us_pct,max_sampled_queue,max_sampled_backlog,first_quarter_mean_queue,last_quarter_mean_queue,stable_observed,file,ended,recovered_records,recorded_stable_observed,quorum_drain_seconds,all_followers_drain_seconds
use1-az4,udp,64,1,84600,50,592200,4096,8900,nvme,direct-dsync,raw,good,express,open-797b46ff12c32ba6-r0,2,leader,open,0,16456874806487790894,2548955309729480904,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '592200', '64', '1', '84600', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/open-797b46ff12c32ba6-r0.csv', '16456874806487790894', '2548955309729480904']",1789411347.0228217,592200,592200,592200,6992964479,7916535209,13,64,4.44363,507373,147004.554,541550.3319991762,223511.72141592816,923665.544,155479.04799999998,190725.4722,347426.351,545903.099,735638.923,848919.4802,885938.2455999999,915108.85192,922932.667188,100.0,100.0,100.0,100.0,5.992964479,507373,74803.21326296317,84661.43955598105,10333,69413,69350,0.923479346,0.0,1.0,1,507373,146350.202,540782.2350309811,223506.22017802112,922877.117,154755.66716,190019.7504,346667.457,545118.502,734871.049,848128.9514,885180.7827999999,914318.7696,922169.794072,100.0,100.0,100.0,100.0,507373,479.786,768.0969681949966,53.31729352948964,1033.883,632.12944,676.903,732.98,774.862,807.445,827.276,840.03,873.8591999999995,948.3200800000028,0.006306997021914844,0.0,0.0,0.0,69350,69413,18346.2,62756.48,False,open-797b46ff12c32ba6-r0.csv.gz,1789411364.4930391,592200,False,0.923479346,0.92357073
use1-az4,tcp,16,64,320900,50,2000000,4096,8900,nvme,direct-dsync,raw,good,express,open-3d95a3a584950789-r0,2,leader,open,0,1248061248525860075,12091070170056656910,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '16', '64', '320900', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/open-3d95a3a584950789-r0.csv', '1248061248525860075', '12091070170056656910']",1789411372.0852673,2000000,2000000,78205,6232262324,6233115694,0,16,4.7351,1679695,546.018,1066.094470410402,202.64163165713288,2133.454,674.1498799999999,743.7627,912.927,1067.428,1206.915,1323.6806000000001,1400.9582999999998,1553.5287200000007,1775.283300000005,61.785026448254,0.008096708033303665,0.0,0.0,5.232262324,1679695,321026.3354525189,321026.5265744348,303,304,17,0.00081927,38.214973551746,29.841183667272926,64,1679695,5.037,74.36820226529221,55.64336746925576,600.333,15.506,21.382,38.723,57.919,87.185,152.3516000000001,196.7672999999998,275.3341800000002,365.41212000000195,0.0,0.0,0.0,0.0,1679695,530.907,991.7262681451097,188.19503259493004,2059.307,634.87,697.772,850.578,997.674,1115.746,1241.415,1308.79,1461.582,1707.65,49.196014752678316,0.004346027106111526,0.0,0.0,90,518,23.92,27.72,True,open-3d95a3a584950789-r0.csv.gz,1789411400.8547204,2000000,True,0.00081927,0.00085337
use1-az4,udp,64,4,136000,50,952000,4096,8900,nvme,direct-dsync,raw,good,express,open-7041897951e0b394-r0,2,leader,open,0,9956607571913743938,16113123355256251101,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '952000', '64', '4', '136000', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/open-7041897951e0b394-r0.csv', '9956607571913743938', '16113123355256251101']",1789411407.385037,952000,952000,240043,6997338562,6998358292,422,64,4.25458,815636,430.922,642.2737191860094,74.31793506733588,924.514,495.3014,523.59,583.66,642.5245,700.362,739.228,759.739,799.7739000000001,843.4298549999997,0.0,0.0,0.0,0.0,5.997338562,815636,136002.3269601767,135999.6591101238,100,84,4,0.00047869,100.0,3.978174087460583,4,815636,1.94,16.89139009558185,11.680027216424461,103.155,3.654,4.324,7.203,13.8,23.338,33.578,40.777,54.14365000000002,56.368,0.0,0.0,0.0,0.0,815636,424.461,625.3823290904276,73.71155537488762,910.457,480.134,508.225,566.704,625.501,683.305,721.569,741.693,782.355,822.856,0.0,0.0,0.0,0.0,5,124,2.28,2.08,True,open-7041897951e0b394-r0.csv.gz,1789411426.628588,952000,True,0.00047869,0.00101973
use1-az4,udp,64,1,4000,50,28000,4096,8900,nvme,direct-dsync,raw,good,express,open-fcdfb0f4cb39e5c0-r0,2,leader,open,0,12135575257180884893,2357757873520569997,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '28000', '64', '1', '4000', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/open-fcdfb0f4cb39e5c0-r0.csv', '12135575257180884893', '2357757873520569997']",1789411429.0589964,28000,28000,28000,6998290804,6998760344,0,12,0.414591,24016,379.573,434.4180281479014,51.544869164263254,780.544,383.7992,387.0165,398.642,421.8985,445.60825,501.0585,543.744,631.5541,698.9495650000001,0.0,0.0,0.0,0.0,5.998290804,24016,4003.4737868971115,4003.8072152128357,2,4,1,0.000425105,100.0,1.0,1,24016,0.848,3.186579030646236,0.7277254425286531,47.775,1.00615,1.9685000000000001,2.9057500000000003,3.202,3.488,3.694,4.021,5.231099999999992,7.126565000000016,0.0,0.0,0.0,0.0,24016,376.629,431.2314491172552,51.56662052644114,777.298,380.6302,383.819,395.35775,418.74350000000004,442.4285,497.923,540.1495,628.4065999999997,695.4283600000001,0.0,0.0,0.0,0.0,1,7,0.0,0.12,True,open-fcdfb0f4cb39e5c0-r0.csv.gz,1789411436.5833375,28000,True,0.000425105,0.00046954
use1-az4,udp,64,4,231100,50,1617700,4096,8900,nvme,direct-dsync,raw,good,express,open-077df5b41c116e1e-r0,2,leader,open,0,17537425007750416315,2034202271182759846,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '1617700', '64', '4', '231100', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/open-077df5b41c116e1e-r0.csv', '17537425007750416315', '2034202271182759846']",1789411442.4160886,1617700,1617700,404480,7005497141,7006261643,408,64,6.42163,1386358,531.138,816.9706687428501,81.08692823033687,1153.913,639.37414,685.115,760.871,816.57,870.095,920.974,954.733,1014.31143,1070.6587179999979,1.5919408983826688,0.0,0.0,0.0,6.005497141,1386358,230848.66538944872,230848.16584712447,182,179,3,0.000729084,98.40798697017654,3.999632129651937,4,1386358,1.909,13.611881536370838,8.663603700401806,167.204,3.561,3.897,7.423,11.939,17.48,24.055,29.133,42.306429999999935,74.77457399999864,0.0,0.0,0.0,0.0,1386358,527.014,803.3587872064791,80.64210784192356,1138.237,626.374,671.926,747.82025,802.945,856.0745000000001,906.5103,940.378,1000.165,1056.554,1.0047909702977154,0.0,0.0,0.0,8,252,2.64,3.08,True,open-077df5b41c116e1e-r0.csv.gz,1789411470.3773687,1617700,True,0.000729084,0.000764502
use1-az4,tcp,64,4,129600,50,907200,4096,8900,nvme,direct-dsync,raw,good,express,open-f9e11b12a5468a31-r0,2,leader,open,0,428696631619591834,1474217750009402353,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '907200', '64', '4', '129600', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/open-f9e11b12a5468a31-r0.csv', '428696631619591834', '1474217750009402353']",1789411476.128264,907200,907200,229288,6988798223,6989497483,0,64,4.11537,777338,464.56,632.3605078575857,51.918753604437505,851.958,525.98611,551.081,594.159,629.751,668.877,702.564,720.972,752.746,783.7331939999978,0.0,0.0,0.0,0.0,5.988798223,777338,129795.1560656546,129798.66261224677,82,103,4,0.000606663,100.0,3.9718050577740955,4,777338,1.635,17.165734056485082,12.103734499833823,113.727,3.331,4.138,7.003,13.98,23.933,34.675,42.062,54.41,56.712,0.0,0.0,0.0,0.0,777338,451.74,615.1947738011007,51.17308368088922,811.025,511.352,535.672,577.36225,612.531,651.328,684.868,702.6364500000001,733.933,762.9956409999996,0.0,0.0,0.0,0.0,6,108,2.44,2.44,True,open-f9e11b12a5468a31-r0.csv.gz,1789411494.8941748,907200,True,0.000606663,0.00069926
use1-az4,udp,16,16,190300,50,1332100,4096,8900,nvme,direct-dsync,raw,good,express,open-6690c541272166ca-r0,2,leader,open,0,10329990520359220827,2144553333631106686,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '1332100', '16', '16', '190300', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/open-6690c541272166ca-r0.csv', '10329990520359220827', '2144553333631106686']",1789411500.9816704,1332100,1332100,122067,7012504361,7013182053,0,16,4.83631,1141841,456.589,619.4829146422313,43.30619472499593,996.532,523.8184,550.738,589.301,618.537,648.523,675.208,692.148,722.7452000000002,768.8433199999998,0.0,0.0,0.0,0.0,6.012504361,1141841,189913.87472525443,189911.0472844778,132,115,5,0.000538111,100.0,11.714265821598628,16,1141841,2.633,39.731526875458144,16.81944841702128,246.344,9.673,13.749,25.469,39.85,54.25,61.509,64.021,68.427,104.06047999999765,0.0,0.0,0.0,0.0,1141841,447.818,579.7513877667731,39.5437092952715,935.346,492.684,517.78,550.432,580.026,605.642,631.564,646.827,673.4500000000005,718.881,0.0,0.0,0.0,0.0,17,155,7.72,7.56,True,open-6690c541272166ca-r0.csv.gz,1789411523.621018,1332100,True,0.000538111,0.000677692
use1-az4,tcp,64,4,13000,50,91000,4096,8900,nvme,direct-dsync,raw,good,express,open-ea3b7b2a748d4e8e-r0,2,leader,open,0,6976459900396405198,13870683322687976692,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '91000', '64', '4', '13000', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/open-ea3b7b2a748d4e8e-r0.csv', '6976459900396405198', '13870683322687976692']",1789411526.621854,91000,91000,54314,6996566267,6997185340,0,16,0.902888,77783,390.411,534.7665497088052,65.11108012782167,918.367,426.24566,449.144,488.7425,523.439,569.0029999999999,622.9292,661.4019,730.0433199999998,817.2250899999967,0.0,0.0,0.0,0.0,5.996566267,77783,12970.923114456427,12971.25663866194,4,6,2,0.000519585,100.0,2.0616458609207666,4,77783,1.634,42.69823182443464,16.44044926263303,72.861,3.4692800000000004,6.7292000000000005,32.286,52.953,53.79,54.541,55.0749,56.38517999999999,58.42921799999999,0.0,0.0,0.0,0.0,77783,379.34,492.06831788437063,63.844773089246516,863.818,393.17256,408.4732,446.751,480.258,524.6605,578.762,618.1627999999998,687.606,773.927677999997,0.0,0.0,0.0,0.0,3,15,0.32,0.68,True,open-ea3b7b2a748d4e8e-r0.csv.gz,1789411534.9624932,91000,True,0.000519585,0.000619073
use1-az4,udp,64,4,190300,100,1332100,4096,8900,nvme,direct-dsync,raw,good,express,open-e6175644138ebba5-r0,2,leader,open,0,6352275325494743396,2144553333631106686,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '1332100', '64', '4', '190300', '100', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/open-e6175644138ebba5-r0.csv', '6352275325494743396', '2144553333631106686']",1789411539.8405542,1332100,1332100,333025,7012504361,7013251836,802,64,5.57858,1141841,498.557,750.0214159537098,121.33808553375232,3127.441,580.287,621.259,694.121,745.428,794.419,838.321,865.58,930.3974000000009,2555.5093599999686,0.5372902181652262,0.2653609390449283,0.0,0.0,6.012504361,1141841,189916.86848607674,189911.0472844778,163,128,4,0.000643361,99.46270978183477,4.0,4,1141841,3.347,19.18564481482098,83.6701372829176,2108.957,3.574,3.982,7.183,12.073,18.468,26.547,32.062,47.749,1668.7256799999393,0.2767460618422355,0.00823231956112979,0.0,0.0,1141841,491.151,730.8357711388888,77.46053637261605,2327.911,566.675,607.558,680.09,731.332,780.304,823.528,849.999,905.555,1007.498,0.11209967061963969,0.023821180006673433,0.0,0.0,6,197,2.68,2.28,True,open-e6175644138ebba5-r0.csv.gz,1789411564.1131973,1332100,True,0.000643361,0.000747475
use1-az4,udp,16,64,190300,50,1332100,4096,8900,nvme,direct-dsync,raw,good,express,open-3e2340cc8d82d6e4-r0,2,leader,open,0,15538247283557689358,2144553333631106686,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '1332100', '16', '64', '190300', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/open-3e2340cc8d82d6e4-r0.csv', '15538247283557689358', '2144553333631106686']",1789411570.7832916,1332100,1332100,107560,7012504361,7013216034,83438,16,4.85389,1141841,486.711,704.8277099359718,62.424494595763456,1044.694,574.526,606.724,659.265,702.96,748.107,787.096,810.315,852.2614000000004,903.0950399999984,0.0019267130887750572,0.0,0.0,0.0,6.012504361,1141841,189911.8788847062,189911.0472844778,132,127,5,0.000610839,99.99807328691122,11.972147610744402,45,1141841,2.701,40.18361892330018,17.0151555481282,232.883,9.673399999999999,13.776,25.861,40.354,54.853,61.943,64.578,69.684,108.0469199999969,0.0,0.0,0.0,0.0,1141841,477.792,664.6440910126717,59.44257332176156,907.921,544.3052,570.377,618.308,662.721,707.727,743.006,765.866,802.945,848.275,0.0,0.0,0.0,0.0,18,180,8.68,6.08,True,open-3e2340cc8d82d6e4-r0.csv.gz,1789411593.4311733,1332100,True,0.000610839,0.000711673
use1-az4,udp,64,1,40300,50,282100,4096,8900,nvme,direct-dsync,raw,good,express,open-42adc1c59d907583-r0,2,leader,open,0,7780859392530690655,13563415859782005273,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '282100', '64', '1', '40300', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/open-42adc1c59d907583-r0.csv', '7780859392530690655', '13563415859782005273']",1789411596.8798425,282100,282100,282100,7012284342,7012946715,99,64,2.79072,241591,420.483,689.7528234578275,78.5150495439243,965.322,517.8056,560.9449999999999,633.895,687.4,747.335,795.784,819.354,856.9886000000001,890.27751,0.0,0.0,0.0,0.0,6.012284342,241591,40180.56802676748,40182.89659261761,29,43,1,0.000613006,100.0,1.0,1,241591,0.828,2.9816642134847737,1.3073892556062225,79.485,0.909,1.019,2.042,3.106,3.6,4.359,4.813,6.896100000000006,10.179100000000036,0.0,0.0,0.0,0.0,241591,417.577,686.7711592443427,78.54157536528236,963.377,515.1441,557.9865,630.8145,684.306,744.3395,792.526,816.2270000000001,853.8593000000001,887.4176600000001,0.0,0.0,0.0,0.0,2,43,0.08,0.16,True,open-42adc1c59d907583-r0.csv.gz,1789411608.4756398,282100,True,0.000613006,0.000662373
use1-az4,tcp,64,1,3500,50,24500,4096,8900,nvme,direct-dsync,raw,good,express,open-32ca84d2e710737f-r0,2,leader,open,0,4192066681095207167,5743530167805788397,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '24500', '64', '1', '3500', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/open-32ca84d2e710737f-r0.csv', '4192066681095207167', '5743530167805788397']",1789411609.9614189,24500,24500,24500,7020172236,7020705330,0,11,0.404336,20914,383.489,429.7118456536291,41.35205157797096,1116.986,388.52326,392.83065,403.84725000000003,418.49649999999997,440.8175,475.5204,507.22234999999995,590.6222799999999,720.5682549999991,0.01434445825762647,0.0,0.0,0.0,6.020172236,20914,3474.3192021856967,3473.9869857769963,4,2,1,0.000406264,99.98565554174237,1.0,1,20914,0.779,3.1602629339198622,0.7017075038902552,13.446,0.928,2.4019500000000003,2.858,3.154,3.434,3.656,3.976,5.756829999999991,7.712565999999992,0.0,0.0,0.0,0.0,20914,380.522,426.5515827197093,41.37650225046123,1114.176,385.37226000000004,389.65065,400.71025,415.313,437.66575,472.36,504.39005,588.6178199999996,717.5688399999993,0.009562972171750981,0.0,0.0,0.0,1,5,0.08,0.04,True,open-32ca84d2e710737f-r0.csv.gz,1789411617.452333,24500,True,0.000406264,0.000533094
use1-az4,udp,16,1,190300,50,1332100,4096,8900,nvme,direct-dsync,raw,good,express,open-0771541112c674b4-r0,2,leader,open,0,2836205633740035535,2144553333631106686,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '1332100', '16', '1', '190300', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/open-0771541112c674b4-r0.csv', '2836205633740035535', '2144553333631106686']",1789411622.2392735,1332100,1332100,1332100,7012504361,64857279350,0,16,11.5775,1141841,8177991.895,33112670.44787199,14385606.548727134,57844715.503,8678651.5134,10669880.382,20645915.107,33125084.43,45600274.519,53071925.317,55464889.346,57367482.8482,57797535.2606,100.0,100.0,100.0,100.0,6.012504361,1141841,20842.562845003482,189911.0472844778,169323,1185848,1185838,57.844698916,0.0,1.0,1,1141841,8177436.487,33112066.208468173,14385599.878218086,57844065.586,8678036.1798,10669314.996,20645352.431,33124408.995,45599724.379,53071385.309,55464292.916,57366757.6544,57796879.46388,100.0,100.0,100.0,100.0,1141841,387.373,604.2394038232993,83.8884645742139,966.002,464.6988,491.537,539.773,580.185,683.286,722.501,748.27,778.8232000000002,800.0111999999983,0.0,0.0,0.0,0.0,1185838,1185848,291140.8,1063729.08,False,open-0771541112c674b4-r0.csv.gz,1789411709.6232471,1332100,False,57.844698916,57.844774989
use1-az4,tcp,16,64,264300,100,1850100,4096,8900,nvme,direct-dsync,raw,good,express,open-533fb5a0f23e74c7-r0,2,leader,open,0,16789358388714172949,15647301622183243521,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '1850100', '16', '64', '264300', '100', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/open-533fb5a0f23e74c7-r0.csv', '16789358388714172949', '15647301622183243521']",1789411717.761752,1850100,1850100,63369,7007292397,7008123738,0,16,4.39795,1585792,577.971,881.2083759837356,98.72672300342134,1328.304,655.03973,721.736,813.101,881.0865,951.879,1009.9209000000002,1038.07345,1105.5712700000001,1142.8546720000004,12.421994813947856,0.0,0.0,0.0,6.007292397,1585792,263978.99339674844,263977.82814632653,241,234,30,0.000798892,87.57794212607959,29.103187555492777,64,1585792,9.048,78.09585396004016,31.007305585295942,311.922,23.092,29.81,51.499,78.174,104.835,120.612,125.647,132.102,138.55220900000003,0.0,0.0,0.0,0.0,1585792,551.52,803.1125220236954,93.12231757495589,1101.868,592.535,668.493,723.495,797.307,884.813,914.721,946.066,1007.086,1032.041,1.599894563725886,0.0,0.0,0.0,44,313,19.96,17.6,True,open-533fb5a0f23e74c7-r0.csv.gz,1789411745.698177,1850100,True,0.000798892,0.000831341
use1-az4,tcp,64,4,220300,50,1542100,4096,8900,nvme,direct-dsync,raw,good,express,open-9d766bf6c5dccee4-r0,2,leader,open,0,6932680887205890251,1111101915639528976,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '1542100', '64', '4', '220300', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/open-9d766bf6c5dccee4-r0.csv', '6932680887205890251', '1111101915639528976']",1789411753.8049126,1542100,1542100,385525,6989417161,7862418040,0,64,5.98332,1321883,146619.862,517018.40727482765,210616.45197377983,872710.456,153179.01640000002,180799.05600000004,333243.699,530172.318,700695.184,800454.1806000001,837522.8405999999,867314.2798,871686.00353,100.0,100.0,100.0,100.0,5.989417161,1321883,196664.8787915342,220703.1109149353,28657,172632,172400,0.872554877,0.0,4.0,4,1321883,145709.189,516062.19715237047,210623.67635711457,871763.188,152190.6825,179884.8133,332262.1355,529302.915,699950.4450000001,799574.311,836565.0170999999,866477.4941799999,870969.5323119999,100.0,100.0,100.0,100.0,1321883,515.176,956.2101224571312,157.4606592215737,1498.147,648.536,701.623,856.226,938.249,1071.019,1177.689,1228.898,1313.022,1392.247,34.60397024547558,0.0,0.0,0.0,172400,172632,46412.56,156563.96,False,open-9d766bf6c5dccee4-r0.csv.gz,1789411780.2572186,1542100,False,0.872554877,0.873000879
use1-az4,udp,64,4,13600,50,95200,4096,8900,nvme,direct-dsync,raw,good,express,open-6d82e013e1aab368-r0,2,leader,open,0,16258113413596089501,16575959373670920662,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '95200', '64', '4', '13600', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/open-6d82e013e1aab368-r0.csv', '16258113413596089501', '16575959373670920662']",1789411783.5466964,95200,95200,56022,7029837635,7030465158,821,64,0.896731,81597,386.687,547.1542819711509,82.95273981440076,1021.735,409.65556,434.7638,478.421,538.483,606.743,663.4174,691.6538,747.6202399999999,830.839591999997,0.0036766057575646164,0.0,0.0,0.0,6.029837635,81597,13532.03932496932,13532.205166914084,5,6,2,0.000447869,99.99632339424244,2.0889616039805383,4,81597,1.83,42.655007488020395,16.528295882747024,232.131,3.7329600000000003,6.858,31.88,53.072,53.965,54.721,55.264,56.20407999999999,58.43927999999965,0.0,0.0,0.0,0.0,81597,376.187,504.4992744831305,82.31324411051703,967.566,382.70796,391.6858,435.406,495.556,563.743,620.2226,647.527,705.652,784.8222679999982,0.0,0.0,0.0,0.0,2,14,0.4,0.68,True,open-6d82e013e1aab368-r0.csv.gz,1789411791.975443,95200,True,0.000447869,0.000627523
use1-az4,udp,16,4,190300,50,1332100,4096,8900,nvme,direct-dsync,raw,good,express,open-18cbb78801c09127-r0,2,leader,open,0,16911332473498497873,2144553333631106686,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '1332100', '16', '4', '190300', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/open-18cbb78801c09127-r0.csv', '16911332473498497873', '2144553333631106686']",1789411796.8484924,1332100,1332100,333025,7012504361,18144366757,4,16,5.05037,1141841,1460521.441,6316624.158714589,2788921.8121404937,11131880.34,1559740.7193999998,1960897.397,3910658.801,6315705.875,8747430.021,10169837.316,10643964.955,11034523.8876,11123060.083519999,100.0,100.0,100.0,100.0,6.012504361,1141841,73166.84921735892,189911.0472844778,111411,813336,813276,11.131829491,0.0,4.0,4,1141841,1459722.404,6315863.596144381,2788924.7919656313,11131110.761,1558960.6342,1960099.668,3909862.296,6314771.23,8746632.522,10169052.081,10643181.134,11033744.2326,11122260.49352,100.0,100.0,100.0,100.0,1141841,472.09,760.5625702081113,88.58249586345008,1212.915,531.722,555.091,768.105,783.939,796.452,801.902,815.642,992.787,1021.73,0.8260344478784699,0.0,0.0,0.0,813276,813336,192267.8,728745.64,False,open-18cbb78801c09127-r0.csv.gz,1789411831.200455,1332100,False,11.131829491,11.131862396
use1-az4,udp,16,1,1000,0,7000,4096,8900,nvme,direct-dsync,raw,good,express,open-85e7407cdeecfbc1-r0,2,leader,open,0,9014524945271613274,360711161248760024,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '7000', '16', '1', '1000', '0', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/open-85e7407cdeecfbc1-r0.csv', '9014524945271613274', '360711161248760024']",1789411834.1735656,7000,7000,7000,7057098229,7057574770,0,6,0.113894,5961,381.685,407.67921456131523,21.230855289915066,668.212,386.14,389.611,397.072,403.471,411.826,423.311,438.411,499.98019999999997,631.3980799999998,0.0,0.0,0.0,0.0,6.057098229,5961,984.134609450462,984.134609450462,1,1,1,0.000423347,100.0,1.0,1,5961,0.846,3.2720431135715486,0.4757870647372436,7.762,1.6638000000000002,2.694,2.997,3.269,3.534,3.76,3.917,4.6437999999999935,6.643319999999998,0.0,0.0,0.0,0.0,5961,379.058,404.4071714477437,21.24660427274029,667.304,383.0284,386.514,393.775,400.132,408.459,419.938,435.252,496.74359999999996,628.5758799999998,0.0,0.0,0.0,0.0,1,3,0.0,0.04,True,open-85e7407cdeecfbc1-r0.csv.gz,1789411841.4331508,7000,True,0.000423347,0.000476541
