name,family_index,per_family_instance_index,run_name,run_type,repetitions,repetition_index,threads,iterations,real_time,cpu_time,time_unit,invocations,items_per_iteration,items_per_second,native_read_bytes,prepared_read_bytes,prepared_write_bytes,read_preparations,stride,tuple_bytes,write_bytes,write_preparations
runtime/bytes64_1/read_inline/1024,9,0,runtime/bytes64_1/read_inline/1024,iteration,5,4,1,15335,1826.8449211940729,1827.6736224323565,ns,3925760.0,256.0,140068772.04875496,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_inline/65536,9,1,runtime/bytes64_1/read_inline/65536,iteration,5,0,1,15129,1858.0513570788391,1858.299160552572,ns,3873024.0,256.0,137760380.8010533,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_inline/65536,9,1,runtime/bytes64_1/read_inline/65536,iteration,5,1,1,15129,1902.6184110446777,1901.9266970718506,ns,3873024.0,256.0,134600350.47309127,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_inline/65536,9,1,runtime/bytes64_1/read_inline/65536,iteration,5,2,1,15129,1891.384351725493,1891.216075087593,ns,3873024.0,256.0,135362639.61173403,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_inline/65536,9,1,runtime/bytes64_1/read_inline/65536,iteration,5,3,1,15129,1864.4381714155577,1864.5923061669796,ns,3873024.0,256.0,137295428.68610036,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_inline/65536,9,1,runtime/bytes64_1/read_inline/65536,iteration,5,4,1,15129,1929.9529502212004,1927.2286337497535,ns,3873024.0,256.0,132833227.73277196,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/1024,10,0,runtime/bytes64_1/read_bound/1024,iteration,5,0,1,13865,1903.8489690937809,1904.0539487919236,ns,3549440.0,256.0,134449971.9466593,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/1024,10,0,runtime/bytes64_1/read_bound/1024,iteration,5,1,1,13865,1915.0943953101919,1915.1099891814117,ns,3549440.0,256.0,133673784.50645742,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/1024,10,0,runtime/bytes64_1/read_bound/1024,iteration,5,2,1,13865,1904.7685535782475,1904.9344392355035,ns,3549440.0,256.0,134387827.07017413,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/1024,10,0,runtime/bytes64_1/read_bound/1024,iteration,5,3,1,13865,1905.309479701102,1905.496429859369,ns,3549440.0,256.0,134348191.88766128,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/1024,10,0,runtime/bytes64_1/read_bound/1024,iteration,5,4,1,13865,1900.8197693716436,1900.9617021276592,ns,3549440.0,256.0,134668678.33974296,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/65536,10,1,runtime/bytes64_1/read_bound/65536,iteration,5,0,1,12961,1962.5274295052134,1962.210323277543,ns,3318016.0,256.0,130465117.30322312,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/65536,10,1,runtime/bytes64_1/read_bound/65536,iteration,5,1,1,12961,1958.6086675585645,1958.924851477533,ns,3318016.0,256.0,130683930.93635531,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/65536,10,1,runtime/bytes64_1/read_bound/65536,iteration,5,2,1,12961,1960.7207779611263,1959.6064346886674,ns,3318016.0,256.0,130638476.92491989,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/65536,10,1,runtime/bytes64_1/read_bound/65536,iteration,5,3,1,12961,2802.40792000761,2801.802870148909,ns,3318016.0,256.0,91369740.07967742,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/65536,10,1,runtime/bytes64_1/read_bound/65536,iteration,5,4,1,12961,2048.661456376615,2048.8484684823884,ns,3318016.0,256.0,124948235.03937453,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/weighted_bound/1024,11,0,runtime/bytes64_1/weighted_bound/1024,iteration,5,0,1,11426,2497.079289547151,2497.341589357628,ns,2925056.0,256.0,102509004.4113064,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/weighted_bound/1024,11,0,runtime/bytes64_1/weighted_bound/1024,iteration,5,1,1,11426,2306.7338602757904,2307.0847190617733,ns,2925056.0,256.0,110962548.48591258,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/weighted_bound/1024,11,0,runtime/bytes64_1/weighted_bound/1024,iteration,5,2,1,11426,2327.738664770437,2328.1150008751792,ns,2925056.0,256.0,109960203.81457321,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/weighted_bound/1024,11,0,runtime/bytes64_1/weighted_bound/1024,iteration,5,3,1,11426,2321.156400241024,2321.5254682303334,ns,2925056.0,256.0,110272320.29254678,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/weighted_bound/1024,11,0,runtime/bytes64_1/weighted_bound/1024,iteration,5,4,1,11426,2330.506468084477,2330.813495536503,ns,2925056.0,256.0,109832897.60859838,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/weighted_bound/65536,11,1,runtime/bytes64_1/weighted_bound/65536,iteration,5,0,1,11025,2418.4914276240365,2416.74603174606,ns,2822400.0,256.0,105927555.74529448,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/weighted_bound/65536,11,1,runtime/bytes64_1/weighted_bound/65536,iteration,5,1,1,11025,2370.985486711504,2371.2093424036634,ns,2822400.0,256.0,107961787.86158806,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
