dataset,mask,operation,configuration,policy,repetitions,median_ns,min_ns,max_ns,cycles_per_call,relative_to_plain
terminal_mix,cluster32,union,mixed-frame,complete,5,975.062,973.048,976.302,2713.297607421875,9.849001677759137
terminal_mix,cluster32,union,mixed-frame-point,complete,5,1012.1,1009.81,1016.87,2816.297119140625,10.22311873302418
terminal_mix,cluster32,union,mixed-point-frame,complete,5,1148.67,1136.27,1153.92,3184.141845703125,11.602598354967775
terminal_mix,cluster32,union,plain,complete,5,99.0011,97.5187,100.876,273.5513000488281,1.0
terminal_mix,cluster32,union,plain,selected,5,46.024,43.4906,46.8218,127.95140075683594,1.0
terminal_mix,dispersed32,intersection,bec-plain-frame,complete,5,873.404,871.111,880.567,2424.860595703125,7.024320411774167
terminal_mix,dispersed32,intersection,local-frame,complete,5,799.19,798.584,805.028,2220.9708251953125,6.427456972816471
terminal_mix,dispersed32,intersection,local-frame,selected,5,723.935,721.694,729.296,2011.2269287109375,10.84756454805498
terminal_mix,dispersed32,intersection,local-inline,complete,5,700.743,696.911,705.393,1946.7269287109375,5.635700498632781
terminal_mix,dispersed32,intersection,local-point,complete,5,834.856,828.752,843.523,2320.6005859375,6.714299501367218
terminal_mix,dispersed32,intersection,mixed-frame,complete,5,772.309,766.02,776.566,2146.755126953125,6.211267492359658
terminal_mix,dispersed32,intersection,mixed-frame-point,complete,5,730.059,725.066,730.475,2028.6507568359375,5.8714733794434615
terminal_mix,dispersed32,intersection,mixed-point-frame,complete,5,785.083,780.401,785.734,2181.4788818359375,6.31400193019141
terminal_mix,dispersed32,intersection,plain,complete,5,124.34,123.113,124.408,344.12315368652344,1.0
terminal_mix,dispersed32,intersection,plain,selected,5,66.7371,66.3292,67.2615,185.4775390625,1.0
terminal_mix,dispersed32,union,bec-plain-frame,complete,5,875.704,873.319,881.337,2437.993408203125,7.032637327336974
terminal_mix,dispersed32,union,local-frame,complete,5,1166.26,1162.56,1168.94,3246.2745361328125,9.366045615162223
terminal_mix,dispersed32,union,local-frame,selected,5,1088.67,1084.28,1092.93,3028.4681396484375,16.2584154216522
terminal_mix,dispersed32,union,local-inline,complete,5,1074.5,1071.46,1076.67,2990.529052734375,8.629135881786059
terminal_mix,dispersed32,union,local-point,complete,5,1185.59,1179.98,1192.54,3297.111083984375,9.521281721811757
terminal_mix,dispersed32,union,mixed-frame,complete,5,1134.52,1134.15,1139.25,3157.1739501953125,9.111146803726308
terminal_mix,dispersed32,union,mixed-frame-point,complete,5,1102.96,1099.67,1109.68,3069.9527587890625,8.857693543205912
terminal_mix,dispersed32,union,mixed-point-frame,complete,5,1131.22,1129.19,1131.57,3147.3258056640625,9.084645036941858
terminal_mix,dispersed32,union,plain,complete,5,124.52,123.98,124.996,346.2806396484375,1.0
terminal_mix,dispersed32,union,plain,selected,5,66.9604,66.221,67.9154,186.20796966552734,1.0
terminal_mix,none,intersection,bec-plain-frame,complete,5,60.7212,59.4597,60.8623,167.97006225585938,1.044480719975643
terminal_mix,none,intersection,local-frame,complete,5,62.3851,61.7663,62.8532,172.66326141357422,1.0731018847412845
terminal_mix,none,intersection,local-frame,selected,5,4.45143,4.43735,4.4646,12.383248805999756,1.943864383687265
terminal_mix,none,intersection,local-inline,complete,5,55.5547,55.3768,57.1526,154.49691009521484,0.955610446664935
terminal_mix,none,intersection,local-point,complete,5,62.6366,62.2075,63.756,173.5586700439453,1.0774279998555094
terminal_mix,none,intersection,mixed-frame,complete,5,62.1699,61.5947,62.8941,173.06544494628906,1.069400175108755
terminal_mix,none,intersection,mixed-frame-point,complete,5,62.173,62.0341,62.9532,173.28079986572266,1.0694534989928666
terminal_mix,none,intersection,mixed-point-frame,complete,5,62.5684,62.2379,62.7789,173.5176544189453,1.0762548744050515
terminal_mix,none,intersection,plain,complete,5,58.1353,57.7862,58.8061,161.97156524658203,1.0
terminal_mix,none,intersection,plain,selected,5,2.28999,2.28965,2.29383,6.375411033630371,1.0
terminal_mix,none,union,bec-plain-frame,complete,5,61.3642,60.7776,61.8028,170.73224639892578,1.0135036484294742
terminal_mix,none,union,local-frame,complete,5,62.4746,61.3549,62.9235,173.8389129638672,1.0318432414041416
terminal_mix,none,union,local-frame,selected,5,4.25249,4.23654,4.26231,11.813183307647705,1.8562124882690585
terminal_mix,none,union,local-inline,complete,5,58.4568,55.1828,60.8867,162.62542724609375,0.9654844367809258
terminal_mix,none,union,local-point,complete,5,61.9136,61.8258,62.1681,172.79779815673828,1.0225776509333309
terminal_mix,none,union,mixed-frame,complete,5,62.0943,60.9711,62.6921,172.78101348876953,1.0255621290047665
terminal_mix,none,union,mixed-frame-point,complete,5,61.8816,61.2186,62.9696,172.2225799560547,1.0220491324038015
terminal_mix,none,union,mixed-point-frame,complete,5,62.5588,61.3997,62.8923,174.08717346191406,1.0332339057849655
terminal_mix,none,union,plain,complete,5,60.5466,57.5961,60.5678,167.98087310791016,1.0
terminal_mix,none,union,plain,selected,5,2.29095,2.28422,2.29683,6.375434160232544,1.0
terminal_mix,single255,intersection,bec-plain-frame,complete,5,170.396,169.608,172.631,473.4272155761719,2.8461379139858223
terminal_mix,single255,intersection,local-frame,complete,5,91.2765,87.415,94.8832,254.74514770507812,1.5245986250025054
terminal_mix,single255,intersection,local-frame,selected,5,23.3669,23.3117,23.4008,64.87158584594727,6.9301377907218145
terminal_mix,single255,intersection,local-inline,complete,5,76.6948,76.1821,79.4388,213.4689712524414,1.2810393324113234
terminal_mix,single255,intersection,local-point,complete,5,83.1302,80.6835,85.0287,230.76133728027344,1.3885303294515376
terminal_mix,single255,intersection,mixed-frame,complete,5,85.2642,83.3066,87.9383,236.96151733398438,1.4241747008478485
terminal_mix,single255,intersection,mixed-frame-point,complete,5,86.5961,86.3768,86.9641,240.78880310058594,1.4464215322736902
terminal_mix,single255,intersection,mixed-point-frame,complete,5,85.3841,81.4065,86.0898,237.32301330566406,1.426177400065476
terminal_mix,single255,intersection,plain,complete,5,59.8692,58.967,61.0612,166.52222442626953,1.0
terminal_mix,single255,intersection,plain,selected,5,3.37178,3.35743,3.37233,9.37579345703125,1.0
terminal_mix,single255,union,bec-plain-frame,complete,5,170.419,169.459,170.849,474.2232666015625,2.9562202069123438
terminal_mix,single255,union,local-frame,complete,5,173.092,172.609,173.197,481.02276611328125,3.0025881389684916
terminal_mix,single255,union,local-frame,selected,5,116.764,116.595,116.935,324.8088684082031,34.607199805570865
terminal_mix,single255,union,local-inline,complete,5,161.417,160.873,162.032,448.5714416503906,2.8000645300064533
terminal_mix,single255,union,local-point,complete,5,163.922,162.638,164.618,454.8525695800781,2.843518203706659
terminal_mix,single255,union,mixed-frame,complete,5,172.244,171.632,172.926,479.82818603515625,2.987878072981356
terminal_mix,single255,union,mixed-frame-point,complete,5,171.565,171.383,173.812,476.56317138671875,2.9760996121260903
terminal_mix,single255,union,mixed-point-frame,complete,5,163.219,162.085,163.894,453.5022277832031,2.831323420229116
terminal_mix,single255,union,plain,complete,5,57.6476,57.4089,57.9663,160.35916137695312,1.0
terminal_mix,single255,union,plain,selected,5,3.37398,3.37024,3.40554,9.378345966339111,1.0
