case,control,scope,native_ns,control_ns,native_over_control,separated,first_edge,second_edge,edges_agree,native_samples,control_samples
census-income/inline/127/2,materialized,count,66.81920211816862,69.19839926147151,0.9656177430591579,win,0.9658937965043461,0.9652977657938762,True,"[66.81622304495995, 66.86656300977847, 66.8221811913773, 66.81193604711426, 66.90052763052189, 66.77782964158591]","[69.19133043249627, 69.18170655325937, 69.15446169567045, 69.23689617189169, 69.20546809044676, 69.213809888151]"
census-income/split/127/2,specialized,count,66.85073648425018,66.97151436549416,0.9981965783155978,overlap,0.9982556000567969,0.9981777978476616,True,"[66.90110273501375, 66.84418172665251, 66.85729124184786, 66.81647782217357, 66.86282318814591, 66.83564325887413]","[66.97302280956679, 66.99775761169093, 66.97412089453236, 66.8706926192049, 66.95765363945146, 66.97000592142153]"
census-income/split/127/2,materialized,count,66.85073648425018,69.7077885539282,0.9590138759391612,win,0.9596247960849912,0.9558668404462336,True,"[66.90110273501375, 66.84418172665251, 66.85729124184786, 66.81647782217357, 66.86282318814591, 66.83564325887413]","[69.69819943954529, 69.67024144708168, 69.66076385197874, 69.7173776683111, 69.92149997344066, 69.94118222971387]"
census-income/inline/255/1,specialized,count,56.69423426607021,56.70734779800256,0.9997687507449817,overlap,0.9996662791903466,0.9998712161166506,True,"[56.68671308094792, 56.72392503887363, 56.68181339625286, 56.7017554511925, 56.6764005829204, 56.716516893347475]","[56.70563693201679, 56.66449577790311, 56.72459992657062, 56.76489561722982, 56.6845568054011, 56.70905866398833]"
census-income/inline/255/1,materialized,count,56.69423426607021,58.18467939908247,0.974384233987276,win,0.9755559336584949,0.9736684922047671,True,"[56.68671308094792, 56.72392503887363, 56.68181339625286, 56.7017554511925, 56.6764005829204, 56.716516893347475]","[58.07988661504928, 58.13518390488392, 58.107086559725424, 58.23517542690274, 58.291248388031384, 58.23417489328102]"
census-income/split/255/1,specialized,count,56.708488327755475,57.34903874540662,0.9888306686273369,win,0.9892996818856639,0.9892375028422341,True,"[56.73144935902644, 56.74372248359917, 56.78633379013661, 56.6855272964845, 56.64073842030095, 56.66431499525991]","[57.39427156228152, 57.35746561187837, 57.34061187893487, 57.2807994363886, 57.35922617746962, 57.26064832010868]"
census-income/split/255/1,materialized,count,56.708488327755475,58.721676255593536,0.9657164431227167,win,0.9664417929569354,0.9648390715436833,True,"[56.73144935902644, 56.74372248359917, 56.78633379013661, 56.6855272964845, 56.64073842030095, 56.66431499525991]","[58.70893196556419, 58.71406110241309, 58.734450469590435, 58.82242750940777, 58.681075080742154, 58.72929140877398]"
census-income_srt/refill/g0,specialized,refill,2.0770217493071934,2.1274879527806454,0.9762789709772541,win,0.9897209815591769,0.9638835461327779,True,"[2.0972525785462035, 2.100331072480264, 2.095908554241241, 2.0557426845234295, 2.056369168261002, 2.0581349443731454]","[2.119034169854876, 2.118389481333008, 2.1217484857468203, 2.1332274198144705, 2.1346270555197533, 2.1334207607458535]"
census-income_srt/refill/g0,materialized,refill,2.0770217493071934,4.541404323816749,0.45735230805470195,win,0.4616017744958018,0.4531182812633247,True,"[2.0972525785462035, 2.100331072480264, 2.095908554241241, 2.0557426845234295, 2.056369168261002, 2.0581349443731454]","[4.542432918735332, 4.543423995362647, 4.545569595025107, 4.540375728898168, 4.5364229488697365, 4.538261317834506]"
census-income_srt/refill/g128,specialized,refill,2.0744770839883433,2.12990914842453,0.9739744465264214,win,0.9849034015669761,0.9662186035966647,True,"[2.0972521121237673, 2.0955052757145656, 2.089493393971146, 2.0565563608597315, 2.0580486350431517, 2.0594607740055406]","[2.1305146312446523, 2.127625178652676, 2.127365878564886, 2.130003114597716, 2.1336941566648386, 2.1298151822513436]"
census-income_srt/refill/g128,materialized,refill,2.0744770839883433,4.544597096310919,0.45647106663697473,win,0.4612231815954881,0.4527322865685017,True,"[2.0972521121237673, 2.0955052757145656, 2.089493393971146, 2.0565563608597315, 2.0580486350431517, 2.0594607740055406]","[4.5426911462819, 4.543365033096734, 4.5444123758897845, 4.544781816732053, 4.545840215289691, 4.546675257195352]"
census-income_srt/refill/g240,specialized,refill,2.075842073689818,2.1238256231406396,0.977407020177172,win,0.9865345982625376,0.9683195688158475,True,"[2.0919050708225684, 2.092120168199241, 2.092055454801886, 2.0597790765570676, 2.0573807059729203, 2.055885385270009]","[2.1195126656706527, 2.1257272876631332, 2.1206103247533, 2.130310691353726, 2.124691860238743, 2.1229593860425364]"
census-income_srt/refill/g240,materialized,refill,2.075842073689818,4.542350166515561,0.45699736867318563,win,0.4592631747964015,0.4531237623774974,True,"[2.0919050708225684, 2.092120168199241, 2.092055454801886, 2.0597790765570676, 2.0573807059729203, 2.055885385270009]","[4.54303539958568, 4.555243201742284, 4.558980447434178, 4.540275214054235, 4.541664933445443, 4.540438786917814]"
census-income_srt/inline/0/256,specialized,count,7206.9140625001455,7205.591881793289,1.0001834936988587,overlap,0.9996042093225671,1.0010331050253118,False,"[7207.2376019025405, 7200.74490489087, 7206.590523097751, 7204.287533965023, 7207.760699724846, 7210.953804350966]","[7207.922044836935, 7209.443953804142, 7211.831691576139, 7199.83101222884, 7200.32201087155, 7203.261718749642]"
census-income_srt/inline/0/256,materialized,count,7206.9140625001455,7456.057350852983,0.9665851164188892,win,0.9646447102754088,0.9686966135406714,True,"[7207.2376019025405, 7200.74490489087, 7206.590523097751, 7204.287533965023, 7207.760699724846, 7210.953804350966]","[7470.742897727503, 7470.719992897954, 7467.825816761833, 7444.288884944134, 7439.645596591837, 7440.679154828307]"
census-income_srt/split/0/256,specialized,count,7688.3787202374515,7690.157738094589,0.9997686630212635,overlap,1.0001657657222198,0.9993903574961425,False,"[7687.720238094962, 7689.037202379942, 7689.684337796625, 7682.831845236469, 7687.599144342213, 7691.935267860659]","[7687.762834821373, 7686.453497023798, 7690.5678943449875, 7697.244047620368, 7692.288690479872, 7689.747581844191]"
census-income_srt/split/0/256,materialized,count,7688.3787202374515,7712.547247023818,0.9968663366314297,win,0.9967683123837147,0.9967787203412201,True,"[7687.720238094962, 7689.037202379942, 7689.684337796625, 7682.831845236469, 7687.599144342213, 7691.935267860659]","[7731.215401786594, 7713.966331847014, 7710.354166666291, 7712.443080356463, 7712.337053571227, 7712.651413691174]"
census-income_srt/inline/3/37,specialized,count,1068.5000126825855,1068.5178604586554,0.9999832966984172,overlap,0.9998310314523089,1.0003306535754688,False,"[1068.2501775566939, 1068.0525821835492, 1068.7498478084772, 1067.9490919237169, 1068.9583502434916, 1069.2693536930362]","[1069.822431576783, 1068.4307087418586, 1068.207567401985, 1067.7568232544775, 1069.1529271507477, 1068.605012175452]"
census-income_srt/inline/3/37,materialized,count,1068.5000126825855,1104.2886037120516,0.9675912701542304,win,0.9669625949116941,0.9690989116251905,True,"[1068.2501775566939, 1068.0525821835492, 1068.7498478084772, 1067.9490919237169, 1068.9583502434916, 1069.2693536930362]","[1104.3858536071757, 1104.7481910654978, 1104.776242659357, 1103.0435979448534, 1102.698039009919, 1104.1913538169274]"
census-income_srt/split/3/37,specialized,count,1141.8496229382931,1141.6735704210141,1.0001542056519834,overlap,1.000027796629531,1.0007014851644433,True,"[1141.8349609374166, 1141.8642849391697, 1141.468234591945, 1142.5358937941946, 1142.260270979025, 1141.6909965037576]","[1141.803222656239, 1141.5439181857892, 1142.095133463542, 1141.8181423609853, 1141.4595540360567, 1141.3949924045528]"
census-income_srt/split/3/37,materialized,count,1141.8496229382931,1145.4429223122565,0.996862960777906,win,0.9968941540055273,0.9970324264297276,True,"[1141.8349609374166, 1141.8642849391697, 1141.468234591945, 1142.5358937941946, 1142.260270979025, 1141.6909965037576]","[1145.493471372532, 1145.3923732519809, 1144.9416794142528, 1146.9431271855606, 1145.6601016170996, 1145.2587958918523]"
census-income_srt/inline/15/18,specialized,count,517.520818957013,517.8383034305841,0.9993869042296257,overlap,0.9976276960254558,1.0000090497336176,False,"[517.5134808753285, 517.5281570386975, 517.7399694400873, 517.4310553035276, 517.4107107649957, 517.5504608636254]","[518.2482748422599, 518.7588106269777, 519.6136262815555, 517.3357896291038, 517.4283320189085, 517.4263727326877]"
census-income_srt/inline/15/18,materialized,count,517.520818957013,535.8016684537889,0.9658813128568066,win,0.9663235652756961,0.96561795014402,True,"[517.5134808753285, 517.5281570386975, 517.7399694400873, 517.4310553035276, 517.4107107649957, 517.5504608636254]","[535.3825061274808, 535.5640446283069, 537.0739379084287, 535.7484936682265, 536.0113485498782, 535.8548432393513]"
census-income_srt/split/15/18,specialized,count,547.5669484218204,548.4287403323569,0.9984286164324387,overlap,0.9993492363442346,0.9978175917515781,True,"[547.4369512959731, 547.7575642767675, 547.7034646738579, 547.5685226798241, 547.5653741638165, 547.159215614437]","[548.3970657399557, 548.0601222826137, 547.7171953386189, 548.4604149247582, 548.8206129808298, 548.7629990593924]"
census-income_srt/split/15/18,materialized,count,547.5669484218204,554.2614350189236,0.9879217889354421,win,0.9882488112313368,0.9872969665310466,True,"[547.4369512959731, 547.7575642767675, 547.7034646738579, 547.5685226798241, 547.5653741638165, 547.159215614437]","[554.2161634289558, 554.3067066088914, 553.3933435388426, 552.8073048190453, 554.6106113216724, 554.9176004839712]"
census-income_srt/inline/15/2,specialized,count,66.53613706321815,66.52322294917796,1.000194129410267,overlap,0.9998589143698332,1.000942093807193,False,"[66.53498013556494, 66.51812868095286, 66.5127357712241, 66.5502741506176, 66.53729399087136, 66.61645062118649]","[66.52751475729582, 66.51893114106011, 66.52772059941472, 66.58323011940537, 66.47699758638211, 66.48763655995957]"
census-income_srt/inline/15/2,materialized,count,66.53613706321815,69.25568930564238,0.9607317136008542,win,0.9617659321196579,0.9598020749104974,True,"[66.53498013556494, 66.51812868095286, 66.5127357712241, 66.5502741506176, 66.53729399087136, 66.61645062118649]","[69.18081509427218, 69.16249209862532, 69.10486297673124, 69.35663104924417, 69.33056351701258, 69.3374976885974]"
census-income_srt/split/15/2,specialized,count,66.88146884589617,66.98649728394973,0.9984320953876964,overlap,0.9958830479036209,0.9985173707664187,True,"[66.71358136433436, 66.7067374872997, 66.88262830284137, 66.8843092873814, 66.9387999669918, 66.88030938895096]","[66.98937340561172, 66.98981983418325, 66.96352678571634, 66.91147108323084, 67.16591282893083, 66.98362116228775]"
census-income_srt/split/15/2,materialized,count,66.88146884589617,69.78795709916872,0.9583525815329078,win,0.9577010101329483,0.9583173723451746,True,"[66.71358136433436, 66.7067374872997, 66.88262830284137, 66.8843092873814, 66.9387999669918, 66.88030938895096]","[69.6594714956532, 69.66013469597695, 69.79232544566942, 69.92381563167488, 69.79348514125701, 69.78358875266804]"
census-income_srt/inline/127/2,specialized,count,66.7582466540805,66.44055358863581,1.004781613762758,loss,1.0061475814804117,1.0031027914096906,True,"[67.0102365743584, 66.85741151570751, 66.86847364595285, 66.65908179245348, 66.64303496839196, 66.64059953136379]","[66.4292286857021, 66.46775484761042, 66.45990595889008, 66.44421203640924, 66.43689514086238, 66.39450908236562]"
census-income_srt/inline/127/2,materialized,count,66.7582466540805,69.20699660842656,0.9646170174353742,win,0.9668898578298516,0.9625815277009623,True,"[67.0102365743584, 66.85741151570751, 66.86847364595285, 66.65908179245348, 66.64303496839196, 66.64059953136379]","[69.19165533941973, 69.1583152977079, 69.08038824956489, 69.2644191432702, 69.2223378774334, 69.23365247571573]"
census-income_srt/split/127/2,specialized,count,66.83094989244844,66.98584952521504,0.9976875767962263,overlap,1.001044994968108,0.9974422488389326,False,"[67.07238314827627, 67.06630551575749, 66.84742600031055, 66.81447378458635, 66.78410578978459, 66.80409790736537]","[66.9962947248881, 66.93124744793684, 67.10973388372753, 66.97540432554199, 66.959967309865, 66.99848656707067]"
census-income_srt/split/127/2,materialized,count,66.83094989244844,69.69267216454921,0.9589379746360702,win,0.9627060106671467,0.9582816593034283,True,"[67.07238314827627, 67.06630551575749, 66.84742600031055, 66.81447378458635, 66.78410578978459, 66.80409790736537]","[69.70804305998647, 69.66436770170485, 69.65649051221675, 69.67730126911196, 69.71361080874068, 69.71238284569178]"
census-income_srt/inline/255/1,specialized,count,56.6707918052424,56.67534804821585,0.9999196080283517,overlap,0.9974484164548555,0.9995537156272101,True,"[56.70131630096716, 56.67758859925479, 56.663995011230014, 56.646711576626004, 56.63426739946026, 56.67783348074397]","[56.822576149550706, 56.83695769830395, 56.657517806114285, 56.65383731618902, 56.67869269031085, 56.67200340612085]"
census-income_srt/inline/255/1,materialized,count,56.6707918052424,58.22165073695083,0.9733628484923021,win,0.9707498960954422,0.9755752140387267,True,"[56.70131630096716, 56.67758859925479, 56.663995011230014, 56.646711576626004, 56.63426739946026, 56.67783348074397]","[58.38536663997991, 58.407782761924835, 58.35387901325201, 58.03827655365629, 58.0649351905094, 58.089422460649644]"
census-income_srt/split/255/1,specialized,count,56.66846344268109,57.418922028401425,0.9869301171249935,win,0.9864595132839903,0.9877699239340174,True,"[56.65604618391415, 56.66973290644426, 56.66719397891792, 56.710535266907556, 56.68563326062699, 56.63554174583927]","[57.44502761220175, 57.46371104707294, 57.392816444601095, 57.38748658681935, 57.47520475650122, 57.367763719782836]"
census-income_srt/split/255/1,materialized,count,56.66846344268109,58.849927903553834,0.9629317394500833,win,0.963870067657291,0.9620413152724916,True,"[56.65604618391415, 56.66973290644426, 56.66719397891792, 56.710535266907556, 56.68563326062699, 56.63554174583927]","[58.763804693108156, 58.791320407582404, 58.80792965953441, 58.922244149744415, 58.92264979338303, 58.891926147573265]"
census1881/refill/g0,specialized,refill,2.061431626805283,2.124943909623764,0.9701110779767707,win,0.971518213553947,0.9690093238886649,True,"[2.0832756970096264, 2.064281534615641, 2.0626842537898247, 2.0601789998207414, 2.056447139038567, 2.0592302755328746]","[2.1247996237396474, 2.125238449266717, 2.1220025470992767, 2.129492952875099, 2.125088195507881, 2.122025226348266]"
census1881/refill/g0,materialized,refill,2.061431626805283,4.552034143231797,0.45285943864685807,win,0.45268972628682935,0.4528762834512773,True,"[2.0832756970096264, 2.064281534615641, 2.0626842537898247, 2.0601789998207414, 2.056447139038567, 2.0592302755328746]","[4.560036189793467, 4.561624275681779, 4.556970013425566, 4.5465506426103675, 4.5470040070102655, 4.547098273038029]"
census1881/refill/g128,specialized,refill,2.066277274221437,2.122500740241663,0.9735107437400353,win,0.9749514633816504,0.9727734341447789,True,"[2.0598758619767077, 2.0682280305913285, 2.0684667046712204, 2.066737515655787, 2.062546614196935, 2.0658170327870877]","[2.118444396649167, 2.1213651225442685, 2.1269475208414264, 2.1268214408744783, 2.1236363579390574, 2.1200610492760252]"
census1881/refill/g128,materialized,refill,2.066277274221437,4.543408074612296,0.45478575560214435,win,0.4552020987083329,0.45480513326642297,True,"[2.0598758619767077, 2.0682280305913285, 2.0684667046712204, 2.066737515655787, 2.062546614196935, 2.0658170327870877]","[4.543291249652838, 4.543537994354743, 4.544426383503048, 4.542202542768885, 4.5435248995717545, 4.541347594022526]"
census1881/refill/g240,specialized,refill,2.0687733179024823,2.1240664595348058,0.9739682619702806,win,0.9728675607638128,0.9734855613101088,True,"[2.07025175611331, 2.070226671592905, 2.0693284982184452, 2.064812618315591, 2.0682181375865194, 2.065132926787047]","[2.127976226658218, 2.127963512286852, 2.1263081619172612, 2.1213801301868394, 2.120790039466232, 2.1218247571523503]"
census1881/refill/g240,materialized,refill,2.0687733179024823,4.5470938786313635,0.45496604493355336,win,0.4552692381390883,0.4549007742879664,True,"[2.07025175611331, 2.070226671592905, 2.0693284982184452, 2.064812618315591, 2.0682181375865194, 2.065132926787047]","[4.549556655729356, 4.547257969932145, 4.5469297873305825, 4.5484532292835205, 4.538767819311045, 4.539743705689437]"
census1881/inline/0/256,specialized,count,7209.381029213184,7217.641898776918,0.9988554614263788,overlap,0.9996332106036966,0.9985782634986325,True,"[7233.485903532594, 7209.831182064772, 7216.094599185476, 7208.9308763615945, 7206.281419837856, 7204.539062497323]","[7215.789062499849, 7218.742357336793, 7236.572010869667, 7214.102411687174, 7216.541440217044, 7225.559612773588]"
census1881/inline/0/256,materialized,count,7209.381029213184,7455.863725142821,0.9669410942828203,win,0.968551710016238,0.9663159438250131,True,"[7233.485903532594, 7209.831182064772, 7216.094599185476, 7208.9308763615945, 7206.281419837856, 7204.539062497323]","[7456.128196023623, 7450.396839487792, 7446.9183238632595, 7455.59925426202, 7464.1821732966055, 7457.479580966966]"
census1881/split/0/256,specialized,count,7689.81463913777,7701.5260416674055,0.9984793400079058,overlap,0.9966422145354487,1.0002217206829591,False,"[7686.446056547654, 7684.794270832833, 7692.048549107475, 7695.688988094776, 7698.313430060111, 7687.580729168065]","[7706.700892857161, 7712.372395833083, 7712.342447916912, 7693.983072913173, 7696.35119047765, 7687.708891368495]"
census1881/split/0/256,materialized,count,7689.81463913777,7707.366722470828,0.9977226874021857,win,0.9970721948316887,0.9988604325370374,True,"[7686.446056547654, 7684.794270832833, 7692.048549107475, 7695.688988094776, 7698.313430060111, 7687.580729168065]","[7705.7168898815, 7709.016555060156, 7710.346726189484, 7704.01097470254, 7704.46875000169, 7713.025297620281]"
census1881/inline/3/37,specialized,count,1068.7714945708772,1068.707682706421,1.0000597093718784,overlap,1.000384256264567,0.9999603288636183,False,"[1070.69789113566, 1069.4082924837567, 1069.042202818638, 1068.5007863231165, 1068.001598011218, 1068.375456574373]","[1070.250587214089, 1067.833537581661, 1068.9975234885496, 1069.8459060472358, 1068.4178419242926, 1068.3158735792695]"
census1881/inline/3/37,materialized,count,1068.7714945708772,1105.035916526963,0.9671825852773528,win,0.9680988907266879,0.9665218559710803,True,"[1070.69789113566, 1069.4082924837567, 1069.042202818638, 1068.5007863231165, 1068.001598011218, 1068.375456574373]","[1104.4875734060533, 1105.5813496225574, 1104.6477820886898, 1104.6902527264347, 1105.3815803274915, 1105.5011273071896]"
census1881/split/3/37,specialized,count,1141.4500461153716,1142.8567030164295,0.9987691747378782,overlap,0.9978649355880264,1.0003440818707707,False,"[1141.1934136285051, 1140.6888834635593, 1141.0399034287757, 1141.7066786022378, 1142.046305338694, 1143.1281195741094]","[1143.481309678828, 1144.4066026475682, 1142.405978732675, 1141.1671278216406, 1141.6534830724665, 1143.3074273001837]"
census1881/split/3/37,materialized,count,1141.4500461153716,1145.8289171765332,0.9961784250724343,win,0.9965591365680659,0.9963149895784201,True,"[1141.1934136285051, 1140.6888834635593, 1141.0399034287757, 1141.7066786022378, 1142.046305338694, 1143.1281195741094]","[1144.7674005680421, 1144.9796219402194, 1145.683320585417, 1146.7246230333374, 1146.2703234264684, 1145.9745137676491]"
census1881/inline/15/18,specialized,count,518.0166231271214,518.6314131100655,0.998814591697681,overlap,0.9987376514352221,0.9991112415077099,True,"[517.6376922318284, 517.8821840496993, 518.1085493888083, 518.4948491718043, 517.9246968654345, 518.265045839815]","[518.5367581821752, 518.4476661080479, 518.7538692823475, 518.8733064675622, 518.726068037956, 518.151886372662]"
census1881/inline/15/18,materialized,count,518.0166231271214,536.4979000714451,0.9655520050649545,win,0.9653233426411798,0.9659931109565152,True,"[517.6376922318284, 517.8821840496993, 518.1085493888083, 518.4948491718043, 517.9246968654345, 518.265045839815]","[536.4857153798271, 536.4318448733691, 536.6664624182599, 536.8084277981619, 536.2772543913414, 536.5100847630631]"
census1881/split/15/18,specialized,count,547.7687931125403,547.8089169845858,0.9999267557157221,overlap,1.0002135220316208,0.9995947006464044,False,"[547.9087760417352, 547.7007161458491, 547.6712890624865, 547.9673651754579, 547.8171378554649, 547.7204483696156]","[547.5837949414706, 547.5783209657294, 547.6978469899802, 547.9199869791914, 548.0828645835583, 548.0392578124013]"
census1881/split/15/18,materialized,count,547.7687931125403,553.5081488625177,0.9896309462439314,win,0.9898686871410435,0.9896651862985908,True,"[547.9087760417352, 547.7007161458491, 547.6712890624865, 547.9673651754579, 547.8171378554649, 547.7204483696156]","[553.3064367635753, 553.4805608163873, 553.0078782618606, 553.5378483953093, 553.6922640413073, 553.5357369086481]"
census1881/inline/15/2,specialized,count,66.70692312402892,66.48980624098981,1.0032654160887788,loss,1.003598712687003,1.0023935164201903,True,"[66.65813002186044, 66.77328175853955, 66.71101854912442, 66.76835953399066, 66.6946876907977, 66.70282769893342]","[66.46961963959612, 66.4891493055539, 66.47180561891564, 66.49046317642572, 66.54355460832058, 66.5996212504841]"
census1881/inline/15/2,materialized,count,66.70692312402892,69.21045411072396,0.963827271199668,win,0.965065598112246,0.963678460504634,True,"[66.65813002186044, 66.77328175853955, 66.71101854912442, 66.76835953399066, 66.6946876907977, 66.70282769893342]","[69.12589017743156, 69.12389920756014, 69.20916372681874, 69.24524549799004, 69.21689176699479, 69.21174449462916]"
census1881/split/15/2,specialized,count,66.76848839078363,67.06467231614616,0.9955836073578903,win,0.9970849543265642,0.9936811888965489,True,"[66.71762915902944, 66.79688294922624, 66.75748499185877, 66.84347155041488, 66.72605969959149, 66.77949178970847]","[66.94962658034052, 66.952655039256, 66.9852320809552, 67.27264341632095, 67.20414206881078, 67.1441125513371]"
census1881/split/15/2,materialized,count,66.76848839078363,69.83756604077688,0.9560540576657373,win,0.9571933556982488,0.9547541073082048,True,"[66.71762915902944, 66.79688294922624, 66.75748499185877, 66.84347155041488, 66.72605969959149, 66.77949178970847]","[69.74294649502748, 69.72223440156425, 69.75056966146326, 69.94417858854138, 69.9481414508805, 69.9245624200905]"
census1881/inline/127/2,specialized,count,66.9551060885562,66.48126948965235,1.0071273698974357,loss,1.0083110130416246,1.0059594359652886,True,"[66.93433354592366, 66.98902264031055, 66.94747289540737, 66.90816011162906, 66.97631079221459, 66.96273928170504]","[66.35528047792823, 66.39565771820413, 66.41157224584842, 66.59150200385267, 66.566043209734, 66.55096673345628]"
census1881/inline/127/2,materialized,count,66.9551060885562,69.20938937972662,0.9674280713733511,win,0.9679348444709397,0.9672677710855754,True,"[66.93433354592366, 66.98902264031055, 66.94747289540737, 66.90816011162906, 66.97631079221459, 66.96273928170504]","[69.21062295794717, 69.15922579837215, 69.16526797007702, 69.2674157081122, 69.20815580150605, 69.22875059359417]"
census1881/split/127/2,specialized,count,66.97070753311976,67.02376848802669,0.9992083262982087,overlap,0.9996424143877031,0.9977109246034427,True,"[66.7567209776, 66.92635406058201, 67.00349255345974, 67.03125637754361, 67.03243781888293, 66.93792251277979]","[66.94317211087119, 66.95029452264235, 66.9856611459583, 67.06187583009508, 67.18504801797809, 67.19882604977445]"
census1881/split/127/2,materialized,count,66.97070753311976,69.7262628492893,0.9604803813718575,win,0.9599287333657858,0.9612641826341733,True,"[66.7567209776, 66.92635406058201, 67.00349255345974, 67.03125637754361, 67.03243781888293, 66.93792251277979]","[69.70608498459784, 69.72012789524385, 69.7392540772533, 69.73239780333476, 69.74239169411369, 69.7179531449221]"
census1881/inline/255/1,specialized,count,57.01019427351949,57.07531568550098,0.9988590266878185,overlap,0.9989171734057618,0.9988008782419424,True,"[57.19969256491958, 56.98576649093793, 57.01436013201543, 57.00602841502355, 56.98841974060848, 57.03793556656692]","[57.07616371998853, 57.07644778618724, 57.048925985125585, 57.074467651013435, 57.073718227741615, 57.12213967835737]"
census1881/inline/255/1,materialized,count,57.01019427351949,58.30676006842437,0.9777630279339252,win,0.9772849893576977,0.9779900329627765,True,"[57.19969256491958, 56.98576649093793, 57.01436013201543, 57.00602841502355, 56.98841974060848, 57.03793556656692]","[58.34917843639501, 58.29681244438578, 58.33954348310113, 58.284950657891784, 58.2889666496154, 58.31670769246296]"
census1881/split/255/1,specialized,count,56.94116245665943,57.725117654460405,0.9864191667396212,win,0.9872673492166979,0.9850891207062936,True,"[56.942797944912975, 56.994108717849336, 56.96883961158297, 56.86495187304875, 56.89951737558821, 56.93952696840588]","[57.703558875700985, 57.69675647117981, 57.71251012833039, 57.737725180590424, 57.76078141518012, 57.76346403717717]"
census1881/split/255/1,materialized,count,56.94116245665943,58.99214808705622,0.9652329047694601,win,0.9655223944119627,0.9647064872703117,True,"[56.942797944912975, 56.994108717849336, 56.96883961158297, 56.86495187304875, 56.89951737558821, 56.93952696840588]","[58.969986137287115, 59.003126122495594, 59.068484251525774, 58.97050886446333, 58.98117005161686, 59.011859010332046]"
census1881_srt/refill/g0,specialized,refill,2.0583817476106256,2.1563705889128864,0.9545584410184055,win,0.9597195690010645,0.9497779410494146,True,"[2.0602835127539034, 2.060778085830153, 2.059685133734307, 2.0569804287158897, 2.0570783614869446, 2.0567147230597116]","[2.1467557600168288, 2.149112900657793, 2.145927469266911, 2.1657487922314993, 2.167087138246997, 2.1636282771679802]"
census1881_srt/refill/g0,materialized,refill,2.0583817476106256,4.541793745137601,0.4532089881479776,win,0.45206361279906554,0.45315029599804163,True,"[2.0602835127539034, 2.060778085830153, 2.059685133734307, 2.0569804287158897, 2.0570783614869446, 2.0567147230597116]","[4.559444278206041, 4.557507957778641, 4.543040738620703, 4.538318967607032, 4.539289606300465, 4.540546751654499]"
census1881_srt/refill/g128,specialized,refill,2.280142274566572,2.546195180157854,0.8955096185616108,win,0.8983432551166076,0.8888574786057375,True,"[2.280161136954414, 2.2834064855471037, 2.2809190060596296, 2.2801234121787295, 2.276801031302233, 2.2772227959875297]","[2.5390283647908722, 2.538394511347862, 2.5430552942141205, 2.549335066101588, 2.5619661765793804, 2.5657321287793824]"
census1881_srt/refill/g128,materialized,refill,2.280142274566572,4.777551994089615,0.4772616347006525,win,0.47789926338430894,0.4764012326862815,True,"[2.280161136954414, 2.2834064855471037, 2.2809190060596296, 2.2801234121787295, 2.276801031302233, 2.2772227959875297]","[4.776179714767709, 4.772802933210213, 4.770381580860123, 4.780052274732716, 4.781734991577935, 4.778924273411522]"
census1881_srt/refill/g240,specialized,refill,2.120577104905032,2.2467770657761683,0.9438306707000593,win,0.9545041382602442,0.9314885876563789,True,"[2.1441313439910377, 2.138311459961635, 2.141533267092638, 2.102842749848429, 2.102762319514456, 2.0996728395612094]","[2.2436081534397205, 2.2402180195824837, 2.2442351555776394, 2.2574214514049995, 2.2493189759746977, 2.25850296109444]"
census1881_srt/refill/g240,materialized,refill,2.120577104905032,4.54418858724611,0.4666569320773182,win,0.4718650159096424,0.4624561962308445,True,"[2.1441313439910377, 2.138311459961635, 2.141533267092638, 2.102842749848429, 2.102762319514456, 2.0996728395612094]","[4.538444671436971, 4.538345140194677, 4.543186724498758, 4.545190449993462, 4.549942386332876, 4.5469437681938185]"
census1881_srt/inline/0/256,specialized,count,7197.254670515806,7203.1903872284865,0.9991759600408168,overlap,1.0005196501794025,0.9969074581976384,False,"[7197.093240488851, 7200.85020380418, 7204.297724184464, 7190.727751359089, 7191.257642659009, 7197.4161005427595]","[7195.6820652174065, 7197.110224185003, 7198.876528532352, 7216.682235056598, 7213.565896738764, 7207.5042459246215]"
census1881_srt/inline/0/256,materialized,count,7197.254670515806,7474.472567472265,0.9629113767621721,win,0.9637247043717242,0.9619551269953902,True,"[7197.093240488851, 7200.85020380418, 7204.297724184464, 7190.727751359089, 7191.257642659009, 7197.4161005427595]","[7473.296164772264, 7471.895419033168, 7471.865234375364, 7485.233309658465, 7475.668501420098, 7475.648970172267]"
census1881_srt/split/0/256,specialized,count,7688.812127975061,7687.941499254324,1.0001132460127098,overlap,1.0005673376683752,0.9992332090192082,False,"[7693.659598213764, 7689.187872023372, 7689.587611606075, 7688.436383926752, 7678.839843745193, 7686.468377978071]","[7685.227492559513, 7685.984747023674, 7684.701078869096, 7689.898251484976, 7692.366815473118, 7696.747209821952]"
census1881_srt/split/0/256,materialized,count,7688.812127975061,7713.449404761221,0.9968059326647101,win,0.9972037004622978,0.9959936293938987,True,"[7693.659598213764, 7689.187872023372, 7689.587611606075, 7688.436383926752, 7678.839843745193, 7686.468377978071]","[7710.419084821797, 7713.79724702415, 7711.150297618458, 7717.387090774455, 7713.101562498291, 7721.907366071384]"
