case,median_cpu_ns,min_cpu_ns,max_cpu_ns,control,ratio
decode/striped/k20/ikea2,235.6054278692827,235.52107432672827,235.68275194997423,decode/striped/k20/ikea,0.9346073220233025
decode/local/k21/ikea2,484.36849872595104,483.95817047723494,484.57673549860084,decode/local/k21/ikea,1.0019536255106654
decode/local/k22/ikea2,502.985422880186,502.6508797776895,503.09370321127824,decode/local/k22/ikea,1.046357629425651
decode/local/k23/ikea2,503.123430560549,503.0766294562481,503.4516144520708,decode/local/k23/ikea,1.0374014477623779
decode/local/k24/ikea2,361.00588599218383,360.93311450618734,361.4082902266508,decode/local/k24/ikea,0.9751265122226843
decode/local/k25/ikea2,480.96333131147514,480.46630120051816,481.34330544651374,decode/local/k25/ikea,0.982366400228733
decode/local/k26/ikea2,456.0811274829321,455.4519602729727,456.254661624751,decode/local/k26/ikea,0.7851544997771663
decode/local/k27/ikea2,528.7497984480636,528.4391565050888,528.9410082636217,decode/local/k27/ikea,0.7641932161879503
decode/local/k28/ikea2,481.84880767681034,481.65700166636464,482.29126012756336,decode/local/k28/ikea,0.9593674111845547
decode/local/k29/ikea2,552.7585287356471,551.7181477832432,553.1823185549922,decode/local/k29/ikea,0.8392795814984481
decode/local/k30/ikea2,534.4831866510972,534.2741008292128,534.8152439334477,decode/local/k30/ikea,0.8168642869954916
decode/local/k31/ikea2,527.4502944536865,527.3973053403445,527.8526099021562,decode/local/k31/ikea,0.7956630440479294
decode/local/k32/ikea2,316.23225352532535,314.96050267956576,316.51607736293846,decode/local/k32/ikea,0.9966155993357512
decode/local/k33/ikea2,531.33686505118,530.2604937645549,532.1881526918729,decode/local/k33/ikea,1.0281213186231593
decode/local/k34/ikea2,560.4086639319054,559.4611632971884,560.4295086786441,decode/local/k34/ikea,1.075124592799118
decode/local/k35/ikea2,639.3880333824799,638.8882234011382,640.1365702385492,decode/local/k35/ikea,1.0769415441936772
decode/local/k36/ikea2,518.062824264177,517.3860065405994,518.079790503825,decode/local/k36/ikea,0.9872296913041368
decode/local/k37/ikea2,657.2362646814702,657.1529065857184,657.8859260881037,decode/local/k37/ikea,1.0829762792009052
decode/local/k38/ikea2,658.1090153653416,658.0350266540967,659.0781436186869,decode/local/k38/ikea,1.0843985872583837
decode/local/k39/ikea2,656.2119304603533,655.9688852095551,656.9383952140597,decode/local/k39/ikea,1.087469711897013
decode/local/k40/ikea2,749.4784266899348,749.3171392419189,749.603535848598,decode/local/k40/ikea,1.4122929307963703
decode/local/k41/ikea2,916.2007664837724,915.4978442644689,916.6584792266068,decode/local/k41/ikea,1.5714395913398793
decode/local/k42/ikea2,800.3436834094392,799.5681887366658,800.736567732113,decode/local/k42/ikea,1.1167648999204187
decode/local/k43/ikea2,844.0614727683181,843.5482597486302,845.0506364808358,decode/local/k43/ikea,1.0447844375223128
decode/local/k44/ikea2,877.1979432297732,877.1546758078271,877.2627398520026,decode/local/k44/ikea,1.5277751751873954
decode/local/k45/ikea2,855.5572056868538,855.4485834100333,856.1625038355797,decode/local/k45/ikea,1.0523717274355118
decode/local/k46/ikea2,834.72298280227,834.3915625437251,834.8925689006078,decode/local/k46/ikea,1.0370420590515186
decode/local/k47/ikea2,845.1889668030447,845.1547160633559,848.374873333127,decode/local/k47/ikea,1.0437480583879404
decode/local/k48/ikea2,697.8511852282423,697.0721783248878,698.5950927389357,decode/local/k48/ikea,1.2413947208226979
decode/local/k49/ikea2,918.6895511292887,917.1155300960189,919.1224610271155,decode/local/k49/ikea,1.5719370831335273
decode/local/k50/ikea2,795.8544913921942,795.8518588662791,796.1092403552998,decode/local/k50/ikea,1.1101745934074518
decode/local/k51/ikea2,839.4374497829621,839.2446167444076,840.8188172907098,decode/local/k51/ikea,1.037415184879535
decode/local/k52/ikea2,863.9714185696953,863.7422317401275,864.153038321315,decode/local/k52/ikea,1.5123800337256341
decode/local/k53/ikea2,849.0052476952202,848.2442305743074,849.4929389119569,decode/local/k53/ikea,1.0585428154535106
decode/local/k54/ikea2,836.0017193810967,835.4029349433865,836.417769602921,decode/local/k54/ikea,1.043868209489717
decode/local/k55/ikea2,855.0096797908047,855.0008985460541,855.1895727821573,decode/local/k55/ikea,1.0435380907072391
decode/local/k56/ikea2,743.280793227171,741.9884232665885,743.5421976351951,decode/local/k56/prior,1.2322246343926488
point/local/k56/ikea2,352.11483101524624,351.9427099450128,352.3422348975657,point/local/k56/prior,1.0006250195250874
