input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:items_per_iteration,counter:physical_bytes,counter:drawn_bytes,counter:hull_bytes,counter:window_bytes,counter:stride
crossover-avx512,cross/8/unit16/draw4/stride17/spread/sum/packet,1,3,"[1160.437001992043,1160.8031208498649,1161.1250830010645]",1160.8031208498649,"[1160.439658040657,1160.966633466621,1162.3553286823987]",1160.966633466621,"[1.1332392597578544,1.1335967977049461,1.133911213868227]",1.1335967977049461,1024.0,16.0,4.0,16.0,135.0,17.0
crossover-avx512,cross/8/unit16/draw4/stride17/spread/update/packet,1,3,"[2357.8838774825836,2357.6548300233985,2358.5183439920575]",2357.8838774825836,"[2357.888926273768,2357.660215409989,2358.8296869605174]",2357.888926273768,"[2.3026209741040855,2.3023972949447256,2.3032405703047436]",2.3026209741040855,1024.0,16.0,4.0,16.0,135.0,17.0
crossover-avx512,cross/8/unit16/draw4/stride64/compact/sum/packet,1,3,"[407.96343240074697,407.98356643349416,407.9675116549567]",407.9675116549567,"[408.7428904470541,408.006614218568,408.146445219529]",408.146445219529,"[0.39840178945385446,0.39842145159520914,0.39840577310054365]",0.39840577310054365,1024.0,16.0,4.0,4.0,452.0,64.0
crossover-avx512,cross/8/unit16/draw4/stride64/compact/update/packet,1,3,"[880.6616380665248,880.2743729963303,880.4717455529968]",880.4717455529968,"[880.6635866525991,880.2750644394057,880.5837576259922]",880.5837576259922,"[0.8600211309243405,0.8596429423792288,0.8598356890165985]",0.8598356890165985,1024.0,16.0,4.0,4.0,452.0,64.0
crossover-avx512,cross/8/unit16/draw4/stride64/spread/sum/packet,1,3,"[1179.9557148885558,1183.6959088991168,1181.011893715637]",1181.011893715637,"[1179.95757064937,1183.6985238198529,1181.0128215819589]",1181.0128215819589,"[1.152300502820855,1.1559530360342938,1.1533319274566767]",1.1533319274566767,1024.0,16.0,4.0,16.0,464.0,64.0
crossover-avx512,cross/8/unit16/draw4/stride64/spread/update/packet,1,3,"[2431.603674540712,2430.3492563430104,2430.107611547887]",2430.3492563430104,"[2432.0290463304527,2430.573228346392,2430.1114610570694]",2430.573228346392,"[2.374612963418664,2.373387945647471,2.373151964402233]",2.373387945647471,1024.0,16.0,4.0,16.0,464.0,64.0
crossover-avx512,cross/8/unit2/draw2/stride2/compact/sum/packet,1,3,"[260.56396084565483,259.99880899213065,259.9943241030027]",259.99880899213065,"[260.60696739453357,259.99919978997417,259.994900999018]",259.99919978997417,"[0.25445699301333474,0.2539050869063776,0.2539007071318386]",0.2539050869063776,1024.0,2.0,2.0,2.0,16.0,2.0
crossover-avx512,cross/8/unit2/draw2/stride2/compact/sum/window,1,3,"[259.6938885281946,260.2336084577592,260.52297134367393]",260.2336084577592,"[259.6944449563657,260.83106742082316,260.5233422965348]",260.5233422965348,"[0.253607313015815,0.25413438325953047,0.2544169642028066]",0.25413438325953047,1024.0,2.0,2.0,2.0,16.0,2.0
crossover-avx512,cross/8/unit2/draw2/stride2/compact/update/packet,1,3,"[492.213091676836,491.76508886136236,491.7271159599598]",491.76508886136236,"[492.21453457570686,491.9140242831149,491.72817174544605]",491.9140242831149,"[0.48067684734066013,0.4802393445911742,0.48020226167964825]",0.4802393445911742,1024.0,2.0,2.0,2.0,16.0,2.0
crossover-avx512,cross/8/unit2/draw2/stride2/compact/update/window,1,3,"[490.41418169220333,486.6153259362401,485.5403952842454]",486.6153259362401,"[490.53696255525733,486.6160540902851,486.21865464557277]",486.6160540902851,"[0.47892009930879226,0.47521027923460946,0.4741605422697709]",0.47521027923460946,1024.0,2.0,2.0,2.0,16.0,2.0
