machine,profile,width,head_bits,input_bits,values,scope,arm,median_ns_per_value,ratio_to_separate,samples,input_page_offset,head0_page_offset,head1_page_offset,entry_mod64
zen,avx512,17,16,64,65536,heads_only,joint_fulltile_control_avx2,0.083766958,0.9825502670508969,"[0.083309468,0.08240727,0.08243461,0.081659336,0.08361502,0.084395066,0.080922429,0.083918896,0.08539569,0.086396571,0.08294826,0.081346631,0.086468656,0.084342461,0.087626562,0.084230892]",64,2112,2176,48
zen,avx512,17,16,64,65536,heads_only,separate_avx512,0.11870483500000001,1.0,"[0.117622923,0.119378932,0.119188827,0.118465483,0.115721367,0.118125547,0.117495634,0.114950676,0.121562012,0.121909395,0.121927168,0.118944187,0.119296975,0.116777945,0.122386534,0.115146514]",64,2112,2176,0
zen,avx512,17,16,64,65536,heads_only,joint_tile_avx512,0.044617857999999996,0.37587228860559885,"[0.045175053,0.04524539,0.045332488,0.043860126,0.043001588,0.044154204,0.04348778,0.043499105,0.046216507,0.045009017,0.044193063,0.044402756,0.04483296,0.046178918,0.045591287,0.043233152]",64,2112,2176,0
zen,avx512,17,16,64,65536,heads_only,joint_compact32_avx512,0.037744929999999996,0.31797297894394944,"[0.038144398,0.038009576,0.037083868,0.036648195,0.036431529,0.037450738,0.037963532,0.038202174,0.039848808,0.038901232,0.037225768,0.037611227,0.037973367,0.037878633,0.036380865,0.036958288]",64,2112,2176,16
zen,avx512,17,16,64,65536,heads_only,joint_fulltile_control_avx512,0.07272237200000001,0.6126319285983591,"[0.074462079,0.072012827,0.072680891,0.072234146,0.071842916,0.071918018,0.073722154,0.072394636,0.076941472,0.07598231,0.072763853,0.072260484,0.073390786,0.075070426,0.072531097,0.075684022]",64,2112,2176,48
zen,avx512,17,16,64,65536,with_payload,separate_avx2,0.1502111815,1.0,"[0.152143773,0.153672088,0.145162735,0.144643459,0.147099528,0.149118025,0.151292644,0.145532139,0.146804038,0.154232338,0.151729662,0.149425808,0.151309337,0.143518303,0.15124172,0.150996555]",2048,2176,2240,0
zen,avx512,17,16,64,65536,with_payload,joint_tile_avx2,0.1393379065,0.9276134113890848,"[0.14178066,0.137083992,0.14158836,0.133893061,0.134691101,0.136124272,0.138570547,0.134624828,0.139264796,0.142008685,0.142788284,0.139411017,0.142583579,0.136616874,0.139855783,0.141005233]",2048,2176,2240,32
zen,avx512,17,16,64,65536,with_payload,joint_compact16_avx2,0.1072556395,0.7140323272139364,"[0.106646363,0.106415767,0.108290762,0.102528907,0.107255787,0.105157536,0.109398447,0.102583297,0.104964044,0.110710692,0.11002665,0.104614682,0.107255492,0.108316872,0.107900273,0.108260624]",2048,2176,2240,0
zen,avx512,17,16,64,65536,with_payload,joint_fulltile_control_avx2,0.13604773599999997,0.9057097790020376,"[0.135159601,0.137277711,0.135606602,0.142068181,0.133697409,0.131665654,0.136467747,0.130997814,0.135524269,0.136026409,0.140182346,0.13929322,0.135992993,0.138134234,0.136159144,0.136069063]",2048,2176,2240,16
zen,avx512,17,16,64,65536,with_payload,separate_avx512,0.168492328,1.0,"[0.168045737,0.170899261,0.166730024,0.176035218,0.162527595,0.165606875,0.16950867,0.165260531,0.169776935,0.168755259,0.175021075,0.168229397,0.16393156,0.172321964,0.167826835,0.169071954]",2048,2176,2240,32
zen,avx512,17,16,64,65536,with_payload,joint_tile_avx512,0.1024501545,0.6080404711364662,"[0.10392971,0.104396116,0.098483056,0.103546187,0.099720612,0.099772651,0.103022512,0.098827951,0.101877797,0.104138359,0.103286568,0.103504088,0.098716523,0.100049112,0.100966021,0.103870027]",2048,2176,2240,32
zen,avx512,17,16,64,65536,with_payload,joint_compact32_avx512,0.10903576749999999,0.6471260074227236,"[0.10908265,0.11196959,0.105755638,0.111357931,0.106098667,0.105510771,0.106410366,0.106963277,0.109852567,0.108988885,0.111011922,0.109484877,0.104198787,0.108123008,0.111655138,0.109891906]",2048,2176,2240,32
zen,avx512,17,16,64,65536,with_payload,joint_fulltile_control_avx512,0.1346781965,0.7993135242335783,"[0.134700157,0.137098148,0.131822493,0.135396343,0.132718582,0.137272641,0.130456116,0.131483894,0.138799168,0.134656236,0.13569586,0.137579013,0.132265206,0.133872017,0.13722492,0.134140238]",2048,2176,2240,32
zen,avx512,23,16,64,65536,heads_only,separate_avx2,0.08590972799999999,1.0,"[0.085937724,0.086932793,0.088516876,0.087621123,0.086010814,0.085888885,0.088087384,0.08654514,0.085930571,0.084049094,0.083059087,0.08550249,0.084319964,0.082691625,0.083903212,0.083501995]",2048,2176,2240,0
zen,avx512,23,16,64,65536,heads_only,joint_tile_avx2,0.0842259175,0.9804002347673596,"[0.085739944,0.085113421,0.08594767,0.08424579,0.085404962,0.084206045,0.087198,0.083508845,0.084831748,0.086317521,0.081448294,0.083696604,0.080020413,0.080545608,0.082393784,0.080678456]",2048,2176,2240,48
zen,avx512,23,16,64,65536,heads_only,joint_compact16_avx2,0.038597211000000006,0.4492763729853738,"[0.038662776,0.039317239,0.038835108,0.037794702,0.039477468,0.039676998,0.039845828,0.038026191,0.039251897,0.040623192,0.038531646,0.037455656,0.036383621,0.036575437,0.037702795,0.037462328]",2048,2176,2240,32
zen,avx512,23,16,64,65536,heads_only,joint_fulltile_control_avx2,0.08458988,0.9846368038786016,"[0.085599389,0.084187862,0.085552152,0.086959507,0.08542873,0.084991898,0.088781375,0.083535224,0.086251915,0.085300915,0.082704552,0.083440416,0.082610261,0.080598027,0.082266562,0.080953609]",2048,2176,2240,32
zen,avx512,23,16,64,65536,heads_only,separate_avx512,0.11910959,1.0,"[0.121173754,0.118823782,0.120689951,0.123294882,0.120323934,0.118538648,0.121790376,0.120817915,0.11986449,0.118104309,0.116728585,0.119395398,0.117229417,0.115130384,0.117423918,0.113172613]",2048,2176,2240,0
zen,avx512,23,16,64,65536,heads_only,joint_tile_avx512,0.0451864545,0.37936873512871633,"[0.045502249,0.04471967,0.04522479,0.046693161,0.045148119,0.045433406,0.045808062,0.045691311,0.045684606,0.04439218,0.044290252,0.046200339,0.045102708,0.044810422,0.043420874,0.043420091]",2048,2176,2240,16
zen,avx512,23,16,64,65536,heads_only,joint_compact32_avx512,0.038349289499999994,0.3219664302429384,"[0.037989683,0.037234858,0.038807988,0.040471159,0.038614348,0.039014485,0.038410123,0.038963221,0.038299333,0.036919508,0.03758556,0.038558766,0.038399246,0.037705444,0.037208967,0.03628356]",2048,2176,2240,32
zen,avx512,23,16,64,65536,heads_only,joint_fulltile_control_avx512,0.0747544805,0.6276109295649493,"[0.075699855,0.074824814,0.076514103,0.077291019,0.074684147,0.075390022,0.075351201,0.076761574,0.07483178,0.071207523,0.07217253,0.074334413,0.072668221,0.073123753,0.072995864,0.07317863]",2048,2176,2240,16
zen,avx512,23,16,64,65536,with_payload,separate_avx2,0.141126644,1.0,"[0.140963547,0.143451918,0.136748232,0.138430927,0.141514342,0.141515121,0.135592263,0.138291001,0.136414517,0.140453141,0.138258517,0.141289741,0.141726274,0.141991071,0.142674442,0.144593734]",2048,2176,2240,32
zen,avx512,23,16,64,65536,with_payload,joint_tile_avx2,0.1376345605,0.975255675320955,"[0.135413218,0.134777721,0.134984847,0.139363561,0.138439383,0.14029206,0.133142155,0.137493782,0.134091478,0.137775339,0.140481718,0.136805154,0.13790435,0.135791529,0.144422922,0.142702904]",2048,2176,2240,0
zen,avx512,23,16,64,65536,with_payload,joint_compact16_avx2,0.0956969055,0.6780924054284179,"[0.090120297,0.09127951,0.097369634,0.096511543,0.095839605,0.095951624,0.0926283,0.092200108,0.09262044,0.093755063,0.096613243,0.095554393,0.096515901,0.095839418,0.097931635,0.09440621]",2048,2176,2240,48
zen,avx512,23,16,64,65536,with_payload,joint_fulltile_control_avx2,0.1386177875,0.9822226588198328,"[0.132718094,0.133531563,0.139201995,0.138966218,0.138008472,0.144421808,0.139108863,0.137714211,0.135830276,0.137639552,0.137203019,0.138269357,0.139761314,0.143606409,0.14518889,0.140992496]",2048,2176,2240,16
zen,avx512,23,16,64,65536,with_payload,separate_avx512,0.178150019,1.0,"[0.170513317,0.171191219,0.171173077,0.176016562,0.175672863,0.179779511,0.176904753,0.179674458,0.171375584,0.181136202,0.17565025,0.179395285,0.181567334,0.182910871,0.183303185,0.181063369]",2048,2176,2240,32
zen,avx512,23,16,64,65536,with_payload,joint_tile_avx512,0.1007459165,0.5655116797938708,"[0.09976349,0.100760389,0.099125419,0.100731444,0.100674186,0.103700008,0.100460537,0.098410044,0.098201238,0.099778581,0.101837344,0.10742671,0.103091773,0.105102405,0.105064966,0.104732778]",2048,2176,2240,48
zen,avx512,23,16,64,65536,with_payload,joint_compact32_avx512,0.097049739,0.5447641237691925,"[0.098856296,0.096285824,0.096106526,0.098856598,0.09447781,0.098772854,0.09241927,0.094735976,0.095995247,0.093366623,0.097277097,0.102127511,0.096822381,0.10275735,0.103456669,0.098888151]",2048,2176,2240,0
zen,avx512,23,16,64,65536,with_payload,joint_fulltile_control_avx512,0.127000673,0.7128861041547238,"[0.126907818,0.126939297,0.124209046,0.130905431,0.122963145,0.127062049,0.125454534,0.124098592,0.125238426,0.123612694,0.132448237,0.127749708,0.129446108,0.13059321,0.131032389,0.131475817]",2048,2176,2240,16
zen,avx512,56,16,64,65536,heads_only,separate_avx2,0.0868264195,1.0,"[0.087796666,0.086479612,0.088099383,0.088157684,0.089807443,0.088125534,0.085848097,0.086684093,0.088412013,0.085912172,0.086190339,0.087957524,0.086783372,0.084222663,0.086869467,0.082805209]",2048,2176,2240,0
zen,avx512,56,16,64,65536,heads_only,joint_tile_avx2,0.08441320999999999,0.9722065067994654,"[0.084633004,0.083769437,0.085047334,0.084193416,0.085514307,0.083684724,0.084812041,0.080729607,0.086107973,0.085406754,0.08506801,0.083764255,0.084959008,0.080640312,0.083332863,0.08077826]",2048,2176,2240,0
zen,avx512,56,16,64,65536,heads_only,joint_compact16_avx2,0.038074957000000006,0.43851810565561794,"[0.038952719,0.037793472,0.038335767,0.037704024,0.03896993,0.039190508,0.038571317,0.03799054,0.038780425,0.039011765,0.037619427,0.037913203,0.038159374,0.03647396,0.037739232,0.036662202]",2048,2176,2240,48
zen,avx512,56,16,64,65536,heads_only,joint_fulltile_control_avx2,0.084348148,0.9714571726639033,"[0.086287424,0.086936522,0.084460039,0.085143372,0.085175339,0.084010053,0.083413072,0.084236257,0.084809471,0.083950672,0.085856214,0.085731231,0.08118283,0.080355398,0.082710847,0.08162022]",2048,2176,2240,16
zen,avx512,56,16,64,65536,heads_only,separate_avx512,0.0683516525,1.0,"[0.069254372,0.069397725,0.067134552,0.067877345,0.068131972,0.068424296,0.06716685,0.068509158,0.06943766,0.069244538,0.068279009,0.069001421,0.069247629,0.064870186,0.065779839,0.064997628]",2048,2176,2240,0
zen,avx512,56,16,64,65536,heads_only,joint_tile_avx512,0.043240122500000006,0.6326126862843587,"[0.042423084,0.044138934,0.043310791,0.044234488,0.043846939,0.043515835,0.042449456,0.043693494,0.043663397,0.042895045,0.043169454,0.042170431,0.043637503,0.041649409,0.040978327,0.041011743]",2048,2176,2240,32
zen,avx512,56,16,64,65536,heads_only,joint_compact32_avx512,0.037985886999999996,0.5557420429593856,"[0.03875684,0.037912495,0.038759932,0.039430119,0.038646087,0.039244525,0.037468884,0.039195385,0.03904086,0.037945393,0.038026381,0.037591152,0.037728094,0.036148332,0.036518816,0.036595371]",2048,2176,2240,16
zen,avx512,56,16,64,65536,heads_only,joint_fulltile_control_avx512,0.0430833625,0.6303192523399489,"[0.0423548,0.043194525,0.044570699,0.043337092,0.044541605,0.043574098,0.042523332,0.042129342,0.044187173,0.041526586,0.043051884,0.043535803,0.041867044,0.041672353,0.043114841,0.041046798]",2048,2176,2240,32
zen,avx512,56,16,64,65536,with_payload,separate_avx2,0.2345078325,1.0,"[0.240148984,0.236441016,0.236193508,0.227117345,0.229422353,0.233358681,0.238560431,0.236006573,0.231346115,0.226308428,0.235656984,0.230501726,0.232109584,0.239200063,0.230811521,0.236566037]",2048,2176,2240,16
zen,avx512,56,16,64,65536,with_payload,joint_tile_avx2,0.2316191385,0.987681886915227,"[0.241254881,0.236314207,0.234188385,0.22656779,0.226532541,0.234533347,0.232662566,0.22929994,0.230575711,0.234695479,0.236113191,0.22927624,0.225939251,0.229655407,0.228605017,0.235173509]",2048,2176,2240,48
zen,avx512,56,16,64,65536,with_payload,joint_compact16_avx2,0.18762151500000002,0.8000650255466414,"[0.195415787,0.190719195,0.185100809,0.190752573,0.185480937,0.195080876,0.186534464,0.188708566,0.183731154,0.182656698,0.18068175,0.185332075,0.190445378,0.190798394,0.185431391,0.190481663]",2048,2176,2240,0
zen,avx512,56,16,64,65536,with_payload,joint_fulltile_control_avx2,0.2318905295,0.9888391659583481,"[0.241848327,0.232891373,0.233054921,0.231797174,0.23567345,0.239354298,0.231118947,0.234706275,0.223730944,0.229948074,0.225659922,0.242915332,0.231983885,0.228627816,0.226511754,0.229730509]",2048,2176,2240,48
zen,avx512,56,16,64,65536,with_payload,separate_avx512,0.13526752250000001,1.0,"[0.13849847,0.134768143,0.134149149,0.132852055,0.13489607,0.140960753,0.136809103,0.135945722,0.134560272,0.135638975,0.131617792,0.137273207,0.130439021,0.137037687,0.137972668,0.132304735]",2048,2176,2240,0
zen,avx512,56,16,64,65536,with_payload,joint_tile_avx512,0.1099398885,0.8127589421917591,"[0.109902263,0.110751711,0.114121944,0.105530143,0.10791681,0.113123998,0.110472687,0.111612119,0.108346716,0.109007068,0.109874777,0.109977514,0.109179847,0.113089129,0.111841001,0.107715942]",2048,2176,2240,0
zen,avx512,56,16,64,65536,with_payload,joint_compact32_avx512,0.1079461315,0.7980195800510798,"[0.106887951,0.109014228,0.110261157,0.104520805,0.104326576,0.107945569,0.108933158,0.107946694,0.107267492,0.107957497,0.106484205,0.108550414,0.104708187,0.110688679,0.105209544,0.108146891]",2048,2176,2240,16
zen,avx512,56,16,64,65536,with_payload,joint_fulltile_control_avx512,0.111450508,0.8239265859253095,"[0.110245362,0.111344486,0.112172179,0.106677257,0.107514776,0.112452917,0.114088863,0.114012793,0.110986479,0.10910929,0.113293506,0.109248839,0.109752581,0.112367094,0.11155653,0.111628279]",2048,2176,2240,48
gnr,avx2,17,16,64,256,heads_only,separate_avx2,0.193938781,1.0,"[0.194238268,0.193769343,0.193943225,0.195377402,0.193811744,0.193936259,0.193836279,0.193833135,0.193763576,0.196195006,0.194082126,0.193941303,0.193961412,0.193877541,0.193840988,0.194152102]",704,2944,3264,32
gnr,avx2,17,16,64,256,heads_only,joint_tile_avx2,0.19388089349999998,0.9997015166347776,"[0.193761744,0.193804383,0.193762906,0.197000921,0.194519438,0.19464279,0.193822406,0.19387915,0.193882637,0.194081336,0.19382108,0.193947591,0.193788595,0.194444418,0.193746164,0.19392658]",704,2944,3264,48
gnr,avx2,17,16,64,256,heads_only,joint_compact16_avx2,0.102242414,0.5271891133522181,"[0.101931311,0.102216616,0.102130629,0.101691619,0.102485061,0.101977229,0.101997524,0.102194816,0.102283776,0.10252066,0.104182631,0.101625338,0.102317348,0.102268212,0.102617748,0.102477156]",704,2944,3264,16
gnr,avx2,17,16,64,256,heads_only,joint_fulltile_control_avx2,0.1938475405,0.9995295396849998,"[0.193776824,0.193672918,0.194340914,0.193832844,0.193695597,0.193991244,0.193766803,0.195058547,0.193951584,0.194080397,0.193862237,0.193974778,0.193744272,0.193693921,0.193880439,0.193698958]",704,2944,3264,48
gnr,avx2,17,16,64,256,with_payload,separate_avx2,0.27742343,1.0,"[0.277382284,0.277374826,0.278009392,0.277362563,0.277574874,0.277375259,0.277793579,0.277464576,0.277377345,0.277684003,0.27725444,0.277305081,0.277788721,0.277304083,0.277741127,0.277568936]",2048,2944,3264,32
gnr,avx2,17,16,64,256,with_payload,joint_tile_avx2,0.2792046965,1.0064207500426334,"[0.279174678,0.279278584,0.279412754,0.27929312,0.279148772,0.279367194,0.279076055,0.279346004,0.279274687,0.279081523,0.279161066,0.279154547,0.279234715,0.279429905,0.279152207,0.279039741]",2048,2944,3264,16
gnr,avx2,17,16,64,256,with_payload,joint_compact16_avx2,0.1844955015,0.6650321549985881,"[0.184519634,0.184474498,0.185473718,0.184435353,0.18445541,0.184462182,0.184495755,0.184397101,0.184635371,0.184454419,0.184881672,0.184495248,0.184493862,0.18450816,0.184686296,0.184571058]",2048,2944,3264,32
gnr,avx2,17,16,64,256,with_payload,joint_fulltile_control_avx2,0.27710441500000005,0.9988500791011056,"[0.27701062,0.277113914,0.277130604,0.277184919,0.277489536,0.277285233,0.27713123,0.277577251,0.277008794,0.276984073,0.277094916,0.277063645,0.277049556,0.27708225,0.276991054,0.277216993]",2048,2944,3264,32
gnr,avx2,23,16,64,256,heads_only,separate_avx2,0.19383110850000002,1.0,"[0.193890005,0.193920784,0.193730734,0.193837471,0.193977021,0.194052421,0.193932846,0.194047526,0.193671033,0.19374387,0.193824746,0.193666853,0.193687364,0.193741888,0.19378408,0.194049567]",2048,3264,704,48
gnr,avx2,23,16,64,256,heads_only,joint_tile_avx2,0.194115534,1.0014673882959297,"[0.194077618,0.193930924,0.194157802,0.194216982,0.194364838,0.194000751,0.194421902,0.194039524,0.194066346,0.19415345,0.193842612,0.194235787,0.194327027,0.193833932,0.193924107,0.194323421]",2048,3264,704,0
gnr,avx2,23,16,64,256,heads_only,joint_compact16_avx2,0.1026157775,0.5294081961049095,"[0.102771707,0.102782249,0.102582447,0.102511577,0.102699414,0.102634251,0.102623619,0.102607936,0.102630801,0.102542482,0.102628238,0.102599025,0.102584727,0.102654278,0.102560245,0.102543429]",2048,3264,704,32
gnr,avx2,23,16,64,256,heads_only,joint_fulltile_control_avx2,0.19381679200000002,0.9999261393069937,"[0.194112904,0.193702914,0.193756022,0.193734169,0.193825878,0.193986334,0.19389835,0.193665825,0.193803452,0.193824373,0.1936763,0.193873771,0.193883583,0.193689428,0.193809211,0.19383505]",2048,3264,704,0
gnr,avx2,23,16,64,256,with_payload,separate_avx2,0.2854103,1.0,"[0.28540016,0.285391487,0.285342366,0.285445184,0.285540394,0.285388574,0.285492703,0.285401732,0.285549127,0.285379805,0.285389125,0.285542227,0.2853342,0.285429046,0.285418868,0.285437152]",2048,3264,704,48
gnr,avx2,23,16,64,256,with_payload,joint_tile_avx2,0.28510581700000004,0.9989331744509572,"[0.284810603,0.284599319,0.284604125,0.285167344,0.284713648,0.284916259,0.2851336,0.285096616,0.285177484,0.285234183,0.284830898,0.285223573,0.285044216,0.285115018,0.285195768,0.285398304]",2048,3264,704,48
gnr,avx2,23,16,64,256,with_payload,joint_compact16_avx2,0.1937526055,0.6788563885045494,"[0.19399441,0.193863943,0.19382789,0.193881735,0.193648644,0.19373589,0.193769321,0.193641677,0.193686135,0.193620279,0.193672359,0.193680823,0.19372087,0.194088049,0.19380185,0.193791725]",2048,3264,704,0
gnr,avx2,23,16,64,256,with_payload,joint_fulltile_control_avx2,0.283505298,0.99332539155034,"[0.283795923,0.283374347,0.283480503,0.283410892,0.28348951,0.28352955,0.283797614,0.283353999,0.28364563,0.283676341,0.283521086,0.283558302,0.283433236,0.283408388,0.283319414,0.283588096]",2048,3264,704,16
gnr,avx2,56,16,64,256,heads_only,separate_avx2,0.1937554145,1.0,"[0.19366546,0.19375141,0.19382827,0.193757668,0.193900503,0.193758205,0.19373183,0.193841979,0.193662331,0.193807513,0.193732195,0.193750739,0.193701707,0.193921439,0.193842962,0.193753161]",2048,2944,3264,48
gnr,avx2,56,16,64,256,heads_only,joint_tile_avx2,0.19406891999999998,1.0016180476855783,"[0.194093078,0.194054052,0.194082491,0.194199137,0.193952397,0.194098823,0.193953335,0.194055349,0.194348238,0.194333866,0.193909325,0.193979092,0.194122277,0.194039248,0.194047779,0.194156587]",2048,2944,3264,32
gnr,avx2,56,16,64,256,heads_only,joint_compact16_avx2,0.102723099,0.5301689207761469,"[0.102631234,0.102767408,0.10263323,0.102686144,0.102765001,0.102725334,0.102702856,0.102801703,0.102685533,0.1027252,0.102737464,0.102720998,0.102556661,0.102782495,0.102716267,0.102736086]",2048,2944,3264,32
gnr,avx2,56,16,64,256,heads_only,joint_fulltile_control_avx2,0.1940003185,1.0012639853220722,"[0.194012865,0.193837732,0.193908975,0.19422102,0.194001153,0.193965755,0.194467008,0.1939606,0.194041416,0.193965726,0.193949848,0.194034375,0.193999484,0.1940827,0.193917759,0.194048554]",2048,2944,3264,48
gnr,avx2,56,16,64,256,with_payload,separate_avx2,0.359907441,1.0,"[0.360203564,0.359994084,0.359894082,0.360122681,0.359783202,0.359657258,0.359744743,0.359768838,0.359690502,0.360079616,0.359929219,0.359848231,0.359743252,0.360480294,0.360654652,0.3599208]",2048,2944,3264,48
gnr,avx2,56,16,64,256,with_payload,joint_tile_avx2,0.360211037,1.0008435391031552,"[0.360079125,0.36026226,0.360594019,0.359915748,0.35973309,0.36031127,0.360159814,0.360414162,0.360462978,0.359803647,0.360000461,0.360859916,0.360702977,0.35989286,0.359842643,0.360632151]",2048,2944,3264,16
gnr,avx2,56,16,64,256,with_payload,joint_compact16_avx2,0.26558491549999996,0.7379256032108543,"[0.266571805,0.265441746,0.265398651,0.265647694,0.2655797,0.265405938,0.265445516,0.265525237,0.265590131,0.265530095,0.266006708,0.265616134,0.268056497,0.265850604,0.265478313,0.265679091]",2048,2944,3264,48
gnr,avx2,56,16,64,256,with_payload,joint_fulltile_control_avx2,0.3603057935,1.0011068192946864,"[0.360087574,0.360508606,0.36005947,0.360412106,0.360309079,0.360302508,0.360186204,0.360395297,0.359847501,0.360162556,0.360600859,0.360113248,0.361093938,0.359908745,0.360327542,0.361697108]",2048,2944,3264,16
gnr,avx2,17,16,64,8192,heads_only,separate_avx2,0.2183806895,1.0,"[0.219316021,0.218021579,0.218474306,0.218374394,0.218310028,0.218386985,0.218073927,0.217369884,0.220181644,0.219418488,0.218141176,0.21834828,0.218539558,0.218457438,0.218935132,0.218292125]",2048,2112,2176,32
gnr,avx2,17,16,64,8192,heads_only,joint_tile_avx2,0.2038016915,0.9332404434046812,"[0.203872018,0.204606906,0.20362854,0.203548387,0.203121141,0.203818403,0.20353131,0.20386748,0.203529961,0.204358175,0.203852065,0.203067198,0.204117402,0.204117149,0.20378498,0.203534037]",2048,2112,2176,48
gnr,avx2,17,16,64,8192,heads_only,joint_compact16_avx2,0.109365344,0.5008013494709659,"[0.109481297,0.10938932,0.109474719,0.10940022,0.109521247,0.10937532,0.109345816,0.109321922,0.109406762,0.109054931,0.109355368,0.109086126,0.109248281,0.109037422,0.109015606,0.109587893]",2048,2112,2176,16
gnr,avx2,17,16,64,8192,heads_only,joint_fulltile_control_avx2,0.194369428,0.8900486047783085,"[0.194457717,0.194269031,0.194585547,0.194051802,0.194287725,0.194616996,0.194451012,0.194081649,0.194681287,0.194257721,0.194369912,0.194025762,0.194615901,0.194381617,0.194368944,0.193932883]",2048,2112,2176,48
gnr,avx2,17,16,64,8192,with_payload,separate_avx2,0.3004350585,1.0,"[0.30021596,0.300158605,0.300314933,0.301375851,0.300676584,0.300358355,0.300612703,0.299223155,0.300046489,0.300216988,0.300511762,0.301030457,0.301074147,0.301431075,0.300048396,0.301065907]",2048,2112,2176,32
gnr,avx2,17,16,64,8192,with_payload,joint_tile_avx2,0.2818765865,0.9382280081004595,"[0.284001157,0.281509057,0.282650769,0.281870157,0.282367662,0.281883016,0.281791419,0.282048032,0.281651005,0.281647846,0.28200528,0.281730071,0.28202118,0.281590417,0.281867102,0.282406092]",2048,2112,2176,16
gnr,avx2,17,16,64,8192,with_payload,joint_compact16_avx2,0.18740239749999998,0.6237700700965296,"[0.187152892,0.188206971,0.187258512,0.18748349,0.186872959,0.188397497,0.187321305,0.186693415,0.188437656,0.187977105,0.187731966,0.186815858,0.187297508,0.188453943,0.188432202,0.18664667]",2048,2112,2176,32
gnr,avx2,17,16,64,8192,with_payload,joint_fulltile_control_avx2,0.2754978315,0.9169962815774378,"[0.275444552,0.275286257,0.275888085,0.275232241,0.276768163,0.276833341,0.275593102,0.275422156,0.276862606,0.275326863,0.275503531,0.27526103,0.275367752,0.276982382,0.275492132,0.275676146]",2048,2112,2176,32
gnr,avx2,23,16,64,8192,heads_only,separate_avx2,0.2185682915,1.0,"[0.218544811,0.218329616,0.218833014,0.218475319,0.217977382,0.218591772,0.218749873,0.21842128,0.219072536,0.218190089,0.218261771,0.21814616,0.218813226,0.218682073,0.218849711,0.219243288]",2048,1152,1216,48
gnr,avx2,23,16,64,8192,heads_only,joint_tile_avx2,0.20162578650000001,0.9224841586868514,"[0.201591581,0.201385863,0.201888762,0.201434173,0.201276638,0.201215923,0.201842971,0.201818876,0.202546827,0.203272283,0.201712176,0.201659992,0.201327704,0.201301031,0.20180957,0.201534905]",2048,1152,1216,0
gnr,avx2,23,16,64,8192,heads_only,joint_compact16_avx2,0.10374940199999999,0.47467727952661415,"[0.104024529,0.104407012,0.103766002,0.103732802,0.104400069,0.103325248,0.102901272,0.104974359,0.104696378,0.103313223,0.104199551,0.103887215,0.103034668,0.102985516,0.102829717,0.103687212]",2048,1152,1216,32
gnr,avx2,23,16,64,8192,heads_only,joint_fulltile_control_avx2,0.19436723,0.8892746000167183,"[0.194921702,0.194609493,0.194488116,0.193887435,0.194619693,0.194391944,0.194206342,0.193783201,0.194342516,0.194611996,0.194252372,0.194473401,0.194436945,0.194311403,0.194334194,0.194044799]",2048,1152,1216,0
gnr,avx2,23,16,64,8192,with_payload,separate_avx2,0.30276640499999996,1.0,"[0.302481636,0.302701816,0.303838879,0.302837655,0.30425714,0.301406339,0.303715244,0.303181276,0.302462727,0.302516475,0.302496105,0.303445786,0.302761525,0.302771285,0.302837953,0.302641839]",2048,1152,1216,48
gnr,avx2,23,16,64,8192,with_payload,joint_tile_avx2,0.28390338299999995,0.9376977706625013,"[0.285684004,0.28391856,0.28458932,0.284101009,0.285034299,0.283684805,0.284182444,0.283579543,0.284956381,0.283573076,0.283782631,0.283338323,0.284307018,0.283888206,0.283686087,0.283352777]",2048,1152,1216,48
gnr,avx2,23,16,64,8192,with_payload,joint_compact16_avx2,0.19253938650000002,0.6359337869734921,"[0.192216516,0.190587565,0.193967089,0.192668036,0.192428708,0.193281293,0.194391757,0.193487152,0.192865118,0.192005008,0.192163914,0.191806018,0.191598371,0.192617953,0.193607852,0.19246082]",2048,1152,1216,0
gnr,avx2,23,16,64,8192,with_payload,joint_fulltile_control_avx2,0.27834698550000003,0.9193456767437591,"[0.278360158,0.278324991,0.278802752,0.276930153,0.278261587,0.278923184,0.278333813,0.276883096,0.278433442,0.276944935,0.278535947,0.277176484,0.278434321,0.278438777,0.278511748,0.276808485]",2048,1152,1216,16
gnr,avx2,56,16,64,8192,heads_only,separate_avx2,0.194252372,1.0,"[0.194452107,0.194065571,0.194661133,0.194242232,0.194910377,0.194086581,0.194064215,0.194322065,0.194723584,0.194082551,0.194500543,0.194262512,0.194623396,0.194165185,0.194181599,0.193993829]",2048,2176,2240,48
gnr,avx2,56,16,64,8192,heads_only,joint_tile_avx2,0.19392924,0.998336535113198,"[0.194028027,0.194243819,0.193902224,0.194045104,0.194047771,0.193932794,0.193914823,0.193844058,0.19389078,0.194068372,0.19428952,0.194075167,0.193925686,0.193827994,0.193808049,0.193894409]",2048,2176,2240,32
gnr,avx2,56,16,64,8192,heads_only,joint_compact16_avx2,0.1039072685,0.5349086213474912,"[0.103558294,0.103398725,0.10402254,0.103791997,0.103627823,0.104323015,0.104442962,0.104180194,0.102982342,0.103749342,0.104298078,0.104575306,0.103729896,0.103532091,0.104374632,0.104548939]",2048,2176,2240,32
