scope,case,category,unit,before,after,ratio,before_min,before_max,after_min,after_max,separated_win,separated_loss,both_edges_agree,block_medians
small,bulk/series/avx512/local/k54/h0/u64/encode,ordinary-encode,ns/value,0.1241456583483106,0.10092409455386597,0.8129490462784225,0.10759480586535954,0.14297546211460616,0.10084829458010963,0.1010062164532899,True,False,True,"[0.10762989399362898, 0.10094219085870611, 0.10089003104942693, 0.1414825764099839]"
small,bulk/series/avx512/local/k54/h16/u64/encode,ordinary-encode,ns/value,0.1464762509230502,0.1109747144901837,0.7576294026564289,0.14039969987177983,0.15258369161945173,0.10928492033200467,0.1125896679673374,True,False,True,"[0.14048427128680793, 0.10934731036341377, 0.11241417729529668, 0.15250789669883288]"
small,bulk/series/avx512/local/k54/h8/u64/encode,ordinary-encode,ns/value,0.14110520774021645,0.12223499316300267,0.8662684752787081,0.12473690212904052,0.1575474299204102,0.12096135862400033,0.12329119155409889,True,False,True,"[0.1248689958759149, 0.12096368273949608, 0.12282361270265552, 0.15746574249515533]"
small,bulk/series/avx512/local/k55/h0/u64/encode,ordinary-encode,ns/value,0.11469557667272781,0.10360364814675443,0.9032924472961754,0.10772574408346396,0.12181607325612268,0.10343958942565162,0.10362930419991713,True,False,True,"[0.10775031027415115, 0.103450485097706, 0.10362402946928524, 0.12178442415516447]"
small,bulk/series/avx512/local/k55/h16/u64/encode,ordinary-encode,ns/value,0.14004471849925423,0.1136743444684266,0.8117003317696121,0.1398783866404078,0.14018827178787524,0.10974184503891236,0.11763741818115396,True,False,True,"[0.13989752253741358, 0.10978692219388106, 0.11761335759324174, 0.1401102117765741]"
small,bulk/series/avx512/local/k55/h8/u64/encode,ordinary-encode,ns/value,0.12598584652949624,0.11262711380856273,0.893966401076601,0.12440868777137806,0.1276295822597258,0.10501155546782104,0.12009961113213745,True,False,True,"[0.12442327186510775, 0.12006946959493386, 0.10514722643492326, 0.1275659488972066]"
small,bulk/series/avx512/local/k56/h0/u64/encode,ordinary-encode,ns/value,0.07299818756978146,0.05518259316041993,0.755944702156735,0.07166673845876745,0.07442496802445821,0.054762691469628935,0.05549155228388618,True,False,True,"[0.07433228039909842, 0.05485718309679163, 0.05549075896782267, 0.07168013802168988]"
small,bulk/series/avx512/local/k56/h16/u64/encode,ordinary-encode,ns/value,0.10612633053705552,0.08785315853362669,0.8278167923930199,0.10382119188270637,0.10866506171377292,0.08765373553655642,0.08804918651706006,True,False,True,"[0.10850916877884616, 0.08787333608200679, 0.0877731059318105, 0.1038607098044675]"
small,bulk/series/avx512/local/k56/h8/u64/encode,ordinary-encode,ns/value,0.08443561651683958,0.07337351708713383,0.8689877579386235,0.08256916168756093,0.08649227367791933,0.07287121241655092,0.07366736617585064,True,False,True,"[0.08636686689285795, 0.07315134578692063, 0.07359010571638953, 0.08262041760670119]"
small,bulk/series/avx512/local/k57/h0/u64/encode,ordinary-encode,ns/value,0.11071906866526485,0.08073586042088621,0.7291956245131868,0.10952835969739401,0.11174552257687105,0.08070062326456583,0.08079517113621335,True,False,True,"[0.11174523287064285, 0.08070196898643071, 0.08073814981566414, 0.10965237387990254]"
small,bulk/series/avx512/local/k57/h16/u64/encode,ordinary-encode,ns/value,0.1501173884634014,0.12776715575792752,0.8511149645337531,0.14974687214046795,0.1504622644535387,0.1274650948204577,0.12822521879233326,True,False,True,"[0.15045538256175295, 0.12751170579540091, 0.12806404529276139, 0.14980269524191]"
small,bulk/series/avx512/local/k57/h8/u64/encode,ordinary-encode,ns/value,0.1330232208006803,0.10632169938632896,0.799271726743405,0.1323067819928879,0.13394221117661337,0.09464353247597701,0.11810702532276351,True,False,True,"[0.13231517308721102, 0.11810108570950839, 0.09469406322204055, 0.13384927367770785]"
small,bulk/series/avx512/local/k58/h0/u64/encode,ordinary-encode,ns/value,0.09882020818321391,0.06479693547319915,0.6557053123493204,0.09768438937730356,0.09989140287041166,0.06224246225662125,0.06756134312375477,True,False,True,"[0.09986911765153467, 0.06726344199196277, 0.06224788307207412, 0.09770042049267602]"
small,bulk/series/avx512/local/k58/h16/u64/encode,ordinary-encode,ns/value,0.13532861259647055,0.12725610550231148,0.9403488520330133,0.13477548009123616,0.13593242447224813,0.12714520407893398,0.12739791005037435,True,False,True,"[0.13591339285861417, 0.1271959314592299, 0.12729861440253087, 0.13482761256094553]"
small,bulk/series/avx512/local/k58/h8/u64/encode,ordinary-encode,ns/value,0.11771895471352813,0.08873917700200912,0.7538223323334633,0.11700031873292735,0.11844750647411134,0.08240445677294317,0.09494894074253185,True,False,True,"[0.11842186474330531, 0.09479670693205301, 0.08269085022419168, 0.11705106384099893]"
small,bulk/series/avx512/local/k59/h0/u64/encode,ordinary-encode,ns/value,0.11326390825879551,0.09327667232494616,0.8235339373229049,0.10288982606743688,0.12388400342109714,0.08350132884957677,0.1030576392384794,False,False,False,"[0.10289877822284198, 0.10302417637859582, 0.08351758840613806, 0.12363886659660582]"
small,bulk/series/avx512/local/k59/h16/u64/encode,ordinary-encode,ns/value,0.1646806739541584,0.12637645342070025,0.7674030618546002,0.14562167267837475,0.18370290376861717,0.12629700284638892,0.12659851982669132,True,False,True,"[0.1458131787090478, 0.1263647326339896, 0.12638817420741089, 0.18358249234130505]"
small,bulk/series/avx512/local/k59/h8/u64/encode,ordinary-encode,ns/value,0.16274017495559795,0.11169350992682442,0.6863302805057134,0.16124055520066924,0.16426468394360141,0.09213033066119397,0.13153424934780963,True,False,True,"[0.1614588606039645, 0.13140186888348193, 0.0921360954670684, 0.16415476511525406]"
small,bulk/series/avx512/local/k6/h0/u64/encode,ordinary-encode,ns/value,0.07705945919366414,0.038887342327116034,0.5046407376073744,0.07691570005095749,0.07736655042855299,0.035773091484832674,0.04188310863651206,True,False,True,"[0.07691936228793582, 0.041826996622020954, 0.03582430835143308, 0.07722075982808964]"
small,bulk/series/avx512/local/k6/h0/u8/encode,ordinary-encode,ns/value,0.04689809319603444,0.02019520315401857,0.430618854152608,0.046722926887202476,0.04716528987301225,0.0201730071024643,0.020220503742203924,True,False,True,"[0.046761291520469726, 0.020180882275738273, 0.020206659305867104, 0.04699140972628709]"
small,bulk/series/avx512/local/k60/h0/u64/encode,ordinary-encode,ns/value,0.1044709407513601,0.08898544557112631,0.8517722242294234,0.09550246689087274,0.11339159554239424,0.08068142261543794,0.09741435086423149,False,False,False,"[0.0955415883117105, 0.09734683131714765, 0.08070715466597604, 0.11334348589995404]"
small,bulk/series/avx512/local/k60/h16/u64/encode,ordinary-encode,ns/value,0.1341251513442396,0.10874963621812557,0.8108071836505416,0.13211863193587556,0.13605288923508818,0.10872339411070185,0.10880484132434375,True,False,True,"[0.13600851176766102, 0.10879843370628275, 0.10872733114989698, 0.13217345299186598]"
small,bulk/series/avx512/local/k60/h8/u64/encode,ordinary-encode,ns/value,0.12132192607899016,0.09472795356378794,0.7807982994113739,0.11410072891746907,0.12863678251068242,0.09465396756049793,0.09485924655635256,True,False,True,"[0.11422142630739249, 0.09468360828368762, 0.09480615670255645, 0.12855855434596666]"
small,bulk/series/avx512/local/k61/h0/u64/encode,ordinary-encode,ns/value,0.11458599931733532,0.0747587340145425,0.6524246806759096,0.10532946953679492,0.12372818372525811,0.07385662719464423,0.07606362273957988,True,False,True,"[0.10541121942044486, 0.07586029755344326, 0.07387418530375439, 0.12371759584123672]"
small,bulk/series/avx512/local/k61/h16/u64/encode,ordinary-encode,ns/value,0.14559208453071715,0.1257225889775268,0.863526265062863,0.1449585635740785,0.1461223784416821,0.12520427792133407,0.12597701770886807,True,False,True,"[0.14514543278260095, 0.1259355314578966, 0.12539338094553187, 0.14595663263598999]"
small,bulk/series/avx512/local/k61/h8/u64/encode,ordinary-encode,ns/value,0.12457826780211612,0.09813634516615997,0.787748512622143,0.12434171773029036,0.12496304176023587,0.09335406591316205,0.10307599188707739,True,False,True,"[0.12480887531605638, 0.10288583800054223, 0.09338498054060575, 0.12437263455189652]"
