scope,corpus,name,partition,weighting,corpus_windows,occurrence_weight_within_corpus,model,scan,byte_scope,metadata_bytes,suffix_bytes,plain_bytes,minimum_saving_bytes,windows,actual_body_bytes_sum,predicted_body_bytes_sum,actual_total_bytes_sum,predicted_total_bytes_sum,predicted_conversions,actual_beneficial_windows,false_conversions,missed_savings_windows,false_conversion_excess_bytes,missed_savings_bytes,excess_actual_bytes_over_best,chosen_actual_bytes,best_actual_bytes,near_crossover_windows,near_false_conversions,near_missed_savings_windows,near_excess_actual_bytes_over_best,signed_error_mean_bytes,mae_bytes,p95_absolute_error_bytes,max_absolute_error_bytes,min_signed_error_bytes,max_signed_error_bytes,near_signed_error_mean_bytes,near_mae_bytes,near_p95_absolute_error_bytes,near_max_absolute_error_bytes,near_min_signed_error_bytes,near_max_signed_error_bytes,actual_total_bytes_mean,predicted_total_bytes_mean,false_conversion_fraction,missed_savings_fraction,mean_excess_actual_bytes_over_best
archive,real-roaring,dimension_033,train_family_comparison,window_occurrence,42002,0.04209323365554021,quadrants,sample32,aligned_allocation,512,64,8192,0,1768,53546,57728,1157824,1097344,1768,1768,0,0,0,0,0,1157824,1157824,0,0,0,0,2.3653846153846154,19.850678733031675,67,308,-187,308,,,,,,,654.8778280542987,620.6696832579186,0.0,0.0,0.0
archive,real-roaring,dimension_033,train_family_comparison,window_occurrence,42002,0.04209323365554021,quadrants,sample32,readable_extent,512,64,8192,0,1768,53546,57728,1071914,1076096,1768,1768,0,0,0,0,0,1071914,1071914,0,0,0,0,2.3653846153846154,19.850678733031675,67,308,-187,308,,,,,,,606.2861990950227,608.6515837104073,0.0,0.0,0.0
archive,real-roaring,dimension_033,train_family_comparison,window_occurrence,42002,0.04209323365554021,quadrants,sample32,aligned_allocation,1024,64,8192,0,1768,53546,57728,2063040,2002560,1768,1768,0,0,0,0,0,2063040,2063040,0,0,0,0,2.3653846153846154,19.850678733031675,67,308,-187,308,,,,,,,1166.8778280542986,1132.6696832579185,0.0,0.0,0.0
archive,real-roaring,dimension_033,train_family_comparison,window_occurrence,42002,0.04209323365554021,quadrants,sample32,readable_extent,1024,64,8192,0,1768,53546,57728,1977130,1981312,1768,1768,0,0,0,0,0,1977130,1977130,0,0,0,0,2.3653846153846154,19.850678733031675,67,308,-187,308,,,,,,,1118.2861990950225,1120.6515837104073,0.0,0.0,0.0
archive,real-roaring,uscensus2000,train_family_comparison,window_occurrence,42002,0.05287843436026856,cheap,full,aligned_allocation,512,64,8192,0,2221,5680,5655,1421440,1421440,2221,2221,0,0,0,0,0,1421440,1421440,0,0,0,0,-0.01125619090499775,0.01846015308419631,0,2,-2,2,,,,,,,640.0,640.0,0.0,0.0,0.0
archive,real-roaring,uscensus2000,train_family_comparison,window_occurrence,42002,0.05287843436026856,cheap,full,readable_extent,512,64,8192,0,2221,5680,5655,1284976,1284951,2221,2221,0,0,0,0,0,1284976,1284976,0,0,0,0,-0.01125619090499775,0.01846015308419631,0,2,-2,2,,,,,,,578.5574065736155,578.5461503827105,0.0,0.0,0.0
archive,real-roaring,uscensus2000,train_family_comparison,window_occurrence,42002,0.05287843436026856,cheap,full,aligned_allocation,1024,64,8192,0,2221,5680,5655,2558592,2558592,2221,2221,0,0,0,0,0,2558592,2558592,0,0,0,0,-0.01125619090499775,0.01846015308419631,0,2,-2,2,,,,,,,1152.0,1152.0,0.0,0.0,0.0
archive,real-roaring,uscensus2000,train_family_comparison,window_occurrence,42002,0.05287843436026856,cheap,full,readable_extent,1024,64,8192,0,2221,5680,5655,2422128,2422103,2221,2221,0,0,0,0,0,2422128,2422128,0,0,0,0,-0.01125619090499775,0.01846015308419631,0,2,-2,2,,,,,,,1090.5574065736155,1090.5461503827105,0.0,0.0,0.0
archive,real-roaring,uscensus2000,train_family_comparison,window_occurrence,42002,0.05287843436026856,cheap,sample32,aligned_allocation,512,64,8192,0,2221,5680,6024,1421440,1307392,2221,2221,0,0,0,0,0,1421440,1421440,0,0,0,0,0.15488518685276903,3.2534894191805495,12,55,-20,55,,,,,,,640.0,588.6501575866727,0.0,0.0,0.0
archive,real-roaring,uscensus2000,train_family_comparison,window_occurrence,42002,0.05287843436026856,cheap,sample32,readable_extent,512,64,8192,0,2221,5680,6024,1284976,1285320,2221,2221,0,0,0,0,0,1284976,1284976,0,0,0,0,0.15488518685276903,3.2534894191805495,12,55,-20,55,,,,,,,578.5574065736155,578.7122917604682,0.0,0.0,0.0
archive,real-roaring,uscensus2000,train_family_comparison,window_occurrence,42002,0.05287843436026856,cheap,sample32,aligned_allocation,1024,64,8192,0,2221,5680,6024,2558592,2444544,2221,2221,0,0,0,0,0,2558592,2558592,0,0,0,0,0.15488518685276903,3.2534894191805495,12,55,-20,55,,,,,,,1152.0,1100.6501575866728,0.0,0.0,0.0
archive,real-roaring,uscensus2000,train_family_comparison,window_occurrence,42002,0.05287843436026856,cheap,sample32,readable_extent,1024,64,8192,0,2221,5680,6024,2422128,2422472,2221,2221,0,0,0,0,0,2422128,2422128,0,0,0,0,0.15488518685276903,3.2534894191805495,12,55,-20,55,,,,,,,1090.5574065736155,1090.7122917604684,0.0,0.0,0.0
archive,real-roaring,uscensus2000,train_family_comparison,window_occurrence,42002,0.05287843436026856,quadrants,full,aligned_allocation,512,64,8192,0,2221,5680,5649,1421440,1421440,2221,2221,0,0,0,0,0,1421440,1421440,0,0,0,0,-0.013957676722197209,0.016659162539396668,0,2,-2,1,,,,,,,640.0,640.0,0.0,0.0,0.0
archive,real-roaring,uscensus2000,train_family_comparison,window_occurrence,42002,0.05287843436026856,quadrants,full,readable_extent,512,64,8192,0,2221,5680,5649,1284976,1284945,2221,2221,0,0,0,0,0,1284976,1284976,0,0,0,0,-0.013957676722197209,0.016659162539396668,0,2,-2,1,,,,,,,578.5574065736155,578.5434488968933,0.0,0.0,0.0
archive,real-roaring,uscensus2000,train_family_comparison,window_occurrence,42002,0.05287843436026856,quadrants,full,aligned_allocation,1024,64,8192,0,2221,5680,5649,2558592,2558592,2221,2221,0,0,0,0,0,2558592,2558592,0,0,0,0,-0.013957676722197209,0.016659162539396668,0,2,-2,1,,,,,,,1152.0,1152.0,0.0,0.0,0.0
archive,real-roaring,uscensus2000,train_family_comparison,window_occurrence,42002,0.05287843436026856,quadrants,full,readable_extent,1024,64,8192,0,2221,5680,5649,2422128,2422097,2221,2221,0,0,0,0,0,2422128,2422128,0,0,0,0,-0.013957676722197209,0.016659162539396668,0,2,-2,1,,,,,,,1090.5574065736155,1090.5434488968933,0.0,0.0,0.0
archive,real-roaring,uscensus2000,train_family_comparison,window_occurrence,42002,0.05287843436026856,quadrants,sample32,aligned_allocation,512,64,8192,0,2221,5680,6016,1421440,1307392,2221,2221,0,0,0,0,0,1421440,1421440,0,0,0,0,0.15128320576316975,3.24988743809095,12,55,-20,55,,,,,,,640.0,588.6501575866727,0.0,0.0,0.0
archive,real-roaring,uscensus2000,train_family_comparison,window_occurrence,42002,0.05287843436026856,quadrants,sample32,readable_extent,512,64,8192,0,2221,5680,6016,1284976,1285312,2221,2221,0,0,0,0,0,1284976,1284976,0,0,0,0,0.15128320576316975,3.24988743809095,12,55,-20,55,,,,,,,578.5574065736155,578.7086897793787,0.0,0.0,0.0
archive,real-roaring,uscensus2000,train_family_comparison,window_occurrence,42002,0.05287843436026856,quadrants,sample32,aligned_allocation,1024,64,8192,0,2221,5680,6016,2558592,2444544,2221,2221,0,0,0,0,0,2558592,2558592,0,0,0,0,0.15128320576316975,3.24988743809095,12,55,-20,55,,,,,,,1152.0,1100.6501575866728,0.0,0.0,0.0
archive,real-roaring,uscensus2000,train_family_comparison,window_occurrence,42002,0.05287843436026856,quadrants,sample32,readable_extent,1024,64,8192,0,2221,5680,6016,2422128,2422464,2221,2221,0,0,0,0,0,2422128,2422128,0,0,0,0,0.15128320576316975,3.24988743809095,12,55,-20,55,,,,,,,1090.5574065736155,1090.7086897793786,0.0,0.0,0.0
archive,real-roaring,weather_sept_85,train_family_comparison,window_occurrence,42002,0.05109280510451883,cheap,full,aligned_allocation,512,64,8192,0,2146,2678080,2698766,3995648,4017088,2093,2098,0,5,0,320,320,3962368,3962048,58,0,5,320,9.63932898415657,9.88816402609506,53,141,-15,141,85.51724137931035,85.51724137931035,109,112,61,112,1861.9049394221809,1871.8956197576888,0.0,0.002329916123019571,0.14911463187325255
archive,real-roaring,weather_sept_85,train_family_comparison,window_occurrence,42002,0.05109280510451883,cheap,full,readable_extent,512,64,8192,0,2146,2678080,2698766,3914176,3934862,2097,2102,0,5,0,159,159,3882093,3881934,55,0,5,159,9.63932898415657,9.88816402609506,53,141,-15,141,86.0909090909091,86.0909090909091,109,112,61,112,1823.9403541472507,1833.5796831314074,0.0,0.002329916123019571,0.07409133271202237
archive,real-roaring,weather_sept_85,train_family_comparison,window_occurrence,42002,0.05109280510451883,cheap,full,aligned_allocation,1024,64,8192,0,2146,2678080,2698766,5094400,5115840,2064,2065,0,1,0,128,128,5029120,5028992,51,0,1,128,9.63932898415657,9.88816402609506,53,141,-15,141,78.17647058823529,78.17647058823529,96,97,51,97,2373.9049394221806,2383.8956197576886,0.0,0.00046598322460391424,0.05964585274930102
archive,real-roaring,weather_sept_85,train_family_comparison,window_occurrence,42002,0.05109280510451883,cheap,full,readable_extent,1024,64,8192,0,2146,2678080,2698766,5012928,5033614,2065,2068,0,3,0,99,99,4950032,4949933,51,0,3,99,9.63932898415657,9.88816402609506,53,141,-15,141,78.17647058823529,78.17647058823529,96,97,51,97,2335.9403541472507,2345.5796831314074,0.0,0.0013979496738117428,0.04613233923578751
archive,real-roaring,weather_sept_85,train_family_comparison,window_occurrence,42002,0.05109280510451883,cheap,sample32,aligned_allocation,512,64,8192,0,2146,2678080,2698336,3995648,3995520,2091,2098,2,9,0,2176,2176,3964224,3962048,58,2,9,2176,9.438956197576887,71.4874184529357,279,770,-770,673,58.0,202.24137931034483,466,673,-466,673,1861.9049394221809,1861.8452935694315,0.0009319664492078285,0.004193849021435228,1.0139794967381175
archive,real-roaring,weather_sept_85,train_family_comparison,window_occurrence,42002,0.05109280510451883,cheap,sample32,readable_extent,512,64,8192,0,2146,2678080,2698336,3914176,3934432,2093,2102,0,9,0,1616,1616,3883550,3881934,55,0,9,1616,9.438956197576887,71.4874184529357,279,770,-770,673,59.50909090909091,206.34545454545454,466,673,-466,673,1823.9403541472507,1833.3793103448277,0.0,0.004193849021435228,0.7530288909599254
archive,real-roaring,weather_sept_85,train_family_comparison,window_occurrence,42002,0.05109280510451883,cheap,sample32,aligned_allocation,1024,64,8192,0,2146,2678080,2698336,5094400,5094272,2065,2065,5,5,256,1152,1408,5030400,5028992,51,5,5,1408,9.438956197576887,71.4874184529357,279,770,-770,673,11.705882352941176,231.19607843137254,579,690,-690,580,2373.9049394221806,2373.8452935694313,0.002329916123019571,0.002329916123019571,0.6561043802423113
archive,real-roaring,weather_sept_85,train_family_comparison,window_occurrence,42002,0.05109280510451883,cheap,sample32,readable_extent,1024,64,8192,0,2146,2678080,2698336,5012928,5033184,2068,2068,4,4,136,635,771,4950704,4949933,51,4,4,771,9.438956197576887,71.4874184529357,279,770,-770,673,11.705882352941176,231.19607843137254,579,690,-690,580,2335.9403541472507,2345.3793103448274,0.001863932898415657,0.001863932898415657,0.3592730661696179
archive,real-roaring,weather_sept_85,train_family_comparison,window_occurrence,42002,0.05109280510451883,quadrants,full,aligned_allocation,512,64,8192,0,2146,2678080,2686144,3995648,4005184,2097,2098,0,1,0,64,64,3962112,3962048,58,0,1,64,3.7576887232059644,4.480894687791239,18,48,-23,48,17.29310344827586,19.43103448275862,45,48,-20,48,1861.9049394221809,1866.3485554520037,0.0,0.00046598322460391424,0.02982292637465051
archive,real-roaring,weather_sept_85,train_family_comparison,window_occurrence,42002,0.05109280510451883,quadrants,full,readable_extent,512,64,8192,0,2146,2678080,2686144,3914176,3922240,2100,2102,0,2,0,2,2,3881936,3881934,55,0,2,2,3.7576887232059644,4.480894687791239,18,48,-23,48,17.472727272727273,19.727272727272727,45,48,-20,48,1823.9403541472507,1827.6980428704567,0.0,0.0009319664492078285,0.0009319664492078285
archive,real-roaring,weather_sept_85,train_family_comparison,window_occurrence,42002,0.05109280510451883,quadrants,full,aligned_allocation,1024,64,8192,0,2146,2678080,2686144,5094400,5103936,2065,2065,0,0,0,0,0,5028992,5028992,51,0,0,0,3.7576887232059644,4.480894687791239,18,48,-23,48,18.11764705882353,18.54901960784314,44,45,-5,45,2373.9049394221806,2378.348555452004,0.0,0.0,0.0
archive,real-roaring,weather_sept_85,train_family_comparison,window_occurrence,42002,0.05109280510451883,quadrants,full,readable_extent,1024,64,8192,0,2146,2678080,2686144,5012928,5020992,2068,2068,0,0,0,0,0,4949933,4949933,51,0,0,0,3.7576887232059644,4.480894687791239,18,48,-23,48,18.11764705882353,18.54901960784314,44,45,-5,45,2335.9403541472507,2339.6980428704564,0.0,0.0,0.0
archive,real-roaring,weather_sept_85,train_family_comparison,window_occurrence,42002,0.05109280510451883,quadrants,sample32,aligned_allocation,512,64,8192,0,2146,2678080,2684728,3995648,3982848,2094,2098,3,7,512,1408,1920,3963968,3962048,58,3,7,1920,3.0978564771668218,70.49580615097857,275,786,-786,592,-15.655172413793103,194.9655172413793,522,569,-538,569,1861.9049394221809,1855.9403541472507,0.0013979496738117428,0.0032618825722274,0.8946877912395154
archive,real-roaring,weather_sept_85,train_family_comparison,window_occurrence,42002,0.05109280510451883,quadrants,sample32,readable_extent,512,64,8192,0,2146,2678080,2684728,3914176,3920824,2098,2102,1,5,466,582,1048,3882982,3881934,55,1,5,1048,3.0978564771668218,70.49580615097857,275,786,-786,592,-14.963636363636363,198.96363636363637,522,569,-538,569,1823.9403541472507,1827.0382106244176,0.00046598322460391424,0.002329916123019571,0.48835041938490215
archive,real-roaring,weather_sept_85,train_family_comparison,window_occurrence,42002,0.05109280510451883,quadrants,sample32,aligned_allocation,1024,64,8192,0,2146,2678080,2684728,5094400,5081600,2068,2065,5,2,256,512,768,5029760,5028992,51,5,2,768,3.0978564771668218,70.49580615097857,275,786,-786,592,-53.705882352941174,237.47058823529412,522,722,-722,524,2373.9049394221806,2367.9403541472507,0.002329916123019571,0.0009319664492078285,0.35787511649580617
archive,real-roaring,weather_sept_85,train_family_comparison,window_occurrence,42002,0.05109280510451883,quadrants,sample32,readable_extent,1024,64,8192,0,2146,2678080,2684728,5012928,5019576,2076,2068,12,4,2008,635,2643,4952576,4949933,51,12,4,2643,3.0978564771668218,70.49580615097857,275,786,-786,592,-53.705882352941174,237.47058823529412,522,722,-722,524,2335.9403541472507,2339.0382106244174,0.005591798695246971,0.001863932898415657,1.2315936626281454
archive,real-roaring,weather_sept_85_srt,train_family_comparison,window_occurrence,42002,0.04052187991048045,cheap,full,aligned_allocation,512,64,8192,0,1702,210097,209175,1260864,1260096,1702,1702,0,0,0,0,0,1260864,1260864,0,0,0,0,-0.5417156286721504,3.8519388954171565,14,281,-281,45,,,,,,,740.8131609870741,740.3619271445358,0.0,0.0,0.0
archive,real-roaring,weather_sept_85_srt,train_family_comparison,window_occurrence,42002,0.04052187991048045,cheap,full,readable_extent,512,64,8192,0,1702,210097,209175,1190449,1189527,1702,1702,0,0,0,0,0,1190449,1190449,0,0,0,0,-0.5417156286721504,3.8519388954171565,14,281,-281,45,,,,,,,699.4412455934195,698.8995299647473,0.0,0.0,0.0
archive,real-roaring,weather_sept_85_srt,train_family_comparison,window_occurrence,42002,0.04052187991048045,cheap,full,aligned_allocation,1024,64,8192,0,1702,210097,209175,2132288,2131520,1702,1702,0,0,0,0,0,2132288,2132288,0,0,0,0,-0.5417156286721504,3.8519388954171565,14,281,-281,45,,,,,,,1252.813160987074,1252.361927144536,0.0,0.0,0.0
archive,real-roaring,weather_sept_85_srt,train_family_comparison,window_occurrence,42002,0.04052187991048045,cheap,full,readable_extent,1024,64,8192,0,1702,210097,209175,2061873,2060951,1702,1702,0,0,0,0,0,2061873,2061873,0,0,0,0,-0.5417156286721504,3.8519388954171565,14,281,-281,45,,,,,,,1211.4412455934196,1210.8995299647474,0.0,0.0,0.0
archive,real-roaring,weather_sept_85_srt,train_family_comparison,window_occurrence,42002,0.04052187991048045,cheap,sample32,aligned_allocation,512,64,8192,0,1702,210097,207808,1260864,1229376,1702,1702,0,0,0,0,0,1260864,1260864,0,0,0,0,-1.3448883666274971,26.85252643948296,98,559,-559,306,,,,,,,740.8131609870741,722.3125734430082,0.0,0.0,0.0
archive,real-roaring,weather_sept_85_srt,train_family_comparison,window_occurrence,42002,0.04052187991048045,cheap,sample32,readable_extent,512,64,8192,0,1702,210097,207808,1190449,1188160,1702,1702,0,0,0,0,0,1190449,1190449,0,0,0,0,-1.3448883666274971,26.85252643948296,98,559,-559,306,,,,,,,699.4412455934195,698.0963572267921,0.0,0.0,0.0
archive,real-roaring,weather_sept_85_srt,train_family_comparison,window_occurrence,42002,0.04052187991048045,cheap,sample32,aligned_allocation,1024,64,8192,0,1702,210097,207808,2132288,2100800,1702,1702,0,0,0,0,0,2132288,2132288,0,0,0,0,-1.3448883666274971,26.85252643948296,98,559,-559,306,,,,,,,1252.813160987074,1234.3125734430082,0.0,0.0,0.0
archive,real-roaring,weather_sept_85_srt,train_family_comparison,window_occurrence,42002,0.04052187991048045,cheap,sample32,readable_extent,1024,64,8192,0,1702,210097,207808,2061873,2059584,1702,1702,0,0,0,0,0,2061873,2061873,0,0,0,0,-1.3448883666274971,26.85252643948296,98,559,-559,306,,,,,,,1211.4412455934196,1210.096357226792,0.0,0.0,0.0
archive,real-roaring,weather_sept_85_srt,train_family_comparison,window_occurrence,42002,0.04052187991048045,quadrants,full,aligned_allocation,512,64,8192,0,1702,210097,215079,1260864,1266112,1702,1702,0,0,0,0,0,1260864,1260864,0,0,0,0,2.927144535840188,3.260869565217391,16,65,-20,65,,,,,,,740.8131609870741,743.8965922444183,0.0,0.0,0.0
archive,real-roaring,weather_sept_85_srt,train_family_comparison,window_occurrence,42002,0.04052187991048045,quadrants,full,readable_extent,512,64,8192,0,1702,210097,215079,1190449,1195431,1702,1702,0,0,0,0,0,1190449,1190449,0,0,0,0,2.927144535840188,3.260869565217391,16,65,-20,65,,,,,,,699.4412455934195,702.3683901292598,0.0,0.0,0.0
archive,real-roaring,weather_sept_85_srt,train_family_comparison,window_occurrence,42002,0.04052187991048045,quadrants,full,aligned_allocation,1024,64,8192,0,1702,210097,215079,2132288,2137536,1702,1702,0,0,0,0,0,2132288,2132288,0,0,0,0,2.927144535840188,3.260869565217391,16,65,-20,65,,,,,,,1252.813160987074,1255.8965922444183,0.0,0.0,0.0
archive,real-roaring,weather_sept_85_srt,train_family_comparison,window_occurrence,42002,0.04052187991048045,quadrants,full,readable_extent,1024,64,8192,0,1702,210097,215079,2061873,2066855,1702,1702,0,0,0,0,0,2061873,2061873,0,0,0,0,2.927144535840188,3.260869565217391,16,65,-20,65,,,,,,,1211.4412455934196,1214.3683901292598,0.0,0.0,0.0
archive,real-roaring,weather_sept_85_srt,train_family_comparison,window_occurrence,42002,0.04052187991048045,quadrants,sample32,aligned_allocation,512,64,8192,0,1702,210097,213616,1260864,1235008,1702,1702,0,0,0,0,0,1260864,1260864,0,0,0,0,2.0675675675675675,26.974735605170387,100,423,-423,418,,,,,,,740.8131609870741,725.6216216216217,0.0,0.0,0.0
archive,real-roaring,weather_sept_85_srt,train_family_comparison,window_occurrence,42002,0.04052187991048045,quadrants,sample32,readable_extent,512,64,8192,0,1702,210097,213616,1190449,1193968,1702,1702,0,0,0,0,0,1190449,1190449,0,0,0,0,2.0675675675675675,26.974735605170387,100,423,-423,418,,,,,,,699.4412455934195,701.5088131609871,0.0,0.0,0.0
archive,real-roaring,weather_sept_85_srt,train_family_comparison,window_occurrence,42002,0.04052187991048045,quadrants,sample32,aligned_allocation,1024,64,8192,0,1702,210097,213616,2132288,2106432,1702,1702,0,0,0,0,0,2132288,2132288,0,0,0,0,2.0675675675675675,26.974735605170387,100,423,-423,418,,,,,,,1252.813160987074,1237.6216216216217,0.0,0.0,0.0
archive,real-roaring,weather_sept_85_srt,train_family_comparison,window_occurrence,42002,0.04052187991048045,quadrants,sample32,readable_extent,1024,64,8192,0,1702,210097,213616,2061873,2065392,1702,1702,0,0,0,0,0,2061873,2061873,0,0,0,0,2.0675675675675675,26.974735605170387,100,423,-423,418,,,,,,,1211.4412455934196,1213.508813160987,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes,train_family_comparison,window_occurrence,42002,0.0432598447692967,cheap,full,aligned_allocation,512,64,8192,0,1817,129093,130930,1248512,1250112,1817,1817,0,0,0,0,0,1248512,1248512,0,0,0,0,1.0110071546505228,1.4623004953219594,6,21,-21,17,,,,,,,687.1282333516785,688.0088057237205,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes,train_family_comparison,window_occurrence,42002,0.0432598447692967,cheap,full,readable_extent,512,64,8192,0,1817,129093,130930,1175685,1177522,1817,1817,0,0,0,0,0,1175685,1175685,0,0,0,0,1.0110071546505228,1.4623004953219594,6,21,-21,17,,,,,,,647.0473307649972,648.0583379196478,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes,train_family_comparison,window_occurrence,42002,0.0432598447692967,cheap,full,aligned_allocation,1024,64,8192,0,1817,129093,130930,2178816,2180416,1817,1817,0,0,0,0,0,2178816,2178816,0,0,0,0,1.0110071546505228,1.4623004953219594,6,21,-21,17,,,,,,,1199.1282333516785,1200.0088057237203,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes,train_family_comparison,window_occurrence,42002,0.0432598447692967,cheap,full,readable_extent,1024,64,8192,0,1817,129093,130930,2105989,2107826,1817,1817,0,0,0,0,0,2105989,2105989,0,0,0,0,1.0110071546505228,1.4623004953219594,6,21,-21,17,,,,,,,1159.0473307649972,1160.0583379196478,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes,train_family_comparison,window_occurrence,42002,0.0432598447692967,cheap,sample32,aligned_allocation,512,64,8192,0,1817,129093,132472,1248512,1214592,1817,1817,0,0,0,0,0,1248512,1248512,0,0,0,0,1.8596587782058338,27.326912493120528,90,321,-220,321,,,,,,,687.1282333516785,668.4600990643919,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes,train_family_comparison,window_occurrence,42002,0.0432598447692967,cheap,sample32,readable_extent,512,64,8192,0,1817,129093,132472,1175685,1179064,1817,1817,0,0,0,0,0,1175685,1175685,0,0,0,0,1.8596587782058338,27.326912493120528,90,321,-220,321,,,,,,,647.0473307649972,648.906989543203,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes,train_family_comparison,window_occurrence,42002,0.0432598447692967,cheap,sample32,aligned_allocation,1024,64,8192,0,1817,129093,132472,2178816,2144896,1817,1817,0,0,0,0,0,2178816,2178816,0,0,0,0,1.8596587782058338,27.326912493120528,90,321,-220,321,,,,,,,1199.1282333516785,1180.460099064392,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes,train_family_comparison,window_occurrence,42002,0.0432598447692967,cheap,sample32,readable_extent,1024,64,8192,0,1817,129093,132472,2105989,2109368,1817,1817,0,0,0,0,0,2105989,2105989,0,0,0,0,1.8596587782058338,27.326912493120528,90,321,-220,321,,,,,,,1159.0473307649972,1160.906989543203,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes,train_family_comparison,window_occurrence,42002,0.0432598447692967,quadrants,full,aligned_allocation,512,64,8192,0,1817,129093,131620,1248512,1250176,1817,1817,0,0,0,0,0,1248512,1248512,0,0,0,0,1.3907539900935608,1.6108970831040177,7,32,-4,32,,,,,,,687.1282333516785,688.044028618602,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes,train_family_comparison,window_occurrence,42002,0.0432598447692967,quadrants,full,readable_extent,512,64,8192,0,1817,129093,131620,1175685,1178212,1817,1817,0,0,0,0,0,1175685,1175685,0,0,0,0,1.3907539900935608,1.6108970831040177,7,32,-4,32,,,,,,,647.0473307649972,648.4380847550908,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes,train_family_comparison,window_occurrence,42002,0.0432598447692967,quadrants,full,aligned_allocation,1024,64,8192,0,1817,129093,131620,2178816,2180480,1817,1817,0,0,0,0,0,2178816,2178816,0,0,0,0,1.3907539900935608,1.6108970831040177,7,32,-4,32,,,,,,,1199.1282333516785,1200.0440286186022,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes,train_family_comparison,window_occurrence,42002,0.0432598447692967,quadrants,full,readable_extent,1024,64,8192,0,1817,129093,131620,2105989,2108516,1817,1817,0,0,0,0,0,2105989,2105989,0,0,0,0,1.3907539900935608,1.6108970831040177,7,32,-4,32,,,,,,,1159.0473307649972,1160.4380847550908,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes,train_family_comparison,window_occurrence,42002,0.0432598447692967,quadrants,sample32,aligned_allocation,512,64,8192,0,1817,129093,133344,1248512,1215424,1817,1817,0,0,0,0,0,1248512,1248512,0,0,0,0,2.3395707209686294,27.354430379746834,93,305,-228,305,,,,,,,687.1282333516785,668.9179966978536,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes,train_family_comparison,window_occurrence,42002,0.0432598447692967,quadrants,sample32,readable_extent,512,64,8192,0,1817,129093,133344,1175685,1179936,1817,1817,0,0,0,0,0,1175685,1175685,0,0,0,0,2.3395707209686294,27.354430379746834,93,305,-228,305,,,,,,,647.0473307649972,649.3869014859658,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes,train_family_comparison,window_occurrence,42002,0.0432598447692967,quadrants,sample32,aligned_allocation,1024,64,8192,0,1817,129093,133344,2178816,2145728,1817,1817,0,0,0,0,0,2178816,2178816,0,0,0,0,2.3395707209686294,27.354430379746834,93,305,-228,305,,,,,,,1199.1282333516785,1180.9179966978536,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes,train_family_comparison,window_occurrence,42002,0.0432598447692967,quadrants,sample32,readable_extent,1024,64,8192,0,1817,129093,133344,2105989,2110240,1817,1817,0,0,0,0,0,2105989,2105989,0,0,0,0,2.3395707209686294,27.354430379746834,93,305,-228,305,,,,,,,1159.0473307649972,1161.3869014859658,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes_srt,train_family_comparison,window_occurrence,42002,0.03685538783867435,cheap,full,aligned_allocation,512,64,8192,0,1548,29959,30640,996800,996928,1548,1548,0,0,0,0,0,996800,996800,0,0,0,0,0.43992248062015504,0.7215762273901809,2,48,-3,48,,,,,,,643.9276485788114,644.0103359173127,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes_srt,train_family_comparison,window_occurrence,42002,0.03685538783867435,cheap,full,readable_extent,512,64,8192,0,1548,29959,30640,921607,922288,1548,1548,0,0,0,0,0,921607,921607,0,0,0,0,0.43992248062015504,0.7215762273901809,2,48,-3,48,,,,,,,595.3533591731266,595.7932816537468,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes_srt,train_family_comparison,window_occurrence,42002,0.03685538783867435,cheap,full,aligned_allocation,1024,64,8192,0,1548,29959,30640,1789376,1789504,1548,1548,0,0,0,0,0,1789376,1789376,0,0,0,0,0.43992248062015504,0.7215762273901809,2,48,-3,48,,,,,,,1155.9276485788114,1156.0103359173127,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes_srt,train_family_comparison,window_occurrence,42002,0.03685538783867435,cheap,full,readable_extent,1024,64,8192,0,1548,29959,30640,1714183,1714864,1548,1548,0,0,0,0,0,1714183,1714183,0,0,0,0,0.43992248062015504,0.7215762273901809,2,48,-3,48,,,,,,,1107.3533591731266,1107.7932816537468,0.0,0.0,0.0
