host,family,context,change,seed,baseline_ns,candidate_ns,candidate_over_baseline,baseline_allocated_bytes,candidate_allocated_bytes
gnr,prefix,rows4096/equality_mismatch8,7-byte prefix,712367,3.846829605,3.972670914,1.0327129927554979,299264,299264
gnr,prefix,rows4096/equality_mismatch17,7-byte prefix,712367,2.515531446,5.17679971,2.057934802696162,299264,299264
gnr,prefix,rows4096/update_tuplepack_effects,7-byte prefix,712367,3.141513124,3.121161325,0.993521657177072,299264,299264
gnr,prefix,rows4096/all_fields,9-byte prefix,712367,16.409619783,16.282732512,0.992267506945441,291072,291072
gnr,prefix,rows4096/scalar_tuplepack,9-byte prefix,712367,1.367421286,1.315825364,0.9622677206152546,291072,291072
gnr,prefix,rows4096/full_string_rare,9-byte prefix,712367,8.426597801,8.221518266,0.9756628309736508,291072,291072
gnr,prefix,rows4096/equality_mismatch7,9-byte prefix,712367,1.504673248,2.040255534,1.355945908330524,291072,291072
gnr,prefix,rows4096/equality_mismatch8,9-byte prefix,712367,3.837889481,2.014715697,0.5249540683685988,291072,291072
gnr,prefix,rows4096/equality_mismatch17,9-byte prefix,712367,2.597255901,2.340078805,0.9009812256462749,291072,291072
gnr,prefix,rows4096/update_tuplepack_effects,9-byte prefix,712367,3.125834874,3.136999948,1.0035718694205087,291072,291072
gnr,prefix,rows4096/all_fields,63 to 64 padding,712367,16.409619783,16.32025789,0.9945542983821858,291072,295168
gnr,prefix,rows4096/scalar_tuplepack,63 to 64 padding,712367,1.367421286,1.315729865,0.9621978818603824,291072,295168
gnr,prefix,rows4096/full_string_rare,63 to 64 padding,712367,8.426597801,8.240097849,0.9778677045701804,291072,295168
gnr,prefix,rows4096/equality_mismatch7,63 to 64 padding,712367,1.504673248,2.013637141,1.3382554276661134,291072,295168
gnr,prefix,rows4096/equality_mismatch8,63 to 64 padding,712367,3.837889481,3.934599656,1.0251987910227163,291072,295168
gnr,prefix,rows4096/equality_mismatch17,63 to 64 padding,712367,2.597255901,2.613988632,1.0064424652932957,291072,295168
gnr,prefix,rows4096/update_tuplepack_effects,63 to 64 padding,712367,3.125834874,3.11383704,0.9961617185540428,291072,295168
gnr,prefix,rows4096/all_fields,rare byte plane,712367,17.293977525,17.166219076,0.9926125468351447,299264,299136
gnr,prefix,rows4096/scalar_tuplepack,rare byte plane,712367,1.370886969,1.315458364,0.9595673412517497,299264,299136
gnr,prefix,rows4096/full_string_rare,rare byte plane,712367,8.449203079,8.922783552,1.0560503125054548,299264,299136
gnr,prefix,rows4096/equality_mismatch7,rare byte plane,712367,1.504781488,2.016066702,1.339773726668812,299264,299136
gnr,prefix,rows4096/equality_mismatch8,rare byte plane,712367,3.846829605,3.929627639,1.021523707182762,299264,299136
gnr,prefix,rows4096/equality_mismatch17,rare byte plane,712367,2.515531446,2.577799052,1.02475326082646,299264,299136
gnr,prefix,rows4096/update_tuplepack_effects,rare byte plane,712367,3.141513124,3.128698544,0.995920889235795,299264,299136
gnr,prefix,rows4096/all_fields,separate prefix,712367,16.409619783,16.591192948,1.0110650440047433,291072,290944
gnr,prefix,rows4096/scalar_tuplepack,separate prefix,712367,1.367421286,1.361716037,0.9958277313228837,291072,290944
gnr,prefix,rows4096/full_string_rare,separate prefix,712367,8.426597801,9.235926011,1.0960444807160437,291072,290944
gnr,prefix,rows4096/equality_mismatch7,separate prefix,712367,1.504673248,1.300691515,0.864434532034692,291072,290944
gnr,prefix,rows4096/equality_mismatch8,separate prefix,712367,3.837889481,3.880446036,1.0110885306131618,291072,290944
gnr,prefix,rows4096/equality_mismatch17,separate prefix,712367,2.597255901,2.426265414,0.9341649442651512,291072,290944
gnr,prefix,rows4096/update_tuplepack_effects,separate prefix,712367,3.125834874,3.09118899,0.9889162782435577,291072,290944
gnr,bucket,rows4096/load50_uniform/hit/rawfp_tuplepack,N8 padding,712367,39.389690399,39.501338959,1.0028344614763165,66048,67072
gnr,bucket,rows4096/load50_uniform/miss/rawfp_tuplepack,N8 padding,712367,26.602470398,26.146039327,0.9828425306307524,66048,67072
gnr,bucket,rows4096/load50_uniform/mixed/rawfp_tuplepack,N8 padding,712367,33.194064331,32.561062622,0.9809302740788859,66048,67072
gnr,bucket,rows4096/load50_uniform/update/rawfp_tuplepack,N8 padding,712367,42.511619568,41.64125061,0.9795263279347005,66048,67072
gnr,bucket,rows4096/load50_uniform/hit/seriespack_tuplepack,N8 padding,712367,39.003562927,38.729408264,0.99297103540225,66048,67072
gnr,bucket,rows4096/load50_uniform/miss/seriespack_tuplepack,N8 padding,712367,30.963604736,30.781762695,0.9941272328415761,66048,67072
gnr,bucket,rows4096/load50_uniform/mixed/seriespack_tuplepack,N8 padding,712367,35.04039171,34.690053304,0.9900018695881183,66048,67072
gnr,bucket,rows4096/load50_uniform/update/seriespack_tuplepack,N8 padding,712367,42.919750214,42.523468018,0.9907669034879254,66048,67072
gnr,bucket,rows4096/load50_uniform/hit/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,39.501338959,31.349215698,0.7936241282995138,67072,67072
gnr,bucket,rows4096/load50_uniform/miss/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,26.146039327,22.914962769,0.8764219498949735,67072,67072
gnr,bucket,rows4096/load50_uniform/mixed/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,32.561062622,27.433748881,0.8425323583409187,67072,67072
gnr,bucket,rows4096/load50_uniform/update/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,41.64125061,34.881547716,0.8376681104679243,67072,67072
gnr,bucket,rows4096/load50_uniform/hit/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,38.729408264,39.252670288,1.0135107156926635,67072,67072
gnr,bucket,rows4096/load50_uniform/miss/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,30.781762695,29.129294656,0.9463166532932691,67072,67072
gnr,bucket,rows4096/load50_uniform/mixed/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,34.690053304,34.109018962,0.9832506933065737,67072,67072
gnr,bucket,rows4096/load50_uniform/update/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,42.523468018,42.26764679,0.9939839989557834,67072,67072
gnr,bucket,rows4096/load50_uniform/hit/rawfp_tuplepack,N9 padding,712367,40.401821136,40.484836578,1.002054745050243,70144,88448
gnr,bucket,rows4096/load50_uniform/miss/rawfp_tuplepack,N9 padding,712367,28.045812433,28.270654852,1.0080169693617234,70144,88448
gnr,bucket,rows4096/load50_uniform/mixed/rawfp_tuplepack,N9 padding,712367,34.310733371,34.632734511,1.0093848515716124,70144,88448
gnr,bucket,rows4096/load50_uniform/update/rawfp_tuplepack,N9 padding,712367,43.168628693,43.301891327,1.0030870249538784,70144,88448
gnr,bucket,rows4096/load50_uniform/hit/rawfp_tuplepack,N9 split,712367,40.401821136,40.019622803,0.9905400716538629,70144,70016
gnr,bucket,rows4096/load50_uniform/miss/rawfp_tuplepack,N9 split,712367,28.045812433,27.792025479,0.990950985834114,70144,70016
gnr,bucket,rows4096/load50_uniform/mixed/rawfp_tuplepack,N9 split,712367,34.310733371,34.049099392,0.9923745733974566,70144,70016
gnr,bucket,rows4096/load50_uniform/update/rawfp_tuplepack,N9 split,712367,43.168628693,42.463859558,0.9836740439449196,70144,70016
gnr,bucket,rows4096/load50_uniform/hit/rawfp_tuplepack,N16 padding,712367,33.70118103,34.130774604,1.0127471370696945,61824,65920
gnr,bucket,rows4096/load50_uniform/miss/rawfp_tuplepack,N16 padding,712367,26.312693278,26.432230632,1.0045429539552282,61824,65920
gnr,bucket,rows4096/load50_uniform/mixed/rawfp_tuplepack,N16 padding,712367,30.250188654,30.389448686,1.004603608711101,61824,65920
gnr,bucket,rows4096/load50_uniform/update/rawfp_tuplepack,N16 padding,712367,36.765184191,37.03845893,1.0074329761978151,61824,65920
gnr,bucket,rows4096/load50_uniform/hit/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,34.130774604,41.201263428,1.207158756460551,65920,65920
gnr,bucket,rows4096/load50_uniform/miss/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,26.432230632,32.29720459,1.2218872118533806,65920,65920
gnr,bucket,rows4096/load50_uniform/mixed/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,30.389448686,37.016499837,1.218070792250107,65920,65920
gnr,bucket,rows4096/load50_uniform/update/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,37.03845893,44.130654471,1.1914819284032236,65920,65920
gnr,bucket,rows4096/load50_uniform/hit/rawfp_tuplepack,N16 split,712367,33.70118103,34.187866211,1.0144411906682667,61824,61824
gnr,bucket,rows4096/load50_uniform/miss/rawfp_tuplepack,N16 split,712367,26.312693278,25.847373962,0.9823157853480147,61824,61824
gnr,bucket,rows4096/load50_uniform/mixed/rawfp_tuplepack,N16 split,712367,30.250188654,30.023942427,0.9925208325280946,61824,61824
gnr,bucket,rows4096/load50_uniform/update/rawfp_tuplepack,N16 split,712367,36.765184191,36.258290609,0.9862126739426458,61824,61824
gnr,bucket,rows4096/load50_uniform/hit/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,34.187866211,40.980964661,1.1986991059364305,61824,65920
gnr,bucket,rows4096/load50_uniform/miss/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,25.847373962,31.340869141,1.212535911271929,61824,65920
gnr,bucket,rows4096/load50_uniform/mixed/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,30.023942427,36.451772054,1.2140901263259674,61824,65920
gnr,bucket,rows4096/load50_uniform/update/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,36.258290609,43.542289734,1.2008919616081397,61824,65920
gnr,bucket,rows4096/load50_uniform/hit/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,32.63727417,38.593990326,1.1825126732389735,61824,65920
gnr,bucket,rows4096/load50_uniform/miss/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,24.737030029,25.384993333,1.0261940622314147,61824,65920
gnr,bucket,rows4096/load50_uniform/mixed/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,28.851179643,31.706384277,1.0989631851913808,61824,65920
gnr,bucket,rows4096/load50_uniform/update/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,35.572550456,41.653202057,1.1709366217224488,61824,65920
gnr,bucket,rows4096/load90_uniform/hit/rawfp_tuplepack,N8 padding,712367,43.001419067,42.893627167,0.9974932943530991,47360,48128
gnr,bucket,rows4096/load90_uniform/miss/rawfp_tuplepack,N8 padding,712367,35.174126519,35.046671549,0.9963764567136828,47360,48128
gnr,bucket,rows4096/load90_uniform/mixed/rawfp_tuplepack,N8 padding,712367,39.296840668,39.248004913,0.998757260019639,47360,48128
gnr,bucket,rows4096/load90_uniform/update/rawfp_tuplepack,N8 padding,712367,45.837812151,45.768947056,0.9984976356468946,47360,48128
gnr,bucket,rows4096/load90_uniform/hit/seriespack_tuplepack,N8 padding,712367,41.361660004,41.119804382,0.9941526616200459,47360,48128
gnr,bucket,rows4096/load90_uniform/miss/seriespack_tuplepack,N8 padding,712367,37.565311008,37.558251275,0.9998120677611722,47360,48128
gnr,bucket,rows4096/load90_uniform/mixed/seriespack_tuplepack,N8 padding,712367,39.250564575,39.242721558,0.999800180785043,47360,48128
gnr,bucket,rows4096/load90_uniform/update/seriespack_tuplepack,N8 padding,712367,45.958269392,45.769648961,0.9958958325999797,47360,48128
gnr,bucket,rows4096/load90_uniform/hit/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,42.893627167,33.404446411,0.7787741120830077,48128,48128
gnr,bucket,rows4096/load90_uniform/miss/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,35.046671549,26.190592448,0.7473061289538436,48128,48128
gnr,bucket,rows4096/load90_uniform/mixed/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,39.248004913,29.892752907,0.7616375143975461,48128,48128
gnr,bucket,rows4096/load90_uniform/update/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,45.768947056,36.423614502,0.7958149978288632,48128,48128
gnr,bucket,rows4096/load90_uniform/hit/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,41.119804382,41.661724091,1.0131790439459685,48128,48128
gnr,bucket,rows4096/load90_uniform/miss/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,37.558251275,35.472130669,0.944456396792132,48128,48128
gnr,bucket,rows4096/load90_uniform/mixed/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,39.242721558,38.34960556,0.9772412319395333,48128,48128
gnr,bucket,rows4096/load90_uniform/update/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,45.769648961,45.177115304,0.9870540047727939,48128,48128
gnr,bucket,rows4096/load90_uniform/hit/rawfp_tuplepack,N9 padding,712367,45.093200684,45.310093471,1.00480987784655,50688,64000
gnr,bucket,rows4096/load90_uniform/miss/rawfp_tuplepack,N9 padding,712367,38.186576843,38.754249573,1.0148657663747638,50688,64000
gnr,bucket,rows4096/load90_uniform/mixed/rawfp_tuplepack,N9 padding,712367,41.716339111,42.157779694,1.010581958829738,50688,64000
gnr,bucket,rows4096/load90_uniform/update/rawfp_tuplepack,N9 padding,712367,47.748129708,48.165518624,1.0087414715205079,50688,64000
gnr,bucket,rows4096/load90_uniform/hit/rawfp_tuplepack,N9 split,712367,45.093200684,44.683506557,0.9909145032779771,50688,50688
gnr,bucket,rows4096/load90_uniform/miss/rawfp_tuplepack,N9 split,712367,38.186576843,37.81004503,0.9901396814239708,50688,50688
gnr,bucket,rows4096/load90_uniform/mixed/rawfp_tuplepack,N9 split,712367,41.716339111,41.341777802,0.9910212325198681,50688,50688
gnr,bucket,rows4096/load90_uniform/update/rawfp_tuplepack,N9 split,712367,47.748129708,47.224151611,0.9890262068859169,50688,50688
gnr,bucket,rows4096/load90_uniform/hit/rawfp_tuplepack,N16 padding,712367,36.306054009,36.452212863,1.0040257433089195,42880,45696
gnr,bucket,rows4096/load90_uniform/miss/rawfp_tuplepack,N16 padding,712367,34.763600667,34.971750895,1.0059875911587488,42880,45696
gnr,bucket,rows4096/load90_uniform/mixed/rawfp_tuplepack,N16 padding,712367,35.739220513,35.9747484,1.0065901797414505,42880,45696
gnr,bucket,rows4096/load90_uniform/update/rawfp_tuplepack,N16 padding,712367,38.811882019,39.746112823,1.0240707421387774,42880,45696
gnr,bucket,rows4096/load90_uniform/hit/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,36.452212863,47.161778041,1.2937973949139998,45696,45696
gnr,bucket,rows4096/load90_uniform/miss/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,34.971750895,45.258623396,1.2941480548653552,45696,45696
gnr,bucket,rows4096/load90_uniform/mixed/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,35.9747484,46.780844552,1.3003800341241578,45696,45696
gnr,bucket,rows4096/load90_uniform/update/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,39.746112823,49.859296526,1.2544445980928172,45696,45696
gnr,bucket,rows4096/load90_uniform/hit/rawfp_tuplepack,N16 split,712367,36.306054009,36.4691942,1.0044934707296902,42880,42880
gnr,bucket,rows4096/load90_uniform/miss/rawfp_tuplepack,N16 split,712367,34.763600667,34.620981852,0.9958974671131986,42880,42880
gnr,bucket,rows4096/load90_uniform/mixed/rawfp_tuplepack,N16 split,712367,35.739220513,35.692060683,0.9986804460387477,42880,42880
gnr,bucket,rows4096/load90_uniform/update/rawfp_tuplepack,N16 split,712367,38.811882019,39.208938599,1.0102302841126236,42880,42880
gnr,bucket,rows4096/load90_uniform/hit/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,36.4691942,47.004137312,1.2888723851211388,42880,45696
gnr,bucket,rows4096/load90_uniform/miss/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,34.620981852,45.106358119,1.3028618977885595,42880,45696
gnr,bucket,rows4096/load90_uniform/mixed/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,35.692060683,46.439531599,1.3011165707537582,42880,45696
gnr,bucket,rows4096/load90_uniform/update/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,39.208938599,49.631025042,1.265808940904761,42880,45696
gnr,bucket,rows4096/load90_uniform/hit/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,33.986423069,40.104602814,1.1800183482851003,42880,45696
gnr,bucket,rows4096/load90_uniform/miss/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,29.445487282,30.036454634,1.0200698784958215,42880,45696
gnr,bucket,rows4096/load90_uniform/mixed/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,31.593109131,35.115570068,1.1114945959384437,42880,45696
gnr,bucket,rows4096/load90_uniform/update/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,36.436547173,43.465274811,1.1929032299528202,42880,45696
gnr,bucket,rows4096/load90_skew/hit/rawfp_tuplepack,N8 padding,712367,118.078633626,119.018768311,1.007961937364365,65792,66816
gnr,bucket,rows4096/load90_skew/miss/rawfp_tuplepack,N8 padding,712367,183.863800049,185.906005859,1.011107166334296,65792,66816
gnr,bucket,rows4096/load90_skew/mixed/rawfp_tuplepack,N8 padding,712367,152.328765869,153.974624634,1.0108046484563227,65792,66816
gnr,bucket,rows4096/load90_skew/update/rawfp_tuplepack,N8 padding,712367,121.410207113,122.702718099,1.010645818146056,65792,66816
gnr,bucket,rows4096/load90_skew/hit/seriespack_tuplepack,N8 padding,712367,84.74433136,84.370376587,0.9955872591476187,65792,66816
gnr,bucket,rows4096/load90_skew/miss/seriespack_tuplepack,N8 padding,712367,120.229644775,119.377807617,0.9929149157880809,65792,66816
gnr,bucket,rows4096/load90_skew/mixed/seriespack_tuplepack,N8 padding,712367,104.433237712,103.775075277,0.9936977685512821,65792,66816
gnr,bucket,rows4096/load90_skew/update/seriespack_tuplepack,N8 padding,712367,90.639808655,90.384513855,0.99718341417763,65792,66816
gnr,bucket,rows4096/load90_skew/hit/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,119.018768311,60.957499186,0.5121671149101126,66816,66816
gnr,bucket,rows4096/load90_skew/miss/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,185.906005859,85.868690491,0.46189304156277183,66816,66816
gnr,bucket,rows4096/load90_skew/mixed/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,153.974624634,74.386669922,0.4831099286575189,66816,66816
gnr,bucket,rows4096/load90_skew/update/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,122.702718099,64.616326904,0.526608765519487,66816,66816
gnr,bucket,rows4096/load90_skew/hit/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,84.370376587,81.257659912,0.9631065214958443,66816,66816
gnr,bucket,rows4096/load90_skew/miss/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,119.377807617,110.096791585,0.9222550973479401,66816,66816
gnr,bucket,rows4096/load90_skew/mixed/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,103.775075277,96.684684753,0.931675399848431,66816,66816
gnr,bucket,rows4096/load90_skew/update/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,90.384513855,84.080993652,0.9302588470729348,66816,66816
gnr,bucket,rows4096/load90_skew/hit/rawfp_tuplepack,N9 padding,712367,130.61239624,130.229105632,0.9970654346828174,70656,89216
gnr,bucket,rows4096/load90_skew/miss/rawfp_tuplepack,N9 padding,712367,206.936508179,206.844009399,0.9995530088875377,70656,89216
gnr,bucket,rows4096/load90_skew/mixed/rawfp_tuplepack,N9 padding,712367,170.712051392,170.725479126,1.0000786572118987,70656,89216
gnr,bucket,rows4096/load90_skew/update/rawfp_tuplepack,N9 padding,712367,133.682607015,133.696329753,1.0001026516336449,70656,89216
gnr,bucket,rows4096/load90_skew/hit/rawfp_tuplepack,N9 split,712367,130.61239624,128.418579102,0.9832036069993779,70656,70656
gnr,bucket,rows4096/load90_skew/miss/rawfp_tuplepack,N9 split,712367,206.936508179,204.125274658,0.9864149948902768,70656,70656
gnr,bucket,rows4096/load90_skew/mixed/rawfp_tuplepack,N9 split,712367,170.712051392,168.218597412,0.9853938022555047,70656,70656
gnr,bucket,rows4096/load90_skew/update/rawfp_tuplepack,N9 split,712367,133.682607015,131.835510254,0.9861829687328529,70656,70656
gnr,bucket,rows4096/load90_skew/hit/rawfp_tuplepack,N16 padding,712367,113.054626465,111.601715088,0.9871485898239662,62848,66944
gnr,bucket,rows4096/load90_skew/miss/rawfp_tuplepack,N16 padding,712367,191.337097168,185.002929688,0.966895246276061,62848,66944
gnr,bucket,rows4096/load90_skew/mixed/rawfp_tuplepack,N16 padding,712367,157.616104126,162.44442749,1.0306334393352357,62848,66944
gnr,bucket,rows4096/load90_skew/update/rawfp_tuplepack,N16 padding,712367,112.431844076,110.963328044,0.986938611173118,62848,66944
gnr,bucket,rows4096/load90_skew/hit/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,111.601715088,160.403366089,1.4372840593221976,66944,66944
gnr,bucket,rows4096/load90_skew/miss/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,185.002929688,288.159851074,1.5575961502878362,66944,66944
gnr,bucket,rows4096/load90_skew/mixed/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,162.44442749,217.929016113,1.341560430728937,66944,66944
gnr,bucket,rows4096/load90_skew/update/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,110.963328044,165.855911255,1.4946912117599211,66944,66944
gnr,bucket,rows4096/load90_skew/hit/rawfp_tuplepack,N16 split,712367,113.054626465,110.431813558,0.976800481422032,62848,62848
gnr,bucket,rows4096/load90_skew/miss/rawfp_tuplepack,N16 split,712367,191.337097168,188.276748657,0.9840054617933661,62848,62848
gnr,bucket,rows4096/load90_skew/mixed/rawfp_tuplepack,N16 split,712367,157.616104126,158.294281006,1.0043027131254167,62848,62848
gnr,bucket,rows4096/load90_skew/update/rawfp_tuplepack,N16 split,712367,112.431844076,112.769134521,1.0029999547527833,62848,62848
gnr,bucket,rows4096/load90_skew/hit/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,110.431813558,160.473297119,1.4531437268728513,62848,66944
gnr,bucket,rows4096/load90_skew/miss/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,188.276748657,285.950942993,1.5187799079425441,62848,66944
gnr,bucket,rows4096/load90_skew/mixed/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,158.294281006,217.331787109,1.372960448904419,62848,66944
gnr,bucket,rows4096/load90_skew/update/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,112.769134521,165.387512207,1.466602656032634,62848,66944
gnr,bucket,rows4096/load90_skew/hit/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,71.519232178,82.355155945,1.151510627799123,62848,66944
gnr,bucket,rows4096/load90_skew/miss/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,111.575236003,121.320861816,1.087345778168356,62848,66944
gnr,bucket,rows4096/load90_skew/mixed/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,102.667612712,101.834391276,0.9918842815763398,62848,66944
gnr,bucket,rows4096/load90_skew/update/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,81.482276917,87.336334229,1.0718445474708949,62848,66944
gnr,prefix,rows4096/all_fields,7-byte prefix,918273,17.175143772,17.116373698,0.9965781902742609,299264,299264
gnr,prefix,rows4096/scalar_tuplepack,7-byte prefix,918273,1.371118246,1.315496247,0.9594331129628918,299264,299264
gnr,prefix,rows4096/full_string_rare,7-byte prefix,918273,8.468265843,8.326070425,0.9832084371657344,299264,299264
gnr,prefix,rows4096/equality_mismatch7,7-byte prefix,918273,1.519183714,3.995479039,2.6300170296586,299264,299264
gnr,prefix,rows4096/equality_mismatch8,7-byte prefix,918273,3.8435112,3.989579238,1.0380038018361961,299264,299264
gnr,prefix,rows4096/equality_mismatch17,7-byte prefix,918273,2.577398989,5.322909125,2.065225115598119,299264,299264
gnr,prefix,rows4096/update_tuplepack_effects,7-byte prefix,918273,3.11413266,3.186671257,1.0232933548180956,299264,299264
gnr,prefix,rows4096/all_fields,9-byte prefix,918273,16.399929649,16.289639122,0.9932749390173924,291072,291072
gnr,prefix,rows4096/scalar_tuplepack,9-byte prefix,918273,1.370165769,1.314396674,0.9592975563528328,291072,291072
gnr,prefix,rows4096/full_string_rare,9-byte prefix,918273,8.450594515,8.230553878,0.9739615199132531,291072,291072
gnr,prefix,rows4096/equality_mismatch7,9-byte prefix,918273,1.503783127,2.017321737,1.3414977870010376,291072,291072
gnr,prefix,rows4096/equality_mismatch8,9-byte prefix,918273,3.83589592,2.015719966,0.5254887014765509,291072,291072
gnr,prefix,rows4096/equality_mismatch17,9-byte prefix,918273,2.570144269,2.390882015,0.9302520655504883,291072,291072
gnr,prefix,rows4096/update_tuplepack_effects,9-byte prefix,918273,3.163632422,3.190786997,1.0085833533665816,291072,291072
gnr,prefix,rows4096/all_fields,63 to 64 padding,918273,16.399929649,16.331965396,0.9958558204544405,291072,295168
gnr,prefix,rows4096/scalar_tuplepack,63 to 64 padding,918273,1.370165769,1.314676833,0.9595020272324436,291072,295168
gnr,prefix,rows4096/full_string_rare,63 to 64 padding,918273,8.450594515,8.270927635,0.9787391431832295,291072,295168
gnr,prefix,rows4096/equality_mismatch7,63 to 64 padding,918273,1.503783127,2.013569882,1.3390028427948975,291072,295168
gnr,prefix,rows4096/equality_mismatch8,63 to 64 padding,918273,3.83589592,3.93053182,1.024671133412817,291072,295168
gnr,prefix,rows4096/equality_mismatch17,63 to 64 padding,918273,2.570144269,2.615796211,1.017762404449678,291072,295168
gnr,prefix,rows4096/update_tuplepack_effects,63 to 64 padding,918273,3.163632422,3.152787671,0.9965720571945763,291072,295168
gnr,prefix,rows4096/all_fields,rare byte plane,918273,17.175143772,17.1509552,0.9985916524297495,299264,299136
gnr,prefix,rows4096/scalar_tuplepack,rare byte plane,918273,1.371118246,1.314957909,0.9590404859946704,299264,299136
gnr,prefix,rows4096/full_string_rare,rare byte plane,918273,8.468265843,8.409771893,0.9930925704170764,299264,299136
gnr,prefix,rows4096/equality_mismatch7,rare byte plane,918273,1.519183714,2.018108769,1.328416537382654,299264,299136
gnr,prefix,rows4096/equality_mismatch8,rare byte plane,918273,3.8435112,3.925085606,1.0212239282664248,299264,299136
gnr,prefix,rows4096/equality_mismatch17,rare byte plane,918273,2.577398989,2.619048811,1.0161596330943543,299264,299136
gnr,prefix,rows4096/update_tuplepack_effects,rare byte plane,918273,3.11413266,3.200489362,1.02773057908201,299264,299136
gnr,prefix,rows4096/all_fields,separate prefix,918273,16.399929649,16.592455412,1.011739426151242,291072,290944
gnr,prefix,rows4096/scalar_tuplepack,separate prefix,918273,1.370165769,1.363247871,0.9949510503352825,291072,290944
gnr,prefix,rows4096/full_string_rare,separate prefix,918273,8.450594515,9.2361154,1.0929545114968753,291072,290944
gnr,prefix,rows4096/equality_mismatch7,separate prefix,918273,1.503783127,1.30233414,0.8660385374838695,291072,290944
gnr,prefix,rows4096/equality_mismatch8,separate prefix,918273,3.83589592,3.863075256,1.00708552488567,291072,290944
gnr,prefix,rows4096/equality_mismatch17,separate prefix,918273,2.570144269,2.485284325,0.9669824200051549,291072,290944
gnr,prefix,rows4096/update_tuplepack_effects,separate prefix,918273,3.163632422,3.100629094,0.9800851301302032,291072,290944
gnr,bucket,rows4096/load50_uniform/hit/rawfp_tuplepack,N8 padding,918273,39.374362946,38.858181,0.9868904051423533,66048,67072
gnr,bucket,rows4096/load50_uniform/miss/rawfp_tuplepack,N8 padding,918273,26.581914266,26.020968119,0.9788974510493593,66048,67072
gnr,bucket,rows4096/load50_uniform/mixed/rawfp_tuplepack,N8 padding,918273,33.12482605,32.439651489,0.9793153763293497,66048,67072
gnr,bucket,rows4096/load50_uniform/update/rawfp_tuplepack,N8 padding,918273,42.402381897,41.57333374,0.9804480757940947,66048,67072
