dataset,first,count,layout,execution,repetitions,median_ns,min_ns,max_ns,cycles_per_call,ratio_to_direct_inline,split_over_inline
weather_sept_85,15,18,direct32,split,5,1405.44,1404.35,1411.33,3914.776611328125,0.9370375113843351,1.067193135654353
weather_sept_85,15,18,local16,inline,5,1498.69,1497.44,1506.0,4171.396484375,0.8787340944424797,1.0
weather_sept_85,15,18,local16,split,5,1491.92,1491.78,1497.24,4156.531494140625,0.8827215936511341,0.9954827215768438
weather_sept_85,15,18,scan128,inline,5,1488.18,1487.89,1492.69,4145.520263671875,0.8849399938179521,1.0
weather_sept_85,15,18,scan128,split,5,1485.96,1482.31,1502.97,4128.8302001953125,0.8862620797329672,0.9985082449703665
weather_sept_85,255,1,direct32,inline,5,87.6546,87.5447,87.9976,244.29930114746094,1.0,1.0
weather_sept_85,255,1,direct32,split,5,87.4876,87.4623,87.7087,243.6358413696289,1.0019088419387434,0.9980947947968504
weather_sept_85,255,1,local16,inline,5,110.193,110.168,110.478,307.02650451660156,0.7954643216901255,1.0
weather_sept_85,255,1,local16,split,5,109.533,109.348,109.702,304.9257049560547,0.800257456656898,0.9940105088344995
weather_sept_85,255,1,scan128,inline,5,103.605,103.546,104.126,288.59239959716797,0.8460460402490227,1.0
weather_sept_85,255,1,scan128,split,5,103.309,103.295,103.635,287.9043960571289,0.8484701236097533,0.9971429950291973
weather_sept_85_srt,0,256,direct32,inline,5,18655.3,18589.5,18832.4,51887.8671875,1.0,1.0
weather_sept_85_srt,0,256,direct32,split,5,19934.3,19920.0,19974.3,55564.9228515625,0.935839231876715,1.068559605045215
weather_sept_85_srt,0,256,local16,inline,5,21250.3,21213.8,21269.0,59161.0537109375,0.8778840769306786,1.0
weather_sept_85_srt,0,256,local16,split,5,21172.7,21139.3,21217.3,58929.6748046875,0.8811016072584035,0.9963482868477151
weather_sept_85_srt,0,256,scan128,inline,5,21123.1,21116.2,21220.4,58885.484375,0.8831705573519039,1.0
weather_sept_85_srt,0,256,scan128,split,5,21056.1,20996.5,21121.2,58542.9384765625,0.8859807846657264,0.9968281170850869
weather_sept_85_srt,3,37,direct32,inline,5,2703.8,2696.72,2714.82,7528.03076171875,1.0,1.0
weather_sept_85_srt,3,37,direct32,split,5,2883.23,2881.26,2893.26,8029.932861328125,0.9377677119064384,1.0663621569642725
weather_sept_85_srt,3,37,local16,inline,5,3072.21,3063.02,3073.23,8535.360595703125,0.8800830672382423,1.0
weather_sept_85_srt,3,37,local16,split,5,3058.23,3051.76,3062.74,8506.3525390625,0.8841061659848998,0.9954495298172976
weather_sept_85_srt,3,37,scan128,inline,5,3053.34,3051.86,3062.6,8504.3759765625,0.885522084012917,1.0
weather_sept_85_srt,3,37,scan128,split,5,3038.76,3031.85,3050.47,8466.611328125,0.8897708275744054,0.9952249012556741
weather_sept_85_srt,15,18,direct32,inline,5,1320.43,1310.6,1337.86,3659.4322509765625,1.0,1.0
weather_sept_85_srt,15,18,direct32,split,5,1408.42,1407.06,1411.05,3919.659912109375,0.9375257380610897,1.0666373832766598
weather_sept_85_srt,15,18,local16,inline,5,1495.26,1494.85,1499.63,4165.0740966796875,0.8830771905889278,1.0
weather_sept_85_srt,15,18,local16,split,5,1496.67,1492.17,1499.97,4157.342041015625,0.8822452511241623,1.0009429798162193
weather_sept_85_srt,15,18,scan128,inline,5,1486.74,1486.01,1490.76,4139.7271728515625,0.8881378048616436,1.0
weather_sept_85_srt,15,18,scan128,split,5,1483.13,1482.09,1488.43,4129.816650390625,0.8902995691544234,0.997571868652219
weather_sept_85_srt,255,1,direct32,inline,5,87.8266,87.7859,88.1203,244.59967041015625,1.0,1.0
weather_sept_85_srt,255,1,direct32,split,5,87.4786,87.4597,87.7478,243.63980865478516,1.0039781157906047,0.9960376469087953
weather_sept_85_srt,255,1,local16,inline,5,110.644,110.516,111.055,308.0421142578125,0.7937764361375221,1.0
weather_sept_85_srt,255,1,local16,split,5,109.527,109.416,109.922,305.2070770263672,0.8018716846074484,0.9899045587650482
weather_sept_85_srt,255,1,scan128,inline,5,103.612,103.583,103.889,288.7298355102539,0.8476489209744046,1.0
weather_sept_85_srt,255,1,scan128,split,5,103.367,103.3,103.614,287.90962982177734,0.8496580146468409,0.9976354090259817
wikileaks-noquotes,0,256,direct32,inline,5,18628.8,18621.3,19067.4,51908.0869140625,1.0,1.0
wikileaks-noquotes,0,256,direct32,split,5,19961.4,19930.6,20119.3,55570.6611328125,0.9332411554299798,1.0715343983509407
wikileaks-noquotes,0,256,local16,inline,5,21258.5,21226.1,21408.2,59163.3642578125,0.8762988922078228,1.0
wikileaks-noquotes,0,256,local16,split,5,21172.1,21135.1,21180.7,58924.056640625,0.8798749297424441,0.9959357433497189
wikileaks-noquotes,0,256,scan128,inline,5,21157.9,21124.3,21214.7,58897.84765625,0.8804654526205341,1.0
wikileaks-noquotes,0,256,scan128,split,5,21002.6,20999.4,21040.7,58549.6435546875,0.8869758982221249,0.9926599520746386
wikileaks-noquotes,3,37,direct32,inline,5,2701.31,2700.0,2710.84,7522.90380859375,1.0,1.0
wikileaks-noquotes,3,37,direct32,split,5,2884.31,2882.18,2899.15,8029.912109375,0.9365532831075717,1.0677449089515827
wikileaks-noquotes,3,37,local16,inline,5,3062.02,3060.86,3069.95,8526.6552734375,0.8821986793032051,1.0
wikileaks-noquotes,3,37,local16,split,5,3053.23,3052.7,3064.56,8507.02978515625,0.8847384573058695,0.9971293459872894
wikileaks-noquotes,3,37,scan128,inline,5,3049.61,3048.93,3059.64,8494.903076171875,0.8857886746174101,1.0
wikileaks-noquotes,3,37,scan128,split,5,3040.4,3038.83,3047.76,8466.984375,0.8884719115905801,0.996979941697463
wikileaks-noquotes,15,18,direct32,inline,5,1312.82,1309.78,1317.41,3656.441162109375,1.0,1.0
wikileaks-noquotes,15,18,direct32,split,5,1406.4,1404.82,1411.67,3917.087646484375,0.9334613196814561,1.0712816684694018
wikileaks-noquotes,15,18,local16,inline,5,1499.4,1493.48,1517.36,4161.1572265625,0.875563558756836,1.0
wikileaks-noquotes,15,18,local16,split,5,1493.2,1492.24,1510.01,4157.14794921875,0.879199035628181,0.9958650126717353
wikileaks-noquotes,15,18,scan128,inline,5,1484.43,1483.95,1489.03,4135.0648193359375,0.8843933361627021,1.0
wikileaks-noquotes,15,18,scan128,split,5,1482.32,1481.63,1488.64,4129.0665283203125,0.8856522208430029,0.9985785789831786
wikileaks-noquotes,255,1,direct32,inline,5,87.7269,87.5579,88.0244,244.38754272460938,1.0,1.0
wikileaks-noquotes,255,1,direct32,split,5,87.5337,87.4384,87.7746,243.63929748535156,1.0022071499319691,0.9977977108503776
wikileaks-noquotes,255,1,local16,inline,5,111.365,110.448,155.546,307.7633743286133,0.7877421092802945,1.0
wikileaks-noquotes,255,1,local16,split,5,109.48,109.349,109.693,304.96012115478516,0.8013052612349287,0.9830736766488575
wikileaks-noquotes,255,1,scan128,inline,5,103.829,103.784,104.787,289.1846008300781,0.8449171233470418,1.0
wikileaks-noquotes,255,1,scan128,split,5,103.335,103.287,103.657,287.89379119873047,0.8489563071563363,0.9952421770410964
wikileaks-noquotes_srt,0,256,direct32,inline,5,18595.3,18573.9,18639.3,51833.5439453125,1.0,1.0
wikileaks-noquotes_srt,0,256,direct32,split,5,19939.4,19922.8,20011.8,55542.16015625,0.9325907499724163,1.0722817055922735
wikileaks-noquotes_srt,0,256,local16,inline,5,21191.6,21154.3,21220.2,59051.0341796875,0.8774844749806527,1.0
wikileaks-noquotes_srt,0,256,local16,split,5,21181.8,21124.4,21375.2,58918.8857421875,0.8778904531248525,0.9995375526151872
wikileaks-noquotes_srt,0,256,scan128,inline,5,21091.6,21077.8,21130.4,58772.6240234375,0.8816448254281326,1.0
wikileaks-noquotes_srt,0,256,scan128,split,5,21034.9,20995.1,21045.5,58541.8837890625,0.8840213169542046,0.997311725995183
wikileaks-noquotes_srt,3,37,direct32,inline,5,2697.63,2689.36,2708.77,7510.0732421875,1.0,1.0
wikileaks-noquotes_srt,3,37,direct32,split,5,2882.86,2882.48,2899.02,8030.159912109375,0.9357478337484304,1.0686639754154572
wikileaks-noquotes_srt,3,37,local16,inline,5,3057.39,3056.12,3065.39,8514.329833984375,0.8823310078203959,1.0
wikileaks-noquotes_srt,3,37,local16,split,5,3054.18,3052.13,3080.0,8506.1943359375,0.8832583541245114,0.9989500848763161
wikileaks-noquotes_srt,3,37,scan128,inline,5,3042.09,3041.67,3050.55,8475.964111328125,0.8867686360364092,1.0
wikileaks-noquotes_srt,3,37,scan128,split,5,3040.7,3039.88,3049.7,8469.964599609375,0.8871740059854639,0.9995430772922562
wikileaks-noquotes_srt,15,18,direct32,inline,5,1309.92,1307.88,1314.7,3648.7701416015625,1.0,1.0
wikileaks-noquotes_srt,15,18,direct32,split,5,1407.13,1406.17,1417.71,3919.6007080078125,0.9309161200457668,1.0742106388176378
wikileaks-noquotes_srt,15,18,local16,inline,5,1492.29,1491.95,1496.52,4157.6859130859375,0.8777918501095632,1.0
wikileaks-noquotes_srt,15,18,local16,split,5,1492.17,1491.43,1496.49,4156.7891845703125,0.8778624419469632,0.9999195866755122
wikileaks-noquotes_srt,15,18,scan128,inline,5,1486.36,1481.23,1504.86,4126.185546875,0.8812938991899676,1.0
wikileaks-noquotes_srt,15,18,scan128,split,5,1487.44,1482.91,1493.11,4130.9908447265625,0.8806540095734954,1.0007266072822198
wikileaks-noquotes_srt,255,1,direct32,inline,5,87.942,87.8668,88.2469,244.76830291748047,1.0,1.0
wikileaks-noquotes_srt,255,1,direct32,split,5,87.4889,87.4587,87.7975,243.62508392333984,1.0051789427001596,0.9948477405562758
wikileaks-noquotes_srt,255,1,local16,inline,5,110.9,110.817,111.082,308.8904724121094,0.7929846708746617,1.0
wikileaks-noquotes_srt,255,1,local16,split,5,110.067,110.004,110.668,306.71288299560547,0.7989860721197088,0.99248872858431
wikileaks-noquotes_srt,255,1,scan128,inline,5,103.671,103.612,103.961,288.85743713378906,0.8482796539051422,1.0
wikileaks-noquotes_srt,255,1,scan128,split,5,103.331,103.293,103.847,287.90899658203125,0.8510708306316593,0.996720394324353
