case,unit,before_median,after_median,after_over_before,before_min,before_max,after_min,after_max,block0_before,block1_after,block2_after,block3_before,improvement_ranges_separated,loss_ranges_separated,both_edges_agree
runtime/series/avx2/local/k7/h0/u32/dense/mixed,ns/query,11.977032171612347,8.171360444510373,0.6822525252856815,11.932170981173048,12.070185100252017,8.148500868835475,8.236575165967865,12.024280075605962,8.194316926849346,8.168235542093441,11.936773907042003,True,False,True
runtime/series/avx2/local/k7/h0/u32/dense/o1-n16,ns/query,14.010620511431243,11.37018675825881,0.8115405558934305,13.980733349800271,14.582930770255862,11.34556518402248,11.395504424951438,14.172994069829425,11.357743556611629,11.38262995990599,13.995047966598676,True,False,True
runtime/series/avx2/local/k7/h0/u32/dense/o1-n17,ns/query,14.230430495676854,11.958134024014548,0.8403213119692605,14.1920934511275,14.301440020513255,11.934809904145943,12.059732783821795,14.25960263726431,12.030703610679405,11.955115096781979,14.192142120733532,True,False,True
runtime/series/avx2/local/k7/h0/u64/dense/mixed,ns/query,13.3316052772648,8.933892020482457,0.6701287530405636,13.178094572236871,13.547104062294688,8.892987484295622,8.984055866102574,13.451127281640105,8.957158562922384,8.92034745077019,13.235195674884022,True,False,True
runtime/series/avx2/local/k7/h0/u64/dense/o1-n16,ns/query,15.015726691975262,12.69933136497512,0.8457353830075985,14.97653618810304,15.064208421683409,12.67675933504833,12.750081795055285,15.038003739513234,12.701389599411451,12.697273130538786,14.982441431139632,True,False,True
runtime/series/avx2/local/k7/h0/u64/dense/o1-n17,ns/query,15.602318433884031,13.098681860410505,0.8395343240760743,15.549120548803565,15.65946736561793,13.042610238417982,13.119981661379853,15.613535861667598,13.10012845367193,13.09723526714908,15.591101006100464,True,False,True
runtime/series/avx2/striped/k12/h0/u32/dense/mixed,ns/query,11.252917662513745,7.446495024117722,0.6617390482580211,11.236156389317546,11.270907977322466,7.431955794208679,7.47905324662791,11.255506642068074,7.44403288779005,7.448957160445393,11.24295079946843,True,False,True
runtime/series/avx2/striped/k12/h0/u32/dense/o16-n16,ns/query,10.11650887460976,3.9327784262047896,0.3887485767027012,10.093132629450878,10.144850505042687,3.9185230126714186,3.941778990963838,10.121474742097698,3.9353592808734668,3.9205268061582883,10.11154300712182,True,False,True
runtime/series/avx2/striped/k12/h0/u32/dense/o17-n16,ns/query,12.06290191276269,9.357325472081548,0.7757109806373697,12.034171752616928,12.10657019755136,9.290196227766401,9.38069568791278,12.066126051244144,9.362851348995111,9.343403935778957,12.040671780067372,True,False,True
runtime/series/avx2/striped/k12/h0/u32/dense/o17-n17,ns/query,12.490885558839448,10.3224444639364,0.8263981296851685,12.434310528783618,12.516765998826465,10.305465787914615,10.337490391438065,12.49503308485787,10.33350579470199,10.306041913507126,12.486738032821025,True,False,True
runtime/series/avx2/striped/k12/h0/u64/dense/mixed,ns/query,11.926858699109399,8.101357603148463,0.6792532558261469,11.88185226986013,11.943917491169149,8.06612816881418,8.11881445931558,11.910777161278101,8.099702904386353,8.11172122622827,11.929611959287493,True,False,True
runtime/series/avx2/striped/k12/h0/u64/dense/o16-n16,ns/query,9.47272266148563,4.58782028829112,0.4843190761769437,9.422544399299435,9.480019642293128,4.56954580081397,4.6015589013776905,9.46637279992818,4.584318585599775,4.588247270281434,9.47907252304308,True,False,True
runtime/series/avx2/striped/k12/h0/u64/dense/o17-n16,ns/query,13.391375152087154,9.784344459566672,0.7306452360900144,13.35910364908405,13.428279178190818,9.763981970794738,9.805866021147809,13.380373824673748,9.799969437080634,9.770206528234283,13.402376479500559,True,False,True
runtime/series/avx2/striped/k12/h0/u64/dense/o17-n17,ns/query,13.610210649058628,10.830196851692985,0.7957405752894848,13.544340052048994,13.628147964471163,10.787241250577502,10.841244560559089,13.614730105309441,10.84015486953578,10.820976389759817,13.605691192807814,True,False,True
runtime/series/avx2/striped/k28/h16/u32/independentlygapped/mixed,ns/query,12.63125035925041,9.664023782719774,0.7650884518841313,12.619644203991648,12.655930598263494,9.607339920883348,9.75614425588435,12.62309896631663,9.73105845916242,9.654947687103242,12.653923534559416,True,False,True
runtime/series/avx2/striped/k28/h16/u32/independentlygapped/o16-n16,ns/query,10.108940351378635,4.747790297348031,0.46966250984956476,10.083888544945346,10.138713041569082,4.6983481640354325,4.788027064274022,10.124111187291916,4.740620287426419,4.782783223742126,10.085397476547532,True,False,True
runtime/series/avx2/striped/k28/h16/u32/independentlygapped/o17-n16,ns/query,14.022538187065173,12.378920418604746,0.8827874278868749,13.961921534921718,14.087086790112863,12.344593995783677,12.410165407812139,14.06974019361531,12.369182425981155,12.388658411228336,13.992431599111535,True,False,True
runtime/series/avx2/striped/k28/h16/u32/independentlygapped/o17-n17,ns/query,14.828293369814535,13.565351585303382,0.9148289184052643,14.774103390088401,14.947653503335346,13.538104743710337,13.624542299954378,14.825543839583744,13.581329226086066,13.546880761902868,14.830903629195372,True,False,True
runtime/series/avx2/striped/k28/h16/u64/independentlygapped/mixed,ns/query,13.41037978010812,10.71304808266131,0.7988623930361901,13.348902484170845,13.490500855290122,10.641753129649969,10.798851834780045,13.419080255681914,10.787142772647044,10.655619975981871,13.401679304534326,True,False,True
runtime/series/avx2/striped/k28/h16/u64/independentlygapped/o16-n16,ns/query,10.019986659040569,6.4133299510434245,0.6400537415144135,9.95982801566776,10.056107155080554,6.388210149127602,6.432980827324307,10.022122137361192,6.403472276799779,6.42318762528707,9.974015772360762,True,False,True
runtime/series/avx2/striped/k28/h16/u64/independentlygapped/o17-n16,ns/query,15.210684582060539,13.00945294214414,0.8552838547114093,15.185930890196822,15.27117507453552,12.984057045765248,13.032436358883771,15.186508529519752,13.016073968973702,13.002831915314577,15.221734307109223,True,False,True
runtime/series/avx2/striped/k28/h16/u64/independentlygapped/o17-n17,ns/query,15.713027969393092,14.20792044430915,0.9042127635732785,15.691119444714507,15.730958028420858,14.118401182283971,14.267186281834894,15.71529048247117,14.262342382947862,14.126849551490732,15.710765456315016,True,False,True
runtime/series/avx512/local/k23/h16/u32/headgapped/mixed,ns/query,13.988537199828652,10.83428532213853,0.7745116710467226,13.933384670906772,14.07814996963687,10.766694032950465,10.887865923373012,13.946551992776824,10.837222297899823,10.81301253948133,14.007508643332056,True,False,True
runtime/series/avx512/local/k23/h16/u32/headgapped/o1-n16,ns/query,17.314292848695835,15.455316243036261,0.8926334086003634,17.29571605204092,17.377690600172457,15.438097353175863,15.504271699584235,17.306911195714385,15.461086263820546,15.444422700300326,17.317699485809108,True,False,True
runtime/series/avx512/local/k23/h16/u32/headgapped/o1-n17,ns/query,17.534510352297076,16.071939951434242,0.9165890366210749,17.497297765561434,17.585654629361116,15.995134621012724,16.112686595757605,17.56134504782849,16.07630886620817,16.067571036660315,17.497469349287297,True,False,True
runtime/series/avx512/local/k23/h16/u32/independentlygapped/mixed,ns/query,14.14605552498104,11.323996188211478,0.8005055662487692,14.09971355742642,14.284975018325241,11.294895786472976,11.367982207664857,14.110509018111978,11.335225817444503,11.313362408298088,14.176687408373422,True,False,True
runtime/series/avx512/local/k23/h16/u32/independentlygapped/o1-n16,ns/query,17.442505374472283,15.41049333560895,0.8835022839186133,17.355750863512625,17.55434749999988,15.341585820024314,15.545181817385833,17.420736733305308,15.406732307135464,15.414254364082435,17.55112250000024,True,False,True
runtime/series/avx512/local/k23/h16/u32/independentlygapped/o1-n17,ns/query,17.692018973630375,16.08860653506413,0.9093708614626684,17.538964447366943,17.82994451123958,16.01801665935471,16.149535073608043,17.66574858804194,16.103235569394332,16.040844057716757,17.739793006322422,True,False,True
runtime/series/avx512/local/k23/h16/u64/headgapped/mixed,ns/query,15.529267860057764,11.283385391559774,0.7265883680570246,15.475109691186411,15.600928002915648,11.236848904616899,11.340672324068242,15.512208389277633,11.287430935072377,11.27933984804717,15.55355296143072,True,False,True
runtime/series/avx512/local/k23/h16/u64/headgapped/o1-n16,ns/query,17.589648014745627,15.321483755481037,0.8710511854834639,17.53339630486047,17.642125301468415,15.288157763749746,15.341523294762673,17.58543484510262,15.318907649384377,15.334039457041358,17.621993185492606,True,False,True
runtime/series/avx512/local/k23/h16/u64/headgapped/o1-n17,ns/query,18.150213840081964,15.86389208284205,0.8740333432220548,18.127618683767725,18.18015166926767,15.811337443781792,15.894619472892776,18.151443279038055,15.861273041197384,15.866511124486715,18.129348662242077,True,False,True
runtime/series/avx512/local/k23/h16/u64/independentlygapped/mixed,ns/query,15.576619109113896,11.310916048991267,0.726147052178559,15.524974295205174,15.685948409047999,11.255611971050769,11.33663868367315,15.563910834387771,11.28859447503289,11.327588721856118,15.580094893975696,True,False,True
runtime/series/avx512/local/k23/h16/u64/independentlygapped/o1-n16,ns/query,17.702800669743183,15.276302413160188,0.86293139137412,17.546183584193177,17.81952862863946,15.237549816921012,15.337845554299617,17.61687669529847,15.298183705966665,15.269265922577059,17.791423838483432,True,False,True
runtime/series/avx512/local/k23/h16/u64/independentlygapped/o1-n17,ns/query,18.277534233075222,15.86558698855961,0.8680376021317511,18.105495352796652,18.524882694933623,15.796442931715564,15.890408007409803,18.167554444149935,15.86509291517993,15.875654044803047,18.39095854001812,True,False,True
runtime/series/avx512/local/k7/h0/u32/dense/mixed,ns/query,11.924864795876413,8.216251199502924,0.6890016230912809,11.906117012683561,11.990004822460206,8.197488466083424,8.275481767556077,11.91402038254183,8.202644354666294,8.216807788509916,11.976126821564456,True,False,True
runtime/series/avx512/local/k7/h0/u32/dense/o1-n16,ns/query,14.036777253344926,11.406887747666753,0.8126429266339268,13.929292311228872,14.12555749157864,11.313006938654867,11.472210574115309,14.079841104512138,11.399550431169105,11.437521727038751,13.996879056685287,True,False,True
runtime/series/avx512/local/k7/h0/u32/dense/o1-n17,ns/query,14.224251997900566,12.04854688113737,0.8470425638490994,14.11875248250168,14.296914623270036,12.010386168943775,12.165932792518774,14.212561190312478,12.027770718119672,12.122327629416302,14.235942805488653,True,False,True
runtime/series/avx512/local/k7/h0/u64/dense/mixed,ns/query,13.281480654090954,8.266119618081753,0.6223793742104821,13.267174084981207,13.425490365762439,8.23929742353634,8.308627293592467,13.271751721700086,8.288880378024453,8.261733544159888,13.331237871927739,True,False,True
runtime/series/avx512/local/k7/h0/u64/dense/o1-n16,ns/query,14.10552905987067,11.403700396192384,0.8084560563300801,14.063210259033436,14.168891772314815,11.363812721831843,11.41180857009871,14.111849737618046,11.400075343501692,11.407325448883077,14.083154109091566,True,False,True
runtime/series/avx512/local/k7/h0/u64/dense/o1-n17,ns/query,14.241523314785985,11.952902108847471,0.8392994095257775,14.142619058757644,14.350311440538045,11.898256214201778,11.99363066061885,14.258449981874476,11.964544258449799,11.941259959245144,14.224596647697494,True,False,True
runtime/series/avx512/striped/k12/h0/u32/dense/mixed,ns/query,11.319471597414466,7.444327762476423,0.6576568259755885,11.29528644214833,11.343645336993204,7.422839508369133,7.46397146157098,11.327388668639413,7.431647474948779,7.463856817948552,11.31155452618952,True,False,True
runtime/series/avx512/striped/k12/h0/u32/dense/o16-n16,ns/query,10.124016044808027,4.0279274749776945,0.3978586617356623,10.08673262664006,10.151427988457895,4.0165300173405205,4.064043760166545,10.13324886472637,4.024484161328792,4.057022581878668,10.116711459108938,True,False,True
runtime/series/avx512/striped/k12/h0/u32/dense/o17-n16,ns/query,12.12837763672163,9.475826824412625,0.7812938472267091,12.084535880988135,12.17698140956292,9.4173888387204,9.505055595846807,12.134784902597431,9.427425418777204,9.476441327263348,12.121970370845828,True,False,True
runtime/series/avx512/striped/k12/h0/u32/dense/o17-n17,ns/query,12.485440649638601,10.447908019129812,0.8368073111966804,12.431328360443347,12.538915498705625,10.41526175444058,10.481663614611618,12.492943567455898,10.415918661347307,10.473950066662395,12.477937731821305,True,False,True
runtime/series/avx512/striped/k12/h0/u64/dense/mixed,ns/query,14.354194653422299,7.868297569027453,0.5481531885978367,14.326148023159362,14.388607467588988,7.860723781476547,7.9115134147867305,14.352058959024099,7.879246239805603,7.864338610444156,14.3563303478205,True,False,True
runtime/series/avx512/striped/k12/h0/u64/dense/o16-n16,ns/query,15.282672258605656,7.85162523096892,0.5137599693370168,15.227222665008332,15.310527708989056,7.815247132002398,7.887532239683356,15.261686635836893,7.851813669625597,7.851436792312243,15.292890277841867,True,False,True
runtime/series/avx512/striped/k12/h0/u64/dense/o17-n16,ns/query,13.123950728625081,9.43006433162574,0.7185385351270419,13.077809984859506,13.183228307534558,9.380507172131276,9.478114650821496,13.104051181867032,9.382070570894616,9.470884687554166,13.14385027538313,True,False,True
runtime/series/avx512/striped/k12/h0/u64/dense/o17-n17,ns/query,13.072975075558748,10.393261661676236,0.7950188539032322,13.027639522687348,13.115083252321126,10.364557483692293,10.431683000980449,13.070314985484611,10.38416529786672,10.4196422923652,13.106559003253691,True,False,True
runtime/series/avx512/striped/k28/h16/u32/independentlygapped/mixed,ns/query,12.662297989581607,9.623263262235467,0.7599934285351188,12.630480558822216,12.68497164677595,9.604579039130437,9.670674973092137,12.655761379848629,9.627969799708344,9.606536080517248,12.668834599314586,True,False,True
runtime/series/avx512/striped/k28/h16/u32/independentlygapped/o16-n16,ns/query,10.065180489911466,4.796066571497049,0.4765008015806814,10.030748952245295,10.099884904706572,4.7595705334867935,4.815817632329092,10.075850862544328,4.806608241996001,4.785524900998098,10.036419322900507,True,False,True
runtime/series/avx512/striped/k28/h16/u32/independentlygapped/o17-n16,ns/query,14.030040312842326,12.573798850073562,0.8962054683880131,14.010036115090381,14.060553334421321,12.541843761945636,12.63761378297012,14.036377949444269,12.602248482893751,12.572335709234162,14.023702676240383,True,False,True
runtime/series/avx512/striped/k28/h16/u32/independentlygapped/o17-n17,ns/query,14.830390454067661,13.283735297046977,0.89571042233777,14.766346657763316,14.843213889262492,13.257977981455637,13.345108089189752,14.811541663849377,13.271689483241412,13.295781110852543,14.836352723021873,True,False,True
runtime/series/avx512/striped/k28/h16/u64/independentlygapped/mixed,ns/query,15.368985641066324,10.229877168369661,0.6656182396992529,15.301432048605108,15.407252266310326,10.203452453975746,10.238910274192296,15.40198754258462,10.232592114916631,10.227162221822692,15.355062008126401,True,False,True
runtime/series/avx512/striped/k28/h16/u64/independentlygapped/o16-n16,ns/query,15.342605414835036,8.159061856130137,0.5317911551216064,15.306286105751635,15.430084154733347,8.127282756888592,8.21183436501104,15.35961687878125,8.163768682574064,8.137416621948999,15.317888256695321,True,False,True
runtime/series/avx512/striped/k28/h16/u64/independentlygapped/o17-n16,ns/query,14.701348439803148,12.41107723696311,0.8442135282883816,14.641891711455782,14.725732900625552,12.380595284995367,12.46202869167485,14.706248028746817,12.410021521425563,12.426275799446378,14.696448850859479,True,False,True
runtime/series/avx512/striped/k28/h16/u64/independentlygapped/o17-n17,ns/query,14.873038147297354,13.19203360784345,0.8869763848646239,14.850764540284596,14.91135896195466,13.146876870511129,13.215604915005104,14.86371067552588,13.201680256887917,13.182386958798984,14.88974303480901,True,False,True
