input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:logical_values,counter:encoded_bytes,counter:query_bytes,counter:values_per_item,counter:bulk_input_output_bytes,counter:queries_per_iteration,counter:payload_stride,counter:head0_stride,counter:head1_stride,counter:query_hash_lo,counter:query_hash_hi
v2-neon,head-placement/neon/striped/k23/h16/n257/payloadgap0/headgap0-17/encode-bound,1,3,"[120.20356806641043,120.69767008023685,120.58731315871854]",120.58731315871854,"[120.20812573187526,120.69373234907464,120.58380019745296]",120.58380019745296,"[120.20356806641043,120.69767008023685,120.58731315871856]",120.58731315871856,257.0,,,,,,224.0,,,,
v2-neon,head-placement/neon/striped/k23/h16/n257/payloadgap0/headgap13-0/encode-bound,1,3,"[121.74807224719808,121.92060900785536,121.80676739604097]",121.80676739604097,"[121.7441849021962,121.91686928347478,121.80291478544811]",121.80291478544811,"[121.74807224719807,121.92060900785536,121.80676739604097]",121.80676739604097,257.0,,,,,,224.0,,,,
v2-neon,head-placement/neon/striped/k23/h16/n257/payloadgap0/headgap13-17/encode-bound,1,3,"[119.00973032458168,119.17884682453419,119.22818475997754]",119.17884682453419,"[119.00576559312312,119.17504374528097,119.22435899262196]",119.17504374528097,"[119.0097303245817,119.1788468245342,119.22818475997754]",119.1788468245342,257.0,,,,,,224.0,,,,
v2-neon,head-placement/neon/striped/k23/h16/n257/payloadgap32/headgap13-17/encode-bound,1,3,"[119.28214909427577,119.57479922384441,119.20123756105998]",119.28214909427577,"[119.27833442076354,119.62325611869569,119.19754254126593]",119.27833442076354,"[119.28214909427577,119.57479922384441,119.20123756106]",119.28214909427577,257.0,,,,,,256.0,,,,
v2-neon,head-placement/neon/striped/k23/h16/n8193/payloadgap0/headgap0-0/encode-bound,1,3,"[3104.1904587146505,3078.3816513776565,3102.353321099462]",3102.353321099462,"[3104.0948256846905,3078.2858715560865,3102.255119268468]",3102.255119268468,"[3104.1904587146505,3078.3816513776565,3102.3533210994615]",3102.3533210994615,8193.0,,,,,,224.0,,,,
v2-neon,head-placement/neon/striped/k23/h16/n8193/payloadgap0/headgap0-17/encode-bound,1,3,"[2616.195641344393,2623.3072851775637,2616.9197384818663]",2616.9197384818663,"[2616.1131382293293,2623.421544204821,2616.838729761172]",2616.838729761172,"[2616.195641344393,2623.307285177564,2616.9197384818667]",2616.9197384818667,8193.0,,,,,,224.0,,,,
v2-neon,head-placement/neon/striped/k23/h16/n8193/payloadgap0/headgap13-0/encode-bound,1,3,"[2594.488069412783,2598.4968081810634,2590.3305856854463]",2594.488069412783,"[2594.560644564001,2598.52252866375,2590.248032229559]",2594.560644564001,"[2594.4880694127824,2598.4968081810634,2590.3305856854463]",2594.4880694127824,8193.0,,,,,,224.0,,,,
v2-neon,head-placement/neon/striped/k23/h16/n8193/payloadgap0/headgap13-17/encode-bound,1,3,"[2480.4805003217307,2481.5192636722845,2477.8824709437586]",2480.4805003217307,"[2480.509941590605,2481.43978995904,2477.804472244959]",2480.509941590605,"[2480.480500321731,2481.5192636722845,2477.8824709437586]",2480.480500321731,8193.0,,,,,,224.0,,,,
v2-neon,head-placement/neon/striped/k23/h16/n8193/payloadgap32/headgap13-17/encode-bound,1,3,"[2489.5275326525543,2487.871926109478,2494.9078715136357]",2489.5275326525543,"[2489.4490528320116,2487.7927991474453,2494.831803742814]",2489.4490528320116,"[2489.527532652554,2487.8719261094775,2494.9078715136357]",2489.527532652554,8193.0,,,,,,256.0,,,,
v2-neon,head-placement/neon/striped/k28/h16/n257/payloadgap0/headgap0-0/encode-bound,1,3,"[95.88003940572877,96.26900122573865,96.60634386050708]",96.26900122573865,"[95.87702441078908,96.26601143237755,96.60324180671691]",96.26601143237755,"[95.88003940572877,96.26900122573863,96.60634386050708]",96.26900122573863,257.0,,,,,,96.0,,,,
v2-neon,head-placement/neon/striped/k28/h16/n257/payloadgap0/headgap0-17/encode-bound,1,3,"[94.23084226260752,94.27299803828487,94.19547154224885]",94.23084226260752,"[94.22782119586752,94.2700285947461,94.19255372140096]",94.22782119586752,"[94.23084226260752,94.27299803828487,94.19547154224885]",94.23084226260752,257.0,,,,,,96.0,,,,
v2-neon,head-placement/neon/striped/k28/h16/n257/payloadgap0/headgap13-0/encode-bound,1,3,"[93.68380308172685,93.90519541637862,93.78125119618397]",93.78125119618397,"[93.71123365547066,93.90220286725722,93.77826990597696]",93.77826990597696,"[93.68380308172685,93.90519541637862,93.78125119618399]",93.78125119618399,257.0,,,,,,96.0,,,,
v2-neon,head-placement/neon/striped/k28/h16/n257/payloadgap0/headgap13-17/encode-bound,1,3,"[90.74877063353995,90.78101719813996,90.71858309578057]",90.74877063353995,"[90.74579552312755,90.78227249153463,90.7157203353711]",90.74579552312755,"[90.74877063353995,90.78101719813996,90.71858309578057]",90.74877063353995,257.0,,,,,,96.0,,,,
v2-neon,head-placement/neon/striped/k28/h16/n257/payloadgap32/headgap13-17/encode-bound,1,3,"[91.1508817908445,91.03172450896088,90.99088378672826]",91.03172450896088,"[91.1559302029863,91.02884776028665,90.98791808851244]",91.02884776028665,"[91.15088179084451,91.03172450896088,90.99088378672825]",91.03172450896088,257.0,,,,,,128.0,,,,
v2-neon,head-placement/neon/striped/k28/h16/n8193/payloadgap0/headgap0-0/encode-bound,1,3,"[2970.574568844232,2967.391928189145,2969.1313966670496]",2969.1313966670496,"[2970.4825416994922,2967.2972858413423,2969.040783150799]",2969.040783150799,"[2970.574568844232,2967.3919281891444,2969.1313966670496]",2969.1313966670496,8193.0,,,,,,96.0,,,,
v2-neon,head-placement/neon/striped/k28/h16/n8193/payloadgap0/headgap0-17/encode-bound,1,3,"[2642.662982354868,2715.5622131725063,2702.949518453475]",2702.949518453475,"[2642.573653927019,2715.4765044223163,2702.864197532584]",2702.864197532584,"[2642.662982354868,2715.562213172506,2702.9495184534753]",2702.9495184534753,8193.0,,,,,,96.0,,,,
v2-neon,head-placement/neon/striped/k28/h16/n8193/payloadgap0/headgap13-0/encode-bound,1,3,"[2598.0129115978953,2628.8712547094747,2611.6397108808524]",2611.6397108808524,"[2598.083894482711,2628.87706184045,2611.556495950385]",2611.556495950385,"[2598.0129115978953,2628.8712547094747,2611.6397108808524]",2611.6397108808524,8193.0,,,,,,96.0,,,,
v2-neon,head-placement/neon/striped/k28/h16/n8193/payloadgap0/headgap13-17/encode-bound,1,3,"[2554.0562503777187,2554.359011539264,2550.206452783706]",2554.0562503777187,"[2553.980242885875,2554.280768535985,2550.126518037031]",2553.980242885875,"[2554.0562503777187,2554.3590115392644,2550.2064527837065]",2554.0562503777187,8193.0,,,,,,96.0,,,,
v2-neon,head-placement/neon/striped/k28/h16/n8193/payloadgap32/headgap13-17/encode-bound,1,3,"[2663.8522251811355,2661.482946621617,2663.8546342083982]",2663.8522251811355,"[2663.767655640579,2661.552491441881,2663.934005329291]",2663.767655640579,"[2663.8522251811355,2661.482946621617,2663.854634208398]",2663.8522251811355,8193.0,,,,,,128.0,,,,
v2-neon,runtime/series/neon/local/k23/h16/u32/headgapped/mixed,1,3,"[3917.9243540708403,3932.447905981399,3916.5301744223902]",3917.9243540708403,"[3917.802350522928,3932.329260330808,3916.406771760756]",3917.802350522928,"[15.304392008089222,15.361124632739838,15.298945993837464]",15.304392008089222,1280.0,3680.0,65536.0,12.75,,256.0,7.0,21.0,25.0,2488869866.0,4254984960.0
v2-neon,runtime/series/neon/local/k23/h16/u32/headgapped/o1-n16,1,3,"[4887.6208217318945,4877.534470750393,4863.04526462621]",4877.534470750393,"[4887.472493032937,4877.386142071227,4862.89542712241]",4877.386142071227,"[19.092268834890213,19.05286902636872,18.996270564946133]",19.05286902636872,1280.0,3680.0,65536.0,16.0,,256.0,7.0,21.0,25.0,327234659.0,503056603.0
v2-neon,runtime/series/neon/local/k23/h16/u32/headgapped/o1-n17,1,3,"[5240.9997504694065,5243.907922642962,5242.043917655891]",5242.043917655891,"[5241.0762320660915,5243.746475361882,5241.87897691233]",5241.87897691233,"[20.47265527527112,20.48401532282407,20.476734053343325]",20.476734053343325,1280.0,3680.0,65536.0,17.0,,256.0,7.0,21.0,25.0,946201962.0,281996142.0
v2-neon,runtime/series/neon/local/k23/h16/u32/independentlygapped/mixed,1,3,"[3760.4601243341126,3763.507460031965,3769.9641207789723]",3763.507460031965,"[3760.3404085299194,3763.3902309052237,3769.8472468882605]",3763.3902309052237,"[14.689297360680127,14.701201015749861,14.72642234679286]",14.701201015749861,1280.0,3680.0,65536.0,12.75,,256.0,18.0,21.0,25.0,2488869866.0,4254984960.0
v2-neon,runtime/series/neon/local/k23/h16/u32/independentlygapped/o1-n16,1,3,"[4835.816302832919,4859.280422662059,4851.545517877883]",4851.545517877883,"[4835.667789124183,4859.410357641901,4851.73896887682]",4851.73896887682,"[18.889907432941094,18.98156415102367,18.95134967921048]",18.95134967921048,1280.0,3680.0,65536.0,16.0,,256.0,18.0,21.0,25.0,327234659.0,503056603.0
v2-neon,runtime/series/neon/local/k23/h16/u32/independentlygapped/o1-n17,1,3,"[5298.66762861034,5297.717691342333,5292.155457963859]",5297.717691342333,"[5298.50250941217,5297.557340023214,5291.9878293605425]",5297.557340023214,"[20.697920424259138,20.694209731805987,20.672482257671327]",20.694209731805987,1280.0,3680.0,65536.0,17.0,,256.0,18.0,21.0,25.0,946201962.0,281996142.0
v2-neon,runtime/series/neon/local/k23/h16/u64/headgapped/mixed,1,3,"[4071.278218777408,4070.711326234045,4073.4263310754072]",4071.278218777408,"[4071.148015487288,4070.797773479836,4073.467666987792]",4071.148015487288,"[15.90343054209925,15.901216118101738,15.91182160576331]",15.90343054209925,1280.0,3680.0,65536.0,12.75,,256.0,7.0,21.0,25.0,2488869866.0,4254984960.0
v2-neon,runtime/series/neon/local/k23/h16/u64/headgapped/o1-n16,1,3,"[5044.695422324401,5051.120629580735,5056.6957827718325]",5051.120629580735,"[5044.535864459463,5050.96527694726,5056.5377868544965]",5050.96527694726,"[19.70584149345469,19.73093995929975,19.752717901452467]",19.73093995929975,1280.0,3680.0,65536.0,16.0,,256.0,7.0,21.0,25.0,327234659.0,503056603.0
v2-neon,runtime/series/neon/local/k23/h16/u64/headgapped/o1-n17,1,3,"[5405.553074059309,5400.081119242896,5402.810807340126]",5402.810807340126,"[5405.379668843398,5399.908997552987,5404.828135018184]",5404.828135018184,"[21.11544169554418,21.094066872042564,21.10472971617237]",21.10472971617237,1280.0,3680.0,65536.0,17.0,,256.0,7.0,21.0,25.0,946201962.0,281996142.0
v2-neon,runtime/series/neon/local/k23/h16/u64/independentlygapped/mixed,1,3,"[3841.261941873936,3841.088566976091,3842.408086547803]",3841.261941873936,"[3842.2443384975286,3840.974786834278,3842.2865132498755]",3842.2443384975286,"[15.004929460445062,15.004252214750354,15.009406588077356]",15.004929460445062,1280.0,3680.0,65536.0,12.75,,256.0,18.0,21.0,25.0,2488869866.0,4254984960.0
v2-neon,runtime/series/neon/local/k23/h16/u64/independentlygapped/o1-n16,1,3,"[5043.533972435047,5044.64146195366,5045.498621931222]",5044.64146195366,"[5043.379149183298,5044.481845422338,5045.544997006123]",5044.481845422338,"[19.701304579824402,19.705630710756484,19.708978991918833]",19.705630710756484,1280.0,3680.0,65536.0,16.0,,256.0,18.0,21.0,25.0,327234659.0,503056603.0
v2-neon,runtime/series/neon/local/k23/h16/u64/independentlygapped/o1-n17,1,3,"[5398.240205520553,5398.352986514403,5398.043416831791]",5398.240205520553,"[5398.069364154864,5398.186512519491,5397.877585105448]",5398.069364154864,"[21.08687580281466,21.087316353571882,21.086107096999182]",21.08687580281466,1280.0,3680.0,65536.0,17.0,,256.0,18.0,21.0,25.0,946201962.0,281996142.0
v2-neon,runtime/series/neon/local/k7/h0/u32/dense/mixed,1,3,"[3381.839852520858,3371.831356206215,3367.029496633784]",3371.831356206215,"[3381.9802821459657,3371.721946143217,3366.9240141065793]",3371.721946143217,"[13.2103119239096,13.171216235180527,13.15245897122572]",13.171216235180527,4608.0,4032.0,65536.0,12.75,,256.0,7.0,0.0,0.0,924299960.0,1870290604.0
v2-neon,runtime/series/neon/local/k7/h0/u32/dense/o1-n16,1,3,"[3883.448485967578,3882.686484493677,3886.5708087139]",3883.448485967578,"[3883.325793940024,3882.5658234900857,3886.452178723776]",3883.325793940024,"[15.16972064831085,15.166744080053427,15.181917221538674]",15.16972064831085,4608.0,4032.0,65536.0,16.0,,256.0,7.0,0.0,0.0,2845980241.0,193074696.0
v2-neon,runtime/series/neon/local/k7/h0/u32/dense/o1-n17,1,3,"[4054.805748460657,4053.1393711419464,4052.476851851489]",4053.1393711419464,"[4055.809220674074,4053.0197723748424,4052.3566743868014]",4053.0197723748424,"[15.839084954924441,15.832575668523226,15.82998770254488]",15.832575668523226,4608.0,4032.0,65536.0,17.0,,256.0,7.0,0.0,0.0,3061537504.0,1154450614.0
v2-neon,runtime/series/neon/local/k7/h0/u64/dense/mixed,1,3,"[3390.688083736743,3372.12930757036,3372.965217390878]",3372.965217390878,"[3390.884219001509,3372.0250402638158,3372.861352661143]",3372.861352661143,"[13.24487532709665,13.17238010769672,13.175645380433117]",13.175645380433117,4608.0,4032.0,65536.0,12.75,,256.0,7.0,0.0,0.0,924299960.0,1870290604.0
v2-neon,runtime/series/neon/local/k7/h0/u64/dense/o1-n16,1,3,"[4039.7400134765417,4039.145634805834,4039.9333910887726]",4039.7400134765417,"[4039.6144960947468,4039.020694957332,4039.8077774632834]",4039.6144960947468,"[15.780234427642743,15.777912635960288,15.780989808940518]",15.780234427642743,4608.0,4032.0,65536.0,16.0,,256.0,7.0,0.0,0.0,2845980241.0,193074696.0
v2-neon,runtime/series/neon/local/k7/h0/u64/dense/o1-n17,1,3,"[4315.492089584172,4316.7425518840055,4317.339017878469]",4316.7425518840055,"[4315.357201552739,4316.605609202989,4317.203821658066]",4316.605609202989,"[16.857390974938177,16.862275593296896,16.86460553858777]",16.862275593296896,4608.0,4032.0,65536.0,17.0,,256.0,7.0,0.0,0.0,3061537504.0,1154450614.0
v2-neon,runtime/series/neon/striped/k12/h0/u32/dense/mixed,1,3,"[2393.7853175288615,2393.620569204644,2401.3181011277798]",2393.7853175288615,"[2394.67743228452,2393.5496191944567,2401.241768306558]",2394.67743228452,"[9.350723896597115,9.350080348455643,9.38014883253039]",9.350723896597115,2560.0,3840.0,65536.0,16.5,,256.0,96.0,0.0,0.0,2515838178.0,1729870439.0
v2-neon,runtime/series/neon/striped/k12/h0/u32/dense/o16-n16,1,3,"[1782.3333898730434,1782.3793147298145,1782.463743532854]",1782.3793147298145,"[1782.275803579975,1782.3227885633737,1782.4087015504424]",1782.3227885633737,"[6.962239804191577,6.962419198163338,6.962748998175211]",6.962419198163338,2560.0,3840.0,65536.0,16.0,,256.0,96.0,0.0,0.0,2052840726.0,3849897158.0
v2-neon,runtime/series/neon/striped/k12/h0/u32/dense/o17-n16,1,3,"[2801.917756136454,2802.8035619007796,2802.5669690508794]",2802.5669690508794,"[2801.8279082160543,2802.7167822851507,2802.478455180153]",2802.478455180153,"[10.944991234908025,10.94845141367492,10.947527222854996]",10.947527222854996,2560.0,3840.0,65536.0,16.0,,256.0,96.0,0.0,0.0,2630721668.0,1225674283.0
v2-neon,runtime/series/neon/striped/k12/h0/u32/dense/o17-n17,1,3,"[3004.0684647315084,3005.6893690088127,3004.275075118056]",3004.275075118056,"[3003.9743167840616,3005.763700103374,3004.180426384888]",3004.180426384888,"[11.734642440357455,11.740974097690675,11.735449512179907]",11.735449512179907,2560.0,3840.0,65536.0,17.0,,256.0,96.0,0.0,0.0,1245135651.0,3896901579.0
v2-neon,runtime/series/neon/striped/k12/h0/u64/dense/mixed,1,3,"[2779.8377463655493,2779.2892030015523,2778.525184154647]",2779.2892030015523,"[2779.74855663846,2779.346074723298,2778.436525316949]",2779.346074723298,"[10.858741196740427,10.856598449224814,10.853614000604091]",10.856598449224814,2560.0,3840.0,65536.0,16.5,,256.0,96.0,0.0,0.0,2515838178.0,1729870439.0
v2-neon,runtime/series/neon/striped/k12/h0/u64/dense/o16-n16,1,3,"[1839.908515965098,1839.9269181787527,1840.7320918804558]",1839.9269181787527,"[1839.9837498389718,1839.8698230051352,1840.977337604624]",1839.9837498389718,"[7.1871426404886645,7.187214524135751,7.19035973390803]",7.187214524135751,2560.0,3840.0,65536.0,16.0,,256.0,96.0,0.0,0.0,2052840726.0,3849897158.0
v2-neon,runtime/series/neon/striped/k12/h0/u64/dense/o17-n16,1,3,"[3173.0885270731533,3173.327603179215,3173.8645210174377]",3173.327603179215,"[3172.9881862910315,3173.2306701998723,3174.019083684314]",3173.2306701998723,"[12.394877058879505,12.395810949918811,12.397908285224366]",12.395810949918811,2560.0,3840.0,65536.0,16.0,,256.0,96.0,0.0,0.0,2630721668.0,1225674283.0
v2-neon,runtime/series/neon/striped/k12/h0/u64/dense/o17-n17,1,3,"[3371.7062640159343,3371.3685517458803,3370.984460108962]",3371.3685517458803,"[3371.5983659090944,3371.2620954875674,3370.8828900989142]",3371.2620954875674,"[13.170727593812241,13.169408405257343,13.167908047300635]",13.169408405257343,2560.0,3840.0,65536.0,17.0,,256.0,96.0,0.0,0.0,1245135651.0,3896901579.0
v2-neon,runtime/series/neon/striped/k28/h16/u32/independentlygapped/mixed,1,3,"[3228.624635458254,3227.989562547477,3231.2854182664587]",3228.624635458254,"[3228.52617037634,3227.8885648491337,3231.183806598117]",3228.52617037634,"[12.611814982258805,12.609334228701082,12.622208665103354]",12.611814982258805,1024.0,3584.0,65536.0,16.5,,256.0,128.0,77.0,81.0,1545195236.0,914666772.0
v2-neon,runtime/series/neon/striped/k28/h16/u32/independentlygapped/o16-n16,1,3,"[2182.266424117009,2182.8390332656486,2183.518451145147]",2182.8390332656486,"[2182.19870062256,2182.883419960384,2183.6288981295766]",2182.883419960384,"[8.524478219207067,8.52671497369394,8.52936894978573]",8.52671497369394,1024.0,3584.0,65536.0,16.0,,256.0,128.0,77.0,81.0,2611001490.0,822293787.0
v2-neon,runtime/series/neon/striped/k28/h16/u32/independentlygapped/o17-n16,1,3,"[3731.9886292962333,3732.47081815726,3733.3913120732063]",3732.47081815726,"[3731.8707470890054,3732.358443636489,3733.27831571361]",3732.358443636489,"[14.578080583188411,14.579964133426797,14.583559812785964]",14.579964133426797,1024.0,3584.0,65536.0,16.0,,256.0,128.0,77.0,81.0,2773929304.0,1476931007.0
v2-neon,runtime/series/neon/striped/k28/h16/u32/independentlygapped/o17-n17,1,3,"[4035.2304293547973,4035.7474786269977,4035.1148784940997]",4035.2304293547973,"[4035.1009509119094,4035.620209389853,4034.9871289953117]",4035.1009509119094,"[15.762618864667175,15.764638588386708,15.762167494117577]",15.762618864667175,1024.0,3584.0,65536.0,17.0,,256.0,128.0,77.0,81.0,2808239026.0,3351196990.0
v2-neon,runtime/series/neon/striped/k28/h16/u64/independentlygapped/mixed,1,3,"[4063.256248788915,4064.378318156603,4056.677581860299]",4063.256248788915,"[4063.12865724251,4064.519763609469,4056.5533811268106]",4063.12865724251,"[15.872094721831699,15.876477805299231,15.846396804141795]",15.872094721831699,1024.0,3584.0,65536.0,16.5,,256.0,128.0,77.0,81.0,1545195236.0,914666772.0
v2-neon,runtime/series/neon/striped/k28/h16/u64/independentlygapped/o16-n16,1,3,"[3135.9903558637075,3133.5032147125166,3139.472413274856]",3135.9903558637075,"[3135.8924940153643,3133.407745217368,3139.52399820576]",3135.8924940153643,"[12.249962327592609,12.240246932470768,12.263564114354905]",12.249962327592609,1024.0,3584.0,65536.0,16.0,,256.0,128.0,77.0,81.0,2611001490.0,822293787.0
v2-neon,runtime/series/neon/striped/k28/h16/u64/independentlygapped/o17-n16,1,3,"[4397.533801492029,4395.674876849122,4396.589875275961]",4396.589875275961,"[4397.7372392801835,4395.536212139739,4396.450267267289]",4396.450267267289,"[17.177866412078238,17.170604987691885,17.17417920029672]",17.17417920029672,1024.0,3584.0,65536.0,16.0,,256.0,128.0,77.0,81.0,2773929304.0,1476931007.0
v2-neon,runtime/series/neon/striped/k28/h16/u64/independentlygapped/o17-n17,1,3,"[4704.839309725016,4702.380770958353,4703.127409233241]",4703.127409233241,"[4704.693859251099,4703.971649486424,4702.987561632437]",4703.971649486424,"[18.378278553613345,18.368674886556065,18.371591442317346]",18.371591442317346,1024.0,3584.0,65536.0,17.0,,256.0,128.0,77.0,81.0,2808239026.0,3351196990.0
zen-avx512,boundary/series/avx2/local/k7/h0/u64/dense/complete-suffix,1,3,"[720.6022624040191,720.3628074390645,721.4588739395235]",720.6022624040191,"[720.7867340817007,720.3697317663779,721.4757562780686]",720.7867340817007,"[5.629705175031399,5.627834433117691,5.636397452652527]",5.629705175031399,4608.0,4032.0,,,,128.0,,,,1303494156.0,2768470197.0
zen-avx512,boundary/series/avx2/local/k7/h0/u64/dense/crossing,1,3,"[1390.8125557874084,1388.4971073419879,1388.9427088500531]",1388.9427088500531,"[1390.8265727799258,1388.5104301021418,1388.9567258482082]",1388.9567258482082,"[10.865723092089128,10.84763365110928,10.85111491289104]",10.85111491289104,4608.0,4032.0,,,,128.0,,,,108697253.0,1292121895.0
zen-avx512,boundary/series/avx2/local/k7/h0/u64/dense/eight,1,3,"[428.19376883440464,428.5124674398215,428.4813218247663]",428.4813218247663,"[428.1978752733588,428.5165840960165,428.4853261162797]",428.4853261162797,"[3.3452638190187862,3.3477536518736053,3.347510326755987]",3.347510326755987,4608.0,4032.0,,,,128.0,,,,2969912743.0,3667905639.0
zen-avx512,boundary/series/avx2/local/k7/h0/u64/dense/full,1,3,"[354.0490690735367,358.5201440128289,357.5371567654912]",357.5371567654912,"[354.0527285477583,358.536776448207,357.5406725667142]",357.5406725667142,"[2.7660083521370056,2.8009386251002257,2.7932590372304]",2.7932590372304,4608.0,4032.0,,,,128.0,,,,1469982516.0,1023244041.0
zen-avx512,boundary/series/avx2/local/k7/h0/u64/dense/last-lane,1,3,"[631.2502294651887,631.1063663304758,631.5779503155971]",631.2502294651887,"[631.2732812741143,631.1280789649381,631.5841646726062]",631.2732812741143,"[4.931642417696786,4.930518486956842,4.934202736840603]",4.931642417696786,4608.0,4032.0,,,,128.0,,,,1260620127.0,3406286814.0
zen-avx512,boundary/series/avx2/local/k7/h0/u64/dense/short,1,3,"[500.7693078759345,500.08195704071966,500.2290930789549]",500.2290930789549,"[500.77423627428686,500.0867661113051,500.2451193299998]",500.2451193299998,"[3.912260217780738,3.9068902893806223,3.9080397896793353]",3.9080397896793353,4608.0,4032.0,,,,128.0,,,,305054723.0,3068190081.0
zen-avx512,boundary/series/avx2/striped/k12/h0/u64/dense/complete-suffix,1,3,"[1114.3201297190449,1115.4500295990272,1116.0504980307144]",1115.4500295990272,"[1114.3308367511565,1115.4610197348613,1116.0612307947401]",1115.4610197348613,"[8.705626013430038,8.7144533562424,8.719144515864956]",8.7144533562424,2560.0,3840.0,,,,128.0,,,,1757679287.0,2149622290.0
zen-avx512,boundary/series/avx2/striped/k12/h0/u64/dense/crossing,1,3,"[1389.5039461089784,1381.2495129292781,1376.2806855330361]",1381.2495129292781,"[1389.517980383629,1381.2630849051109,1376.2945546927874]",1381.2630849051109,"[10.855499578976396,10.791011819759985,10.752192855726845]",10.791011819759985,2560.0,3840.0,,,,128.0,,,,3631075153.0,1343813115.0
zen-avx512,boundary/series/avx2/striped/k12/h0/u64/dense/eight,1,3,"[352.3284871575326,351.36326264583937,352.58358817517154]",352.3284871575326,"[352.3319630341381,351.37759228982077,352.5869721425202]",352.3319630341381,"[2.7525663059182235,2.74502548942062,2.754559282618528]",2.7525663059182235,2560.0,3840.0,,,,128.0,,,,2221249179.0,1312938148.0
zen-avx512,boundary/series/avx2/striped/k12/h0/u64/dense/full,1,3,"[408.1919037566223,408.72189723507444,409.00055480410765]",408.72189723507444,"[408.20585172262827,408.7258197955872,409.0043897660344]",408.7258197955872,"[3.188999248098612,3.193139822149019,3.195316834407091]",3.193139822149019,2560.0,3840.0,,,,128.0,,,,3269812584.0,4127933207.0
zen-avx512,boundary/series/avx2/striped/k12/h0/u64/dense/last-lane,1,3,"[570.0610592924088,565.529673610893,566.6599279564624]",566.6599279564624,"[570.0665379170347,565.5352481096904,566.6993329766507]",566.6993329766507,"[4.453602025721943,4.418200575085102,4.427030687159863]",4.427030687159863,2560.0,3840.0,,,,128.0,,,,3246558260.0,2244941678.0
zen-avx512,boundary/series/avx2/striped/k12/h0/u64/dense/short,1,3,"[499.24768691689513,499.8484351797706,499.0984975357131]",499.24768691689513,"[499.25260407820673,499.8534711103745,499.1032959209811]",499.25260407820673,"[3.9003725540382432,3.9050658998419587,3.899207011997759]",3.9003725540382432,2560.0,3840.0,,,,128.0,,,,381093946.0,2519055419.0
zen-avx512,boundary/series/avx2/striped/k21/h16/u64/gapped/complete-suffix,1,3,"[4889.560143832902,4902.06101380154,4892.91010323461]",4892.91010323461,"[4889.607122126202,4902.108224070846,4892.95708154769]",4892.95708154769,"[38.19968862369455,38.297351670324524,38.22586018152039]",38.22586018152039,1536.0,4032.0,,,,128.0,,,,2058522820.0,1613119363.0
zen-avx512,boundary/series/avx2/striped/k21/h16/u64/gapped/crossing,1,3,"[1618.4312350715156,1613.3461360647213,1627.551005470989]",1618.4312350715156,"[1618.4467986760937,1613.361969345971,1627.6259727235024]",1618.4467986760937,"[12.643994023996218,12.604266688005636,12.7152422302421]",12.643994023996218,1536.0,4032.0,,,,128.0,,,,2277069940.0,1435134164.0
zen-avx512,boundary/series/avx2/striped/k21/h16/u64/gapped/eight,1,3,"[468.65894366372345,468.3642477641639,468.73818010633994]",468.65894366372345,"[468.66343846974735,468.3787297952595,468.7426861244342]",468.66343846974735,"[3.6613979973728394,3.6590956856575305,3.6620170320807808]",3.6613979973728394,1536.0,4032.0,,,,128.0,,,,2480254212.0,80128590.0
zen-avx512,boundary/series/avx2/striped/k21/h16/u64/gapped/full,1,3,"[524.1843432142243,523.0595097294992,523.2926808009954]",523.2926808009954,"[524.300300034429,523.0646514663005,523.3120276899825]",523.3120276899825,"[4.095190181361128,4.086402419761712,4.088224068757777]",4.088224068757777,1536.0,4032.0,,,,128.0,,,,3552008396.0,580849070.0
zen-avx512,boundary/series/avx2/striped/k21/h16/u64/gapped/last-lane,1,3,"[645.0184138587236,643.6945664528233,645.1683048193732]",645.0184138587236,"[645.0246030091741,643.7154989715436,645.1746475450034]",645.0246030091741,"[5.0392063582712785,5.028863800412682,5.0403773814013535]",5.0392063582712785,1536.0,4032.0,,,,128.0,,,,1254335689.0,3229450483.0
zen-avx512,boundary/series/avx2/striped/k21/h16/u64/gapped/short,1,3,"[951.7413418444721,952.5310788177503,945.5599846078503]",951.7413418444721,"[951.7507130220955,952.540472626975,945.5692878855222]",951.7507130220955,"[7.435479233159939,7.441649053263674,7.3871873797488306]",7.435479233159939,1536.0,4032.0,,,,128.0,,,,2052326282.0,2146136710.0
zen-avx512,boundary/series/avx2/striped/k22/h16/u64/gapped/complete-suffix,1,3,"[2558.872561530347,2558.7778182913594,2559.141233668195]",2558.872561530347,"[2558.8971741261803,2558.802430866466,2559.1670009195077]",2558.8971741261803,"[19.991191886955836,19.990451705401245,19.993290888032774]",19.991191886955836,1280.0,3520.0,,,,128.0,,,,847364005.0,4011205038.0
zen-avx512,boundary/series/avx2/striped/k22/h16/u64/gapped/crossing,1,3,"[1456.9154743728866,1453.8494235322187,1449.4345742452795]",1453.8494235322187,"[1456.9294693643435,1453.8634185276235,1449.4484997971983]",1453.8634185276235,"[11.382152143538175,11.358198621345458,11.323707611291244]",11.358198621345458,1280.0,3520.0,,,,128.0,,,,1818342636.0,3096552556.0
