host,profile,case,control,same_wire,series_ns,control_ns,series_samples,control_samples,ratio,observation
gnr,avx2,resident/series/avx2/local/k6/h0/u64/point,resident/predecessor/local/k6/h0/u64/point,True,1.393879709329036,1.5757118693930827,"[1.393879709329036, 1.4133069509829383, 1.3903134853063894]","[1.5757118693930827, 1.574966362512976, 1.5759060012344839]",0.8846031666093351,separated faster
gnr,avx2,resident/series/avx2/local/k6/h0/u64/get16,resident/predecessor/local/k6/h0/u64/get16,True,4.591674094022454,4.176641839646286,"[4.589143362698252, 4.5920836555013285, 4.591674094022454]","[4.176641839646286, 4.171891500102015, 4.17786543153182]",1.099369845514768,separated slower
gnr,avx2,resident/series/avx2/local/k6/h0/u64/dependent,resident/predecessor/local/k6/h0/u64/dependent,True,12.56463952903489,12.360899038280639,"[12.571231793791197, 12.56463952903489, 12.560512588635234]","[12.355786221163582, 12.362882496796015, 12.360899038280639]",1.016482659564105,separated slower
gnr,avx2,bulk/series/avx2/striped/k6/h0/u8/encode,bulk/predecessor/striped/k6/h0/u8/encode,True,0.009645404831980824,0.009430767782475537,"[0.009645404831980824, 0.009637284014325342, 0.0096601504789079]","[0.009430767782475537, 0.009426558058834389, 0.009431760220392018]",1.022759233866847,separated slower
gnr,avx2,bulk/series/avx2/striped/k6/h0/u8/decode,bulk/predecessor/striped/k6/h0/u8/decode,True,0.008867635655602205,0.008853508575591452,"[0.008874769921920503, 0.00886099859270058, 0.008867635655602205]","[0.008886468949853838, 0.008853508575591452, 0.008850821178203827]",1.0015956476339447,sample ranges overlap
gnr,avx2,resident/series/avx2/striped/k6/h0/u64/point,resident/predecessor/striped/k6/h0/u64/point,True,4.010405822309283,4.243433445428496,"[4.0975408964528395, 4.010405822309283, 3.8331549304265518]","[4.42354152820337, 4.243433445428496, 4.170923439937912]",0.9450851236113397,separated faster
gnr,avx2,resident/series/avx2/striped/k6/h0/u64/get16,resident/predecessor/striped/k6/h0/u64/get16,True,7.136454489544862,4.873350023001041,"[7.164793162998649, 7.136454489544862, 7.105250820922757]","[5.188020442890424, 4.873350023001041, 4.705925275581219]",1.4643837310807784,separated slower
gnr,avx2,resident/series/avx2/striped/k6/h0/u64/dependent,resident/predecessor/striped/k6/h0/u64/dependent,True,13.279212615121748,13.831320633380784,"[13.262682531505774, 13.28035406820746, 13.279212615121748]","[13.837891448618272, 13.831283405899557, 13.831320633380784]",0.9600827691806546,separated faster
gnr,avx2,bulk/series/avx2/local/k7/h0/u8/encode,bulk/predecessor/local/k7/h0/u8/encode,True,0.08208630216346234,0.16792936175484616,"[0.08215699385633579, 0.08186618569144506, 0.08208630216346234]","[0.16801058974582167, 0.16792936175484616, 0.16791900696852552]",0.48881447118995835,separated faster
gnr,avx2,bulk/series/avx2/local/k7/h0/u8/decode,bulk/predecessor/local/k7/h0/u8/decode,True,0.06253334218244036,0.139850514098102,"[0.06253009085006601, 0.06253334218244036, 0.06253796500761702]","[0.13984874810206255, 0.1398785467865002, 0.139850514098102]",0.4471441709436593,separated faster
gnr,avx2,resident/series/avx2/local/k7/h0/u64/point,resident/predecessor/local/k7/h0/u64/point,True,1.4552788921322852,1.577502552587808,"[1.4505052604232733, 1.4552788921322852, 1.487643195552603]","[1.577502552587808, 1.5767306018385099, 1.5778389821574823]",0.9225207843530767,separated faster
gnr,avx2,resident/series/avx2/local/k7/h0/u64/get16,resident/predecessor/local/k7/h0/u64/get16,True,4.6858571214795095,4.360270575202176,"[4.655485728883238, 4.700536882473039, 4.6858571214795095]","[4.357275946777345, 4.360270575202176, 4.361749133912168]",1.07467117938254,separated slower
gnr,avx2,resident/series/avx2/local/k7/h0/u64/dependent,resident/predecessor/local/k7/h0/u64/dependent,True,12.618942145268983,12.619310416185428,"[12.618942145268983, 12.611751930500484, 12.620900096523993]","[12.619310416185428, 12.61985332688356, 12.613785961443552]",0.99997081687475,sample ranges overlap
gnr,avx2,bulk/series/avx2/striped/k7/h0/u8/encode,bulk/predecessor/striped/k7/h0/u8/encode,True,0.012225160000845435,0.010682761309258229,"[0.012231448702636176, 0.012225160000845435, 0.012205943191782708]","[0.010682761309258229, 0.010671090803525568, 0.010683664387137118]",1.144382023236865,separated slower
gnr,avx2,bulk/series/avx2/striped/k7/h0/u8/decode,bulk/predecessor/striped/k7/h0/u8/decode,True,0.010026209744069953,0.01021987865603375,"[0.010026209744069953, 0.01002632336579649, 0.010008002339942567]","[0.01021987865603375, 0.010217175729913718, 0.01023046528013329]",0.9810497836146561,separated faster
gnr,avx2,resident/series/avx2/striped/k7/h0/u64/point,resident/predecessor/striped/k7/h0/u64/point,True,2.6952112024320067,2.3355658897688234,"[2.9011499072136506, 2.6952112024320067, 2.6474652081818464]","[2.4526881088141326, 2.3355658897688234, 2.299411346613115]",1.1539863697439001,separated slower
gnr,avx2,resident/series/avx2/striped/k7/h0/u64/get16,resident/predecessor/striped/k7/h0/u64/get16,True,5.778193883153441,3.7483911050135306,"[5.798284062010039, 5.778193883153441, 5.7581381597669274]","[3.84515063724641, 3.7483911050135306, 3.716822009554499]",1.541513070881269,separated slower
gnr,avx2,resident/series/avx2/striped/k7/h0/u64/dependent,resident/predecessor/striped/k7/h0/u64/dependent,True,13.576012350375448,12.849337059880197,"[13.57679379452449, 13.574564979911687, 13.576012350375448]","[12.849337059880197, 12.860882546318217, 12.836699859671361]",1.056553523898456,separated slower
gnr,avx2,bulk/series/avx2/local/k56/h0/u64/encode,bulk/predecessor/local/k56/h0/u64/encode,True,0.19461392234065436,0.19308089448376964,"[0.19469926620261, 0.19461392234065436, 0.1945069733192944]","[0.19308089448376964, 0.19304074697546658, 0.19311949697273365]",1.0079398216016322,separated slower
gnr,avx2,bulk/series/avx2/local/k56/h0/u64/decode,bulk/predecessor/local/k56/h0/u64/decode,True,0.16138041305899412,0.16085959493411486,"[0.16139950420542412, 0.16138041305899412, 0.16135830792566583]","[0.16085959493411486, 0.16087642693712115, 0.16081601015418429]",1.0032377187390815,separated slower
gnr,avx2,resident/series/avx2/local/k56/h0/u64/point,resident/predecessor/local/k56/h0/u64/point,True,1.3369641987341523,1.3940349242826624,"[1.3422073515368067, 1.3346441056781586, 1.3369641987341523]","[1.3940349242826624, 1.401794751492015, 1.3919345843096678]",0.9590607634325393,separated faster
gnr,avx2,resident/series/avx2/local/k56/h0/u64/get16,resident/predecessor/local/k56/h0/u64/get16,True,3.843044677245798,2.5509775351373545,"[3.817736558294006, 3.863312155878211, 3.843044677245798]","[2.5495966913105534, 2.551167820822211, 2.5509775351373545]",1.5064988320404293,separated slower
gnr,avx2,resident/series/avx2/local/k56/h0/u64/dependent,resident/predecessor/local/k56/h0/u64/dependent,True,11.328917365235855,11.418514295355232,"[11.328917365235855, 11.330845804702275, 11.324375496409473]","[11.418514295355232, 11.434180637260015, 11.409989765080834]",0.9921533635811252,separated faster
gnr,avx512bw,bulk/series/avx2/local/k1/h0/u8/encode,bulk/predecessor/local/k1/h0/u8/encode,True,0.012133362605141517,0.038254851462354696,"[0.012133362605141517, 0.012124404053148708, 0.012140618564129107]","[0.038258785741355425, 0.038252916256937185, 0.038254851462354696]",0.3171718655627652,separated faster
gnr,avx512bw,bulk/series/avx2/local/k1/h0/u8/decode,bulk/predecessor/local/k1/h0/u8/decode,True,0.015429129383199867,0.055226389397474825,"[0.015429629710538132, 0.015429129383199867, 0.015417091382449613]","[0.055212996559838065, 0.05523028344280685, 0.055226389397474825]",0.2793796507708206,separated faster
gnr,avx512bw,resident/series/avx2/local/k1/h0/u64/point,resident/predecessor/local/k1/h0/u64/point,True,1.3176291159910432,1.322924985183625,"[1.3174409053923004, 1.3176291159910432, 1.3180677397227138]","[1.322837122810192, 1.3232912510547195, 1.322924985183625]",0.9959968484593654,separated faster
gnr,avx512bw,resident/series/avx2/local/k1/h0/u64/get16,resident/predecessor/local/k1/h0/u64/get16,True,3.6445619414674497,6.459991805522677,"[3.6423663277911222, 3.6445619414674497, 3.647174107043468]","[6.4682761508030255, 6.457810465253939, 6.459991805522677]",0.564174390802121,separated faster
gnr,avx512bw,resident/series/avx2/local/k1/h0/u64/dependent,resident/predecessor/local/k1/h0/u64/dependent,True,10.89860355778818,10.671445574220991,"[10.89860355778818, 10.895345452092334, 10.90380142602126]","[10.671445574220991, 10.67405516164705, 10.669453191065529]",1.0212865241159017,separated slower
gnr,avx512bw,bulk/series/avx2/striped/k1/h0/u8/encode,bulk/predecessor/striped/k1/h0/u8/encode,True,0.006340220791826308,0.007738782013909557,"[0.006340220791826308, 0.006347069840712603, 0.00633910752099865]","[0.007738782013909557, 0.007739399397709559, 0.007734275185930921]",0.8192788969156259,separated faster
gnr,avx512bw,bulk/series/avx2/striped/k1/h0/u8/decode,bulk/predecessor/striped/k1/h0/u8/decode,True,0.00593896822189647,0.005759295173799626,"[0.005947878982648321, 0.0059388301331474765, 0.00593896822189647]","[0.005759295173799626, 0.005748050073175662, 0.005767999987938587]",1.0311970549650273,separated slower
gnr,avx512bw,resident/series/avx2/striped/k1/h0/u64/point,resident/predecessor/striped/k1/h0/u64/point,True,1.3624509710118435,1.3292025316095817,"[1.3616830974133523, 1.3655816636662335, 1.3624509710118435]","[1.3268430905624153, 1.3457163570506827, 1.3292025316095817]",1.0250138249150038,separated slower
gnr,avx512bw,resident/series/avx2/striped/k1/h0/u64/get16,resident/predecessor/striped/k1/h0/u64/get16,True,3.646420380078647,6.209632018128661,"[3.6465763975275722, 3.6440251044050496, 3.646420380078647]","[6.209632018128661, 6.205519343887117, 6.213541223379087]",0.5872200428999873,separated faster
gnr,avx512bw,resident/series/avx2/striped/k1/h0/u64/dependent,resident/predecessor/striped/k1/h0/u64/dependent,True,11.168644084927774,10.66503563329101,"[11.168644084927774, 11.166031318092228, 11.17326397163962]","[10.667061660732815, 10.66503563329101, 10.664608887290228]",1.0472205128002334,separated slower
gnr,avx512bw,bulk/series/avx2/local/k2/h0/u8/encode,bulk/predecessor/local/k2/h0/u8/encode,True,0.03826953297116148,0.03812245839811862,"[0.03826953297116148, 0.038278583657573244, 0.03825415282103838]","[0.03812245839811862, 0.0381241783776219, 0.0380791777075401]",1.0038579509093286,separated slower
gnr,avx512bw,bulk/series/avx2/local/k2/h0/u8/decode,bulk/predecessor/local/k2/h0/u8/decode,True,0.03210508832437406,0.062039916243725346,"[0.032108083548666295, 0.03209374259229087, 0.03210508832437406]","[0.062039916243725346, 0.06205171709379863, 0.062039028739332924]",0.5174908392565912,separated faster
gnr,avx512bw,resident/series/avx2/local/k2/h0/u64/point,resident/predecessor/local/k2/h0/u64/point,True,1.6517789501823663,1.5716293056634192,"[1.6509604824326691, 1.6539014954482807, 1.6517789501823663]","[1.5725662152718212, 1.5714408748225386, 1.5716293056634192]",1.050997804781398,separated slower
gnr,avx512bw,resident/series/avx2/local/k2/h0/u64/get16,resident/predecessor/local/k2/h0/u64/get16,True,3.90178108201712,6.491991521855527,"[3.90178108201712, 3.9031881236174506, 3.901611519753484]","[6.491991521855527, 6.4903092987140845, 6.500862551517954]",0.6010145067013152,separated faster
gnr,avx512bw,resident/series/avx2/local/k2/h0/u64/dependent,resident/predecessor/local/k2/h0/u64/dependent,True,11.91351507302099,11.14501873513955,"[11.931315270139727, 11.91351507302099, 11.905276922936398]","[11.14540962550961, 11.14501873513955, 11.143661631708275]",1.0689542436979869,separated slower
gnr,avx512bw,bulk/series/avx2/striped/k2/h0/u8/encode,bulk/predecessor/striped/k2/h0/u8/encode,True,0.005998093046470975,0.007193673165208726,"[0.005993478017283137, 0.006005594865854237, 0.005998093046470975]","[0.0071928462884760114, 0.007193908118162102, 0.007193673165208726]",0.8338011623157943,separated faster
gnr,avx512bw,bulk/series/avx2/striped/k2/h0/u8/decode,bulk/predecessor/striped/k2/h0/u8/decode,True,0.006102470921600976,0.005820177658591712,"[0.00610266464914183, 0.006102031689488093, 0.006102470921600976]","[0.005822051119114031, 0.005815606786915523, 0.005820177658591712]",1.0485025165155473,separated slower
gnr,avx512bw,resident/series/avx2/striped/k2/h0/u64/point,resident/predecessor/striped/k2/h0/u64/point,True,1.364340059460977,1.5723689032997907,"[1.364340059460977, 1.3638066190261549, 1.3750319738633303]","[1.5715339666830703, 1.5723689032997907, 1.572643821913967]",0.8676971775502287,separated faster
gnr,avx512bw,resident/series/avx2/striped/k2/h0/u64/get16,resident/predecessor/striped/k2/h0/u64/get16,True,3.750241369347312,6.2080377820243315,"[3.7323238969242585, 3.756107180863289, 3.750241369347312]","[6.215623993616132, 6.207869804690502, 6.2080377820243315]",0.604094482189898,separated faster
gnr,avx512bw,resident/series/avx2/striped/k2/h0/u64/dependent,resident/predecessor/striped/k2/h0/u64/dependent,True,11.227471409074099,10.922560284204666,"[11.227216037444833, 11.228148478145336, 11.227471409074099]","[10.92584626747675, 10.922560284204666, 10.916681143891308]",1.0279157191112391,separated slower
gnr,avx512bw,bulk/series/avx2/local/k3/h0/u8/encode,bulk/predecessor/local/k3/h0/u8/encode,True,0.052783243798783804,0.16786572677237221,"[0.05278807318300665, 0.05275674432607844, 0.052783243798783804]","[0.1678489419542583, 0.16786572677237221, 0.1680413026966425]",0.3144372875492236,separated faster
gnr,avx512bw,bulk/series/avx2/local/k3/h0/u8/decode,bulk/predecessor/local/k3/h0/u8/decode,True,0.03936971760549885,0.09859457162710082,"[0.03936971760549885, 0.03936433342005009, 0.03937397766159916]","[0.09862809166541252, 0.09858733896108723, 0.09859457162710082]",0.3993091805743719,separated faster
gnr,avx512bw,resident/series/avx2/local/k3/h0/u64/point,resident/predecessor/local/k3/h0/u64/point,True,1.5688370743034774,1.5748700854157127,"[1.5694067450932596, 1.5688370743034774, 1.568369975609653]","[1.5748700854157127, 1.575025822417317, 1.5747296483651485]",0.9961692007689366,separated faster
gnr,avx512bw,resident/series/avx2/local/k3/h0/u64/get16,resident/predecessor/local/k3/h0/u64/get16,True,3.9130498649322285,7.00916623033855,"[3.9133518332302324, 3.91263902813827, 3.9130498649322285]","[7.00916623033855, 7.0064697891733205, 7.029734316229309]",0.5582760825381686,separated faster
gnr,avx512bw,resident/series/avx2/local/k3/h0/u64/dependent,resident/predecessor/local/k3/h0/u64/dependent,True,12.542034789722422,12.314048635132611,"[12.546168550531883, 12.542034789722422, 12.529553385218039]","[12.321972171567399, 12.314048635132611, 12.31317091855912]",1.0185143133136045,separated slower
gnr,avx512bw,bulk/series/avx2/striped/k3/h0/u8/encode,bulk/predecessor/striped/k3/h0/u8/encode,True,0.00676359948935585,0.006428830735194603,"[0.0067629131414591506, 0.006765807550195026, 0.00676359948935585]","[0.006433591865382957, 0.006428830735194603, 0.006424336307636885]",1.0520730390875834,separated slower
gnr,avx512bw,bulk/series/avx2/striped/k3/h0/u8/decode,bulk/predecessor/striped/k3/h0/u8/decode,True,0.006906979473653197,0.006778124380333854,"[0.006906979473653197, 0.006911946128256017, 0.006900517494559293]","[0.006778548217618319, 0.0067732601966227985, 0.006778124380333854]",1.0190104350538631,separated slower
gnr,avx512bw,resident/series/avx2/striped/k3/h0/u64/point,resident/predecessor/striped/k3/h0/u64/point,True,3.004667387500353,3.113429287050924,"[3.0605116152277088, 3.004667387500353, 2.77752889155404]","[3.282249847660433, 3.113429287050924, 2.9953466329776988]",0.9650668476708552,sample ranges overlap
gnr,avx512bw,resident/series/avx2/striped/k3/h0/u64/get16,resident/predecessor/striped/k3/h0/u64/get16,True,5.748373596676539,6.676058293539605,"[5.818049834616564, 5.748373596676539, 5.711203948593466]","[6.683361761983896, 6.676058293539605, 6.666675081291514]",0.8610430502440665,separated faster
gnr,avx512bw,resident/series/avx2/striped/k3/h0/u64/dependent,resident/predecessor/striped/k3/h0/u64/dependent,True,13.292130312118763,13.110717343199125,"[13.294796220516963, 13.292130312118763, 13.280767397824398]","[13.116446864486877, 13.109352784063914, 13.110717343199125]",1.0138369979438038,separated slower
gnr,avx512bw,bulk/series/avx2/local/k4/h0/u8/encode,bulk/predecessor/local/k4/h0/u8/encode,True,0.033152664304519706,0.0316972665850948,"[0.033152664304519706, 0.033140256674170136, 0.03317590365490724]","[0.03168924012258095, 0.03169930905336314, 0.0316972665850948]",1.0459155591703067,separated slower
gnr,avx512bw,bulk/series/avx2/local/k4/h0/u8/decode,bulk/predecessor/local/k4/h0/u8/decode,True,0.035697677166355773,0.06811066983195388,"[0.03571789619405347, 0.035697677166355773, 0.03568496248559811]","[0.06809748373459436, 0.06813106515075734, 0.06811066983195388]",0.5241128483162903,separated faster
gnr,avx512bw,resident/series/avx2/local/k4/h0/u64/point,resident/predecessor/local/k4/h0/u64/point,True,1.6387058823885212,1.4674381613060643,"[1.6391745207899273, 1.6387058823885212, 1.638476577580757]","[1.4674381613060643, 1.4819248718200175, 1.4530920756579324]",1.1167120534265127,separated slower
gnr,avx512bw,resident/series/avx2/local/k4/h0/u64/get16,resident/predecessor/local/k4/h0/u64/get16,True,3.901644594614832,6.460828249330767,"[3.90112407189295, 3.9027288771768536, 3.901644594614832]","[6.470269661427432, 6.459688964881861, 6.460828249330767]",0.6038923252632473,separated faster
gnr,avx512bw,resident/series/avx2/local/k4/h0/u64/dependent,resident/predecessor/local/k4/h0/u64/dependent,True,11.91751909747395,11.145571713409641,"[11.91751909747395, 11.925781533513007, 11.913714345333316]","[11.145571713409641, 11.14944425451931, 11.138778442872104]",1.0692604564318178,separated slower
gnr,avx512bw,bulk/series/avx2/striped/k4/h0/u8/encode,bulk/predecessor/striped/k4/h0/u8/encode,True,0.00579296673337937,0.006152517263421594,"[0.00579296673337937, 0.005792137494410558, 0.005803483467057653]","[0.0061653693928904576, 0.006152517263421594, 0.006150795467371564]",0.9415604191507352,separated faster
gnr,avx512bw,bulk/series/avx2/striped/k4/h0/u8/decode,bulk/predecessor/striped/k4/h0/u8/decode,True,0.0063970078911641335,0.006094087061876632,"[0.006404676416631817, 0.0063970078911641335, 0.006394313983204646]","[0.0061067481507758375, 0.006094087061876632, 0.006092724859893346]",1.0497073353583202,separated slower
gnr,avx512bw,resident/series/avx2/striped/k4/h0/u64/point,resident/predecessor/striped/k4/h0/u64/point,True,1.5130245460288911,1.3293477233179685,"[1.5130245460288911, 1.5199250247641167, 1.5027662234190395]","[1.3393003281778333, 1.3288003620185915, 1.3293477233179685]",1.1381706377414007,separated slower
gnr,avx512bw,resident/series/avx2/striped/k4/h0/u64/get16,resident/predecessor/striped/k4/h0/u64/get16,True,3.713212857435725,6.215526099343853,"[3.8143904547053866, 3.7102938591351697, 3.713212857435725]","[6.215903865480515, 6.215526099343853, 6.210023898522787]",0.5974092615953641,separated faster
gnr,avx512bw,resident/series/avx2/striped/k4/h0/u64/dependent,resident/predecessor/striped/k4/h0/u64/dependent,True,11.233175752619923,10.936157755145887,"[11.233175752619923, 11.236660312778437, 11.224175243166835]","[10.936157755145887, 10.943736312121008, 10.929824118563788]",1.0271592641697471,separated slower
gnr,avx512bw,bulk/series/avx2/local/k5/h0/u8/encode,bulk/predecessor/local/k5/h0/u8/encode,True,0.05954891098643289,0.1679024412877735,"[0.059680131458164705, 0.05954891098643289, 0.05952206710987306]","[0.16796010417007867, 0.1679024412877735, 0.16785271175494568]",0.35466375908358627,separated faster
gnr,avx512bw,bulk/series/avx2/local/k5/h0/u8/decode,bulk/predecessor/local/k5/h0/u8/decode,True,0.04161462379497232,0.09879893909587321,"[0.041675157319615706, 0.041589927626778135, 0.04161462379497232]","[0.09878091574971026, 0.09886528611116006, 0.09879893909587321]",0.42120516855540346,separated faster
gnr,avx512bw,resident/series/avx2/local/k5/h0/u64/point,resident/predecessor/local/k5/h0/u64/point,True,1.4848418481853443,1.5757401577029402,"[1.4853853211455987, 1.4848418481853443, 1.483002244026727]","[1.5757401577029402, 1.5755008161302588, 1.5759158378016214]",0.9423138966959475,separated faster
gnr,avx512bw,resident/series/avx2/local/k5/h0/u64/get16,resident/predecessor/local/k5/h0/u64/get16,True,4.161665377102446,7.009511472958406,"[4.161665377102446, 4.16124085149305, 4.161862379182767]","[7.0176767761218475, 7.009511472958406, 7.002597868600327]",0.593716893560628,separated faster
gnr,avx512bw,resident/series/avx2/local/k5/h0/u64/dependent,resident/predecessor/local/k5/h0/u64/dependent,True,12.574468939365369,12.362209454426576,"[12.58275515120482, 12.574468939365369, 12.569016309349923]","[12.362209454426576, 12.35939267667219, 12.366216461460331]",1.0171700281993514,separated slower
gnr,avx512bw,bulk/series/avx2/striped/k5/h0/u8/encode,bulk/predecessor/striped/k5/h0/u8/encode,True,0.00723194914977699,0.006948885334022524,"[0.007234412791245493, 0.007229181046244899, 0.00723194914977699]","[0.006953118955764514, 0.006947690269083427, 0.006948885334022524]",1.0407351398315,separated slower
gnr,avx512bw,bulk/series/avx2/striped/k5/h0/u8/decode,bulk/predecessor/striped/k5/h0/u8/decode,True,0.007868930274331715,0.0076988036493126685,"[0.007868930274331715, 0.007870547118297497, 0.007864992371032196]","[0.007710056853594054, 0.00769832872461009, 0.0076988036493126685]",1.022097800225654,separated slower
gnr,avx512bw,resident/series/avx2/striped/k5/h0/u64/point,resident/predecessor/striped/k5/h0/u64/point,True,3.652968125416279,4.936326861077291,"[4.043312270986058, 3.652968125416279, 3.464896527315143]","[5.0307456462729965, 4.936326861077291, 4.909203446814135]",0.7400174721450811,separated faster
gnr,avx512bw,resident/series/avx2/striped/k5/h0/u64/get16,resident/predecessor/striped/k5/h0/u64/get16,True,7.512483941974509,6.889810787112687,"[7.532775692840711, 7.512483941974509, 7.503399790705217]","[6.899079668307348, 6.889810787112687, 6.8842928721292225]",1.090375944144435,separated slower
gnr,avx512bw,resident/series/avx2/striped/k5/h0/u64/dependent,resident/predecessor/striped/k5/h0/u64/dependent,True,13.699948804745839,13.882179223514882,"[13.718335671076936, 13.699661484453367, 13.699948804745839]","[13.900407290170765, 13.882179223514882, 13.870687185837555]",0.9868730682816452,separated faster
gnr,avx512bw,bulk/series/avx2/local/k6/h0/u8/encode,bulk/predecessor/local/k6/h0/u8/encode,True,0.05950421348977774,0.1680455651725238,"[0.059555763054924674, 0.0594885316486004, 0.05950421348977774]","[0.1680455651725238, 0.16814090619231936, 0.16801010369668434]",0.3540957086769163,separated faster
gnr,avx512bw,bulk/series/avx2/local/k6/h0/u8/decode,bulk/predecessor/local/k6/h0/u8/decode,True,0.041164085995979496,0.09868804955133711,"[0.04112514471352343, 0.04118249386901494, 0.041164085995979496]","[0.09873398567182355, 0.09868048476290986, 0.09868804955133711]",0.4171131781722579,separated faster
gnr,avx512bw,resident/series/avx2/local/k6/h0/u64/point,resident/predecessor/local/k6/h0/u64/point,True,1.5038608544973044,1.5752920528371324,"[1.4967358140154543, 1.5042669572370553, 1.5038608544973044]","[1.5752920528371324, 1.5752111738865275, 1.5755079559585128]",0.9546552664877735,separated faster
gnr,avx512bw,resident/series/avx2/local/k6/h0/u64/get16,resident/predecessor/local/k6/h0/u64/get16,True,4.161107720355066,7.0032509994318515,"[4.162157082276314, 4.161107720355066, 4.159675214014364]","[7.00632070952975, 7.0032509994318515, 7.003242637379334]",0.5941680114981801,separated faster
gnr,avx512bw,resident/series/avx2/local/k6/h0/u64/dependent,resident/predecessor/local/k6/h0/u64/dependent,True,12.56697400147626,12.36536825559868,"[12.56697400147626, 12.564335080628299, 12.567094143081928]","[12.36536825559868, 12.36996290815051, 12.354119634170821]",1.0163040632280642,separated slower
gnr,avx512bw,bulk/series/avx2/striped/k6/h0/u8/encode,bulk/predecessor/striped/k6/h0/u8/encode,True,0.007087393336112549,0.006790044697045266,"[0.007090983594853999, 0.007087393336112549, 0.007082624171365299]","[0.006799688822726657, 0.006789266921486415, 0.006790044697045266]",1.043791852975088,separated slower
gnr,avx512bw,bulk/series/avx2/striped/k6/h0/u8/decode,bulk/predecessor/striped/k6/h0/u8/decode,True,0.008139332227797226,0.00800529348112854,"[0.008170228934902905, 0.008136502396801908, 0.008139332227797226]","[0.00800529348112854, 0.008006556200382316, 0.008001417435510999]",1.0167437642335868,separated slower
gnr,avx512bw,resident/series/avx2/striped/k6/h0/u64/point,resident/predecessor/striped/k6/h0/u64/point,True,3.793740866354786,4.720130557105691,"[4.068789787937751, 3.793740866354786, 3.735464874263088]","[4.7865391322542274, 4.720130557105691, 4.663627813429704]",0.8037364264519513,separated faster
gnr,avx512bw,resident/series/avx2/striped/k6/h0/u64/get16,resident/predecessor/striped/k6/h0/u64/get16,True,6.963556890127334,6.908316044443519,"[7.046109052104823, 6.963556890127334, 6.920612239257576]","[6.923752679556943, 6.908316044443519, 6.899237221697437]",1.0079962823542572,sample ranges overlap
gnr,avx512bw,resident/series/avx2/striped/k6/h0/u64/dependent,resident/predecessor/striped/k6/h0/u64/dependent,True,13.291140535075897,13.833061364596938,"[13.291140535075897, 13.28479434323452, 13.304599793812018]","[13.837857123997484, 13.823903873573185, 13.833061364596938]",0.960824230064649,separated faster
gnr,avx512bw,bulk/series/avx2/local/k7/h0/u8/encode,bulk/predecessor/local/k7/h0/u8/encode,True,0.059544367573284046,0.16833217850253523,"[0.05956853978590818, 0.059532374431551745, 0.059544367573284046]","[0.1683887252784969, 0.16828768760827403, 0.16833217850253523]",0.3537313430087121,separated faster
gnr,avx512bw,bulk/series/avx2/local/k7/h0/u8/decode,bulk/predecessor/local/k7/h0/u8/decode,True,0.041860438641458074,0.09854569864334796,"[0.041860438641458074, 0.041854808467845166, 0.04186133839072744]","[0.09852407291982351, 0.09854569864334796, 0.09856450218998655]",0.4247819967562201,separated faster
gnr,avx512bw,resident/series/avx2/local/k7/h0/u64/point,resident/predecessor/local/k7/h0/u64/point,True,1.500699599391453,1.5746056387959255,"[1.498341144919022, 1.5132130189372923, 1.500699599391453]","[1.574578087111779, 1.5746056387959255, 1.5747492608781932]",0.953063778267054,separated faster
gnr,avx512bw,resident/series/avx2/local/k7/h0/u64/get16,resident/predecessor/local/k7/h0/u64/get16,True,4.163010328497546,7.004066529503241,"[4.163010328497546, 4.1640706417441, 4.161201272653801]","[7.004066529503241, 7.003095512574232, 7.005367612132482]",0.5943704719196614,separated faster
gnr,avx512bw,resident/series/avx2/local/k7/h0/u64/dependent,resident/predecessor/local/k7/h0/u64/dependent,True,12.628224363973704,12.62162748776658,"[12.622131625068404, 12.628224363973704, 12.633919586800202]","[12.61097500915209, 12.62162748776658, 12.625646325427255]",1.000522664467282,sample ranges overlap
gnr,avx512bw,bulk/series/avx2/striped/k7/h0/u8/encode,bulk/predecessor/striped/k7/h0/u8/encode,True,0.007961575788491392,0.007683556588166035,"[0.007967727811325266, 0.007961575788491392, 0.007959394433989126]","[0.007681522971760406, 0.007683556588166035, 0.007692839899537032]",1.0361836601494616,separated slower
gnr,avx512bw,bulk/series/avx2/striped/k7/h0/u8/decode,bulk/predecessor/striped/k7/h0/u8/decode,True,0.009124324507631839,0.009057676370179272,"[0.009129069104735857, 0.009120540670761382, 0.009124324507631839]","[0.00905902048989263, 0.009057676370179272, 0.009054601847308918]",1.0073581937274767,separated slower
gnr,avx512bw,resident/series/avx2/striped/k7/h0/u64/point,resident/predecessor/striped/k7/h0/u64/point,True,2.301336405937812,2.6571937554781955,"[2.36584032650753, 2.301336405937812, 2.288768051633217]","[2.889481983269886, 2.6571937554781955, 2.5420229103549428]",0.8660777563522677,separated faster
gnr,avx512bw,resident/series/avx2/striped/k7/h0/u64/get16,resident/predecessor/striped/k7/h0/u64/get16,True,5.80299029407314,6.764669044867409,"[5.810494665012987, 5.80299029407314, 5.780222856908325]","[6.776527714439801, 6.764669044867409, 6.760707733925422]",0.857838019211904,separated faster
gnr,avx512bw,resident/series/avx2/striped/k7/h0/u64/dependent,resident/predecessor/striped/k7/h0/u64/dependent,True,13.464364097046563,12.842950068600466,"[13.472097296993105, 13.460978273711119, 13.464364097046563]","[12.85628644404058, 12.83863160280339, 12.842950068600466]",1.0483856142963122,separated slower
