corpus,operation,cells,rounds,repetition,cells_per_call,ns_per_cell
msmarco-keyset--for/all,calico_decode,1024,976,3,1,80.047649446
msmarco-keyset--for/all,calico_decode,1024,976,4,1,79.513208608
msmarco-keyset--for/all,bec_decode_x2,1024,976,0,2,34.219504935
msmarco-keyset--for/all,bec_decode_x2,1024,976,1,2,34.606154145
msmarco-keyset--for/all,bec_decode_x2,1024,976,2,2,34.212635978
msmarco-keyset--for/all,bec_decode_x2,1024,976,3,2,34.227799713
msmarco-keyset--for/all,bec_decode_x2,1024,976,4,2,34.221751729
msmarco-keyset--for/all,calico_decode_x2,1024,976,0,2,36.789604812
msmarco-keyset--for/all,calico_decode_x2,1024,976,1,2,36.806054287
msmarco-keyset--for/all,calico_decode_x2,1024,976,2,2,36.893820341
msmarco-keyset--for/all,calico_decode_x2,1024,976,3,2,36.894705350
msmarco-keyset--for/all,calico_decode_x2,1024,976,4,2,36.850220227
msmarco-keyset--humble/partial,bec_encode,66,15151,0,1,4.679096089
msmarco-keyset--humble/partial,bec_encode,66,15151,1,1,4.655355282
msmarco-keyset--humble/partial,bec_encode,66,15151,2,1,4.645464946
msmarco-keyset--humble/partial,bec_encode,66,15151,3,1,4.680026121
msmarco-keyset--humble/partial,bec_encode,66,15151,4,1,4.681296164
msmarco-keyset--humble/partial,calico_encode,66,15151,0,1,31.521046716
msmarco-keyset--humble/partial,calico_encode,66,15151,1,1,31.577928650
msmarco-keyset--humble/partial,calico_encode,66,15151,2,1,31.732704912
msmarco-keyset--humble/partial,calico_encode,66,15151,3,1,31.476545203
msmarco-keyset--humble/partial,calico_encode,66,15151,4,1,31.496925895
msmarco-keyset--humble/partial,calico_p2_encode,66,15151,0,1,17.099493383
msmarco-keyset--humble/partial,calico_p2_encode,66,15151,1,1,17.162886538
msmarco-keyset--humble/partial,calico_p2_encode,66,15151,2,1,17.264820004
msmarco-keyset--humble/partial,calico_p2_encode,66,15151,3,1,17.152075171
msmarco-keyset--humble/partial,calico_p2_encode,66,15151,4,1,17.087252967
msmarco-keyset--humble/partial,bec_decode,66,15151,0,1,43.802979301
msmarco-keyset--humble/partial,bec_decode,66,15151,1,1,43.811638596
msmarco-keyset--humble/partial,bec_decode,66,15151,2,1,43.854551055
msmarco-keyset--humble/partial,bec_decode,66,15151,3,1,43.667663701
msmarco-keyset--humble/partial,bec_decode,66,15151,4,1,43.844980729
msmarco-keyset--humble/partial,calico_decode,66,15151,0,1,79.362148313
msmarco-keyset--humble/partial,calico_decode,66,15151,1,1,79.970059982
msmarco-keyset--humble/partial,calico_decode,66,15151,2,1,79.981801381
msmarco-keyset--humble/partial,calico_decode,66,15151,3,1,79.829384199
msmarco-keyset--humble/partial,calico_decode,66,15151,4,1,79.306046406
msmarco-keyset--humble/partial,bec_decode_x2,66,15151,0,2,34.247564417
msmarco-keyset--humble/partial,bec_decode_x2,66,15151,1,2,34.209787633
msmarco-keyset--humble/partial,bec_decode_x2,66,15151,2,2,34.229218293
msmarco-keyset--humble/partial,bec_decode_x2,66,15151,3,2,34.227608739
msmarco-keyset--humble/partial,bec_decode_x2,66,15151,4,2,34.209792633
msmarco-keyset--humble/partial,calico_decode_x2,66,15151,0,2,36.813260651
msmarco-keyset--humble/partial,calico_decode_x2,66,15151,1,2,36.872593168
msmarco-keyset--humble/partial,calico_decode_x2,66,15151,2,2,36.861457290
msmarco-keyset--humble/partial,calico_decode_x2,66,15151,3,2,36.836581444
msmarco-keyset--humble/partial,calico_decode_x2,66,15151,4,2,36.834056858
msmarco-keyset--humble/all,bec_encode,1024,976,0,1,13.209296555
msmarco-keyset--humble/all,bec_encode,1024,976,1,1,13.494171643
msmarco-keyset--humble/all,bec_encode,1024,976,2,1,13.250730421
msmarco-keyset--humble/all,bec_encode,1024,976,3,1,13.148341445
msmarco-keyset--humble/all,bec_encode,1024,976,4,1,13.161438989
msmarco-keyset--humble/all,calico_encode,1024,976,0,1,29.939404097
msmarco-keyset--humble/all,calico_encode,1024,976,1,1,29.944667128
msmarco-keyset--humble/all,calico_encode,1024,976,2,1,29.974935563
msmarco-keyset--humble/all,calico_encode,1024,976,3,1,29.959075427
msmarco-keyset--humble/all,calico_encode,1024,976,4,1,29.993165063
msmarco-keyset--humble/all,calico_p2_encode,1024,976,0,1,17.060168657
msmarco-keyset--humble/all,calico_p2_encode,1024,976,1,1,17.159947130
msmarco-keyset--humble/all,calico_p2_encode,1024,976,2,1,17.184700387
msmarco-keyset--humble/all,calico_p2_encode,1024,976,3,1,17.066593358
msmarco-keyset--humble/all,calico_p2_encode,1024,976,4,1,17.068403400
msmarco-keyset--humble/all,bec_decode,1024,976,0,1,43.814336058
msmarco-keyset--humble/all,bec_decode,1024,976,1,1,43.683690806
msmarco-keyset--humble/all,bec_decode,1024,976,2,1,43.746417937
msmarco-keyset--humble/all,bec_decode,1024,976,3,1,43.775763840
msmarco-keyset--humble/all,bec_decode,1024,976,4,1,43.890330831
msmarco-keyset--humble/all,calico_decode,1024,976,0,1,79.411180840
msmarco-keyset--humble/all,calico_decode,1024,976,1,1,79.962589452
msmarco-keyset--humble/all,calico_decode,1024,976,2,1,79.943738593
msmarco-keyset--humble/all,calico_decode,1024,976,3,1,79.833595151
msmarco-keyset--humble/all,calico_decode,1024,976,4,1,79.496999272
msmarco-keyset--humble/all,bec_decode_x2,1024,976,0,2,34.252719566
msmarco-keyset--humble/all,bec_decode_x2,1024,976,1,2,34.266096772
msmarco-keyset--humble/all,bec_decode_x2,1024,976,2,2,34.244830022
msmarco-keyset--humble/all,bec_decode_x2,1024,976,3,2,34.249222052
msmarco-keyset--humble/all,bec_decode_x2,1024,976,4,2,34.231237193
msmarco-keyset--humble/all,calico_decode_x2,1024,976,0,2,36.812718126
msmarco-keyset--humble/all,calico_decode_x2,1024,976,1,2,36.831343854
msmarco-keyset--humble/all,calico_decode_x2,1024,976,2,2,36.840769783
msmarco-keyset--humble/all,calico_decode_x2,1024,976,3,2,36.855647853
msmarco-keyset--humble/all,calico_decode_x2,1024,976,4,2,36.891388940
msmarco-keyset--in/partial,bec_encode,1024,976,0,1,13.606927590
msmarco-keyset--in/partial,bec_encode,1024,976,1,1,13.778526431
msmarco-keyset--in/partial,bec_encode,1024,976,2,1,13.367818864
msmarco-keyset--in/partial,bec_encode,1024,976,3,1,13.577079398
msmarco-keyset--in/partial,bec_encode,1024,976,4,1,13.573798508
msmarco-keyset--in/partial,calico_encode,1024,976,0,1,32.604289071
msmarco-keyset--in/partial,calico_encode,1024,976,1,1,32.545925453
msmarco-keyset--in/partial,calico_encode,1024,976,2,1,32.642239930
msmarco-keyset--in/partial,calico_encode,1024,976,3,1,32.547476346
msmarco-keyset--in/partial,calico_encode,1024,976,4,1,32.551018387
msmarco-keyset--in/partial,calico_p2_encode,1024,976,0,1,25.834864882
msmarco-keyset--in/partial,calico_p2_encode,1024,976,1,1,25.868314149
msmarco-keyset--in/partial,calico_p2_encode,1024,976,2,1,25.856777504
msmarco-keyset--in/partial,calico_p2_encode,1024,976,3,1,25.817474866
msmarco-keyset--in/partial,calico_p2_encode,1024,976,4,1,25.843649942
msmarco-keyset--in/partial,bec_decode,1024,976,0,1,43.865446497
msmarco-keyset--in/partial,bec_decode,1024,976,1,1,43.837599457
msmarco-keyset--in/partial,bec_decode,1024,976,2,1,44.465173940
msmarco-keyset--in/partial,bec_decode,1024,976,3,1,43.908101066
msmarco-keyset--in/partial,bec_decode,1024,976,4,1,43.899115891
msmarco-keyset--in/partial,calico_decode,1024,976,0,1,79.720179824
msmarco-keyset--in/partial,calico_decode,1024,976,1,1,80.259351386
msmarco-keyset--in/partial,calico_decode,1024,976,2,1,80.250716413
msmarco-keyset--in/partial,calico_decode,1024,976,3,1,80.249866923
msmarco-keyset--in/partial,calico_decode,1024,976,4,1,79.714525567
msmarco-keyset--in/partial,bec_decode_x2,1024,976,0,2,34.208278468
msmarco-keyset--in/partial,bec_decode_x2,1024,976,1,2,34.204681396
msmarco-keyset--in/partial,bec_decode_x2,1024,976,2,2,34.206707564
msmarco-keyset--in/partial,bec_decode_x2,1024,976,3,2,34.223992520
msmarco-keyset--in/partial,bec_decode_x2,1024,976,4,2,34.183073951
msmarco-keyset--in/partial,calico_decode_x2,1024,976,0,2,36.779173304
msmarco-keyset--in/partial,calico_decode_x2,1024,976,1,2,36.862787466
msmarco-keyset--in/partial,calico_decode_x2,1024,976,2,2,36.940952489
msmarco-keyset--in/partial,calico_decode_x2,1024,976,3,2,36.833895324
msmarco-keyset--in/partial,calico_decode_x2,1024,976,4,2,36.896391822
msmarco-keyset--in/all,bec_encode,1024,976,0,1,13.505729300
msmarco-keyset--in/all,bec_encode,1024,976,1,1,13.811505427
msmarco-keyset--in/all,bec_encode,1024,976,2,1,13.444402976
msmarco-keyset--in/all,bec_encode,1024,976,3,1,13.585404193
msmarco-keyset--in/all,bec_encode,1024,976,4,1,13.559280145
msmarco-keyset--in/all,calico_encode,1024,976,0,1,32.585878466
msmarco-keyset--in/all,calico_encode,1024,976,1,1,32.666314797
msmarco-keyset--in/all,calico_encode,1024,976,2,1,32.800972360
msmarco-keyset--in/all,calico_encode,1024,976,3,1,32.554340300
msmarco-keyset--in/all,calico_encode,1024,976,4,1,32.567958144
msmarco-keyset--in/all,calico_p2_encode,1024,976,0,1,25.864281826
msmarco-keyset--in/all,calico_p2_encode,1024,976,1,1,25.818465436
msmarco-keyset--in/all,calico_p2_encode,1024,976,2,1,25.827760790
msmarco-keyset--in/all,calico_p2_encode,1024,976,3,1,25.821647269
msmarco-keyset--in/all,calico_p2_encode,1024,976,4,1,25.812622070
msmarco-keyset--in/all,bec_decode,1024,976,0,1,43.822671859
msmarco-keyset--in/all,bec_decode,1024,976,1,1,43.843242708
msmarco-keyset--in/all,bec_decode,1024,976,2,1,43.960682353
msmarco-keyset--in/all,bec_decode,1024,976,3,1,43.839050293
msmarco-keyset--in/all,bec_decode,1024,976,4,1,43.882986600
msmarco-keyset--in/all,calico_decode,1024,976,0,1,79.915032058
msmarco-keyset--in/all,calico_decode,1024,976,1,1,80.303587867
msmarco-keyset--in/all,calico_decode,1024,976,2,1,80.427729372
msmarco-keyset--in/all,calico_decode,1024,976,3,1,80.331222784
msmarco-keyset--in/all,calico_decode,1024,976,4,1,79.911229868
msmarco-keyset--in/all,bec_decode_x2,1024,976,0,2,34.268488649
msmarco-keyset--in/all,bec_decode_x2,1024,976,1,2,34.260709168
msmarco-keyset--in/all,bec_decode_x2,1024,976,2,2,34.295078465
msmarco-keyset--in/all,bec_decode_x2,1024,976,3,2,34.289150551
msmarco-keyset--in/all,bec_decode_x2,1024,976,4,2,34.276828453
msmarco-keyset--in/all,calico_decode_x2,1024,976,0,2,36.866284480
msmarco-keyset--in/all,calico_decode_x2,1024,976,1,2,36.885515057
msmarco-keyset--in/all,calico_decode_x2,1024,976,2,2,36.877300825
msmarco-keyset--in/all,calico_decode_x2,1024,976,3,2,36.971965352
msmarco-keyset--in/all,calico_decode_x2,1024,976,4,2,36.961890049
msmarco-keyset--into/partial,bec_encode,1023,977,0,1,13.625636962
msmarco-keyset--into/partial,bec_encode,1023,977,1,1,13.887047248
msmarco-keyset--into/partial,bec_encode,1023,977,2,1,13.456517498
msmarco-keyset--into/partial,bec_encode,1023,977,3,1,13.585255600
msmarco-keyset--into/partial,bec_encode,1023,977,4,1,13.583535690
msmarco-keyset--into/partial,calico_encode,1023,977,0,1,33.476761207
msmarco-keyset--into/partial,calico_encode,1023,977,1,1,33.491989262
msmarco-keyset--into/partial,calico_encode,1023,977,2,1,33.507877667
msmarco-keyset--into/partial,calico_encode,1023,977,3,1,33.437430401
msmarco-keyset--into/partial,calico_encode,1023,977,4,1,33.486106150
msmarco-keyset--into/partial,calico_p2_encode,1023,977,0,1,17.535780428
msmarco-keyset--into/partial,calico_p2_encode,1023,977,1,1,17.582835320
msmarco-keyset--into/partial,calico_p2_encode,1023,977,2,1,17.617394602
msmarco-keyset--into/partial,calico_p2_encode,1023,977,3,1,17.511916804
msmarco-keyset--into/partial,calico_p2_encode,1023,977,4,1,17.504023628
msmarco-keyset--into/partial,bec_decode,1023,977,0,1,43.819950754
msmarco-keyset--into/partial,bec_decode,1023,977,1,1,43.761829008
msmarco-keyset--into/partial,bec_decode,1023,977,2,1,43.903855139
msmarco-keyset--into/partial,bec_decode,1023,977,3,1,43.826494215
msmarco-keyset--into/partial,bec_decode,1023,977,4,1,43.900843546
msmarco-keyset--into/partial,calico_decode,1023,977,0,1,79.538385806
msmarco-keyset--into/partial,calico_decode,1023,977,1,1,80.007255838
msmarco-keyset--into/partial,calico_decode,1023,977,2,1,80.047005866
msmarco-keyset--into/partial,calico_decode,1023,977,3,1,80.024154778
msmarco-keyset--into/partial,calico_decode,1023,977,4,1,79.540045684
msmarco-keyset--into/partial,bec_decode_x2,1023,977,0,2,34.260813470
msmarco-keyset--into/partial,bec_decode_x2,1023,977,1,2,34.237516646
msmarco-keyset--into/partial,bec_decode_x2,1023,977,2,2,34.285997293
msmarco-keyset--into/partial,bec_decode_x2,1023,977,3,2,34.265085730
msmarco-keyset--into/partial,bec_decode_x2,1023,977,4,2,34.282455419
msmarco-keyset--into/partial,calico_decode_x2,1023,977,0,2,37.064041878
msmarco-keyset--into/partial,calico_decode_x2,1023,977,1,2,36.915397745
msmarco-keyset--into/partial,calico_decode_x2,1023,977,2,2,36.920745574
msmarco-keyset--into/partial,calico_decode_x2,1023,977,3,2,37.019218166
msmarco-keyset--into/partial,calico_decode_x2,1023,977,4,2,36.977685696
msmarco-keyset--into/all,bec_encode,1024,976,0,1,13.583933346
msmarco-keyset--into/all,bec_encode,1024,976,1,1,13.865196353
msmarco-keyset--into/all,bec_encode,1024,976,2,1,13.457891746
msmarco-keyset--into/all,bec_encode,1024,976,3,1,13.600262751
msmarco-keyset--into/all,bec_encode,1024,976,4,1,13.586355741
msmarco-keyset--into/all,calico_encode,1024,976,0,1,33.489471936
msmarco-keyset--into/all,calico_encode,1024,976,1,1,33.529244845
msmarco-keyset--into/all,calico_encode,1024,976,2,1,33.593151655
msmarco-keyset--into/all,calico_encode,1024,976,3,1,33.475283763
msmarco-keyset--into/all,calico_encode,1024,976,4,1,33.497686668
msmarco-keyset--into/all,calico_p2_encode,1024,976,0,1,17.597940414
msmarco-keyset--into/all,calico_p2_encode,1024,976,1,1,17.627157243
msmarco-keyset--into/all,calico_p2_encode,1024,976,2,1,17.664569792
msmarco-keyset--into/all,calico_p2_encode,1024,976,3,1,17.543749200
msmarco-keyset--into/all,calico_p2_encode,1024,976,4,1,17.546609847
msmarco-keyset--into/all,bec_decode,1024,976,0,1,43.842683386
msmarco-keyset--into/all,bec_decode,1024,976,1,1,43.756482734
msmarco-keyset--into/all,bec_decode,1024,976,2,1,43.702341549
msmarco-keyset--into/all,bec_decode,1024,976,3,1,43.750170098
msmarco-keyset--into/all,bec_decode,1024,976,4,1,43.850556921
msmarco-keyset--into/all,calico_decode,1024,976,0,1,79.482912157
msmarco-keyset--into/all,calico_decode,1024,976,1,1,79.949952172
msmarco-keyset--into/all,calico_decode,1024,976,2,1,80.041494901
msmarco-keyset--into/all,calico_decode,1024,976,3,1,79.997870774
msmarco-keyset--into/all,calico_decode,1024,976,4,1,79.398002249
msmarco-keyset--into/all,bec_decode_x2,1024,976,0,2,34.244840028
msmarco-keyset--into/all,bec_decode_x2,1024,976,1,2,34.252263804
msmarco-keyset--into/all,bec_decode_x2,1024,976,2,2,34.274907347
msmarco-keyset--into/all,bec_decode_x2,1024,976,3,2,34.254340500
msmarco-keyset--into/all,bec_decode_x2,1024,976,4,2,34.255060415
msmarco-keyset--into/all,calico_decode_x2,1024,976,0,2,36.821888908
msmarco-keyset--into/all,calico_decode_x2,1024,976,1,2,36.880922411
msmarco-keyset--into/all,calico_decode_x2,1024,976,2,2,36.875654877
msmarco-keyset--into/all,calico_decode_x2,1024,976,3,2,36.886821309
msmarco-keyset--into/all,calico_decode_x2,1024,976,4,2,36.943353872
msmarco-keyset--is/partial,bec_encode,1024,976,0,1,13.589327453
msmarco-keyset--is/partial,bec_encode,1024,976,1,1,13.813956839
msmarco-keyset--is/partial,bec_encode,1024,976,2,1,13.427433202
msmarco-keyset--is/partial,bec_encode,1024,976,3,1,13.566933554
msmarco-keyset--is/partial,bec_encode,1024,976,4,1,13.544861840
msmarco-keyset--is/partial,calico_encode,1024,976,0,1,32.590971400
msmarco-keyset--is/partial,calico_encode,1024,976,1,1,32.597805336
msmarco-keyset--is/partial,calico_encode,1024,976,2,1,32.752534460
msmarco-keyset--is/partial,calico_encode,1024,976,3,1,32.608731629
msmarco-keyset--is/partial,calico_encode,1024,976,4,1,32.642691190
msmarco-keyset--is/partial,calico_p2_encode,1024,976,0,1,25.909007588
msmarco-keyset--is/partial,calico_p2_encode,1024,976,1,1,25.831592998
msmarco-keyset--is/partial,calico_p2_encode,1024,976,2,1,25.859390009
msmarco-keyset--is/partial,calico_p2_encode,1024,976,3,1,25.877199267
msmarco-keyset--is/partial,calico_p2_encode,1024,976,4,1,25.876598921
msmarco-keyset--is/partial,bec_decode,1024,976,0,1,43.906630219
msmarco-keyset--is/partial,bec_decode,1024,976,1,1,43.847735296
msmarco-keyset--is/partial,bec_decode,1024,976,2,1,43.842933530
msmarco-keyset--is/partial,bec_decode,1024,976,3,1,43.734179888
msmarco-keyset--is/partial,bec_decode,1024,976,4,1,43.829635870
msmarco-keyset--is/partial,calico_decode,1024,976,0,1,81.973454710
msmarco-keyset--is/partial,calico_decode,1024,976,1,1,80.410569488
msmarco-keyset--is/partial,calico_decode,1024,976,2,1,80.396201212
msmarco-keyset--is/partial,calico_decode,1024,976,3,1,80.265364850
msmarco-keyset--is/partial,calico_decode,1024,976,4,1,79.747555592
msmarco-keyset--is/partial,bec_decode_x2,1024,976,0,2,34.325471472
msmarco-keyset--is/partial,bec_decode_x2,1024,976,1,2,34.281916384
msmarco-keyset--is/partial,bec_decode_x2,1024,976,2,2,34.291491899
msmarco-keyset--is/partial,bec_decode_x2,1024,976,3,2,34.296679888
msmarco-keyset--is/partial,bec_decode_x2,1024,976,4,2,34.295353624
msmarco-keyset--is/partial,calico_decode_x2,1024,976,0,2,36.972765813
msmarco-keyset--is/partial,calico_decode_x2,1024,976,1,2,37.031325043
msmarco-keyset--is/partial,calico_decode_x2,1024,976,2,2,36.944919774
msmarco-keyset--is/partial,calico_decode_x2,1024,976,3,2,37.018787822
msmarco-keyset--is/partial,calico_decode_x2,1024,976,4,2,36.931812224
msmarco-keyset--is/all,bec_encode,1024,976,0,1,13.573977611
msmarco-keyset--is/all,bec_encode,1024,976,1,1,13.841073458
msmarco-keyset--is/all,bec_encode,1024,976,2,1,13.427142034
msmarco-keyset--is/all,bec_encode,1024,976,3,1,13.585064997
msmarco-keyset--is/all,bec_encode,1024,976,4,1,13.612931048
msmarco-keyset--is/all,calico_encode,1024,976,0,1,32.641130291
msmarco-keyset--is/all,calico_encode,1024,976,1,1,32.708879314
msmarco-keyset--is/all,calico_encode,1024,976,2,1,32.789476739
msmarco-keyset--is/all,calico_encode,1024,976,3,1,32.665564365
msmarco-keyset--is/all,calico_encode,1024,976,4,1,32.631804920
msmarco-keyset--is/all,calico_p2_encode,1024,976,0,1,25.880911405
msmarco-keyset--is/all,calico_p2_encode,1024,976,1,1,25.837256260
msmarco-keyset--is/all,calico_p2_encode,1024,976,2,1,25.905605629
msmarco-keyset--is/all,calico_p2_encode,1024,976,3,1,25.874137503
msmarco-keyset--is/all,calico_p2_encode,1024,976,4,1,25.916442871
msmarco-keyset--is/all,bec_decode,1024,976,0,1,43.980233615
msmarco-keyset--is/all,bec_decode,1024,976,1,1,43.802939493
msmarco-keyset--is/all,bec_decode,1024,976,2,1,43.850657979
msmarco-keyset--is/all,bec_decode,1024,976,3,1,43.809714395
msmarco-keyset--is/all,bec_decode,1024,976,4,1,43.755131956
msmarco-keyset--is/all,calico_decode,1024,976,0,1,79.812623071
msmarco-keyset--is/all,calico_decode,1024,976,1,1,80.396771540
msmarco-keyset--is/all,calico_decode,1024,976,2,1,80.301005379
msmarco-keyset--is/all,calico_decode,1024,976,3,1,80.380622238
msmarco-keyset--is/all,calico_decode,1024,976,4,1,79.875709409
msmarco-keyset--is/all,bec_decode_x2,1024,976,0,2,34.344728063
msmarco-keyset--is/all,bec_decode_x2,1024,976,1,2,34.357631496
msmarco-keyset--is/all,bec_decode_x2,1024,976,2,2,34.315851931
msmarco-keyset--is/all,bec_decode_x2,1024,976,3,2,34.251534884
msmarco-keyset--is/all,bec_decode_x2,1024,976,4,2,34.296365707
msmarco-keyset--is/all,calico_decode_x2,1024,976,0,2,36.890709549
msmarco-keyset--is/all,calico_decode_x2,1024,976,1,2,36.951789731
msmarco-keyset--is/all,calico_decode_x2,1024,976,2,2,36.920802382
msmarco-keyset--is/all,calico_decode_x2,1024,976,3,2,36.930917709
msmarco-keyset--is/all,calico_decode_x2,1024,976,4,2,36.879698206
msmarco-keyset--numbers/partial,bec_encode,752,1329,0,1,9.858212062
msmarco-keyset--numbers/partial,bec_encode,752,1329,1,1,9.854389799
msmarco-keyset--numbers/partial,bec_encode,752,1329,2,1,9.828274338
msmarco-keyset--numbers/partial,bec_encode,752,1329,3,1,9.864226622
msmarco-keyset--numbers/partial,bec_encode,752,1329,4,1,9.883947297
msmarco-keyset--numbers/partial,calico_encode,752,1329,0,1,31.499432664
msmarco-keyset--numbers/partial,calico_encode,752,1329,1,1,31.538676897
msmarco-keyset--numbers/partial,calico_encode,752,1329,2,1,31.683013344
msmarco-keyset--numbers/partial,calico_encode,752,1329,3,1,31.473177121
msmarco-keyset--numbers/partial,calico_encode,752,1329,4,1,31.441659462
msmarco-keyset--numbers/partial,calico_p2_encode,752,1329,0,1,17.108301114
msmarco-keyset--numbers/partial,calico_p2_encode,752,1329,1,1,17.171018243
msmarco-keyset--numbers/partial,calico_p2_encode,752,1329,2,1,17.198574556
msmarco-keyset--numbers/partial,calico_p2_encode,752,1329,3,1,17.147714447
msmarco-keyset--numbers/partial,calico_p2_encode,752,1329,4,1,17.099445872
msmarco-keyset--numbers/partial,bec_decode,752,1329,0,1,43.902471263
msmarco-keyset--numbers/partial,bec_decode,752,1329,1,1,43.907335142
msmarco-keyset--numbers/partial,bec_decode,752,1329,2,1,43.809855434
msmarco-keyset--numbers/partial,bec_decode,752,1329,3,1,43.793066495
msmarco-keyset--numbers/partial,bec_decode,752,1329,4,1,43.935271681
msmarco-keyset--numbers/partial,calico_decode,752,1329,0,1,79.604027584
msmarco-keyset--numbers/partial,calico_decode,752,1329,1,1,80.242888790
msmarco-keyset--numbers/partial,calico_decode,752,1329,2,1,80.186245257
msmarco-keyset--numbers/partial,calico_decode,752,1329,3,1,80.196940589
msmarco-keyset--numbers/partial,calico_decode,752,1329,4,1,79.639129365
msmarco-keyset--numbers/partial,bec_decode_x2,752,1329,0,2,34.345924287
msmarco-keyset--numbers/partial,bec_decode_x2,752,1329,1,2,34.359191641
msmarco-keyset--numbers/partial,bec_decode_x2,752,1329,2,2,34.341251521
msmarco-keyset--numbers/partial,bec_decode_x2,752,1329,3,2,34.383250885
msmarco-keyset--numbers/partial,bec_decode_x2,752,1329,4,2,34.354024082
msmarco-keyset--numbers/partial,calico_decode_x2,752,1329,0,2,36.948464491
msmarco-keyset--numbers/partial,calico_decode_x2,752,1329,1,2,36.993020368
msmarco-keyset--numbers/partial,calico_decode_x2,752,1329,2,2,37.032894974
msmarco-keyset--numbers/partial,calico_decode_x2,752,1329,3,2,36.986926761
msmarco-keyset--numbers/partial,calico_decode_x2,752,1329,4,2,36.982749788
msmarco-keyset--numbers/all,bec_encode,1024,976,0,1,10.956150743
msmarco-keyset--numbers/all,bec_encode,1024,976,1,1,10.965336034
msmarco-keyset--numbers/all,bec_encode,1024,976,2,1,10.891543529
msmarco-keyset--numbers/all,bec_encode,1024,976,3,1,10.974212146
msmarco-keyset--numbers/all,bec_encode,1024,976,4,1,10.963555008
msmarco-keyset--numbers/all,calico_encode,1024,976,0,1,30.880000881
msmarco-keyset--numbers/all,calico_encode,1024,976,1,1,30.800494085
msmarco-keyset--numbers/all,calico_encode,1024,976,2,1,30.949119693
msmarco-keyset--numbers/all,calico_encode,1024,976,3,1,30.827620710
msmarco-keyset--numbers/all,calico_encode,1024,976,4,1,30.836064573
msmarco-keyset--numbers/all,calico_p2_encode,1024,976,0,1,17.141916744
msmarco-keyset--numbers/all,calico_p2_encode,1024,976,1,1,17.209915912
msmarco-keyset--numbers/all,calico_p2_encode,1024,976,2,1,17.283709417
msmarco-keyset--numbers/all,calico_p2_encode,1024,976,3,1,17.131749888
msmarco-keyset--numbers/all,calico_p2_encode,1024,976,4,1,17.112759950
msmarco-keyset--numbers/all,bec_decode,1024,976,0,1,43.802321137
msmarco-keyset--numbers/all,bec_decode,1024,976,1,1,43.980333672
msmarco-keyset--numbers/all,bec_decode,1024,976,2,1,43.879075347
msmarco-keyset--numbers/all,bec_decode,1024,976,3,1,43.891073258
msmarco-keyset--numbers/all,bec_decode,1024,976,4,1,43.885919290
msmarco-keyset--numbers/all,calico_decode,1024,976,0,1,79.558377626
msmarco-keyset--numbers/all,calico_decode,1024,976,1,1,80.066992588
msmarco-keyset--numbers/all,calico_decode,1024,976,2,1,80.122575604
msmarco-keyset--numbers/all,calico_decode,1024,976,3,1,80.039746894
msmarco-keyset--numbers/all,calico_decode,1024,976,4,1,79.614660044
msmarco-keyset--numbers/all,bec_decode_x2,1024,976,0,2,34.309223113
msmarco-keyset--numbers/all,bec_decode_x2,1024,976,1,2,34.340626201
msmarco-keyset--numbers/all,bec_decode_x2,1024,976,2,2,34.378287894
msmarco-keyset--numbers/all,bec_decode_x2,1024,976,3,2,34.364420406
msmarco-keyset--numbers/all,bec_decode_x2,1024,976,4,2,34.361918965
msmarco-keyset--numbers/all,calico_decode_x2,1024,976,0,2,36.910991231
msmarco-keyset--numbers/all,calico_decode_x2,1024,976,1,2,36.955172179
msmarco-keyset--numbers/all,calico_decode_x2,1024,976,2,2,36.955566907
msmarco-keyset--numbers/all,calico_decode_x2,1024,976,3,2,36.997836754
msmarco-keyset--numbers/all,calico_decode_x2,1024,976,4,2,37.188041812
msmarco-keyset--of/partial,bec_encode,1023,977,0,1,13.641526367
msmarco-keyset--of/partial,bec_encode,1023,977,1,1,13.872969801
msmarco-keyset--of/partial,bec_encode,1023,977,2,1,13.439049257
msmarco-keyset--of/partial,bec_encode,1023,977,3,1,13.593960205
msmarco-keyset--of/partial,bec_encode,1023,977,4,1,13.612652093
msmarco-keyset--of/partial,calico_encode,1023,977,0,1,33.132307991
msmarco-keyset--of/partial,calico_encode,1023,977,1,1,33.553253671
msmarco-keyset--of/partial,calico_encode,1023,977,2,1,33.207818936
msmarco-keyset--of/partial,calico_encode,1023,977,3,1,33.234993311
msmarco-keyset--of/partial,calico_encode,1023,977,4,1,33.161764573
msmarco-keyset--of/partial,calico_p2_encode,1023,977,0,1,24.934822521
msmarco-keyset--of/partial,calico_p2_encode,1023,977,1,1,24.895380656
msmarco-keyset--of/partial,calico_p2_encode,1023,977,2,1,24.961516642
msmarco-keyset--of/partial,calico_p2_encode,1023,977,3,1,24.894240053
msmarco-keyset--of/partial,calico_p2_encode,1023,977,4,1,24.929989965
msmarco-keyset--of/partial,bec_decode,1023,977,0,1,43.976015312
msmarco-keyset--of/partial,bec_decode,1023,977,1,1,43.979917376
msmarco-keyset--of/partial,bec_decode,1023,977,2,1,43.881054078
msmarco-keyset--of/partial,bec_decode,1023,977,3,1,43.893330572
msmarco-keyset--of/partial,bec_decode,1023,977,4,1,43.920955185
msmarco-keyset--of/partial,calico_decode,1023,977,0,1,80.132224947
msmarco-keyset--of/partial,calico_decode,1023,977,1,1,80.436936139
