dataset,mask,operation,configuration,policy,repetitions,median_ns,min_ns,max_ns,cycles_per_call,relative_to_plain
terminal_mix,dispersed32,intersection,local-frame,complete,5,428.861,427.745,432.075,1655.98486328125,2.592981565120652
terminal_mix,dispersed32,intersection,local-frame,selected,5,368.93,366.112,374.364,1417.0634155273438,6.891418089575546
terminal_mix,dispersed32,intersection,local-inline,complete,5,389.329,388.748,392.139,1502.6113891601562,2.3539629851323816
terminal_mix,dispersed32,intersection,local-point,complete,5,489.18,488.709,491.493,1892.08349609375,2.9576826105095138
terminal_mix,dispersed32,intersection,mixed-frame,complete,5,425.126,423.643,426.244,1641.3661499023438,2.570398989074507
terminal_mix,dispersed32,intersection,mixed-frame-point,complete,5,434.767,432.842,436.875,1679.1536254882812,2.6286904524375276
terminal_mix,dispersed32,intersection,mixed-point-frame,complete,5,455.68,453.792,456.868,1760.1009521484375,2.7551347396806394
terminal_mix,dispersed32,intersection,plain,complete,5,165.393,165.187,165.653,638.2478942871094,1.0
terminal_mix,dispersed32,intersection,plain,selected,5,53.5347,53.322,54.0382,206.79692840576172,1.0
terminal_mix,dispersed32,union,bec-plain-frame,complete,5,528.84,527.559,530.524,2042.5664672851562,3.205770921104477
terminal_mix,dispersed32,union,local-frame,complete,5,676.577,673.113,676.79,2608.9384765625,4.101336647167581
terminal_mix,dispersed32,union,local-frame,selected,5,613.192,610.944,615.236,2362.8943481445312,11.443778810443611
terminal_mix,dispersed32,union,local-inline,complete,5,647.473,644.656,648.389,2499.0545654296875,3.924911344830721
terminal_mix,dispersed32,union,local-point,complete,5,749.437,746.651,750.122,2892.26123046875,4.543006092201376
terminal_mix,dispersed32,union,mixed-frame,complete,5,677.467,673.461,683.643,2599.673583984375,4.1067317309732365
terminal_mix,dispersed32,union,mixed-frame-point,complete,5,688.994,687.849,690.5,2662.1383056640625,4.176607159094353
terminal_mix,dispersed32,union,mixed-point-frame,complete,5,709.235,709.072,712.191,2735.476806640625,4.299305913375565
terminal_mix,dispersed32,union,plain,complete,5,164.965,164.592,166.236,636.8670654296875,1.0
terminal_mix,dispersed32,union,plain,selected,5,53.583,53.318,53.6657,206.5180206298828,1.0
terminal_mix,none,intersection,bec-plain-frame,complete,5,140.278,139.727,140.371,541.7352600097656,1.0145810128596433
terminal_mix,none,intersection,local-frame,complete,5,141.723,141.656,142.423,548.0078430175781,1.0250321852714412
terminal_mix,none,intersection,local-frame,selected,5,3.11187,3.10708,3.13005,12.024137496948242,2.2284308670619577
terminal_mix,none,intersection,local-inline,complete,5,139.229,138.923,139.634,538.1144561767578,1.0069939679738469
terminal_mix,none,intersection,local-point,complete,5,141.069,140.604,142.746,544.4318084716797,1.0203020352663783
terminal_mix,none,intersection,mixed-frame,complete,5,140.675,140.54,140.919,543.6528625488281,1.0174523730309124
terminal_mix,none,intersection,mixed-frame-point,complete,5,140.839,140.288,141.026,543.5622711181641,1.018638526854812
terminal_mix,none,intersection,mixed-point-frame,complete,5,141.396,140.873,141.929,545.6747436523438,1.0226671102689096
terminal_mix,none,intersection,plain,complete,5,138.262,137.625,139.551,533.7857055664062,1.0
terminal_mix,none,intersection,plain,selected,5,1.39644,1.39559,1.39824,5.387359142303467,1.0
terminal_mix,none,union,bec-plain-frame,complete,5,140.034,139.823,140.345,540.6713562011719,1.0129481207140996
terminal_mix,none,union,local-frame,complete,5,141.946,141.705,142.973,548.7247009277344,1.0267787390411156
terminal_mix,none,union,local-frame,selected,5,3.11169,3.10128,3.13171,12.022886753082275,2.2261657771609267
terminal_mix,none,union,local-inline,complete,5,140.174,139.914,140.403,541.7484130859375,1.013960822892856
terminal_mix,none,union,local-point,complete,5,140.903,140.583,141.268,544.4449615478516,1.0192341078093805
terminal_mix,none,union,mixed-frame,complete,5,140.798,140.449,141.416,544.1796112060547,1.0184745811753133
terminal_mix,none,union,mixed-frame-point,complete,5,140.66,140.287,141.42,543.5525512695312,1.017476346170539
terminal_mix,none,union,mixed-point-frame,complete,5,141.376,141.259,141.82,546.51513671875,1.022655594456179
terminal_mix,none,union,plain,complete,5,138.244,138.219,138.595,532.3607482910156,1.0
terminal_mix,none,union,plain,selected,5,1.39778,1.39427,1.40403,5.3869428634643555,1.0
terminal_mix,single255,intersection,bec-plain-frame,complete,5,140.714,139.964,143.879,542.4613494873047,1.0053226071487258
terminal_mix,single255,intersection,local-frame,complete,5,145.659,145.538,146.402,563.2803649902344,1.0406518586258386
terminal_mix,single255,intersection,local-frame,selected,5,11.9344,11.9064,12.0108,46.075469970703125,4.064988589529616
terminal_mix,single255,intersection,local-inline,complete,5,139.787,139.562,140.335,540.3060455322266,0.9986997120791034
terminal_mix,single255,intersection,local-point,complete,5,143.662,143.583,143.719,555.1268615722656,1.0263844136916032
terminal_mix,single255,intersection,mixed-frame,complete,5,145.21,144.944,149.559,560.9900360107422,1.0374440054583516
terminal_mix,single255,intersection,mixed-frame-point,complete,5,144.39,144.079,144.817,558.0946197509766,1.0315855653751902
terminal_mix,single255,intersection,mixed-point-frame,complete,5,144.367,143.872,145.707,558.0750427246094,1.0314212432752967
terminal_mix,single255,intersection,plain,complete,5,139.969,139.662,140.236,539.8908843994141,1.0
terminal_mix,single255,intersection,plain,selected,5,2.9359,2.92372,2.94325,11.2892165184021,1.0
terminal_mix,single255,union,bec-plain-frame,complete,5,140.015,139.581,140.226,540.2084197998047,1.0018675672968216
terminal_mix,single255,union,local-frame,complete,5,143.45,142.729,144.07,553.1315155029297,1.0264464702262548
terminal_mix,single255,union,local-frame,selected,5,65.4377,65.387,65.4463,252.79331970214844,22.282732318588895
terminal_mix,single255,union,local-inline,complete,5,138.933,138.518,139.559,536.9675750732422,0.9941253917598065
terminal_mix,single255,union,local-point,complete,5,142.185,141.726,142.689,549.2419891357422,1.0173948509523878
terminal_mix,single255,union,mixed-frame,complete,5,142.839,142.638,142.987,551.9219055175781,1.0220745023398257
terminal_mix,single255,union,mixed-frame-point,complete,5,142.975,142.13,143.408,552.3537292480469,1.0230476408546447
terminal_mix,single255,union,mixed-point-frame,complete,5,142.365,141.925,143.49,550.1975555419922,1.0186828283984717
terminal_mix,single255,union,plain,complete,5,139.754,139.373,140.519,539.8128509521484,1.0
terminal_mix,single255,union,plain,selected,5,2.9367,2.91691,2.95035,11.335935592651367,1.0
