dataset,model,scan,stage,repetition,windows,passes,calls,conversions,checksum,elapsed_ns,ns_per_call,cycles_raw,instructions_raw,enabled_ns,running_ns,pmu_status,major_faults,minor_faults,residence
structural,cheap,full,predict,0,16,512,8192,0,63944192,7765277,947.91,30064580,102538536,7794869,7794869,available,0,0,unestablished
structural,cheap,full,predict,1,16,512,8192,0,63944192,7790144,950.945,30056410,102538536,7793735,7793735,available,0,0,unestablished
structural,cheap,full,predict,2,16,512,8192,0,63944192,7822889,954.943,30054131,102538536,7799384,7799384,available,0,0,unestablished
structural,cheap,full,predict,3,16,512,8192,0,63944192,7772808,948.829,30017395,102538536,7778374,7778374,available,0,0,unestablished
structural,cheap,full,predict,4,16,512,8192,0,63944192,7786210,950.465,30054750,102538536,7791958,7791958,available,0,0,unestablished
structural,cheap,full,encode,0,16,64,1024,1024,7756736,6225837,6079.92,24117260,48189670,6241176,6241176,available,0,0,unestablished
structural,cheap,full,encode,1,16,64,1024,1024,7756736,6265688,6118.84,24197079,48189670,6271231,6271231,available,0,0,unestablished
structural,cheap,full,encode,2,16,64,1024,1024,7756736,6303546,6155.81,24187454,48189672,6295265,6295265,available,0,0,unestablished
structural,cheap,full,encode,3,16,64,1024,1024,7756736,6251363,6104.85,24142069,48189670,6257198,6257198,available,0,0,unestablished
structural,cheap,full,encode,4,16,64,1024,1024,7756736,6250268,6103.78,24120565,48189670,6255974,6255974,available,0,0,unestablished
structural,cheap,full,predict-then-encode,0,16,512,8192,0,67108864,7754043,946.538,30030093,102571816,7768116,7768116,available,0,0,unestablished
structural,cheap,full,predict-then-encode,1,16,512,8192,0,67108864,7768134,948.259,30022240,102571815,7773570,7773570,available,0,0,unestablished
structural,cheap,full,predict-then-encode,2,16,512,8192,0,67108864,7804174,952.658,30025094,102571817,7797978,7797978,available,0,0,unestablished
structural,cheap,full,predict-then-encode,3,16,512,8192,0,67108864,7784549,950.262,30026822,102571816,7790325,7790325,available,0,0,unestablished
structural,cheap,full,predict-then-encode,4,16,512,8192,0,67108864,7773106,948.865,30021302,102571816,7778993,7778993,available,0,0,unestablished
structural,cheap,sample32,predict,0,16,2048,32768,0,260358144,5812617,177.387,22449148,61722917,5817491,5817491,available,0,0,unestablished
structural,cheap,sample32,predict,1,16,2048,32768,0,260358144,5810117,177.311,22418377,61722918,5815916,5815916,available,0,0,unestablished
structural,cheap,sample32,predict,2,16,2048,32768,0,260358144,5837079,178.134,22404647,61722919,5830993,5830993,available,0,0,unestablished
structural,cheap,sample32,predict,3,16,2048,32768,0,260358144,5815335,177.47,22443104,61722918,5821168,5821168,available,0,0,unestablished
structural,cheap,sample32,predict,4,16,2048,32768,0,260358144,5817287,177.53,22441880,61722918,5823027,5823027,available,0,0,unestablished
structural,cheap,sample32,predict-then-encode,0,16,2048,32768,0,268435456,5807295,177.225,22519025,61856037,5822545,5822545,available,0,0,unestablished
structural,cheap,sample32,predict-then-encode,1,16,2048,32768,0,268435456,5840029,178.224,22528044,61856038,5846364,5846364,available,0,0,unestablished
structural,cheap,sample32,predict-then-encode,2,16,2048,32768,0,268435456,5840196,178.229,22538825,61856038,5846149,5846149,available,0,0,unestablished
structural,cheap,sample32,predict-then-encode,3,16,2048,32768,0,268435456,5828107,177.86,22482877,61856038,5834099,5834099,available,0,0,unestablished
structural,cheap,sample32,predict-then-encode,4,16,2048,32768,0,268435456,5871223,179.176,22546374,61856039,5865819,5865819,available,0,0,unestablished
structural,quadrants,full,predict,0,16,256,4096,0,31616512,8441391,2060.89,32701259,93184808,8456531,8456531,available,0,0,unestablished
structural,quadrants,full,predict,1,16,256,4096,0,31616512,8509775,2077.58,32749717,93184809,8499517,8499517,available,0,0,unestablished
structural,quadrants,full,predict,2,16,256,4096,0,31616512,8458760,2065.13,32694452,93184808,8464526,8464526,available,0,0,unestablished
structural,quadrants,full,predict,3,16,256,4096,0,31616512,8552569,2088.03,32689958,93184811,8508476,8508476,available,0,0,unestablished
structural,quadrants,full,predict,4,16,256,4096,0,31616512,8557087,2089.13,32748614,93184810,8506233,8506233,available,0,0,unestablished
structural,quadrants,full,predict-then-encode,0,16,256,4096,0,33554432,8440801,2060.74,32710122,93201448,8455448,8455448,available,0,0,unestablished
structural,quadrants,full,predict-then-encode,1,16,256,4096,0,33554432,8471392,2068.21,32707475,93201449,8477029,8477029,available,0,0,unestablished
structural,quadrants,full,predict-then-encode,2,16,256,4096,0,33554432,8490955,2072.99,32693332,93201449,8481548,8481548,available,0,0,unestablished
structural,quadrants,full,predict-then-encode,3,16,256,4096,0,33554432,8463791,2066.36,32688540,93201449,8469427,8469427,available,0,0,unestablished
structural,quadrants,full,predict-then-encode,4,16,256,4096,0,33554432,8454901,2064.18,32675276,93201448,8460399,8460399,available,0,0,unestablished
structural,quadrants,sample32,predict,0,16,1024,16384,0,128630784,5411836,330.312,20906050,50297127,5426023,5426023,available,0,0,unestablished
structural,quadrants,sample32,predict,1,16,1024,16384,0,128630784,5414303,330.463,20903148,50297125,5419996,5419996,available,0,0,unestablished
structural,quadrants,sample32,predict,2,16,1024,16384,0,128630784,5418461,330.717,20909511,50297125,5424010,5424010,available,0,0,unestablished
structural,quadrants,sample32,predict,3,16,1024,16384,0,128630784,5451510,332.734,20909476,50297127,5445168,5445168,available,0,0,unestablished
structural,quadrants,sample32,predict,4,16,1024,16384,0,128630784,5415389,330.529,20905444,50297125,5423660,5423660,available,0,0,unestablished
structural,quadrants,sample32,predict-then-encode,0,16,1024,16384,0,134217728,5414814,330.494,20951902,50363686,5428807,5428807,available,0,0,unestablished
structural,quadrants,sample32,predict-then-encode,1,16,1024,16384,0,134217728,5424813,331.104,20938250,50363685,5430374,5430374,available,0,0,unestablished
structural,quadrants,sample32,predict-then-encode,2,16,1024,16384,0,134217728,5432253,331.558,20945894,50363686,5437835,5437835,available,0,0,unestablished
structural,quadrants,sample32,predict-then-encode,3,16,1024,16384,0,134217728,5431393,331.506,20959276,50363685,5436921,5436921,available,0,0,unestablished
structural,quadrants,sample32,predict-then-encode,4,16,1024,16384,0,134217728,5423417,331.019,20914199,50363686,5429029,5429029,available,0,0,unestablished
random_dense,cheap,full,predict,0,16,512,8192,0,83533312,7669573,936.227,29701383,103030056,7684333,7684333,available,0,0,unestablished
random_dense,cheap,full,predict,1,16,512,8192,0,83533312,7692117,938.979,29704023,103030056,7698254,7698254,available,0,0,unestablished
random_dense,cheap,full,predict,2,16,512,8192,0,83533312,7684964,938.106,29700624,103030055,7690949,7690949,available,0,0,unestablished
random_dense,cheap,full,predict,3,16,512,8192,0,83533312,7723378,942.795,29703706,103030056,7712603,7712603,available,0,0,unestablished
random_dense,cheap,full,predict,4,16,512,8192,0,83533312,7722501,942.688,29708218,103030057,7716104,7716104,available,0,0,unestablished
random_dense,cheap,full,encode,0,16,64,1024,1024,10260672,6316115,6168.08,24480857,48808294,6331016,6331016,available,0,0,unestablished
random_dense,cheap,full,encode,1,16,64,1024,1024,10260672,6333856,6185.41,24455863,48808294,6339829,6339829,available,0,0,unestablished
random_dense,cheap,full,encode,2,16,64,1024,1024,10260672,6342520,6193.87,24462510,48808295,6348498,6348498,available,0,0,unestablished
random_dense,cheap,full,encode,3,16,64,1024,1024,10260672,6459453,6308.06,24542886,48808297,6410066,6410066,available,0,0,unestablished
random_dense,cheap,full,encode,4,16,64,1024,1024,10260672,6380013,6230.48,24495113,48808296,6374376,6374376,available,0,0,unestablished
random_dense,cheap,full,predict-then-encode,0,16,512,8192,0,67108864,7701559,940.132,29715651,103063337,7704762,7704762,available,0,0,unestablished
random_dense,cheap,full,predict-then-encode,1,16,512,8192,0,67108864,7685812,938.209,29706821,103063335,7691743,7691743,available,0,0,unestablished
random_dense,cheap,full,predict-then-encode,2,16,512,8192,0,67108864,7690608,938.795,29706260,103063336,7696419,7696419,available,0,0,unestablished
random_dense,cheap,full,predict-then-encode,3,16,512,8192,0,67108864,7715806,941.871,29707821,103063336,7711973,7711973,available,0,0,unestablished
random_dense,cheap,full,predict-then-encode,4,16,512,8192,0,67108864,7722563,942.696,29711034,103063337,7716658,7716658,available,0,0,unestablished
random_dense,cheap,sample32,predict,0,16,2048,32768,0,333840384,5804841,177.15,22477943,61993254,5820126,5820126,available,0,0,unestablished
random_dense,cheap,sample32,predict,1,16,2048,32768,0,333840384,5835972,178.1,22522923,61993254,5841760,5841760,available,0,0,unestablished
random_dense,cheap,sample32,predict,2,16,2048,32768,0,333840384,5835824,178.095,22512925,61993254,5841830,5841830,available,0,0,unestablished
random_dense,cheap,sample32,predict,3,16,2048,32768,0,333840384,5846035,178.407,22461701,61993254,5851807,5851807,available,0,0,unestablished
random_dense,cheap,sample32,predict,4,16,2048,32768,0,333840384,5834837,178.065,22464824,61993254,5840448,5840448,available,0,0,unestablished
random_dense,cheap,sample32,predict-then-encode,0,16,2048,32768,0,268435456,5805451,177.168,22489703,62126374,5819520,5819520,available,0,0,unestablished
random_dense,cheap,sample32,predict-then-encode,1,16,2048,32768,0,268435456,5825103,177.768,22480803,62126374,5830850,5830850,available,0,0,unestablished
random_dense,cheap,sample32,predict-then-encode,2,16,2048,32768,0,268435456,5830598,177.936,22486865,62126374,5836349,5836349,available,0,0,unestablished
random_dense,cheap,sample32,predict-then-encode,3,16,2048,32768,0,268435456,5825065,177.767,22477514,62126374,5830616,5830616,available,0,0,unestablished
random_dense,cheap,sample32,predict-then-encode,4,16,2048,32768,0,268435456,5836584,178.118,22515188,62126374,5842156,5842156,available,0,0,unestablished
random_dense,quadrants,full,predict,0,16,256,4096,0,41460480,8400306,2050.86,32550951,93470504,8414957,8414957,available,0,0,unestablished
random_dense,quadrants,full,predict,1,16,256,4096,0,41460480,8455153,2064.25,32655971,93470505,8460992,8460992,available,0,0,unestablished
random_dense,quadrants,full,predict,2,16,256,4096,0,41460480,8431639,2058.51,32589613,93470504,8437352,8437352,available,0,0,unestablished
random_dense,quadrants,full,predict,3,16,256,4096,0,41460480,8452637,2063.63,32631356,93470505,8458317,8458317,available,0,0,unestablished
random_dense,quadrants,full,predict,4,16,256,4096,0,41460480,8429030,2057.87,32579849,93470504,8434661,8434661,available,0,0,unestablished
random_dense,quadrants,full,predict-then-encode,0,16,256,4096,0,33554432,8452550,2063.61,32635583,93487145,8455944,8455944,available,0,0,unestablished
random_dense,quadrants,full,predict-then-encode,1,16,256,4096,0,33554432,8444330,2061.6,32638390,93487144,8449880,8449880,available,0,0,unestablished
random_dense,quadrants,full,predict-then-encode,2,16,256,4096,0,33554432,8427282,2057.44,32572681,93487144,8432904,8432904,available,0,0,unestablished
random_dense,quadrants,full,predict-then-encode,3,16,256,4096,0,33554432,8424694,2056.81,32642331,93487144,8438671,8438671,available,0,0,unestablished
random_dense,quadrants,full,predict-then-encode,4,16,256,4096,0,33554432,8472502,2068.48,32627599,93487145,8466656,8466656,available,0,0,unestablished
random_dense,quadrants,sample32,predict,0,16,1024,16384,0,165781504,5399151,329.538,20895632,50444582,5413295,5413295,available,0,0,unestablished
random_dense,quadrants,sample32,predict,1,16,1024,16384,0,165781504,5425125,331.123,20946564,50444581,5430704,5430704,available,0,0,unestablished
random_dense,quadrants,sample32,predict,2,16,1024,16384,0,165781504,5428690,331.341,20935079,50444582,5434288,5434288,available,0,0,unestablished
random_dense,quadrants,sample32,predict,3,16,1024,16384,0,165781504,5421851,330.924,20923356,50444581,5427531,5427531,available,0,0,unestablished
random_dense,quadrants,sample32,predict,4,16,1024,16384,0,165781504,5419452,330.777,20898001,50444582,5425066,5425066,available,0,0,unestablished
random_dense,quadrants,sample32,predict-then-encode,0,16,1024,16384,0,134217728,5390185,328.991,20893989,50511141,5404559,5404559,available,0,0,unestablished
random_dense,quadrants,sample32,predict-then-encode,1,16,1024,16384,0,134217728,5424103,331.061,20907879,50511142,5429742,5429742,available,0,0,unestablished
random_dense,quadrants,sample32,predict-then-encode,2,16,1024,16384,0,134217728,5412863,330.375,20897895,50511141,5418443,5418443,available,0,0,unestablished
random_dense,quadrants,sample32,predict-then-encode,3,16,1024,16384,0,134217728,5413237,330.398,20899883,50511141,5418836,5418836,available,0,0,unestablished
random_dense,quadrants,sample32,predict-then-encode,4,16,1024,16384,0,134217728,5422197,330.945,20899524,50511142,5427790,5427790,available,0,0,unestablished
terminal_mix,cheap,full,predict,0,16,1024,16384,0,29018112,7950748,485.275,30688060,98629929,7953355,7953355,available,0,0,unestablished
terminal_mix,cheap,full,predict,1,16,1024,16384,0,29018112,7958459,485.746,30621761,98629928,7946977,7946977,available,0,0,unestablished
terminal_mix,cheap,full,predict,2,16,1024,16384,0,29018112,7926478,483.794,30619311,98629928,7932066,7932066,available,0,0,unestablished
terminal_mix,cheap,full,predict,3,16,1024,16384,0,29018112,7927654,483.866,30623587,98629928,7933217,7933217,available,0,0,unestablished
terminal_mix,cheap,full,predict,4,16,1024,16384,0,29018112,7926986,483.825,30621114,98629928,7932520,7932520,available,0,0,unestablished
terminal_mix,cheap,full,encode,0,16,256,4096,4096,7127040,5703537,1392.47,21969969,44495399,5706008,5706008,available,0,0,unestablished
terminal_mix,cheap,full,encode,1,16,256,4096,4096,7127040,5684943,1387.93,21958834,44495397,5690446,5690446,available,0,0,unestablished
terminal_mix,cheap,full,encode,2,16,256,4096,4096,7127040,5722448,1397.08,22071231,44495398,5728025,5728025,available,0,0,unestablished
terminal_mix,cheap,full,encode,3,16,256,4096,4096,7127040,5735178,1400.19,22130289,44495398,5740778,5740778,available,0,0,unestablished
terminal_mix,cheap,full,encode,4,16,256,4096,4096,7127040,5697277,1390.94,21969473,44495398,5702878,5702878,available,0,0,unestablished
terminal_mix,cheap,full,predict-then-encode,0,16,256,4096,4096,9486336,7633595,1863.67,29561833,69152808,7647723,7647723,available,0,0,unestablished
terminal_mix,cheap,full,predict-then-encode,1,16,256,4096,4096,9486336,7667762,1872.01,29524162,69152808,7661834,7661834,available,0,0,unestablished
terminal_mix,cheap,full,predict-then-encode,2,16,256,4096,4096,9486336,7590560,1853.16,29306996,69152808,7596141,7596141,available,0,0,unestablished
terminal_mix,cheap,full,predict-then-encode,3,16,256,4096,4096,9486336,7612670,1858.56,29395217,69152808,7618271,7618271,available,0,0,unestablished
terminal_mix,cheap,full,predict-then-encode,4,16,256,4096,4096,9486336,7581926,1851.06,29300571,69152807,7587461,7587461,available,0,0,unestablished
