input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:logical_values,counter:encoded_bytes,counter:bulk_input_output_bytes
zen-n65536-03-candidate,bulk/series/avx2/local/k5/h0/u8/decode,1,5,"[3531.424492979744,3579.2043681747355,3570.905200208005,3598.2329693187426,3651.2345293811845]",3579.2043681747355,"[3523.6302131976627,3571.30410815419,3563.0231929473916,3590.399427978607,3643.2330733142153]",3571.30410815419,"[0.053885261428523935,0.05461432446555688,0.05448768921215828,0.05490467787656773,0.05571341750154395]",0.05461432446555688,65536.0,40960.0,131072.0
zen-n65536-03-candidate,bulk/series/avx2/local/k5/h0/u8/encode,1,5,"[5149.877457069787,5040.202849835612,5024.220021921816,5108.857800511494,5013.427402265222]",5040.202849835612,"[5138.51107052837,5029.078480106405,5013.535111445018,5097.581147256019,5002.3614176214205]",5029.078480106405,"[0.07858089381515176,0.07690739211785298,0.07666351351809411,0.0779549835283126,0.07649883121132234]",0.07690739211785298,65536.0,40960.0,131072.0
zen-n65536-04-before,bulk/series/avx2/local/k12/h8/u16/decode,1,5,"[7562.394888178914,7495.664430244911,7499.483280085216,7538.432374866864,7285.478700745492]",7499.483280085216,"[7545.702768886308,7479.773482457541,7483.2420660361295,7521.79297128607,7269.397657096505]",7483.2420660361295,"[0.1153929884060503,0.11437476242439135,0.11443303344856592,0.1150273494700144,0.111167582714012]",0.11443303344856592,65536.0,98304.0,262144.0
zen-n65536-04-before,bulk/series/avx2/local/k12/h8/u16/encode,1,5,"[6565.794131566493,6593.203691433955,6354.738570752525,6309.143019403691,6308.626029342182]",6354.738570752525,"[6553.159867486838,6578.651680109642,6340.953336491008,6295.346616202708,6294.921628009151]",6340.953336491008,"[0.10018606768137349,0.10060430437368706,0.09696561539844553,0.09626988249822528,0.09626199385592929]",0.09696561539844553,65536.0,98304.0,262144.0
zen-n65536-04-before,bulk/series/avx2/local/k12/h8/u64/decode,1,5,"[8326.088402467005,8321.973636473569,8376.032168339605,8578.59390494621,8865.975450477636]",8376.032168339605,"[8307.685088876986,8304.278389216117,8357.83794893464,8559.659934697469,8846.392671438698]",8357.83794893464,"[0.12704602664897163,0.12698324030263625,0.1278081080374085,0.1308989548484224,0.13528404923214166]",0.1278081080374085,65536.0,98304.0,1048576.0
zen-n65536-04-before,bulk/series/avx2/local/k12/h8/u64/encode,1,5,"[12747.688789237733,12782.100627802572,12907.8107623317,12846.979730941604,13015.295605381107]",12846.979730941604,"[12720.279641298841,12753.86385644894,12879.219372200674,12818.524663684646,12986.481255651875]",12818.524663684646,"[0.19451429426937458,0.1950393772552883,0.19695756168108672,0.19602935380465097,0.19859765022859355]",0.19602935380465097,65536.0,98304.0,1048576.0
zen-n65536-04-before,bulk/series/avx2/local/k20/h16/u32/decode,1,5,"[8358.10670454553,8616.413409090877,8523.811590909101,8585.797840909141,8359.776363636414]",8523.811590909101,"[8340.108295421736,8597.394886361473,8504.997386363688,8569.527499999325,8341.307272727052]",8504.997386363688,"[0.12753458716652724,0.13147603468461422,0.13006304307417452,0.13100887818770052,0.12756006414240134]",0.13006304307417452,65536.0,163840.0,524288.0
zen-n65536-04-before,bulk/series/avx2/local/k20/h16/u32/encode,1,5,"[11508.797468354427,11530.990300838275,11491.1734341609,11589.164721354477,11083.806509945702]",11508.797468354427,"[11483.392898299813,11505.538550056403,11465.809304636165,11564.569127023982,11059.343087245123]",11483.392898299813,"[0.17561031293265422,0.17594894868222463,0.1753413915124649,0.17683661989371458,0.16912546554482577]",0.17561031293265422,65536.0,163840.0,524288.0
zen-n65536-04-before,bulk/series/avx2/local/k20/h16/u64/decode,1,5,"[10828.5919403458,10686.23131841987,10419.463588767288,10532.101062985836,10777.01951451685]",10686.23131841987,"[10804.663334935145,10662.602411583634,10396.448833902243,10508.85530704549,10753.20625097556]",10662.602411583634,"[0.16523120026162413,0.16305894956085007,0.15898839704539927,0.16070710850503292,0.1644442674944588]",0.16305894956085007,65536.0,163840.0,1048576.0
zen-n65536-04-before,bulk/series/avx2/local/k20/h16/u64/encode,1,5,"[16846.95200974427,17430.44287454337,18162.33544457986,18499.899878197262,18307.944701583427]",18162.33544457986,"[16809.763946407496,17392.648964726723,18122.19561510082,18458.963702771885,18274.97637026987]",18122.19561510082,"[0.2570640870627482,0.2659674510886134,0.27713524543121126,0.28228606991878147,0.279357066369376]",0.27713524543121126,65536.0,163840.0,1048576.0
zen-n65536-04-before,bulk/series/avx2/local/k3/h0/u64/decode,1,5,"[12148.312891113901,12320.20293223672,12401.023958519581,12195.866797782926,11832.940103701054]",12195.866797782926,"[12121.50008940247,12293.008760969065,12374.946003915744,12168.929376006925,11806.821383936654]",12168.929376006925,"[0.18536854387075652,0.1879913777501941,0.18922460874205904,0.18609415890171702,0.18055633703157126]",0.18609415890171702,65536.0,24576.0,1048576.0
zen-n65536-04-before,bulk/series/avx2/local/k3/h0/u64/encode,1,5,"[9704.486342529366,9614.926932532097,9509.796367112811,9215.43321496859,9123.679732313583]",9509.796367112811,"[9683.029090374335,9593.638759871674,9488.756623845216,9202.121688121064,9103.50573613595]",9488.756623845216,"[0.1480787100605677,0.14671214191485746,0.1451079767931032,0.14061635154676194,0.13921630450917943]",0.1451079767931032,65536.0,24576.0,1048576.0
zen-n65536-04-before,bulk/series/avx2/local/k3/h0/u8/decode,1,5,"[3183.62998085165,3079.265842983492,3046.093462204789,3097.929834959426,3084.525941460743]",3084.525941460743,"[3176.603309931152,3073.570529787221,3039.370338284659,3091.0918664954534,3077.7731831870833]",3077.7731831870833,"[0.048578338330866236,0.04698586796544635,0.04647969760444319,0.04727065788207131,0.04706613069855871]",0.04706613069855871,65536.0,24576.0,131072.0
zen-n65536-04-before,bulk/series/avx2/local/k3/h0/u8/encode,1,5,"[4409.575497857326,4347.863183766075,4363.600768842953,4483.5534408873245,4452.965086967486]",4409.575497857326,"[4399.843017390441,4338.266259134828,4353.9691202201475,4473.919208480311,4443.2193723270975]",4399.843017390441,"[0.06728478237697334,0.06634312719369621,0.06658326368473745,0.06841359620494573,0.06794685496471384]",0.06728478237697334,65536.0,24576.0,131072.0
zen-n65536-04-before,bulk/series/avx2/local/k4/h0/u64/decode,1,5,"[7455.494218733438,7543.131006682913,7516.035854460591,7555.529330646011,7902.073406173762]",7543.131006682913,"[7439.037021333986,7526.481383252102,7499.445953103676,7539.227856129303,7884.632650910088]",7526.481383252102,"[0.11376181364034178,0.11509904490177784,0.1146856056894011,0.1152882283118593,0.12057607126119634]",0.11509904490177784,65536.0,32768.0,1048576.0
zen-n65536-04-before,bulk/series/avx2/local/k4/h0/u64/encode,1,5,"[8432.711951951933,8296.136336336323,8220.220420420412,8457.101021021037,8384.716036036014]",8384.716036036014,"[8414.838558529447,8278.103303289661,8202.832912928414,8438.958918902841,8366.206246235477]",8366.206246235477,"[0.12867297289965718,0.1265889943898975,0.12543060944245013,0.12904512056001338,0.12794061334283469]",0.12794061334283469,65536.0,32768.0,1048576.0
zen-n65536-04-before,bulk/series/avx2/local/k4/h0/u8/decode,1,5,"[2873.371923427529,2795.17299245877,2838.7077566918197,2782.1088920195557,2793.9429850004167]",2795.17299245877,"[2867.029584820022,2789.0032733776075,2832.442404908565,2775.9684262890355,2787.7763321445764]",2789.0032733776075,"[0.04384417607769057,0.04265095508512527,0.04331524286944304,0.04245161273223199,0.04263218666077297]",0.04265095508512527,65536.0,32768.0,131072.0
zen-n65536-04-before,bulk/series/avx2/local/k4/h0/u8/encode,1,5,"[3696.075273361151,3677.170197031332,3685.1240293698047,3690.939570017447,3659.1168982093122]",3685.1240293698047,"[3689.2847181930774,3669.0531403330256,3676.9899635524475,3682.793196348147,3651.040198626385]",3676.9899635524475,"[0.05639763295533984,0.05610916438341267,0.05623053023330391,0.05631926834133068,0.055833692904805186]",0.05623053023330391,65536.0,32768.0,131072.0
zen-n65536-04-before,bulk/series/avx2/local/k5/h0/u64/decode,1,5,"[12014.679573223237,12357.55618654272,12118.94424367573,12377.881948029572,11894.224918258493]",12118.94424367573,"[11988.135776908613,12331.480984353071,12092.72466014469,12351.013078615628,11867.954052680258]",12092.72466014469,"[0.18332946126134086,0.1885613431784473,0.18492041387444655,0.1888714896855098,0.18149146908963767]",0.18492041387444655,65536.0,40960.0,1048576.0
zen-n65536-04-before,bulk/series/avx2/local/k5/h0/u64/encode,1,5,"[10076.85469470044,10345.929003456211,10351.985023041532,10319.251152073723,10118.835685483833]",10319.251152073723,"[10055.349654328385,10323.092741891993,10329.136952783125,10297.085973507497,10099.434331807819]",10297.085973507497,"[0.15376060019989682,0.15786634831933913,0.15795875584474997,0.15745927661245304,0.15440117928289537]",0.15745927661245304,65536.0,40960.0,1048576.0
zen-n65536-04-before,bulk/series/avx2/local/k5/h0/u8/decode,1,5,"[3585.301832848333,3583.036095369382,3499.9725328023787,3545.8970745902675,3554.8458161025187]",3554.8458161025187,"[3577.3881145535124,3576.3037728965837,3492.2471537181927,3538.0708633447775,3546.999795772425]",3546.999795772425,"[0.05470736439282734,0.05467279198256503,0.05340534260257536,0.05410609549850871,0.054242642457619]",0.054242642457619,65536.0,40960.0,131072.0
zen-n65536-04-before,bulk/series/avx2/local/k5/h0/u8/encode,1,5,"[4770.921603624613,4704.781355117752,4808.37468250154,4815.274730555362,4895.226745383384]",4808.37468250154,"[4760.3908835263865,4694.397267795819,4797.76206493276,4804.646117958393,4884.422461739055]",4797.76206493276,"[0.07279848638343221,0.0717892662829247,0.0733699750137564,0.07347526139153078,0.07469523232091344]",0.0733699750137564,65536.0,40960.0,131072.0
zen-n8192-01-before,bulk/series/avx2/local/k12/h8/u16/decode,1,5,"[923.3959895102078,925.0754152207893,932.8301501946908,908.8792879658754,896.0964610209069]",923.3959895102078,"[921.3579507841016,923.0335487810049,930.7714365160778,906.8732881247134,894.1314004909398]",921.3579507841016,"[0.1127192370007578,0.11292424502206899,0.11387086794368784,0.11094717870677188,0.10938677502696618]",0.1127192370007578,8192.0,12288.0,32768.0
zen-n8192-01-before,bulk/series/avx2/local/k12/h8/u16/encode,1,5,"[813.6791545476683,809.4086121186177,799.2937182057284,784.9809495115755,817.9129170191338]",809.4086121186177,"[811.943439513861,807.6372179823488,797.6016663419348,783.2483052672075,816.1182428128949]",807.6372179823488,"[0.09932606867036967,0.09880476222151094,0.09757003396066022,0.09582286981342474,0.09984288537831223]",0.09880476222151094,8192.0,12288.0,32768.0
zen-n8192-01-before,bulk/series/avx2/local/k12/h8/u64/decode,1,5,"[1059.7590620630378,1081.1491571781967,1076.9664868851708,1114.4441063937736,1112.8799305459447]",1081.1491571781967,"[1057.445735181956,1078.8095084424174,1074.8279936667793,1111.9842806402983,1110.4235467636372]",1078.8095084424174,"[0.12936511988074192,0.13197621547585411,0.13146563560609995,0.1360405403312712,0.13584960089672177]",0.13197621547585411,8192.0,12288.0,131072.0
zen-n8192-01-before,bulk/series/avx2/local/k12/h8/u64/encode,1,5,"[1677.5646155663103,1664.5076886736654,1633.871217668594,1641.40911775127,1639.449627967406]",1641.40911775127,"[1673.861603867668,1660.8337073418477,1630.2646273734802,1637.7861107895342,1635.897578834504]",1637.7861107895342,"[0.20478083686112186,0.20318697371504704,0.1994471701255608,0.20036732394424686,0.20012812841399]",0.20036732394424686,8192.0,12288.0,131072.0
zen-n8192-01-before,bulk/series/avx2/local/k20/h16/u32/decode,1,5,"[1106.1197112953366,1116.7104831665547,1100.5858988307734,1106.1326141256902,1112.1061495318554]",1106.1326141256902,"[1103.678241412164,1114.2456441501604,1098.1834745727317,1103.6912668363461,1109.6693841242404]",1103.6912668363461,"[0.1350243788202315,0.13631719765216735,0.1343488646033659,0.1350259538727649,0.13575514520652532]",0.1350259538727649,8192.0,20480.0,65536.0
zen-n8192-01-before,bulk/series/avx2/local/k20/h16/u32/encode,1,5,"[1432.0330180189212,1407.7247965122062,1394.5892646441139,1395.661180329193,1413.3328800271827]",1407.7247965122062,"[1428.872187666369,1404.6683998964625,1391.5110893345864,1392.603603779831,1410.5565266089266]",1404.6683998964625,"[0.17480871801988784,0.17184140582424393,0.17023794734425216,0.17036879642690345,0.1725259863314432]",0.17184140582424393,8192.0,20480.0,65536.0
zen-n8192-01-before,bulk/series/avx2/local/k20/h16/u64/decode,1,5,"[1344.848028646956,1296.5826505933765,1322.587356343396,1363.268846435076,1365.0158983108133]",1344.848028646956,"[1341.9390689769455,1293.7196422886573,1319.6680852651216,1360.2597911456558,1362.0033558938937]",1341.9390689769455,"[0.16416601912194287,0.15827424934001177,0.16144865189738722,0.16641465410584422,0.1666279172742692]",0.16416601912194287,8192.0,20480.0,131072.0
zen-n8192-01-before,bulk/series/avx2/local/k20/h16/u64/encode,1,5,"[2227.4279087144546,2197.7160559170593,2259.7976898408997,2257.750428095525,2189.667144058026]",2227.4279087144546,"[2222.9906286012942,2192.8654690361473,2254.809801051271,2252.7670226312935,2184.83402347502]",2222.9906286012942,"[0.27190282088799494,0.2682758857320629,0.2758542101856567,0.2756043003046295,0.2672933525461458]",0.27190282088799494,8192.0,20480.0,131072.0
zen-n8192-01-before,bulk/series/avx2/local/k3/h0/u64/decode,1,5,"[1510.4022851403104,1552.2182392700934,1564.7162826710196,1576.7952999769825,1565.8597317262029]",1564.7162826710196,"[1507.0684705056842,1548.789859162884,1561.2630213238765,1573.3151694003836,1562.4037290507472]",1561.2630213238765,"[0.1843752789477918,0.1894797655359001,0.19100540559948967,0.1924798950167215,0.19114498678298375]",0.19100540559948967,8192.0,3072.0,131072.0
zen-n8192-01-before,bulk/series/avx2/local/k3/h0/u64/encode,1,5,"[1185.4221058795165,1173.9999311128715,1159.1921950883477,1172.0700926531877,1134.2612716563908]",1172.0700926531877,"[1182.8057555204227,1171.4086212265222,1156.6335549196262,1169.5478076676745,1131.7578445217935]",1169.5478076676745,"[0.14470484690912067,0.1433105384659267,0.14150295350199557,0.1430749624820786,0.13845962788774305]",0.1430749624820786,8192.0,3072.0,131072.0
zen-n8192-01-before,bulk/series/avx2/local/k3/h0/u8/decode,1,5,"[394.4506686383303,392.656534724365,391.5590771219161,382.2694172920291,386.6180698271487]",391.5590771219161,"[393.58007649913174,391.7801207450864,390.7136702626815,381.4390948193855,385.7966664148446]",390.7136702626815,"[0.04815071638651493,0.04793170589897033,0.047797738906483894,0.0466637472280309,0.04719458860194686]",0.047797738906483894,8192.0,3072.0,16384.0
zen-n8192-01-before,bulk/series/avx2/local/k3/h0/u8/encode,1,5,"[565.1928172826305,561.6353505313111,571.1171974203041,566.3133145091225,574.2450043440496]",566.3133145091225,"[563.9752055093408,560.3957595403411,569.8690519928341,565.2288979506687,572.9775780257592]",565.2288979506687,"[0.0689932638284461,0.06855900275040419,0.06971645476322072,0.06913004327503937,0.07009826713184199]",0.06913004327503937,8192.0,3072.0,16384.0
zen-n8192-01-before,bulk/series/avx2/local/k4/h0/u64/decode,1,5,"[951.2527216174176,946.438207218321,962.0216120555583,953.0427682737192,952.2447578699018]",952.2447578699018,"[949.1754705811758,944.3936826346552,960.131093472866,950.939440664374,950.1429318341194]",950.1429318341194,"[0.11611971699431366,0.1155320077170802,0.11743427881537577,0.11633822854903797,0.11624081516966575]",0.11624081516966575,8192.0,4096.0,131072.0
zen-n8192-01-before,bulk/series/avx2/local/k4/h0/u64/encode,1,5,"[1076.2408304397306,1066.9159493449285,1084.4603017128175,1095.4635114236532,1070.2721251203634]",1076.2408304397306,"[1073.865323451019,1064.5845029352733,1082.0666452698931,1093.045563304235,1067.9097925357298]",1073.865323451019,"[0.13137705449703743,0.1302387633477696,0.1323804079239279,0.13372357317183267,0.13064845277348186]",0.13137705449703743,8192.0,4096.0,131072.0
zen-n8192-01-before,bulk/series/avx2/local/k4/h0/u8/decode,1,5,"[352.75231049888816,353.42420206751325,339.5856228924075,336.4245739585811,348.4224431232805]",348.4224431232805,"[351.9737967576705,352.644165582909,338.8497861634065,335.68833518400845,347.6534377303943]",347.6534377303943,"[0.043060584777696316,0.04314260279144448,0.04145332310698334,0.04106745287580336,0.042532036514072336]",0.042532036514072336,8192.0,4096.0,16384.0
zen-n8192-01-before,bulk/series/avx2/local/k4/h0/u8/encode,1,5,"[467.7932122502906,450.6645894548626,466.3902200135419,469.68905585464705,463.07036226311146]",466.3902200135419,"[466.7608774265783,449.66992052675687,465.36078408126394,468.65129135733906,462.0483872011116]",465.36078408126394,"[0.0571036636047718,0.055012767267439276,0.056932399903996816,0.05733508982600673,0.056527143830946217]",0.056932399903996816,8192.0,4096.0,16384.0
zen-n8192-01-before,bulk/series/avx2/local/k5/h0/u64/decode,1,5,"[1511.3252165821084,1554.7731814858323,1571.8531229920497,1528.245718210614,1511.5646201227562]",1528.245718210614,"[1507.9893647681447,1551.341413158467,1568.4104757113114,1524.8727317092794,1508.2286353669933]",1524.8727317092794,"[0.18448794147730813,0.18979164813059476,0.19187660192774048,0.1865534323987566,0.18451716554232864]",0.1865534323987566,8192.0,5120.0,131072.0
zen-n8192-01-before,bulk/series/avx2/local/k5/h0/u64/encode,1,5,"[1242.7431707621308,1255.9508900728829,1253.6528092090023,1302.7323366417759,1327.0439779753754]",1255.9508900728829,"[1240.0960102604918,1253.1786917058946,1250.8860457221379,1299.881145417406,1324.1307578510225]",1253.1786917058946,"[0.15170204721217415,0.15331431763584996,0.15303379018664579,0.15902494343771678,0.1619926730926972]",0.15331431763584996,8192.0,5120.0,131072.0
zen-n8192-01-before,bulk/series/avx2/local/k5/h0/u8/decode,1,5,"[438.23242872721596,430.56052344602165,438.28276055460026,435.8630066988654,434.97173391494255]",435.8630066988654,"[437.26520641787823,429.61023212526584,437.32602586023216,434.9011372469555,434.0116466735753]",434.9011372469555,"[0.05349516952236524,0.05255865764721944,0.05350131354426273,0.05320593343492009,0.05309713548766388]",0.05320593343492009,8192.0,5120.0,16384.0
zen-n8192-01-before,bulk/series/avx2/local/k5/h0/u8/encode,1,5,"[618.8480100090109,608.7416205149743,609.4253917425658,609.5379756249055,612.0664846846403]",609.5379756249055,"[617.4821473873877,607.3980681897474,608.0804133093586,608.3333595835352,610.7155918378286]",608.3333595835352,"[0.07554296997180307,0.07430927984801933,0.07439274801544993,0.07440649116514958,0.0747151470562305]",0.07440649116514958,8192.0,5120.0,16384.0
zen-n8192-02-candidate,bulk/series/avx2/local/k12/h8/u16/decode,1,5,"[909.3757668512715,920.1929806357984,915.1403354041988,928.9514532885407,922.2558851376725]",920.1929806357984,"[907.5861143188464,918.1618266988863,913.1203356648464,926.9501303486444,920.2419683268748]",918.1618266988863,"[0.11100778403946183,0.11232824470651838,0.11171146672414536,0.11339739420026133,0.1125800641037198]",0.11232824470651838,8192.0,12288.0,32768.0
zen-n8192-02-candidate,bulk/series/avx2/local/k12/h8/u16/encode,1,5,"[704.2800339360765,734.2442375116225,709.7532275045675,723.5212151567433,712.5719761629789]",712.5719761629789,"[702.7254653410672,732.6237491207913,708.2083388671111,721.9492185517156,711.0094244182234]",711.0094244182234,"[0.08597168383008745,0.08962942352436798,0.08663979827936616,0.08832046083456341,0.08698388380895739]",0.08698388380895739,8192.0,12288.0,32768.0
zen-n8192-02-candidate,bulk/series/avx2/local/k12/h8/u64/decode,1,5,"[1132.18804762606,1116.9301003946985,1110.6538921371018,1108.3557706480656,1084.104931295962]",1110.6538921371018,"[1129.7256424109169,1114.4648454748128,1108.2023125189924,1105.9092680868046,1081.711950739805]",1108.2023125189924,"[0.13820654878247804,0.13634400639583721,0.1355778676925173,0.1352973352841877,0.13233702774608913]",0.1355778676925173,8192.0,12288.0,131072.0
zen-n8192-02-candidate,bulk/series/avx2/local/k12/h8/u64/encode,1,5,"[1556.5639324621134,1543.253599875749,1560.512702181015,1585.7604668190245,1585.9910585520518]",1560.512702181015,"[1553.1942268858875,1540.1742140166898,1557.0681591315192,1582.260211670093,1582.4900712257488]",1557.0681591315192,"[0.19001024566187907,0.18838544920358263,0.19049227321545592,0.19357427573474417,0.19360242413965476]",0.19049227321545592,8192.0,12288.0,131072.0
zen-n8192-02-candidate,bulk/series/avx2/local/k20/h16/u32/decode,1,5,"[1108.0665171185003,1113.7807846506216,1118.0672012218477,1106.062110220196,1107.5221617665784]",1108.0665171185003,"[1105.6208158307927,1111.322483130812,1115.599290446331,1103.6208317436362,1105.1241408913572]",1105.6208158307927,"[0.13526202601544196,0.13595956843879659,0.13648281264915135,0.13501734743898877,0.13519557638752175]",0.13526202601544196,8192.0,20480.0,65536.0
zen-n8192-02-candidate,bulk/series/avx2/local/k20/h16/u32/encode,1,5,"[1314.9044815056302,1356.4800894437737,1373.5424205720622,1370.0938041554093,1336.7060840398792]",1356.4800894437737,"[1312.0020683901892,1353.4859405579796,1370.5109661850747,1367.0699524840545,1333.7557625974273]",1353.4859405579796,"[0.16051080096504272,0.16558594841842944,0.16766875251123808,0.16724777882756464,0.16317212939939932]",0.16558594841842944,8192.0,20480.0,65536.0
zen-n8192-02-candidate,bulk/series/avx2/local/k20/h16/u64/decode,1,5,"[1395.7493902561944,1371.4911007639294,1379.2452883433145,1301.1396464493723,1308.0364636874945]",1371.4911007639294,"[1392.668541249706,1368.4635867034362,1376.2321057838578,1298.2676019447154,1305.4175082148615]",1368.4635867034362,"[0.1703795642402581,0.16741834726122187,0.168364903362221,0.15883052324821437,0.15967241988372735]",0.16741834726122187,8192.0,20480.0,131072.0
zen-n8192-02-candidate,bulk/series/avx2/local/k20/h16/u64/encode,1,5,"[2177.440698336377,2190.0792586501293,2127.5870390284035,2212.777152255052,2257.0900436460156]",2190.0792586501293,"[2172.7969827359816,2185.2453981919957,2122.9758365418065,2207.9298184629724,2252.1082611201214]",2185.2453981919957,"[0.26580086649613976,0.2673436595031896,0.25971521472514686,0.27011439846863433,0.27552368696850776]",0.2673436595031896,8192.0,20480.0,131072.0
zen-n8192-02-candidate,bulk/series/avx2/local/k3/h0/u64/decode,1,5,"[1532.4103991949016,1483.9106340154315,1511.0917589175879,1519.664027731186,1539.3063848820302]",1519.664027731186,"[1529.0282231949002,1480.6352454418857,1508.6086995419762,1516.3097618241152,1535.9087554458908]",1516.3097618241152,"[0.18706181630797142,0.18114143481633682,0.18445944322724458,0.18550586276015454,0.18790361143579473]",0.18550586276015454,8192.0,3072.0,131072.0
zen-n8192-02-candidate,bulk/series/avx2/local/k3/h0/u64/encode,1,5,"[1161.6873803876667,1198.0724298683244,1193.883716365421,1188.5635069927207,1203.0377361576836]",1193.883716365421,"[1159.1232681829017,1195.5523186360133,1191.2486955112038,1185.9402306323864,1200.3825141108223]",1191.2486955112038,"[0.14180754155122882,0.14624907591166073,0.1457377583453883,0.14508831872469735,0.146855192402061]",0.1457377583453883,8192.0,3072.0,131072.0
zen-n8192-02-candidate,bulk/series/avx2/local/k3/h0/u8/decode,1,5,"[399.3211104487786,398.32750858667526,391.3617190382927,400.59282977092744,395.27786198870183]",398.32750858667526,"[398.43983081942986,397.4484203341728,390.5136733931072,399.7087399570596,394.41299497738447]",397.4484203341728,"[0.04874525274032941,0.048623963450521876,0.047773647343541586,0.048900491915396416,0.048251692137292704]",0.048623963450521876,8192.0,3072.0,16384.0
zen-n8192-02-candidate,bulk/series/avx2/local/k3/h0/u8/encode,1,5,"[549.9020069096696,545.3386514498665,563.5391560886611,558.2317146073524,542.5876247040106]",549.9020069096696,"[548.6883195556097,544.1650013554002,562.295524239757,556.9996428702782,541.3901634285744]",548.6883195556097,"[0.06712670982784052,0.06656965960081376,0.06879140088972914,0.06814351984953032,0.0662338409062513]",0.06712670982784052,8192.0,3072.0,16384.0
zen-n8192-02-candidate,bulk/series/avx2/local/k4/h0/u64/decode,1,5,"[948.3270348032976,987.6632407458605,989.8830714325204,962.6562275217193,973.6681652188337]",973.6681652188337,"[946.3052204932816,985.4919493130736,987.7745255352327,960.5314004307285,971.5331571946637]",971.5331571946637,"[0.11576257749063691,0.12056436044260992,0.12083533586822759,0.11751174652364739,0.11885597719956466]",0.11885597719956466,8192.0,4096.0,131072.0
zen-n8192-02-candidate,bulk/series/avx2/local/k4/h0/u64/encode,1,5,"[989.965385667596,989.1177232869213,995.5923168852862,1006.0412521057987,1010.2086651020135]",995.5923168852862,"[987.8133936124088,987.1673410027439,993.3947963303323,1003.8206793265445,1007.9788915911929]",993.3947963303323,"[0.12084538399262647,0.12074190958092303,0.12153226524478593,0.12280777003244614,0.12331648743921064]",0.12153226524478593,8192.0,4096.0,131072.0
zen-n8192-02-candidate,bulk/series/avx2/local/k4/h0/u8/decode,1,5,"[343.31565951400177,350.35670742310316,359.5487214137718,353.72188079114807,355.0832782682581]",353.72188079114807,"[342.5579276325233,349.5834844515952,358.75511856854075,352.9411805625408,354.2995722308966]",352.9411805625408,"[0.041908649843017794,0.04276815276160927,0.04389022478195456,0.0431789405262632,0.04334512674173072]",0.0431789405262632,8192.0,4096.0,16384.0
zen-n8192-02-candidate,bulk/series/avx2/local/k4/h0/u8/encode,1,5,"[418.493616558261,414.32819716130217,412.1974091447621,402.52616243924655,404.4933626713728]",412.1974091447621,"[417.5698974772957,413.413793311213,411.29744058006645,401.6377396803145,403.7027649497571]",411.29744058006645,"[0.05108564655252209,0.05057717250504177,0.05031706654599146,0.04913649443838459,0.04937663118547032]",0.05031706654599146,8192.0,4096.0,16384.0
zen-n8192-02-candidate,bulk/series/avx2/local/k5/h0/u64/decode,1,5,"[1555.6258057395187,1529.9200441501134,1537.1752097130275,1538.4216777042002,1557.3005960264877]",1538.4216777042002,"[1552.1923841139026,1526.584591611468,1534.0777704205411,1535.0852759354564,1553.8631567396321]",1535.0852759354564,"[0.18989572823968734,0.18675781788941814,0.18764345821692233,0.187795614954126,0.1901001704133896]",0.187795614954126,8192.0,5120.0,131072.0
zen-n8192-02-candidate,bulk/series/avx2/local/k5/h0/u64/encode,1,5,"[1294.9026797798401,1291.9702607597258,1305.8944690065932,1309.9771542001265,1277.6581070107352]",1294.9026797798401,"[1292.0445366771244,1289.1185780074338,1303.0120544979432,1307.085915365852,1274.8782459641493]",1292.0445366771244,"[0.15806917477781252,0.15771121347164624,0.15941094592365637,0.15990932058107013,0.15596412439095889]",0.15806917477781252,8192.0,5120.0,131072.0
zen-n8192-02-candidate,bulk/series/avx2/local/k5/h0/u8/decode,1,5,"[442.50742313812174,449.1828324693344,445.8347405430403,436.7138338551559,450.01379407688665]",445.8347405430403,"[441.5365703431174,448.19147461848246,444.85077375120443,435.75000000149447,449.0205371342138]",444.85077375120443,"[0.05401701942604026,0.0548318887291668,0.05442318610144535,0.05330979417177195,0.05493332447227621]",0.05442318610144535,8192.0,5120.0,16384.0
zen-n8192-02-candidate,bulk/series/avx2/local/k5/h0/u8/encode,1,5,"[638.7871723871509,606.2941501154512,610.4892597260433,627.6744340082653,632.4521494346981]",627.6744340082653,"[637.3772572943348,604.9714083310207,609.1514677591122,626.2889616657874,631.0562173977273]",626.2889616657874,"[0.07797694975429087,0.07401051637151503,0.07452261471265176,0.07662041430764958,0.0772036315227903]",0.07662041430764958,8192.0,5120.0,16384.0
zen-n8192-03-candidate,bulk/series/avx2/local/k12/h8/u16/decode,1,5,"[925.0932562370047,936.4588877338939,942.7990774428255,944.8950623700598,938.1324194386665]",938.1324194386665,"[923.0514163215643,934.3918399153287,940.7180353457131,942.8092775447575,936.0794828499459]",936.0794828499459,"[0.11292642288049376,0.11431382906907886,0.11508777800815741,0.11534363554322019,0.11451811760725909]",0.11451811760725909,8192.0,12288.0,32768.0
