family,case,rows,seed,repetitions,median_ns,min_ns,max_ns,allocated_bytes,queries,conditional_visits
bucket,n8b7stride63_combined/load90_skew/miss/raw,4096,712367,3,128.476898193,128.188191732,128.492563883,65792,32768,251508
bucket,n8b7stride63_combined/load90_skew/miss/rawfp_tuplepack,4096,712367,3,131.359995524,131.352060954,131.63293457,65792,32768,251508
bucket,n8b7stride63_combined/load90_skew/miss/seriespack_tuplepack,4096,712367,3,122.01965332,121.640411377,122.604176839,65792,32768,251508
bucket,n8b7stride63_combined/load90_skew/mixed/raw,4096,712367,3,106.781656901,106.600789388,107.321105957,65792,32768,194505
bucket,n8b7stride63_combined/load90_skew/mixed/rawfp_tuplepack,4096,712367,3,110.383158366,110.33879598,110.916392008,65792,32768,194505
bucket,n8b7stride63_combined/load90_skew/mixed/seriespack_tuplepack,4096,712367,3,103.273701986,103.128957113,104.401031494,65792,32768,194505
bucket,n8b7stride63_combined/load90_skew/update/raw,4096,712367,3,83.377990723,83.328330994,83.620994568,65792,32768,137270
bucket,n8b7stride63_combined/load90_skew/update/rawfp_tuplepack,4096,712367,3,89.417671204,89.356178284,89.644950867,65792,32768,137270
bucket,n8b7stride63_combined/load90_skew/update/seriespack_tuplepack,4096,712367,3,83.592155457,83.517845154,83.660667419,65792,32768,137270
bucket,n8b8stride64_combined/load90_skew/hit/raw,4096,712367,3,50.698120117,50.683737619,50.701219831,66816,32768,137270
bucket,n8b8stride64_combined/load90_skew/hit/rawfp_tuplepack,4096,712367,3,55.282750448,55.277613322,55.338643392,66816,32768,137270
bucket,n8b8stride64_combined/load90_skew/hit/seriespack_tuplepack,4096,712367,3,65.170715332,65.145019531,65.345703125,66816,32768,137270
bucket,n8b8stride64_combined/load90_skew/miss/raw,4096,712367,3,79.729988098,79.727172852,79.792251587,66816,32768,251508
bucket,n8b8stride64_combined/load90_skew/miss/rawfp_tuplepack,4096,712367,3,83.521430969,83.508003235,83.567512512,66816,32768,251508
bucket,n8b8stride64_combined/load90_skew/miss/seriespack_tuplepack,4096,712367,3,88.934120178,88.719726562,88.941596985,66816,32768,251508
bucket,n8b8stride64_combined/load90_skew/mixed/raw,4096,712367,3,65.981201172,65.954840088,66.067572021,66816,32768,194505
bucket,n8b8stride64_combined/load90_skew/mixed/rawfp_tuplepack,4096,712367,3,69.72779541,69.682446289,69.763378906,66816,32768,194505
bucket,n8b8stride64_combined/load90_skew/mixed/seriespack_tuplepack,4096,712367,3,77.667304993,77.662338257,77.970115662,66816,32768,194505
bucket,n8b8stride64_combined/load90_skew/update/raw,4096,712367,3,50.780391148,50.722538539,50.894002279,66816,32768,137270
bucket,n8b8stride64_combined/load90_skew/update/rawfp_tuplepack,4096,712367,3,57.364608765,57.332214355,57.422139486,66816,32768,137270
bucket,n8b8stride64_combined/load90_skew/update/seriespack_tuplepack,4096,712367,3,67.501470947,67.463873291,67.552862549,66816,32768,137270
bucket,n8b7stride64_combined/load90_skew/hit/raw,4096,712367,3,82.760093689,82.725372314,82.791442871,66816,32768,137270
bucket,n8b7stride64_combined/load90_skew/hit/rawfp_tuplepack,4096,712367,3,86.933456421,86.897903442,87.078033447,66816,32768,137270
bucket,n8b7stride64_combined/load90_skew/hit/seriespack_tuplepack,4096,712367,3,81.487121582,80.879211426,81.549987793,66816,32768,137270
bucket,n8b7stride64_combined/load90_skew/miss/raw,4096,712367,3,127.756601969,127.72833252,127.830759684,66816,32768,251508
bucket,n8b7stride64_combined/load90_skew/miss/rawfp_tuplepack,4096,712367,3,131.302042643,131.204488118,131.462371826,66816,32768,251508
bucket,n8b7stride64_combined/load90_skew/miss/seriespack_tuplepack,4096,712367,3,121.532430013,121.022776286,122.240844727,66816,32768,251508
bucket,n8b7stride64_combined/load90_skew/mixed/raw,4096,712367,3,106.097157796,106.043395996,106.208597819,66816,32768,194505
bucket,n8b7stride64_combined/load90_skew/mixed/rawfp_tuplepack,4096,712367,3,110.026123047,109.935984294,110.131408691,66816,32768,194505
bucket,n8b7stride64_combined/load90_skew/mixed/seriespack_tuplepack,4096,712367,3,103.096038818,102.890146891,103.441497803,66816,32768,194505
bucket,n8b7stride64_combined/load90_skew/update/raw,4096,712367,3,83.054946899,83.02558136,83.572303772,66816,32768,137270
bucket,n8b7stride64_combined/load90_skew/update/rawfp_tuplepack,4096,712367,3,89.052612305,88.983947754,89.21282959,66816,32768,137270
bucket,n8b7stride64_combined/load90_skew/update/seriespack_tuplepack,4096,712367,3,83.333122253,83.080581665,83.696739197,66816,32768,137270
bucket,n9b7stride76_combined/load90_skew/hit/raw,4096,712367,3,89.385101318,89.369842529,89.598045349,70656,32768,137365
bucket,n9b7stride76_combined/load90_skew/hit/rawfp_tuplepack,4096,712367,3,93.589767456,93.491737366,93.670715332,70656,32768,137365
bucket,n9b7stride76_combined/load90_skew/miss/raw,4096,712367,3,140.661417643,140.287679036,140.72773234,70656,32768,251700
bucket,n9b7stride76_combined/load90_skew/miss/rawfp_tuplepack,4096,712367,3,142.803660075,142.751373291,142.821868896,70656,32768,251700
bucket,n9b7stride76_combined/load90_skew/mixed/raw,4096,712367,3,116.271179199,116.22265625,116.435974121,70656,32768,194884
bucket,n9b7stride76_combined/load90_skew/mixed/rawfp_tuplepack,4096,712367,3,119.671773275,119.605153402,120.056203206,70656,32768,194884
bucket,n9b7stride76_combined/load90_skew/update/raw,4096,712367,3,90.018577576,89.838218689,90.123100281,70656,32768,137365
bucket,n9b7stride76_combined/load90_skew/update/rawfp_tuplepack,4096,712367,3,95.894325256,95.812156677,95.972061157,70656,32768,137365
bucket,n9b7stride96_combined/load90_skew/hit/raw,4096,712367,3,89.808990479,89.767875671,89.884300232,89216,32768,137365
bucket,n9b7stride96_combined/load90_skew/hit/rawfp_tuplepack,4096,712367,3,93.898841858,93.844139099,93.921112061,89216,32768,137365
bucket,n9b7stride96_combined/load90_skew/miss/raw,4096,712367,3,141.121520996,141.058858236,141.123250326,89216,32768,251700
bucket,n9b7stride96_combined/load90_skew/miss/rawfp_tuplepack,4096,712367,3,143.143218994,143.032948812,143.260304769,89216,32768,251700
bucket,n9b7stride96_combined/load90_skew/mixed/raw,4096,712367,3,116.720916748,116.690083822,117.041453044,89216,32768,194884
bucket,n9b7stride96_combined/load90_skew/mixed/rawfp_tuplepack,4096,712367,3,120.159250895,120.068308512,120.220489502,89216,32768,194884
bucket,n9b7stride96_combined/load90_skew/update/raw,4096,712367,3,90.328559875,90.228385925,90.460319519,89216,32768,137365
bucket,n9b7stride96_combined/load90_skew/update/rawfp_tuplepack,4096,712367,3,96.101158142,96.08291626,96.171653748,89216,32768,137365
bucket,n9b7stride62_split/load90_skew/hit/raw,4096,712367,3,89.314842224,89.308578491,89.527313232,70656,32768,137365
bucket,n9b7stride62_split/load90_skew/hit/rawfp_tuplepack,4096,712367,3,93.566574097,93.53086853,93.705436707,70656,32768,137365
bucket,n9b7stride62_split/load90_skew/hit/seriespack_tuplepack,4096,712367,3,78.442718506,77.730888367,78.446228027,70656,32768,137365
bucket,n9b7stride62_split/load90_skew/miss/raw,4096,712367,3,140.582275391,140.486643473,140.620513916,70656,32768,251700
bucket,n9b7stride62_split/load90_skew/miss/rawfp_tuplepack,4096,712367,3,142.648834229,142.628590902,142.945465088,70656,32768,251700
bucket,n9b7stride62_split/load90_skew/miss/seriespack_tuplepack,4096,712367,3,118.237538656,117.910298665,118.436218262,70656,32768,251700
bucket,n9b7stride62_split/load90_skew/mixed/raw,4096,712367,3,116.798533122,116.066813151,117.095662435,70656,32768,194884
bucket,n9b7stride62_split/load90_skew/mixed/rawfp_tuplepack,4096,712367,3,119.581858317,119.568023682,119.765563965,70656,32768,194884
bucket,n9b7stride62_split/load90_skew/mixed/seriespack_tuplepack,4096,712367,3,99.414169312,99.230293274,99.58392334,70656,32768,194884
bucket,n9b7stride62_split/load90_skew/update/raw,4096,712367,3,89.80052948,89.776115417,89.968299866,70656,32768,137365
bucket,n9b7stride62_split/load90_skew/update/rawfp_tuplepack,4096,712367,3,95.8618927,95.774078369,95.862968445,70656,32768,137365
bucket,n9b7stride62_split/load90_skew/update/seriespack_tuplepack,4096,712367,3,79.678230286,79.590568542,79.702033997,70656,32768,137365
bucket,n16b8stride120_combined/load90_skew/hit/raw,4096,712367,3,85.680091858,85.631492615,85.964286804,62848,32768,138478
bucket,n16b8stride120_combined/load90_skew/hit/rawfp_tuplepack,4096,712367,3,98.301025391,97.922149658,99.336044312,62848,32768,138478
bucket,n16b8stride120_combined/load90_skew/miss/raw,4096,712367,3,147.758331299,147.673278809,147.861775716,62848,32768,254443
bucket,n16b8stride120_combined/load90_skew/miss/rawfp_tuplepack,4096,712367,3,166.652359009,166.588256836,166.7368927,62848,32768,254443
bucket,n16b8stride120_combined/load90_skew/mixed/raw,4096,712367,3,118.647806803,118.499593099,118.822774251,62848,32768,196698
bucket,n16b8stride120_combined/load90_skew/mixed/rawfp_tuplepack,4096,712367,3,133.985127767,133.353322347,135.459350586,62848,32768,196698
bucket,n16b8stride120_combined/load90_skew/update/raw,4096,712367,3,85.920722961,85.904167175,86.077056885,62848,32768,138478
bucket,n16b8stride120_combined/load90_skew/update/rawfp_tuplepack,4096,712367,3,101.083953857,101.002922058,101.479537964,62848,32768,138478
bucket,n16b8stride128_combined/load90_skew/hit/raw,4096,712367,3,85.622642517,85.589759827,85.888526917,66944,32768,138478
bucket,n16b8stride128_combined/load90_skew/hit/rawfp_tuplepack,4096,712367,3,97.981437683,97.534347534,98.542427063,66944,32768,138478
bucket,n16b8stride128_combined/load90_skew/miss/raw,4096,712367,3,147.719156901,147.658742269,147.758433024,66944,32768,254443
bucket,n16b8stride128_combined/load90_skew/miss/rawfp_tuplepack,4096,712367,3,166.455215454,165.585449219,168.169235229,66944,32768,254443
bucket,n16b8stride128_combined/load90_skew/mixed/raw,4096,712367,3,118.625834147,118.61912028,118.890930176,66944,32768,196698
bucket,n16b8stride128_combined/load90_skew/mixed/rawfp_tuplepack,4096,712367,3,135.36525472,135.08601888,135.373789469,66944,32768,196698
bucket,n16b8stride128_combined/load90_skew/update/raw,4096,712367,3,85.847175598,85.804985046,85.961006165,66944,32768,138478
bucket,n16b8stride128_combined/load90_skew/update/rawfp_tuplepack,4096,712367,3,101.032676697,100.408660889,102.13168335,66944,32768,138478
bucket,n16b12stride128_combined/load90_skew/hit/raw,4096,712367,3,128.722961426,128.603627523,128.968312581,66944,32768,138478
bucket,n16b12stride128_combined/load90_skew/hit/rawfp_tuplepack,4096,712367,3,131.702911377,131.63567098,131.706166585,66944,32768,138478
bucket,n16b12stride128_combined/load90_skew/miss/raw,4096,712367,3,227.978637695,227.930252075,228.074615479,66944,32768,254443
bucket,n16b12stride128_combined/load90_skew/miss/rawfp_tuplepack,4096,712367,3,227.508346558,227.460586548,227.546661377,66944,32768,254443
bucket,n16b12stride128_combined/load90_skew/mixed/raw,4096,712367,3,178.532180786,178.522399902,178.556274414,66944,32768,196698
bucket,n16b12stride128_combined/load90_skew/mixed/rawfp_tuplepack,4096,712367,3,179.911865234,179.898147583,179.961166382,66944,32768,196698
bucket,n16b12stride128_combined/load90_skew/update/raw,4096,712367,3,129.124562581,129.105448405,129.400960286,66944,32768,138478
bucket,n16b12stride128_combined/load90_skew/update/rawfp_tuplepack,4096,712367,3,135.918538411,135.914571126,136.024851481,66944,32768,138478
bucket,n16b8stride104_split/load90_skew/hit/raw,4096,712367,3,85.59853363,85.546577454,85.80796051,62848,32768,138478
bucket,n16b8stride104_split/load90_skew/hit/rawfp_tuplepack,4096,712367,3,98.075119019,97.882019043,98.321632385,62848,32768,138478
bucket,n16b8stride104_split/load90_skew/hit/seriespack_tuplepack,4096,712367,3,63.284088135,63.237268066,63.333459473,62848,32768,138478
bucket,n16b8stride104_split/load90_skew/miss/raw,4096,712367,3,147.210337321,147.14847819,147.248982747,62848,32768,254443
bucket,n16b8stride104_split/load90_skew/miss/rawfp_tuplepack,4096,712367,3,166.561553955,166.107772827,169.521636963,62848,32768,254443
bucket,n16b8stride104_split/load90_skew/miss/seriespack_tuplepack,4096,712367,3,93.016647339,92.95400238,93.042205811,62848,32768,254443
bucket,n16b8stride104_split/load90_skew/mixed/raw,4096,712367,3,118.483317057,118.422383626,118.628377279,62848,32768,196698
bucket,n16b8stride104_split/load90_skew/mixed/rawfp_tuplepack,4096,712367,3,134.981129964,134.276479085,135.408284505,62848,32768,196698
bucket,n16b8stride104_split/load90_skew/mixed/seriespack_tuplepack,4096,712367,3,79.373588562,79.302635193,79.528923035,62848,32768,196698
bucket,n16b8stride104_split/load90_skew/update/raw,4096,712367,3,85.778587341,85.770729065,85.93712616,62848,32768,138478
bucket,n16b8stride104_split/load90_skew/update/rawfp_tuplepack,4096,712367,3,101.238899231,100.918167114,102.091796875,62848,32768,138478
bucket,n16b8stride104_split/load90_skew/update/seriespack_tuplepack,4096,712367,3,65.754931641,65.656842041,65.764630127,62848,32768,138478
bucket,n16b12stride104_split/load90_skew/hit/raw,4096,712367,3,128.623057048,128.482167562,128.809621175,66944,32768,138478
bucket,n16b12stride104_split/load90_skew/hit/rawfp_tuplepack,4096,712367,3,131.570668538,131.514211019,131.611673991,66944,32768,138478
bucket,n16b12stride104_split/load90_skew/hit/seriespack_tuplepack,4096,712367,3,72.44876709,72.442474365,72.660614014,66944,32768,138478
bucket,n16b12stride104_split/load90_skew/miss/raw,4096,712367,3,227.82069397,227.781951904,227.849380493,66944,32768,254443
bucket,n16b12stride104_split/load90_skew/miss/rawfp_tuplepack,4096,712367,3,227.460586548,227.352096558,227.566345215,66944,32768,254443
bucket,n16b12stride104_split/load90_skew/miss/seriespack_tuplepack,4096,712367,3,104.645629883,104.411560059,105.014689128,66944,32768,254443
bucket,n16b12stride104_split/load90_skew/mixed/raw,4096,712367,3,178.63973999,178.600830078,178.953765869,66944,32768,196698
bucket,n16b12stride104_split/load90_skew/mixed/rawfp_tuplepack,4096,712367,3,179.849014282,179.814834595,179.978866577,66944,32768,196698
bucket,n16b12stride104_split/load90_skew/mixed/seriespack_tuplepack,4096,712367,3,88.882850647,88.543579102,89.112510681,66944,32768,196698
bucket,n16b12stride104_split/load90_skew/update/raw,4096,712367,3,129.125071208,129.046946208,129.128336589,66944,32768,138478
bucket,n16b12stride104_split/load90_skew/update/rawfp_tuplepack,4096,712367,3,135.36138916,135.32232666,135.38671875,66944,32768,138478
bucket,n16b12stride104_split/load90_skew/update/seriespack_tuplepack,4096,712367,3,73.93760376,73.858990479,74.058886719,66944,32768,138478
bucket,n8b7stride63_combined/load50_uniform/hit/raw,262144,918273,3,38.633815765,38.592311859,38.686496735,4217216,262144,264268
bucket,n8b7stride63_combined/load50_uniform/hit/rawfp_tuplepack,262144,918273,3,41.658054352,41.623989105,41.730949402,4217216,262144,264268
bucket,n8b7stride63_combined/load50_uniform/hit/seriespack_tuplepack,262144,918273,3,38.303115845,38.270843506,38.343135834,4217216,262144,264268
bucket,n8b7stride63_combined/load50_uniform/miss/raw,262144,918273,3,31.63734436,31.618364334,31.642875671,4217216,262144,267591
bucket,n8b7stride63_combined/load50_uniform/miss/rawfp_tuplepack,262144,918273,3,31.28553009,31.270042419,31.297472,4217216,262144,267591
bucket,n8b7stride63_combined/load50_uniform/miss/seriespack_tuplepack,262144,918273,3,32.432962418,32.430139542,32.439826965,4217216,262144,267591
bucket,n8b7stride63_combined/load50_uniform/mixed/raw,262144,918273,3,35.336023331,35.319257736,35.341327667,4217216,262144,265942
bucket,n8b7stride63_combined/load50_uniform/mixed/rawfp_tuplepack,262144,918273,3,36.668069839,36.651473999,36.69568634,4217216,262144,265942
bucket,n8b7stride63_combined/load50_uniform/mixed/seriespack_tuplepack,262144,918273,3,35.55056572,35.54070282,35.552394867,4217216,262144,265942
bucket,n8b7stride63_combined/load50_uniform/update/raw,262144,918273,3,38.726478577,38.676765442,38.770343781,4217216,262144,264268
bucket,n8b7stride63_combined/load50_uniform/update/rawfp_tuplepack,262144,918273,3,44.725471497,44.679695129,44.805011749,4217216,262144,264268
bucket,n8b7stride63_combined/load50_uniform/update/seriespack_tuplepack,262144,918273,3,41.154621124,41.11151886,41.173316956,4217216,262144,264268
bucket,n8b8stride64_combined/load50_uniform/hit/raw,262144,918273,3,27.716169357,27.712047577,27.772035599,4284160,262144,264268
bucket,n8b8stride64_combined/load50_uniform/hit/rawfp_tuplepack,262144,918273,3,33.914009094,33.898006439,33.938938141,4284160,262144,264268
bucket,n8b8stride64_combined/load50_uniform/hit/seriespack_tuplepack,262144,918273,3,37.007673264,37.003555298,37.050323486,4284160,262144,264268
bucket,n8b8stride64_combined/load50_uniform/miss/raw,262144,918273,3,25.134382248,25.11938858,25.161828995,4284160,262144,267591
bucket,n8b8stride64_combined/load50_uniform/miss/rawfp_tuplepack,262144,918273,3,24.991731644,24.989212036,25.041358948,4284160,262144,267591
bucket,n8b8stride64_combined/load50_uniform/miss/seriespack_tuplepack,262144,918273,3,28.581787109,28.553689957,28.585409164,4284160,262144,267591
bucket,n8b8stride64_combined/load50_uniform/mixed/raw,262144,918273,3,26.465129852,26.447505951,26.534786224,4284160,262144,265942
bucket,n8b8stride64_combined/load50_uniform/mixed/rawfp_tuplepack,262144,918273,3,28.731058121,28.726306915,28.770862579,4284160,262144,265942
bucket,n8b8stride64_combined/load50_uniform/mixed/seriespack_tuplepack,262144,918273,3,32.812259674,32.787845612,32.848918915,4284160,262144,265942
bucket,n8b8stride64_combined/load50_uniform/update/raw,262144,918273,3,27.912149429,27.851114273,27.983409882,4284160,262144,264268
bucket,n8b8stride64_combined/load50_uniform/update/rawfp_tuplepack,262144,918273,3,37.312068939,37.230665207,37.316171646,4284160,262144,264268
bucket,n8b8stride64_combined/load50_uniform/update/seriespack_tuplepack,262144,918273,3,39.518947601,39.490028381,39.614349365,4284160,262144,264268
bucket,n8b7stride64_combined/load50_uniform/hit/raw,262144,918273,3,37.163238525,37.158109665,37.2498703,4284160,262144,264268
bucket,n8b7stride64_combined/load50_uniform/hit/rawfp_tuplepack,262144,918273,3,40.108169556,40.074748993,40.230239868,4284160,262144,264268
bucket,n8b7stride64_combined/load50_uniform/hit/seriespack_tuplepack,262144,918273,3,37.433835983,37.425195694,37.489265442,4284160,262144,264268
bucket,n8b7stride64_combined/load50_uniform/miss/raw,262144,918273,3,31.31047821,31.282936096,31.314655304,4284160,262144,267591
bucket,n8b7stride64_combined/load50_uniform/miss/rawfp_tuplepack,262144,918273,3,30.775882721,30.755054474,30.802776337,4284160,262144,267591
bucket,n8b7stride64_combined/load50_uniform/miss/seriespack_tuplepack,262144,918273,3,32.532142639,32.519727707,32.541604996,4284160,262144,267591
bucket,n8b7stride64_combined/load50_uniform/mixed/raw,262144,918273,3,34.362678528,34.359302521,34.395692825,4284160,262144,265942
bucket,n8b7stride64_combined/load50_uniform/mixed/rawfp_tuplepack,262144,918273,3,35.568397522,35.563858032,35.611772537,4284160,262144,265942
bucket,n8b7stride64_combined/load50_uniform/mixed/seriespack_tuplepack,262144,918273,3,35.136989594,35.102199554,35.168043137,4284160,262144,265942
bucket,n8b7stride64_combined/load50_uniform/update/raw,262144,918273,3,37.196159363,37.135066986,37.222139359,4284160,262144,264268
bucket,n8b7stride64_combined/load50_uniform/update/rawfp_tuplepack,262144,918273,3,43.052600861,42.97649765,43.141750336,4284160,262144,264268
bucket,n8b7stride64_combined/load50_uniform/update/seriespack_tuplepack,262144,918273,3,40.251449585,40.228065491,40.302490234,4284160,262144,264268
bucket,n9b7stride76_combined/load50_uniform/hit/raw,262144,918273,3,39.604469299,39.581546783,39.641742706,4505472,262144,263718
bucket,n9b7stride76_combined/load50_uniform/hit/rawfp_tuplepack,262144,918273,3,42.657585144,42.571678162,42.67433548,4505472,262144,263718
bucket,n9b7stride76_combined/load50_uniform/miss/raw,262144,918273,3,32.776000977,32.767301559,32.801368713,4505472,262144,266811
bucket,n9b7stride76_combined/load50_uniform/miss/rawfp_tuplepack,262144,918273,3,32.273963928,32.264083862,32.309402466,4505472,262144,266811
bucket,n9b7stride76_combined/load50_uniform/mixed/raw,262144,918273,3,36.237174988,36.235784531,36.253789902,4505472,262144,265219
bucket,n9b7stride76_combined/load50_uniform/mixed/rawfp_tuplepack,262144,918273,3,37.494625092,37.472650528,37.498723984,4505472,262144,265219
bucket,n9b7stride76_combined/load50_uniform/update/raw,262144,918273,3,39.573764801,39.562736511,39.690074921,4505472,262144,263718
bucket,n9b7stride76_combined/load50_uniform/update/rawfp_tuplepack,262144,918273,3,45.378059387,45.372219086,45.389427185,4505472,262144,263718
bucket,n9b7stride96_combined/load50_uniform/hit/raw,262144,918273,3,39.61743927,39.545154572,39.661769867,5691008,262144,263718
bucket,n9b7stride96_combined/load50_uniform/hit/rawfp_tuplepack,262144,918273,3,42.583389282,42.540706635,42.601852417,5691008,262144,263718
bucket,n9b7stride96_combined/load50_uniform/miss/raw,262144,918273,3,33.144845963,33.134851456,33.18198204,5691008,262144,266811
bucket,n9b7stride96_combined/load50_uniform/miss/rawfp_tuplepack,262144,918273,3,32.749908447,32.715860367,32.964370728,5691008,262144,266811
bucket,n9b7stride96_combined/load50_uniform/mixed/raw,262144,918273,3,36.558948517,36.54058075,36.58757782,5691008,262144,265219
bucket,n9b7stride96_combined/load50_uniform/mixed/rawfp_tuplepack,262144,918273,3,37.772146225,37.752307892,37.804494858,5691008,262144,265219
bucket,n9b7stride96_combined/load50_uniform/update/raw,262144,918273,3,39.581581116,39.573993683,39.639720917,5691008,262144,263718
bucket,n9b7stride96_combined/load50_uniform/update/rawfp_tuplepack,262144,918273,3,45.401325226,45.366500854,45.421737671,5691008,262144,263718
bucket,n9b7stride62_split/load50_uniform/hit/raw,262144,918273,3,45.277996063,45.252975464,45.290664673,4505344,262144,263718
bucket,n9b7stride62_split/load50_uniform/hit/rawfp_tuplepack,262144,918273,3,48.302467346,48.243030548,48.394664764,4505344,262144,263718
bucket,n9b7stride62_split/load50_uniform/hit/seriespack_tuplepack,262144,918273,3,37.396032333,37.380182266,37.428361893,4505344,262144,263718
bucket,n9b7stride62_split/load50_uniform/miss/raw,262144,918273,3,35.003515244,35.000099182,35.055145264,4505344,262144,266811
bucket,n9b7stride62_split/load50_uniform/miss/rawfp_tuplepack,262144,918273,3,34.621639252,34.608499527,34.632627487,4505344,262144,266811
bucket,n9b7stride62_split/load50_uniform/miss/seriespack_tuplepack,262144,918273,3,31.445692062,31.431537628,31.455648422,4505344,262144,266811
bucket,n9b7stride62_split/load50_uniform/mixed/raw,262144,918273,3,40.113624573,40.113544464,40.124305725,4505344,262144,265219
bucket,n9b7stride62_split/load50_uniform/mixed/rawfp_tuplepack,262144,918273,3,41.49508667,41.420585632,41.534381866,4505344,262144,265219
bucket,n9b7stride62_split/load50_uniform/mixed/seriespack_tuplepack,262144,918273,3,34.470615387,34.453125,34.495506287,4505344,262144,265219
bucket,n9b7stride62_split/load50_uniform/update/raw,262144,918273,3,45.258960724,45.228103638,45.295051575,4505344,262144,263718
bucket,n9b7stride62_split/load50_uniform/update/rawfp_tuplepack,262144,918273,3,51.249607086,51.218322754,51.28546524,4505344,262144,263718
bucket,n9b7stride62_split/load50_uniform/update/seriespack_tuplepack,262144,918273,3,39.975795746,39.95016098,40.041488647,4505344,262144,263718
bucket,n16b8stride120_combined/load50_uniform/hit/raw,262144,918273,3,33.113489151,33.090829849,33.115091324,3946624,262144,262351
bucket,n16b8stride120_combined/load50_uniform/hit/rawfp_tuplepack,262144,918273,3,37.198602676,37.000120163,37.281438828,3946624,262144,262351
bucket,n16b8stride120_combined/load50_uniform/miss/raw,262144,918273,3,30.215671539,30.212867737,30.307912827,3946624,262144,263053
bucket,n16b8stride120_combined/load50_uniform/miss/rawfp_tuplepack,262144,918273,3,30.105979919,30.078493118,30.14138031,3946624,262144,263053
bucket,n16b8stride120_combined/load50_uniform/mixed/raw,262144,918273,3,31.646497726,31.632328033,31.744117737,3946624,262144,262730
bucket,n16b8stride120_combined/load50_uniform/mixed/rawfp_tuplepack,262144,918273,3,33.764223099,33.733001709,33.781484604,3946624,262144,262730
bucket,n16b8stride120_combined/load50_uniform/update/raw,262144,918273,3,33.338558197,33.285341263,33.339035034,3946624,262144,262351
bucket,n16b8stride120_combined/load50_uniform/update/rawfp_tuplepack,262144,918273,3,39.751106262,39.718341827,40.069450378,3946624,262144,262351
bucket,n16b8stride128_combined/load50_uniform/hit/raw,262144,918273,3,32.837017059,32.815502167,32.84331131,4209664,262144,262351
bucket,n16b8stride128_combined/load50_uniform/hit/rawfp_tuplepack,262144,918273,3,37.259025574,37.247592926,37.273923874,4209664,262144,262351
bucket,n16b8stride128_combined/load50_uniform/miss/raw,262144,918273,3,31.144779205,31.119602203,31.158588409,4209664,262144,263053
bucket,n16b8stride128_combined/load50_uniform/miss/rawfp_tuplepack,262144,918273,3,30.924669266,30.894001007,30.926042557,4209664,262144,263053
bucket,n16b8stride128_combined/load50_uniform/mixed/raw,262144,918273,3,32.097940445,32.067022324,32.108776093,4209664,262144,262730
bucket,n16b8stride128_combined/load50_uniform/mixed/rawfp_tuplepack,262144,918273,3,34.217319489,34.203184128,34.225748062,4209664,262144,262730
bucket,n16b8stride128_combined/load50_uniform/update/raw,262144,918273,3,33.273864746,33.25488472,33.287006378,4209664,262144,262351
bucket,n16b8stride128_combined/load50_uniform/update/rawfp_tuplepack,262144,918273,3,39.685760498,39.620113373,39.686790466,4209664,262144,262351
bucket,n16b12stride128_combined/load50_uniform/hit/raw,262144,918273,3,38.601314545,38.572364807,38.640724182,4209664,262144,262351
bucket,n16b12stride128_combined/load50_uniform/hit/rawfp_tuplepack,262144,918273,3,41.84016037,41.813301086,41.876014709,4209664,262144,262351
bucket,n16b12stride128_combined/load50_uniform/miss/raw,262144,918273,3,37.676956177,37.670068741,37.720327377,4209664,262144,263053
bucket,n16b12stride128_combined/load50_uniform/miss/rawfp_tuplepack,262144,918273,3,37.620880127,37.594499588,37.688550949,4209664,262144,263053
bucket,n16b12stride128_combined/load50_uniform/mixed/raw,262144,918273,3,38.329021454,38.29221344,38.363773346,4209664,262144,262730
bucket,n16b12stride128_combined/load50_uniform/mixed/rawfp_tuplepack,262144,918273,3,39.726543427,39.721733093,39.763122559,4209664,262144,262730
bucket,n16b12stride128_combined/load50_uniform/update/raw,262144,918273,3,39.232345581,39.144569397,39.328552246,4209664,262144,262351
bucket,n16b12stride128_combined/load50_uniform/update/rawfp_tuplepack,262144,918273,3,44.268753052,44.251396179,44.274360657,4209664,262144,262351
bucket,n16b8stride104_split/load50_uniform/hit/raw,262144,918273,3,37.933645248,37.906944275,37.956821442,3946496,262144,262351
bucket,n16b8stride104_split/load50_uniform/hit/rawfp_tuplepack,262144,918273,3,42.198127747,42.180965424,42.265499115,3946496,262144,262351
bucket,n16b8stride104_split/load50_uniform/hit/seriespack_tuplepack,262144,918273,3,36.634567261,36.632715225,36.650815964,3946496,262144,262351
bucket,n16b8stride104_split/load50_uniform/miss/raw,262144,918273,3,31.616390228,31.60941124,31.649942398,3946496,262144,263053
bucket,n16b8stride104_split/load50_uniform/miss/rawfp_tuplepack,262144,918273,3,31.296852112,31.227100372,31.312017441,3946496,262144,263053
bucket,n16b8stride104_split/load50_uniform/miss/seriespack_tuplepack,262144,918273,3,27.79391861,27.761760712,27.806564331,3946496,262144,263053
bucket,n16b8stride104_split/load50_uniform/mixed/raw,262144,918273,3,34.744873047,34.734916687,34.773141861,3946496,262144,262730
bucket,n16b8stride104_split/load50_uniform/mixed/rawfp_tuplepack,262144,918273,3,36.514287949,36.508966446,36.515928268,3946496,262144,262730
bucket,n16b8stride104_split/load50_uniform/mixed/seriespack_tuplepack,262144,918273,3,32.633640289,32.624677658,32.637607574,3946496,262144,262730
