case,base_ns,candidate_ns,ratio,base_samples,candidate_samples,edge_ratios,observation
bulk/series/avx2/local/k19/h8/u64/decode,0.229081931979545,0.22880827119367084,0.9988054021392723,"[0.22847756263604868, 0.2285676325094531, 0.22881700868028734, 0.22934685527880264, 0.22947984533962176, 0.2294698939256914]","[0.22874328197520433, 0.2295336928192999, 0.22892202604302692, 0.2286638201159265, 0.22887326041213735, 0.22837409064516845]","[1.0015504974596923, 0.9964872350094609]",sample ranges overlap
bulk/series/avx512/local/k19/h8/u64/decode,0.16467229989392235,0.1640579806541675,0.9962694439796457,"[0.163789143689506, 0.16392814546351483, 0.16401610991140864, 0.16532848987643609, 0.1653802484132751, 0.16546802692363738]","[0.16403085981268767, 0.16405165104250433, 0.1646783971931693, 0.16402209798115686, 0.16406431026583065, 0.16416849982360476]","[1.0007534128970976, 0.9920429545845403]",sample ranges overlap
bulk/series/avx2/local/k19/h16/u64/decode,0.2288936761940245,0.22923280106632854,1.0014815825318677,"[0.22891885815524043, 0.22923242156980175, 0.2283141201484952, 0.2288684942328086, 0.22904920573732013, 0.22867588396089983]","[0.22865241328027802, 0.22938521114184698, 0.22851892169399732, 0.22924124241837063, 0.22944048456039853, 0.22922435971428642]","[0.998836072846468, 1.0016286566082917]",sample ranges overlap
bulk/series/avx512/local/k19/h16/u64/decode,0.16385150413436717,0.16369229492406245,0.9990283323235523,"[0.16414100977367985, 0.16420208986188461, 0.1643637784238556, 0.16338412805595415, 0.1635143542801597, 0.16356199849505446]","[0.16373802490390496, 0.1633797701538055, 0.16382742763372943, 0.1640620633104859, 0.16364656494421992, 0.16361824640966796]","[0.9971738181994517, 1.0008085569284866]",sample ranges overlap
bulk/series/avx2/striped/k19/h16/u64/decode,0.2127392588487768,0.21264527749367187,0.999558232196476,"[0.2128434160196855, 0.21314635342223232, 0.21382032366652323, 0.21233550078518731, 0.2123996145356959, 0.21263510167786812]","[0.21259686419072021, 0.2133379764348009, 0.21326075065503933, 0.21269369079662354, 0.21241432339689306, 0.2125032016941606]","[1.0005367074358547, 1.000487699371259]",sample ranges overlap
bulk/series/avx512/striped/k19/h16/u64/decode,0.14168707349499973,0.14058266096952593,0.9922052696958782,"[0.1399108738635769, 0.13980946529004137, 0.13983022020480587, 0.14346327312642257, 0.143559145983155, 0.1440069915065829]","[0.13975408346773546, 0.13910926475840646, 0.1394175775495443, 0.14141123847131642, 0.1416316092292257, 0.1418553795329566]","[0.9970489737150011, 0.9865732222023983]",sample ranges overlap
bulk/calico/local/k19/h0/u64/decode,0.31872681072220643,0.3132342703729484,0.9827672471706649,"[0.3145344134074961, 0.3126626586914528, 0.3134810284870256, 0.32291920803691676, 0.3234823085585847, 0.32340941068570883]","[0.3133372991856977, 0.3129779356775369, 0.31308633346004394, 0.31340294620794706, 0.3138929558209438, 0.3131312415601991]","[0.9987409285056688, 0.9690594517440122]",sample ranges overlap
bulk/calico/striped/k19/h0/u64/decode,0.28923227533549656,0.28703713135198705,0.9924104459609038,"[0.29159895468787106, 0.2916842741405402, 0.290690321599956, 0.28742320175614205, 0.2870538679944233, 0.28777422907103717]","[0.2863226663777489, 0.2862721094621269, 0.28564864223234093, 0.2877515963262252, 0.28795542845247246, 0.2882974542906888]","[0.9817322897078076, 1.001851717930489]",sample ranges overlap
bulk/series/avx2/local/k20/h0/u64/decode,0.14431740895338807,0.1423029381832092,0.9860413876275348,"[0.1424389342256269, 0.14262691797837507, 0.14254416119390712, 0.14600789992840107, 0.14615666474164773, 0.14632148456446187]","[0.14222968492548704, 0.14225009589572538, 0.14259348900461283, 0.142355780470693, 0.14220563297161617, 0.1423719618055433]","[0.997937023195347, 0.97399445124399]",sample ranges overlap
bulk/series/avx512/local/k20/h0/u64/decode,0.16583947530875398,0.16417038988932112,0.9899355360578329,"[0.16411263986693206, 0.16461318100942543, 0.16413898042802408, 0.16710042724451105, 0.16707322567481145, 0.16706576960808253]","[0.16411748765054263, 0.1641487709588394, 0.1645559670644603, 0.16420756064389636, 0.1641220002571331, 0.16419200881980284]","[1.0000596478105919, 0.9827547661010834]",sample ranges overlap
bulk/series/avx2/striped/k20/h0/u64/decode,0.14601794446178218,0.1460120724409159,0.9999597856216377,"[0.14601293802669074, 0.14621551335368652, 0.1460229508968736, 0.14576886683788162, 0.1459478856668689, 0.1461363547415638]","[0.14565768641980073, 0.146089590262497, 0.14606101994755682, 0.145737833311074, 0.14599028236847383, 0.146033862513358]","[1.0002607059400555, 1.000290492057567]",sample ranges overlap
bulk/series/avx512/striped/k20/h0/u64/decode,0.14175676724425876,0.14204880368144931,1.0020601234273872,"[0.14165233858070972, 0.14169354403497086, 0.14220584826781132, 0.14206566064594084, 0.14171083555414887, 0.14180269893436864]","[0.14184064526113604, 0.14211613519438018, 0.14166374487019895, 0.1421476674201444, 0.14198147216851845, 0.17428953670348102]","[1.001038164633167, 1.0024327356839338]",sample ranges overlap
bulk/series/avx2/local/k20/h8/u64/decode,0.1961009824351322,0.19615793627365966,1.000290431173879,"[0.196192710071772, 0.1959544738967276, 0.19626686027801354, 0.1959802933938668, 0.196712869368579, 0.19600925479849235]","[0.19577809603020743, 0.19641750616775075, 0.1961544417239843, 0.196161430823335, 0.19591897305871134, 0.1963620921156467]","[0.9998049451084411, 1.0007763716310187]",sample ranges overlap
bulk/series/avx512/local/k20/h8/u64/decode,0.13840634920397737,0.13828088963695723,0.9990935418227436,"[0.13842981055867096, 0.13825250911771167, 0.13844936184086176, 0.1383461554051689, 0.13838288784928382, 0.13847386241828435]","[0.13861154044987584, 0.13824125445748323, 0.138297118316393, 0.1384096923498799, 0.1382138988170696, 0.13826466095752146]","[0.9990414474906637, 0.9991456538189092]",sample ranges overlap
bulk/series/avx2/striped/k20/h8/u64/decode,0.19601540267180795,0.19611226418378852,1.0004941525546478,"[0.19627683445032296, 0.19601396407772625, 0.19601684126588967, 0.19597329434207567, 0.19632743972900243, 0.19578631566349974]","[0.1961154119352084, 0.1962240151839282, 0.19610911643236867, 0.19649621311178794, 0.19581896104058283, 0.1960885384288883]","[1.0005028683692796, 1.000588060159929]",sample ranges overlap
bulk/series/avx512/striped/k20/h8/u64/decode,0.1523669007068859,0.14865484477977192,0.9756373864015584,"[0.1491466713998525, 0.1494709726291519, 0.1492756906192308, 0.15538062388809357, 0.15543351991689836, 0.1552628287846199]","[0.14852543722646563, 0.14845665758851587, 0.14872757988481186, 0.14858210967473195, 0.14890309399632182, 0.14875253697229604]","[0.9949740417233849, 0.9573428993271959]",separated faster
bulk/series/avx2/local/k20/h16/u64/decode,0.1960453420022763,0.19605277265690968,1.0000379027349362,"[0.19570125410831293, 0.1966581689763152, 0.19553611499091086, 0.19608165500269734, 0.19600902900185527, 0.19633542587833935]","[0.1961818322174636, 0.1961796889164193, 0.19592218061609762, 0.19581436590653403, 0.19615502909125465, 0.19595051622256468]","[1.0024447201950049, 0.9993312032166862]",sample ranges overlap
bulk/series/avx512/local/k20/h16/u64/decode,0.14120994742980436,0.14231876520326417,1.0078522639066274,"[0.13937814392860406, 0.13936855020092395, 0.13929959549047566, 0.14317862810383908, 0.14304175093100463, 0.14359622735550207]","[0.1391117819032209, 0.13921967991462822, 0.13850840238524526, 0.14541785049190012, 0.1455995337251984, 0.14550787816822952]","[0.9981576309911177, 1.016268140680194]",sample ranges overlap
bulk/series/avx2/striped/k20/h16/u64/decode,0.19624602716279593,0.19617045644157002,0.9996149184657724,"[0.19650542424404774, 0.19619400124722527, 0.19629805307836662, 0.1961413905302853, 0.19646768873240686, 0.19611647726591053]","[0.19610180079993494, 0.1962839180248108, 0.19638730281849265, 0.19577871013559175, 0.196086773616742, 0.1962391120832051]","[0.9999279918810494, 0.9997215431511135]",sample ranges overlap
bulk/series/avx512/striped/k20/h16/u64/decode,0.15149980794930817,0.14831662169490528,0.9789888429728704,"[0.14853915969410056, 0.1485930445772531, 0.1487102523496909, 0.15428936354892547, 0.15478946961031792, 0.15479407102036025]","[0.14830412439622823, 0.14841218843436696, 0.14788354425809397, 0.14841976620622951, 0.14832911899358237, 0.1480794589980722]","[0.9980556278266803, 0.9582636297352819]",separated faster
bulk/calico/local/k20/h0/u64/decode,0.31590106534041795,0.3137604130351337,0.9932236622786395,"[0.31291208032339596, 0.3130070635878009, 0.31275746834568763, 0.318795067093035, 0.31989477036475816, 0.3189131592450026]","[0.3121887095449727, 0.3134004712613367, 0.31334903212599496, 0.31412035480893075, 0.314221633993378, 0.3149046610524033]","[1.0013964043898447, 0.985289019547731]",sample ranges overlap
bulk/calico/striped/k20/h0/u64/decode,0.2902852191075889,0.28845704273876627,0.9937021375926651,"[0.2865910546853237, 0.28755940242066946, 0.2867183086096917, 0.29315240836145556, 0.2930110357945084, 0.29392211200201196]","[0.28618048767802645, 0.2881639594997374, 0.28603711380098434, 0.2887501259777951, 0.29086242548286917, 0.29082080731445986]","[0.9981242183860767, 0.992046454402241]",sample ranges overlap
bulk/series/avx2/local/k21/h0/u64/decode,0.1658989268505287,0.16436455446489834,0.9907511614766935,"[0.16776034853143185, 0.16716764367492828, 0.16723468842207617, 0.16448865674003357, 0.1646302100261291, 0.1645402482184185]","[0.1646893807324094, 0.1639225551200316, 0.16428937011358813, 0.16437717100970953, 0.16482650340464247, 0.16435193792008715]","[0.982388113756313, 0.9990088916816723]",sample ranges overlap
bulk/series/avx512/local/k21/h0/u64/decode,0.1533047756034983,0.15183342568600983,0.9904024521630433,"[0.15510353413241082, 0.1554503182206941, 0.15476679713598476, 0.1517558433326084, 0.15180158582651443, 0.1518427540710119]","[0.15240230634212015, 0.1517657187075001, 0.15168520870194105, 0.1519740850944515, 0.15190113266451954, 0.15161938497519142]","[0.9784800814270213, 1.0006557694207416]",sample ranges overlap
bulk/series/avx2/local/k21/h8/u64/decode,0.22873176772632792,0.2287363475432529,1.0000200226534797,"[0.22899299045720076, 0.22846835596224357, 0.2287657826761923, 0.2286977527764635, 0.22884250554981986, 0.22819863543706956]","[0.22881348875373517, 0.22849067103937615, 0.22875383871919613, 0.22871885636730963, 0.22857402488063683, 0.2292226449916734]","[0.9999477895826183, 1.0000922772112533]",sample ranges overlap
bulk/series/avx512/local/k21/h8/u64/decode,0.16382364103045305,0.16364682820722934,0.9989207124068812,"[0.16356428924915917, 0.16389102455688276, 0.16382199888888893, 0.16386581906848965, 0.16374129179935368, 0.1638252831720172]","[0.16366510281895372, 0.16375778684192455, 0.16339512527368, 0.16331541145640627, 0.16374545064480953, 0.16362855359550496]","[0.9990422771605807, 0.9987991500902479]",sample ranges overlap
bulk/series/avx2/local/k21/h16/u64/decode,0.22881544485762595,0.22859458473591732,0.9990347674220765,"[0.2290392777191902, 0.2285916119960617, 0.2290594190479275, 0.22841344851503473, 0.22984109756228618, 0.2285543885478396]","[0.22854939168077912, 0.2284405194848228, 0.2286397777910555, 0.2287967886928291, 0.2284338011838939, 0.2289356361056015]","[0.9978611265138039, 1.001060579700655]",sample ranges overlap
bulk/series/avx512/local/k21/h16/u64/decode,0.1637040731431902,0.1636886296015841,0.9999056618365715,"[0.16363894295150508, 0.16399891179020573, 0.16376920333487527, 0.16354669958136356, 0.16388142332520156, 0.1633846569657542]","[0.16369266836582974, 0.16354157809167413, 0.16382515012370957, 0.16428242035604965, 0.16342668067171331, 0.1636845908373384]","[0.9995326656814161, 1.0008431307774954]",sample ranges overlap
bulk/series/avx2/striped/k21/h16/u64/decode,0.22905921672576823,0.22888419393185086,0.9992359059093138,"[0.22911182939486324, 0.2300401305268632, 0.22900660405667322, 0.22871796481886436, 0.22962273212416787, 0.22856962903237546]","[0.22978100595754586, 0.22921079898236343, 0.22832039541855004, 0.22921997478574074, 0.22850247896634812, 0.22855758888133829]","[1.000431970657131, 0.9992988048068149]",sample ranges overlap
bulk/series/avx512/striped/k21/h16/u64/decode,0.14601972028718968,0.14545214273604723,0.9961130075442813,"[0.1464254465523461, 0.14672578004816092, 0.1464452524081563, 0.14537496235503275, 0.14561399402203326, 0.14555860560885658]","[0.1457588865267156, 0.14576524591374565, 0.14560275453020582, 0.1452354964783977, 0.14521863830901266, 0.14530153094188866]","[0.9953131571686069, 0.9977802127939647]",sample ranges overlap
bulk/calico/local/k21/h0/u64/decode,0.3168305868493208,0.3155941890966063,0.9960976060897097,"[0.31832346616027063, 0.3187559972090403, 0.3184396212716161, 0.31517636995790616, 0.315337707538371, 0.3148467914064914]","[0.3153534076527796, 0.31466096408703664, 0.31499237727852764, 0.3159327633327438, 0.3158349705404331, 0.31606148820655]","[0.9891745757662859, 1.0023999050910404]",sample ranges overlap
bulk/calico/striped/k21/h0/u64/decode,0.29081321208960553,0.2893360178727656,0.9949204707508791,"[0.289333051977551, 0.28837435275744294, 0.28997121902308215, 0.2922645185636155, 0.2923318592924674, 0.2916552051561289]","[0.28895708407130305, 0.28888873513970265, 0.28859599174604383, 0.2908421940693071, 0.2904687444795996, 0.2897149516742281]","[0.9984643412330133, 0.9938556548265196]",sample ranges overlap
bulk/series/avx2/local/k22/h0/u64/decode,0.16429563223715227,0.16414657954940548,0.9990927775393832,"[0.16436551080483314, 0.16449367975245385, 0.16422575366947142, 0.16399671749110875, 0.16395810516843, 0.16457118626315073]","[0.1640714249151991, 0.1640701968593928, 0.1638976432842242, 0.16444498256001316, 0.16422173418361188, 0.16430684338666085]","[0.9982033095386356, 1.001891049408162]",sample ranges overlap
bulk/series/avx512/local/k22/h0/u64/decode,0.15351700330769333,0.15369058939485494,1.0011307287363713,"[0.15352390216985828, 0.15351010444552837, 0.15349778609508047, 0.1538204636711084, 0.15373663804766496, 0.15348299638356566]","[0.15336329675192462, 0.15364514119651343, 0.15410402791815186, 0.15373603759319646, 0.15352998337378637, 0.1538742566879283]","[1.0008796603420524, 0.9999960942656472]",sample ranges overlap
bulk/series/avx2/local/k22/h8/u64/decode,0.22853933208106092,0.22869680490174576,1.0006890403470199,"[0.2283173574460974, 0.22895428488044794, 0.22830344842587325, 0.22890802973710433, 0.2287281834802208, 0.22835048068190103]","[0.22936896301272985, 0.22901817555197077, 0.2286939123336136, 0.22830008153234424, 0.22852480064564434, 0.22869969746987795]","[1.0030694911403695, 0.9991108099077172]",sample ranges overlap
bulk/series/avx512/local/k22/h8/u64/decode,0.1640386159919141,0.16399617979212933,0.9997413035977646,"[0.1641161352979822, 0.16366026261417102, 0.163608948074281, 0.16437932243090642, 0.16418106207392755, 0.163961096685846]","[0.16419143315451157, 0.16382803844305469, 0.1640070660477525, 0.1640695969294317, 0.1637846528682271, 0.16398529353650618]","[1.0021190448312982, 0.9988076058532669]",sample ranges overlap
bulk/series/avx2/striped/k22/h8/u64/decode,0.22888295361731248,0.22901204765730554,1.0005640177127777,"[0.2286219624110408, 0.2292690004621241, 0.22876285552980397, 0.2298463690326309, 0.22877780153414287, 0.22898810570048211]","[0.22891235896714926, 0.22991573746692504, 0.2290605093249956, 0.22896358598961544, 0.22928827421896442, 0.22871426390780475]","[1.001301145653661, 0.9998929214651056]",sample ranges overlap
bulk/series/avx512/striped/k22/h8/u64/decode,0.14532980174216692,0.14513556773386488,0.9986634949888211,"[0.14505751228650202, 0.1448733589816938, 0.14484757910718632, 0.14561880858596246, 0.14624573497983387, 0.14560209119783185]","[0.14510583213813028, 0.14519695834847118, 0.1453620016021108, 0.1449181257862979, 0.1451653033295995, 0.14486697786982053]","[1.0022336706282782, 0.9951882397166371]",sample ranges overlap
bulk/series/avx2/local/k22/h16/u64/decode,0.2286844168782256,0.22880338903045822,1.000520245996018,"[0.22894306476955573, 0.22860548511697046, 0.22900300606667087, 0.22868418245265265, 0.2286846513037986, 0.2285035275490917]","[0.22872574353183636, 0.22901690125295046, 0.2291858907093033, 0.22888103452908007, 0.2286609797707499, 0.2286859488221844]","[1.00032251024275, 1.000007724056438]",sample ranges overlap
bulk/series/avx512/local/k22/h16/u64/decode,0.1636342954409375,0.16372285062958547,1.0005411774372197,"[0.16357327325271578, 0.16371540133658757, 0.1636980360924532, 0.16331513748036391, 0.16369531762915923, 0.1633334742559237]","[0.16403071984186154, 0.16385282545641747, 0.16375737127142945, 0.16346716666225855, 0.16364969945163732, 0.1636883299877415]","[1.0009455786254933, 1.0019360709563927]",sample ranges overlap
bulk/series/avx2/striped/k22/h16/u64/decode,0.22881320264546778,0.22852154672729502,0.9987253536299447,"[0.22833709384243495, 0.22907540124068163, 0.2286526480163246, 0.2298144664493122, 0.228973757274611, 0.22853249881522644]","[0.22818610060950936, 0.22914012537351874, 0.22839788005651482, 0.2286006300891996, 0.22844246336539048, 0.22894414470053698]","[0.9988857860951097, 0.9983704369013611]",sample ranges overlap
bulk/series/avx512/striped/k22/h16/u64/decode,0.14632205696346648,0.14539949937366187,0.9936950203615922,"[0.14585986585159813, 0.14551462182207345, 0.1457858822736824, 0.14706260004370475, 0.14678424807533483, 0.14700279207514455]","[0.14535054975216866, 0.14521181405641395, 0.1453347290149339, 0.14568287087745815, 0.14562501134025557, 0.14544844899515508]","[0.9969053707278629, 0.9906275199576843]",sample ranges overlap
bulk/calico/local/k22/h0/u64/decode,0.31431488199414614,0.3132487570100684,0.9966080989315116,"[0.3137799754251773, 0.31409678904434246, 0.31346632150143233, 0.3156240907989823, 0.31520729902388533, 0.31453297494394983]","[0.31334621268783797, 0.3126545755683345, 0.3129465474905149, 0.3136994979304893, 0.3131513013322988, 0.31339100766722694]","[0.9973439097458877, 0.9942377877597284]",sample ranges overlap
bulk/calico/striped/k22/h0/u64/decode,0.29429971816814254,0.2896562054893964,0.9842218242421382,"[0.298481523072351, 0.2971006585696862, 0.2971687900181774, 0.28984730271554365, 0.2914987777665989, 0.29023771540733695]","[0.288129111134372, 0.2886771754846552, 0.2890616149851162, 0.290625048317345, 0.2905574316489078, 0.2902507959936767]","[0.9714249449513094, 1.0011015668350411]",sample ranges overlap
bulk/series/avx2/local/k23/h0/u64/decode,0.1641528928003202,0.1642183939313387,1.0003990251399235,"[0.16413394111139934, 0.16411495860342137, 0.16406974679373032, 0.16417184448924108, 0.16429601104932362, 0.164189547436619]","[0.16394950256082744, 0.16381317712619686, 0.16419597834808267, 0.16445382720890955, 0.16424080951459472, 0.16425982930028782]","[0.9989918283866265, 1.0004280532151169]",sample ranges overlap
bulk/series/avx512/local/k23/h0/u64/decode,0.1526865103819614,0.15292814025764012,1.001582522745947,"[0.15275122010015815, 0.1532007738924354, 0.15301374010388608, 0.15262180066376463, 0.15256035032714566, 0.15255004001465014]","[0.1530886438262132, 0.15263713884252927, 0.15291690738403357, 0.15281478758887376, 0.15329731248304684, 0.15293937313124667]","[0.9993671632378455, 1.002484412255794]",sample ranges overlap
bulk/series/avx2/local/k23/h8/u64/decode,0.22876707164744176,0.22869875393846417,0.9997013656358601,"[0.22900870689037847, 0.22861272762336327, 0.22891109205340945, 0.22862305124147406, 0.22911921398178736, 0.22858198452871237]","[0.2292082226335955, 0.228705080128994, 0.2284549547041691, 0.2286189885323898, 0.22925693490870577, 0.22869242774793438]","[0.9991000352033295, 1.0003034536809985]",sample ranges overlap
bulk/series/avx512/local/k23/h8/u64/decode,0.16421803483955988,0.16394936251570175,0.9983639292473532,"[0.16360948047747229, 0.16405542662134764, 0.163946914916283, 0.16438064305777214, 0.1648171688465639, 0.1645503932897899]","[0.16391639062499075, 0.16405728906251915, 0.16394382421874854, 0.16395490081265499, 0.16410579219646684, 0.16379489754536483]","[0.99998114818119, 0.9963810935651415]",sample ranges overlap
bulk/series/avx2/striped/k23/h8/u64/decode,0.24532930030973782,0.24520123634378727,0.9994779915575153,"[0.24533368724579052, 0.2453204956727576, 0.24488197970516976, 0.2455531152175201, 0.24535566543186085, 0.24532491337368514]","[0.24462551540799904, 0.2445755589510874, 0.24542423993690463, 0.2453030299056477, 0.2451685365341512, 0.24523393615342332]","[0.9971670517669032, 0.9995038660378056]",sample ranges overlap
bulk/series/avx512/striped/k23/h8/u64/decode,0.14548803550990747,0.14497524917988486,0.9964754054982914,"[0.14530922575051794, 0.14481346257139266, 0.1448782887097194, 0.14566684526929696, 0.14580064776385948, 0.14568915553428713]","[0.14504112111701412, 0.14490937724275557, 0.1451889587523516, 0.14460698375633257, 0.14538268896346465, 0.14474306439973914]","[1.0011239255291107, 0.9935060977525857]",sample ranges overlap
bulk/series/avx2/local/k23/h16/u64/decode,0.22912252474804257,0.2289532275534018,0.9992611062800266,"[0.22841730661469423, 0.22903350631327005, 0.22898674845025827, 0.2292115431828151, 0.2293401115347511, 0.22939185558671035]","[0.22876127152489006, 0.2292149388228333, 0.22914518358191355, 0.2286429452978809, 0.23229097319031955, 0.22868180932016352]","[1.000691896508106, 0.9971295809957439]",sample ranges overlap
bulk/series/avx512/local/k23/h16/u64/decode,0.16394708854358053,0.16368526527639074,0.9984030014224974,"[0.16363919970783486, 0.1633713179900656, 0.16348080228720963, 0.16434994450322293, 0.16425497737932623, 0.16449744220624538]","[0.1639202710012958, 0.1638406921135411, 0.16346379013721454, 0.16352983843924038, 0.16325298293916102, 0.16393192616793603]","[1.0022014195018398, 0.9950100009679865]",sample ranges overlap
bulk/series/avx2/striped/k23/h16/u64/decode,0.24494465415580569,0.24505709125589636,1.000459030634811,"[0.2454014937970503, 0.24511441383689747, 0.24474735215398463, 0.24499363143837977, 0.2448286841544038, 0.24489567687323163]","[0.2445630591691028, 0.245273258167805, 0.24484092434398774, 0.24480342659876633, 0.24570962787101955, 0.24531059336242217]","[0.9988842374113025, 1.0016942581203887]",sample ranges overlap
bulk/series/avx512/striped/k23/h16/u64/decode,0.14556550726473744,0.14492504456433228,0.99560017539567,"[0.14498915538901433, 0.14485185566784733, 0.14472728975093793, 0.14650017869906112, 0.1463268964438755, 0.14614185914046052]","[0.14494844028182938, 0.14490164884683518, 0.14505244117996155, 0.14449940407442963, 0.14536745160024586, 0.144713866802091]","[1.0006667820273114, 0.9889765334946252]",sample ranges overlap
bulk/calico/local/k23/h0/u64/decode,0.3146936770638359,0.3145712241741098,0.9996108822685331,"[0.31423270547830845, 0.31512306805373225, 0.31344213202724475, 0.31534316236395477, 0.3142642860739396, 0.3152431148518881]","[0.313777888879313, 0.31412795934211446, 0.31381675058014524, 0.3150144890061052, 0.3156991416213167, 0.3155052970935239]","[0.9986762838784395, 1.0008316826895933]",sample ranges overlap
bulk/calico/striped/k23/h0/u64/decode,0.2915555583560768,0.2918382824710307,1.0009697092264267,"[0.2915955784574422, 0.29122037067819484, 0.2911518727836831, 0.29282430831849804, 0.29151553825471144, 0.2920600350944743]","[0.29068472515037025, 0.29108050677838904, 0.2914882487256951, 0.2921883162163664, 0.29295262763731245, 0.2933866569626994]","[0.999519731743078, 1.0030561954241681]",sample ranges overlap
bulk/series/avx2/local/k24/h0/u64/decode,0.15028694270021054,0.15013865426601858,0.9990132979517206,"[0.15035704673556916, 0.15029474730516065, 0.1501246345747714, 0.1504280423521461, 0.1499818873557035, 0.1502791380952604]","[0.1501359889448097, 0.1502293402044847, 0.14999228973006612, 0.15023828696087338, 0.14998757881031594, 0.15014131958722746]","[0.9989436865679104, 0.9990829165659336]",sample ranges overlap
bulk/series/avx512/local/k24/h0/u64/decode,0.15085585900875215,0.15016990341686273,0.995452907189706,"[0.14984509291638284, 0.15034149670210872, 0.15081172112279823, 0.15095281498651617, 0.15125044814480468, 0.15089999689470607]","[0.14977481815831506, 0.14968792106936865, 0.15034065322101167, 0.15027021719967365, 0.15019729401560447, 0.150142512818121]","[0.9962307243427508, 0.9949949858770161]",sample ranges overlap
bulk/series/avx2/local/k24/h8/u64/decode,0.14606258246648185,0.14414843096655267,0.986894990711475,"[0.1459263579987974, 0.1442926420433496, 0.1444152949234161, 0.14619880693416631, 0.14631278969344227, 0.14632476302253594]","[0.143995040419685, 0.14411685983450098, 0.1440264954271602, 0.14418000209860432, 0.144248702758761, 0.144246969508891]","[0.997307767875542, 0.985880795596341]",separated faster
bulk/series/avx512/local/k24/h8/u64/decode,0.14882969442815358,0.1481904392761538,0.9957047875798174,"[0.14615304773376023, 0.1458659378872246, 0.14620473700630268, 0.1514546518500045, 0.15145920051604417, 0.15148903398924168]","[0.1455529546345803, 0.14537607900881241, 0.1456718546491761, 0.1507090239031315, 0.15080604590092747, 0.15071068997717288]","[0.9958940774175774, 0.9950580054805452]",sample ranges overlap
bulk/series/avx2/local/k24/h16/u64/decode,0.195941563084101,0.19601817308325653,1.0003909839135183,"[0.19566933454920793, 0.19591740299457375, 0.1959421547936722, 0.1959409713745298, 0.19604183645808695, 0.19659720682629236]","[0.19583327102076026, 0.19613949832654168, 0.1961468309574802, 0.19592474180420938, 0.19572311758125707, 0.1961116043623037]","[1.0011336171701606, 0.9994027057897786]",sample ranges overlap
bulk/series/avx512/local/k24/h16/u64/decode,0.1584800096226952,0.14794066850991083,0.9334973468396668,"[0.15471088992827223, 0.1544976613463472, 0.15461370777351818, 0.16224912931711818, 0.16258721839295628, 0.16227249649896006]","[0.1477493603002173, 0.14794037645696043, 0.14797932002265832, 0.1479409605628612, 0.14776640897535334, 0.1479428338823187]","[0.9568386825938292, 0.9116822859985353]",separated faster
bulk/calico/local/k24/h0/u64/decode,0.2756773740452639,0.27557428911744414,0.9996260667812266,"[0.2757695414565383, 0.2757760915066425, 0.27580223909649054, 0.27558520663398944, 0.2751489816094471, 0.27505937534517955]","[0.27564052075223905, 0.27632335545468667, 0.2750908405537777, 0.2754419240028484, 0.2756737891804053, 0.2755080574826492]","[0.9995084028000295, 1.001305023449848]",sample ranges overlap
bulk/calico/striped/k24/h0/u64/decode,0.277716141567496,0.27587116369779785,0.9933566055639234,"[0.27992538853562754, 0.28109716892816233, 0.2804382743956515, 0.27550689459936445, 0.2749306467781901, 0.27538145254044977]","[0.2748852818423541, 0.27544499596047584, 0.27523383690374353, 0.2762973314351199, 0.27640007411275636, 0.2763361118240453]","[0.9814417718012151, 1.0034666796721008]",sample ranges overlap
bulk/series/avx2/local/k25/h0/u64/decode,0.15438659470482602,0.15440495415255792,1.0001189186649722,"[0.15371064388528416, 0.15382223582310875, 0.1542010134698633, 0.15457217593978875, 0.15492222926836477, 0.15476101362649985]","[0.1541679160996812, 0.15440369018174488, 0.1550598729859952, 0.154703921446368, 0.15425228585009465, 0.15440621812337096]","[1.0037800410033357, 0.9977074620098757]",sample ranges overlap
bulk/series/avx512/local/k25/h0/u64/decode,0.1745635063568408,0.17477014044789185,1.001183718724283,"[0.1744302987510158, 0.17429684664915407, 0.1747843237960325, 0.17467772905460469, 0.1744492836590769, 0.17549359834150163]","[0.17487341909839715, 0.1750412481066362, 0.1747867041870445, 0.1741122455109714, 0.17437792526834725, 0.17475357670873923]","[1.0025403863351394, 0.9982836748114368]",sample ranges overlap
bulk/series/avx2/local/k25/h8/u64/decode,0.19661122661661118,0.1961986085433835,0.9979013503942362,"[0.1962980907336267, 0.19583635239708688, 0.19585446491132055, 0.19697466790262538, 0.19744324585094883, 0.19692436249959563]","[0.19598871744342625, 0.19620638943105945, 0.19631127449882046, 0.19627250853363962, 0.19619082765570758, 0.19562811898784996]","[1.0017968674847328, 0.9960206037899996]",sample ranges overlap
bulk/series/avx512/local/k25/h8/u64/decode,0.14676828988705565,0.14554490622727964,0.9916645233059712,"[0.14556161567348563, 0.14564363139340133, 0.1453836585430055, 0.14789294838071, 0.1482250116783158, 0.14792695837120992]","[0.14551199589840078, 0.14549559641980161, 0.1455778165561585, 0.14558079402679705, 0.145408900087303, 0.14579174894116662]","[0.9996591149744026, 0.9841397107718164]",sample ranges overlap
