input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:items_per_iteration,counter:physical_bytes,counter:drawn_bytes,counter:hull_bytes,counter:window_bytes,counter:stride
crossover-neon,cross/4/unit24/draw8/stride24/spread/sum/point,1,3,"[7617.997278171237,7620.861731082721,7616.568862275541]",7617.997278171237,"[7617.726728434144,7620.5813826499325,7619.88568319447]",7619.88568319447,"[7.439450466964098,7.442247784260471,7.438055529565958]",7.439450466964098,1024.0,24.0,8.0,24.0,96.0,24.0
crossover-neon,cross/4/unit24/draw8/stride24/spread/update/packet,1,3,"[13819.877470356261,13795.537549408828,13838.293478261552]",13819.877470356261,"[13819.382411114528,13795.036561298806,13844.677865516693]",13819.382411114528,"[13.495974092144786,13.472204638094558,13.513958474864797]",13.495974092144786,1024.0,24.0,8.0,24.0,96.0,24.0
crossover-neon,cross/4/unit24/draw8/stride24/spread/update/point,1,3,"[20998.297134239612,20995.337858223153,20996.55505278683]",20996.55505278683,"[20997.490196179082,20994.63650051151,20995.84464556325]",20995.84464556325,"[20.50614954515587,20.503259627171047,20.504448293737138]",20.504448293737138,1024.0,24.0,8.0,24.0,96.0,24.0
crossover-neon,cross/4/unit24/draw8/stride25/spread/sum/packet,1,3,"[3200.3393675531297,3199.224793767384,3198.3952795599844]",3199.224793767384,"[3201.795142090609,3199.1244271547157,3198.2731439173117]",3199.1244271547157,"[3.125331413626103,3.124242962663461,3.1234328901952972]",3.124242962663461,1024.0,24.0,8.0,24.0,99.0,25.0
crossover-neon,cross/4/unit24/draw8/stride25/spread/sum/point,1,3,"[7618.071311922241,7619.4948285252085,7620.686445291637]",7619.4948285252085,"[7621.34403925882,7619.23897663923,7620.405552494924]",7620.405552494924,"[7.439522765549064,7.440912918481649,7.442076606730114]",7.440912918481649,1024.0,24.0,8.0,24.0,99.0,25.0
crossover-neon,cross/4/unit24/draw8/stride25/spread/update/packet,1,3,"[13881.91071428571,13897.021825395916,13873.099206349709]",13881.91071428571,"[13881.36904764119,13903.761904818191,13872.633928487616]",13881.36904764119,"[13.55655343191964,13.5713103763632,13.54794844370089]",13.55655343191964,1024.0,24.0,8.0,24.0,99.0,25.0
crossover-neon,cross/4/unit24/draw8/stride25/spread/update/point,1,3,"[21000.595202399265,21006.136431779658,21002.788605698]",21002.788605698,"[20999.848575597567,21015.959520190645,21005.592204061628]",21005.592204061628,"[20.508393752343032,20.513805109159826,20.510535747751955]",20.510535747751955,1024.0,24.0,8.0,24.0,99.0,25.0
crossover-neon,cross/4/unit24/draw8/stride64/spread/sum/packet,1,3,"[3221.0588776449613,3212.7311407542047,3217.9015639377417]",3217.9015639377417,"[3224.7141214434932,3212.631784706335,3219.139604389458]",3219.139604389458,"[3.1455653102001575,3.1374327546427785,3.142481996032951]",3.142481996032951,1024.0,24.0,8.0,24.0,216.0,64.0
crossover-neon,cross/4/unit24/draw8/stride64/spread/sum/point,1,3,"[7669.067982456519,7661.322368421368,7703.876096490905]",7669.067982456519,"[7690.669956186786,7661.099780701183,7708.123355349359]",7690.669956186786,"[7.489324201617693,7.481760125411492,7.5233165004794]",7.489324201617693,1024.0,24.0,8.0,24.0,216.0,64.0
crossover-neon,cross/4/unit24/draw8/stride64/spread/update/packet,1,3,"[13878.934934935143,13878.006006007592,13908.750750753436]",13878.934934935143,"[13878.389389227103,13877.47347343811,13908.216216078654]",13878.389389227103,"[13.5536473973976,13.552740240241791,13.582764405032652]",13.5536473973976,1024.0,24.0,8.0,24.0,216.0,64.0
crossover-neon,cross/4/unit24/draw8/stride64/spread/update/point,1,3,"[21029.200603320493,21009.97586727305,21002.71794871529]",21009.97586727305,"[21042.935143601513,21009.318250223914,21001.941176484037]",21009.318250223914,"[20.53632871418017,20.517554557883837,20.510466746792275]",20.517554557883837,1024.0,24.0,8.0,24.0,216.0,64.0
