corpus,operation,cells,rounds,repetition,cells_per_call,ns_per_cell
uniform,bec_encode,1028,972,0,1,25.109466822
uniform,bec_encode,1028,972,1,1,25.131176843
uniform,bec_encode,1028,972,2,1,25.111758619
uniform,bec_encode,1028,972,3,1,25.117092801
uniform,bec_encode,1028,972,4,1,25.079653448
uniform,calico_encode,1028,972,0,1,32.648980801
uniform,calico_encode,1028,972,1,1,32.661266433
uniform,calico_encode,1028,972,2,1,32.653667475
uniform,calico_encode,1028,972,3,1,32.630260124
uniform,calico_encode,1028,972,4,1,32.650458960
uniform,bec_decode,1028,972,0,1,83.522242438
uniform,bec_decode,1028,972,1,1,83.553749139
uniform,bec_decode,1028,972,2,1,83.611946766
uniform,bec_decode,1028,972,3,1,83.603828401
uniform,bec_decode,1028,972,4,1,83.632346760
uniform,calico_decode,1028,972,0,1,84.923440978
uniform,calico_decode,1028,972,1,1,84.923707186
uniform,calico_decode,1028,972,2,1,84.947264655
uniform,calico_decode,1028,972,3,1,84.911271437
uniform,calico_decode,1028,972,4,1,84.933872156
run,bec_encode,1028,972,0,1,25.081770108
run,bec_encode,1028,972,1,1,25.169615979
run,bec_encode,1028,972,2,1,25.145347953
run,bec_encode,1028,972,3,1,25.094055740
run,bec_encode,1028,972,4,1,24.601385486
run,calico_encode,1028,972,0,1,31.651741966
run,calico_encode,1028,972,1,1,31.658283094
run,calico_encode,1028,972,2,1,31.654925462
run,calico_encode,1028,972,3,1,31.663852460
run,calico_encode,1028,972,4,1,31.680540544
run,bec_decode,1028,972,0,1,83.594758290
run,bec_decode,1028,972,1,1,83.557477062
run,bec_decode,1028,972,2,1,83.539836232
run,bec_decode,1028,972,3,1,83.534410978
run,bec_decode,1028,972,4,1,83.563634890
run,calico_decode,1028,972,0,1,84.923044667
run,calico_decode,1028,972,1,1,84.915376655
run,calico_decode,1028,972,2,1,84.898073089
run,calico_decode,1028,972,3,1,84.891205705
run,calico_decode,1028,972,4,1,84.931732478
msmarco-keyset--3/partial,bec_encode,1024,976,0,1,25.186023149
msmarco-keyset--3/partial,bec_encode,1024,976,1,1,25.179916632
msmarco-keyset--3/partial,bec_encode,1024,976,2,1,25.136570665
msmarco-keyset--3/partial,bec_encode,1024,976,3,1,27.528840612
msmarco-keyset--3/partial,bec_encode,1024,976,4,1,27.297430320
msmarco-keyset--3/partial,calico_encode,1024,976,0,1,32.230472752
msmarco-keyset--3/partial,calico_encode,1024,976,1,1,31.756100514
msmarco-keyset--3/partial,calico_encode,1024,976,2,1,31.760680152
msmarco-keyset--3/partial,calico_encode,1024,976,3,1,31.767725210
msmarco-keyset--3/partial,calico_encode,1024,976,4,1,31.758560931
msmarco-keyset--3/partial,bec_decode,1024,976,0,1,83.554500392
msmarco-keyset--3/partial,bec_decode,1024,976,1,1,83.532965988
msmarco-keyset--3/partial,bec_decode,1024,976,2,1,83.551440630
msmarco-keyset--3/partial,bec_decode,1024,976,3,1,83.550638168
msmarco-keyset--3/partial,bec_decode,1024,976,4,1,83.538322074
msmarco-keyset--3/partial,calico_decode,1024,976,0,1,85.001519875
msmarco-keyset--3/partial,calico_decode,1024,976,1,1,85.034673972
msmarco-keyset--3/partial,calico_decode,1024,976,2,1,84.995466389
msmarco-keyset--3/partial,calico_decode,1024,976,3,1,84.961403769
msmarco-keyset--3/partial,calico_decode,1024,976,4,1,84.898071289
msmarco-keyset--3/all,bec_encode,1024,976,0,1,25.132526335
msmarco-keyset--3/all,bec_encode,1024,976,1,1,25.168539079
msmarco-keyset--3/all,bec_encode,1024,976,2,1,25.130151968
msmarco-keyset--3/all,bec_encode,1024,976,3,1,25.134950732
msmarco-keyset--3/all,bec_encode,1024,976,4,1,25.110375576
msmarco-keyset--3/all,calico_encode,1024,976,0,1,31.764199179
msmarco-keyset--3/all,calico_encode,1024,976,1,1,31.741731237
msmarco-keyset--3/all,calico_encode,1024,976,2,1,31.758473881
msmarco-keyset--3/all,calico_encode,1024,976,3,1,31.750315182
msmarco-keyset--3/all,calico_encode,1024,976,4,1,31.736858430
msmarco-keyset--3/all,bec_decode,1024,976,0,1,83.571744325
msmarco-keyset--3/all,bec_decode,1024,976,1,1,83.557459096
msmarco-keyset--3/all,bec_decode,1024,976,2,1,83.608701612
msmarco-keyset--3/all,bec_decode,1024,976,3,1,83.638638856
msmarco-keyset--3/all,bec_decode,1024,976,4,1,83.554359311
msmarco-keyset--3/all,calico_decode,1024,976,0,1,84.900861896
msmarco-keyset--3/all,calico_decode,1024,976,1,1,85.002103211
msmarco-keyset--3/all,calico_decode,1024,976,2,1,84.975056633
msmarco-keyset--3/all,calico_decode,1024,976,3,1,84.941725434
msmarco-keyset--3/all,calico_decode,1024,976,4,1,84.903204246
msmarco-keyset--a/partial,bec_encode,1023,977,0,1,25.088439785
msmarco-keyset--a/partial,bec_encode,1023,977,1,1,25.084383639
msmarco-keyset--a/partial,bec_encode,1023,977,2,1,24.849849570
msmarco-keyset--a/partial,bec_encode,1023,977,3,1,24.894392133
msmarco-keyset--a/partial,bec_encode,1023,977,4,1,24.879675348
msmarco-keyset--a/partial,calico_encode,1023,977,0,1,33.079624121
msmarco-keyset--a/partial,calico_encode,1023,977,1,1,33.105269688
msmarco-keyset--a/partial,calico_encode,1023,977,2,1,33.116021375
msmarco-keyset--a/partial,calico_encode,1023,977,3,1,33.077759135
msmarco-keyset--a/partial,calico_encode,1023,977,4,1,33.117951396
msmarco-keyset--a/partial,bec_decode,1023,977,0,1,83.556157207
msmarco-keyset--a/partial,bec_decode,1023,977,1,1,83.538611926
msmarco-keyset--a/partial,bec_decode,1023,977,2,1,83.552189108
msmarco-keyset--a/partial,bec_decode,1023,977,3,1,83.570274675
msmarco-keyset--a/partial,bec_decode,1023,977,4,1,83.580236945
msmarco-keyset--a/partial,calico_decode,1023,977,0,1,84.981766354
msmarco-keyset--a/partial,calico_decode,1023,977,1,1,84.949556315
msmarco-keyset--a/partial,calico_decode,1023,977,2,1,84.976820738
msmarco-keyset--a/partial,calico_decode,1023,977,3,1,85.000605320
msmarco-keyset--a/partial,calico_decode,1023,977,4,1,85.052167597
msmarco-keyset--a/all,bec_encode,1024,976,0,1,25.121772141
msmarco-keyset--a/all,bec_encode,1024,976,1,1,25.123955398
msmarco-keyset--a/all,bec_encode,1024,976,2,1,25.133121678
msmarco-keyset--a/all,bec_encode,1024,976,3,1,25.117463659
msmarco-keyset--a/all,bec_encode,1024,976,4,1,25.158072050
msmarco-keyset--a/all,calico_encode,1024,976,0,1,33.089631628
msmarco-keyset--a/all,calico_encode,1024,976,1,1,33.085754395
msmarco-keyset--a/all,calico_encode,1024,976,2,1,33.072824947
msmarco-keyset--a/all,calico_encode,1024,976,3,1,33.166824091
msmarco-keyset--a/all,calico_encode,1024,976,4,1,33.088220815
msmarco-keyset--a/all,bec_decode,1024,976,0,1,83.549990795
msmarco-keyset--a/all,bec_decode,1024,976,1,1,83.552575283
msmarco-keyset--a/all,bec_decode,1024,976,2,1,83.535002161
msmarco-keyset--a/all,bec_decode,1024,976,3,1,83.548926181
msmarco-keyset--a/all,bec_decode,1024,976,4,1,83.552570280
msmarco-keyset--a/all,calico_decode,1024,976,0,1,85.071738321
msmarco-keyset--a/all,calico_decode,1024,976,1,1,85.026627337
msmarco-keyset--a/all,calico_decode,1024,976,2,1,85.001684971
msmarco-keyset--a/all,calico_decode,1024,976,3,1,85.009052214
msmarco-keyset--a/all,calico_decode,1024,976,4,1,85.076597120
msmarco-keyset--and/partial,bec_encode,1024,976,0,1,25.138351691
msmarco-keyset--and/partial,bec_encode,1024,976,1,1,25.087355317
msmarco-keyset--and/partial,bec_encode,1024,976,2,1,25.089328453
msmarco-keyset--and/partial,bec_encode,1024,976,3,1,25.081837138
msmarco-keyset--and/partial,bec_encode,1024,976,4,1,24.939338059
msmarco-keyset--and/partial,calico_encode,1024,976,0,1,32.614250808
msmarco-keyset--and/partial,calico_encode,1024,976,1,1,32.612888024
msmarco-keyset--and/partial,calico_encode,1024,976,2,1,32.597590212
msmarco-keyset--and/partial,calico_encode,1024,976,3,1,32.611731357
msmarco-keyset--and/partial,calico_encode,1024,976,4,1,32.617976955
msmarco-keyset--and/partial,bec_decode,1024,976,0,1,83.586137615
msmarco-keyset--and/partial,bec_decode,1024,976,1,1,83.590787293
msmarco-keyset--and/partial,bec_decode,1024,976,2,1,83.609967341
msmarco-keyset--and/partial,bec_decode,1024,976,3,1,83.578672315
msmarco-keyset--and/partial,bec_decode,1024,976,4,1,83.549432473
msmarco-keyset--and/partial,calico_decode,1024,976,0,1,84.952268507
msmarco-keyset--and/partial,calico_decode,1024,976,1,1,84.935937100
msmarco-keyset--and/partial,calico_decode,1024,976,2,1,84.926246518
msmarco-keyset--and/partial,calico_decode,1024,976,3,1,84.917332383
msmarco-keyset--and/partial,calico_decode,1024,976,4,1,84.936898654
msmarco-keyset--and/all,bec_encode,1024,976,0,1,24.893367580
msmarco-keyset--and/all,bec_encode,1024,976,1,1,25.153568455
msmarco-keyset--and/all,bec_encode,1024,976,2,1,25.127695553
msmarco-keyset--and/all,bec_encode,1024,976,3,1,25.149761262
msmarco-keyset--and/all,bec_encode,1024,976,4,1,24.916158707
msmarco-keyset--and/all,calico_encode,1024,976,0,1,32.602302926
msmarco-keyset--and/all,calico_encode,1024,976,1,1,32.624789879
msmarco-keyset--and/all,calico_encode,1024,976,2,1,32.800839283
msmarco-keyset--and/all,calico_encode,1024,976,3,1,32.657132508
msmarco-keyset--and/all,calico_encode,1024,976,4,1,32.700501489
msmarco-keyset--and/all,bec_decode,1024,976,0,1,83.559006988
msmarco-keyset--and/all,bec_decode,1024,976,1,1,83.555980245
msmarco-keyset--and/all,bec_decode,1024,976,2,1,83.591240555
msmarco-keyset--and/all,bec_decode,1024,976,3,1,85.487143595
msmarco-keyset--and/all,bec_decode,1024,976,4,1,83.574849113
msmarco-keyset--and/all,calico_decode,1024,976,0,1,85.015654017
msmarco-keyset--and/all,calico_decode,1024,976,1,1,85.139314245
msmarco-keyset--and/all,calico_decode,1024,976,2,1,85.192235728
msmarco-keyset--and/all,calico_decode,1024,976,3,1,85.055014688
msmarco-keyset--and/all,calico_decode,1024,976,4,1,85.037461578
msmarco-keyset--categories/partial,bec_encode,461,2169,0,1,24.334937479
msmarco-keyset--categories/partial,bec_encode,461,2169,1,1,24.338406795
msmarco-keyset--categories/partial,bec_encode,461,2169,2,1,24.334239416
msmarco-keyset--categories/partial,bec_encode,461,2169,3,1,24.335318514
msmarco-keyset--categories/partial,bec_encode,461,2169,4,1,24.326830742
msmarco-keyset--categories/partial,calico_encode,461,2169,0,1,31.569840856
msmarco-keyset--categories/partial,calico_encode,461,2169,1,1,31.671375095
msmarco-keyset--categories/partial,calico_encode,461,2169,2,1,31.592604927
msmarco-keyset--categories/partial,calico_encode,461,2169,3,1,31.608621385
msmarco-keyset--categories/partial,calico_encode,461,2169,4,1,31.578012599
msmarco-keyset--categories/partial,bec_decode,461,2169,0,1,83.543340444
msmarco-keyset--categories/partial,bec_decode,461,2169,1,1,83.567318626
msmarco-keyset--categories/partial,bec_decode,461,2169,2,1,83.579556740
msmarco-keyset--categories/partial,bec_decode,461,2169,3,1,83.658930963
msmarco-keyset--categories/partial,bec_decode,461,2169,4,1,83.717774317
msmarco-keyset--categories/partial,calico_decode,461,2169,0,1,84.956267020
msmarco-keyset--categories/partial,calico_decode,461,2169,1,1,85.057892268
msmarco-keyset--categories/partial,calico_decode,461,2169,2,1,84.919948715
msmarco-keyset--categories/partial,calico_decode,461,2169,3,1,84.969788251
msmarco-keyset--categories/partial,calico_decode,461,2169,4,1,85.079930274
msmarco-keyset--categories/all,bec_encode,1024,976,0,1,25.131610808
msmarco-keyset--categories/all,bec_encode,1024,976,1,1,25.242167488
msmarco-keyset--categories/all,bec_encode,1024,976,2,1,25.117737817
msmarco-keyset--categories/all,bec_encode,1024,976,3,1,25.109811251
msmarco-keyset--categories/all,bec_encode,1024,976,4,1,24.717748423
msmarco-keyset--categories/all,calico_encode,1024,976,0,1,31.644124015
msmarco-keyset--categories/all,calico_encode,1024,976,1,1,31.634932721
msmarco-keyset--categories/all,calico_encode,1024,976,2,1,31.728092381
msmarco-keyset--categories/all,calico_encode,1024,976,3,1,31.641410452
msmarco-keyset--categories/all,calico_encode,1024,976,4,1,31.647031690
msmarco-keyset--categories/all,bec_decode,1024,976,0,1,83.631104516
msmarco-keyset--categories/all,bec_decode,1024,976,1,1,83.612473785
msmarco-keyset--categories/all,bec_decode,1024,976,2,1,83.577956903
msmarco-keyset--categories/all,bec_decode,1024,976,3,1,83.543853259
msmarco-keyset--categories/all,bec_decode,1024,976,4,1,83.555904201
msmarco-keyset--categories/all,calico_decode,1024,976,0,1,85.044925877
msmarco-keyset--categories/all,calico_decode,1024,976,1,1,84.960478235
msmarco-keyset--categories/all,calico_decode,1024,976,2,1,84.925914327
msmarco-keyset--categories/all,calico_decode,1024,976,3,1,84.883402840
msmarco-keyset--categories/all,calico_decode,1024,976,4,1,84.901443231
msmarco-keyset--for/partial,bec_encode,1023,977,0,1,25.094710102
msmarco-keyset--for/partial,bec_encode,1023,977,1,1,25.101498693
msmarco-keyset--for/partial,bec_encode,1023,977,2,1,25.119350136
msmarco-keyset--for/partial,bec_encode,1023,977,3,1,25.141022601
msmarco-keyset--for/partial,bec_encode,1023,977,4,1,25.109810090
msmarco-keyset--for/partial,calico_encode,1023,977,0,1,33.470996157
msmarco-keyset--for/partial,calico_encode,1023,977,1,1,33.419588963
msmarco-keyset--for/partial,calico_encode,1023,977,2,1,33.441281438
msmarco-keyset--for/partial,calico_encode,1023,977,3,1,33.418858576
msmarco-keyset--for/partial,calico_encode,1023,977,4,1,33.405009250
msmarco-keyset--for/partial,bec_decode,1023,977,0,1,83.558455423
msmarco-keyset--for/partial,bec_decode,1023,977,1,1,83.563141902
msmarco-keyset--for/partial,bec_decode,1023,977,2,1,83.760023052
msmarco-keyset--for/partial,bec_decode,1023,977,3,1,83.545342486
msmarco-keyset--for/partial,bec_decode,1023,977,4,1,83.535214128
msmarco-keyset--for/partial,calico_decode,1023,977,0,1,84.931767905
msmarco-keyset--for/partial,calico_decode,1023,977,1,1,84.975445010
msmarco-keyset--for/partial,calico_decode,1023,977,2,1,85.026431983
msmarco-keyset--for/partial,calico_decode,1023,977,3,1,85.072072126
msmarco-keyset--for/partial,calico_decode,1023,977,4,1,84.991874702
msmarco-keyset--for/all,bec_encode,1024,976,0,1,25.107306809
msmarco-keyset--for/all,bec_encode,1024,976,1,1,25.112926045
msmarco-keyset--for/all,bec_encode,1024,976,2,1,25.102356958
msmarco-keyset--for/all,bec_encode,1024,976,3,1,25.060520860
msmarco-keyset--for/all,bec_encode,1024,976,4,1,24.821665279
msmarco-keyset--for/all,calico_encode,1024,976,0,1,33.439189973
msmarco-keyset--for/all,calico_encode,1024,976,1,1,33.424609575
msmarco-keyset--for/all,calico_encode,1024,976,2,1,33.413219014
msmarco-keyset--for/all,calico_encode,1024,976,3,1,33.414175565
msmarco-keyset--for/all,calico_encode,1024,976,4,1,33.410131236
msmarco-keyset--for/all,bec_decode,1024,976,0,1,83.566240154
msmarco-keyset--for/all,bec_decode,1024,976,1,1,83.560951108
msmarco-keyset--for/all,bec_decode,1024,976,2,1,83.569815214
msmarco-keyset--for/all,bec_decode,1024,976,3,1,83.617689789
msmarco-keyset--for/all,bec_decode,1024,976,4,1,83.609743212
msmarco-keyset--for/all,calico_decode,1024,976,0,1,84.994649918
msmarco-keyset--for/all,calico_decode,1024,976,1,1,84.994224673
msmarco-keyset--for/all,calico_decode,1024,976,2,1,84.990870742
msmarco-keyset--for/all,calico_decode,1024,976,3,1,85.023963803
msmarco-keyset--for/all,calico_decode,1024,976,4,1,85.022704078
msmarco-keyset--humble/partial,bec_encode,66,15151,0,1,24.321658936
msmarco-keyset--humble/partial,bec_encode,66,15151,1,1,24.278947484
msmarco-keyset--humble/partial,bec_encode,66,15151,2,1,24.282511605
msmarco-keyset--humble/partial,bec_encode,66,15151,3,1,24.274196323
msmarco-keyset--humble/partial,bec_encode,66,15151,4,1,24.286593744
msmarco-keyset--humble/partial,calico_encode,66,15151,0,1,31.609397720
msmarco-keyset--humble/partial,calico_encode,66,15151,1,1,31.590819088
msmarco-keyset--humble/partial,calico_encode,66,15151,2,1,31.595038231
msmarco-keyset--humble/partial,calico_encode,66,15151,3,1,31.593615183
msmarco-keyset--humble/partial,calico_encode,66,15151,4,1,31.582480804
msmarco-keyset--humble/partial,bec_decode,66,15151,0,1,83.625274259
msmarco-keyset--humble/partial,bec_decode,66,15151,1,1,83.588901023
msmarco-keyset--humble/partial,bec_decode,66,15151,2,1,83.545557549
msmarco-keyset--humble/partial,bec_decode,66,15151,3,1,83.556752930
msmarco-keyset--humble/partial,bec_decode,66,15151,4,1,83.552262777
msmarco-keyset--humble/partial,calico_decode,66,15151,0,1,84.794838024
msmarco-keyset--humble/partial,calico_decode,66,15151,1,1,84.780472536
msmarco-keyset--humble/partial,calico_decode,66,15151,2,1,84.786155729
msmarco-keyset--humble/partial,calico_decode,66,15151,3,1,84.783375635
msmarco-keyset--humble/partial,calico_decode,66,15151,4,1,84.790920891
msmarco-keyset--humble/all,bec_encode,1024,976,0,1,24.895497807
msmarco-keyset--humble/all,bec_encode,1024,976,1,1,24.894906466
msmarco-keyset--humble/all,bec_encode,1024,976,2,1,25.121205815
msmarco-keyset--humble/all,bec_encode,1024,976,3,1,25.113113153
msmarco-keyset--humble/all,bec_encode,1024,976,4,1,25.171834977
msmarco-keyset--humble/all,calico_encode,1024,976,0,1,31.726868676
msmarco-keyset--humble/all,calico_encode,1024,976,1,1,31.714782715
msmarco-keyset--humble/all,calico_encode,1024,976,2,1,31.719381364
msmarco-keyset--humble/all,calico_encode,1024,976,3,1,31.703107990
msmarco-keyset--humble/all,calico_encode,1024,976,4,1,31.634821657
msmarco-keyset--humble/all,bec_decode,1024,976,0,1,83.780584617
msmarco-keyset--humble/all,bec_decode,1024,976,1,1,83.572075515
msmarco-keyset--humble/all,bec_decode,1024,976,2,1,83.548044674
msmarco-keyset--humble/all,bec_decode,1024,976,3,1,83.534925117
msmarco-keyset--humble/all,bec_decode,1024,976,4,1,83.530953829
msmarco-keyset--humble/all,calico_decode,1024,976,0,1,84.948708456
msmarco-keyset--humble/all,calico_decode,1024,976,1,1,85.013166584
msmarco-keyset--humble/all,calico_decode,1024,976,2,1,85.056733679
msmarco-keyset--humble/all,calico_decode,1024,976,3,1,84.992118460
msmarco-keyset--humble/all,calico_decode,1024,976,4,1,84.972930408
msmarco-keyset--in/partial,bec_encode,1024,976,0,1,25.217554311
msmarco-keyset--in/partial,bec_encode,1024,976,1,1,25.146331287
msmarco-keyset--in/partial,bec_encode,1024,976,2,1,25.170769363
msmarco-keyset--in/partial,bec_encode,1024,976,3,1,25.202487633
msmarco-keyset--in/partial,bec_encode,1024,976,4,1,25.166523918
msmarco-keyset--in/partial,calico_encode,1024,976,0,1,33.356318239
msmarco-keyset--in/partial,calico_encode,1024,976,1,1,33.371738121
msmarco-keyset--in/partial,calico_encode,1024,976,2,1,33.347247014
msmarco-keyset--in/partial,calico_encode,1024,976,3,1,33.356818527
msmarco-keyset--in/partial,calico_encode,1024,976,4,1,33.358202325
msmarco-keyset--in/partial,bec_decode,1024,976,0,1,83.532253578
msmarco-keyset--in/partial,bec_decode,1024,976,1,1,83.532884942
msmarco-keyset--in/partial,bec_decode,1024,976,2,1,83.559064021
msmarco-keyset--in/partial,bec_decode,1024,976,3,1,83.571817367
msmarco-keyset--in/partial,bec_decode,1024,976,4,1,83.609938324
msmarco-keyset--in/partial,calico_decode,1024,976,0,1,84.996699099
msmarco-keyset--in/partial,calico_decode,1024,976,1,1,84.966493700
msmarco-keyset--in/partial,calico_decode,1024,976,2,1,84.967572322
msmarco-keyset--in/partial,calico_decode,1024,976,3,1,84.964401495
msmarco-keyset--in/partial,calico_decode,1024,976,4,1,84.946299068
msmarco-keyset--in/all,bec_encode,1024,976,0,1,25.198789503
msmarco-keyset--in/all,bec_encode,1024,976,1,1,25.161856229
msmarco-keyset--in/all,bec_encode,1024,976,2,1,25.173173748
msmarco-keyset--in/all,bec_encode,1024,976,3,1,25.176873879
msmarco-keyset--in/all,bec_encode,1024,976,4,1,25.181790711
msmarco-keyset--in/all,calico_encode,1024,976,0,1,33.361524238
msmarco-keyset--in/all,calico_encode,1024,976,1,1,33.370260270
msmarco-keyset--in/all,calico_encode,1024,976,2,1,33.362390737
msmarco-keyset--in/all,calico_encode,1024,976,3,1,33.361688332
msmarco-keyset--in/all,calico_encode,1024,976,4,1,33.379288470
msmarco-keyset--in/all,bec_decode,1024,976,0,1,83.549658603
msmarco-keyset--in/all,bec_decode,1024,976,1,1,83.539672852
msmarco-keyset--in/all,bec_decode,1024,976,2,1,83.538396116
msmarco-keyset--in/all,bec_decode,1024,976,3,1,83.523095303
msmarco-keyset--in/all,bec_decode,1024,976,4,1,83.585913486
msmarco-keyset--in/all,calico_decode,1024,976,0,1,84.931642626
msmarco-keyset--in/all,calico_decode,1024,976,1,1,84.938088339
msmarco-keyset--in/all,calico_decode,1024,976,2,1,84.930874184
msmarco-keyset--in/all,calico_decode,1024,976,3,1,84.934591325
msmarco-keyset--in/all,calico_decode,1024,976,4,1,85.011356541
msmarco-keyset--into/partial,bec_encode,1023,977,0,1,25.154796888
msmarco-keyset--into/partial,bec_encode,1023,977,1,1,25.207060535
msmarco-keyset--into/partial,bec_encode,1023,977,2,1,25.151646221
msmarco-keyset--into/partial,bec_encode,1023,977,3,1,25.157523330
msmarco-keyset--into/partial,bec_encode,1023,977,4,1,25.144466423
msmarco-keyset--into/partial,calico_encode,1023,977,0,1,31.659910092
msmarco-keyset--into/partial,calico_encode,1023,977,1,1,31.650713227
msmarco-keyset--into/partial,calico_encode,1023,977,2,1,31.646490994
msmarco-keyset--into/partial,calico_encode,1023,977,3,1,31.632232451
msmarco-keyset--into/partial,calico_encode,1023,977,4,1,31.649566621
msmarco-keyset--into/partial,bec_decode,1023,977,0,1,83.600332576
msmarco-keyset--into/partial,bec_decode,1023,977,1,1,83.558968694
msmarco-keyset--into/partial,bec_decode,1023,977,2,1,83.540301820
msmarco-keyset--into/partial,bec_decode,1023,977,3,1,83.532910910
msmarco-keyset--into/partial,bec_decode,1023,977,4,1,83.564371553
msmarco-keyset--into/partial,calico_decode,1023,977,0,1,85.006615500
msmarco-keyset--into/partial,calico_decode,1023,977,1,1,85.068613296
msmarco-keyset--into/partial,calico_decode,1023,977,2,1,84.973090765
msmarco-keyset--into/partial,calico_decode,1023,977,3,1,84.973698086
msmarco-keyset--into/partial,calico_decode,1023,977,4,1,84.975055805
msmarco-keyset--into/all,bec_encode,1024,976,0,1,25.251196689
msmarco-keyset--into/all,bec_encode,1024,976,1,1,25.185406794
msmarco-keyset--into/all,bec_encode,1024,976,2,1,25.215570168
msmarco-keyset--into/all,bec_encode,1024,976,3,1,25.191817487
msmarco-keyset--into/all,bec_encode,1024,976,4,1,25.178471800
msmarco-keyset--into/all,calico_encode,1024,976,0,1,31.660259309
msmarco-keyset--into/all,calico_encode,1024,976,1,1,31.681479532
msmarco-keyset--into/all,calico_encode,1024,976,2,1,31.677162045
msmarco-keyset--into/all,calico_encode,1024,976,3,1,31.663265041
msmarco-keyset--into/all,calico_encode,1024,976,4,1,31.666101675
msmarco-keyset--into/all,bec_decode,1024,976,0,1,83.518964924
msmarco-keyset--into/all,bec_decode,1024,976,1,1,83.552089003
msmarco-keyset--into/all,bec_decode,1024,976,2,1,83.561779585
msmarco-keyset--into/all,bec_decode,1024,976,3,1,83.570297491
msmarco-keyset--into/all,bec_decode,1024,976,4,1,83.563321473
msmarco-keyset--into/all,calico_decode,1024,976,0,1,84.935810027
msmarco-keyset--into/all,calico_decode,1024,976,1,1,95.747420514
msmarco-keyset--into/all,calico_decode,1024,976,2,1,85.140118708
msmarco-keyset--into/all,calico_decode,1024,976,3,1,84.971702701
msmarco-keyset--into/all,calico_decode,1024,976,4,1,84.980441734
msmarco-keyset--is/partial,bec_encode,1024,976,0,1,25.098585785
msmarco-keyset--is/partial,bec_encode,1024,976,1,1,25.101428423
msmarco-keyset--is/partial,bec_encode,1024,976,2,1,25.081653032
msmarco-keyset--is/partial,bec_encode,1024,976,3,1,25.109618140
msmarco-keyset--is/partial,bec_encode,1024,976,4,1,24.888374704
msmarco-keyset--is/partial,calico_encode,1024,976,0,1,33.384712594
msmarco-keyset--is/partial,calico_encode,1024,976,1,1,33.437053743
msmarco-keyset--is/partial,calico_encode,1024,976,2,1,33.418801230
msmarco-keyset--is/partial,calico_encode,1024,976,3,1,33.400390625
msmarco-keyset--is/partial,calico_encode,1024,976,4,1,33.409885094
msmarco-keyset--is/partial,bec_decode,1024,976,0,1,83.560035580
msmarco-keyset--is/partial,bec_decode,1024,976,1,1,83.572701876
msmarco-keyset--is/partial,bec_decode,1024,976,2,1,83.562185819
msmarco-keyset--is/partial,bec_decode,1024,976,3,1,84.124664807
msmarco-keyset--is/partial,bec_decode,1024,976,4,1,83.559488265
msmarco-keyset--is/partial,calico_decode,1024,976,0,1,85.030844767
msmarco-keyset--is/partial,calico_decode,1024,976,1,1,84.993082015
msmarco-keyset--is/partial,calico_decode,1024,976,2,1,84.978722744
msmarco-keyset--is/partial,calico_decode,1024,976,3,1,85.023387471
msmarco-keyset--is/partial,calico_decode,1024,976,4,1,85.060284724
msmarco-keyset--is/all,bec_encode,1024,976,0,1,25.176565702
msmarco-keyset--is/all,bec_encode,1024,976,1,1,25.180337875
msmarco-keyset--is/all,bec_encode,1024,976,2,1,25.182194944
msmarco-keyset--is/all,bec_encode,1024,976,3,1,25.170804383
msmarco-keyset--is/all,bec_encode,1024,976,4,1,24.971417537
msmarco-keyset--is/all,calico_encode,1024,976,0,1,33.373339043
msmarco-keyset--is/all,calico_encode,1024,976,1,1,33.380949427
msmarco-keyset--is/all,calico_encode,1024,976,2,1,33.368619325
msmarco-keyset--is/all,calico_encode,1024,976,3,1,33.379938845
msmarco-keyset--is/all,calico_encode,1024,976,4,1,33.382173132
msmarco-keyset--is/all,bec_decode,1024,976,0,1,83.530930816
msmarco-keyset--is/all,bec_decode,1024,976,1,1,83.537428559
msmarco-keyset--is/all,bec_decode,1024,976,2,1,83.584464652
msmarco-keyset--is/all,bec_decode,1024,976,3,1,83.531699259
msmarco-keyset--is/all,bec_decode,1024,976,4,1,83.532629795
msmarco-keyset--is/all,calico_decode,1024,976,0,1,85.064862361
msmarco-keyset--is/all,calico_decode,1024,976,1,1,85.030271436
msmarco-keyset--is/all,calico_decode,1024,976,2,1,85.019474217
msmarco-keyset--is/all,calico_decode,1024,976,3,1,85.005781330
msmarco-keyset--is/all,calico_decode,1024,976,4,1,85.099406258
msmarco-keyset--numbers/partial,bec_encode,752,1329,0,1,25.030889286
msmarco-keyset--numbers/partial,bec_encode,752,1329,1,1,24.999474689
msmarco-keyset--numbers/partial,bec_encode,752,1329,2,1,25.003103837
msmarco-keyset--numbers/partial,bec_encode,752,1329,3,1,24.989953052
msmarco-keyset--numbers/partial,bec_encode,752,1329,4,1,25.006539872
msmarco-keyset--numbers/partial,calico_encode,752,1329,0,1,31.640483166
msmarco-keyset--numbers/partial,calico_encode,752,1329,1,1,31.617920809
msmarco-keyset--numbers/partial,calico_encode,752,1329,2,1,31.660689128
msmarco-keyset--numbers/partial,calico_encode,752,1329,3,1,31.638684101
msmarco-keyset--numbers/partial,calico_encode,752,1329,4,1,31.636716936
msmarco-keyset--numbers/partial,bec_decode,752,1329,0,1,83.552748227
msmarco-keyset--numbers/partial,bec_decode,752,1329,1,1,83.586253062
msmarco-keyset--numbers/partial,bec_decode,752,1329,2,1,83.599111674
