series,variant,case,policy,seed,width,cohort,attempts,complete,failed,historical_omitted_keys,offered,oldest_pending_ticks,p50_ticks,p99_ticks,pending,rejections,program_executions
sweep,default,max_unchanged_loser_updates,wait-die,19,64,source_update,286,96,0,0,96,0,30,97,0,{},
sweep,default,max_unchanged_loser_updates,occ,19,64,bulk,9,3,0,0,3,0,355,470,0,"{""source_changed"": 6}",
sweep,default,max_unchanged_loser_updates,occ,19,64,regional,96,96,0,0,96,0,1,1,0,{},
sweep,default,max_unchanged_loser_updates,occ,19,64,report,65,64,0,0,64,0,1,6,0,"{""capture_promise"": 1}",
sweep,default,max_unchanged_loser_updates,occ,19,64,source_update,96,96,0,0,96,0,1,1,0,{},
sweep,default,max_unchanged_loser_updates,certification,19,64,bulk,8,3,0,0,3,0,343,458,0,"{""source_changed"": 5}",
sweep,default,max_unchanged_loser_updates,certification,19,64,regional,96,96,0,0,96,0,1,1,0,{},
sweep,default,max_unchanged_loser_updates,certification,19,64,report,65,64,0,0,64,0,1,6,0,"{""capture_promise"": 1}",
sweep,default,max_unchanged_loser_updates,certification,19,64,source_update,96,96,0,0,96,0,1,1,0,{},
sweep,default,max_unchanged_loser_updates,snapshot-wait,19,64,bulk,8,3,0,0,3,0,343,458,0,"{""source_changed"": 5}",
sweep,default,max_unchanged_loser_updates,snapshot-wait,19,64,regional,96,96,0,0,96,0,1,1,0,{},
sweep,default,max_unchanged_loser_updates,snapshot-wait,19,64,report,64,64,0,0,64,0,1,3,0,{},
sweep,default,max_unchanged_loser_updates,snapshot-wait,19,64,source_update,96,96,0,0,96,0,1,1,0,{},
sweep,default,max_unchanged_loser_updates,ordered-writes,19,64,bulk,6,2,0,0,3,370,435,461,1,"{""source_changed"": 3}",
sweep,default,max_unchanged_loser_updates,ordered-writes,19,64,regional,96,96,0,0,96,0,1,1,0,{},
sweep,default,max_unchanged_loser_updates,ordered-writes,19,64,report,64,64,0,0,64,0,1,7,0,{},
sweep,default,max_unchanged_loser_updates,ordered-writes,19,64,source_update,96,96,0,0,96,0,1,1,0,{},
sweep,default,wan_compute_reports,arbitration,19,64,regional,96,96,0,0,96,0,1,10,0,{},
sweep,default,wan_compute_reports,arbitration,19,64,report,128,128,0,0,128,0,363,485,0,{},
sweep,default,wan_compute_reports,arbitration,19,64,wan,64,64,0,0,64,0,308,438,0,{},
sweep,default,wan_compute_reports,wound-wait,19,64,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,wan_compute_reports,wound-wait,19,64,report,128,11,0,0,128,766,476,719,117,{},
sweep,default,wan_compute_reports,wound-wait,19,64,wan,64,8,0,0,64,768,215,691,56,{},
sweep,default,wan_compute_reports,wait-die,19,64,regional,96,96,0,0,96,0,1,13,0,{},
sweep,default,wan_compute_reports,wait-die,19,64,report,1095,128,0,0,128,0,281,409,0,{},
sweep,default,wan_compute_reports,wait-die,19,64,wan,648,64,0,0,64,0,248,374,0,{},
sweep,default,wan_compute_reports,occ,19,64,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,wan_compute_reports,occ,19,64,report,425,29,99,11,128,0,33,37,0,"{""capture_promise"": 396}",
sweep,default,wan_compute_reports,occ,19,64,wan,64,64,0,0,64,0,101,104,0,{},
sweep,default,wan_compute_reports,certification,19,64,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,wan_compute_reports,certification,19,64,report,425,29,99,11,128,0,33,37,0,"{""capture_promise"": 396}",
sweep,default,wan_compute_reports,certification,19,64,wan,64,64,0,0,64,0,101,104,0,{},
sweep,default,wan_compute_reports,snapshot-wait,19,64,regional,96,96,0,0,96,0,0,2,0,{},
sweep,default,wan_compute_reports,snapshot-wait,19,64,report,128,128,0,1917,128,0,164,193,0,{},
sweep,default,wan_compute_reports,snapshot-wait,19,64,wan,64,64,0,0,64,0,104,112,0,{},
sweep,default,wan_compute_reports,ordered-writes,19,64,regional,96,96,0,0,96,0,0,3,0,{},
sweep,default,wan_compute_reports,ordered-writes,19,64,report,128,128,0,1926,128,0,159,184,0,{},
sweep,default,wan_compute_reports,ordered-writes,19,64,wan,64,64,0,0,64,0,117,129,0,{},
sweep,default,ordinary_distributed_cold,arbitration,19,64,distributed,128,128,0,0,128,0,24,26,0,{},
sweep,default,ordinary_distributed_cold,arbitration,19,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_cold,wound-wait,19,64,distributed,128,128,0,0,128,0,24,26,0,{},
sweep,default,ordinary_distributed_cold,wound-wait,19,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_cold,wait-die,19,64,distributed,128,128,0,0,128,0,24,26,0,{},
sweep,default,ordinary_distributed_cold,wait-die,19,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_cold,occ,19,64,distributed,128,128,0,0,128,0,52,59,0,{},
sweep,default,ordinary_distributed_cold,occ,19,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_cold,certification,19,64,distributed,128,128,0,0,128,0,42,47,0,{},
sweep,default,ordinary_distributed_cold,certification,19,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_cold,snapshot-wait,19,64,distributed,128,128,0,0,128,0,42,47,0,{},
sweep,default,ordinary_distributed_cold,snapshot-wait,19,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_cold,ordered-writes,19,64,distributed,128,128,0,0,128,0,54,59,0,{},
sweep,default,ordinary_distributed_cold,ordered-writes,19,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_hot,arbitration,19,64,distributed,128,25,0,0,128,1149,604,1108,103,{},
sweep,default,ordinary_distributed_hot,arbitration,19,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_hot,wound-wait,19,64,distributed,161,32,0,0,128,1134,563,1116,96,{},
sweep,default,ordinary_distributed_hot,wound-wait,19,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_hot,wait-die,19,64,distributed,8138,34,0,0,128,1131,555,1122,94,{},
sweep,default,ordinary_distributed_hot,wait-die,19,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_hot,occ,19,64,distributed,494,8,120,0,128,0,52,160,0,"{""capture_promise"": 309, ""output_promise"": 177}",
sweep,default,ordinary_distributed_hot,occ,19,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_hot,certification,19,64,distributed,494,8,120,0,128,0,52,160,0,"{""capture_promise"": 299, ""output_promise"": 187}",
sweep,default,ordinary_distributed_hot,certification,19,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_hot,snapshot-wait,19,64,distributed,496,9,119,0,128,0,101,233,0,"{""output_promise"": 480, ""source_changed"": 7}",
sweep,default,ordinary_distributed_hot,snapshot-wait,19,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_hot,ordered-writes,19,64,distributed,128,23,0,0,128,1153,598,1134,105,{},
sweep,default,ordinary_distributed_hot,ordered-writes,19,64,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_outside,arbitration,19,64,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_outside,arbitration,19,64,report,1,1,0,0,1,0,129,129,0,{},
sweep,default,broad_read_writers_outside,arbitration,19,64,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_outside,wound-wait,19,64,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_outside,wound-wait,19,64,report,1,1,0,0,1,0,129,129,0,{},
sweep,default,broad_read_writers_outside,wound-wait,19,64,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_outside,wait-die,19,64,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_outside,wait-die,19,64,report,1,1,0,0,1,0,129,129,0,{},
sweep,default,broad_read_writers_outside,wait-die,19,64,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_outside,occ,19,64,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_outside,occ,19,64,report,1,1,0,0,1,0,127,127,0,{},
sweep,default,broad_read_writers_outside,occ,19,64,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_outside,certification,19,64,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_outside,certification,19,64,report,1,1,0,0,1,0,127,127,0,{},
sweep,default,broad_read_writers_outside,certification,19,64,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_outside,snapshot-wait,19,64,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_outside,snapshot-wait,19,64,report,1,1,0,0,1,0,127,127,0,{},
sweep,default,broad_read_writers_outside,snapshot-wait,19,64,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_outside,ordered-writes,19,64,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_outside,ordered-writes,19,64,report,1,1,0,0,1,0,127,127,0,{},
sweep,default,broad_read_writers_outside,ordered-writes,19,64,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_inside,arbitration,19,64,regional,128,128,0,0,128,0,33,97,0,{},
sweep,default,broad_read_writers_inside,arbitration,19,64,report,1,1,0,0,1,0,127,127,0,{},
sweep,default,broad_read_writers_inside,arbitration,19,64,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_inside,wound-wait,19,64,regional,128,128,0,0,128,0,28,92,0,{},
sweep,default,broad_read_writers_inside,wound-wait,19,64,report,1,1,0,0,1,0,127,127,0,{},
sweep,default,broad_read_writers_inside,wound-wait,19,64,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_inside,wait-die,19,64,regional,359,128,0,0,128,0,29,91,0,{},
sweep,default,broad_read_writers_inside,wait-die,19,64,report,1,1,0,0,1,0,127,127,0,{},
sweep,default,broad_read_writers_inside,wait-die,19,64,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_inside,occ,19,64,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_inside,occ,19,64,report,1,1,0,97,1,0,127,127,0,{},
sweep,default,broad_read_writers_inside,occ,19,64,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_inside,certification,19,64,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_inside,certification,19,64,report,1,1,0,97,1,0,127,127,0,{},
sweep,default,broad_read_writers_inside,certification,19,64,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_inside,snapshot-wait,19,64,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_inside,snapshot-wait,19,64,report,1,1,0,97,1,0,127,127,0,{},
sweep,default,broad_read_writers_inside,snapshot-wait,19,64,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_inside,ordered-writes,19,64,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_inside,ordered-writes,19,64,report,1,1,0,97,1,0,127,127,0,{},
sweep,default,broad_read_writers_inside,ordered-writes,19,64,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,rare_wan_saturated_local,arbitration,19,64,regional,2000,2000,0,0,2000,0,1,1,0,{},
sweep,default,rare_wan_saturated_local,arbitration,19,64,wan,2,2,0,0,2,0,406,606,0,{},
sweep,default,rare_wan_saturated_local,wound-wait,19,64,regional,2000,2000,0,0,2000,0,1,1,0,{},
sweep,default,rare_wan_saturated_local,wound-wait,19,64,wan,2,2,0,0,2,0,406,606,0,{},
sweep,default,rare_wan_saturated_local,wait-die,19,64,regional,2000,2000,0,0,2000,0,1,1,0,{},
sweep,default,rare_wan_saturated_local,wait-die,19,64,wan,2,2,0,0,2,0,406,606,0,{},
sweep,default,rare_wan_saturated_local,occ,19,64,regional,2000,2000,0,0,2000,0,1,1,0,{},
sweep,default,rare_wan_saturated_local,occ,19,64,wan,2,2,0,0,2,0,407,605,0,{},
sweep,default,rare_wan_saturated_local,certification,19,64,regional,2000,2000,0,0,2000,0,1,1,0,{},
sweep,default,rare_wan_saturated_local,certification,19,64,wan,2,2,0,0,2,0,407,605,0,{},
sweep,default,rare_wan_saturated_local,snapshot-wait,19,64,regional,2000,2000,0,0,2000,0,1,1,0,{},
sweep,default,rare_wan_saturated_local,snapshot-wait,19,64,wan,2,2,0,0,2,0,407,605,0,{},
sweep,default,rare_wan_saturated_local,ordered-writes,19,64,regional,2000,2000,0,0,2000,0,1,1,0,{},
sweep,default,rare_wan_saturated_local,ordered-writes,19,64,wan,2,2,0,0,2,0,609,808,0,{},
sweep,default,ordinary_disjoint,arbitration,19,256,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,arbitration,19,256,report,96,96,0,0,96,0,1,199,0,{},
sweep,default,ordinary_disjoint,wound-wait,19,256,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,wound-wait,19,256,report,96,96,0,0,96,0,1,199,0,{},
sweep,default,ordinary_disjoint,wait-die,19,256,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,wait-die,19,256,report,96,96,0,0,96,0,1,199,0,{},
sweep,default,ordinary_disjoint,occ,19,256,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,occ,19,256,report,96,96,0,0,96,0,1,195,0,{},
sweep,default,ordinary_disjoint,certification,19,256,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,certification,19,256,report,96,96,0,0,96,0,1,195,0,{},
sweep,default,ordinary_disjoint,snapshot-wait,19,256,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,snapshot-wait,19,256,report,96,96,0,0,96,0,1,195,0,{},
sweep,default,ordinary_disjoint,ordered-writes,19,256,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,ordered-writes,19,256,report,96,96,0,0,96,0,1,195,0,{},
sweep,default,ordinary_hot_local,arbitration,19,256,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,arbitration,19,256,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,ordinary_hot_local,wound-wait,19,256,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,wound-wait,19,256,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,ordinary_hot_local,wait-die,19,256,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,wait-die,19,256,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,ordinary_hot_local,occ,19,256,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,occ,19,256,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,ordinary_hot_local,certification,19,256,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,certification,19,256,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,ordinary_hot_local,snapshot-wait,19,256,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,snapshot-wait,19,256,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,ordinary_hot_local,ordered-writes,19,256,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,ordered-writes,19,256,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,disjoint_wan,arbitration,19,256,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,arbitration,19,256,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,arbitration,19,256,wan,32,32,0,0,32,0,84,86,0,{},
sweep,default,disjoint_wan,wound-wait,19,256,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,wound-wait,19,256,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,wound-wait,19,256,wan,32,32,0,0,32,0,84,86,0,{},
sweep,default,disjoint_wan,wait-die,19,256,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,wait-die,19,256,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,wait-die,19,256,wan,32,32,0,0,32,0,84,86,0,{},
sweep,default,disjoint_wan,occ,19,256,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,occ,19,256,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,occ,19,256,wan,32,32,0,0,32,0,115,120,0,{},
sweep,default,disjoint_wan,certification,19,256,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,certification,19,256,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,certification,19,256,wan,32,32,0,0,32,0,105,109,0,{},
sweep,default,disjoint_wan,snapshot-wait,19,256,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,snapshot-wait,19,256,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,snapshot-wait,19,256,wan,32,32,0,0,32,0,105,109,0,{},
sweep,default,disjoint_wan,ordered-writes,19,256,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,ordered-writes,19,256,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,ordered-writes,19,256,wan,32,32,0,0,32,0,118,121,0,{},
sweep,default,narrow_conflicting_wan,arbitration,19,256,local_hot,96,63,0,0,96,548,55,473,33,{},
sweep,default,narrow_conflicting_wan,arbitration,19,256,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,narrow_conflicting_wan,arbitration,19,256,wan,24,6,0,0,24,552,249,485,18,{},
sweep,default,narrow_conflicting_wan,wound-wait,19,256,local_hot,96,29,0,0,96,541,291,516,67,{},
sweep,default,narrow_conflicting_wan,wound-wait,19,256,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,narrow_conflicting_wan,wound-wait,19,256,wan,24,7,0,0,24,544,301,525,17,{},
sweep,default,narrow_conflicting_wan,wait-die,19,256,local_hot,2728,29,0,0,96,541,277,481,67,{},
sweep,default,narrow_conflicting_wan,wait-die,19,256,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,narrow_conflicting_wan,wait-die,19,256,wan,574,7,0,0,24,544,291,492,17,{},
sweep,default,narrow_conflicting_wan,occ,19,256,local_hot,167,85,11,0,96,0,0,15,0,"{""capture_promise"": 82}",
sweep,default,narrow_conflicting_wan,occ,19,256,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,narrow_conflicting_wan,occ,19,256,wan,96,2,21,0,24,424,340,429,1,"{""capture_promise"": 39, ""output_promise"": 43, ""source_changed"": 11}",
sweep,default,narrow_conflicting_wan,certification,19,256,local_hot,167,85,11,0,96,0,0,15,0,"{""capture_promise"": 82}",
sweep,default,narrow_conflicting_wan,certification,19,256,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,narrow_conflicting_wan,certification,19,256,wan,96,2,21,0,24,424,340,429,1,"{""capture_promise"": 39, ""output_promise"": 43, ""source_changed"": 11}",
sweep,default,narrow_conflicting_wan,snapshot-wait,19,256,local_hot,183,83,13,0,96,0,0,64,0,"{""output_promise"": 83, ""source_changed"": 17}",
sweep,default,narrow_conflicting_wan,snapshot-wait,19,256,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,narrow_conflicting_wan,snapshot-wait,19,256,wan,93,3,20,0,24,424,364,384,1,"{""output_promise"": 71, ""source_changed"": 18}",
sweep,default,narrow_conflicting_wan,ordered-writes,19,256,local_hot,96,20,0,0,96,559,330,550,76,{},
sweep,default,narrow_conflicting_wan,ordered-writes,19,256,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,narrow_conflicting_wan,ordered-writes,19,256,wan,24,5,0,0,24,560,342,558,19,{},
sweep,default,broad_max_arrivals,arbitration,19,256,bulk,3,3,0,0,3,0,135,135,0,{},
sweep,default,broad_max_arrivals,arbitration,19,256,regional,160,160,0,0,160,0,1,122,0,{},
sweep,default,broad_max_arrivals,arbitration,19,256,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_max_arrivals,wound-wait,19,256,bulk,3,3,0,0,3,0,135,135,0,{},
sweep,default,broad_max_arrivals,wound-wait,19,256,regional,160,160,0,0,160,0,1,114,0,{},
sweep,default,broad_max_arrivals,wound-wait,19,256,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_max_arrivals,wait-die,19,256,bulk,3,3,0,0,3,0,135,135,0,{},
sweep,default,broad_max_arrivals,wait-die,19,256,regional,265,160,0,0,160,0,1,111,0,{},
sweep,default,broad_max_arrivals,wait-die,19,256,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_max_arrivals,occ,19,256,bulk,9,2,0,0,3,350,441,448,1,"{""output_promise"": 4, ""source_changed"": 2}",
sweep,default,broad_max_arrivals,occ,19,256,regional,160,160,0,0,160,0,1,1,0,{},
sweep,default,broad_max_arrivals,occ,19,256,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_max_arrivals,certification,19,256,bulk,3,3,0,0,3,0,138,138,0,{},
sweep,default,broad_max_arrivals,certification,19,256,regional,160,160,0,0,160,0,1,1,0,{},
sweep,default,broad_max_arrivals,certification,19,256,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_max_arrivals,snapshot-wait,19,256,bulk,3,3,0,0,3,0,138,138,0,{},
sweep,default,broad_max_arrivals,snapshot-wait,19,256,regional,160,160,0,0,160,0,1,1,0,{},
sweep,default,broad_max_arrivals,snapshot-wait,19,256,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_max_arrivals,ordered-writes,19,256,bulk,3,3,0,0,3,0,140,140,0,{},
sweep,default,broad_max_arrivals,ordered-writes,19,256,regional,160,160,0,0,160,0,1,1,0,{},
sweep,default,broad_max_arrivals,ordered-writes,19,256,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,max_backedge,arbitration,19,256,bulk,3,3,0,0,3,0,201,238,0,{},
sweep,default,max_backedge,arbitration,19,256,regional,160,160,0,0,160,0,1,242,0,{},
sweep,default,max_backedge,arbitration,19,256,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,max_backedge,wound-wait,19,256,bulk,4,3,0,0,3,0,165,184,0,{},
sweep,default,max_backedge,wound-wait,19,256,regional,163,160,0,0,160,0,1,195,0,{},
sweep,default,max_backedge,wound-wait,19,256,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,max_backedge,wait-die,19,256,bulk,4,3,0,0,3,0,165,184,0,{},
sweep,default,max_backedge,wait-die,19,256,regional,293,160,0,0,160,0,1,195,0,{},
sweep,default,max_backedge,wait-die,19,256,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,max_backedge,occ,19,256,bulk,9,1,2,0,3,0,150,150,0,"{""capture_promise"": 7, ""source_changed"": 1}",
sweep,default,max_backedge,occ,19,256,regional,160,160,0,0,160,0,1,39,0,{},
sweep,default,max_backedge,occ,19,256,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,max_backedge,certification,19,256,bulk,8,3,0,0,3,0,344,430,0,"{""capture_promise"": 2, ""source_changed"": 3}",
sweep,default,max_backedge,certification,19,256,regional,160,160,0,0,160,0,1,34,0,{},
sweep,default,max_backedge,certification,19,256,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,max_backedge,snapshot-wait,19,256,bulk,6,3,0,0,3,0,300,431,0,"{""source_changed"": 3}",
sweep,default,max_backedge,snapshot-wait,19,256,regional,160,160,0,0,160,0,1,34,0,{},
sweep,default,max_backedge,snapshot-wait,19,256,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,max_backedge,ordered-writes,19,256,bulk,5,2,0,0,3,350,283,573,1,"{""source_changed"": 2}",
sweep,default,max_backedge,ordered-writes,19,256,regional,160,160,0,0,160,0,1,36,0,{},
sweep,default,max_backedge,ordered-writes,19,256,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,bulk_update_reports,arbitration,19,256,bulk,3,1,0,0,3,590,124,124,2,{},
sweep,default,bulk_update_reports,arbitration,19,256,point_report,64,64,0,0,64,0,8,101,0,{},
sweep,default,bulk_update_reports,arbitration,19,256,regional,96,96,0,0,96,0,1,8,0,{},
sweep,default,bulk_update_reports,arbitration,19,256,report,96,7,0,0,96,729,652,677,89,{},
sweep,default,bulk_update_reports,wound-wait,19,256,bulk,3,2,0,0,3,430,124,518,1,{},
sweep,default,bulk_update_reports,wound-wait,19,256,point_report,64,62,0,0,64,425,12,508,2,{},
sweep,default,bulk_update_reports,wound-wait,19,256,regional,96,96,0,0,96,0,1,6,0,{},
sweep,default,bulk_update_reports,wound-wait,19,256,report,96,47,0,0,96,589,441,516,49,{},
sweep,default,bulk_update_reports,wait-die,19,256,bulk,38,1,0,0,3,590,124,124,2,{},
sweep,default,bulk_update_reports,wait-die,19,256,point_report,124,64,0,0,64,0,6,97,0,{},
sweep,default,bulk_update_reports,wait-die,19,256,regional,96,96,0,0,96,0,1,9,0,{},
sweep,default,bulk_update_reports,wait-die,19,256,report,196,6,0,0,96,729,645,719,90,{},
sweep,default,bulk_update_reports,occ,19,256,bulk,6,2,1,0,3,0,316,421,0,"{""capture_promise"": 4}",
sweep,default,bulk_update_reports,occ,19,256,point_report,134,44,20,0,64,0,1,26,0,"{""capture_promise"": 90}",
sweep,default,bulk_update_reports,occ,19,256,regional,96,96,0,0,96,0,1,3,0,{},
sweep,default,bulk_update_reports,occ,19,256,report,265,63,33,4352,96,0,307,387,0,"{""capture_promise"": 202}",
sweep,default,bulk_update_reports,certification,19,256,bulk,6,2,1,0,3,0,316,421,0,"{""capture_promise"": 4}",
sweep,default,bulk_update_reports,certification,19,256,point_report,134,44,20,0,64,0,1,26,0,"{""capture_promise"": 90}",
sweep,default,bulk_update_reports,certification,19,256,regional,96,96,0,0,96,0,1,3,0,{},
sweep,default,bulk_update_reports,certification,19,256,report,265,63,33,4352,96,0,307,387,0,"{""capture_promise"": 202}",
sweep,default,bulk_update_reports,snapshot-wait,19,256,bulk,3,1,0,0,3,590,418,418,2,{},
sweep,default,bulk_update_reports,snapshot-wait,19,256,point_report,64,64,0,14,64,0,3,184,0,{},
sweep,default,bulk_update_reports,snapshot-wait,19,256,regional,96,96,0,0,96,0,1,6,0,{},
sweep,default,bulk_update_reports,snapshot-wait,19,256,report,96,61,0,21248,96,640,538,634,35,{},
sweep,default,bulk_update_reports,ordered-writes,19,256,bulk,3,0,0,0,3,750,,,3,{},
sweep,default,bulk_update_reports,ordered-writes,19,256,point_report,64,64,0,0,64,0,1,9,0,{},
sweep,default,bulk_update_reports,ordered-writes,19,256,regional,96,96,0,0,96,0,1,8,0,{},
sweep,default,bulk_update_reports,ordered-writes,19,256,report,96,38,0,0,96,616,507,611,58,{},
sweep,default,bulk_update_point_updates,arbitration,19,256,bulk,3,1,0,0,3,590,124,124,2,{},
sweep,default,bulk_update_point_updates,arbitration,19,256,regional,96,96,0,0,96,0,1,7,0,{},
sweep,default,bulk_update_point_updates,arbitration,19,256,report,96,28,0,0,96,712,653,698,68,{},
sweep,default,bulk_update_point_updates,arbitration,19,256,source_update,64,20,0,0,64,635,49,101,44,{},
sweep,default,bulk_update_point_updates,wound-wait,19,256,bulk,3,1,0,0,3,590,124,124,2,{},
sweep,default,bulk_update_point_updates,wound-wait,19,256,regional,96,96,0,0,96,0,1,1,0,{},
sweep,default,bulk_update_point_updates,wound-wait,19,256,report,96,37,0,0,96,618,385,600,59,{},
sweep,default,bulk_update_point_updates,wound-wait,19,256,source_update,64,47,0,0,64,598,69,585,17,{},
