condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,tlb,sparse-base,65536,1,0,0,0,2,3,2.01295,2.01306,2.01306
isolated,tlb,packed-base,4096,1,0,0,0,0,3,2.01241,2.01243,2.01243
isolated,tlb,packed-base,4096,1,0,0,0,1,3,2.01245,2.01391,2.01391
isolated,tlb,packed-base,4096,1,0,0,0,2,3,2.01276,2.01277,2.01277
isolated,tlb,sparse-base,131072,1,0,0,0,0,3,2.01109,2.01275,2.01275
isolated,tlb,sparse-base,131072,1,0,0,0,1,3,2.01266,2.01531,2.01531
isolated,tlb,sparse-base,131072,1,0,0,0,2,3,2.01244,2.01287,2.01287
isolated,tlb,packed-base,4096,1,0,0,0,0,3,2.01243,2.01526,2.01526
isolated,tlb,packed-base,4096,1,0,0,0,1,3,2.01248,2.01271,2.01271
isolated,tlb,packed-base,4096,1,0,0,0,2,3,2.01232,2.01316,2.01316
isolated,tlb,sparse-base,262144,1,0,0,0,0,3,4.03201,4.03414,4.03414
isolated,tlb,sparse-base,262144,1,0,0,0,1,3,4.02942,4.03158,4.03158
isolated,tlb,sparse-base,262144,1,0,0,0,2,3,4.03011,4.03362,4.03362
isolated,tlb,packed-base,8192,1,0,0,0,0,3,2.01129,2.01492,2.01492
isolated,tlb,packed-base,8192,1,0,0,0,1,3,2.01281,2.01444,2.01444
isolated,tlb,packed-base,8192,1,0,0,0,2,3,2.013,2.01306,2.01306
isolated,tlb,sparse-base,524288,1,0,0,0,0,3,4.02959,4.03253,4.03253
isolated,tlb,sparse-base,524288,1,0,0,0,1,3,4.03056,4.03218,4.03218
isolated,tlb,sparse-base,524288,1,0,0,0,2,3,4.0319,4.0322,4.0322
isolated,tlb,packed-base,16384,1,0,0,0,0,3,2.01259,2.01346,2.01346
isolated,tlb,packed-base,16384,1,0,0,0,1,3,2.01181,2.01377,2.01377
isolated,tlb,packed-base,16384,1,0,0,0,2,3,2.0127,2.01391,2.01391
isolated,tlb,sparse-base,1048576,1,0,0,0,0,3,4.0323,4.03391,4.03391
isolated,tlb,sparse-base,1048576,1,0,0,0,1,3,4.03392,4.03475,4.03475
isolated,tlb,sparse-base,1048576,1,0,0,0,2,3,4.03134,4.03362,4.03362
isolated,tlb,packed-base,32768,1,0,0,0,0,3,2.01315,2.01486,2.01486
isolated,tlb,packed-base,32768,1,0,0,0,1,3,2.01206,2.01419,2.01419
isolated,tlb,packed-base,32768,1,0,0,0,2,3,2.01351,2.01366,2.01366
isolated,tlb,sparse-base,2097152,1,0,0,0,0,3,7.06378,7.07658,7.07658
isolated,tlb,sparse-base,2097152,1,0,0,0,1,3,7.06551,7.07048,7.07048
isolated,tlb,sparse-base,2097152,1,0,0,0,2,3,7.06876,7.07136,7.07136
isolated,tlb,packed-base,65536,1,0,0,0,0,3,2.03927,2.04153,2.04153
isolated,tlb,packed-base,65536,1,0,0,0,1,3,2.03844,2.04101,2.04101
isolated,tlb,packed-base,65536,1,0,0,0,2,3,2.04035,2.0414,2.0414
isolated,tlb,sparse-base,4194304,1,0,0,0,0,3,9.67287,9.71283,9.71283
isolated,tlb,sparse-base,4194304,1,0,0,0,1,3,9.60826,9.60928,9.60928
isolated,tlb,sparse-base,4194304,1,0,0,0,2,3,9.73925,9.83879,9.83879
isolated,tlb,packed-base,131072,1,0,0,0,0,3,5.2387,5.24225,5.24225
isolated,tlb,packed-base,131072,1,0,0,0,1,3,5.23963,5.241,5.241
isolated,tlb,packed-base,131072,1,0,0,0,2,3,5.23897,5.24336,5.24336
isolated,tlb,sparse-base,8388608,1,0,0,0,0,3,31.3327,31.3837,31.3837
isolated,tlb,sparse-base,8388608,1,0,0,0,1,3,31.0239,31.1458,31.1458
isolated,tlb,sparse-base,8388608,1,0,0,0,2,3,30.9807,31.0423,31.0423
isolated,tlb,packed-base,262144,1,0,0,0,0,3,5.77371,5.78527,5.78527
isolated,tlb,packed-base,262144,1,0,0,0,1,3,5.77925,5.77937,5.77937
isolated,tlb,packed-base,262144,1,0,0,0,2,3,5.77479,5.776,5.776
isolated,tlb,sparse-base,16777216,1,0,0,0,0,3,30.3605,30.5486,30.5486
isolated,tlb,sparse-base,16777216,1,0,0,0,1,3,30.347,30.3716,30.3716
isolated,tlb,sparse-base,16777216,1,0,0,0,2,3,30.4151,30.4365,30.4365
isolated,tlb,packed-base,524288,1,0,0,0,0,3,6.42643,6.44803,6.44803
isolated,tlb,packed-base,524288,1,0,0,0,1,3,6.43675,6.43912,6.43912
isolated,tlb,packed-base,524288,1,0,0,0,2,3,6.41785,6.44797,6.44797
isolated,tlb,sparse-base,33554432,1,0,0,0,0,3,28.9505,29.1487,29.1487
isolated,tlb,sparse-base,33554432,1,0,0,0,1,3,28.9361,28.9604,28.9604
isolated,tlb,sparse-base,33554432,1,0,0,0,2,3,29.0685,29.0858,29.0858
isolated,spatial,offset-parity0:cold,33554432,0,1,1,8,0,120,131.282,147.692,172.308
isolated,spatial,offset-parity0:trained,33554432,0,1,1,8,0,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:hot,33554432,0,1,1,8,0,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:cold,33554432,0,1,1,8,1,120,131.282,139.487,155.897
isolated,spatial,offset-parity0:trained,33554432,0,1,1,8,1,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:hot,33554432,0,1,1,8,1,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:cold,33554432,0,1,1,8,2,120,131.282,139.487,164.103
isolated,spatial,offset-parity0:trained,33554432,0,1,1,8,2,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:hot,33554432,0,1,1,8,2,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:cold,33554432,0,1,1,16,0,120,131.282,139.487,155.897
isolated,spatial,offset-parity0:trained,33554432,0,1,1,16,0,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:hot,33554432,0,1,1,16,0,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:cold,33554432,0,1,1,16,1,120,131.282,139.487,155.897
isolated,spatial,offset-parity0:trained,33554432,0,1,1,16,1,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:hot,33554432,0,1,1,16,1,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:cold,33554432,0,1,1,16,2,120,131.282,139.487,164.103
isolated,spatial,offset-parity0:trained,33554432,0,1,1,16,2,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:hot,33554432,0,1,1,16,2,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:cold,33554432,0,1,1,32,0,120,131.282,139.487,172.308
isolated,spatial,offset-parity0:trained,33554432,0,1,1,32,0,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:hot,33554432,0,1,1,32,0,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:cold,33554432,0,1,1,32,1,120,131.282,139.487,164.103
isolated,spatial,offset-parity0:trained,33554432,0,1,1,32,1,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:hot,33554432,0,1,1,32,1,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:cold,33554432,0,1,1,32,2,120,131.282,139.487,164.103
isolated,spatial,offset-parity0:trained,33554432,0,1,1,32,2,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:hot,33554432,0,1,1,32,2,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:cold,33554432,0,1,1,64,0,120,131.282,139.487,155.897
isolated,spatial,offset-parity0:trained,33554432,0,1,1,64,0,120,49.2308,123.077,147.692
isolated,spatial,offset-parity0:hot,33554432,0,1,1,64,0,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:cold,33554432,0,1,1,64,1,120,131.282,139.487,172.308
isolated,spatial,offset-parity0:trained,33554432,0,1,1,64,1,120,49.2308,57.4359,155.897
isolated,spatial,offset-parity0:hot,33554432,0,1,1,64,1,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:cold,33554432,0,1,1,64,2,120,131.282,139.487,188.718
isolated,spatial,offset-parity0:trained,33554432,0,1,1,64,2,120,49.2308,123.077,147.692
isolated,spatial,offset-parity0:hot,33554432,0,1,1,64,2,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:cold,33554432,0,1,1,128,0,120,131.282,147.692,172.308
isolated,spatial,offset-parity0:trained,33554432,0,1,1,128,0,120,49.2308,57.4359,147.692
isolated,spatial,offset-parity0:hot,33554432,0,1,1,128,0,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:cold,33554432,0,1,1,128,1,120,131.282,139.487,164.103
isolated,spatial,offset-parity0:trained,33554432,0,1,1,128,1,120,49.2308,57.4359,147.692
isolated,spatial,offset-parity0:hot,33554432,0,1,1,128,1,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:cold,33554432,0,1,1,128,2,120,131.282,139.487,164.103
isolated,spatial,offset-parity0:trained,33554432,0,1,1,128,2,120,49.2308,123.077,155.897
isolated,spatial,offset-parity0:hot,33554432,0,1,1,128,2,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:cold,33554432,0,1,1,256,0,120,131.282,139.487,172.308
isolated,spatial,offset-parity0:trained,33554432,0,1,1,256,0,120,49.2308,57.4359,147.692
isolated,spatial,offset-parity0:hot,33554432,0,1,1,256,0,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:cold,33554432,0,1,1,256,1,120,131.282,139.487,172.308
isolated,spatial,offset-parity0:trained,33554432,0,1,1,256,1,120,49.2308,123.077,164.103
isolated,spatial,offset-parity0:hot,33554432,0,1,1,256,1,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity0:cold,33554432,0,1,1,256,2,120,131.282,147.692,155.897
isolated,spatial,offset-parity0:trained,33554432,0,1,1,256,2,120,49.2308,131.282,155.897
isolated,spatial,offset-parity0:hot,33554432,0,1,1,256,2,120,41.0256,49.2308,49.2308
isolated,adjacent,parity0:cold,33554432,0,1,1,-2,0,120,131.282,139.487,164.103
isolated,adjacent,parity0:trained,33554432,0,1,1,-2,0,120,49.2308,131.282,147.692
isolated,adjacent,parity0:hot,33554432,0,1,1,-2,0,120,41.0256,49.2308,49.2308
isolated,adjacent,parity0:cold,33554432,0,1,1,-2,1,120,131.282,139.487,164.103
isolated,adjacent,parity0:trained,33554432,0,1,1,-2,1,120,49.2308,57.4359,147.692
isolated,adjacent,parity0:hot,33554432,0,1,1,-2,1,120,41.0256,49.2308,49.2308
isolated,adjacent,parity0:cold,33554432,0,1,1,-2,2,120,123.077,139.487,155.897
isolated,adjacent,parity0:trained,33554432,0,1,1,-2,2,120,49.2308,57.4359,155.897
isolated,adjacent,parity0:hot,33554432,0,1,1,-2,2,120,41.0256,49.2308,49.2308
isolated,adjacent,parity0:cold,33554432,0,1,1,-1,0,120,123.077,139.487,155.897
isolated,adjacent,parity0:trained,33554432,0,1,1,-1,0,120,49.2308,123.077,147.692
isolated,adjacent,parity0:hot,33554432,0,1,1,-1,0,120,41.0256,49.2308,49.2308
isolated,adjacent,parity0:cold,33554432,0,1,1,-1,1,120,131.282,139.487,164.103
isolated,adjacent,parity0:trained,33554432,0,1,1,-1,1,120,49.2308,123.077,147.692
isolated,adjacent,parity0:hot,33554432,0,1,1,-1,1,120,41.0256,49.2308,49.2308
isolated,adjacent,parity0:cold,33554432,0,1,1,-1,2,120,131.282,139.487,172.308
isolated,adjacent,parity0:trained,33554432,0,1,1,-1,2,120,49.2308,123.077,155.897
isolated,adjacent,parity0:hot,33554432,0,1,1,-1,2,120,41.0256,49.2308,49.2308
isolated,adjacent,parity0:cold,33554432,0,1,1,1,0,120,131.282,139.487,164.103
isolated,adjacent,parity0:trained,33554432,0,1,1,1,0,120,49.2308,123.077,147.692
isolated,adjacent,parity0:hot,33554432,0,1,1,1,0,120,41.0256,49.2308,49.2308
isolated,adjacent,parity0:cold,33554432,0,1,1,1,1,120,131.282,147.692,172.308
isolated,adjacent,parity0:trained,33554432,0,1,1,1,1,120,49.2308,57.4359,164.103
isolated,adjacent,parity0:hot,33554432,0,1,1,1,1,120,41.0256,49.2308,49.2308
isolated,adjacent,parity0:cold,33554432,0,1,1,1,2,120,131.282,147.692,172.308
isolated,adjacent,parity0:trained,33554432,0,1,1,1,2,120,49.2308,123.077,155.897
isolated,adjacent,parity0:hot,33554432,0,1,1,1,2,120,41.0256,49.2308,49.2308
isolated,adjacent,parity0:cold,33554432,0,1,1,2,0,120,131.282,147.692,196.923
isolated,adjacent,parity0:trained,33554432,0,1,1,2,0,120,49.2308,123.077,155.897
isolated,adjacent,parity0:hot,33554432,0,1,1,2,0,120,41.0256,49.2308,49.2308
isolated,adjacent,parity0:cold,33554432,0,1,1,2,1,120,131.282,147.692,180.513
isolated,adjacent,parity0:trained,33554432,0,1,1,2,1,120,49.2308,123.077,188.718
isolated,adjacent,parity0:hot,33554432,0,1,1,2,1,120,41.0256,49.2308,49.2308
isolated,adjacent,parity0:cold,33554432,0,1,1,2,2,120,131.282,147.692,172.308
isolated,adjacent,parity0:trained,33554432,0,1,1,2,2,120,49.2308,131.282,155.897
isolated,adjacent,parity0:hot,33554432,0,1,1,2,2,120,41.0256,49.2308,49.2308
isolated,adjacent,parity0:cold,33554432,0,1,1,4,0,120,123.077,147.692,188.718
isolated,adjacent,parity0:trained,33554432,0,1,1,4,0,120,49.2308,123.077,155.897
isolated,adjacent,parity0:hot,33554432,0,1,1,4,0,120,41.0256,49.2308,49.2308
isolated,adjacent,parity0:cold,33554432,0,1,1,4,1,120,131.282,147.692,172.308
isolated,adjacent,parity0:trained,33554432,0,1,1,4,1,120,49.2308,131.282,172.308
isolated,adjacent,parity0:hot,33554432,0,1,1,4,1,120,41.0256,49.2308,49.2308
isolated,adjacent,parity0:cold,33554432,0,1,1,4,2,120,131.282,147.692,180.513
isolated,adjacent,parity0:trained,33554432,0,1,1,4,2,120,49.2308,139.487,180.513
isolated,adjacent,parity0:hot,33554432,0,1,1,4,2,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity1:cold,33554432,0,1,1,8,0,120,131.282,139.487,172.308
isolated,spatial,offset-parity1:trained,33554432,0,1,1,8,0,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity1:hot,33554432,0,1,1,8,0,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity1:cold,33554432,0,1,1,8,1,120,131.282,147.692,180.513
isolated,spatial,offset-parity1:trained,33554432,0,1,1,8,1,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity1:hot,33554432,0,1,1,8,1,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity1:cold,33554432,0,1,1,8,2,120,131.282,139.487,172.308
isolated,spatial,offset-parity1:trained,33554432,0,1,1,8,2,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity1:hot,33554432,0,1,1,8,2,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity1:cold,33554432,0,1,1,16,0,120,123.077,139.487,172.308
isolated,spatial,offset-parity1:trained,33554432,0,1,1,16,0,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity1:hot,33554432,0,1,1,16,0,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity1:cold,33554432,0,1,1,16,1,120,131.282,139.487,164.103
isolated,spatial,offset-parity1:trained,33554432,0,1,1,16,1,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity1:hot,33554432,0,1,1,16,1,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity1:cold,33554432,0,1,1,16,2,120,131.282,139.487,164.103
isolated,spatial,offset-parity1:trained,33554432,0,1,1,16,2,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity1:hot,33554432,0,1,1,16,2,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity1:cold,33554432,0,1,1,32,0,120,123.077,139.487,155.897
isolated,spatial,offset-parity1:trained,33554432,0,1,1,32,0,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity1:hot,33554432,0,1,1,32,0,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity1:cold,33554432,0,1,1,32,1,120,131.282,139.487,196.923
isolated,spatial,offset-parity1:trained,33554432,0,1,1,32,1,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity1:hot,33554432,0,1,1,32,1,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity1:cold,33554432,0,1,1,32,2,120,131.282,139.487,164.103
isolated,spatial,offset-parity1:trained,33554432,0,1,1,32,2,120,41.0256,49.2308,49.2308
isolated,spatial,offset-parity1:hot,33554432,0,1,1,32,2,120,41.0256,49.2308,49.2308
