worker,device,stage,phase,method,layout,bytes,samples,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct,below_1ms_pct,p50_repeat_min_us,p50_repeat_max_us,p90_repeat_min_us,p90_repeat_max_us,p99_repeat_min_us,p99_repeat_max_us,p999_repeat_min_us,p999_repeat_max_us
hdd,instance-store-0,screen,ordered,buffered-fdatasync,initialized,4096,1500,680.18,1122.9570413333333,317.8399172740133,3590.697,826.27442,877.44645,923.70325,967.9525,1381.9415,1634.5807,1716.22565,1990.7567399999998,2830.767278999993,37.13333333333333,1.0,0.0,0.0,62.86666666666667,950.85,995.6055,1604.5064,1681.5232,1819.22316,2126.395369999999,2137.3030639999997,3289.872354999986
hdd,instance-store-0,screen,ordered,buffered-fdatasync,initialized,16384,1500,820.861,1280.1243946666666,551.5436702430868,4271.615,860.54022,887.2878,948.5997500000001,1002.3265,1542.193,2381.6457000000005,2484.6895,2960.9419999999996,3881.648841999998,51.13333333333333,14.133333333333333,0.0,0.0,48.86666666666667,985.5685000000001,1015.6725,2328.2627,2465.6309,2677.882809999998,3049.4330899999995,3219.150046999998,4101.633643999992
hdd,instance-store-0,screen,ordered,buffered-fdatasync,initialized,65536,1500,982.577,4472.089705333334,3403.484290710536,9984.009,997.4344199999999,1011.95985,1063.884,3889.5835,7850.08275,7897.0862,7930.5578,8506.69492,9794.372651999995,98.4,50.2,50.0,0.0,1.6,3889.5835,4230.6645,7847.9935,7906.3036,8453.318280000001,8525.93801,9088.032745999973,9500.342271999976
hdd,instance-store-0,screen,ordered,direct-dsync,initialized,512,1500,51.79,58.338114000000004,4.158959013303369,127.265,52.31057,55.22325,56.616749999999996,57.131,58.284,62.8982,65.0914,73.55238999999999,91.74945499999987,0.0,0.0,0.0,0.0,100.0,56.828500000000005,57.571,61.1554,63.7479,66.7039,79.49434999999998,70.99921899999991,111.02554399999923
hdd,instance-store-0,screen,ordered,direct-dsync,initialized,4096,1500,57.21,64.71699866666667,4.352767422839355,115.438,59.64658,61.3458,62.046,62.694500000000005,67.326,68.6842,72.19765,78.38305999999999,106.60323499999984,0.0,0.0,0.0,0.0,100.0,62.2645,63.419,67.3517,71.3725,72.87431,79.22724,90.70944399999964,112.70647399999987
hdd,instance-store-0,screen,ordered,direct-dsync,initialized,16384,1500,91.563,100.92867066666666,66.90003308922604,1744.616,92.44652,93.478,94.419,95.0395,97.165,100.8726,104.41185,138.50931999999997,1306.5026509999996,0.2,0.0,0.0,0.0,99.8,94.77,95.848,98.9397,102.5219,135.99539,138.54877,976.0095869999848,1185.2459819999735
hdd,instance-store-0,screen,ordered,direct-dsync,initialized,65536,1500,195.107,219.791278,110.13508223957545,1538.845,196.30373,197.0711,198.84975,201.62099999999998,205.9725,219.1968,242.64784999999998,968.8307100000001,1478.4817289999996,0.6,0.0,0.0,0.0,99.4,199.7465,204.91750000000002,212.7137,222.73730000000006,923.98203,983.3220699999998,1119.5319429999934,1478.4817289999996
hdd,instance-store-0,screen,ordered,direct-fdatasync,initialized,512,1500,790.213,1112.4888006666665,337.81554950313085,4124.481,820.71068,865.2122,911.6767500000001,959.6415,1346.88725,1573.3274,1675.9439499999999,2284.125889999999,3683.0809289999975,34.733333333333334,1.4,0.0,0.0,65.26666666666667,926.111,981.9079999999999,1540.7297999999998,1614.8303,1768.84686,2788.77448,2322.9717369999744,3877.8652199999883
hdd,instance-store-0,screen,ordered,direct-fdatasync,initialized,4096,1500,795.203,1105.1240440000001,320.02299115599084,3751.622,821.6344799999999,847.0127,907.751,953.477,1380.1527500000002,1640.3819000000003,1707.7382499999999,1899.2611499999998,3330.447073999987,32.0,0.6,0.0,0.0,68.0,945.8499999999999,958.827,1612.0980000000002,1655.106,1854.3978,1929.2884099999997,2173.2762749999997,3330.447073999987
hdd,instance-store-0,screen,ordered,direct-fdatasync,initialized,16384,1500,816.852,1268.8686586666665,621.4082994155964,3727.975,834.41935,851.7811999999999,910.19775,960.4559999999999,1493.311,2619.9573000000005,2699.2117000000003,2895.79085,3385.5073509999997,37.53333333333333,14.266666666666667,0.0,0.0,62.46666666666667,949.2355,973.424,2584.3453,2642.6956,2780.83297,3113.731799999999,3255.299661999997,3557.793544999992
hdd,instance-store-0,screen,ordered,direct-fdatasync,initialized,65536,1500,960.459,4590.189665333333,4552.181715233772,89879.986,975.73969,987.84095,1026.8384999999998,5383.8925,7877.673,7917.0804,8132.103399999999,8550.60626,47930.743288998325,87.46666666666667,50.6,50.13333333333333,0.4,12.533333333333333,3615.9125000000004,5460.948,7907.1358,7945.407,8507.73523,9758.62246999999,8551.306426000001,86646.25242799985
hdd,instance-store-0,screen,ordered,uring-direct-dsync,initialized,512,1500,55.077,64.21996866666666,62.79192435387174,1649.85,55.69767,56.115899999999996,56.768,57.346999999999994,60.59025,64.71500000000002,68.2924,136.8835899999999,943.187803999994,0.13333333333333333,0.0,0.0,0.0,99.86666666666666,56.961,58.0545,62.2654,67.0125,71.60735,624.0948999999997,80.77407199999989,1361.4190179999864
hdd,instance-store-0,screen,ordered,uring-direct-dsync,initialized,4096,1500,60.416,85.98768333333332,437.0282472873369,16896.945,61.02082,61.439949999999996,62.32,65.9545,68.874,74.3043,85.27474999999994,316.66165,812.1432759999807,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,99.86666666666666,62.713,68.003,69.4042,200.9614,78.00869999999998,341.20028999999994,98.9705869999992,9073.633478999629
hdd,instance-store-0,screen,ordered,uring-direct-dsync,initialized,16384,1500,93.764,107.50569133333335,81.81439151420768,2506.248,95.5659,97.90695,99.76675,100.744,103.05175,107.7081,111.73434999999999,154.39831999999993,1309.4474339999983,0.2,0.06666666666666667,0.0,0.0,99.8,100.095,101.4075,105.98349999999999,109.996,150.90127999999996,160.87783,983.7170539999862,1661.75187699996
hdd,instance-store-0,screen,ordered,uring-direct-dsync,initialized,65536,1500,199.303,225.315572,104.7081982861362,1506.281,200.84285,202.0942,204.5315,207.488,211.62375,225.5439,253.0032,976.21637,1299.2215339999996,0.7333333333333333,0.0,0.0,0.0,99.26666666666667,206.3305,208.29149999999998,222.3201,228.68340000000012,915.1580899999999,1002.99991,1133.2299959999932,1397.8248469999949
hdd,instance-store-0,screen,ordered,uring-direct-fdatasync,initialized,512,1500,809.219,1114.725972,305.177125072957,3308.93,835.24703,880.6808,925.6865,974.3340000000001,1342.65175,1582.2826000000005,1659.2735,2164.17921,2747.6497649999997,38.13333333333333,1.2666666666666666,0.0,0.0,61.86666666666667,962.2405,990.3125,1560.6171,1593.8290000000002,1756.86666,2429.915269999999,1865.1480289999988,3031.656158999987
hdd,instance-store-0,screen,ordered,uring-direct-fdatasync,initialized,4096,1500,791.343,1124.2537493333334,337.6543973892573,3627.797,824.5241400000001,872.1801,917.94125,960.8815,1373.37825,1643.6638000000003,1724.9936,2195.22725,3353.8513959999973,37.0,1.3333333333333333,0.0,0.0,63.0,939.303,1002.2570000000001,1627.1337,1703.1113,1819.7113299999999,2638.23123,2248.4860129999975,3521.325868999995
hdd,instance-store-0,screen,ordered,uring-direct-fdatasync,initialized,16384,1500,822.858,1275.3361046666666,566.9854405598663,3697.536,850.10516,873.0672,934.647,990.1705,1529.18375,2445.1033000000007,2558.00755,2938.50323,3470.5146789999912,46.06666666666667,13.866666666666667,0.0,0.0,53.93333333333333,983.4115,1001.745,2395.13,2494.428,2591.2453299999966,2938.50323,3204.528848,3489.70798899999
hdd,instance-store-0,screen,ordered,uring-direct-fdatasync,initialized,65536,1500,974.489,4474.1901806666665,3416.7850761547757,16090.242,988.6044999999999,1002.2095,1054.1215,4420.9465,7845.7919999999995,7911.601000000001,7946.0821,8526.955960000001,9815.471775999993,95.93333333333334,50.2,49.86666666666667,0.06666666666666667,4.0,3505.234,4420.9465,7869.1296999999995,7936.912899999999,8473.09233,8548.908879999999,8805.20977999999,12883.437960999849
hdd,instance-store-0,screen,ordered-tuned,buffered-fdatasync,initialized,512,1500,353.656,5945.519273333333,29449.12640519192,190204.057,383.41809,398.56655,429.605,470.5045,796.19625,1170.9621000000004,1707.0636499999998,172870.72121999995,188593.61516299995,15.733333333333333,4.2,3.2666666666666666,3.2666666666666666,84.26666666666667,453.567,492.531,1085.9462,1300.9022000000002,169239.91499999998,176330.01249999998,184743.4309989999,189731.28493899998
hdd,instance-store-0,screen,ordered-tuned,buffered-fdatasync,initialized,4096,1500,801.599,1148.3716033333333,335.9674986870297,3784.977,846.4159099999999,889.99135,936.34075,981.951,1407.3885,1670.6505000000002,1743.1686,2110.0475199999996,3306.604951999998,43.0,1.2666666666666666,0.0,0.0,57.0,973.4555,991.1755,1658.0904,1680.5832,1957.22908,2206.1273,2336.062178999997,3522.2814439999875
hdd,instance-store-0,screen,ordered-tuned,buffered-fdatasync,initialized,16384,1500,853.313,1894.642932,11631.443591293084,296298.693,867.94812,894.5967,956.23675,1016.221,1574.2795,2358.2082,2572.1803499999996,3580.8721399999995,222731.74171199676,55.93333333333333,15.066666666666666,0.4,0.3333333333333333,44.06666666666667,1009.194,1026.0185000000001,2304.6006,2441.8345,2972.5236499999996,7934.077659999897,3432.9859709999905,293797.9639809999
hdd,instance-store-0,screen,ordered-tuned,buffered-fdatasync,initialized,65536,1500,980.361,4490.683273333333,3348.5893610258777,12549.783,1009.21271,1037.4005000000002,1102.7945,4578.7155,7825.96075,7902.0969000000005,8329.4599,9059.91785,10956.912998999984,99.4,51.53333333333333,49.8,0.4,0.6,4307.282999999999,4995.474,7858.468199999999,7925.5865,8483.98592,9406.672889999998,9723.592489,11485.15103099995
hdd,instance-store-0,screen,ordered-tuned,direct-dsync,initialized,512,1500,51.627,57.81366933333334,3.1986075420396434,115.592,52.32279,54.969049999999996,56.54475,57.0535,57.745,61.8394,63.04785,68.40438999999999,80.00041999999985,0.0,0.0,0.0,0.0,100.0,56.869,57.438500000000005,60.8455,62.8521,66.78865,69.63516,70.51511799999993,99.43038799999923
hdd,instance-store-0,screen,ordered-tuned,direct-dsync,initialized,4096,1500,57.631,64.03455066666666,3.791867269050903,102.014,59.60073,61.2546,61.853,62.3715,66.14975000000001,68.09960000000001,70.92410000000001,76.89032999999999,96.44170899999993,0.0,0.0,0.0,0.0,100.0,62.195,63.226,67.0869,70.5471,72.38586,79.96423999999998,84.8115729999996,96.44170899999993
hdd,instance-store-0,screen,ordered-tuned,direct-dsync,initialized,16384,1500,91.506,263.882566,4377.716355605456,139443.564,93.47687,93.97055,94.768,95.576,98.0515,102.6101,106.35194999999999,141.36646,52898.86997399793,0.3333333333333333,0.2,0.2,0.13333333333333333,99.66666666666667,94.9325,96.232,99.42320000000001,104.31430000000002,133.15203999999986,141.36646,1001.9513279999863,117989.317481999
hdd,instance-store-0,screen,ordered-tuned,direct-dsync,initialized,65536,1500,193.487,223.76815466666667,117.12219766368263,1948.412,197.06650000000002,198.04175,200.15775,203.38400000000001,209.16125,233.2017000000001,248.6178,975.6953099999998,1433.1552919999965,0.7333333333333333,0.0,0.0,0.0,99.26666666666667,201.55,207.239,226.5975000000002,234.0703,960.93989,1007.0938299999999,1157.7241199999921,1654.7260489999862
hdd,instance-store-0,screen,raw,direct-dsync,raw,512,1500,792.823,1111.6107593333334,321.5426981160544,3335.452,819.75024,868.556,903.8895,947.495,1360.741,1587.7925,1698.6578,1983.1263299999994,3206.651755999998,35.733333333333334,1.0,0.0,0.0,64.26666666666667,924.8765000000001,1053.364,1549.0998,1704.9810000000002,1715.3216499999999,2662.737239999998,1781.7647059999993,3293.281010999998
hdd,instance-store-0,screen,raw,direct-dsync,raw,4096,1500,797.556,1115.5184713333333,328.51438493381664,3687.31,831.90028,874.6705000000001,913.1302499999999,954.678,1363.8675,1637.2195000000002,1708.8076499999997,2122.7771799999996,3142.9667339999883,34.06666666666667,1.2,0.0,0.0,65.93333333333334,941.7125,977.078,1617.4483,1654.9782,1860.5724299999997,2447.13874,2267.0451589999966,3289.749713999981
hdd,instance-store-0,screen,raw,direct-dsync,raw,16384,1500,821.562,1276.6940046666666,611.7799981306172,4248.525,846.56077,863.05925,919.90725,968.8195,1512.882,2543.6701000000007,2725.2889999999998,3108.5757799999997,4049.2982569999917,39.333333333333336,13.8,0.0,0.0,60.666666666666664,950.9975,988.557,2309.3364,2642.4709000000003,2838.96406,3221.25945,3376.019123999999,4234.2086899999995
hdd,instance-store-0,screen,raw,direct-dsync,raw,65536,1500,957.75,4478.113677333333,3443.828238141427,11043.148,968.7481300000001,979.0973,1022.26875,5352.0244999999995,7886.71075,7927.2183,7949.8123000000005,8515.15232,10039.505476999995,83.8,50.333333333333336,50.0,0.13333333333333333,16.2,3674.9749999999995,5352.0244999999995,7909.4830999999995,7935.4438,8481.22154,8527.14646,9190.624741999969,10424.33460699997
hdd,instance-store-0,screen,raw,direct-fdatasync,raw,512,1500,797.996,1092.4984486666667,307.747800692865,3488.135,816.35181,870.04655,906.2167499999999,947.6165000000001,1344.3115,1571.6661,1642.2231,1887.4963899999998,3274.2712999999962,30.733333333333334,0.8666666666666667,0.0,0.0,69.26666666666667,945.5055,951.106,1565.518,1581.5922,1751.60765,2293.5559899999953,1843.381187999997,3423.572882999997
hdd,instance-store-0,screen,raw,direct-fdatasync,raw,4096,1500,798.887,1136.5499033333333,350.09058414042596,4492.873,839.1805800000001,878.90685,921.41975,967.499,1388.54175,1655.2907,1749.00285,2135.6107700000002,3565.2693779999963,37.733333333333334,1.5333333333333334,0.0,0.0,62.2,946.895,1006.1735000000001,1611.7212000000002,1709.663,1815.1452299999999,2964.0826999999986,2102.9044669999953,4072.17408399998
hdd,instance-store-0,screen,raw,direct-fdatasync,raw,16384,1500,803.551,1278.2314979999999,602.594280599856,4146.507,848.43479,865.6515499999999,923.78025,973.024,1513.312,2514.463100000001,2680.5610500000003,3031.3381099999997,3514.643326999995,40.666666666666664,14.2,0.0,0.0,59.333333333333336,964.0775,988.0989999999999,2410.1407000000004,2585.1172000000006,2738.2491199999977,3055.2424399999995,3332.629396999998,3737.3399739999804
hdd,instance-store-0,screen,raw,direct-fdatasync,raw,65536,1500,958.376,4472.284543333333,3459.428607078279,10009.458,967.15928,976.87525,1002.99275,4178.4765,7900.339,7935.197700000001,7967.6897,8531.97751,9927.349437999997,77.73333333333333,50.06666666666667,49.93333333333333,0.06666666666666667,22.266666666666666,4178.4765,4456.1115,7912.1159,7940.6297,8495.02199,8552.7382,9380.83626299997,9525.49775199998
hdd,instance-store-0,screen,raw,uring-direct-dsync,raw,512,1500,50.81,75.03911133333334,98.34589000743043,1138.419,51.4499,52.3285,56.46525,57.0805,59.73925,68.43480000000001,140.03504999999996,624.0278499999996,1134.179931,0.3333333333333333,0.0,0.0,0.0,99.66666666666667,57.0205,57.135,66.26150000000001,71.13400000000001,567.5994099999995,665.5219399999999,1060.1958319999965,1108.9499919999987
hdd,instance-store-0,screen,raw,uring-direct-dsync,raw,4096,1500,56.085,77.04274733333334,88.68987743343746,2166.951,56.57289,56.99875,61.451750000000004,62.127,65.209,72.76910000000001,149.39724999999999,494.12163999999984,1032.419053999995,0.13333333333333333,0.06666666666666667,0.0,0.0,99.86666666666666,62.076,62.222,72.57,73.48590000000006,204.12000999999918,672.10519,737.9692819999972,1394.0419159999633
hdd,instance-store-0,screen,raw,uring-direct-dsync,raw,16384,1500,90.118,116.925396,111.94370817700229,1328.623,92.27487,93.62855,94.49725000000001,95.4435,99.378,110.1222,151.39124999999999,703.5595099999999,1313.6358979999993,0.5333333333333333,0.0,0.0,0.0,99.46666666666667,94.88499999999999,96.5735,107.78730000000004,111.05630000000001,680.29092,751.4006999999984,1130.1163759999986,1313.6358979999993
hdd,instance-store-0,screen,raw,uring-direct-dsync,raw,65536,1500,194.015,228.497388,157.87026444385313,2136.333,195.80476000000002,196.7989,198.4115,200.1265,202.925,210.96920000000006,316.08259999999996,936.2104899999999,2056.503000999998,0.8666666666666667,0.2,0.0,0.0,99.13333333333334,199.56799999999998,201.231,208.4372,214.7905,921.1314799999996,937.3330999999989,1850.8174279999919,1911.8913039999916
hdd,instance-store-0,screen,raw,uring-direct-fdatasync,raw,512,1500,808.844,1073.226272,303.37539489643854,4408.54,829.6623,872.7679,901.61775,937.675,1033.84125,1545.7895,1625.7503,1772.17568,3919.6993519999833,26.6,0.4,0.0,0.0,73.4,932.361,944.7929999999999,1537.2471,1549.155,1746.6445699999997,1772.5573999999997,2514.350822999993,4343.229881999997
hdd,instance-store-0,screen,raw,uring-direct-fdatasync,raw,4096,1500,786.181,1096.0757793333332,309.73601052987686,3627.842,830.43601,873.6194499999999,906.57975,949.171,1343.1855,1617.8339,1685.8888,1861.8073699999995,3292.0330629999885,29.866666666666667,0.8666666666666667,0.0,0.0,70.13333333333334,934.706,956.7695,1593.9669000000001,1637.1401999999998,1802.81511,2077.5155499999996,2003.4416149999954,3582.673018999998
hdd,instance-store-0,screen,raw,uring-direct-fdatasync,raw,16384,1500,834.069,1276.03282,616.8317190770902,3837.93,849.0860600000001,862.4264,918.03225,965.576,1515.14275,2591.1313,2685.5026,3026.694099999999,3683.324029999994,37.0,14.266666666666667,0.0,0.0,63.0,962.617,970.0715,2579.8006,2601.8976000000002,2921.555109999998,3026.9901299999988,3393.1153259999965,3683.324029999994
hdd,instance-store-0,screen,raw,uring-direct-fdatasync,raw,65536,1500,972.16,4472.556316,3413.173779950379,9905.907,979.1405599999999,1007.4825500000001,1048.4045,4032.6899999999996,7859.181,7900.1984,7949.04145,8521.44493,9860.291043,96.13333333333334,50.266666666666666,50.0,0.0,3.8666666666666667,4020.727,4357.8,7890.1605,7909.283100000001,8472.6018,8661.959129999996,9330.007235999974,9819.217226999996
hdd,instance-store-0,screen,writeback-tuned,buffered-fdatasync,initialized,512,1500,367.92,5620.962712666666,28461.52188881897,205825.236,387.90827,401.44065,434.2035,474.006,803.9105,1138.4705000000001,1430.9493999999997,164948.37338,189590.35051199998,16.066666666666666,3.2,3.066666666666667,3.066666666666667,83.93333333333334,454.4995,487.3455,1098.5241000000003,1186.4920000000002,164408.52018999998,165119.56219,179394.02580299953,192434.62888399936
hdd,instance-store-0,screen,writeback-tuned,buffered-fdatasync,initialized,4096,1500,403.138,1162.0150806666668,587.8611467770675,17723.701,834.3633500000001,892.69165,936.03425,980.8145,1408.12075,1676.7701,1754.0066,2275.72228,6527.361445999931,41.2,1.5333333333333334,0.2,0.06666666666666667,58.8,971.5535,988.4655,1661.1204,1689.7743,1937.9660599999997,3210.9024899999927,2421.677412999995,12866.90954899977
hdd,instance-store-0,screen,writeback-tuned,buffered-fdatasync,initialized,16384,1500,855.579,1322.1977833333333,573.0274155818543,4619.986,881.84281,904.50205,968.3195,1026.7475,1568.78675,2336.3578,2525.9348999999997,3113.5252999999993,4294.926434999992,60.733333333333334,14.066666666666666,0.0,0.0,39.266666666666666,996.1595,1059.654,2258.92,2438.0878,3033.43549,3514.3461799999973,3478.6196629999863,4542.425431999996
hdd,instance-store-0,screen,writeback-tuned,buffered-fdatasync,initialized,65536,1500,1001.447,4483.0229733333335,3398.214634133915,9702.17,1017.7884600000001,1034.3980000000001,1085.58,4440.13,7850.64375,7900.2428,7932.9816,8511.637850000001,9469.689230999993,100.0,50.13333333333333,50.0,0.0,0.0,3779.346,4440.13,7885.7372000000005,7910.4496,8485.65079,8529.6781,8771.35342299999,9469.689230999993
hdd,instance-store-0,screen,writeback-tuned,direct-dsync,initialized,512,1500,51.574,57.903532,2.9857134173107327,102.577,52.15797,55.3866,56.67,57.0925,57.7195,61.860900000000015,63.1607,68.16858,71.94124599999999,0.0,0.0,0.0,0.0,100.0,56.968500000000006,57.358999999999995,60.4911,62.2081,66.86626,68.36793,69.80594099999992,87.35101299999927
hdd,instance-store-0,screen,writeback-tuned,direct-dsync,initialized,4096,1500,56.895,63.22091533333334,3.353467504762529,99.009,58.781929999999996,60.979,61.682,62.106,62.827,67.2624,68.87124999999999,74.84009999999999,94.41818999999992,0.0,0.0,0.0,0.0,100.0,62.0485,62.13,66.9614,67.78710000000001,72.29387,79.01895,85.82451899999967,92.41570299999984
hdd,instance-store-0,screen,writeback-tuned,direct-dsync,initialized,16384,1500,91.025,100.504734,65.02575910630529,1647.784,92.8177,93.6999,94.35075,94.90950000000001,96.2745,99.581,103.76650000000001,137.34066999999993,1275.9719829999992,0.2,0.0,0.0,0.0,99.8,94.882,94.94800000000001,98.66820000000001,99.8386,134.02222999999978,141.86828,961.3149619999858,1154.8957519999767
hdd,instance-store-0,screen,writeback-tuned,direct-dsync,initialized,65536,1500,194.607,219.243326,115.48238520716363,1834.018,196.09956,197.11795,198.715,200.57049999999998,203.47925,217.79580000000018,241.32084999999998,943.99494,1503.2827319999997,0.6,0.0,0.0,0.0,99.4,199.654,201.968,211.5637,219.96380000000002,918.1644599999994,947.99416,1354.187269999994,1531.5431619999856
hdd,instance-store-0,tail,ordered,buffered-fdatasync,extend,4096,30000,1147.038,3244.6316105,3768.9136540996824,107117.084,1257.34382,1307.4018500000002,1545.876,1761.1455,2956.72675,10241.409300000003,13899.50355,16473.727749999995,18837.94961500001,100.0,44.29,10.89,10.243333333333334,0.0,1742.0515,1783.5810000000001,9900.917700000025,10468.5871,16418.70799,16567.5008,18614.319370000092,19536.61416600004
hdd,instance-store-0,tail,ordered,buffered-fdatasync,extend,65536,30000,1023.88,8258.788682333334,7153.288014528502,65797.961,1294.28065,1312.5102,1367.62175,7406.3175,15577.063999999998,15959.0451,17997.353199999998,23791.52242,24255.14109100001,100.0,50.56333333333333,50.00333333333333,49.46666666666667,0.0,5630.235,9028.311,15941.5184,15971.2083,22908.674820000007,23833.20221,23926.90054600001,24389.404101000007
hdd,instance-store-0,tail,raw,uring-direct-dsync,raw,65536,30000,191.665,286.3339112333333,859.2995066762032,56217.655,195.47994,196.64195,198.449,199.964,202.4,207.1801,213.46015,5812.768269999973,7802.403010000001,1.2366666666666666,1.09,1.0766666666666667,0.02,98.76333333333334,199.754,200.13,206.2887,207.6072,5701.649780000006,5912.154740000001,7739.377970000002,7830.350341000002
hdd,instance-store-0,tail,writeback-tuned,direct-dsync,initialized,4096,30000,56.406,65.2708053,41.91234320595535,1536.551,57.74599,60.74785,61.76575,62.236,65.02225,68.09020000000001,70.36925,80.27023999999965,697.3034570000048,0.08666666666666667,0.0,0.0,0.0,99.91333333333333,62.168,62.375,67.554,68.4856,79.58715000000001,81.81493000000009,182.20631600004486,941.0566680000411
nvme-arm,instance-store-0,screen,ordered,buffered-fdatasync,extend,512,6000,42.579,50.520597,9.068697369923514,178.09,44.81299,45.62095,46.86475,47.82,49.2765,59.52310000000001,63.6533,105.60826000000016,126.77455600000012,0.0,0.0,0.0,0.0,100.0,47.396,48.2425,58.3571,63.1608,101.66902999999999,108.8127,119.47286499999981,126.77547199999997
nvme-arm,instance-store-0,screen,ordered,buffered-fdatasync,extend,4096,6000,55.701,63.22291466666667,8.047318976242018,334.318,57.02096,57.689,60.95075,62.501,63.583749999999995,65.1974,69.07825000000001,106.06184000000009,119.4429220000004,0.0,0.0,0.0,0.0,100.0,59.1235,62.9275,64.175,65.8654,104.58918999999999,107.93202000000001,116.46832199999925,119.45610099999965
nvme-arm,instance-store-0,screen,ordered,buffered-fdatasync,extend,16384,6000,62.102,70.519586,8.381480730173557,348.454,63.23793,64.1518,67.61425,69.793,71.408,74.1234,79.3957,101.39143000000001,124.90907300000042,0.0,0.0,0.0,0.0,100.0,65.9455,70.767,72.0151,75.31869999999999,99.78034,101.71005,109.19178299999999,153.6116229999963
nvme-arm,instance-store-0,screen,ordered,buffered-fdatasync,extend,65536,6000,77.003,86.19592066666667,6.438634112193845,144.245,78.57193000000001,79.496,81.62675,85.4915,88.34975,92.9938,97.51825,110.74933,135.25057200000012,0.0,0.0,0.0,0.0,100.0,81.6055,87.4075,89.6627,95.2465,108.60123999999999,111.87322,130.6583189999999,139.34200199999998
nvme-arm,instance-store-0,screen,ordered,buffered-fdatasync,fallocate,512,6000,11.986,19.040683,15.072730101970391,145.217,12.219980000000001,12.429,13.164,13.607,14.0685,52.082,55.19005,60.38739000000005,135.10804300000103,0.0,0.0,0.0,0.0,100.0,13.5945,13.613,51.0304,54.84310000000001,56.095839999999995,66.95408,126.81726399999987,143.74610399999997
nvme-arm,instance-store-0,screen,ordered,buffered-fdatasync,fallocate,4096,6000,47.886,55.284722,8.018314084252125,135.383,49.00798,49.97775,52.2125,54.5805,55.84125,57.508100000000006,60.06315,112.99638000000013,128.96167400000016,0.0,0.0,0.0,0.0,100.0,51.661,55.5735,56.3602,58.5401,111.04266999999997,114.86742999999998,128.73713499999997,128.96302199999997
nvme-arm,instance-store-0,screen,ordered,buffered-fdatasync,fallocate,16384,6000,53.856,62.118439,8.386973828619334,162.908,55.44783,56.3148,57.8465,60.6445,62.45225,66.1417,75.98455000000001,101.16160000000004,125.12721200000026,0.0,0.0,0.0,0.0,100.0,58.052499999999995,62.1385,62.943799999999996,75.89380000000001,98.13003,109.57275,105.43421599999995,135.7228529999996
nvme-arm,instance-store-0,screen,ordered,buffered-fdatasync,fallocate,65536,6000,67.496,77.50249733333334,13.245985181882832,920.476,69.67991,70.7029,74.4585,76.25,78.342,83.4578,87.6383,100.2723300000001,137.48323900000187,0.0,0.0,0.0,0.0,100.0,75.386,76.591,82.21520000000001,84.4697,99.04553999999999,102.53577999999999,122.05592799999927,151.5280339999938
nvme-arm,instance-store-0,screen,ordered,buffered-fdatasync,initialized,512,6000,12.245,14.923684666666665,5.301598735120526,220.429,12.565980000000001,13.391,13.88975,14.724499999999999,15.15025,15.6074,16.0301,19.24835000000003,106.95869000000033,0.0,0.0,0.0,0.0,100.0,14.701,14.7705,15.5786,15.6571,18.64494,19.54481,105.91604199999998,108.6518039999999
nvme-arm,instance-store-0,screen,ordered,buffered-fdatasync,initialized,4096,6000,12.899,17.504320166666666,4.610770906149351,117.126,13.57297,14.68995,17.030749999999998,17.354,17.72,18.2131,18.6261,24.00608000000007,107.13314200000002,0.0,0.0,0.0,0.0,100.0,17.311,17.3905,18.0471,18.315600000000003,23.430919999999997,25.256309999999996,95.85936299999977,107.27567199999999
nvme-arm,instance-store-0,screen,ordered,buffered-fdatasync,initialized,16384,6000,18.883,23.463385499999998,3.2774154888503864,78.673,20.47194,21.61095,22.27075,22.925,23.513,24.414600000000004,26.261300000000002,38.158620000000056,60.290832000000165,0.0,0.0,0.0,0.0,100.0,22.836,23.0435,24.325100000000003,24.4671,37.70915999999999,38.770799999999994,49.5005699999998,61.13274299999975
nvme-arm,instance-store-0,screen,ordered,buffered-fdatasync,initialized,65536,6000,31.876,70.05494166666666,54.57130704535364,171.373,32.83999,33.296899999999994,34.271,35.35,155.1905,157.053,157.691,164.80811,169.144025,0.0,0.0,0.0,0.0,100.0,34.623999999999995,156.414,40.791500000000006,158.1086,49.690909999999995,166.559,70.3836599999999,169.442317
nvme-arm,instance-store-0,screen,ordered,direct-dsync,initialized,512,6000,12.542,21.03563,19.16214248372121,223.735,12.971,13.117,13.595,14.036,14.81025,65.6713,68.71845000000002,79.88812000000001,85.56661800000053,0.0,0.0,0.0,0.0,100.0,13.941,14.064,64.9344,66.8365,76.58511,81.27229000000001,79.94685899999752,88.18488899999993
nvme-arm,instance-store-0,screen,ordered,direct-dsync,initialized,4096,6000,10.572,12.642527666666666,5.138663528055509,118.549,10.813,11.036950000000001,11.923,12.305499999999999,12.51125,12.8761,13.23005,22.566900000000018,106.77475900000036,0.0,0.0,0.0,0.0,100.0,12.244,12.354,12.7661,12.9271,22.45008,23.24985,102.79710299999985,108.53312699999996
