case,median_cpu_ns,min_cpu_ns,max_cpu_ns,control,ratio
get16-ends/striped/k5/ikea2-range,2273.909681646797,2265.488887675408,2276.604215584478,get16-ends/striped/k5/prior,1.1260472465960965
get16-ends/striped/k5/ikea2-region,1639.0266726759428,1589.3184332363933,1677.5620108983474,get16-ends/striped/k5/prior,0.8116511780396143
get16-ends/local/k6/ikea2-range,1892.6755047653085,1892.3606305615192,1893.920005420208,get16-ends/local/k6/prior,0.786931050873008
get16-ends/local/k6/ikea2-region,1791.0088178913124,1789.3550159745066,1791.4126091588844,get16-ends/local/k6/prior,0.7446603750286289
get16-ends/striped/k6/ikea2-range,1517.5352084258104,1489.406400064556,1556.1515273798134,get16-ends/striped/k6/prior,0.9022218455401966
get16-ends/striped/k6/ikea2-region,2009.070754942802,2007.893915457987,2013.4647900806851,get16-ends/striped/k6/prior,1.1944550045897318
get16-ends/local/k7/ikea2-range,1917.0250639153633,1916.530907596869,1917.812591307254,get16-ends/local/k7/prior,0.814832215828352
get16-ends/local/k7/ikea2-region,1787.290241619754,1786.701973796175,1788.9532924959753,get16-ends/local/k7/prior,0.7596883813991241
get16-ends/striped/k7/ikea2-range,1872.5342079342226,1867.6108623623136,1874.4455090892773,get16-ends/striped/k7/prior,1.5110158292841886
get16-ends/striped/k7/ikea2-region,1293.1933184089655,1284.3216462888558,1323.0758395039193,get16-ends/striped/k7/prior,1.0435246342421614
get16-ends/local/k56/ikea2-range,1092.6073089011213,1092.5139347029817,1092.7627594087514,get16-ends/local/k56/prior,0.9760653041175276
get16-ends/local/k56/ikea2-region,1085.9864348096223,1085.6410263034797,1086.0379308562847,get16-ends/local/k56/prior,0.9701506397811318
sum/local/k5/all/ikea2-native,2188.8425935576397,2188.6422912541543,2193.375117273268,sum/local/k5/all/ikea-materialized,0.9991755556850302
sum/local/k5/prefilter75/ikea2-native,2189.471378535129,2187.5470751215976,2192.3543311202766,sum/local/k5/prefilter75/ikea-materialized,0.3754389888705775
sum/local/k7/all/ikea2-native,2205.0047360943427,2204.8152396988744,2209.5284955005777,sum/local/k7/all/ikea-materialized,1.006620888515433
sum/local/k7/prefilter75/ikea2-native,2199.109914925049,2198.8666631658034,2204.912509190042,sum/local/k7/prefilter75/ikea-materialized,0.37602263097361016
sum/local/k12/all/ikea2-native,3608.3991042977977,3607.5462061840526,3610.6914994406084,sum/local/k12/all/ikea-materialized,1.4661089458944734
sum/local/k12/prefilter75/ikea2-native,3608.0412149375024,3607.9516434347984,3610.9694544833696,sum/local/k12/prefilter75/ikea-materialized,0.6060707226735297
sum/local/k31/all/ikea2-native,4819.323259020796,4819.133417604837,4819.688002757836,sum/local/k31/all/ikea-materialized,1.6530857633819847
sum/local/k31/prefilter75/ikea2-native,4819.411257897052,4818.378862722559,4822.805743825161,sum/local/k31/prefilter75/ikea-materialized,0.7293246848223183
sum/local/k56/all/ikea2-native,2093.237570705588,2091.077800932884,2096.5500148853635,sum/local/k56/all/ikea2-materialized,0.640703666113452
sum/local/k56/prefilter75/ikea2-native,2115.383552631775,2115.3588056681424,2126.553643724793,sum/local/k56/prefilter75/ikea2-materialized,0.4283772601514386
sum/local/k64/all/ikea2-native,1678.7949733862413,1678.1209028696776,1679.0352583343902,sum/local/k64/all/ikea2-materialized,0.6771074400078491
sum/local/k64/prefilter75/ikea2-native,1678.1211103109847,1678.0728341732022,1679.5846732262646,sum/local/k64/prefilter75/ikea2-materialized,0.37123172946340116
sum/striped/k12/all/ikea2-native,1305.0923646086337,1305.0860535968156,1306.7181495990974,sum/striped/k12/all/ikea-materialized,0.957435913568732
sum/striped/k12/prefilter75/ikea2-native,1305.4552382730922,1305.1880054744443,1306.89532785856,sum/striped/k12/prefilter75/ikea-materialized,0.2600176108255345
