case,median_ns_tuple,min_ns_tuple,max_ns_tuple,samples_ns_tuple
edge/413/select4/direct/materialize/65536/min_time:0.015/repeats:5,0.9128785557939413,0.8967998821777614,0.9141532171167733,"[0.9137204071168854, 0.8967998821777614, 0.9141532171167733, 0.9125777939991786, 0.9128785557939413]"
edge/413/select4/direct/replace/1024/min_time:0.015/repeats:5,0.4061828748397835,0.40158688496056394,0.4084702561391028,"[0.40158688496056394, 0.4084702561391028, 0.4069646256861164, 0.4061828748397835, 0.4058356082717568]"
edge/413/select4/direct/replace/65536/min_time:0.015/repeats:5,0.9367065829774072,0.9322716237483172,0.9502672065363919,"[0.9352442004447297, 0.9322716237483172, 0.9367065829774072, 0.9502672065363919, 0.9373872034002132]"
edge/413/select4/bound/read_sum/1024/min_time:0.015/repeats:5,1.012862612560911,1.0027181626540207,1.0193514366255547,"[1.0193514366255547, 1.012862612560911, 1.0069617480662496, 1.0163200704650401, 1.0027181626540207]"
edge/413/select4/bound/read_sum/65536/min_time:0.015/repeats:5,1.0612533058429277,1.0589597099097476,1.0635576122956398,"[1.0635576122956398, 1.0612533058429277, 1.0619398089408296, 1.0607555241562425, 1.0589597099097476]"
edge/413/select4/bound/materialize/1024/min_time:0.015/repeats:5,0.9900579402609061,0.9868380123705658,0.9968656428361575,"[0.9968656428361575, 0.9868380123705658, 0.9940035118147338, 0.9900579402609061, 0.9899319259013891]"
edge/413/select4/bound/materialize/65536/min_time:0.015/repeats:5,1.0300838967573296,1.0281169869760773,1.0363585011043654,"[1.0300838967573296, 1.0363585011043654, 1.0295239767923676, 1.0342346034900864, 1.0281169869760773]"
edge/413/select4/bound/replace/1024/min_time:0.015/repeats:5,0.9903240187040205,0.9807087773008456,0.99351032643334,"[0.9929207538485619, 0.99351032643334, 0.9903240187040205, 0.9807087773008456, 0.9836701379786692]"
edge/413/select4/bound/replace/65536/min_time:0.015/repeats:5,1.3341718771036577,1.3321420945114184,1.343359677422761,"[1.3321420945114184, 1.3325392544727015, 1.343359677422761, 1.3406038830028564, 1.3341718771036577]"
edge/413/select5/direct/read_sum/1024/min_time:0.015/repeats:5,0.675019486178363,0.671759954874367,0.6775709252681389,"[0.675019486178363, 0.673013397593733, 0.6775709252681389, 0.6753346428192704, 0.671759954874367]"
edge/413/select5/direct/read_sum/65536/min_time:0.015/repeats:5,0.7984867354951282,0.794335109403456,0.7989987434301304,"[0.7984867354951282, 0.7989574149220979, 0.7960857895874301, 0.7989987434301304, 0.794335109403456]"
edge/413/select5/direct/materialize/1024/min_time:0.015/repeats:5,0.6719488612368182,0.6681961811943763,0.6752115286512687,"[0.6681961811943763, 0.6752115286512687, 0.6690864034692914, 0.6737360679610095, 0.6719488612368182]"
edge/413/select5/direct/materialize/65536/min_time:0.015/repeats:5,0.9817204847085366,0.9702888605316957,0.985448004262838,"[0.9702888605316957, 0.985448004262838, 0.9837924286378934, 0.9733051400160307, 0.9817204847085366]"
edge/413/select5/direct/replace/1024/min_time:0.015/repeats:5,0.4068948082219207,0.4030341595689937,0.4123660741583542,"[0.4123660741583542, 0.4091689241091235, 0.4058506548122421, 0.4030341595689937, 0.4068948082219207]"
edge/413/select5/direct/replace/65536/min_time:0.015/repeats:5,0.9446158542061653,0.93439194108602,0.9499607621998553,"[0.9446158542061653, 0.93439194108602, 0.9371314554646529, 0.9451890536843914, 0.9499607621998553]"
edge/413/select5/bound/read_sum/1024/min_time:0.015/repeats:5,1.017511910702567,1.0118772018959963,1.0317779926107193,"[1.0224025203542888, 1.0118772018959963, 1.0159335901096271, 1.017511910702567, 1.0317779926107193]"
edge/413/select5/bound/read_sum/65536/min_time:0.015/repeats:5,1.0479269488115845,1.0444224483530187,1.0512658815466456,"[1.0444224483530187, 1.0508733084023625, 1.0471111818178498, 1.0512658815466456, 1.0479269488115845]"
edge/413/select5/bound/materialize/1024/min_time:0.015/repeats:5,0.9969943400336813,0.9910242398294311,0.9973679935850436,"[0.9970334940808178, 0.9942322896009844, 0.9910242398294311, 0.9969943400336813, 0.9973679935850436]"
edge/413/select5/bound/materialize/65536/min_time:0.015/repeats:5,1.0316298436302043,1.029310950677231,1.0459654716649398,"[1.0316298436302043, 1.0459654716649398, 1.029310950677231, 1.0294273994536272, 1.0327029892345503]"
edge/413/select5/bound/replace/1024/min_time:0.015/repeats:5,0.9914338058343241,0.9857934680281055,1.0011554909612517,"[0.9914338058343241, 0.9857934680281055, 1.0011554909612517, 0.9975155288904403, 0.9876499158472514]"
edge/413/select5/bound/replace/65536/min_time:0.015/repeats:5,1.3350916297624542,1.3314673784069442,1.3422326625198497,"[1.3323026901928887, 1.3422326625198497, 1.3314673784069442, 1.3350916297624542, 1.3417508074701707]"
edge/413/select6/direct/read_sum/1024/min_time:0.015/repeats:5,0.6457988453793841,0.6410400357622072,0.6473027210343523,"[0.6457988453793841, 0.6471771728715524, 0.6473027210343523, 0.6412483922877049, 0.6410400357622072]"
edge/413/select6/direct/read_sum/65536/min_time:0.015/repeats:5,0.7847120535715305,0.7820132774015572,0.7882511160714848,"[0.7820132774015572, 0.7857623922414283, 0.7847120535715305, 0.782181688731458, 0.7882511160714848]"
edge/413/select6/direct/materialize/1024/min_time:0.015/repeats:5,0.6713479779683195,0.6586907653769374,0.673898140391148,"[0.6713479779683195, 0.6586907653769374, 0.6718046321285485, 0.673898140391148, 0.6684333509872122]"
edge/413/select6/direct/materialize/65536/min_time:0.015/repeats:5,0.9581488280801845,0.9482875243107253,0.9748512755976932,"[0.9748512755976932, 0.9556835244822329, 0.9482875243107253, 0.9616383101189362, 0.9581488280801845]"
edge/413/select6/direct/replace/1024/min_time:0.015/repeats:5,0.4058154920957942,0.4051626110259465,0.409203945237553,"[0.4054464630515524, 0.4051626110259465, 0.409203945237553, 0.4058154920957942, 0.40740670235689164]"
edge/413/select6/direct/replace/65536/min_time:0.015/repeats:5,0.9364953294048349,0.9345443307854568,0.9450802372048546,"[0.9380403222033725, 0.9364953294048349, 0.9450802372048546, 0.9345443307854568, 0.9363329270765302]"
edge/413/select6/bound/read_sum/1024/min_time:0.015/repeats:5,1.003702742586569,1.002905287982249,1.011093837387013,"[1.0074646139314631, 1.003702742586569, 1.002905287982249, 1.0036612337233481, 1.011093837387013]"
edge/413/select6/bound/read_sum/65536/min_time:0.015/repeats:5,1.049770991330307,1.0457384133201317,1.0549323779733109,"[1.047667682162977, 1.049770991330307, 1.0457384133201317, 1.0503799758620407, 1.0549323779733109]"
edge/413/select6/bound/materialize/1024/min_time:0.015/repeats:5,1.0004542460532697,0.996217894434483,1.0031029457150438,"[1.001746906508824, 1.0004542460532697, 0.996217894434483, 1.0031029457150438, 0.9992724271459539]"
edge/413/select6/bound/materialize/65536/min_time:0.015/repeats:5,1.0543496335718983,1.0421276183041404,1.0656057018210494,"[1.0513116039000974, 1.0421276183041404, 1.0656057018210494, 1.0576615649082366, 1.0543496335718983]"
edge/413/select6/bound/replace/1024/min_time:0.015/repeats:5,0.9915279961772844,0.9785336874967625,0.9984230697970476,"[0.9785336874967625, 0.9820657716377608, 0.9984230697970476, 0.9919877733227602, 0.9915279961772844]"
edge/413/select6/bound/replace/65536/min_time:0.015/repeats:5,1.336465246627451,1.3280923008138596,1.3422652485033575,"[1.3333847487868074, 1.3395783133783845, 1.336465246627451, 1.3422652485033575, 1.3280923008138596]"
edge/413/select7/direct/read_sum/1024/min_time:0.015/repeats:5,0.9910054534381058,0.9856636984501868,0.9944782135870726,"[0.9944782135870726, 0.9910054534381058, 0.9856636984501868, 0.9902816255361597, 0.9933173360248351]"
edge/413/select7/direct/read_sum/65536/min_time:0.015/repeats:5,1.0405454899162665,1.0330478663046676,1.0417433817674215,"[1.0400700162841725, 1.0405454899162665, 1.0330478663046676, 1.0417433817674215, 1.0410515744896058]"
edge/413/select7/direct/materialize/1024/min_time:0.015/repeats:5,0.6959145152361643,0.6878226212415713,0.7001916796780528,"[0.6940856060797881, 0.6981114059140918, 0.6878226212415713, 0.7001916796780528, 0.6959145152361643]"
edge/413/select7/direct/materialize/65536/min_time:0.015/repeats:5,1.05090760603521,1.0288247192219857,1.0607426361446461,"[1.05090760603521, 1.043475154784785, 1.0288247192219857, 1.0607426361446461, 1.0551468338521701]"
edge/413/select7/direct/replace/1024/min_time:0.015/repeats:5,0.3929797376195222,0.39229869338104095,0.39631419234423476,"[0.3926945502292571, 0.3942872385109047, 0.3929797376195222, 0.39229869338104095, 0.39631419234423476]"
edge/413/select7/direct/replace/65536/min_time:0.015/repeats:5,0.7558051815426519,0.7525613880437256,0.762348294328401,"[0.7582988007582762, 0.7558051815426519, 0.7543288149311845, 0.7525613880437256, 0.762348294328401]"
edge/413/select7/bound/read_sum/1024/min_time:0.015/repeats:5,1.00332795701857,0.9999408399625347,1.011154873359796,"[1.00332795701857, 0.9999408399625347, 1.0024982218237988, 1.011154873359796, 1.0062048127245409]"
edge/413/select7/bound/read_sum/65536/min_time:0.015/repeats:5,1.1335147189816035,1.126492201690733,1.1367985997099213,"[1.1367985997099213, 1.1335147189816035, 1.1346222994097799, 1.1288504698195052, 1.126492201690733]"
edge/413/select7/bound/materialize/1024/min_time:0.015/repeats:5,0.9897957459293691,0.9862596472395402,0.9941694088720906,"[0.9897957459293691, 0.9868496701925193, 0.9941694088720906, 0.9862596472395402, 0.9913509571100023]"
edge/413/select7/bound/materialize/65536/min_time:0.015/repeats:5,1.0772898250738925,1.0672859023140462,1.0884113072976094,"[1.068976355528867, 1.0672859023140462, 1.0809593657920642, 1.0884113072976094, 1.0772898250738925]"
edge/413/select7/bound/replace/1024/min_time:0.015/repeats:5,0.985623990601602,0.9808401042475139,0.9981716762864234,"[0.9808401042475139, 0.9826035247738286, 0.985623990601602, 0.98780066843775, 0.9981716762864234]"
edge/413/select7/bound/replace/65536/min_time:0.015/repeats:5,1.1593647073895899,1.1549128695340156,1.1686566848798032,"[1.1557056617991124, 1.1686566848798032, 1.1549128695340156, 1.1593647073895899, 1.1650118399098055]"
edge/431/select1/direct/read_sum/1024/min_time:0.015/repeats:5,0.5600000606065779,0.5593997636132529,0.5649675627499668,"[0.5593997636132529, 0.5649675627499668, 0.5623315244942274, 0.5597198351756819, 0.5600000606065779]"
edge/431/select1/direct/read_sum/65536/min_time:0.015/repeats:5,0.7080020414385797,0.7058103902319038,0.7104561275346498,"[0.7071501008846401, 0.7058103902319038, 0.7100452609497834, 0.7080020414385797, 0.7104561275346498]"
edge/431/select1/direct/materialize/1024/min_time:0.015/repeats:5,0.656511066307068,0.65362908279931,0.6595642173436242,"[0.6584920876337074, 0.65362908279931, 0.656511066307068, 0.6564752405453214, 0.6595642173436242]"
edge/431/select1/direct/materialize/65536/min_time:0.015/repeats:5,0.9027444185688802,0.8942256014682568,0.9122759174200148,"[0.9122759174200148, 0.8942256014682568, 0.9005289254778654, 0.9106851486233637, 0.9027444185688802]"
edge/431/select1/direct/replace/1024/min_time:0.015/repeats:5,0.4070429454519217,0.40389606775830034,0.40890866417037525,"[0.40389606775830034, 0.4070429454519217, 0.40890866417037525, 0.4062536185465377, 0.40804596010761934]"
edge/431/select1/direct/replace/65536/min_time:0.015/repeats:5,0.9368984010584517,0.928725449559936,0.943864902546751,"[0.9368984010584517, 0.9340769358799134, 0.928725449559936, 0.943864902546751, 0.9400057861130512]"
edge/431/select1/bound/read_sum/1024/min_time:0.015/repeats:5,1.0065760710457885,0.9976573052459577,1.0193532135246106,"[1.0050311520265056, 1.0065760710457885, 0.9976573052459577, 1.0193532135246106, 1.0159849454137795]"
edge/431/select1/bound/read_sum/65536/min_time:0.015/repeats:5,1.0461175103975202,1.0419480175297664,1.0577565513712013,"[1.0434499488239868, 1.0419480175297664, 1.0461428954381078, 1.0461175103975202, 1.0577565513712013]"
edge/431/select1/bound/materialize/1024/min_time:0.015/repeats:5,0.994584345294121,0.9880010792590357,1.0038693510560672,"[0.994584345294121, 1.0038693510560672, 0.9880010792590357, 0.9958710968287376, 0.9942811768550017]"
edge/431/select1/bound/materialize/65536/min_time:0.015/repeats:5,1.0151699660915219,1.0012344190947546,1.0180351742668763,"[1.0180351742668763, 1.0177154850224446, 1.0151699660915219, 1.0069992665066791, 1.0012344190947546]"
edge/431/select1/bound/replace/1024/min_time:0.015/repeats:5,0.9945794629969961,0.9858438048021521,0.9962959500710774,"[0.9945794629969961, 0.9947192648433696, 0.9962959500710774, 0.986758341883161, 0.9858438048021521]"
edge/431/select1/bound/replace/65536/min_time:0.015/repeats:5,1.34305359221684,1.333604079182432,1.3443745582486704,"[1.3405877110011366, 1.3443745582486704, 1.34305898417984, 1.34305359221684, 1.333604079182432]"
edge/431/select2/direct/read_sum/1024/min_time:0.015/repeats:5,0.561459807645556,0.5600770917334856,0.5656960130033507,"[0.562058160922489, 0.5608870988444562, 0.561459807645556, 0.5656960130033507, 0.5600770917334856]"
edge/431/select2/direct/read_sum/65536/min_time:0.015/repeats:5,0.7047206837010491,0.7023804042027318,0.7124673052931639,"[0.7047206837010491, 0.7043018804008769, 0.7078193459210248, 0.7124673052931639, 0.7023804042027318]"
edge/431/select2/direct/materialize/1024/min_time:0.015/repeats:5,0.6631265550818776,0.6550335981489891,0.6669028349808406,"[0.658320834352015, 0.6550335981489891, 0.6631265550818776, 0.6648286119796131, 0.6669028349808406]"
edge/431/select2/direct/materialize/65536/min_time:0.015/repeats:5,0.9010397719370287,0.8935757628849607,0.9115687709981317,"[0.8981001266568776, 0.908110150891852, 0.8935757628849607, 0.9115687709981317, 0.9010397719370287]"
edge/431/select2/direct/replace/1024/min_time:0.015/repeats:5,0.40649255449166294,0.40530182351981303,0.40833177230671297,"[0.40649255449166294, 0.40767510086876085, 0.40532472860912644, 0.40530182351981303, 0.40833177230671297]"
edge/431/select2/direct/replace/65536/min_time:0.015/repeats:5,0.9414490380942587,0.9357351288418168,0.9470538193422934,"[0.9421300207146531, 0.9414490380942587, 0.9470538193422934, 0.9357351288418168, 0.9387690434564593]"
edge/431/select2/bound/read_sum/1024/min_time:0.015/repeats:5,1.008808686139954,0.9973728220593827,1.0195854521446432,"[0.9973728220593827, 1.0195854521446432, 1.008808686139954, 1.0127177940713132, 0.9978676383633652]"
edge/431/select2/bound/read_sum/65536/min_time:0.015/repeats:5,1.0537483546681596,1.0421146004884834,1.0549403430712312,"[1.0460744602374576, 1.0549403430712312, 1.0537483546681596, 1.0421146004884834, 1.054014356495806]"
edge/431/select2/bound/materialize/1024/min_time:0.015/repeats:5,0.9833316491213026,0.9809516547569239,1.0111034440535986,"[0.9809516547569239, 0.9833316491213026, 0.9830492823781789, 1.0111034440535986, 0.9969928057103006]"
edge/431/select2/bound/materialize/65536/min_time:0.015/repeats:5,1.019980034434732,1.0159575038943163,1.0276837759564879,"[1.019397146483909, 1.0276837759564879, 1.0208005620559324, 1.019980034434732, 1.0159575038943163]"
edge/431/select2/bound/replace/1024/min_time:0.015/repeats:5,0.9999516071300704,0.9981087935367816,1.0055639164040935,"[0.9981672955554682, 0.9981087935367816, 1.0027908739095721, 1.0055639164040935, 0.9999516071300704]"
edge/431/select2/bound/replace/65536/min_time:0.015/repeats:5,1.3372658776314765,1.331922205998554,1.3438556283203662,"[1.3372658776314765, 1.331922205998554, 1.3410145551833341, 1.3438556283203662, 1.3361676395557118]"
edge/431/select3/direct/read_sum/1024/min_time:0.015/repeats:5,0.645529614404799,0.6416396479853397,0.6566693021943362,"[0.6441399917496085, 0.6566693021943362, 0.6416396479853397, 0.6473640200422425, 0.645529614404799]"
edge/431/select3/direct/read_sum/65536/min_time:0.015/repeats:5,0.7830486103472803,0.7807489764292668,0.7914095906553656,"[0.7807489764292668, 0.7827029608818351, 0.7830486103472803, 0.7914095906553656, 0.7880434132740255]"
edge/431/select3/direct/materialize/1024/min_time:0.015/repeats:5,0.6643715815273374,0.661341428018423,0.6698257868937846,"[0.6634994517542824, 0.6643715815273374, 0.6698257868937846, 0.661341428018423, 0.6687964718782675]"
edge/431/select3/direct/materialize/65536/min_time:0.015/repeats:5,0.951599301283139,0.9356523246527074,0.9623683586092212,"[0.951599301283139, 0.9413587838177597, 0.9571520143007379, 0.9623683586092212, 0.9356523246527074]"
edge/431/select3/direct/replace/1024/min_time:0.015/repeats:5,0.4061485356999791,0.4033920599095872,0.41488798634883206,"[0.4061485356999791, 0.41488798634883206, 0.4054032859212867, 0.4094031967609457, 0.4033920599095872]"
edge/431/select3/direct/replace/65536/min_time:0.015/repeats:5,0.9385994302932079,0.9287471197005498,0.9526454854609566,"[0.9443379451434804, 0.9287471197005498, 0.9526454854609566, 0.9317827661726256, 0.9385994302932079]"
edge/431/select3/bound/read_sum/1024/min_time:0.015/repeats:5,1.3216859520909894,1.315712101603759,1.3265442930366675,"[1.325188286642295, 1.3216859520909894, 1.315712101603759, 1.3265442930366675, 1.31906643321165]"
edge/431/select3/bound/read_sum/65536/min_time:0.015/repeats:5,1.3354236501514454,1.31695571933772,1.3415537952164531,"[1.3354236501514454, 1.31695571933772, 1.3415537952164531, 1.3385262005813017, 1.3343887026626045]"
edge/431/select3/bound/materialize/1024/min_time:0.015/repeats:5,1.3178611170799988,1.3061229893173203,1.3371802349377977,"[1.3061229893173203, 1.3178611170799988, 1.3371802349377977, 1.324067181360228, 1.316379517640615]"
edge/431/select3/bound/materialize/65536/min_time:0.015/repeats:5,1.3271180350970655,1.325479944304666,1.3352357099062082,"[1.326026845430684, 1.3348106672095166, 1.3271180350970655, 1.325479944304666, 1.3352357099062082]"
edge/431/select3/bound/replace/1024/min_time:0.015/repeats:5,0.9907853589019623,0.9895493172250653,0.9927578437069036,"[0.9927578437069036, 0.9895493172250653, 0.9907853589019623, 0.9927357870135752, 0.989778071139513]"
edge/431/select3/bound/replace/65536/min_time:0.015/repeats:5,1.340998586227251,1.3304943740070254,1.3501100339745644,"[1.340998586227251, 1.3470998716666376, 1.3304943740070254, 1.3314454598727317, 1.3501100339745644]"
edge/431/select4/direct/read_sum/1024/min_time:0.015/repeats:5,0.5310934203587918,0.5269517557206925,0.5329814538704655,"[0.5310934203587918, 0.5269517557206925, 0.5289993610028556, 0.5329814538704655, 0.5313290378529681]"
edge/431/select4/direct/read_sum/65536/min_time:0.015/repeats:5,0.7162361824266772,0.7054193109761965,0.7214319502860264,"[0.7162361824266772, 0.7157997379265212, 0.7214319502860264, 0.7054193109761965, 0.7165253106453182]"
edge/431/select4/direct/materialize/1024/min_time:0.015/repeats:5,0.6630715317729846,0.6576660718851429,0.6662345159829232,"[0.6630715317729846, 0.6631969836278919, 0.6576660718851429, 0.6662345159829232, 0.6629751132426804]"
edge/431/select4/direct/materialize/65536/min_time:0.015/repeats:5,0.925854304935944,0.9233612515932019,0.9287820823624885,"[0.925854304935944, 0.9287820823624885, 0.9233612515932019, 0.9275032775997897, 0.9254501420234116]"
edge/431/select4/direct/replace/1024/min_time:0.015/repeats:5,0.4063413184344407,0.4051633164886665,0.4090073012572968,"[0.4090073012572968, 0.40584749208380116, 0.4051633164886665, 0.40684326718575164, 0.4063413184344407]"
edge/431/select4/direct/replace/65536/min_time:0.015/repeats:5,0.9384668944569176,0.9294598840664526,0.9516599646919095,"[0.9516599646919095, 0.9368085884313487, 0.9458230808505, 0.9294598840664526, 0.9384668944569176]"
edge/431/select4/bound/read_sum/1024/min_time:0.015/repeats:5,1.038797698309211,1.0316080239335645,1.0502258028286344,"[1.0341888081230672, 1.045958954232119, 1.038797698309211, 1.0502258028286344, 1.0316080239335645]"
edge/431/select4/bound/read_sum/65536/min_time:0.015/repeats:5,1.073886162916904,1.062610558072957,1.0821969856796718,"[1.0821969856796718, 1.073886162916904, 1.0752723481480528, 1.0706150132587917, 1.062610558072957]"
edge/431/select4/bound/materialize/1024/min_time:0.015/repeats:5,0.9895547030376031,0.9842086225958184,0.9954597015396547,"[0.9895547030376031, 0.9930972678591337, 0.9865087130034096, 0.9842086225958184, 0.9954597015396547]"
edge/431/select4/bound/materialize/65536/min_time:0.015/repeats:5,1.0414118279103968,1.035152971754279,1.042469918425666,"[1.035152971754279, 1.0417074571774811, 1.039067343975139, 1.042469918425666, 1.0414118279103968]"
edge/431/select4/bound/replace/1024/min_time:0.015/repeats:5,1.0028324060874054,0.993604502069382,1.0084217338075483,"[0.993604502069382, 1.007111519209649, 1.0084217338075483, 1.002777602305432, 1.0028324060874054]"
edge/431/select4/bound/replace/65536/min_time:0.015/repeats:5,1.3350698273203807,1.3269589767315284,1.3526515861577733,"[1.3526515861577733, 1.3446530086169146, 1.3341978942785309, 1.3269589767315284, 1.3350698273203807]"
edge/431/select5/direct/read_sum/1024/min_time:0.015/repeats:5,0.6712772657295345,0.6666157012273832,0.6739301004873319,"[0.6739301004873319, 0.6737307665129707, 0.6712772657295345, 0.6666157012273832, 0.6710403266213691]"
edge/431/select5/direct/read_sum/65536/min_time:0.015/repeats:5,0.7893509972237119,0.7848580412267937,0.7901485883100009,"[0.7893509972237119, 0.7901485883100009, 0.7901268376498477, 0.7848580412267937, 0.7856706812020358]"
edge/431/select5/direct/materialize/1024/min_time:0.015/repeats:5,0.6749370698045256,0.6705028897095721,0.6846977093033262,"[0.6705028897095721, 0.6719191169828672, 0.6846977093033262, 0.6780882515250573, 0.6749370698045256]"
edge/431/select5/direct/materialize/65536/min_time:0.015/repeats:5,1.0113958797507328,0.962263066863207,1.0516758221723892,"[0.9987692238470858, 1.0113958797507328, 1.020050635209492, 1.0516758221723892, 0.962263066863207]"
edge/431/select5/direct/replace/1024/min_time:0.015/repeats:5,0.40741020602678585,0.40064069191302604,0.4127253213455332,"[0.4127253213455332, 0.40741020602678585, 0.406715738915279, 0.40064069191302604, 0.4105059519922884]"
edge/431/select5/direct/replace/65536/min_time:0.015/repeats:5,0.938309900617212,0.9311030977669119,0.9469897512348073,"[0.9346727861490138, 0.9419287693501635, 0.938309900617212, 0.9469897512348073, 0.9311030977669119]"
edge/431/select5/bound/read_sum/1024/min_time:0.015/repeats:5,0.9986894932681948,0.9872257764196589,1.0135158711743795,"[0.9934520354908374, 1.0135158711743795, 1.001327617731216, 0.9986894932681948, 0.9872257764196589]"
edge/431/select5/bound/read_sum/65536/min_time:0.015/repeats:5,1.035893049030091,1.0277459062351528,1.042622157477402,"[1.0277459062351528, 1.0423658181720235, 1.042622157477402, 1.035893049030091, 1.0300610777300927]"
edge/431/select5/bound/materialize/1024/min_time:0.015/repeats:5,1.0083517216850573,0.9931581946398144,1.0217147632013621,"[0.9931581946398144, 1.0217147632013621, 1.0145860899926449, 1.0083517216850573, 1.005154825460459]"
edge/431/select5/bound/materialize/65536/min_time:0.015/repeats:5,1.0377945720522967,1.031603137971879,1.0845444539527012,"[1.0377945720522967, 1.0845444539527012, 1.0446070468839797, 1.0374516952170838, 1.031603137971879]"
edge/431/select5/bound/replace/1024/min_time:0.015/repeats:5,0.9832303288074815,0.9792443918307357,0.9920136927077885,"[0.9920136927077885, 0.9792794242061673, 0.9792443918307357, 0.9896003824227453, 0.9832303288074815]"
edge/431/select5/bound/replace/65536/min_time:0.015/repeats:5,1.3398317757784242,1.3310588137517296,1.3451069058503928,"[1.3451069058503928, 1.340657026188281, 1.3396753341905812, 1.3310588137517296, 1.3398317757784242]"
edge/431/select6/direct/read_sum/1024/min_time:0.015/repeats:5,0.6700958089295641,0.6689133821514176,0.6942031629282367,"[0.6693211120324278, 0.6689133821514176, 0.6700958089295641, 0.6942031629282367, 0.6714033925501826]"
edge/431/select6/direct/read_sum/65536/min_time:0.015/repeats:5,0.7945573692064587,0.788843194405652,0.8370624883317571,"[0.8370624883317571, 0.7896846636875781, 0.7945573692064587, 0.788843194405652, 0.7972921443718548]"
edge/431/select6/direct/materialize/1024/min_time:0.015/repeats:5,0.6710212973449964,0.6684161476027803,0.6780571350300105,"[0.6697747250010243, 0.6741452815003547, 0.6780571350300105, 0.6710212973449964, 0.6684161476027803]"
edge/431/select6/direct/materialize/65536/min_time:0.015/repeats:5,0.970316785364286,0.9527272674559862,0.981020728479301,"[0.981020728479301, 0.9765379927894353, 0.970316785364286, 0.9527272674559862, 0.9646014411871231]"
edge/431/select6/direct/replace/1024/min_time:0.015/repeats:5,0.40484537787142877,0.4027869057259986,0.40788696695376236,"[0.4037440770047431, 0.40748530484573536, 0.40484537787142877, 0.40788696695376236, 0.4027869057259986]"
edge/431/select6/direct/replace/65536/min_time:0.015/repeats:5,0.9491874686726245,0.9359136819642504,0.95489439903014,"[0.95489439903014, 0.9491874686726245, 0.9498728015539345, 0.9487556112896269, 0.9359136819642504]"
edge/431/select6/bound/read_sum/1024/min_time:0.015/repeats:5,1.0426534260870537,1.0303016375961287,1.0500836147487598,"[1.0362214134941237, 1.043318177489112, 1.0426534260870537, 1.0500836147487598, 1.0303016375961287]"
edge/431/select6/bound/read_sum/65536/min_time:0.015/repeats:5,1.0819862614177556,1.0692044497361473,1.0833123987129523,"[1.0819862614177556, 1.0747050170224557, 1.0692044497361473, 1.08282237847194, 1.0833123987129523]"
edge/431/select6/bound/materialize/1024/min_time:0.015/repeats:5,0.9884664648170494,0.9839941204107732,0.9934746886009269,"[0.986320914058112, 0.9934746886009269, 0.9839941204107732, 0.9884664648170494, 0.9887974588733673]"
edge/431/select6/bound/materialize/65536/min_time:0.015/repeats:5,1.0524656702186856,1.0414567791899723,1.0576253877550252,"[1.0565373408370466, 1.0576253877550252, 1.0414567791899723, 1.0524656702186856, 1.0474523858053828]"
edge/431/select6/bound/replace/1024/min_time:0.015/repeats:5,0.9969084966237489,0.9877395446302596,1.0028407164131266,"[1.0002066930586593, 0.9877395446302596, 1.0028407164131266, 0.9899607347695631, 0.9969084966237489]"
edge/431/select6/bound/replace/65536/min_time:0.015/repeats:5,1.3360506994842034,1.3334526395471649,1.3606945678646631,"[1.3360506994842034, 1.3353596748083048, 1.3444393533600183, 1.3334526395471649, 1.3606945678646631]"
edge/431/select7/direct/read_sum/1024/min_time:0.015/repeats:5,0.9849910425704705,0.9730694993886017,1.0096650593394514,"[0.9730694993886017, 1.0040543402632536, 1.0096650593394514, 0.9844909609544276, 0.9849910425704705]"
edge/431/select7/direct/read_sum/65536/min_time:0.015/repeats:5,1.0563098378156326,1.0415518878625385,1.0747043100923697,"[1.0687362144775967, 1.0747043100923697, 1.0480331950559323, 1.0563098378156326, 1.0415518878625385]"
edge/431/select7/direct/materialize/1024/min_time:0.015/repeats:5,0.6886739016519398,0.6879794247808584,0.6982004952163684,"[0.696483256288123, 0.6879794247808584, 0.6884752897624045, 0.6982004952163684, 0.6886739016519398]"
edge/431/select7/direct/materialize/65536/min_time:0.015/repeats:5,1.0559010831717135,1.0399363567451394,1.0693151712557716,"[1.0559010831717135, 1.0663299378255089, 1.0399363567451394, 1.0546703709362573, 1.0693151712557716]"
edge/431/select7/direct/replace/1024/min_time:0.015/repeats:5,0.3895170648308464,0.38804895070754,0.3979230718966013,"[0.395612229365243, 0.3888594501516761, 0.3895170648308464, 0.38804895070754, 0.3979230718966013]"
edge/431/select7/direct/replace/65536/min_time:0.015/repeats:5,0.75820586822561,0.7560492195337929,0.7633894558386518,"[0.7578515780274943, 0.75820586822561, 0.7631475935328634, 0.7560492195337929, 0.7633894558386518]"
edge/431/select7/bound/read_sum/1024/min_time:0.015/repeats:5,1.01253363960542,1.0042033497168255,1.0145287777264984,"[1.0090345190671954, 1.01253363960542, 1.0042033497168255, 1.0126932991690591, 1.0145287777264984]"
edge/431/select7/bound/read_sum/65536/min_time:0.015/repeats:5,1.1124426674583148,1.1099753782012356,1.1500615276060033,"[1.1110622224801976, 1.127067144688754, 1.1124426674583148, 1.1500615276060033, 1.1099753782012356]"
edge/431/select7/bound/materialize/1024/min_time:0.015/repeats:5,0.9897287934439887,0.9840720707533528,0.9911867111768451,"[0.9897287934439887, 0.9911867111768451, 0.9883219926632403, 0.9840720707533528, 0.990353608592779]"
