suite,operation,logical_values,arm,repetitions,median_ns,min_ns,max_ns,median_cycles,ratio_to_local,mean_required_lines_per_request,max_major_faults,max_minor_faults
capacity,get16,67108864,fixed_planes,5,182.343156815,175.51404953,189.779607773,506.63837146759033,3.614463141313392,4.0,0,0
capacity,get16,67108864,local_aos7,5,50.4481992722,50.073056221,52.4339504242,139.90533924102783,1.0,2.5000648498535156,0,0
capacity,get16,67108864,plain_u64,5,48.6642093658,48.5360841751,50.5544910431,135.27562713623047,0.9646371935542387,2.0,0,0
capacity,get16,67108864,prior_shape,5,305.660939217,294.972820282,314.835642815,849.9507160186768,6.058906831694142,4.0,0,0
capacity,independent,1024,fixed_planes,5,2.24731349945,2.2446269989,2.25441074371,6.276487350463867,1.1297809360895372,4.0,0,0
capacity,independent,1024,local_aos7,5,1.98915863037,1.98544883728,1.99414730072,5.548757553100586,1.0,1.093874168395996,0,0
capacity,independent,1024,plain_u64,5,1.73776912689,1.73751163483,1.74180603027,4.853542327880859,0.8736201831056383,1.0,0,0
capacity,independent,1024,prior_shape,5,2.44399738312,2.43808937073,2.48367118835,6.823029518127441,1.2286588640069376,4.0,0,0
capacity,independent,65536,fixed_planes,5,3.18027210236,3.16884231567,4.47916030884,8.86457347869873,1.367560655839803,4.0,0,0
capacity,independent,65536,local_aos7,5,2.325507164,2.31337451935,2.34055995941,6.48384952545166,1.0,1.093783187866211,0,0
capacity,independent,65536,plain_u64,5,1.86240768433,1.86072826385,1.86448669434,5.200980186462402,0.8008608673243374,1.0,0,0
capacity,independent,65536,prior_shape,5,3.31209182739,3.30447292328,3.43337726593,9.227631568908691,1.424244946935799,4.0,0,0
capacity,independent,67108864,fixed_planes,5,31.4383764267,31.1840391159,31.9582891464,86.83863735198975,1.5967581459874232,4.0,0,0
capacity,independent,67108864,local_aos7,5,19.6888780594,19.3579339981,20.1754169464,54.81626510620117,1.0,1.093806266784668,0,0
capacity,independent,67108864,plain_u64,5,15.8676271439,15.6975126266,16.3774261475,44.08629894256592,0.8059183004754488,1.0,0,0
capacity,independent,67108864,prior_shape,5,33.0831775665,32.3905639648,34.5402154922,91.67776393890381,1.6802977532132766,4.0,0,0
