key,node,second,interval_seconds,write_MB,write_ops,disk_inflight_max,bw_in_allowance_exceeded,bw_out_allowance_exceeded,pps_allowance_exceeded,conntrack_allowance_exceeded,linklocal_allowance_exceeded,ena_srd_mode,ena_srd_tx_pkts,ena_srd_eligible_tx_pkts,ena_srd_rx_pkts,ena_srd_resource_utilization
04-prep-always-129k-r0,use1-az2,5,1.000653798,1085.4563839999998,38862.0,14,0,0,0,0,0,3,33470,33470,67188,0
04-prep-always-129k-r0,use1-az2,6,1.0006163540000002,1081.806848,38770.0,1,0,0,0,0,0,3,32394,32394,67418,0
04-prep-always-129k-r0,use1-az2,7,1.000657334,1087.909888,38940.0,16,0,0,0,0,0,3,33216,33216,67562,0
04-prep-always-129k-r0,use1-az2,8,1.000652379,1086.533632,38927.0,1,0,0,0,0,0,3,33167,33167,67846,0
04-prep-always-129k-r0,use1-az2,9,1.0006350030000002,1081.597952,38757.0,2,0,0,0,0,0,3,33028,33028,67054,0
04-prep-always-129k-r0,use1-az2,10,1.00064034,1083.400192,38786.0,12,0,0,0,0,0,3,32721,32721,66967,0
04-prep-always-129k-r0,use1-az2,11,1.000647522,1080.107008,38701.0,18,0,0,0,0,0,3,32219,32219,66704,0
04-prep-always-129k-r0,use1-az2,12,1.000647222,1082.8021759999997,38771.0,17,0,0,0,0,0,3,32234,32234,66861,0
04-prep-always-129k-r0,use1-az2,13,1.0006441780000002,1083.6951040000001,38835.0,0,0,0,0,0,0,3,32405,32405,67008,0
04-prep-always-129k-r0,use1-az2,14,1.000653717,1083.916288,38839.0,2,0,0,0,0,0,3,32415,32415,66941,0
04-prep-always-129k-r0,use1-az2,15,1.000647118,1075.048448,38518.0,1,0,0,0,0,0,3,32370,32370,66844,0
04-prep-always-129k-r0,use1-az2,16,1.000646972,1082.2983680000002,38786.0,13,0,0,0,0,0,3,32166,32166,67210,0
04-prep-always-129k-r0,use1-az2,17,1.000643278,1083.8876160000002,38841.0,12,0,0,0,0,0,3,32480,32480,67460,0
04-prep-always-129k-r0,use1-az2,18,1.0006528590000001,1085.825024,38875.0,0,0,0,0,0,0,3,32494,32494,67260,0
04-prep-always-129k-r0,use1-az2,19,1.0006569079999998,1085.7922560000002,38902.0,15,0,0,0,0,0,3,32520,32520,67496,0
04-prep-always-129k-r0,use1-az2,20,1.000658816,1086.328832,38921.0,14,0,0,0,0,0,3,32804,32804,67557,0
04-prep-always-129k-r0,use1-az2,21,1.0006551670000001,1080.0824320000002,38708.0,12,0,0,0,0,0,3,32451,32451,67212,0
04-prep-always-129k-r0,use1-az2,22,1.000642544,1083.5599359999999,38810.0,10,0,0,0,0,0,3,33388,33388,67461,0
04-prep-always-129k-r0,use1-az2,23,1.000642242,1079.926784,38709.0,20,0,0,0,0,0,3,32896,32896,67373,0
04-prep-always-129k-r0,use1-az2,24,1.000653082,1077.362688,38592.0,21,0,0,0,0,0,3,33053,33053,66827,0
04-prep-always-129k-r0,use1-az2,25,1.000646016,1088.073728,38985.0,15,0,0,0,0,0,3,32494,32494,67204,0
04-prep-always-129k-r0,use1-az2,26,1.0006538029999998,1077.5306240000002,38588.0,2,0,0,0,0,0,3,32405,32405,67029,0
04-prep-always-129k-r0,use1-az2,27,1.000643695,1087.7992960000001,38951.0,11,0,0,0,0,0,3,33787,33787,67414,0
04-prep-always-129k-r0,use1-az2,28,1.000655429,1083.7032960000001,38813.0,1,0,0,0,0,0,3,32138,32138,66995,0
04-prep-always-129k-r0,use1-az2,29,1.000649105,1086.562304,38933.0,9,0,0,0,0,0,3,32997,32997,67638,0
04-prep-always-129k-r0,use1-az2,30,1.000651828,1085.956096,38905.0,15,0,0,0,0,0,3,32576,32576,67514,0
04-prep-always-129k-r0,use1-az2,31,1.000656276,1079.2796159999998,38676.0,1,0,0,0,0,0,3,32252,32252,66867,0
04-prep-always-129k-r0,use1-az2,32,1.000658119,1078.505472,38683.0,16,0,0,0,0,0,3,32373,32373,66620,0
04-prep-always-129k-r0,use1-az2,33,1.000643708,1087.619072,38940.0,13,0,0,0,0,0,3,32420,32420,67259,0
04-prep-always-129k-r0,use1-az2,34,1.0006441209999999,1083.94496,38819.0,13,0,0,0,0,0,3,32166,32166,67221,0
04-prep-always-129k-r0,use1-az2,35,1.000648628,1081.565184,38747.0,3,0,0,0,0,0,3,33532,33532,66903,0
04-prep-always-129k-r0,use1-az2,36,1.00066331,1083.7811199999999,38822.0,4,0,0,0,0,0,3,32118,32118,67176,0
04-prep-always-129k-r0,use1-az2,37,1.000647696,1080.0742400000001,38723.0,15,0,0,0,0,0,3,32654,32654,67333,0
04-prep-always-129k-r0,use1-az2,38,1.000653645,1089.929216,39031.0,1,0,0,0,0,0,3,32496,32496,67589,0
04-prep-always-129k-r0,use1-az2,39,1.0006506870000003,1084.678144,38881.0,14,0,0,0,0,0,3,32092,32092,67524,0
04-prep-always-129k-r0,use1-az2,40,1.0006514919999998,1081.208832,38730.0,1,0,0,0,0,0,3,32304,32304,67193,0
04-prep-always-129k-r0,use1-az2,41,1.000645808,1084.162048,38837.0,11,0,0,0,0,0,3,32428,32428,67383,0
04-prep-always-129k-r0,use1-az2,42,1.000660538,1079.918592,38704.0,1,0,0,0,0,0,3,32177,32177,67157,0
04-prep-always-129k-r0,use1-az2,43,1.000662508,1081.823232,38757.0,15,0,0,0,0,0,3,33921,33921,67429,0
04-prep-always-129k-r0,use1-az2,44,1.000656183,1079.713792,38681.0,16,0,0,0,0,0,3,31884,31884,67253,0
04-prep-always-129k-r0,use1-az2,45,1.00064999,1081.827328,38751.0,15,0,0,0,0,0,3,32379,32379,67351,0
04-prep-always-129k-r0,use1-az2,46,1.000647264,1077.141504,38583.0,14,0,0,0,0,0,3,32624,32624,67188,0
04-prep-always-129k-r0,use1-az2,47,1.000654567,1083.928576,38841.0,2,0,0,0,0,0,3,32202,32202,67156,0
04-prep-always-129k-r0,use1-az2,48,1.000656229,1082.236928,38784.0,13,0,0,0,0,0,3,32489,32489,67387,0
04-prep-always-129k-r0,use1-az2,49,1.000653597,1085.997056,38910.0,16,0,0,0,0,0,3,34066,34066,67541,0
04-prep-always-129k-r0,use1-az2,50,1.000648394,1075.5563519999998,38560.0,3,0,0,0,0,0,3,31880,31880,66722,0
04-prep-always-129k-r0,use1-az2,51,1.0006582039999998,1084.178432,38846.0,8,0,0,0,0,0,3,31763,31763,67265,0
04-prep-always-129k-r0,use1-az2,52,1.000654734,1083.133952,38786.0,2,0,0,0,0,0,3,32597,32597,67210,0
04-prep-always-129k-r0,use1-az2,53,1.000652082,1084.489728,38853.0,19,0,0,0,0,0,3,32476,32476,67339,0
04-prep-always-129k-r0,use1-az2,54,1.000661536,1081.50784,38746.0,3,0,0,0,0,0,3,31735,31735,67122,0
04-prep-always-129k-r0,use1-az2,55,1.00066579,1083.74016,38820.0,2,0,0,0,0,0,3,32268,32268,67325,0
04-prep-always-129k-r0,use1-az2,56,1.000659322,1078.76352,38667.0,16,0,0,0,0,0,3,32290,32290,66622,0
04-prep-always-129k-r0,use1-az2,57,1.000655179,1081.344,38741.0,18,0,0,0,0,0,3,32248,32248,66883,0
04-prep-always-129k-r0,use1-az2,58,1.0006455439999997,1087.5617280000001,38955.0,3,0,0,0,0,0,3,32963,32963,67011,0
04-prep-always-129k-r0,use1-az2,59,1.000644488,1024.884736,38116.0,2,0,0,0,0,0,3,32238,32238,67153,0
04-prep-always-129k-r0,use1-az4,-1,0.70043911,68.124672,521.0,0,0,0,0,0,0,3,0,2,0,0
04-prep-always-129k-r0,use1-az4,0,1.000638019,1018.621952,34811.0,13,0,0,0,0,0,3,126564,126564,61244,0
04-prep-always-129k-r0,use1-az4,1,1.000629984,1082.892288,36605.0,1,0,0,0,0,0,3,134058,134058,65453,0
04-prep-always-129k-r0,use1-az4,2,1.0006314570000001,1086.173184,37298.0,1,0,0,0,0,0,3,134271,134271,65579,0
04-prep-always-129k-r0,use1-az4,3,1.000637955,1083.691008,37395.0,10,0,0,0,0,0,3,133604,133604,64702,0
04-prep-always-129k-r0,use1-az4,4,1.000631467,1085.124608,37508.0,14,0,0,0,0,0,3,133722,133722,65266,0
04-prep-always-129k-r0,use1-az4,5,1.000633807,1084.3504639999999,37495.0,7,0,0,0,0,0,3,134000,134000,65872,0
04-prep-always-129k-r0,use1-az4,6,1.000638283,1083.723776,37212.0,13,0,0,0,0,0,3,133887,133887,64203,0
04-prep-always-129k-r0,use1-az4,7,1.000637761,1085.35808,36985.0,13,0,0,0,0,0,3,134458,134458,64966,0
04-prep-always-129k-r0,use1-az4,8,1.0006348150000002,1087.9918080000002,37581.0,1,0,0,0,0,0,3,134745,134745,64856,0
04-prep-always-129k-r0,use1-az4,9,1.0006348019999998,1080.004608,37285.0,12,0,0,0,0,0,3,133418,133418,64460,0
04-prep-always-129k-r0,use1-az4,10,1.000635092,1083.3592319999998,37192.0,14,0,0,0,0,0,3,133412,133412,63685,0
04-prep-always-129k-r0,use1-az4,11,1.0006324790000003,1080.0087039999999,37247.0,2,0,0,0,0,0,3,133011,133011,63408,0
04-prep-always-129k-r0,use1-az4,12,1.000633126,1081.5447040000001,37386.0,1,0,0,0,0,0,3,133000,133000,63686,0
04-prep-always-129k-r0,use1-az4,13,1.0006299639999998,1083.8425599999998,37445.0,2,0,0,0,0,0,3,133675,133675,64185,0
04-prep-always-129k-r0,use1-az4,14,1.0006359569999999,1081.249792,37066.0,1,0,0,0,0,0,3,133401,133401,63784,0
04-prep-always-129k-r0,use1-az4,15,1.000636192,1076.088832,37230.0,11,0,0,0,0,0,3,132896,132896,63546,0
04-prep-always-129k-r0,use1-az4,16,1.000633857,1083.0766079999999,37340.0,10,0,0,0,0,0,3,133576,133576,63166,0
04-prep-always-129k-r0,use1-az4,17,1.000633259,1087.172608,37353.0,1,0,0,0,0,0,3,134128,134128,63945,0
04-prep-always-129k-r0,use1-az4,18,1.0006336249999999,1083.24864,37184.0,13,0,0,0,0,0,3,133993,133993,64915,0
04-prep-always-129k-r0,use1-az4,19,1.000644254,1084.1456640000001,37312.0,9,0,0,0,0,0,3,134054,134054,63939,0
04-prep-always-129k-r0,use1-az4,20,1.000646146,1087.30368,37178.0,13,0,0,0,0,0,3,134514,134514,64955,0
04-prep-always-129k-r0,use1-az4,21,1.0006390230000002,1080.0332799999999,37241.0,14,0,0,0,0,0,3,133549,133549,64068,0
04-prep-always-129k-r0,use1-az4,22,1.000634163,1083.57632,37426.0,12,0,0,0,0,0,3,134054,134054,65368,0
04-prep-always-129k-r0,use1-az4,23,1.000637958,1079.926784,37209.0,9,0,0,0,0,0,3,133623,133623,64621,0
04-prep-always-129k-r0,use1-az4,24,1.000639437,1077.49376,37123.0,8,0,0,0,0,0,3,133004,133004,64676,0
04-prep-always-129k-r0,use1-az4,25,1.0006470079999998,1085.31712,37463.0,9,0,0,0,0,0,3,133730,133730,64564,0
04-prep-always-129k-r0,use1-az4,26,1.000637582,1079.615488,36744.0,9,0,0,0,0,0,3,133127,133127,64192,0
04-prep-always-129k-r0,use1-az4,27,1.000634841,1087.6887040000001,37412.0,1,0,0,0,0,0,3,134140,134140,65796,0
04-prep-always-129k-r0,use1-az4,28,1.000634083,1086.0666879999999,37463.0,14,0,0,0,0,0,3,133574,133574,63729,0
04-prep-always-129k-r0,use1-az4,29,1.000634642,1084.301312,37435.0,12,0,0,0,0,0,3,134378,134378,65257,0
04-prep-always-129k-r0,use1-az4,30,1.000631903,1085.386752,37360.0,10,0,0,0,0,0,3,134077,134077,65569,0
04-prep-always-129k-r0,use1-az4,31,1.000645575,1079.56224,37102.0,8,0,0,0,0,0,3,133328,133328,64119,0
04-prep-always-129k-r0,use1-az4,32,1.000641463,1077.612544,37160.0,9,0,0,0,0,0,3,132643,132643,64912,0
04-prep-always-129k-r0,use1-az4,33,1.000646876,1087.9098880000001,37343.0,2,0,0,0,0,0,3,134143,134143,64370,0
04-prep-always-129k-r0,use1-az4,34,1.000638714,1084.100608,37343.0,10,0,0,0,0,0,3,133888,133888,64120,0
04-prep-always-129k-r0,use1-az4,35,1.000648036,1080.844288,36520.0,9,0,0,0,0,0,3,133449,133449,65694,0
04-prep-always-129k-r0,use1-az4,36,1.000639943,1079.88992,37033.0,1,0,0,0,0,0,3,133658,133658,64625,0
04-prep-always-129k-r0,use1-az4,37,1.000639626,1083.293696,37429.0,12,0,0,0,0,0,3,133896,133896,64533,0
04-prep-always-129k-r0,use1-az4,38,1.0006406700000001,1088.36864,37391.0,15,0,0,0,0,0,3,134565,134565,64140,0
04-prep-always-129k-r0,use1-az4,39,1.0006379380000001,1087.6764159999998,37534.0,4,0,0,0,0,0,3,134147,134147,63384,0
04-prep-always-129k-r0,use1-az4,40,1.000636608,1077.727232,37222.0,10,0,0,0,0,0,3,133668,133668,63653,0
04-prep-always-129k-r0,use1-az4,41,1.000635145,1084.997632,37029.0,14,0,0,0,0,0,3,134065,134065,63849,0
04-prep-always-129k-r0,use1-az4,42,1.000650193,1079.7015039999999,37045.0,1,0,0,0,0,0,3,133669,133669,63327,0
04-prep-always-129k-r0,use1-az4,43,1.0006368879999998,1079.955456,37176.0,14,0,0,0,0,0,3,134024,134024,65290,0
04-prep-always-129k-r0,use1-az4,44,1.0006407389999998,1080.8770559999998,37256.0,8,0,0,0,0,0,3,133656,133656,63744,0
04-prep-always-129k-r0,use1-az4,45,1.000651238,1081.389056,36936.0,7,0,0,0,0,0,3,134058,134058,64807,0
04-prep-always-129k-r0,use1-az4,46,1.000640534,1077.530624,36900.0,18,0,0,0,0,0,3,133511,133511,64819,0
04-prep-always-129k-r0,use1-az4,47,1.000635582,1079.586816,36925.0,14,0,0,0,0,0,3,133702,133702,63748,0
04-prep-always-129k-r0,use1-az4,48,1.000636365,1085.435904,37495.0,10,0,0,0,0,0,3,134095,134095,64121,0
04-prep-always-129k-r0,use1-az4,49,1.000638311,1086.214144,37442.0,6,0,0,0,0,0,3,134296,134296,66023,0
04-prep-always-129k-r0,use1-az4,50,1.000635798,1077.39136,36919.0,11,0,0,0,0,0,3,132720,132720,63326,0
04-prep-always-129k-r0,use1-az4,51,1.0006367039999997,1081.97888,37309.0,16,0,0,0,0,0,3,133832,133832,63069,0
04-prep-always-129k-r0,use1-az4,52,1.000638848,1081.73312,37332.0,17,0,0,0,0,0,3,133579,133579,63875,0
04-prep-always-129k-r0,use1-az4,53,1.0006367,1085.366272,37483.0,4,0,0,0,0,0,3,134027,134029,64153,0
04-prep-always-129k-r0,use1-az4,54,1.000642191,1080.7541760000001,37291.0,13,0,0,0,0,0,3,133470,133468,63135,0
04-prep-always-129k-r0,use1-az4,55,1.000640163,1083.1421440000001,37280.0,13,0,0,0,0,0,3,133926,133926,65167,0
04-prep-always-129k-r0,use1-az4,56,1.0006384720000001,1079.6769279999999,37125.0,8,0,0,0,0,0,3,132991,132991,64681,0
04-prep-always-129k-r0,use1-az4,57,1.000636638,1081.4423040000001,37290.0,11,0,0,0,0,0,3,133140,133140,65503,0
04-prep-always-129k-r0,use1-az4,58,1.000651518,1083.846656,37348.0,12,0,0,0,0,0,3,133600,133600,64938,0
04-prep-always-129k-r0,use1-az4,59,1.000637025,1028.4236799999999,36866.0,12,0,0,0,0,0,3,133664,133664,63928,0
04-prep-always-129k-r0,use1-az4,60,0.100072312,13.774848,817.0,0,0,0,0,0,0,3,3696,3696,1944,0
05-prep-adaptive-129k-r0,use1-az1,-1,0.700426295,0.0,0.0,0,0,0,0,0,0,3,0,0,1,0
05-prep-adaptive-129k-r0,use1-az1,0,1.000604709,959.11936,35748.0,3,0,0,0,0,0,3,30176,30176,62313,0
05-prep-adaptive-129k-r0,use1-az1,1,1.000604649,1081.0859520000001,38642.0,3,0,0,0,0,0,3,31639,31639,66074,0
05-prep-adaptive-129k-r0,use1-az1,2,1.00060114,1086.050304,38733.0,13,0,0,0,0,0,3,31376,31376,66337,0
05-prep-adaptive-129k-r0,use1-az1,3,1.000608684,1082.8554239999999,38727.0,12,0,0,0,0,0,3,31618,31618,66123,0
05-prep-adaptive-129k-r0,use1-az1,4,1.0006048029999999,1082.9619200000002,38702.0,2,0,0,0,0,0,3,31541,31541,66233,0
05-prep-adaptive-129k-r0,use1-az1,5,1.000603682,1083.4739200000001,38743.0,2,0,0,0,0,0,3,31715,31715,66153,0
05-prep-adaptive-129k-r0,use1-az1,6,1.000608208,1082.9823999999999,38739.0,0,0,0,0,0,0,3,31767,31767,65982,0
05-prep-adaptive-129k-r0,use1-az1,7,1.00060587,1084.6412799999998,38738.0,16,0,0,0,0,0,3,31427,31427,66465,0
05-prep-adaptive-129k-r0,use1-az1,8,1.0006024829999998,1087.209472,38863.0,1,0,0,0,0,0,3,31771,31771,66373,0
05-prep-adaptive-129k-r0,use1-az1,9,1.000602962,1080.692736,38651.0,2,0,0,0,0,0,3,32083,32083,65940,0
05-prep-adaptive-129k-r0,use1-az1,10,1.000610443,1081.462784,38685.0,1,0,0,0,0,0,3,32182,32182,66157,0
05-prep-adaptive-129k-r0,use1-az1,11,1.000604728,1080.6722559999998,38607.0,14,0,0,0,0,0,3,31786,31786,65903,0
05-prep-adaptive-129k-r0,use1-az1,12,1.000604273,1080.5698560000003,38654.0,9,0,0,0,0,0,3,31605,31605,65973,0
05-prep-adaptive-129k-r0,use1-az1,13,1.000610418,1083.047936,38735.0,2,0,0,0,0,0,3,31452,31452,66196,0
05-prep-adaptive-129k-r0,use1-az1,14,1.000603981,1080.356864,38607.0,4,0,0,0,0,0,3,31542,31542,66137,0
05-prep-adaptive-129k-r0,use1-az1,15,1.0006028580000002,1075.712,38431.0,13,0,0,0,0,0,3,31035,31036,65820,0
05-prep-adaptive-129k-r0,use1-az1,16,1.00060161,1081.049088,38642.0,13,0,0,0,0,0,3,30985,30984,66135,0
05-prep-adaptive-129k-r0,use1-az1,17,1.000603308,1086.480384,38819.0,17,0,0,0,0,0,3,31319,31319,66136,0
05-prep-adaptive-129k-r0,use1-az1,18,1.000605197,1080.9671680000001,38610.0,16,0,0,0,0,0,3,32135,32135,66355,0
05-prep-adaptive-129k-r0,use1-az1,19,1.000603061,1083.650048,38643.0,12,0,0,0,0,0,3,31009,31009,66282,0
05-prep-adaptive-129k-r0,use1-az1,20,1.0006037479999998,1085.018112,38752.0,1,0,0,0,0,0,3,32530,32530,66316,0
05-prep-adaptive-129k-r0,use1-az1,21,1.000614058,1078.710272,38563.0,3,0,0,0,0,0,3,31611,31611,66012,0
05-prep-adaptive-129k-r0,use1-az1,22,1.000604238,1080.582144,38604.0,1,0,0,0,0,0,3,31689,31689,66010,0
05-prep-adaptive-129k-r0,use1-az1,23,1.000604688,1080.9753600000001,38662.0,2,0,0,0,0,0,3,31730,31730,65963,0
05-prep-adaptive-129k-r0,use1-az1,24,1.000605256,1077.592064,38489.0,2,0,0,0,0,0,3,31390,31390,65827,0
05-prep-adaptive-129k-r0,use1-az1,25,1.0006046880000001,1082.994688,38713.0,2,0,0,0,0,0,3,31346,31346,66028,0
05-prep-adaptive-129k-r0,use1-az1,26,1.0006072650000002,1078.12864,38487.0,15,0,0,0,0,0,3,31289,31289,66006,0
05-prep-adaptive-129k-r0,use1-az1,27,1.000608511,1086.488576,38754.0,16,0,0,0,0,0,3,31802,31802,66404,0
05-prep-adaptive-129k-r0,use1-az1,28,1.000608418,1084.8911360000002,38756.0,1,0,0,0,0,0,3,31351,31351,66125,0
05-prep-adaptive-129k-r0,use1-az1,29,1.0006072199999998,1083.14624,38688.0,2,0,0,0,0,0,3,32258,32258,66410,0
05-prep-adaptive-129k-r0,use1-az1,30,1.0006076609999999,1084.542976,38757.0,9,0,0,0,0,0,3,32205,32205,66123,0
05-prep-adaptive-129k-r0,use1-az1,31,1.0006051660000002,1078.5054719999998,38548.0,12,0,0,0,0,0,3,32857,32857,65937,0
05-prep-adaptive-129k-r0,use1-az1,32,1.000605932,1076.580352,38501.0,2,0,0,0,0,0,3,31696,31696,65824,0
05-prep-adaptive-129k-r0,use1-az1,33,1.000608222,1086.152704,38762.0,17,0,0,0,0,0,3,31482,31482,66323,0
05-prep-adaptive-129k-r0,use1-az1,34,1.0006192059999999,1082.9824,38694.0,2,0,0,0,0,0,3,31672,31672,66192,0
05-prep-adaptive-129k-r0,use1-az1,35,1.000612942,1080.352768,38611.0,9,0,0,0,0,0,3,31293,31293,66093,0
05-prep-adaptive-129k-r0,use1-az1,36,1.0006097550000002,1078.464512,38518.0,13,0,0,0,0,0,3,31567,31567,65980,0
05-prep-adaptive-129k-r0,use1-az1,37,1.0006105639999998,1081.7576960000001,38610.0,17,0,0,0,0,0,3,31931,31931,65896,0
05-prep-adaptive-129k-r0,use1-az1,38,1.000608016,1087.4265599999999,38848.0,17,0,0,0,0,0,3,31528,31528,66398,0
05-prep-adaptive-129k-r0,use1-az1,39,1.0006076849999999,1086.8654080000001,38840.0,15,0,0,0,0,0,3,31656,31656,66076,0
05-prep-adaptive-129k-r0,use1-az1,40,1.000607659,1076.98176,38527.0,13,0,0,0,0,0,3,32077,32077,65765,0
05-prep-adaptive-129k-r0,use1-az1,41,1.000609175,1084.424192,38748.0,2,0,0,0,0,0,3,32986,32986,65990,0
05-prep-adaptive-129k-r0,use1-az1,42,1.000605935,1078.546432,38551.0,9,0,0,0,0,0,3,31686,31686,65967,0
05-prep-adaptive-129k-r0,use1-az1,43,1.000609157,1078.8782079999999,38562.0,14,0,0,0,0,0,3,31299,31299,66017,0
05-prep-adaptive-129k-r0,use1-az1,44,1.0006101520000001,1079.8243839999998,38567.0,18,0,0,0,0,0,3,31232,31232,65937,0
05-prep-adaptive-129k-r0,use1-az1,45,1.000608638,1080.2462719999999,38557.0,14,0,0,0,0,0,3,31091,31091,66142,0
05-prep-adaptive-129k-r0,use1-az1,46,1.0006093710000001,1076.8302079999999,38480.0,3,0,0,0,0,0,3,31559,31559,65856,0
05-prep-adaptive-129k-r0,use1-az1,47,1.000606441,1077.71904,38474.0,15,0,0,0,0,0,3,31193,31193,65961,0
05-prep-adaptive-129k-r0,use1-az1,48,1.000606665,1082.544128,38626.0,1,0,0,0,0,0,3,31477,31477,66207,0
05-prep-adaptive-129k-r0,use1-az1,49,1.000605028,1085.3867520000001,38686.0,18,0,0,0,0,0,3,31246,31246,66359,0
05-prep-adaptive-129k-r0,use1-az1,50,1.000605469,1075.904512,38422.0,1,0,0,0,0,0,3,31888,31888,65796,0
05-prep-adaptive-129k-r0,use1-az1,51,1.0006080609999999,1080.664064,38584.0,17,0,0,0,0,0,3,32764,32764,66276,0
05-prep-adaptive-129k-r0,use1-az1,52,1.00060516,1080.1561599999998,38562.0,2,0,0,0,0,0,3,36117,36117,66167,0
05-prep-adaptive-129k-r0,use1-az1,53,1.000612915,1082.658816,38651.0,18,0,0,0,0,0,3,31824,31824,66188,0
05-prep-adaptive-129k-r0,use1-az1,54,1.0006072289999999,1079.6933119999999,38519.0,8,0,0,0,0,0,3,32200,32200,65966,0
05-prep-adaptive-129k-r0,use1-az1,55,1.000610833,1082.22464,38633.0,8,0,0,0,0,0,3,31831,31831,66105,0
05-prep-adaptive-129k-r0,use1-az1,56,1.000614295,1077.92384,38482.0,2,0,0,0,0,0,3,31760,31760,65881,0
05-prep-adaptive-129k-r0,use1-az1,57,1.0006097150000002,1079.832576,38516.0,16,0,0,0,0,0,3,31272,31272,66096,0
05-prep-adaptive-129k-r0,use1-az1,58,1.000612461,1082.3106559999999,38660.0,3,0,0,0,0,0,3,30978,30978,66190,0
05-prep-adaptive-129k-r0,use1-az1,59,1.000611857,1082.208256,38614.0,9,0,0,0,0,0,3,30883,30883,66223,0
05-prep-adaptive-129k-r0,use1-az2,-1,0.600389903,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0
05-prep-adaptive-129k-r0,use1-az2,0,1.000649659,963.9608319999999,35990.0,17,0,0,0,0,0,3,30698,30698,62793,0
05-prep-adaptive-129k-r0,use1-az2,1,1.000660571,1082.195968,38764.0,2,0,0,0,0,0,3,31824,31824,66459,0
05-prep-adaptive-129k-r0,use1-az2,2,1.000658104,1085.960192,38872.0,2,0,0,0,0,0,3,32234,32234,66729,0
05-prep-adaptive-129k-r0,use1-az2,3,1.00064409,1084.952576,38844.0,11,0,0,0,0,0,3,32025,32025,66637,0
05-prep-adaptive-129k-r0,use1-az2,4,1.000634778,1083.711488,38789.0,14,0,0,0,0,0,3,32298,32298,66576,0
05-prep-adaptive-129k-r0,use1-az2,5,1.000651399,1088.028672,38952.0,16,0,0,0,0,0,3,31573,31573,66470,0
05-prep-adaptive-129k-r0,use1-az2,6,1.000658526,1077.809152,38636.0,13,0,0,0,0,0,3,31942,31942,66457,0
05-prep-adaptive-129k-r0,use1-az2,7,1.000647204,1087.4265599999999,38895.0,1,0,0,0,0,0,3,31821,31821,66715,0
05-prep-adaptive-129k-r0,use1-az2,8,1.000663916,1088.028672,38954.0,11,0,0,0,0,0,3,31731,31731,66699,0
05-prep-adaptive-129k-r0,use1-az2,9,1.000652652,1081.184256,38710.0,19,0,0,0,0,0,3,31349,31349,66402,0
05-prep-adaptive-129k-r0,use1-az2,10,1.00065833,1082.18368,38770.0,2,0,0,0,0,0,3,32077,32077,66483,0
05-prep-adaptive-129k-r0,use1-az2,11,1.000645946,1081.184256,38681.0,8,0,0,0,0,0,3,33361,33361,66362,0
05-prep-adaptive-129k-r0,use1-az2,12,1.000652605,1081.335808,38729.0,12,0,0,0,0,0,3,32256,32256,66421,0
05-prep-adaptive-129k-r0,use1-az2,13,1.000659888,1083.3715200000001,38813.0,15,0,0,0,0,0,3,32260,32260,66545,0
05-prep-adaptive-129k-r0,use1-az2,14,1.00065234,1080.467456,38718.0,1,0,0,0,0,0,3,31248,31248,66233,0
05-prep-adaptive-129k-r0,use1-az2,15,1.0006570320000001,1076.711424,38555.0,14,0,0,0,0,0,3,31710,31710,66053,0
05-prep-adaptive-129k-r0,use1-az2,16,1.000643728,1085.636608,38870.0,2,0,0,0,0,0,3,32438,32438,66460,0
05-prep-adaptive-129k-r0,use1-az2,17,1.0006481500000002,1082.355712,38754.0,15,0,0,0,0,0,3,32073,32073,66439,0
05-prep-adaptive-129k-r0,use1-az2,18,1.000652002,1084.686336,38859.0,2,0,0,0,0,0,3,32943,32943,66670,0
05-prep-adaptive-129k-r0,use1-az2,19,1.0006469089999999,1085.21472,38836.0,14,0,0,0,0,0,3,32680,32680,66600,0
05-prep-adaptive-129k-r0,use1-az2,20,1.000656211,1086.2592,38913.0,5,0,0,0,0,0,3,32482,32482,66885,0
05-prep-adaptive-129k-r0,use1-az2,21,1.000657688,1081.053184,38726.0,9,0,0,0,0,0,3,32433,32433,66358,0
05-prep-adaptive-129k-r0,use1-az2,22,1.0006561630000002,1080.291328,38709.0,6,0,0,0,0,0,3,32323,32323,66232,0
05-prep-adaptive-129k-r0,use1-az2,23,1.0006450169999999,1082.830848,38753.0,1,0,0,0,0,0,3,32398,32398,66564,0
05-prep-adaptive-129k-r0,use1-az2,24,1.000663128,1077.71904,38619.0,8,0,0,0,0,0,3,32790,32790,66264,0
05-prep-adaptive-129k-r0,use1-az2,25,1.0006595299999999,1083.871232,38836.0,2,0,0,0,0,0,3,32402,32402,66530,0
05-prep-adaptive-129k-r0,use1-az2,26,1.000668401,1079.537664,38668.0,4,0,0,0,0,0,3,32666,32666,66451,0
05-prep-adaptive-129k-r0,use1-az2,27,1.000637571,1090.4616959999998,38952.0,15,0,0,0,0,0,3,32417,32417,66613,0
05-prep-adaptive-129k-r0,use1-az2,28,1.000644274,1080.2176,38656.0,15,0,0,0,0,0,3,32948,32948,66572,0
05-prep-adaptive-129k-r0,use1-az2,29,1.000651401,1087.803392,38917.0,8,0,0,0,0,0,3,32117,32117,66637,0
05-prep-adaptive-129k-r0,use1-az2,30,1.000653214,1083.8507519999998,38800.0,15,0,0,0,0,0,3,32041,32041,66526,0
