suite,operation,arm,cpu,repetition,logical_values,operations,values_per_operation,passes,seed,data_seed,payload_bytes,input_bytes,output_bytes,allocation_bytes,hot_metadata_bytes,trace_bytes,audit_aux_bytes,payload_alignment,page_bytes,elapsed_ns,ns_per_operation,ns_per_value,checksum0,checksum1,final_state,address_sum,trace_hash,required_line_visits,required_unique_payload_lines,payload_lines,residence,minor_faults,major_faults,pmu_status,cycles_raw,instructions_raw,cache_misses_raw,pmu_time_enabled_ns,pmu_time_running_ns
bulk,encode,fixed_planes,0,2,32768,1048576,256,8192,1454428645,1454428645,229376,262144,229376,491520,40,0,0,64,4096,20057274,19.1281070709,0.0747191682458,18407330318386166812,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,89321292,292626748,1031,20044577,20044577
bulk,encode,fixed_planes,0,3,32768,1048576,256,8192,1454428645,1454428645,229376,262144,229376,491520,40,0,0,64,4096,19249304,18.3575668335,0.0717092454433,18407330318386166812,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,85825485,292626745,549,19258518,19258518
bulk,encode,fixed_planes,0,4,32768,1048576,256,8192,1454428645,1454428645,229376,262144,229376,491520,40,0,0,64,4096,19665874,18.7548389435,0.073261089623,18407330318386166812,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,87275366,292626748,1702,19613047,19613047
bulk,sum,fixed_planes,0,0,32768,1048576,256,8192,1454428645,1454428645,229376,229376,0,229376,40,0,0,64,4096,22554266,21.5094242096,0.0840211883187,9163909717603614720,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,100514889,377536831,42,22535879,22535879
bulk,sum,fixed_planes,0,1,32768,1048576,256,8192,1454428645,1454428645,229376,229376,0,229376,40,0,0,64,4096,22534257,21.4903421402,0.0839466489851,9163909717603614720,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,100508545,377536830,7,22543519,22543519
bulk,sum,fixed_planes,0,2,32768,1048576,256,8192,1454428645,1454428645,229376,229376,0,229376,40,0,0,64,4096,22558816,21.5137634277,0.0840381383896,9163909717603614720,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,100471432,377536829,48,22515039,22515039
bulk,sum,fixed_planes,0,3,32768,1048576,256,8192,1454428645,1454428645,229376,229376,0,229376,40,0,0,64,4096,22495466,21.4533481598,0.0838021412492,9163909717603614720,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,100484334,377536830,26,22503608,22503608
bulk,sum,fixed_planes,0,4,32768,1048576,256,8192,1454428645,1454428645,229376,229376,0,229376,40,0,0,64,4096,23531477,22.441365242,0.0876615829766,9163909717603614720,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,100528557,377536838,680,22747029,22747029
bulk,decode,plain_u64,0,0,32768,1048576,256,8192,1454428645,1454428645,262144,262144,262144,524288,40,0,0,64,4096,29824361,28.4427270889,0.111104402691,18407330318386166812,0,0,0,0,33554432,4096,4096,unestablished,0,0,available,133410421,140583236,914,29847502,29847502
bulk,decode,plain_u64,0,1,32768,1048576,256,8192,1454428645,1454428645,262144,262144,262144,524288,40,0,0,64,4096,30063432,28.6707229614,0.111995011568,18407330318386166812,0,0,0,0,33554432,4096,4096,unestablished,0,0,available,134227536,140583238,2067,30057271,30057271
bulk,decode,plain_u64,0,2,32768,1048576,256,8192,1454428645,1454428645,262144,262144,262144,524288,40,0,0,64,4096,29993791,28.6043081284,0.111735578626,18407330318386166812,0,0,0,0,33554432,4096,4096,unestablished,0,0,available,133910462,140583239,1505,29980652,29980652
bulk,decode,plain_u64,0,3,32768,1048576,256,8192,1454428645,1454428645,262144,262144,262144,524288,40,0,0,64,4096,29981101,28.5922060013,0.111688304693,18407330318386166812,0,0,0,0,33554432,4096,4096,unestablished,0,0,available,133722730,140583238,1909,29940072,29940072
bulk,decode,plain_u64,0,4,32768,1048576,256,8192,1454428645,1454428645,262144,262144,262144,524288,40,0,0,64,4096,30009892,28.6196632385,0.111795559525,18407330318386166812,0,0,0,0,33554432,4096,4096,unestablished,0,0,available,133964617,140583239,1587,29993321,29993321
bulk,encode,plain_u64,0,0,32768,1048576,256,8192,1454428645,1454428645,262144,262144,262144,524288,40,0,0,64,4096,20797075,19.8336362839,0.0774751417339,18407330318386166812,0,0,0,0,33554432,4096,4096,unestablished,0,0,available,92501685,143728956,2500,20763488,20763488
bulk,encode,plain_u64,0,1,32768,1048576,256,8192,1454428645,1454428645,262144,262144,262144,524288,40,0,0,64,4096,21094675,20.1174497604,0.0785837881267,18407330318386166812,0,0,0,0,33554432,4096,4096,unestablished,0,0,available,93814126,143728957,2376,21074128,21074128
bulk,encode,plain_u64,0,2,32768,1048576,256,8192,1454428645,1454428645,262144,262144,262144,524288,40,0,0,64,4096,20765985,19.8039865494,0.0773593224585,18407330318386166812,0,0,0,0,33554432,4096,4096,unestablished,0,0,available,92590205,143728956,2096,20776908,20776908
bulk,encode,plain_u64,0,3,32768,1048576,256,8192,1454428645,1454428645,262144,262144,262144,524288,40,0,0,64,4096,21162965,20.1825761795,0.0788381882012,18407330318386166812,0,0,0,0,33554432,4096,4096,unestablished,0,0,available,94462143,143728957,1847,21174349,21174349
bulk,encode,plain_u64,0,4,32768,1048576,256,8192,1454428645,1454428645,262144,262144,262144,524288,40,0,0,64,4096,20876975,19.9098348618,0.0777727924287,18407330318386166812,0,0,0,0,33554432,4096,4096,unestablished,0,0,available,92928146,143728957,2101,20866268,20866268
bulk,sum,plain_u64,0,0,32768,1048576,256,8192,1454428645,1454428645,262144,262144,0,262144,40,0,0,64,4096,14718081,14.0362558365,0.0548291243613,9163909717603614720,0,0,0,0,33554432,4096,4096,unestablished,0,0,available,65538983,52478259,70,14724765,14724765
bulk,sum,plain_u64,0,1,32768,1048576,256,8192,1454428645,1454428645,262144,262144,0,262144,40,0,0,64,4096,14935330,14.2434406281,0.0556384399533,9163909717603614720,0,0,0,0,33554432,4096,4096,unestablished,0,0,available,66750922,52478258,73,14945176,14945176
bulk,sum,plain_u64,0,2,32768,1048576,256,8192,1454428645,1454428645,262144,262144,0,262144,40,0,0,64,4096,14660351,13.9812002182,0.0546140633523,9163909717603614720,0,0,0,0,33554432,4096,4096,unestablished,0,0,available,65280622,52478261,121,14643826,14643826
bulk,sum,plain_u64,0,3,32768,1048576,256,8192,1454428645,1454428645,262144,262144,0,262144,40,0,0,64,4096,14959671,14.2666540146,0.0557291172445,9163909717603614720,0,0,0,0,33554432,4096,4096,unestablished,0,0,available,66784649,52478260,50,14968056,14968056
bulk,sum,plain_u64,0,4,32768,1048576,256,8192,1454428645,1454428645,262144,262144,0,262144,40,0,0,64,4096,14761770,14.0779209137,0.0549918785691,9163909717603614720,0,0,0,0,33554432,4096,4096,unestablished,0,0,available,65226089,52478264,207,14700975,14700975
