input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:values_per_item,counter:logical_values,counter:encoded_bytes,counter:query_bytes,counter:io_bytes_per_value,counter:bulk_input_output_bytes
small,resident/series/avx2/local/k3/h0/u64/raw-dense/get16,1,5,"[492.3438643704802,492.1869696468095,491.1370807809938,493.7742232053854,492.4125245252574]",492.3438643704802,"[509.19221461763397,500.45755941535685,491.6104772606777,494.03834922556206,492.4803850775418]",494.03834922556206,"[1.9232182201971886,1.9226053501828497,1.918504221800757,1.9288055593960365,1.9234864239267868]",1.9232182201971886,16.0,10752.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx2/local/k4/h0/u64/admitted-region/get16,1,5,"[549.9051066849112,549.5981999004283,549.3498982740136,550.0180989976294,549.5304766422117]",549.5981999004283,"[549.9912503872052,549.6658839576718,549.6185686228447,550.3652767379534,549.6295173992768]",549.6658839576718,"[2.148066822987934,2.146867968361048,2.1458980401328653,2.1485081992094894,2.14660342438364]",2.146867968361048,16.0,8192.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx2/local/k4/h0/u64/get16,1,5,"[2634.063551577913,2626.530513424394,2621.769345266114,2635.4716721620293,2628.8095713612825]",2628.8095713612825,"[2635.1195854924763,2627.6354780976844,2622.3179651440564,2635.7751295338808,2629.345925576076]",2629.345925576076,"[10.289310748351223,10.259884818064037,10.241286504945759,10.294811219382927,10.268787388130008]",10.268787388130008,16.0,8192.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx2/local/k4/h0/u64/raw-dense/get16,1,5,"[496.7022147644042,497.0746449742894,496.64906112862553,495.6506043330187,495.25847432070515]",496.64906112862553,"[496.7462971963195,497.2124300679681,496.79638925645486,495.7988016221333,495.4959504188126]",496.7462971963195,"[1.9402430264234538,1.941697831930818,1.9400353950336935,1.9361351731758543,1.9346034153152547]",1.9400353950336935,16.0,8192.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx2/local/k5/h0/u64/admitted-region/get16,1,5,"[548.5935980980131,548.7613743806235,546.0012868144728,547.6035944494517,547.5148434833483]",547.6035944494517,"[548.7221971573712,548.8204893819166,546.0917208398397,547.7936428226653,547.7934858939474]",547.7936428226653,"[2.1429437425703632,2.1435991186743104,2.132817526619034,2.139076540818171,2.138729857356829]",2.139076540818171,16.0,6400.0,4000.0,65536.0,8.0,0.0
small,resident/series/avx2/local/k5/h0/u64/get16,1,5,"[2629.6970502308345,2620.997455470656,2635.619564602777,2630.885270002714,2634.741117708083]",2630.885270002714,"[2630.1519932148744,2622.249439261261,2636.0909622092,2631.4086702479926,2635.1060409008564]",2631.4086702479926,"[10.272254102464197,10.238271310432248,10.295388924229597,10.276895585948104,10.291957491047201]",10.276895585948104,16.0,6400.0,4000.0,65536.0,8.0,0.0
small,resident/series/avx2/local/k5/h0/u64/raw-dense/get16,1,5,"[495.2722425988135,496.6884404463611,496.9864213909223,496.3989798307189,494.70996119383705]",496.3989798307189,"[496.34182410242323,496.81872131209866,497.1222926140118,496.4476542490776,494.9064643826918]",496.4476542490776,"[1.9346571976516151,1.9401892204935978,1.9413532085582903,1.9390585149637456,1.932460785913426]",1.9390585149637456,16.0,6400.0,4000.0,65536.0,8.0,0.0
small,resident/series/avx2/local/k56/h0/u64/admitted-region/get16,1,5,"[642.8689031534772,643.0893844223618,642.9301208916169,642.8793703160702,643.2237436418144]",642.9301208916169,"[642.929688971757,643.2094581244949,643.1329393980666,642.9676473696329,645.2777060464223]",643.1329393980666,"[2.51120665294327,2.512067907899851,2.5114457847328784,2.5112475402971497,2.5125927486008375]",2.5114457847328784,16.0,512.0,3584.0,65536.0,8.0,0.0
small,resident/series/avx2/local/k56/h0/u64/get16,1,5,"[2594.3142443855145,2598.8865790108184,2605.009810285092,2598.6376314373847,2605.197800567603]",2598.8865790108184,"[2595.48587801133,2599.2732229291664,2605.652689947711,2599.3807837102195,2605.5022532129988]",2599.3807837102195,"[10.134040017130914,10.15190069926101,10.175819571426139,10.150928247802284,10.1765539084672]",10.15190069926101,16.0,512.0,3584.0,65536.0,8.0,0.0
small,resident/series/avx2/local/k56/h0/u64/raw-dense/get16,1,5,"[622.3535765594704,623.7632003689062,619.7815487486977,621.3792234972434,623.5583662936152]",622.3535765594704,"[622.4523820081453,623.9905863677245,619.8446418120326,621.6431643638363,769.0618914174223]",622.4523820081453,"[2.431068658435431,2.4365750014410397,2.4210216747996,2.4272625917861066,2.4357748683344345]",2.431068658435431,16.0,512.0,3584.0,65536.0,8.0,0.0
small,resident/series/avx2/local/k6/h0/u64/admitted-region/get16,1,5,"[546.5013380944613,546.8080957646116,546.1705064443528,547.8026300881802,546.8674212087034]",546.8080957646116,"[546.611893999449,547.1337977269444,546.2447951055416,547.8736369995044,546.9330718352404]",546.9330718352404,"[2.134770851931489,2.135969124080514,2.133478540798253,2.139854023781954,2.1362008640964976]",2.135969124080514,16.0,5376.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx2/local/k6/h0/u64/get16,1,5,"[2643.3753456529225,2628.14074031687,2632.5465606346174,2643.4815492876724,2632.947384480477]",2632.947384480477,"[3070.660182695009,2629.2287506912717,2633.642141998579,2644.0495260971693,2633.6461849459592]",2633.6461849459592,"[10.325684943956727,10.266174766862772,10.283385002478974,10.326099801904968,10.284950720626862]",10.284950720626862,16.0,5376.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx2/local/k6/h0/u64/raw-dense/get16,1,5,"[495.0352079345038,495.66795117229407,494.74935892455306,494.2288127211995,492.36778657661216]",494.74935892455306,"[495.3010228951467,495.8845605012946,495.1373773479848,494.36501388102766,492.63862770991375]",495.1373773479848,"[1.9337312809941554,1.9362029342667735,1.9326146832990352,1.9305812996921856,1.9233116663148915]",1.9326146832990352,16.0,5376.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx2/local/k7/h0/u64/admitted-region/get16,1,5,"[543.7338546529745,546.3253579209138,545.7234204793068,545.691946778682,546.6474712106777]",545.7234204793068,"[543.8725373481255,546.4098467164703,546.04454948665,545.8745720511133,546.8676898538466]",546.04454948665,"[2.1239603697381817,2.1340834293785695,2.131732111247292,2.131609167104227,2.13534168441671]",2.131732111247292,16.0,4608.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx2/local/k7/h0/u64/get16,1,5,"[2627.6089624498873,2629.3091069450647,2628.0103023139877,2628.4199741033585,2630.3724971380784]",2628.4199741033585,"[2628.006868208371,2629.833999511906,2629.57062433143,2629.3344780350153,2633.362776558122]",2629.57062433143,"[10.264097509569872,10.27073869900416,10.265665243414016,10.267265523841244,10.274892566945619]",10.267265523841244,16.0,4608.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx2/local/k7/h0/u64/raw-dense/get16,1,5,"[492.4175380734314,492.2102905776411,491.5025906373662,489.1791400411404,490.162624946265]",491.5025906373662,"[492.489495952523,492.69527955481584,491.569465067478,489.31067733900414,490.36641010681683]",491.569465067478,"[1.9235060080993411,1.9226964475689106,1.9199319946772118,1.9108560157857049,1.9146977536963479]",1.9199319946772118,16.0,4608.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k1/h0/u64/admitted-region/get16,1,5,"[509.28498754606323,509.7866080142163,509.6296374521121,510.44848367878774,511.2810001019643]",509.7866080142163,"[509.3555634859169,510.1251948203114,510.3217120883997,510.8114831108051,511.35188192794374]",510.3217120883997,"[1.9893944826018097,1.9913539375555327,1.9907407712973129,1.9939393893702646,1.9971914066482983]",1.9913539375555327,16.0,32768.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k1/h0/u64/get16,1,5,"[2510.6706553424324,2519.824594234706,2518.7225861014185,2511.7820743513207,2517.2003814733444]",2517.2003814733444,"[2511.080937128545,2521.293050706924,2519.3601684243727,2511.9975348181974,2517.7396804259806]",2517.7396804259806,"[9.807307247431376,9.84306482122932,9.838760101958666,9.811648727934847,9.832813990130251]",9.832813990130251,16.0,32768.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k1/h0/u64/raw-dense/get16,1,5,"[551.1635657666924,548.8555186073634,548.4586649182781,549.4347672460149,550.2111176980973]",549.4347672460149,"[551.3295735165791,548.9047390963897,548.5177083046171,550.0492950834347,550.500677238023]",550.0492950834347,"[2.1529826787761417,2.1439668695600127,2.142416659837024,2.1462295595547456,2.1492621785081925]",2.1462295595547456,16.0,32768.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k10/h0/u64/admitted-region/get16,1,5,"[981.2135989879976,981.0278937381707,978.8231850446062,976.2821210205132,977.1588867804923]",978.8231850446062,"[981.3355611778458,981.1810316956999,979.1654719235727,976.5286597795106,977.6229460960951]",979.1654719235727,"[3.832865621046866,3.83214020991473,3.8235280665804936,3.8136020352363795,3.8170269014862983]",3.8235280665804936,16.0,3072.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k10/h0/u64/get16,1,5,"[2454.3585216324623,2452.582361184137,2460.133526011599,2448.569872131766,2461.7906113153954]",2454.3585216324623,"[2454.896847084298,2453.264880013337,2461.581117533987,2449.4218251877674,2462.134419337388]",2454.896847084298,"[9.587337975126806,9.580399848375535,9.609896585982808,9.56472606301471,9.616369575450763]",9.587337975126806,16.0,3072.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k10/h0/u64/raw-dense/get16,1,5,"[975.8527863205319,978.1662796292733,977.5296903003729,977.6639608918674,976.535938687723]",977.5296903003729,"[975.9744485591386,978.2547542836159,977.7544927719014,977.9925730662477,976.6532772650868]",977.7544927719014,"[3.8119249465645777,3.8209620298018487,3.8184753527358315,3.8189998472338575,3.814593510498918]",3.8184753527358315,16.0,3072.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k12/h0/u64/admitted-region/get16,1,5,"[769.6961794294577,772.7144631960609,772.834852399553,772.2560002199165,776.5301137925536]",772.7144631960609,"[770.0920730032465,772.8347809356167,772.9103347809266,772.5081798692399,776.6400032981882]",772.8347809356167,"[3.006625700896319,3.018415871859613,3.0188861421857536,3.0166250008590487,3.0333207570021625]",3.018415871859613,16.0,2560.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k12/h0/u64/get16,1,5,"[2480.6577703001453,2475.6348003187804,2473.5967413439985,2472.4738687683425,2482.4791286638683]",2475.6348003187804,"[2482.0479057821817,2476.468980784995,2474.142442220561,2472.7739307534916,2482.770548126638]",2476.468980784995,"[9.690069415234943,9.670448438745236,9.662487270874994,9.658101049876338,9.697184096343236]",9.670448438745236,16.0,2560.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k12/h0/u64/raw-dense/get16,1,5,"[756.9238160530145,760.1163191164876,761.3535349718801,759.4971902682098,760.7989840700726]",760.1163191164876,"[757.0223375024474,760.3220422242579,761.6169695922628,759.5984323801739,760.94371359642]",760.3220422242579,"[2.956733656457088,2.96920437154878,2.974037245983906,2.966785899485194,2.971871031523721]",2.96920437154878,16.0,2560.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k14/h0/u64/admitted-region/get16,1,5,"[1317.0850828258224,1269.427915939119,1262.1770323213286,1257.0685282971622,1256.0746710386752]",1262.1770323213286,"[1317.6093982882608,1269.6000830388982,1262.4980624279606,1257.3279393605787,1256.2257164758919]",1262.4980624279606,"[5.14486360478837,4.9587027966371835,4.93037903250519,4.91042393866079,4.906541683744825]",4.93037903250519,16.0,2304.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k14/h0/u64/get16,1,5,"[2684.5957336408123,2683.756510041174,2684.2786009415095,2689.1630056693166,2684.801345248396]",2684.5957336408123,"[2685.8070337276977,2684.0996252527593,2684.5098107049334,2689.482867300066,2685.303334293776]",2685.303334293776,"[10.486702084534423,10.483423867348336,10.485463284927771,10.504542990895768,10.487505254876549]",10.486702084534423,16.0,2304.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k14/h0/u64/raw-dense/get16,1,5,"[1395.4388641414257,1380.1534110843063,1376.0560699969992,1373.8775369175783,1379.1158503523313]",1379.1158503523313,"[1395.5707360115387,1380.3411296921497,1376.4831120230504,1375.5568726675858,1379.899331285496]",1379.899331285496,"[5.450933063052444,5.391224262048072,5.375219023425778,5.36670912858429,5.387171290438794]",5.387171290438794,16.0,2304.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k15/h0/u64/admitted-region/get16,1,5,"[1201.4405082403152,1180.3803798159072,1175.3800432931569,1164.1599756248597,1167.0510059301537]",1175.3800432931569,"[1201.713337213741,1180.729071924997,1176.011114344957,1164.4318768871208,1167.2824517047668]",1176.011114344957,"[4.693126985313732,4.610860858655888,4.591328294113895,4.547499904784608,4.558792991914664]",4.591328294113895,16.0,2048.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k15/h0/u64/get16,1,5,"[2652.1133740279115,2647.0421206762653,2646.552075607946,2646.240896039046,2648.4037119441746]",2647.0421206762653,"[2652.604864319374,2647.9439024853514,2646.9086466241165,2646.4797383379687,2648.721071748312]",2647.9439024853514,"[10.35981786729653,10.340008283891661,10.33809404534354,10.336878500152526,10.345326999781932]",10.340008283891661,16.0,2048.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k15/h0/u64/raw-dense/get16,1,5,"[1261.7581746769324,1230.164431932428,1222.2113420014093,1227.713054330234,1221.4326097051924]",1227.713054330234,"[1261.9705518147966,1230.2455692285205,1222.3839099136092,1228.1726743287027,1221.6368605369205]",1228.1726743287027,"[4.928742869831767,4.805329812236047,4.774263054693006,4.795754118477477,4.771221131660907]",4.795754118477477,16.0,2048.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k2/h0/u64/admitted-region/get16,1,5,"[507.4082048594469,510.42331964886546,508.96356873534063,508.5264554308433,510.19684165320047]",508.96356873534063,"[507.5224811109665,510.4642929932782,509.0392518672183,508.7089611447716,510.3784629719785]",509.0392518672183,"[1.9820633002322146,1.9938410923783807,1.9881389403724241,1.986431466526732,1.9929564127078145]",1.9881389403724241,16.0,16384.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k2/h0/u64/get16,1,5,"[2511.1568465919063,2511.445306063958,2509.289247465883,2512.2158386761594,2503.31795551415]",2511.1568465919063,"[2511.490382893015,2512.3230416569345,2510.662147641032,2512.9392528378417,2503.638364554758]",2511.490382893015,"[9.809206431999634,9.810333226812336,9.801911122913607,9.813343119828748,9.778585763727149]",9.809206431999634,16.0,16384.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k2/h0/u64/raw-dense/get16,1,5,"[547.2857676562228,546.6481770597718,553.1722974434467,548.8064391809269,549.7651157943521]",548.8064391809269,"[547.3382516604727,546.7177677191606,553.2615391270214,548.8594108231451,549.9506935076397]",548.8594108231451,"[2.1378350299071203,2.1353444416397336,2.1608292868884638,2.1437751530504956,2.147519983571688]",2.1437751530504956,16.0,16384.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k20/h0/u64/admitted-region/get16,1,5,"[988.0287387829632,971.959755604895,982.9150027411573,988.5789234498236,985.7657976743584]",985.7657976743584,"[988.1559713764821,972.3255907895043,983.2317136509178,988.7931153879738,985.9542444529001]",985.9542444529001,"[3.8594872608709503,3.796717795331621,3.8395117294576457,3.8616364197258735,3.850647647165463]",3.850647647165463,16.0,1536.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k20/h0/u64/get16,1,5,"[2466.2243708608544,2470.3430640176225,2472.0755496687575,2472.6100662252934,2471.3410507725334]",2471.3410507725334,"[2467.8097483444694,2471.3335452545916,2472.63618543018,2472.9570684319588,2471.572626931624]",2471.572626931624,"[9.633688948675212,9.64977759381884,9.656545115893584,9.65863307119255,9.653675979580209]",9.653675979580209,16.0,1536.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k20/h0/u64/raw-dense/get16,1,5,"[934.6870174454349,934.0054633860234,934.8548996820219,935.7527517299035,935.0502992171989]",934.8548996820219,"[934.7795744166621,934.1257647405985,935.0340359591935,936.0152948090857,935.1536760971939]",935.0340359591935,"[3.65112116189623,3.648458841351654,3.651776951882899,3.6552841864449355,3.652540231317183]",3.651776951882899,16.0,1536.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k3/h0/u64/admitted-region/get16,1,5,"[803.0048763454299,791.1139325030501,783.050589020868,781.4483113509692,782.1133627792892]",783.050589020868,"[803.2158701765972,791.2851559389554,783.1567107945878,781.5716228549879,782.3683784925187]",783.1567107945878,"[3.1367377982243356,3.090288798840039,3.0587913633627655,3.0525324662147235,3.0551303233565985]",3.0587913633627655,16.0,10752.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k3/h0/u64/get16,1,5,"[2517.858784038461,2529.343409502957,2527.7559281265417,2526.9802365865494,2531.2965230034697]",2527.7559281265417,"[2518.268448544616,2529.6813261775765,2528.6467716167454,2528.458184494972,2532.035990593883]",2528.6467716167454,"[9.835385875150239,9.880247693370926,9.874046594244303,9.871016549166209,9.887877042982305]",9.874046594244303,16.0,10752.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k3/h0/u64/raw-dense/get16,1,5,"[802.5330702821404,793.2817337645001,785.5464206248038,779.0241374195261,778.8096419141433]",785.5464206248038,"[802.7233037648984,793.3872608063231,785.6537811137525,779.1768653394683,778.920325154875]",785.6537811137525,"[3.1348948057896107,3.0987567725175786,3.06854070556564,3.0430630367950235,3.0422251637271227]",3.06854070556564,16.0,10752.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k4/h0/u64/admitted-region/get16,1,5,"[507.1737197317858,507.01117707431354,506.43831756381655,507.4680408931454,505.83478093733515]",507.01117707431354,"[507.6593204541393,507.21042782593935,506.48184360071036,507.6079030110313,505.89725940443907]",507.21042782593935,"[1.9811473427022883,1.980512410446537,1.9782746779836584,1.9822970347388493,1.9759171130364654]",1.980512410446537,16.0,8192.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k4/h0/u64/get16,1,5,"[2517.6257359276374,2495.9549648190964,2515.649931792109,2509.552609850616,2513.771413699099]",2513.771413699099,"[2517.7787909249946,2496.4468516654947,2519.326967260737,2509.796901923944,2514.794371050576]",2514.794371050576,"[9.834475530967335,9.749824081324594,9.826757546062925,9.80293988222897,9.819419584762107]",9.819419584762107,16.0,8192.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k4/h0/u64/raw-dense/get16,1,5,"[545.2351688422467,545.5758442112598,547.7114921349126,547.411901390679,547.0487460480725]",547.0487460480725,"[545.4401730123853,545.80001163767,547.8403824893302,547.4772698178491,547.0957891267094]",547.0957891267094,"[2.1298248782900266,2.131155641450234,2.1394980161520025,2.13832773980734,2.1369091642502833]",2.1369091642502833,16.0,8192.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k5/h0/u64/admitted-region/get16,1,5,"[1274.5913238302437,1181.4771785130936,1151.8515548051096,1138.9487179487303,1132.8850104447743]",1151.8515548051096,"[1275.0554599473476,1184.0549295930368,1152.3421004210063,1139.3178339886804,1133.0689569328688]",1152.3421004210063,"[4.9788723587118895,4.615145228566771,4.49942013595746,4.449018429487228,4.425332072049899]",4.49942013595746,16.0,6400.0,4000.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k5/h0/u64/get16,1,5,"[2565.1080035758087,2566.291117070803,2570.784594895354,2577.414481965903,2567.3850728841726]",2567.3850728841726,"[2565.549486435363,2566.705836206347,2571.090270555927,2577.837173663296,2567.7843029936002]",2567.7843029936002,"[10.019953138968003,10.024574676057824,10.042127323809977,10.06802532017931,10.0288479409538]",10.0288479409538,16.0,6400.0,4000.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k5/h0/u64/raw-dense/get16,1,5,"[1284.199767168721,1214.0886733813384,1197.8412589520744,1195.7629486419899,1192.9722577359664]",1197.8412589520744,"[1284.337439063678,1214.5409169812351,1197.9274896838447,1195.974409346505,1193.5156589435032]",1197.9274896838447,"[5.016405340502817,4.742533880395853,4.679067417781542,4.670949018132772,4.660047881781118]",4.679067417781542,16.0,6400.0,4000.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k6/h0/u64/admitted-region/get16,1,5,"[1153.8377074708678,1073.9807056857467,1055.3358559003398,1053.976423335476,1054.7831098788174]",1055.3358559003398,"[1154.1427893201264,1074.0585760948013,1055.4637566939964,1054.0693626803284,1055.0316286227642]",1055.4637566939964,"[4.507178544808077,4.195237131584948,4.122405687110702,4.117095403654203,4.1202465229641305]",4.122405687110702,16.0,5376.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k6/h0/u64/get16,1,5,"[2524.055414437463,2528.813201462908,2529.967014358025,2522.275216631549,2525.5515141688525]",2525.5515141688525,"[2524.3095894357016,2529.2661190077156,2530.8000324272243,2522.515357869935,2526.521609108355]",2526.521609108355,"[9.859591462646337,9.878176568214483,9.882683649836036,9.852637564966988,9.865435602222082]",9.865435602222082,16.0,5376.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k6/h0/u64/raw-dense/get16,1,5,"[1242.2872129481832,1220.9722984653686,1217.1478750110361,1206.142317121902,1210.147972689128]",1217.1478750110361,"[1242.7122400539638,1221.8485304317824,1217.4565966965047,1206.5469783251308,1210.2851226347777]",1217.4565966965047,"[4.852684425578841,4.769423040880346,4.75448388676186,4.711493426257429,4.727140518316905]",4.75448388676186,16.0,5376.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k7/h0/u64/admitted-region/get16,1,5,"[997.987842302301,985.7436549813325,980.9472592337044,976.0512846607726,975.9959996242559]",980.9472592337044,"[998.0983654044644,986.0968623278634,981.1725641548888,976.2440464075967,976.2631166919944]",981.1725641548888,"[3.8983900089933634,3.85056115227083,3.8318252313816576,3.812700330706143,3.81248437353225]",3.8318252313816576,16.0,4608.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k7/h0/u64/get16,1,5,"[2570.494446699236,2570.781705472015,2574.2636803069836,2574.724069222467,2573.3808531049426]",2573.3808531049426,"[2571.391295524207,2571.5053134563336,2574.8097118185574,2575.0455518252943,2573.7931626146346]",2573.7931626146346,"[10.04099393241889,10.04211603700006,10.055717501199155,10.057515895400263,10.052268957441182]",10.052268957441182,16.0,4608.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx2/striped/k7/h0/u64/raw-dense/get16,1,5,"[874.8599787562274,864.1203836837124,856.8612611562977,856.9829725773761,856.4282050286232]",856.9829725773761,"[874.9619360355731,864.2396987009082,856.9822730864842,857.3113900440142,856.5393463646427]",857.3113900440142,"[3.4174217920165133,3.375470248764502,3.3471143013917883,3.347589736630375,3.345422675893059]",3.347589736630375,16.0,4608.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k1/h0/u64/admitted-region/get16,1,5,"[1664.08561418613,1668.0365773457274,1666.5902715500197,1663.411258982918,1670.2522868314368]",1666.5902715500197,"[1664.323743588111,1668.269828173666,1667.931568437451,1663.8856524495186,1670.6540875990772]",1667.931568437451,"[6.50033443041457,6.515767880256748,6.510118248242264,6.497700230402024,6.524422995435299]",6.510118248242264,16.0,32768.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k1/h0/u64/get16,1,5,"[3415.1811038945243,3412.834440146931,3420.0004865114765,3443.958524897229,3441.596219805871]",3420.0004865114765,"[3417.682137731526,3414.122527913381,3420.7536305918534,3444.7857890001983,3442.0351261281057]",3420.7536305918534,"[13.340551187087986,13.331384531823948,13.359376900435455,13.452962987879799,13.443735233616684]",13.359376900435455,16.0,32768.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k1/h0/u64/raw-dense/get16,1,5,"[1596.1552231346766,1600.0679569745917,1599.3628195954132,1595.658477300348,1603.2553696573202]",1599.3628195954132,"[1596.6033098215114,1600.20335979813,1599.6250951261225,1595.8567485604924,1603.9920945923275]",1599.6250951261225,"[6.23498134036983,6.250265456931999,6.247511014044582,6.233040926954484,6.262716287723906]",6.247511014044582,16.0,32768.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k2/h0/u64/admitted-region/get16,1,5,"[1607.1122230491726,1606.7393255853651,1605.1871414667776,1601.1232839067754,1605.3950878800122]",1605.3950878800122,"[1607.4819488173584,1606.9392797845778,1605.675433674908,1601.368386099951,1605.9807064749607]",1605.9807064749607,"[6.2777821212858305,6.276325490567832,6.2702622713546,6.254387827760842,6.271074562031298]",6.271074562031298,16.0,16384.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k2/h0/u64/get16,1,5,"[3449.135515975679,3451.948439386101,3446.8642869460273,3451.5847067228456,3438.548468947837]",3449.135515975679,"[3449.985884266078,3452.276353066325,3448.0858276066506,3452.5887714630044,3446.7844948628667]",3449.985884266078,"[13.473185609279994,13.484173591351956,13.464313620882917,13.482752760636115,13.431829956827489]",13.473185609279994,16.0,16384.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k2/h0/u64/raw-dense/get16,1,5,"[1605.588902209272,1607.417240395052,1602.7727693098293,1605.2403151224803,1606.068424958606]",1605.588902209272,"[1606.271690358201,1607.836307587199,1602.9582006055987,1605.4279271566543,1606.3278301083008]",1606.271690358201,"[6.271831649254968,6.278973595293171,6.260831130116522,6.270469980947189,6.273704784994556]",6.271831649254968,16.0,16384.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k3/h0/u64/admitted-region/get16,1,5,"[1606.0824609124782,1605.343501417195,1606.8355696260448,1606.2529258480326,1607.4751417207801]",1606.2529258480326,"[1606.5675802325247,1605.522058151617,1607.1657218614437,1606.6199026239433,1607.7109925023922]",1606.6199026239433,"[6.273759612939368,6.270873052410919,6.276701443851737,6.274425491593877,6.279199772346797]",6.274425491593877,16.0,10752.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k3/h0/u64/get16,1,5,"[3436.9985942239487,3438.714676794838,3436.628480528774,3441.5046242631715,3438.4700224430953]",3438.4700224430953,"[3438.3558093067704,3439.0549732411428,3437.055417170042,3443.003872048969,3439.0204454084896]",3439.0204454084896,"[13.4257757586873,13.432479206229836,13.424330002065522,13.443377438528012,13.431523525168341]",13.431523525168341,16.0,10752.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k3/h0/u64/raw-dense/get16,1,5,"[1606.3004898916458,1608.0961268658382,1598.1270958393563,1607.254214678344,1600.4190758756838]",1606.3004898916458,"[1606.9792773525319,1608.4426734742117,1598.5828445911773,1607.459796683137,1600.6039697321387]",1606.9792773525319,"[6.274611288639241,6.28162549556968,6.242683968122486,6.27833677608728,6.251637015139389]",6.274611288639241,16.0,10752.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k4/h0/u64/admitted-region/get16,1,5,"[1587.451410160476,1600.4083112109147,1596.2039343815632,1596.7297551789748,1600.739364236601]",1596.7297551789748,"[1587.9158101330208,1600.7347922766703,1596.6138338666883,1596.8670160864808,1600.9412111725426]",1596.8670160864808,"[6.200982070939359,6.251594965667635,6.23517161867798,6.23722560616787,6.252888141549223]",6.23722560616787,16.0,8192.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k4/h0/u64/get16,1,5,"[3426.340931372644,3435.375563725564,3421.3216911765385,3411.214362745076,3425.988553921678]",3425.988553921678,"[3427.2642156856127,3435.860245098596,3421.650563726298,3411.901691177154,3426.3769607833847]",3426.3769607833847,"[13.384144263174392,13.419435795802984,13.364537856158353,13.325056104472951,13.382767788756556]",13.382767788756556,16.0,8192.0,4096.0,65536.0,8.0,0.0
