name,repetition_index,threads,iterations,real_time,cpu_time,time_unit,operations
d20/keys/blocked/scan256_after/manual_time,2,1,795,52375.61383647801,52436.05786163569,ns,256.0
d20/keys/blocked/scan256_after/manual_time,3,1,795,51728.472955974874,51677.8289308175,ns,256.0
d20/keys/blocked/scan256_after/manual_time,4,1,795,54796.69056603767,54862.21132075429,ns,256.0
d20/keys/blocked/scan256_after/manual_time,5,1,795,53645.18867924535,53705.18867924572,ns,256.0
d20/keys/blocked/scan256_after/manual_time,6,1,795,52268.67169811329,52368.97232704409,ns,256.0
d20/keys/blocked/churn/manual_time,0,1,225,179299.8533333333,252339.81333333274,ns,512.0
d20/keys/blocked/churn/manual_time,1,1,225,178221.08444444434,250023.6977777743,ns,512.0
d20/keys/blocked/churn/manual_time,2,1,225,176056.5111111111,249119.0711111102,ns,512.0
d20/keys/blocked/churn/manual_time,3,1,225,178689.29333333328,250652.77777777342,ns,512.0
d20/keys/blocked/churn/manual_time,4,1,225,181371.16888888896,256457.77777777804,ns,512.0
d20/keys/blocked/churn/manual_time,5,1,225,177869.1066666666,252434.25777778347,ns,512.0
d20/keys/blocked/churn/manual_time,6,1,225,173985.5911111111,247540.1866666734,ns,512.0
d20/keys/indirect/points/manual_time,0,1,523,80616.28680688336,80680.60803059395,ns,2048.0
d20/keys/indirect/points/manual_time,1,1,523,80102.5812619502,80169.13575525665,ns,2048.0
d20/keys/indirect/points/manual_time,2,1,523,82618.76864244734,82308.79732313615,ns,2048.0
d20/keys/indirect/points/manual_time,3,1,523,108572.44550669221,108649.05927342297,ns,2048.0
d20/keys/indirect/points/manual_time,4,1,523,87194.45124282992,87267.04971319444,ns,2048.0
d20/keys/indirect/points/manual_time,5,1,523,80573.15105162532,80717.2562141496,ns,2048.0
d20/keys/indirect/points/manual_time,6,1,523,81405.77629063107,81471.71701720261,ns,2048.0
d20/keys/indirect/scan256_after/manual_time,0,1,941,49310.98193411255,46781.70350690676,ns,256.0
d20/keys/indirect/scan256_after/manual_time,1,1,941,45222.666312433605,45259.43145589716,ns,256.0
d20/keys/indirect/scan256_after/manual_time,2,1,941,45328.71944739645,45302.8246546256,ns,256.0
d20/keys/indirect/scan256_after/manual_time,3,1,941,45444.27736450581,45479.05526036094,ns,256.0
d20/keys/indirect/scan256_after/manual_time,4,1,941,45930.53666312439,45970.37725823348,ns,256.0
d20/keys/indirect/scan256_after/manual_time,5,1,941,45387.97236981934,45425.47821466805,ns,256.0
d20/keys/indirect/scan256_after/manual_time,6,1,941,45169.95536663131,45222.28055260592,ns,256.0
d20/keys/indirect/churn/manual_time,0,1,263,155140.43346007602,246105.1939163539,ns,512.0
d20/keys/indirect/churn/manual_time,1,1,263,160574.8403041826,252394.64638783014,ns,512.0
d20/keys/indirect/churn/manual_time,2,1,263,153737.41444866924,244678.07224334657,ns,512.0
d20/keys/indirect/churn/manual_time,3,1,263,159616.7946768061,251766.79087452652,ns,512.0
d20/keys/indirect/churn/manual_time,4,1,263,155004.17870722423,245550.2205323199,ns,512.0
d20/keys/indirect/churn/manual_time,5,1,263,156325.14448669212,247075.88593155736,ns,512.0
d20/keys/indirect/churn/manual_time,6,1,263,156913.05703422055,247815.42965780362,ns,512.0
d20/deps/natural/points/manual_time,0,1,687,61551.88064046588,61596.736535663294,ns,2048.0
d20/deps/natural/points/manual_time,1,1,687,64331.7321688501,64379.06404657839,ns,2048.0
d20/deps/natural/points/manual_time,2,1,687,65271.27365356633,65174.36972343282,ns,2048.0
d20/deps/natural/points/manual_time,3,1,687,64663.35371179038,64706.87772925643,ns,2048.0
d20/deps/natural/points/manual_time,4,1,687,61818.1251819505,61857.83551674316,ns,2048.0
d20/deps/natural/points/manual_time,5,1,687,62109.90538573496,62154.47598253223,ns,2048.0
d20/deps/natural/points/manual_time,6,1,687,61458.48326055308,61504.002911210606,ns,2048.0
d20/deps/natural/scan256_after/manual_time,0,1,622,68104.32154340841,68164.52250803495,ns,256.0
d20/deps/natural/scan256_after/manual_time,1,1,622,66928.03858520907,66968.71543408323,ns,256.0
d20/deps/natural/scan256_after/manual_time,2,1,622,66245.66720257238,66201.0321543368,ns,256.0
d20/deps/natural/scan256_after/manual_time,3,1,622,64047.536977491975,64093.24758842437,ns,256.0
d20/deps/natural/scan256_after/manual_time,4,1,622,65579.64630225088,65620.51125401865,ns,256.0
d20/deps/natural/scan256_after/manual_time,5,1,622,65880.87299035379,65921.08842443753,ns,256.0
d20/deps/natural/scan256_after/manual_time,6,1,622,65202.80064308682,65242.69935691269,ns,256.0
d20/deps/natural/churn/manual_time,0,1,134,300831.5149253732,809327.7313432677,ns,512.0
d20/deps/natural/churn/manual_time,1,1,134,301557.26119402994,808168.2164179056,ns,512.0
d20/deps/natural/churn/manual_time,2,1,134,349960.0746268657,954724.813432824,ns,512.0
d20/deps/natural/churn/manual_time,3,1,134,342350.3432835821,911110.3805970111,ns,512.0
d20/deps/natural/churn/manual_time,4,1,134,303312.5373134329,811280.4701492657,ns,512.0
d20/deps/natural/churn/manual_time,5,1,134,302075.3955223881,813263.6791044669,ns,512.0
d20/deps/natural/churn/manual_time,6,1,134,404784.59701492544,1079378.4104477619,ns,512.0
d20/deps/gapped/points/manual_time,0,1,290,148320.0034482758,148405.74827586245,ns,2048.0
d20/deps/gapped/points/manual_time,1,1,290,150485.9724137931,150562.64482758028,ns,2048.0
d20/deps/gapped/points/manual_time,2,1,290,149703.66896551728,149782.90000000235,ns,2048.0
d20/deps/gapped/points/manual_time,3,1,290,146951.20689655168,147028.58965517028,ns,2048.0
d20/deps/gapped/points/manual_time,4,1,290,147485.26896551723,147569.6827586246,ns,2048.0
d20/deps/gapped/points/manual_time,5,1,290,148629.07586206894,148704.45517240732,ns,2048.0
d20/deps/gapped/points/manual_time,6,1,290,187815.44482758624,187913.64827585992,ns,2048.0
d20/deps/gapped/scan256_after/manual_time,0,1,266,113346.36090225566,113506.42105263642,ns,256.0
d20/deps/gapped/scan256_after/manual_time,1,1,266,100865.93609022548,100940.78947369367,ns,256.0
d20/deps/gapped/scan256_after/manual_time,2,1,266,101974.3270676691,102048.24436089363,ns,256.0
d20/deps/gapped/scan256_after/manual_time,3,1,266,99614.37218045112,99555.45112782736,ns,256.0
d20/deps/gapped/scan256_after/manual_time,4,1,266,99489.19172932334,99245.3007518692,ns,256.0
d20/deps/gapped/scan256_after/manual_time,5,1,266,99682.97368421055,99755.01127819353,ns,256.0
d20/deps/gapped/scan256_after/manual_time,6,1,266,99038.68045112788,99117.95112781004,ns,256.0
d20/deps/gapped/churn/manual_time,0,1,198,207060.65151515158,669994.1060606096,ns,512.0
d20/deps/gapped/churn/manual_time,1,1,198,212232.57575757566,693679.9242424311,ns,512.0
d20/deps/gapped/churn/manual_time,2,1,198,209255.90404040416,678225.5909090901,ns,512.0
d20/deps/gapped/churn/manual_time,3,1,198,204129.26262626267,658603.9545454528,ns,512.0
d20/deps/gapped/churn/manual_time,4,1,198,204974.6161616162,663357.9545454541,ns,512.0
d20/deps/gapped/churn/manual_time,5,1,198,206583.78787878784,666461.9090909129,ns,512.0
d20/deps/gapped/churn/manual_time,6,1,198,206384.97474747474,664215.0656565722,ns,512.0
d20/deps/ranked/points/manual_time,0,1,266,156954.31203007526,157008.61278195409,ns,2048.0
d20/deps/ranked/points/manual_time,1,1,266,157734.55639097746,157360.27443609652,ns,2048.0
d20/deps/ranked/points/manual_time,2,1,266,159736.74436090235,159794.01503758613,ns,2048.0
d20/deps/ranked/points/manual_time,3,1,266,156216.5037593986,156275.0639097695,ns,2048.0
d20/deps/ranked/points/manual_time,4,1,266,156929.11654135332,156984.33458647333,ns,2048.0
d20/deps/ranked/points/manual_time,5,1,266,153459.95112781948,153513.6278195439,ns,2048.0
d20/deps/ranked/points/manual_time,6,1,266,154001.59398496232,154056.54511278172,ns,2048.0
d20/deps/ranked/scan256_after/manual_time,0,1,888,47400.325450450444,47442.61486486388,ns,256.0
d20/deps/ranked/scan256_after/manual_time,1,1,888,45775.23873873871,45812.968468469015,ns,256.0
d20/deps/ranked/scan256_after/manual_time,2,1,888,47007.21396396404,47045.23310811021,ns,256.0
d20/deps/ranked/scan256_after/manual_time,3,1,888,45920.120495495474,45865.75563062992,ns,256.0
d20/deps/ranked/scan256_after/manual_time,4,1,888,47011.04054054037,47049.87725225053,ns,256.0
d20/deps/ranked/scan256_after/manual_time,5,1,888,46717.15765765764,46755.301801799695,ns,256.0
d20/deps/ranked/scan256_after/manual_time,6,1,888,46084.70382882885,46122.7477477464,ns,256.0
d20/deps/ranked/churn/manual_time,0,1,69,622099.8695652174,1072843.5942028896,ns,512.0
d20/deps/ranked/churn/manual_time,1,1,69,647717.1449275364,1116436.0000000144,ns,512.0
d20/deps/ranked/churn/manual_time,2,1,69,640494.2173913043,1108748.1884058095,ns,512.0
d20/deps/ranked/churn/manual_time,3,1,69,618939.2028985509,1068972.8115941829,ns,512.0
d20/deps/ranked/churn/manual_time,4,1,69,648579.4782608693,1111649.7681159407,ns,512.0
d20/deps/ranked/churn/manual_time,5,1,69,673872.3913043478,1182631.0434782805,ns,512.0
d20/deps/ranked/churn/manual_time,6,1,69,632526.9275362319,1090041.057970991,ns,512.0
d20/deps/blocked/points/manual_time,0,1,215,190607.26046511624,190693.60465115824,ns,2048.0
d20/deps/blocked/points/manual_time,1,1,215,188821.70697674414,188907.1674418549,ns,2048.0
d20/deps/blocked/points/manual_time,2,1,215,196963.00465116292,196608.53023255803,ns,2048.0
d20/deps/blocked/points/manual_time,3,1,215,189801.97674418607,189539.9255813956,ns,2048.0
d20/deps/blocked/points/manual_time,4,1,215,190194.06976744175,190291.46976742786,ns,2048.0
d20/deps/blocked/points/manual_time,5,1,215,189920.9441860464,190032.9441860409,ns,2048.0
d20/deps/blocked/points/manual_time,6,1,215,190338.65116279066,190441.4744186089,ns,2048.0
d20/deps/blocked/scan256_after/manual_time,0,1,794,71890.28967254407,71961.69143576748,ns,256.0
d20/deps/blocked/scan256_after/manual_time,1,1,794,53127.46473551639,53188.96977329775,ns,256.0
d20/deps/blocked/scan256_after/manual_time,2,1,794,52885.896725440834,52868.808564232706,ns,256.0
d20/deps/blocked/scan256_after/manual_time,3,1,794,52438.981108312415,52500.997481107195,ns,256.0
d20/deps/blocked/scan256_after/manual_time,4,1,794,52198.610831234255,52260.862720404104,ns,256.0
d20/deps/blocked/scan256_after/manual_time,5,1,794,52184.148614609694,52244.9093199003,ns,256.0
d20/deps/blocked/scan256_after/manual_time,6,1,794,52299.12594458438,52360.46347607067,ns,256.0
d20/deps/blocked/churn/manual_time,0,1,172,246790.965116279,668007.2616278977,ns,512.0
d20/deps/blocked/churn/manual_time,1,1,172,255103.73837209304,695925.8720930234,ns,512.0
d20/deps/blocked/churn/manual_time,2,1,172,238017.76744186037,651525.9186046539,ns,512.0
d20/deps/blocked/churn/manual_time,3,1,172,237345.26162790696,643497.0930232668,ns,512.0
d20/deps/blocked/churn/manual_time,4,1,172,234470.70930232553,634497.093023248,ns,512.0
d20/deps/blocked/churn/manual_time,5,1,172,230377.88372093014,631618.453488361,ns,512.0
d20/deps/blocked/churn/manual_time,6,1,172,234588.97674418596,638989.8197674303,ns,512.0
d20/deps/indirect/points/manual_time,0,1,281,148739.2064056939,148814.3523131623,ns,2048.0
d20/deps/indirect/points/manual_time,1,1,281,147785.06049822064,147627.51957294883,ns,2048.0
d20/deps/indirect/points/manual_time,2,1,281,150737.91103202844,150812.57295374392,ns,2048.0
d20/deps/indirect/points/manual_time,3,1,281,148486.75088967965,148566.281138792,ns,2048.0
d20/deps/indirect/points/manual_time,4,1,281,149849.99999999997,149922.00711744328,ns,2048.0
d20/deps/indirect/points/manual_time,5,1,281,147944.18861209965,148014.08540925794,ns,2048.0
d20/deps/indirect/points/manual_time,6,1,281,147414.35587188622,147483.39145906706,ns,2048.0
d20/deps/indirect/scan256_after/manual_time,0,1,645,65651.06976744194,65771.3829457374,ns,256.0
d20/deps/indirect/scan256_after/manual_time,1,1,645,65869.88527131782,65877.0666666651,ns,256.0
d20/deps/indirect/scan256_after/manual_time,2,1,645,65037.22945736435,65001.420155039195,ns,256.0
d20/deps/indirect/scan256_after/manual_time,3,1,645,64984.92558139536,65043.86201550733,ns,256.0
d20/deps/indirect/scan256_after/manual_time,4,1,645,65651.38759689925,65721.1875969001,ns,256.0
d20/deps/indirect/scan256_after/manual_time,5,1,645,66131.57829457369,66194.50852713293,ns,256.0
d20/deps/indirect/scan256_after/manual_time,6,1,645,65785.84186046507,65847.67441860572,ns,256.0
d20/deps/indirect/churn/manual_time,0,1,182,234849.60989010992,493192.75824177224,ns,512.0
d20/deps/indirect/churn/manual_time,1,1,182,229285.82967032984,480146.9780219797,ns,512.0
d20/deps/indirect/churn/manual_time,2,1,182,228637.19780219786,478404.7637362525,ns,512.0
d20/deps/indirect/churn/manual_time,3,1,182,228551.59890109912,480997.0219780245,ns,512.0
d20/deps/indirect/churn/manual_time,4,1,182,228113.8956043955,477995.1868131745,ns,512.0
d20/deps/indirect/churn/manual_time,5,1,182,257320.67032967036,548750.4560439549,ns,512.0
d20/deps/indirect/churn/manual_time,6,1,182,229717.5659340659,481817.3076923085,ns,512.0
collision/deps/natural/points/manual_time,0,1,402,104315.63184079605,104356.96517413744,ns,2048.0
collision/deps/natural/points/manual_time,1,1,402,104040.68905472624,103977.30348259062,ns,2048.0
collision/deps/natural/points/manual_time,2,1,402,104523.66666666661,104587.0646766185,ns,2048.0
collision/deps/natural/points/manual_time,3,1,402,105319.18407960217,105384.12189054266,ns,2048.0
collision/deps/natural/points/manual_time,4,1,402,104101.11442786078,104149.87562189123,ns,2048.0
collision/deps/natural/points/manual_time,5,1,402,104292.74378109461,104340.06965174778,ns,2048.0
collision/deps/natural/points/manual_time,6,1,402,104188.56716417916,104236.52487562467,ns,2048.0
collision/deps/natural/secondary/manual_time,0,1,221,177089.4117647058,176918.3574660643,ns,2048.0
collision/deps/natural/secondary/manual_time,1,1,221,172100.85520362004,172155.91855203698,ns,2048.0
collision/deps/natural/secondary/manual_time,2,1,221,175215.47963800898,174401.2081447872,ns,2048.0
collision/deps/natural/secondary/manual_time,3,1,221,175804.86877828065,176014.8959276017,ns,2048.0
collision/deps/natural/secondary/manual_time,4,1,221,172375.74660633475,172421.94117645855,ns,2048.0
collision/deps/natural/secondary/manual_time,5,1,221,172398.18552036205,172447.02262443994,ns,2048.0
collision/deps/natural/secondary/manual_time,6,1,221,177566.02714932122,177633.48416290843,ns,2048.0
collision/deps/natural/scan256_after/manual_time,0,1,192,212435.20312500003,212526.25520832662,ns,256.0
collision/deps/natural/scan256_after/manual_time,1,1,192,211140.47395833346,211217.2291666714,ns,256.0
collision/deps/natural/scan256_after/manual_time,2,1,192,210571.89583333328,210345.2708333194,ns,256.0
collision/deps/natural/scan256_after/manual_time,3,1,192,207629.13541666672,207697.26562499165,ns,256.0
collision/deps/natural/scan256_after/manual_time,4,1,192,207815.58854166666,207912.97916666896,ns,256.0
collision/deps/natural/scan256_after/manual_time,5,1,192,209245.74479166663,209334.19791667,ns,256.0
collision/deps/natural/scan256_after/manual_time,6,1,192,211343.79687499997,211441.6249999936,ns,256.0
collision/deps/natural/churn/manual_time,0,1,105,419972.80000000016,2004430.5333333192,ns,512.0
collision/deps/natural/churn/manual_time,1,1,105,432678.0095238095,2013932.1428571306,ns,512.0
collision/deps/natural/churn/manual_time,2,1,105,420074.419047619,2007639.2761904825,ns,512.0
collision/deps/natural/churn/manual_time,3,1,105,422060.5428571429,1991516.2666666422,ns,512.0
collision/deps/natural/churn/manual_time,4,1,105,421069.30476190447,1987486.1047619048,ns,512.0
collision/deps/natural/churn/manual_time,5,1,105,423165.7142857144,1987176.580952384,ns,512.0
collision/deps/natural/churn/manual_time,6,1,105,417966.8666666668,1981160.7047619042,ns,512.0
collision/deps/natural/rebuild/manual_time,0,1,29,1341241.4827586205,1706267.2758620102,ns,4096.0
collision/deps/natural/rebuild/manual_time,1,1,29,1419078.0344827583,1785228.4482758846,ns,4096.0
collision/deps/natural/rebuild/manual_time,2,1,29,1397853.8620689653,1765840.5172413487,ns,4096.0
collision/deps/natural/rebuild/manual_time,3,1,29,1315116.5517241377,1687008.620689704,ns,4096.0
collision/deps/natural/rebuild/manual_time,4,1,29,1376541.8275862068,1737432.4827586478,ns,4096.0
collision/deps/natural/rebuild/manual_time,5,1,29,1375248.8620689656,1745712.6206896002,ns,4096.0
collision/deps/natural/rebuild/manual_time,6,1,29,1356938.5862068962,1723341.931034555,ns,4096.0
collision/deps/natural1024/points/manual_time,0,1,365,112220.78082191772,112294.51780821884,ns,2048.0
collision/deps/natural1024/points/manual_time,1,1,365,110077.86301369859,110137.67123287136,ns,2048.0
collision/deps/natural1024/points/manual_time,2,1,365,111508.56986301366,111576.13972603044,ns,2048.0
collision/deps/natural1024/points/manual_time,3,1,365,109437.06849315073,109288.8136986364,ns,2048.0
collision/deps/natural1024/points/manual_time,4,1,365,110197.04657534258,110265.41095890719,ns,2048.0
collision/deps/natural1024/points/manual_time,5,1,365,109566.11506849324,109633.44657534473,ns,2048.0
collision/deps/natural1024/points/manual_time,6,1,365,110758.95616438356,110826.0273972593,ns,2048.0
collision/deps/natural1024/secondary/manual_time,0,1,221,187605.98190045246,187690.04524887432,ns,2048.0
collision/deps/natural1024/secondary/manual_time,1,1,221,186518.36651583706,186585.78280542613,ns,2048.0
collision/deps/natural1024/secondary/manual_time,2,1,221,186943.53393665154,186783.93665157814,ns,2048.0
collision/deps/natural1024/secondary/manual_time,3,1,221,187599.01809954748,187711.7285067865,ns,2048.0
collision/deps/natural1024/secondary/manual_time,4,1,221,186691.04072398198,186756.97737556393,ns,2048.0
collision/deps/natural1024/secondary/manual_time,5,1,221,186764.18099547504,186874.43438914735,ns,2048.0
collision/deps/natural1024/secondary/manual_time,6,1,221,186940.108597285,187003.39366516136,ns,2048.0
collision/deps/natural1024/scan256_after/manual_time,0,1,3083,13948.125202724641,13969.712941939695,ns,256.0
collision/deps/natural1024/scan256_after/manual_time,1,1,3083,13540.654232889996,13569.72397015824,ns,256.0
collision/deps/natural1024/scan256_after/manual_time,2,1,3083,13922.678235484766,13931.681479079194,ns,256.0
collision/deps/natural1024/scan256_after/manual_time,3,1,3083,13333.743756081903,13362.971456374064,ns,256.0
collision/deps/natural1024/scan256_after/manual_time,4,1,3083,13487.321764515094,13515.325656827235,ns,256.0
collision/deps/natural1024/scan256_after/manual_time,5,1,3083,13556.010703859773,13584.482322413303,ns,256.0
collision/deps/natural1024/scan256_after/manual_time,6,1,3083,13526.18747972772,13555.53292247864,ns,256.0
collision/deps/natural1024/churn/manual_time,0,1,60,712596.7833333333,800449.3166666293,ns,512.0
collision/deps/natural1024/churn/manual_time,1,1,60,702433.6166666667,786495.1333333536,ns,512.0
collision/deps/natural1024/churn/manual_time,2,1,60,706129.4500000001,792795.8333333744,ns,512.0
collision/deps/natural1024/churn/manual_time,3,1,60,706760.65,792912.4999999834,ns,512.0
collision/deps/natural1024/churn/manual_time,4,1,60,706624.5833333335,793668.7500000279,ns,512.0
collision/deps/natural1024/churn/manual_time,5,1,60,711448.9666666663,798881.2333333447,ns,512.0
collision/deps/natural1024/churn/manual_time,6,1,60,716551.8166666665,804198.6000000278,ns,512.0
collision/deps/natural1024/rebuild/manual_time,0,1,187,241811.6256684492,246405.97326204082,ns,4096.0
collision/deps/natural1024/rebuild/manual_time,1,1,187,226800.87700534755,231167.55614974245,ns,4096.0
collision/deps/natural1024/rebuild/manual_time,2,1,187,238736.33155080245,242645.9411764728,ns,4096.0
collision/deps/natural1024/rebuild/manual_time,3,1,187,226438.83422459886,231035.87165775432,ns,4096.0
collision/deps/natural1024/rebuild/manual_time,4,1,187,231187.05347593583,235842.24598929138,ns,4096.0
collision/deps/natural1024/rebuild/manual_time,5,1,187,230958.898395722,235344.47593581848,ns,4096.0
collision/deps/natural1024/rebuild/manual_time,6,1,187,232616.71657753995,237165.33155081116,ns,4096.0
collision/deps/gapped/points/manual_time,0,1,352,119286.9289772728,119356.29829545374,ns,2048.0
collision/deps/gapped/points/manual_time,1,1,352,119073.46875000004,119138.25568182263,ns,2048.0
collision/deps/gapped/points/manual_time,2,1,352,119307.93750000009,119209.63636363241,ns,2048.0
collision/deps/gapped/points/manual_time,3,1,352,118692.73863636378,118761.36363637107,ns,2048.0
collision/deps/gapped/points/manual_time,4,1,352,119502.64204545457,119563.44602272814,ns,2048.0
collision/deps/gapped/points/manual_time,5,1,352,118593.55113636366,118657.31534090672,ns,2048.0
collision/deps/gapped/points/manual_time,6,1,352,120251.84374999999,120318.65625000188,ns,2048.0
collision/deps/gapped/secondary/manual_time,0,1,447,93500.66666666677,93567.67114093933,ns,2048.0
collision/deps/gapped/secondary/manual_time,1,1,447,93665.85234899324,93737.51006711448,ns,2048.0
collision/deps/gapped/secondary/manual_time,2,1,447,93262.8143176733,93194.91051453665,ns,2048.0
collision/deps/gapped/secondary/manual_time,3,1,447,92282.8791946308,92346.85011185531,ns,2048.0
collision/deps/gapped/secondary/manual_time,4,1,447,93534.06711409398,93597.2214765148,ns,2048.0
collision/deps/gapped/secondary/manual_time,5,1,447,92525.15212527958,92596.56823266584,ns,2048.0
collision/deps/gapped/secondary/manual_time,6,1,447,92506.10514541379,92565.43624160568,ns,2048.0
collision/deps/gapped/scan256_after/manual_time,0,1,953,44943.0209863589,45002.492130118524,ns,256.0
collision/deps/gapped/scan256_after/manual_time,1,1,953,45044.59076600199,45100.865687304016,ns,256.0
collision/deps/gapped/scan256_after/manual_time,2,1,953,44210.73137460652,44267.48793284216,ns,256.0
collision/deps/gapped/scan256_after/manual_time,3,1,953,45278.19517313748,45184.416579222,ns,256.0
collision/deps/gapped/scan256_after/manual_time,4,1,953,44520.58971668417,44577.69254984078,ns,256.0
collision/deps/gapped/scan256_after/manual_time,5,1,953,43992.96537250794,44050.97901364203,ns,256.0
collision/deps/gapped/scan256_after/manual_time,6,1,953,43197.738719832145,43257.78174186938,ns,256.0
collision/deps/gapped/churn/manual_time,0,1,234,177213.35042735044,286042.55555555515,ns,512.0
collision/deps/gapped/churn/manual_time,1,1,234,174401.03846153835,282513.534188047,ns,512.0
collision/deps/gapped/churn/manual_time,2,1,234,173451.0769230768,282490.02991452615,ns,512.0
collision/deps/gapped/churn/manual_time,3,1,234,172607.07692307697,281387.106837609,ns,512.0
collision/deps/gapped/churn/manual_time,4,1,234,174451.05982906,283868.0512820598,ns,512.0
collision/deps/gapped/churn/manual_time,5,1,234,173042.71794871785,280706.5512820409,ns,512.0
collision/deps/gapped/churn/manual_time,6,1,234,172989.20512820515,279893.8717948786,ns,512.0
collision/deps/gapped/rebuild/manual_time,0,1,167,275294.622754491,281094.80838322896,ns,4096.0
collision/deps/gapped/rebuild/manual_time,1,1,167,249826.22754491022,255233.0359281451,ns,4096.0
collision/deps/gapped/rebuild/manual_time,2,1,167,264781.35329341306,269909.1856287492,ns,4096.0
collision/deps/gapped/rebuild/manual_time,3,1,167,260257.1137724553,265612.27544910717,ns,4096.0
collision/deps/gapped/rebuild/manual_time,4,1,167,261055.22155688627,267111.2754490879,ns,4096.0
collision/deps/gapped/rebuild/manual_time,5,1,167,277628.40718562866,283245.01197606104,ns,4096.0
collision/deps/gapped/rebuild/manual_time,6,1,167,276445.9999999999,281788.41916168644,ns,4096.0
collision/deps/blocked/points/manual_time,0,1,279,144512.26164874548,144598.1182795711,ns,2048.0
collision/deps/blocked/points/manual_time,1,1,279,143490.02867383513,143567.50537634984,ns,2048.0
collision/deps/blocked/points/manual_time,2,1,279,144854.38709677433,144923.68458782043,ns,2048.0
collision/deps/blocked/points/manual_time,3,1,279,149143.5519713262,149219.681003581,ns,2048.0
collision/deps/blocked/points/manual_time,4,1,279,145547.82437275993,145638.29032259143,ns,2048.0
collision/deps/blocked/points/manual_time,5,1,279,141438.32616487463,141506.12186380112,ns,2048.0
collision/deps/blocked/points/manual_time,6,1,279,142258.36200716833,142345.8781361963,ns,2048.0
collision/deps/blocked/secondary/manual_time,0,1,447,93649.92841163313,93716.62863535204,ns,2048.0
collision/deps/blocked/secondary/manual_time,1,1,447,93612.84563758389,93681.76733780559,ns,2048.0
collision/deps/blocked/secondary/manual_time,2,1,447,93169.78076062645,93047.63087248459,ns,2048.0
collision/deps/blocked/secondary/manual_time,3,1,447,94006.9194630873,94075.87695749885,ns,2048.0
collision/deps/blocked/secondary/manual_time,4,1,447,93237.83668903801,93306.58165548049,ns,2048.0
collision/deps/blocked/secondary/manual_time,5,1,447,93620.98434004466,93688.5727069319,ns,2048.0
collision/deps/blocked/secondary/manual_time,6,1,447,92764.48322147658,92832.86577181522,ns,2048.0
collision/deps/blocked/scan256_after/manual_time,0,1,1781,23829.541830432314,23886.25266704233,ns,256.0
collision/deps/blocked/scan256_after/manual_time,1,1,1781,23590.620999438408,23643.03761931603,ns,256.0
collision/deps/blocked/scan256_after/manual_time,2,1,1781,23835.224592925337,23815.50589556272,ns,256.0
collision/deps/blocked/scan256_after/manual_time,3,1,1781,24000.801796743406,24055.540145986262,ns,256.0
collision/deps/blocked/scan256_after/manual_time,4,1,1781,23818.859067939364,23873.94722066307,ns,256.0
collision/deps/blocked/scan256_after/manual_time,5,1,1781,24552.838854576123,24612.17967434007,ns,256.0
collision/deps/blocked/scan256_after/manual_time,6,1,1781,23755.335766423337,23836.211117349867,ns,256.0
collision/deps/blocked/churn/manual_time,0,1,215,193122.1720930234,285770.53953488055,ns,512.0
collision/deps/blocked/churn/manual_time,1,1,215,192737.26046511641,283788.1767441976,ns,512.0
collision/deps/blocked/churn/manual_time,2,1,215,190842.71162790683,281801.5488372133,ns,512.0
collision/deps/blocked/churn/manual_time,3,1,215,189453.51627906974,281007.74883721786,ns,512.0
collision/deps/blocked/churn/manual_time,4,1,215,192794.81860465117,284328.8790697693,ns,512.0
collision/deps/blocked/churn/manual_time,5,1,215,193889.39999999997,288207.7488372163,ns,512.0
collision/deps/blocked/churn/manual_time,6,1,215,194863.8930232559,286900.7767441884,ns,512.0
collision/deps/blocked/rebuild/manual_time,0,1,173,247271.32369942206,253240.6011560836,ns,4096.0
collision/deps/blocked/rebuild/manual_time,1,1,173,243114.99421965322,248835.50289017966,ns,4096.0
collision/deps/blocked/rebuild/manual_time,2,1,173,234084.84971098267,239405.82658958723,ns,4096.0
collision/deps/blocked/rebuild/manual_time,3,1,173,252026.36416184984,257818.1618497098,ns,4096.0
collision/deps/blocked/rebuild/manual_time,4,1,173,245144.15606936428,251002.16184970882,ns,4096.0
collision/deps/blocked/rebuild/manual_time,5,1,173,244496.69364161853,250162.32947977213,ns,4096.0
collision/deps/blocked/rebuild/manual_time,6,1,173,247799.68786127158,253666.90173410985,ns,4096.0
collision/deps/indirect/points/manual_time,0,1,351,119620.91168091164,119686.84615383881,ns,2048.0
collision/deps/indirect/points/manual_time,1,1,351,119693.8831908832,119762.1082621033,ns,2048.0
collision/deps/indirect/points/manual_time,2,1,351,118558.57264957268,118626.06837607731,ns,2048.0
collision/deps/indirect/points/manual_time,3,1,351,119710.25641025648,119649.45299145908,ns,2048.0
collision/deps/indirect/points/manual_time,4,1,351,118329.35612535608,118394.82336182901,ns,2048.0
collision/deps/indirect/points/manual_time,5,1,351,117687.70370370364,117747.50712251756,ns,2048.0
collision/deps/indirect/points/manual_time,6,1,351,118994.09686609685,119059.589743587,ns,2048.0
collision/deps/indirect/secondary/manual_time,0,1,470,90019.33617021282,90083.68723404476,ns,2048.0
collision/deps/indirect/secondary/manual_time,1,1,470,89758.97872340423,89821.7212766019,ns,2048.0
collision/deps/indirect/secondary/manual_time,2,1,470,89629.9893617022,89699.20212765747,ns,2048.0
collision/deps/indirect/secondary/manual_time,3,1,470,89488.15106382967,89430.408510627,ns,2048.0
