condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,adjacent,parity0:cold,33554432,0,1,1,4,1,40,120.003,140.004,200.006
isolated,adjacent,parity0:trained,33554432,0,1,1,4,1,40,20.0006,20.0006,200.006
isolated,adjacent,parity0:hot,33554432,0,1,1,4,1,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity1:cold,33554432,0,1,1,8,0,40,120.003,140.004,200.006
isolated,spatial,offset-parity1:trained,33554432,0,1,1,8,0,40,20.0006,20.0006,20.0006
isolated,spatial,offset-parity1:hot,33554432,0,1,1,8,0,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity1:cold,33554432,0,1,1,8,1,40,120.003,140.004,150.004
isolated,spatial,offset-parity1:trained,33554432,0,1,1,8,1,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity1:hot,33554432,0,1,1,8,1,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity1:cold,33554432,0,1,1,16,0,40,130.004,140.004,210.006
isolated,spatial,offset-parity1:trained,33554432,0,1,1,16,0,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity1:hot,33554432,0,1,1,16,0,40,20.0006,20.0006,20.0006
isolated,spatial,offset-parity1:cold,33554432,0,1,1,16,1,40,130.004,140.004,150.004
isolated,spatial,offset-parity1:trained,33554432,0,1,1,16,1,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity1:hot,33554432,0,1,1,16,1,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity1:cold,33554432,0,1,1,32,0,40,130.004,140.004,150.004
isolated,spatial,offset-parity1:trained,33554432,0,1,1,32,0,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity1:hot,33554432,0,1,1,32,0,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity1:cold,33554432,0,1,1,32,1,40,130.004,140.004,150.004
isolated,spatial,offset-parity1:trained,33554432,0,1,1,32,1,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity1:hot,33554432,0,1,1,32,1,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity1:cold,33554432,0,1,1,64,0,40,120.003,140.004,150.004
