name,family_index,per_family_instance_index,run_name,run_type,repetitions,repetition_index,threads,iterations,real_time,cpu_time,time_unit,items_per_iteration,items_per_second,unit_bytes,fraction_R_0,fraction_R_1,fraction_R_AC,fraction_W_A,fraction_W_AB,fraction_W_AC,fraction_W_all,binding_bytes
mixture/b3-A1s6-B2s1-C0s5-D1s1/5/bytes,109,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/5/bytes,iteration,3,0,1,20318,1377.2809331643823,1377.1016832365788,ns,256.0,185897674.16326696,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/5/bytes,109,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/5/bytes,iteration,3,1,1,20318,1375.9018604181051,1374.4168225218616,ns,256.0,186260816.80976227,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/5/bytes,109,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/5/bytes,iteration,3,2,1,20318,1374.9799685018415,1374.9764740624241,ns,256.0,186185003.7649281,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/5/word,110,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/5/word,iteration,3,0,1,19053,1465.5284207246273,1465.5173463496105,ns,256.0,174682340.42924064,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/5/word,110,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/5/word,iteration,3,1,1,19053,1466.2811105895526,1465.9838870519588,ns,256.0,174626748.80745575,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/5/word,110,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/5/word,iteration,3,2,1,19053,1466.510418307651,1466.506167007825,ns,256.0,174564557.4217582,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/50/bytes,111,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/50/bytes,iteration,3,0,1,14996,1854.119965323338,1854.11523072812,ns,256.0,138071245.9276156,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/50/bytes,111,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/50/bytes,iteration,3,1,1,14996,1851.8973059438897,1851.5544811949505,ns,256.0,138262202.16581663,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/50/bytes,111,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/50/bytes,iteration,3,2,1,14996,1851.793945049049,1850.5742197919442,ns,256.0,138335440.56870168,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/50/word,112,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/50/word,iteration,3,0,1,14576,1915.398120194304,1915.2196075740799,ns,256.0,133666133.63167442,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/50/word,112,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/50/word,iteration,3,1,1,14576,1908.9128018658366,1908.9071761800433,ns,256.0,134108144.80371293,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/50/word,112,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/50/word,iteration,3,2,1,14576,1908.7028677247815,1908.5799259055975,ns,256.0,134131139.34881777,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/90/bytes,113,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/90/bytes,iteration,3,0,1,15832,1767.898180903467,1767.7508211217994,ns,256.0,144816790.31977177,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/90/bytes,113,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/90/bytes,iteration,3,1,1,15832,1769.4368367901277,1769.432920666961,ns,256.0,144679121.2087908,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/90/bytes,113,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/90/bytes,iteration,3,2,1,15832,1769.1570237466942,1766.6947321880175,ns,256.0,144903358.42171723,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/90/word,114,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/90/word,iteration,3,0,1,16355,1711.1962091129444,1710.8475695506147,ns,256.0,149633435.8222475,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/90/word,114,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/90/word,iteration,3,1,1,16355,1709.8479975578164,1709.8429226537135,ns,256.0,149721355.45801038,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/90/word,114,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/90/word,iteration,3,2,1,16355,1713.44744725957,1713.3458881075444,ns,256.0,149415247.5439514,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/5/bytes,115,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/5/bytes,iteration,3,0,1,20326,1376.659647742167,1376.5306012004264,ns,256.0,185974797.63744512,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/5/bytes,115,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/5/bytes,iteration,3,1,1,20326,1376.6694873586666,1375.2977467283904,ns,256.0,186141510.52670765,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/5/bytes,115,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/5/bytes,iteration,3,2,1,20326,1376.2645380308109,1375.1023811866353,ns,256.0,186167956.2936154,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/5/word,116,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/5/word,iteration,3,0,1,19183,1460.144085910366,1459.95370901322,ns,256.0,175348025.3651535,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/5/word,116,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/5/word,iteration,3,1,1,19183,1456.5825470440993,1456.577751133803,ns,256.0,175754435.21688363,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/5/word,116,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/5/word,iteration,3,2,1,19183,1455.2579367161493,1455.1723922222004,ns,256.0,175924173.22394443,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/50/bytes,117,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/50/bytes,iteration,3,0,1,14979,1864.8604045622599,1864.724681220429,ns,256.0,137285682.21258947,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/50/bytes,117,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/50/bytes,iteration,3,1,1,14979,1857.8385072482122,1857.8324320716517,ns,256.0,137794989.2469779,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/50/bytes,117,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/50/bytes,iteration,3,2,1,14979,1862.5123840053313,1860.6389612123446,ns,256.0,137587143.63005543,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/50/word,118,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/50/word,iteration,3,0,1,14607,1908.3442185318704,1907.5560347778753,ns,256.0,134203134.97097863,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/50/word,118,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/50/word,iteration,3,1,1,14607,1917.578763599978,1915.9986307933784,ns,256.0,133611786.5042499,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/50/word,118,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/50/word,iteration,3,2,1,14607,1915.2778804725237,1913.013692065386,ns,256.0,133820265.40730582,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/90/bytes,119,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/90/bytes,iteration,3,0,1,15758,1766.969348899718,1766.7109404746573,ns,256.0,144902029.03889936,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/90/bytes,119,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/90/bytes,iteration,3,1,1,15758,1769.4087447637698,1769.2766848584874,ns,256.0,144691897.08475456,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/90/bytes,119,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/90/bytes,iteration,3,2,1,15758,1768.4796928597261,1766.817552988964,ns,256.0,144893285.42549238,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/90/word,120,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/90/word,iteration,3,0,1,16140,1734.9884758344149,1734.0521685253786,ns,256.0,147631083.22035083,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/90/word,120,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/90/word,iteration,3,1,1,16140,1730.205885998867,1730.0868029739445,ns,256.0,147969454.22619665,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/90/word,120,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/90/word,iteration,3,2,1,16140,1728.922800499804,1728.91833952915,ns,256.0,148069457.155344,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/5/bytes,121,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/5/bytes,iteration,3,0,1,20338,1372.9016619137965,1372.7697413708854,ns,256.0,186484296.88168344,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/5/bytes,121,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/5/bytes,iteration,3,1,1,20338,1372.324368173314,1372.2333562789283,ns,256.0,186557190.74938732,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/5/bytes,121,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/5/bytes,iteration,3,2,1,20338,1378.3195987800907,1377.2038056839474,ns,256.0,185883889.47477907,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/5/word,122,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/5/word,iteration,3,0,1,19162,1460.228786136434,1459.9818390564092,ns,256.0,175344646.86591828,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/5/word,122,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/5/word,iteration,3,1,1,19162,1458.8134328380954,1458.7261768082346,ns,256.0,175495582.42667636,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/5/word,122,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/5/word,iteration,3,2,1,19162,1459.2001878718047,1459.195386702798,ns,256.0,175439151.146481,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/50/bytes,123,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/50/bytes,iteration,3,0,1,15102,1843.8526685232857,1843.8479009402035,ns,256.0,138840085.38310674,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/50/bytes,123,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/50/bytes,iteration,3,1,1,15102,1842.5621109737317,1840.6159449079535,ns,256.0,139083876.08410195,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/50/bytes,123,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/50/bytes,iteration,3,2,1,15102,1840.2981724257781,1839.1015097337688,ns,256.0,139198406.74648726,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/50/word,124,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/50/word,iteration,3,0,1,14602,1909.8084508936026,1909.8035200658162,ns,256.0,134045202.71864283,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/50/word,124,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/50/word,iteration,3,1,1,14602,1909.0551294404768,1908.9311053280646,ns,256.0,134106463.70917846,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/50/word,124,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/50/word,iteration,3,2,1,14602,1908.0943021495484,1908.0886864813356,ns,256.0,134165671.5506678,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/90/bytes,125,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/90/bytes,iteration,3,0,1,16040,1746.6891521172827,1744.7532418953508,ns,256.0,146725619.33279657,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/90/bytes,125,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/90/bytes,iteration,3,1,1,16040,1738.0675187017746,1737.8354738153932,ns,256.0,147309687.169612,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/90/bytes,125,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/90/bytes,iteration,3,2,1,16040,1738.482793018676,1737.507605984974,ns,256.0,147337484.5198887,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/90/word,126,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/90/word,iteration,3,0,1,16257,1729.5291259133378,1729.5239589100038,ns,256.0,148017608.36047545,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/90/word,126,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/90/word,iteration,3,1,1,16257,1720.6823522203292,1720.1219167127413,ns,256.0,148826660.1993141,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/90/word,126,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/90/word,iteration,3,2,1,16257,1719.0572676382576,1719.05154702589,ns,256.0,148919327.31330976,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/5/bytes,127,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/5/bytes,iteration,3,0,1,20229,1383.0324781244894,1382.3145978546086,ns,256.0,185196626.2942743,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/5/bytes,127,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/5/bytes,iteration,3,1,1,20229,1376.0370260488553,1375.7714667061516,ns,256.0,186077416.34074646,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/5/bytes,127,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/5/bytes,iteration,3,2,1,20229,1378.4059024165808,1376.7804636907417,ns,256.0,185941046.34063417,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/5/word,128,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/5/word,iteration,3,0,1,19183,1459.220351349896,1458.0191836521738,ns,256.0,175580680.1929374,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/5/word,128,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/5/word,iteration,3,1,1,19183,1459.9444299666277,1457.8481467966408,ns,256.0,175601279.57257688,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/5/word,128,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/5/word,iteration,3,2,1,19183,1456.576812801615,1456.573111609303,ns,256.0,175754995.03568137,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/50/bytes,129,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/50/bytes,iteration,3,0,1,14976,1856.6581864269979,1856.653445512784,ns,256.0,137882489.9276214,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/50/bytes,129,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/50/bytes,iteration,3,1,1,14976,1850.8414796981838,1850.7098691240117,ns,256.0,138325301.1565618,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/50/bytes,129,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/50/bytes,iteration,3,2,1,14976,1852.1095085481961,1850.2992120725569,ns,256.0,138356001.19682768,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/50/word,130,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/50/word,iteration,3,0,1,14521,1919.4279319669452,1919.1908959437412,ns,256.0,133389544.80300137,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/50/word,130,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/50/word,iteration,3,1,1,14521,1917.9969010462212,1917.9912540458736,ns,256.0,133472975.67701897,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/50/word,130,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/50/word,iteration,3,2,1,14521,1919.0236898273474,1918.902348323156,ns,256.0,133409602.74695952,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/90/bytes,131,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/90/bytes,iteration,3,0,1,15888,1756.4208207449392,1756.2903449143967,ns,256.0,145761776.0874713,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/90/bytes,131,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/90/bytes,iteration,3,1,1,15888,1760.209151561267,1759.9504028196889,ns,256.0,145458644.51057932,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/90/bytes,131,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/90/bytes,iteration,3,2,1,15888,1759.5275679785861,1758.5008182275712,ns,256.0,145578550.40296632,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/90/word,132,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/90/word,iteration,3,0,1,16128,1734.6567460324857,1734.2579365079496,ns,256.0,147613566.9388799,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/90/word,132,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/90/word,iteration,3,1,1,16128,1733.9157986091395,1733.9106522817717,ns,256.0,147643132.39734244,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/90/word,132,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/90/word,iteration,3,2,1,16128,1733.2770957337186,1733.1499255952115,ns,256.0,147707936.98766857,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/5/bytes,133,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/5/bytes,iteration,3,0,1,20215,1383.5876329459868,1382.1425179322334,ns,256.0,185219683.70019546,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/5/bytes,133,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/5/bytes,iteration,3,1,1,20215,1379.0048478835345,1379.0008409596737,ns,256.0,185641656.18771094,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/5/bytes,133,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/5/bytes,iteration,3,2,1,20215,1378.7209003195487,1377.8333415779996,ns,256.0,185798958.60758406,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/5/word,134,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/5/word,iteration,3,0,1,19239,1451.2263631198803,1450.9455273143105,ns,256.0,176436671.93616435,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/5/word,134,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/5/word,iteration,3,1,1,19239,1451.3053173257022,1451.3011071261183,ns,256.0,176393443.6093237,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/5/word,134,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/5/word,iteration,3,2,1,19239,1452.7461926271203,1452.6446800768965,ns,256.0,176230294.65570927,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/50/bytes,135,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/50/bytes,iteration,3,0,1,14643,1901.816089601425,1901.5250290241595,ns,256.0,134628782.73623157,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/50/bytes,135,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/50/bytes,iteration,3,1,1,14643,1894.508843813614,1894.5032438708172,ns,256.0,135127770.73790863,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/50/bytes,135,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/50/bytes,iteration,3,2,1,14643,1893.9502151244644,1893.8189578638855,ns,256.0,135176595.91324013,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/50/word,136,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/50/word,iteration,3,0,1,14547,1919.400151234846,1919.0356087166329,ns,256.0,133400338.60611978,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/50/word,136,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/50/word,iteration,3,1,1,14547,1916.4448339804085,1916.4385784010187,ns,256.0,133581113.88761215,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
