name,repetition_index,threads,iterations,real_time,cpu_time,time_unit,drain_ns_per_update,flush_ns_per_update,read_ns_per_update,reset_ns_per_update,updates,write_ns_per_update
spread/t1/word_check_span/manual_time,2,1,39,1462452.794871795,3706792.717948723,ns,57.35066418770033,57.88797701322114,2.442789713541667,0.5373128255208334,8192.0,118.19130295973555
spread/t1/word_check_span/manual_time,3,1,39,1439540.5384615385,3707223.2820512485,ns,57.83969663962341,58.26590670072115,2.39215557391827,0.4262100610977566,8192.0,115.06710111177884
spread/t1/word_check_span/manual_time,4,1,39,1482506.6153846155,3753433.76923076,ns,59.838648086939116,60.26956881009615,2.4897367037259626,0.4309207231570511,8192.0,118.21074030949522
spread/t1/exact_top_span/manual_time,0,1,39,1437826.6153846157,3655444.4615384378,ns,58.256363306290055,58.67942144931892,2.3170979817708335,0.42305814302884615,8192.0,114.51942482972757
spread/t1/exact_top_span/manual_time,1,1,39,1439376.0256410257,3674472.2051281906,ns,59.266908303285255,59.739389272836526,2.349512344751603,0.4724809695512819,8192.0,113.61617963741988
spread/t1/exact_top_span/manual_time,2,1,39,1507827.6666666665,3749950.8205128564,ns,60.97033378405449,61.40905135717145,2.5000406901041665,0.4387175731169871,8192.0,120.1519024188702
spread/t1/exact_top_span/manual_time,3,1,39,1461548.6666666665,3669393.1538461647,ns,59.94468649839746,60.3786151592548,2.454135992588141,0.43392866085737186,8192.0,115.57895132211539
spread/t1/exact_top_span/manual_time,4,1,39,1401349.2307692308,3569853.5897435793,ns,56.56026517427883,57.06940479767627,2.3556659405048084,0.509139623397436,8192.0,111.63806778345355
spread/t1/read_flush_span/manual_time,0,1,39,1420312.4102564105,3679791.6410256317,ns,57.41660093649841,57.88686899038464,0.4990234374999996,0.47026805388621795,8192.0,114.99208733974362
spread/t1/read_flush_span/manual_time,1,1,39,1456663.0,3660306.6153846118,ns,59.35843286758814,59.78074293870191,0.5629444611378218,0.42231007111378194,8192.0,117.47162021734776
spread/t1/read_flush_span/manual_time,2,1,39,1527755.641025641,3755017.102564104,ns,62.41094501201922,62.86465532351762,0.5236910306490389,0.45371031149839763,8192.0,123.10526216947117
spread/t1/read_flush_span/manual_time,3,1,39,1491657.4615384615,3773936.948717959,ns,61.48442195012019,61.93569085536858,0.5248553936298077,0.45126890524839763,8192.0,119.62654622395836
spread/t1/read_flush_span/manual_time,4,1,39,1476739.1282051285,3734618.564102595,ns,60.537982647235566,61.020823943309296,0.5292311448317297,0.48284129607371784,8192.0,118.71595177283652
spread/t4/eager_atomic/manual_time,0,1,44,1286706.9772727273,2340735.5227272785,ns,0.0,0.0,0.5691084428267046,0.0,8192.0,156.49961436878544
spread/t4/eager_atomic/manual_time,1,1,44,1260524.0000000002,2342458.0681817955,ns,0.0,0.0,0.5909451571377843,0.0,8192.0,153.28161343661222
spread/t4/eager_atomic/manual_time,2,1,44,1284367.9772727273,2363394.886363663,ns,0.0,0.0,0.5886341441761366,0.0,8192.0,156.19456620649854
spread/t4/eager_atomic/manual_time,3,1,44,1312979.409090909,2392746.2045454574,ns,0.0,0.0,0.7263211337002843,0.0,8192.0,159.54948564009234
spread/t4/eager_atomic/manual_time,4,1,44,1284162.0909090908,2324916.6363636334,ns,0.0,0.0,0.5915444113991476,0.0,8192.0,156.16652332652703
spread/t4/eager_striped/manual_time,0,1,54,1068633.8148148146,2336508.481481481,ns,0.0,0.0,0.6218600802951388,0.0,8192.0,129.82660364221647
spread/t4/eager_striped/manual_time,1,1,54,1049496.5000000002,2334937.0555555704,ns,0.0,0.0,0.6891027379918981,0.0,8192.0,127.42326298466435
spread/t4/eager_striped/manual_time,2,1,54,1065286.3518518521,2349867.944444456,ns,0.0,0.0,0.6239194516782406,0.0,8192.0,129.4159184208623
spread/t4/eager_striped/manual_time,3,1,54,1063209.9444444445,2331884.574074097,ns,0.0,0.0,0.6172688802083334,0.0,8192.0,129.16910129123264
spread/t4/eager_striped/manual_time,4,1,54,1061794.5925925924,2385959.6296296273,ns,0.0,0.0,0.6116852936921298,0.0,8192.0,129.00191243489587
spread/t4/scatter_record/manual_time,0,1,13,4093811.9230769225,3043814.153846196,ns,62.31977726862981,63.123506986177894,5.624042217548076,0.8037297175480769,8192.0,430.9853515625
spread/t4/scatter_record/manual_time,1,1,13,4111702.846153846,3100708.307692311,ns,62.69435471754809,63.509202223557686,5.559082031250001,0.8148475060096154,8192.0,432.8485670823317
spread/t4/scatter_record/manual_time,2,1,13,4499405.769230769,2959304.0769231473,ns,64.49671349158653,65.36925330528847,6.088463416466348,0.8725398137019231,8192.0,477.7861515925481
spread/t4/scatter_record/manual_time,3,1,13,4124446.846153847,3022310.5384615893,ns,62.049485426682686,62.853074293870186,5.572819636418268,0.8035888671874999,8192.0,435.04662146935095
spread/t4/scatter_record/manual_time,4,1,13,4121648.9230769225,3014691.538461661,ns,64.2960205078125,65.10246394230768,5.843149038461538,0.8064434344951922,8192.0,432.18535907451917
