corpus,operation,cells,rounds,repetition,cells_per_call,ns_per_cell
msmarco-keyset--to/all,calico_encode,1024,976,1,1,45.864601010
msmarco-keyset--to/all,calico_encode,1024,976,2,1,45.835366171
msmarco-keyset--to/all,calico_encode,1024,976,3,1,45.840319024
msmarco-keyset--to/all,calico_encode,1024,976,4,1,45.834800845
msmarco-keyset--to/all,calico_p2_encode,1024,976,0,1,35.139162157
msmarco-keyset--to/all,calico_p2_encode,1024,976,1,1,35.144359151
msmarco-keyset--to/all,calico_p2_encode,1024,976,2,1,35.172941614
msmarco-keyset--to/all,calico_p2_encode,1024,976,3,1,35.151761415
msmarco-keyset--to/all,calico_p2_encode,1024,976,4,1,35.265326828
msmarco-keyset--to/all,bec_decode,1024,976,0,1,51.138283651
msmarco-keyset--to/all,bec_decode,1024,976,1,1,49.093090620
msmarco-keyset--to/all,bec_decode,1024,976,2,1,48.957569560
msmarco-keyset--to/all,bec_decode,1024,976,3,1,48.901754411
msmarco-keyset--to/all,bec_decode,1024,976,4,1,48.922966629
msmarco-keyset--to/all,calico_decode,1024,976,0,1,79.806870758
msmarco-keyset--to/all,calico_decode,1024,976,1,1,79.762872415
msmarco-keyset--to/all,calico_decode,1024,976,2,1,79.720168817
msmarco-keyset--to/all,calico_decode,1024,976,3,1,79.793041792
msmarco-keyset--to/all,calico_decode,1024,976,4,1,79.691195128
msmarco-keyset--to/all,bec_decode_x2,1024,976,0,2,29.788014897
msmarco-keyset--to/all,bec_decode_x2,1024,976,1,2,29.787928847
msmarco-keyset--to/all,bec_decode_x2,1024,976,2,2,29.787577144
msmarco-keyset--to/all,bec_decode_x2,1024,976,3,2,29.818765109
msmarco-keyset--to/all,bec_decode_x2,1024,976,4,2,29.792383413
msmarco-keyset--to/all,calico_decode_x2,1024,976,0,2,43.108133785
msmarco-keyset--to/all,calico_decode_x2,1024,976,1,2,43.021475870
msmarco-keyset--to/all,calico_decode_x2,1024,976,2,2,43.033751441
msmarco-keyset--to/all,calico_decode_x2,1024,976,3,2,43.015915667
msmarco-keyset--to/all,calico_decode_x2,1024,976,4,2,43.011353039
real-roaring--census-income/partial,bec_encode,574,1742,0,1,20.521541982
real-roaring--census-income/partial,bec_encode,574,1742,1,1,20.224609664
real-roaring--census-income/partial,bec_encode,574,1742,2,1,20.253340307
real-roaring--census-income/partial,bec_encode,574,1742,3,1,20.253083284
real-roaring--census-income/partial,bec_encode,574,1742,4,1,20.223194534
real-roaring--census-income/partial,calico_encode,574,1742,0,1,46.554413006
real-roaring--census-income/partial,calico_encode,574,1742,1,1,46.569716414
real-roaring--census-income/partial,calico_encode,574,1742,2,1,46.567783236
real-roaring--census-income/partial,calico_encode,574,1742,3,1,46.585969909
real-roaring--census-income/partial,calico_encode,574,1742,4,1,46.572448665
real-roaring--census-income/partial,calico_p2_encode,574,1742,0,1,34.634470371
real-roaring--census-income/partial,calico_p2_encode,574,1742,1,1,34.702188601
real-roaring--census-income/partial,calico_p2_encode,574,1742,2,1,34.624892490
real-roaring--census-income/partial,calico_p2_encode,574,1742,3,1,34.631120063
real-roaring--census-income/partial,calico_p2_encode,574,1742,4,1,34.757566696
real-roaring--census-income/partial,bec_decode,574,1742,0,1,51.121705197
real-roaring--census-income/partial,bec_decode,574,1742,1,1,48.895682403
real-roaring--census-income/partial,bec_decode,574,1742,2,1,49.045784212
real-roaring--census-income/partial,bec_decode,574,1742,3,1,48.919988639
real-roaring--census-income/partial,bec_decode,574,1742,4,1,48.904181185
real-roaring--census-income/partial,calico_decode,574,1742,0,1,79.420865720
real-roaring--census-income/partial,calico_decode,574,1742,1,1,79.373013317
real-roaring--census-income/partial,calico_decode,574,1742,2,1,79.323713782
real-roaring--census-income/partial,calico_decode,574,1742,3,1,79.305218080
real-roaring--census-income/partial,calico_decode,574,1742,4,1,79.318445297
real-roaring--census-income/partial,bec_decode_x2,574,1742,0,2,29.817753733
real-roaring--census-income/partial,bec_decode_x2,574,1742,1,2,29.821742100
real-roaring--census-income/partial,bec_decode_x2,574,1742,2,2,29.872856303
real-roaring--census-income/partial,bec_decode_x2,574,1742,3,2,29.833239658
real-roaring--census-income/partial,bec_decode_x2,574,1742,4,2,29.830488905
real-roaring--census-income/partial,calico_decode_x2,574,1742,0,2,42.987068810
real-roaring--census-income/partial,calico_decode_x2,574,1742,1,2,43.002988775
real-roaring--census-income/partial,calico_decode_x2,574,1742,2,2,43.010659481
real-roaring--census-income/partial,calico_decode_x2,574,1742,3,2,43.007923229
real-roaring--census-income/partial,calico_decode_x2,574,1742,4,2,43.003112286
real-roaring--census-income/all,bec_encode,1024,976,0,1,22.328625288
real-roaring--census-income/all,bec_encode,1024,976,1,1,22.319045770
real-roaring--census-income/all,bec_encode,1024,976,2,1,22.289240603
real-roaring--census-income/all,bec_encode,1024,976,3,1,22.245590460
real-roaring--census-income/all,bec_encode,1024,976,4,1,22.283757444
real-roaring--census-income/all,calico_encode,1024,976,0,1,46.102174853
real-roaring--census-income/all,calico_encode,1024,976,1,1,46.126087626
real-roaring--census-income/all,calico_encode,1024,976,2,1,46.121659076
real-roaring--census-income/all,calico_encode,1024,976,3,1,46.128695128
real-roaring--census-income/all,calico_encode,1024,976,4,1,46.114111728
real-roaring--census-income/all,calico_p2_encode,1024,976,0,1,34.492465660
real-roaring--census-income/all,calico_p2_encode,1024,976,1,1,34.489482942
real-roaring--census-income/all,calico_p2_encode,1024,976,2,1,34.558967966
real-roaring--census-income/all,calico_p2_encode,1024,976,3,1,34.484973345
real-roaring--census-income/all,calico_p2_encode,1024,976,4,1,34.637385134
real-roaring--census-income/all,bec_decode,1024,976,0,1,51.128068768
real-roaring--census-income/all,bec_decode,1024,976,1,1,48.930934218
real-roaring--census-income/all,bec_decode,1024,976,2,1,48.930827156
real-roaring--census-income/all,bec_decode,1024,976,3,1,48.900250544
real-roaring--census-income/all,bec_decode,1024,976,4,1,48.911248879
real-roaring--census-income/all,calico_decode,1024,976,0,1,79.352187860
real-roaring--census-income/all,calico_decode,1024,976,1,1,79.385757196
real-roaring--census-income/all,calico_decode,1024,976,2,1,79.332482510
real-roaring--census-income/all,calico_decode,1024,976,3,1,79.370775567
real-roaring--census-income/all,calico_decode,1024,976,4,1,79.340457103
real-roaring--census-income/all,bec_decode_x2,1024,976,0,2,29.789083012
real-roaring--census-income/all,bec_decode_x2,1024,976,1,2,29.815320625
real-roaring--census-income/all,bec_decode_x2,1024,976,2,2,29.792665575
real-roaring--census-income/all,bec_decode_x2,1024,976,3,2,29.796920026
real-roaring--census-income/all,bec_decode_x2,1024,976,4,2,29.787462078
real-roaring--census-income/all,calico_decode_x2,1024,976,0,2,42.993811435
real-roaring--census-income/all,calico_decode_x2,1024,976,1,2,43.002867652
real-roaring--census-income/all,calico_decode_x2,1024,976,2,2,42.995762559
real-roaring--census-income/all,calico_decode_x2,1024,976,3,2,43.001294746
real-roaring--census-income/all,calico_decode_x2,1024,976,4,2,43.040713451
real-roaring--census-income_srt/partial,bec_encode,199,5025,0,1,19.703959599
real-roaring--census-income_srt/partial,bec_encode,199,5025,1,1,19.710939773
real-roaring--census-income_srt/partial,bec_encode,199,5025,2,1,19.700172504
real-roaring--census-income_srt/partial,bec_encode,199,5025,3,1,19.697923448
real-roaring--census-income_srt/partial,bec_encode,199,5025,4,1,19.749232731
real-roaring--census-income_srt/partial,calico_encode,199,5025,0,1,46.549148729
real-roaring--census-income_srt/partial,calico_encode,199,5025,1,1,46.562646066
real-roaring--census-income_srt/partial,calico_encode,199,5025,2,1,46.533685342
real-roaring--census-income_srt/partial,calico_encode,199,5025,3,1,46.520902023
real-roaring--census-income_srt/partial,calico_encode,199,5025,4,1,46.521268032
real-roaring--census-income_srt/partial,calico_p2_encode,199,5025,0,1,34.042393060
real-roaring--census-income_srt/partial,calico_p2_encode,199,5025,1,1,33.897788445
real-roaring--census-income_srt/partial,calico_p2_encode,199,5025,2,1,33.836823921
real-roaring--census-income_srt/partial,calico_p2_encode,199,5025,3,1,33.819621491
real-roaring--census-income_srt/partial,calico_p2_encode,199,5025,4,1,33.831311783
real-roaring--census-income_srt/partial,bec_decode,199,5025,0,1,48.985806645
real-roaring--census-income_srt/partial,bec_decode,199,5025,1,1,48.869424736
real-roaring--census-income_srt/partial,bec_decode,199,5025,2,1,48.886687167
real-roaring--census-income_srt/partial,bec_decode,199,5025,3,1,48.934707368
real-roaring--census-income_srt/partial,bec_decode,199,5025,4,1,48.876245906
real-roaring--census-income_srt/partial,calico_decode,199,5025,0,1,79.356987925
real-roaring--census-income_srt/partial,calico_decode,199,5025,1,1,79.308331708
real-roaring--census-income_srt/partial,calico_decode,199,5025,2,1,79.271677792
real-roaring--census-income_srt/partial,calico_decode,199,5025,3,1,79.346944674
real-roaring--census-income_srt/partial,calico_decode,199,5025,4,1,79.241009025
real-roaring--census-income_srt/partial,bec_decode_x2,199,5025,0,2,29.804786120
real-roaring--census-income_srt/partial,bec_decode_x2,199,5025,1,2,29.789570239
real-roaring--census-income_srt/partial,bec_decode_x2,199,5025,2,2,29.776969424
real-roaring--census-income_srt/partial,bec_decode_x2,199,5025,3,2,29.821545539
real-roaring--census-income_srt/partial,bec_decode_x2,199,5025,4,2,29.781303533
real-roaring--census-income_srt/partial,calico_decode_x2,199,5025,0,2,43.030605765
real-roaring--census-income_srt/partial,calico_decode_x2,199,5025,1,2,43.002104553
real-roaring--census-income_srt/partial,calico_decode_x2,199,5025,2,2,42.997809945
real-roaring--census-income_srt/partial,calico_decode_x2,199,5025,3,2,43.008457211
real-roaring--census-income_srt/partial,calico_decode_x2,199,5025,4,2,42.989867247
real-roaring--census-income_srt/all,bec_encode,1024,976,0,1,24.025979964
real-roaring--census-income_srt/all,bec_encode,1024,976,1,1,23.977951300
real-roaring--census-income_srt/all,bec_encode,1024,976,2,1,24.014481341
real-roaring--census-income_srt/all,bec_encode,1024,976,3,1,23.987838995
real-roaring--census-income_srt/all,bec_encode,1024,976,4,1,24.010059794
real-roaring--census-income_srt/all,calico_encode,1024,976,0,1,45.675668185
real-roaring--census-income_srt/all,calico_encode,1024,976,1,1,45.725350802
real-roaring--census-income_srt/all,calico_encode,1024,976,2,1,45.690988009
real-roaring--census-income_srt/all,calico_encode,1024,976,3,1,45.717695393
real-roaring--census-income_srt/all,calico_encode,1024,976,4,1,45.706028673
real-roaring--census-income_srt/all,calico_p2_encode,1024,976,0,1,34.594442399
real-roaring--census-income_srt/all,calico_p2_encode,1024,976,1,1,34.585621318
real-roaring--census-income_srt/all,calico_p2_encode,1024,976,2,1,34.578155017
real-roaring--census-income_srt/all,calico_p2_encode,1024,976,3,1,34.585133037
real-roaring--census-income_srt/all,calico_p2_encode,1024,976,4,1,34.743844454
real-roaring--census-income_srt/all,bec_decode,1024,976,0,1,51.079434754
real-roaring--census-income_srt/all,bec_decode,1024,976,1,1,48.926225506
real-roaring--census-income_srt/all,bec_decode,1024,976,2,1,48.924779673
real-roaring--census-income_srt/all,bec_decode,1024,976,3,1,48.900795858
real-roaring--census-income_srt/all,bec_decode,1024,976,4,1,48.892652168
real-roaring--census-income_srt/all,calico_decode,1024,976,0,1,79.395874023
real-roaring--census-income_srt/all,calico_decode,1024,976,1,1,79.296667881
real-roaring--census-income_srt/all,calico_decode,1024,976,2,1,79.272322858
real-roaring--census-income_srt/all,calico_decode,1024,976,3,1,79.244203661
real-roaring--census-income_srt/all,calico_decode,1024,976,4,1,79.270121590
real-roaring--census-income_srt/all,bec_decode_x2,1024,976,0,2,29.801860872
real-roaring--census-income_srt/all,bec_decode_x2,1024,976,1,2,29.789909488
real-roaring--census-income_srt/all,bec_decode_x2,1024,976,2,2,29.797089624
real-roaring--census-income_srt/all,bec_decode_x2,1024,976,3,2,29.791329806
real-roaring--census-income_srt/all,bec_decode_x2,1024,976,4,2,29.798993720
real-roaring--census-income_srt/all,calico_decode_x2,1024,976,0,2,42.983480985
real-roaring--census-income_srt/all,calico_decode_x2,1024,976,1,2,42.995064157
real-roaring--census-income_srt/all,calico_decode_x2,1024,976,2,2,43.015091693
real-roaring--census-income_srt/all,calico_decode_x2,1024,976,3,2,42.983787662
real-roaring--census-income_srt/all,calico_decode_x2,1024,976,4,2,42.978666712
real-roaring--census1881/partial,bec_encode,580,1724,0,1,21.783957717
real-roaring--census1881/partial,bec_encode,580,1724,1,1,21.792900432
real-roaring--census1881/partial,bec_encode,580,1724,2,1,21.779331347
real-roaring--census1881/partial,bec_encode,580,1724,3,1,21.799029922
real-roaring--census1881/partial,bec_encode,580,1724,4,1,21.766582327
real-roaring--census1881/partial,calico_encode,580,1724,0,1,46.579903392
real-roaring--census1881/partial,calico_encode,580,1724,1,1,46.566010281
real-roaring--census1881/partial,calico_encode,580,1724,2,1,46.569619570
real-roaring--census1881/partial,calico_encode,580,1724,3,1,46.587235979
real-roaring--census1881/partial,calico_encode,580,1724,4,1,46.563011041
real-roaring--census1881/partial,calico_p2_encode,580,1724,0,1,34.596882751
real-roaring--census1881/partial,calico_p2_encode,580,1724,1,1,34.547034763
real-roaring--census1881/partial,calico_p2_encode,580,1724,2,1,34.591056285
real-roaring--census1881/partial,calico_p2_encode,580,1724,3,1,34.529376350
real-roaring--census1881/partial,calico_p2_encode,580,1724,4,1,34.642485399
real-roaring--census1881/partial,bec_decode,580,1724,0,1,51.121957757
real-roaring--census1881/partial,bec_decode,580,1724,1,1,48.944709577
real-roaring--census1881/partial,bec_decode,580,1724,2,1,48.917084367
real-roaring--census1881/partial,bec_decode,580,1724,3,1,48.883307665
real-roaring--census1881/partial,bec_decode,580,1724,4,1,48.948806905
real-roaring--census1881/partial,calico_decode,580,1724,0,1,79.344802584
real-roaring--census1881/partial,calico_decode,580,1724,1,1,79.386044884
real-roaring--census1881/partial,calico_decode,580,1724,2,1,79.278993319
real-roaring--census1881/partial,calico_decode,580,1724,3,1,79.332021562
real-roaring--census1881/partial,calico_decode,580,1724,4,1,79.302670214
real-roaring--census1881/partial,bec_decode_x2,580,1724,0,2,29.839241139
real-roaring--census1881/partial,bec_decode_x2,580,1724,1,2,29.804122330
real-roaring--census1881/partial,bec_decode_x2,580,1724,2,2,29.826399612
real-roaring--census1881/partial,bec_decode_x2,580,1724,3,2,29.803804804
real-roaring--census1881/partial,bec_decode_x2,580,1724,4,2,29.833600188
real-roaring--census1881/partial,calico_decode_x2,580,1724,0,2,42.993780002
real-roaring--census1881/partial,calico_decode_x2,580,1724,1,2,43.032443095
real-roaring--census1881/partial,calico_decode_x2,580,1724,2,2,42.985445336
real-roaring--census1881/partial,calico_decode_x2,580,1724,3,2,43.011995460
real-roaring--census1881/partial,calico_decode_x2,580,1724,4,2,43.003999320
real-roaring--census1881/all,bec_encode,1024,976,0,1,23.225875104
real-roaring--census1881/all,bec_encode,1024,976,1,1,23.171923028
real-roaring--census1881/all,bec_encode,1024,976,2,1,23.203577261
real-roaring--census1881/all,bec_encode,1024,976,3,1,23.142004795
real-roaring--census1881/all,bec_encode,1024,976,4,1,23.138990058
real-roaring--census1881/all,calico_encode,1024,976,0,1,46.174362433
real-roaring--census1881/all,calico_encode,1024,976,1,1,46.170002922
real-roaring--census1881/all,calico_encode,1024,976,2,1,46.168654145
real-roaring--census1881/all,calico_encode,1024,976,3,1,46.153489410
real-roaring--census1881/all,calico_encode,1024,976,4,1,46.154329894
real-roaring--census1881/all,calico_p2_encode,1024,976,0,1,34.522480949
real-roaring--census1881/all,calico_p2_encode,1024,976,1,1,34.532507724
real-roaring--census1881/all,calico_p2_encode,1024,976,2,1,34.484902304
real-roaring--census1881/all,calico_p2_encode,1024,976,3,1,34.464067303
real-roaring--census1881/all,calico_p2_encode,1024,976,4,1,34.589776711
real-roaring--census1881/all,bec_decode,1024,976,0,1,51.093685963
real-roaring--census1881/all,bec_decode,1024,976,1,1,48.878574059
real-roaring--census1881/all,bec_decode,1024,976,2,1,48.869088595
real-roaring--census1881/all,bec_decode,1024,976,3,1,48.936567463
real-roaring--census1881/all,bec_decode,1024,976,4,1,48.886862833
real-roaring--census1881/all,calico_decode,1024,976,0,1,79.327612705
real-roaring--census1881/all,calico_decode,1024,976,1,1,79.410651535
real-roaring--census1881/all,calico_decode,1024,976,2,1,79.323976611
real-roaring--census1881/all,calico_decode,1024,976,3,1,79.358396436
real-roaring--census1881/all,calico_decode,1024,976,4,1,79.339861760
real-roaring--census1881/all,bec_decode_x2,1024,976,0,2,29.826777224
real-roaring--census1881/all,bec_decode_x2,1024,976,1,2,29.786531542
real-roaring--census1881/all,bec_decode_x2,1024,976,2,2,29.791164711
real-roaring--census1881/all,bec_decode_x2,1024,976,3,2,29.793225398
real-roaring--census1881/all,bec_decode_x2,1024,976,4,2,29.799867224
real-roaring--census1881/all,calico_decode_x2,1024,976,0,2,43.014058097
real-roaring--census1881/all,calico_decode_x2,1024,976,1,2,42.996668581
real-roaring--census1881/all,calico_decode_x2,1024,976,2,2,43.006972016
real-roaring--census1881/all,calico_decode_x2,1024,976,3,2,42.991797776
real-roaring--census1881/all,calico_decode_x2,1024,976,4,2,43.021046623
real-roaring--census1881_srt/partial,bec_encode,33,30303,0,1,18.634300634
real-roaring--census1881_srt/partial,bec_encode,33,30303,1,1,18.636481636
real-roaring--census1881_srt/partial,bec_encode,33,30303,2,1,18.633865634
real-roaring--census1881_srt/partial,bec_encode,33,30303,3,1,18.624926625
real-roaring--census1881_srt/partial,bec_encode,33,30303,4,1,18.645210645
real-roaring--census1881_srt/partial,calico_encode,33,30303,0,1,46.568535569
real-roaring--census1881_srt/partial,calico_encode,33,30303,1,1,46.593210593
real-roaring--census1881_srt/partial,calico_encode,33,30303,2,1,46.543451543
real-roaring--census1881_srt/partial,calico_encode,33,30303,3,1,46.537488537
real-roaring--census1881_srt/partial,calico_encode,33,30303,4,1,46.529759530
real-roaring--census1881_srt/partial,calico_p2_encode,33,30303,0,1,33.786813787
real-roaring--census1881_srt/partial,calico_p2_encode,33,30303,1,1,33.731898732
real-roaring--census1881_srt/partial,calico_p2_encode,33,30303,2,1,33.754561755
real-roaring--census1881_srt/partial,calico_p2_encode,33,30303,3,1,33.732946733
real-roaring--census1881_srt/partial,calico_p2_encode,33,30303,4,1,33.754247754
real-roaring--census1881_srt/partial,bec_decode,33,30303,0,1,48.891663892
real-roaring--census1881_srt/partial,bec_decode,33,30303,1,1,48.900239900
real-roaring--census1881_srt/partial,bec_decode,33,30303,2,1,48.884726885
real-roaring--census1881_srt/partial,bec_decode,33,30303,3,1,48.927109927
real-roaring--census1881_srt/partial,bec_decode,33,30303,4,1,48.906781907
real-roaring--census1881_srt/partial,calico_decode,33,30303,0,1,79.231822232
real-roaring--census1881_srt/partial,calico_decode,33,30303,1,1,79.315466315
real-roaring--census1881_srt/partial,calico_decode,33,30303,2,1,79.265412265
real-roaring--census1881_srt/partial,calico_decode,33,30303,3,1,79.341391341
real-roaring--census1881_srt/partial,calico_decode,33,30303,4,1,79.272044272
real-roaring--census1881_srt/partial,bec_decode_x2,33,30303,0,2,29.822385322
real-roaring--census1881_srt/partial,bec_decode_x2,33,30303,1,2,29.776313776
real-roaring--census1881_srt/partial,bec_decode_x2,33,30303,2,2,29.803526304
real-roaring--census1881_srt/partial,bec_decode_x2,33,30303,3,2,29.782679283
real-roaring--census1881_srt/partial,bec_decode_x2,33,30303,4,2,29.779493279
real-roaring--census1881_srt/partial,calico_decode_x2,33,30303,0,2,42.994143494
real-roaring--census1881_srt/partial,calico_decode_x2,33,30303,1,2,42.985009985
real-roaring--census1881_srt/partial,calico_decode_x2,33,30303,2,2,42.974611475
real-roaring--census1881_srt/partial,calico_decode_x2,33,30303,3,2,42.971855972
real-roaring--census1881_srt/partial,calico_decode_x2,33,30303,4,2,43.005798506
real-roaring--census1881_srt/all,bec_encode,1024,976,0,1,24.389489346
real-roaring--census1881_srt/all,bec_encode,1024,976,1,1,24.389946609
real-roaring--census1881_srt/all,bec_encode,1024,976,2,1,24.422943616
real-roaring--census1881_srt/all,bec_encode,1024,976,3,1,24.383169706
real-roaring--census1881_srt/all,bec_encode,1024,976,4,1,24.397681064
real-roaring--census1881_srt/all,calico_encode,1024,976,0,1,45.310920090
real-roaring--census1881_srt/all,calico_encode,1024,976,1,1,45.317791048
real-roaring--census1881_srt/all,calico_encode,1024,976,2,1,45.311738561
real-roaring--census1881_srt/all,calico_encode,1024,976,3,1,45.346315478
real-roaring--census1881_srt/all,calico_encode,1024,976,4,1,45.311675525
real-roaring--census1881_srt/all,calico_p2_encode,1024,976,0,1,34.482472904
real-roaring--census1881_srt/all,calico_p2_encode,1024,976,1,1,34.463973249
real-roaring--census1881_srt/all,calico_p2_encode,1024,976,2,1,34.507629395
real-roaring--census1881_srt/all,calico_p2_encode,1024,976,3,1,34.486563260
real-roaring--census1881_srt/all,calico_p2_encode,1024,976,4,1,34.592373207
real-roaring--census1881_srt/all,bec_decode,1024,976,0,1,51.149876329
real-roaring--census1881_srt/all,bec_decode,1024,976,1,1,48.922719486
real-roaring--census1881_srt/all,bec_decode,1024,976,2,1,48.896880603
real-roaring--census1881_srt/all,bec_decode,1024,976,3,1,48.877725570
real-roaring--census1881_srt/all,bec_decode,1024,976,4,1,48.876085625
real-roaring--census1881_srt/all,calico_decode,1024,976,0,1,79.357251777
real-roaring--census1881_srt/all,calico_decode,1024,976,1,1,79.396081143
real-roaring--census1881_srt/all,calico_decode,1024,976,2,1,79.365025255
real-roaring--census1881_srt/all,calico_decode,1024,976,3,1,79.332404465
real-roaring--census1881_srt/all,calico_decode,1024,976,4,1,79.370737545
real-roaring--census1881_srt/all,bec_decode_x2,1024,976,0,2,29.789489246
real-roaring--census1881_srt/all,bec_decode_x2,1024,976,1,2,29.788453649
real-roaring--census1881_srt/all,bec_decode_x2,1024,976,2,2,29.789551782
real-roaring--census1881_srt/all,bec_decode_x2,1024,976,3,2,29.795958972
real-roaring--census1881_srt/all,bec_decode_x2,1024,976,4,2,29.791763556
real-roaring--census1881_srt/all,calico_decode_x2,1024,976,0,2,42.996234331
real-roaring--census1881_srt/all,calico_decode_x2,1024,976,1,2,43.040940582
real-roaring--census1881_srt/all,calico_decode_x2,1024,976,2,2,43.006448214
real-roaring--census1881_srt/all,calico_decode_x2,1024,976,3,2,42.975658479
real-roaring--census1881_srt/all,calico_decode_x2,1024,976,4,2,43.006116523
real-roaring--dimension_003/partial,bec_encode,3,333333,0,1,24.011081011
real-roaring--dimension_003/partial,bec_encode,3,333333,1,1,24.026421026
real-roaring--dimension_003/partial,bec_encode,3,333333,2,1,24.040256040
real-roaring--dimension_003/partial,bec_encode,3,333333,3,1,24.051083051
real-roaring--dimension_003/partial,bec_encode,3,333333,4,1,24.041134041
real-roaring--dimension_003/partial,calico_encode,3,333333,0,1,46.632065632
real-roaring--dimension_003/partial,calico_encode,3,333333,1,1,46.654803655
real-roaring--dimension_003/partial,calico_encode,3,333333,2,1,46.637861638
real-roaring--dimension_003/partial,calico_encode,3,333333,3,1,46.642488642
real-roaring--dimension_003/partial,calico_encode,3,333333,4,1,46.667549668
real-roaring--dimension_003/partial,calico_p2_encode,3,333333,0,1,33.917503918
real-roaring--dimension_003/partial,calico_p2_encode,3,333333,1,1,33.901270901
real-roaring--dimension_003/partial,calico_p2_encode,3,333333,2,1,33.874852875
real-roaring--dimension_003/partial,calico_p2_encode,3,333333,3,1,33.895703896
real-roaring--dimension_003/partial,calico_p2_encode,3,333333,4,1,33.873993874
real-roaring--dimension_003/partial,bec_decode,3,333333,0,1,49.416885417
real-roaring--dimension_003/partial,bec_decode,3,333333,1,1,49.385945386
real-roaring--dimension_003/partial,bec_decode,3,333333,2,1,49.369230369
real-roaring--dimension_003/partial,bec_decode,3,333333,3,1,49.366161366
real-roaring--dimension_003/partial,bec_decode,3,333333,4,1,49.376928377
real-roaring--dimension_003/partial,calico_decode,3,333333,0,1,79.750759751
real-roaring--dimension_003/partial,calico_decode,3,333333,1,1,79.799794800
real-roaring--dimension_003/partial,calico_decode,3,333333,2,1,79.813392813
real-roaring--dimension_003/partial,calico_decode,3,333333,3,1,79.805302805
real-roaring--dimension_003/partial,calico_decode,3,333333,4,1,79.779197779
real-roaring--dimension_003/partial,bec_decode_x2,3,333333,0,2,29.803631804
real-roaring--dimension_003/partial,bec_decode_x2,3,333333,1,2,29.812487312
real-roaring--dimension_003/partial,bec_decode_x2,3,333333,2,2,29.804334304
real-roaring--dimension_003/partial,bec_decode_x2,3,333333,3,2,29.810721811
real-roaring--dimension_003/partial,bec_decode_x2,3,333333,4,2,29.842497842
real-roaring--dimension_003/partial,calico_decode_x2,3,333333,0,2,42.903439903
real-roaring--dimension_003/partial,calico_decode_x2,3,333333,1,2,42.892286892
real-roaring--dimension_003/partial,calico_decode_x2,3,333333,2,2,42.910354410
real-roaring--dimension_003/partial,calico_decode_x2,3,333333,3,2,42.894188394
real-roaring--dimension_003/partial,calico_decode_x2,3,333333,4,2,42.906244406
real-roaring--dimension_003/all,bec_encode,1024,976,0,1,24.638510782
real-roaring--dimension_003/all,bec_encode,1024,976,1,1,24.608286373
real-roaring--dimension_003/all,bec_encode,1024,976,2,1,24.633577941
real-roaring--dimension_003/all,bec_encode,1024,976,3,1,24.604158996
real-roaring--dimension_003/all,bec_encode,1024,976,4,1,24.629904825
real-roaring--dimension_003/all,calico_encode,1024,976,0,1,45.279780153
real-roaring--dimension_003/all,calico_encode,1024,976,1,1,45.295364130
real-roaring--dimension_003/all,calico_encode,1024,976,2,1,45.286035757
real-roaring--dimension_003/all,calico_encode,1024,976,3,1,45.280537590
real-roaring--dimension_003/all,calico_encode,1024,976,4,1,45.280549597
real-roaring--dimension_003/all,calico_p2_encode,1024,976,0,1,34.481335249
real-roaring--dimension_003/all,calico_p2_encode,1024,976,1,1,34.497634638
real-roaring--dimension_003/all,calico_p2_encode,1024,976,2,1,34.460880467
real-roaring--dimension_003/all,calico_p2_encode,1024,976,3,1,34.468992139
real-roaring--dimension_003/all,calico_p2_encode,1024,976,4,1,34.601575507
real-roaring--dimension_003/all,bec_decode,1024,976,0,1,51.088293857
real-roaring--dimension_003/all,bec_decode,1024,976,1,1,48.865504531
real-roaring--dimension_003/all,bec_decode,1024,976,2,1,48.912075355
real-roaring--dimension_003/all,bec_decode,1024,976,3,1,49.146327285
real-roaring--dimension_003/all,bec_decode,1024,976,4,1,48.878722144
real-roaring--dimension_003/all,calico_decode,1024,976,0,1,79.393904889
real-roaring--dimension_003/all,calico_decode,1024,976,1,1,79.456137735
real-roaring--dimension_003/all,calico_decode,1024,976,2,1,79.488234223
real-roaring--dimension_003/all,calico_decode,1024,976,3,1,79.502938693
real-roaring--dimension_003/all,calico_decode,1024,976,4,1,79.343732990
real-roaring--dimension_003/all,bec_decode_x2,1024,976,0,2,29.795632284
real-roaring--dimension_003/all,bec_decode_x2,1024,976,1,2,29.802141033
real-roaring--dimension_003/all,bec_decode_x2,1024,976,2,2,29.799917753
real-roaring--dimension_003/all,bec_decode_x2,1024,976,3,2,29.818079714
real-roaring--dimension_003/all,bec_decode_x2,1024,976,4,2,29.785461426
real-roaring--dimension_003/all,calico_decode_x2,1024,976,0,2,43.021212719
real-roaring--dimension_003/all,calico_decode_x2,1024,976,1,2,43.019385166
real-roaring--dimension_003/all,calico_decode_x2,1024,976,2,2,43.020673908
real-roaring--dimension_003/all,calico_decode_x2,1024,976,3,2,43.013475762
real-roaring--dimension_003/all,calico_decode_x2,1024,976,4,2,43.086195649
real-roaring--dimension_008/partial,bec_encode,6,166666,0,1,6.622601490
real-roaring--dimension_008/partial,bec_encode,6,166666,1,1,6.632021528
real-roaring--dimension_008/partial,bec_encode,6,166666,2,1,6.629413518
real-roaring--dimension_008/partial,bec_encode,6,166666,3,1,6.620954484
real-roaring--dimension_008/partial,bec_encode,6,166666,4,1,6.622627491
