input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:metadata_bytes,counter:selected_blocks,counter:original_blocks,counter:body_bytes,counter:issued_bytes,counter:blocks_per_call,counter:output_body_bytes
neoverse-v2,count/random129/direct4/cp16/point/inline/sparse17,1,5,"[675.1424175401365,674.6820848163534,674.4551399174765,675.0874122513982,675.2309837485793]",675.0874122513982,"[675.1203961911328,674.6601596321583,674.4358111373383,675.4896624672251,675.9088373880677]",675.1203961911328,,,516.0,8.0,129.0,5066.0,,,
neoverse-v2,count/random129/direct4/cp16/point/materialized/crossing15,1,5,"[173.9701172896475,174.00600144438985,173.3222352266631,173.92491969011286,174.11589511172565]",173.9701172896475,"[173.9649127170737,174.000049804703,173.31675672984096,173.9205866969288,174.1103419082099]",173.9649127170737,,,516.0,2.0,129.0,5066.0,,,
neoverse-v2,count/random129/direct4/cp16/point/materialized/last,1,5,"[92.65639547187052,92.56447048240875,92.50405998725732,92.60008463812974,92.5037690436116]",92.56447048240875,"[92.74539779926695,92.56109818030033,92.50100507860138,92.5969768301422,92.50068768505494]",92.56109818030033,,,516.0,1.0,129.0,5066.0,,,
neoverse-v2,count/random129/direct4/cp16/point/materialized/masked25,1,5,"[3136.7941309244475,3138.821218961478,3142.35349887153,3139.721896164726,3138.467268622462]",3138.821218961478,"[3136.7110609433553,3138.7327313823375,3145.998645598454,3139.6492099332754,3138.378781040114]",3138.7327313823375,,,516.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/direct4/cp16/point/materialized/range37,1,5,"[3090.3996463303456,3095.7259062782223,3089.3846153819677,3089.982316533729,3090.13306807937]",3090.13306807937,"[3090.2961980553478,3098.8496905376796,3089.3028293561333,3089.885057472329,3090.0424403135416]",3090.0424403135416,,,516.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/direct4/cp16/point/materialized/scan,1,5,"[10806.074074073042,10789.293209879634,10786.63271604068,10808.288580248185,10787.38271604791]",10789.293209879634,"[10805.720679020453,10788.953703700632,10786.287037032629,10821.581790117132,10787.09259262194]",10788.953703700632,,,516.0,129.0,129.0,5066.0,,,
neoverse-v2,count/random129/direct4/cp16/point/materialized/sparse17,1,5,"[680.0748497182292,679.7887337601213,679.5675780487056,679.7791351565211,680.3630017450199]",679.7887337601213,"[680.0545859997471,679.7664339729564,679.5478960652155,679.7580957918423,681.0155128958562]",679.7664339729564,,,516.0,8.0,129.0,5066.0,,,
neoverse-v2,count/random129/direct4/cp16/point/shared/crossing15,1,5,"[163.90463766084326,164.33131184920688,163.97992619241285,163.9339021695257,164.40730554972274]",163.97992619241285,"[163.89826763461156,164.3267517566875,163.9747314480923,163.9294831106286,164.40218132204632]",163.9747314480923,,,516.0,2.0,129.0,5066.0,,,
neoverse-v2,count/random129/direct4/cp16/point/shared/last,1,5,"[94.65510361950534,94.53061086004735,94.5381295549444,94.62084877109156,94.5514026301824]",94.5514026301824,"[94.6522942876464,94.52757080985214,94.53502164682342,94.61768657616707,94.5485797264297]",94.5485797264297,,,516.0,1.0,129.0,5066.0,,,
neoverse-v2,count/random129/direct4/cp16/point/shared/masked25,1,5,"[2920.5640598991654,2919.727953411737,2917.859816970116,2918.116056571293,2921.700083194566]",2919.727953411737,"[2920.470465897694,2922.811980035019,2917.8315307840026,2918.0108153054152,2939.2628951720862]",2920.470465897694,,,516.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/direct4/cp16/point/shared/range37,1,5,"[2883.825979379769,2882.2053608237607,2881.956288658714,2881.109690722309,2884.707628864001]",2882.2053608237607,"[2886.7558762847448,2882.12783504708,2881.864329889684,2881.0173195835755,2886.8140206091975]",2882.12783504708,,,516.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/direct4/cp16/point/shared/scan,1,5,"[10054.886819478434,10053.04297994211,10047.898280798494,10065.637535814698,10059.60028653031]",10054.886819478434,"[10054.548710629017,10052.742120338724,10047.591690566145,10075.906876773324,10059.366762150597]",10054.548710629017,,,516.0,129.0,129.0,5066.0,,,
neoverse-v2,count/random129/direct4/cp16/point/shared/sparse17,1,5,"[645.8881549176516,635.0665098179267,634.5263777031813,634.8757578500703,635.9346665456438]",635.0665098179267,"[707.0580942897635,635.0333906436658,634.506379513568,634.857388471178,637.8787440028804]",635.0333906436658,,,516.0,8.0,129.0,5066.0,,,
neoverse-v2,count/random129/direct8/cp16/point/shared/crossing15,1,5,"[163.9875037884381,163.71715664554242,164.2291982374523,164.38355908897256,163.87464154986563]",163.9875037884381,"[163.981908469723,163.71137481668939,164.22367286047373,164.37752080741677,163.86890634850565]",163.981908469723,,,1032.0,2.0,129.0,5066.0,,,
neoverse-v2,count/random129/direct8/cp16/point/shared/last,1,5,"[94.39153832632144,94.38531849584517,94.31526427516559,94.34490311940928,94.28366483227357]",94.34490311940928,"[94.38892870193024,94.38187054660413,94.31164054794907,94.341847289994,94.28008166931609]",94.341847289994,,,1032.0,1.0,129.0,5066.0,,,
neoverse-v2,count/random129/direct8/cp16/point/shared/masked25,1,5,"[2914.1122236128876,2914.4997914069045,2912.896537338577,2913.5469336692604,2918.4159365878136]",2914.1122236128876,"[2914.0267000361628,2917.3174801775717,2912.795160616699,2913.4609929087956,2930.2924488844906]",2914.0267000361628,,,1032.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/direct8/cp16/point/shared/range37,1,5,"[2883.2291838421547,2881.308738665633,2881.6112943114626,2878.686727122326,2879.4727947253846]",2881.308738665633,"[2885.890354491025,2881.2456718940794,2882.7584501349424,2878.609645507442,2879.4101401418384]",2881.2456718940794,,,1032.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/direct8/cp16/point/shared/scan,1,5,"[10054.975433522197,10028.121387280522,10044.362716753867,10035.865606942982,10034.583815026956]",10035.865606942982,"[10054.615606959303,10027.816473986164,10055.387283231319,10035.588150323965,10034.257225455898]",10035.588150323965,,,1032.0,129.0,129.0,5066.0,,,
neoverse-v2,count/random129/direct8/cp16/point/shared/sparse17,1,5,"[632.5367733743732,631.9655391312488,631.6104108094688,632.7367370998883,632.9723406186872]",632.5367733743732,"[632.5117439024126,631.9486714420964,631.5937244920362,635.5614401001345,633.7079894808691]",632.5117439024126,,,1032.0,8.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp16/buffered16/shared/crossing15,1,5,"[230.77551154898572,231.24359945949047,230.85959998675932,230.94823552672122,231.10395729680366]",230.94823552672122,"[230.76813074599016,231.5126033800897,230.8537019342025,230.94039342324578,231.0965764938081]",230.94039342324578,,,288.0,2.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp16/buffered16/shared/last,1,5,"[137.37259227164557,137.35496513965978,137.58134084373847,137.34214361682186,137.51358963248055]",137.37259227164557,"[137.3688698940926,137.35043526234838,137.71254973025714,137.33853940999595,137.5090794496606]",137.3688698940926,,,288.0,1.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp16/buffered16/shared/masked25,1,5,"[3383.4136429615,3380.49298500036,3382.160619255097,3383.685534590316,3385.0628930831244]",3383.4136429615,"[3383.3072085100744,3380.386550555809,3382.071117566448,3383.589743580939,3388.5418480843205]",3383.3072085100744,,,288.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp16/buffered16/shared/range37,1,5,"[3204.4333639706415,3205.2789522040616,3203.3239889702813,3207.5340073532116,3207.971047792997]",3205.2789522040616,"[3204.3584558843713,3205.189338240753,3203.2068014654833,3210.699448530363,3207.895220595535]",3205.189338240753,,,288.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp16/buffered16/shared/scan,1,5,"[11146.62600321774,11143.868378808198,11146.910112350606,11150.754414120693,11147.60353130297]",11146.910112350606,"[11146.235955059887,11143.539325851389,11146.50722312301,11150.481540926705,11147.256821803978]",11146.50722312301,,,288.0,129.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp16/buffered16/shared/sparse17,1,5,"[911.3193683109232,909.4886452622595,911.338945444596,911.3576089790744,909.8582615504143]",911.3193683109232,"[912.3132341443152,909.4590185318858,911.612503263703,911.3231532242556,909.8350300171824]",911.3231532242556,,,288.0,8.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp16/native16/shared/crossing15,1,5,"[193.32459125242127,193.4620023790792,193.46487951968558,193.3013251445262,193.1709132154798]",193.32459125242127,"[193.31853265833723,193.6528342606634,193.45931889267212,193.2955708633134,193.16399701182308]",193.31853265833723,,,288.0,2.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp16/native16/shared/last,1,5,"[123.16650843878192,122.60777074544488,122.69725738401605,122.8255098453941,122.73862517572111]",122.73862517572111,"[123.24024261585193,122.60321729952952,122.69349507696944,122.94214135009823,122.73451125133009]",122.73451125133009,,,288.0,1.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp16/native16/shared/masked25,1,5,"[3236.7484946721374,3235.857804538169,3234.358036127837,3233.872626215171,3243.692913388087]",3235.857804538169,"[3236.635479387806,3235.758684567022,3234.2542844020836,3233.7517369095026,3259.658175079631]",3235.758684567022,,,288.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp16/native16/shared/range37,1,5,"[3165.3948322744072,3166.611967363003,3168.7003626490614,3163.033544875896,3164.2724388058205]",3165.3948322744072,"[3165.2946509472868,3166.5095194850796,3168.5965548548284,3162.943789668298,3164.1618313623985]",3165.2946509472868,,,288.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp16/native16/shared/scan,1,5,"[11073.813291139058,11070.335443031101,11067.995253172046,11076.268987342404,11075.344936711735]",11073.813291139058,"[11073.405063268421,11069.99367087341,11067.674050641934,11075.90664553465,11074.988924052159]",11073.405063268421,,,288.0,129.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp16/native16/shared/sparse17,1,5,"[753.6104417667667,753.2999023125626,753.5241506565663,753.341365462034,753.3673070657359]",753.3673070657359,"[754.5001628115343,753.2797134488723,753.4978834263914,753.3174861629267,753.3439704761315]",753.3439704761315,,,288.0,8.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp16/point/shared/crossing15,1,5,"[192.25304794717294,191.84732928756168,191.9078508556977,191.75050571327273,191.8684052266409]",191.8684052266409,"[193.1574544852793,191.96293258968268,192.06544202106843,191.74367175142638,192.00899349475304]",192.00899349475304,,,288.0,2.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp16/point/shared/last,1,5,"[99.12106729259685,98.69856195472559,98.73825313558172,98.97224303954009,98.83160588793439]",98.83160588793439,"[99.11756055506497,98.69590362135588,98.73575034276074,99.05965696195373,98.82836781133204]",98.82836781133204,,,288.0,1.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp16/point/shared/masked25,1,5,"[3485.8050847463296,3484.8325024923142,3488.185443666384,3484.5767696925836,3492.104187435215]",3485.8050847463296,"[3485.6774675943007,3484.730807582814,3488.078763715148,3484.490029911833,3495.535393829002]",3485.6774675943007,,,288.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp16/point/shared/range37,1,5,"[3426.851199215142,3429.903083702586,3428.727361721727,3428.185511503582,3430.402349484292]",3428.727361721727,"[3426.729809106431,3431.335780711856,3428.604013711289,3428.0876162503573,3433.5952031359616]",3428.604013711289,,,288.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp16/point/shared/scan,1,5,"[11959.715265861803,11937.104631219527,11938.994854202047,11937.070325899364,11943.090909100396]",11938.994854202047,"[11959.3018867965,11936.720411645892,11938.64493997295,11936.69468268624,11942.727272755423]",11938.64493997295,,,288.0,129.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp16/point/shared/sparse17,1,5,"[700.1613290634391,700.8567854281179,699.7004603676841,699.517413931389,699.8491793430803]",699.8491793430803,"[700.1366092873509,701.5826661319411,699.6845476372499,699.500800640093,699.8262610111385]",699.8262610111385,,,288.0,8.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp64/buffered16/shared/crossing15,1,5,"[230.5329244565752,230.1810927556268,230.405249447721,230.29600685859052,230.05242852892755]",230.29600685859052,"[230.7048504637402,230.175816928135,230.39848979510165,230.29092887462087,230.04794407646153]",230.29092887462087,,,264.0,2.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp64/buffered16/shared/last,1,5,"[137.35762173611792,137.42984003767998,137.38087116759786,137.33278444289667,137.41037402967305]",137.38087116759786,"[137.35303457991438,137.54826315378796,137.375676311404,137.327393554659,137.40582608049112]",137.375676311404,,,264.0,1.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp64/buffered16/shared/masked25,1,5,"[3380.6395742602544,3380.410256409946,3381.9046927893546,3384.5437832587086,3380.72762457513]",3380.72762457513,"[3380.5403967189472,3380.311562646147,3381.7939042166076,3388.2012578562576,3380.626995646299]",3380.626995646299,,,264.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp64/buffered16/shared/range37,1,5,"[3206.1596330294674,3204.1458715579265,3208.4963302749507,3207.8931192663867,3203.3155963315776]",3206.1596330294674,"[3206.0733945065185,3204.0550458721164,3211.2715596244384,3211.468807343921,3203.2123853154935]",3206.0733945065185,,,264.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp64/buffered16/shared/scan,1,5,"[11148.0350318466,11147.25318471038,11148.684713372444,11146.535031846946,11143.949044586807]",11147.25318471038,"[11147.643312068965,11146.95700635324,11148.321656040192,11146.213375814634,11143.53821658391]",11146.95700635324,,,264.0,129.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp64/buffered16/shared/sparse17,1,5,"[908.2769049484453,908.3654097925261,906.9070437279161,907.728724797265,909.4291699392664]",908.2769049484453,"[908.2588373927891,908.3387012315865,906.8785022225431,907.7025399327413,913.4990835273381]",908.2588373927891,,,264.0,8.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp64/native16/shared/crossing15,1,5,"[193.8830063554073,193.33755180997912,193.31989499852054,193.4191489360385,193.3206686929753]",193.33755180997912,"[194.07629179336467,193.3328543797538,193.3130146451459,193.4132633326771,193.31434097849686]",193.3328543797538,,,264.0,2.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp64/native16/shared/last,1,5,"[122.82684927640899,122.69323662993473,122.71207266843889,122.79635953951336,122.99677850922475]",122.79635953951336,"[122.82331091767976,122.80928070988072,122.70890398893692,123.25087138699776,122.99452522655983]",122.82331091767976,,,264.0,1.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp64/native16/shared/masked25,1,5,"[3238.6243068386,3236.2310536044806,3237.8844732000084,3241.0859519420073,3236.892329020914]",3237.8844732000084,"[3238.504621076375,3236.132162670017,3237.788354899177,3244.0628465783298,3236.8133086898674]",3237.788354899177,,,264.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp64/native16/shared/range37,1,5,"[3164.2824220514476,3164.6023497521874,3167.503840938277,3167.743334838512,3165.532760957013]",3165.532760957013,"[3164.192046997118,3164.486217803023,3170.818346134565,3167.752824221833,3165.464979665463]",3165.464979665463,,,264.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp64/native16/shared/scan,1,5,"[11072.161392414357,11073.430379748697,11076.129746835797,11074.876582276333,11085.852848091012]",11074.876582276333,"[11071.889240504348,11073.031645583464,11075.841772128426,11074.498417738674,11096.1756329008]",11074.498417738674,,,264.0,129.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp64/native16/shared/sparse17,1,5,"[753.0605437023216,753.250731073282,753.0387739634645,753.4878154445514,753.1297519769431]",753.1297519769431,"[753.0363912034585,753.4963717104438,753.0129968582348,753.4633380253384,753.1039748732524]",753.1039748732524,,,264.0,8.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp64/point/shared/crossing15,1,5,"[213.88499234308918,214.18297090353374,213.8740581928696,214.8026646246257,214.2642572741103]",214.18297090353374,"[213.87996937242292,214.38842266487845,213.86735068881256,216.8203062787711,214.2619601834592]",214.2619601834592,,,264.0,2.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp64/point/shared/last,1,5,"[99.09170726182307,98.88897700242147,99.08268664327467,98.98265265661679,98.88026792792418]",98.98265265661679,"[99.13955760733849,98.88546505056782,99.21927042010229,98.98027359248707,99.31559419983908]",99.13955760733849,,,264.0,1.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp64/point/shared/masked25,1,5,"[4800.500686809637,4793.139423079193,4779.140796703899,4781.06799450451,4793.434065933873]",4793.139423079193,"[4800.340659340949,4793.0226648472935,4778.983516473545,4780.9567307590405,4798.303571421356]",4793.0226648472935,,,264.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp64/point/shared/range37,1,5,"[4283.525766872524,4278.837423314292,4275.331288340392,4277.106748466143,4272.529447855344]",4277.106748466143,"[4283.394478539899,4278.693865024564,4275.227607361117,4283.356441713858,4272.404294483833]",4278.693865024564,,,264.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp64/point/shared/scan,1,5,"[16994.184019375134,16970.573849882796,16961.44794188579,16945.317191287748,16958.23486682608]",16961.44794188579,"[17000.208232466917,16970.09443099134,16961.00000003753,16944.847457678727,16957.619854720266]",16961.00000003753,,,264.0,129.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_local/cp64/point/shared/sparse17,1,5,"[978.7908854914144,976.8715027402899,978.0321603690733,977.6124891837272,977.2884338047794]",977.6124891837272,"[979.8374675498127,976.8474185181881,978.3472742983189,977.5823478512309,977.2637727139962]",977.5823478512309,,,264.0,8.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp16/buffered16/shared/crossing15,1,5,"[215.70658313023404,215.44933798335688,215.41088238002305,215.51029289226526,215.53569334288693]",215.51029289226526,"[215.70189191705032,215.4423937529949,215.40369124346168,215.50285484994302,215.5278232159767]",215.50285484994302,,,372.0,2.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp16/buffered16/shared/last,1,5,"[130.58747276081473,130.51705127496703,130.5339442365516,130.8606097856776,130.48533273736572]",130.5339442365516,"[130.58309586348417,130.5129351287297,130.52941833857744,131.31889888461157,130.48198021977433]",130.52941833857744,,,372.0,1.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp16/buffered16/shared/masked25,1,5,"[3320.839124227719,3321.9071870553857,3326.9238457884253,3325.5059495478986,3318.3388862435418]",3321.9071870553857,"[3320.7215611646216,3321.815801996471,3330.5088053305117,3325.4583531680496,3318.2341742132844]",3321.815801996471,,,372.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp16/buffered16/shared/range37,1,5,"[3188.8285453712074,3188.9398084805885,3189.833561333234,3187.823985410431,3189.9306885561523]",3188.9398084805885,"[3188.7400820715943,3192.357957139574,3189.7925216549156,3187.740538075965,3189.8422252630194]",3189.7925216549156,,,372.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp16/buffered16/shared/scan,1,5,"[11076.77215190727,11076.762658224356,11071.78322784297,11070.443037976713,11078.14715190299]",11076.762658224356,"[11076.41297469047,11076.457278469117,11071.417721511722,11070.074367076997,11089.257911371575]",11076.41297469047,,,372.0,129.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp16/buffered16/shared/sparse17,1,5,"[850.7120195243781,851.3065283710042,852.8237949976806,851.5825503359118,850.4190359974397]",851.3065283710042,"[850.6859060392529,851.5314215968143,852.7925564367323,851.5575350819395,850.3903599752699]",851.5314215968143,,,372.0,8.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp16/native16/shared/crossing15,1,5,"[181.04030790034707,180.79097103020064,180.9923284963868,180.72320174754202,180.82069485622011]",180.82069485622011,"[181.03638113102207,180.78527591431813,180.9868934314958,180.7181307536696,180.81434961276648]",180.81434961276648,,,372.0,2.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp16/native16/shared/last,1,5,"[109.17666552579948,109.16454553942772,109.04639512085951,109.0689703457221,109.04701745653661]",109.0689703457221,"[109.27308087277974,109.16205619727208,109.0424121729683,109.0658275508844,109.04301894997711]",109.0658275508844,,,372.0,1.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp16/native16/shared/masked25,1,5,"[3189.297038724723,3183.7694760830504,3186.8164009085804,3184.23143508015,3184.164920274742]",3184.23143508015,"[3192.3252847413105,3183.6615034202982,3197.6309794976432,3184.1617312035637,3184.0587699291295]",3184.1617312035637,,,372.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp16/native16/shared/range37,1,5,"[3135.2421524656424,3140.0443946187547,3136.1381165920507,3134.6403587448567,3208.5887892373808]",3136.1381165920507,"[3135.1295964104834,3142.8717488754023,3136.068609861435,3134.5484304940956,3502.6484304946707]",3136.068609861435,,,372.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp16/native16/shared/scan,1,5,"[10934.464062495319,10937.618750006539,10936.551562501507,10933.2078125024,10947.429687502286]",10936.551562501507,"[10934.12187502807,10937.276562517083,10936.257812499407,10932.918750006236,10961.073437520952]",10936.257812499407,,,372.0,129.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp16/native16/shared/sparse17,1,5,"[711.3797069000287,711.3464278449624,711.3872379400264,713.4950132305597,712.2327498470263]",711.3872379400264,"[711.354264196337,711.3262772239394,711.3645430495743,716.645939343526,712.6702625695061]",711.3645430495743,,,372.0,8.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp16/point/shared/crossing15,1,5,"[187.2698468152187,187.2432948133542,187.27468422472654,187.2723461434676,187.0424617038756]",187.2698468152187,"[187.2625907012433,187.2378661650741,187.26933619946405,187.26694437016323,187.03614619724618]",187.2625907012433,,,372.0,2.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp16/point/shared/last,1,5,"[97.50389852693993,97.80060427171246,97.51849015616693,97.55356297516276,97.49287126507615]",97.51849015616693,"[97.50075185872564,97.89217788436211,97.51613711705771,97.55023530414552,97.48941828400756]",97.51613711705771,,,372.0,1.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp16/point/shared/masked25,1,5,"[3447.7676021658517,3447.056129983518,3442.5755785346473,3425.727720335115,3420.068931563448]",3442.5755785346473,"[3447.6671590365745,3446.9497784377527,3455.7853274265212,3425.627277202339,3419.998030527107]",3446.9497784377527,,,372.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp16/point/shared/range37,1,5,"[3328.931018078289,3326.2901998095012,3330.804471931277,3325.4362511911604,3325.949096099259]",3326.2901998095012,"[3328.8349191237203,3326.2059942789097,3333.8273073159658,3325.3801141775266,3325.852997148071]",3326.2059942789097,,,372.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp16/point/shared/scan,1,5,"[11709.04362416574,11703.40604027162,11709.515100673092,11705.511744970969,11726.458053688313]",11709.04362416574,"[11708.645973144012,11703.05704698992,11709.208053697626,11705.087248321353,11738.12583893486]",11708.645973144012,,,372.0,129.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp16/point/shared/sparse17,1,5,"[693.85016801808,694.0526783944732,693.2772287013045,693.7163471043175,696.7200039530711]",693.85016801808,"[693.8287210917912,694.0325163075428,693.2606246293842,693.694999013554,697.12077485481]",693.8287210917912,,,372.0,8.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp64/buffered16/shared/crossing15,1,5,"[216.8985055271251,216.08099178655317,215.53986290379626,215.73046995609087,215.6530290865344]",215.73046995609087,"[217.0637621193311,216.07460013564014,215.53279194695412,215.72238004090354,215.6460816398612]",215.72238004090354,,,348.0,2.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp64/buffered16/shared/last,1,5,"[130.58541907572828,130.46312805407578,130.6741019807057,130.55052407774178,130.56619045840588]",130.56619045840588,"[130.58172628621804,130.45941661364697,130.67040919106293,130.546514230302,130.56197545576507]",130.56197545576507,,,348.0,1.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp64/buffered16/shared/masked25,1,5,"[3323.749406740345,3328.303749406775,3321.6250593265504,3321.399620313631,3324.862363550324]",3323.749406740345,"[3324.892738496884,3347.846701481414,3321.5709539589984,3321.286188893597,3324.756051252541]",3324.756051252541,,,348.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp64/buffered16/shared/range37,1,5,"[3190.8698224872173,3188.504779244799,3188.012289487332,3188.2781065066665,3188.516158397514]",3188.504779244799,"[3194.000000007122,3188.402822031682,3187.903504783233,3188.201638592786,3188.4260355049037]",3188.402822031682,,,348.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp64/buffered16/shared/scan,1,5,"[11080.180379745058,11072.319620253063,11071.19936708576,11078.514240507227,11072.199367089801]",11072.319620253063,"[11079.792721490756,11071.995253120755,11070.843354426182,11078.19145569288,11071.797468378585]",11071.995253120755,,,348.0,129.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp64/buffered16/shared/sparse17,1,5,"[850.8861283643616,851.2531969310027,852.628059919639,852.7057605646207,852.7203751072987]",852.628059919639,"[850.8615272183857,851.2259164547985,852.6017537445493,852.6795761786848,853.6313481922732]",852.6017537445493,,,348.0,8.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp64/native16/shared/crossing15,1,5,"[181.50069977200093,181.2348382749243,181.31632282803528,181.33311735436428,181.3687798051253]",181.33311735436428,"[181.58327285912523,181.22815156559076,181.31023222048606,181.32736367397456,181.54393012626167]",181.32736367397456,,,348.0,2.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp64/native16/shared/last,1,5,"[108.9838931632213,109.18826233814086,109.0816288234207,109.04739788578496,109.02178332394524]",109.04739788578496,"[108.98034340402604,109.61299806066906,109.07882967393584,109.07349721670616,109.01796772367663]",109.07349721670616,,,348.0,1.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp64/native16/shared/masked25,1,5,"[3180.919582010516,3189.527487503562,3181.6987732822713,3183.3103134938615,3183.80690595257]",3183.3103134938615,"[3180.828714215628,3193.004089042197,3181.6333484731804,3183.2144479750973,3183.711949118211]",3183.2144479750973,,,348.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp64/native16/shared/range37,1,5,"[3139.532105970551,3136.013920074269,3136.9146834310036,3136.299057029478,3135.4571171958555]",3136.299057029478,"[3143.8253255479312,3135.918724749115,3136.824876511631,3136.214189502013,3135.3529411816353]",3136.214189502013,,,348.0,37.0,129.0,5066.0,,,
neoverse-v2,count/random129/series_folded_scan/cp64/native16/shared/scan,1,5,"[10927.120312498319,10923.75625000308,10941.74999999309,10935.639062492619,10930.66562499745]",10930.66562499745,"[10926.778125019966,10923.484374991687,10953.942187486022,10935.385937482777,10930.3078124956]",10930.3078124956,,,348.0,129.0,129.0,5066.0,,,
