case,ordinary,candidate,ratio,ordinary_min,ordinary_max,candidate_min,candidate_max,improvement_separated,loss_separated,both_edges_agree,block_medians
runtime/authored/avx2/local/k23/h16/u64/independentlygapped/o1-n16,15.415706892338491,18.946636533773173,1.2290475335379873,15.245140278812077,15.702742730219583,18.67430276841136,19.740251263437802,False,True,True,"[15.53296577761214, 18.81817520589648, 15.38866823857291, 19.075097861649862]"
runtime/authored/avx2/local/k23/h16/u64/independentlygapped/o1-n17,15.987309232239578,21.39518850349216,1.3382607537450517,15.472378988981143,16.23109109664178,20.716564032633347,21.55462224167982,False,True,True,"[15.731076935460734, 21.234868684764937, 16.017300432139855, 21.542936891607475]"
runtime/authored/avx2/local/k7/h0/u32/dense/mixed,7.545838919353388,9.581125660663556,1.2697230570467273,7.154971719213728,7.728556437647696,9.48918163174504,9.662082064207329,False,True,True,"[7.3882307437954235, 9.516309224694904, 7.5992929186164995, 9.650840619284331]"
runtime/authored/avx2/local/k7/h0/u32/dense/o1-n16,10.223391025504693,14.746558007235642,1.4424331389112308,9.875233433501055,10.819954158264517,14.5641978770165,14.95009848819558,False,True,True,"[9.888061841921356, 14.69520763185845, 10.629681448450805, 14.797908382612833]"
runtime/authored/avx2/local/k7/h0/u32/dense/o1-n17,11.319442685768065,15.874328672177398,1.4023948981283496,11.09032449959151,11.43131204044117,15.262513771438785,16.087360139650038,False,True,True,"[11.288678513071886, 15.999862167700215, 11.350206858464244, 15.623310579442588]"
runtime/authored/avx2/local/k7/h0/u64/dense/mixed,8.07625128762577,10.097750705744271,1.25030169891021,7.9460490627331435,8.376130199266354,9.473761735113692,10.456630653941133,False,True,True,"[8.100957950158275, 9.561806412701985, 8.051544625093264, 10.350433866325666]"
runtime/authored/avx2/local/k7/h0/u64/dense/o1-n16,11.433210328309752,15.511793005778268,1.356731185760621,10.888023930161058,11.86845937500001,15.384189304754713,16.0601035517344,False,True,True,"[11.096124912934906, 15.560414593057839, 11.789628515624988, 15.463171418498696]"
runtime/authored/avx2/local/k7/h0/u64/dense/o1-n17,12.158960422094049,17.45747639237211,1.4357704759569847,11.54107894398292,12.577325521034538,16.924068565756695,17.838455585245043,False,True,True,"[11.773554087333679, 17.009962275534573, 12.541667069072084, 17.616047396376448]"
runtime/authored/avx2/striped/k12/h0/u32/dense/mixed,6.47407946032323,10.482467907391063,1.619144153486758,6.0973175214003525,6.62069999112317,9.885049487387718,10.661711679864194,False,True,True,"[6.4961129339281065, 10.061418382330615, 6.452045986718353, 10.539758061946396]"
runtime/authored/avx2/striped/k12/h0/u32/dense/o16-n16,3.0994253596284924,2.5524505117314362,0.8235237876602332,2.9458886054040154,3.1377396566099818,2.530089179573888,2.629393956866272,True,False,True,"[2.964221272741161, 2.5500810368894533, 3.133820378538843, 2.5548199865734196]"
