dataset,id,group,status,reason,branches,rows,bytes,hits,like_pass,literal_pass,rich_pass,survivor_bytes,bounded_bytes,bounded_rows,intervals,bounds_re2_calls,false_negatives,exact_mismatches,bounds_mismatches
uap,device_parsers:160,device_parsers,signature,character-class;unbounded-repeat,6,18213,1919759,11,11,319,11,1649,727,11,11,11,0,0,0
uap,device_parsers:161,device_parsers,signature,character-class;unbounded-repeat,6,18213,1919759,335,337,12268,337,48433,21916,337,337,337,0,0,0
uap,device_parsers:162,device_parsers,signature,case-fold;character-class,6,18213,1919759,64,871,8504,271,125866,14841,871,873,873,0,0,0
uap,device_parsers:163,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:164,device_parsers,signature,character-class;unbounded-repeat;branch-budget,6,18213,1919759,11,11,8528,11,1587,1118,11,11,11,0,0,0
uap,device_parsers:165,device_parsers,signature,character-class;unbounded-repeat;branch-budget,6,18213,1919759,17,8450,12268,8450,1221275,499257,8450,8450,8450,0,0,0
uap,device_parsers:166,device_parsers,signature,character-class,3,18213,1919759,10,10,272,10,1259,207,10,20,20,0,0,0
uap,device_parsers:167,device_parsers,signature,character-class;unbounded-repeat,6,18213,1919759,5,5,12268,5,866,274,5,5,5,0,0,0
uap,device_parsers:168,device_parsers,signature,character-class;unbounded-repeat,6,18213,1919759,4,4,301,4,364,344,4,4,4,0,0,0
uap,device_parsers:169,device_parsers,fallback,unbounded-repeat;branch-budget;character-class,1,18213,1919759,37,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:170,device_parsers,signature,unbounded-repeat;branch-budget;character-class,4,18213,1919759,62,13742,15970,2078,1738761,1738761,0,13742,13742,0,0,0
uap,device_parsers:171,device_parsers,signature,unbounded-repeat;branch-budget;character-class,4,18213,1919759,64,13742,15970,2078,1738761,1738761,0,13742,13742,0,0,0
uap,device_parsers:172,device_parsers,signature,unbounded-repeat;branch-budget;character-class,4,18213,1919759,66,13742,15970,2078,1738761,1738761,0,13742,13742,0,0,0
uap,device_parsers:173,device_parsers,fallback,branch-budget;unbounded-repeat;character-class,1,18213,1919759,247,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:174,device_parsers,signature,branch-budget;unbounded-repeat;character-class,6,18213,1919759,483,14016,18213,14016,1759363,1331212,11593,14016,14016,0,0,0
uap,device_parsers:175,device_parsers,fallback,branch-budget;unbounded-repeat;character-class,1,18213,1919759,581,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:176,device_parsers,signature,branch-budget;unbounded-repeat;character-class,6,18213,1919759,613,14016,18213,14016,1759363,1331212,11593,14016,14016,0,0,0
uap,device_parsers:177,device_parsers,signature,character-class;optional-repeat;repeat-budget,1,18213,1919759,21,21,25,21,1172,1172,0,21,21,0,0,0
uap,device_parsers:178,device_parsers,signature,case-fold;branch-budget;character-class;unbounded-repeat,4,18213,1919759,1016,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:179,device_parsers,fallback,case-fold;character-class;branch-budget,1,18213,1919759,74,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:180,device_parsers,signature,case-fold;branch-budget;character-class;unbounded-repeat,6,18213,1919759,89,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:181,device_parsers,signature,character-class;repeat-budget,6,18213,1919759,4,4,18213,4,532,342,4,4,4,0,0,0
uap,device_parsers:182,device_parsers,signature,character-class;repeat-budget,6,18213,1919759,8,8,18213,8,1090,645,8,8,8,0,0,0
uap,device_parsers:183,device_parsers,signature,branch-budget,2,18213,1919759,3,9520,18213,9520,1372947,325891,9520,11211,11211,0,0,0
uap,device_parsers:184,device_parsers,fallback,case-fold;branch-budget;character-class,1,18213,1919759,20,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:185,device_parsers,fallback,case-fold;character-class;unbounded-repeat;branch-budget,4,18213,1919759,26,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:186,device_parsers,signature,character-class;optional-repeat;case-fold;unbounded-repeat;branch-budget,4,18213,1919759,36,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:187,device_parsers,fallback,case-fold;character-class;unbounded-repeat;branch-budget,1,18213,1919759,22,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:188,device_parsers,signature,case-fold;branch-budget;character-class;unbounded-repeat,4,18213,1919759,107,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:189,device_parsers,fallback,case-fold;character-class;repeat-budget;branch-budget,4,18213,1919759,11,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:190,device_parsers,fallback,character-class;optional-repeat;branch-budget,1,18213,1919759,13,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:191,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,9,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:192,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,9,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:193,device_parsers,signature,branch-budget,2,18213,1919759,1,9520,18213,9520,1372947,325891,9520,11211,11211,0,0,0
uap,device_parsers:194,device_parsers,signature,branch-budget;character-class;unbounded-repeat,2,18213,1919759,23,12310,18213,12310,1634236,727022,12262,12310,12310,0,0,0
uap,device_parsers:195,device_parsers,signature,branch-budget;character-class,2,18213,1919759,7,12310,18213,12310,1634236,727022,12262,12310,12310,0,0,0
uap,device_parsers:196,device_parsers,signature,case-fold;branch-budget;character-class;optional-repeat,2,18213,1919759,4,12310,18213,12310,1634236,727022,12262,12310,12310,0,0,0
uap,device_parsers:197,device_parsers,signature,character-class;unbounded-repeat;branch-budget,2,18213,1919759,3,12310,18213,12310,1634236,727022,12262,12310,12310,0,0,0
uap,device_parsers:198,device_parsers,fallback,case-fold;character-class;unbounded-repeat;branch-budget,1,18213,1919759,3,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:199,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,22,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:200,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:201,device_parsers,signature,character-class,6,18213,1919759,4,4,18213,4,643,643,0,4,4,0,0,0
uap,device_parsers:202,device_parsers,fallback,branch-budget,1,18213,1919759,2,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:203,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,2,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:204,device_parsers,fallback,character-class;branch-budget,1,18213,1919759,15,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:205,device_parsers,signature,character-class;unbounded-repeat;branch-budget,2,18213,1919759,21,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:206,device_parsers,signature,branch-budget;character-class;unbounded-repeat,2,18213,1919759,10,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:207,device_parsers,fallback,case-fold;branch-budget;character-class;unbounded-repeat,2,18213,1919759,31,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:208,device_parsers,signature,character-class;unbounded-repeat,3,18213,1919759,1,1,1,1,137,52,1,1,1,0,0,0
uap,device_parsers:209,device_parsers,signature,character-class;branch-budget;unbounded-repeat,3,18213,1919759,5,8461,8528,8454,1222892,491692,8461,8461,8461,0,0,0
uap,device_parsers:210,device_parsers,signature,character-class;branch-budget,2,18213,1919759,9,9520,18213,9520,1372947,314672,9520,11250,11250,0,0,0
uap,device_parsers:211,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:212,device_parsers,fallback,character-class;branch-budget,1,18213,1919759,2,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:213,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:214,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:215,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:216,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:217,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:218,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:219,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:220,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:221,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:222,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:223,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:224,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:225,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:226,device_parsers,exact,,6,18213,1919759,2,2,18213,2,0,0,0,0,0,0,0,0
uap,device_parsers:227,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:228,device_parsers,signature,character-class;branch-budget,2,18213,1919759,30,9520,18213,9520,1372947,325891,9520,11211,11204,0,0,0
uap,device_parsers:229,device_parsers,signature,character-class;unbounded-repeat,6,18213,1919759,2,2,18213,2,276,276,0,2,2,0,0,0
uap,device_parsers:230,device_parsers,signature,branch-budget;character-class;unbounded-repeat,2,18213,1919759,8,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:231,device_parsers,fallback,case-fold;branch-budget,4,18213,1919759,4,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:232,device_parsers,signature,assertion,1,18213,1919759,1,1,1,1,126,126,0,1,1,0,0,0
uap,device_parsers:233,device_parsers,signature,case-fold;branch-budget;character-class;unbounded-repeat,8,18213,1919759,24,16124,18213,16122,1887832,1886338,96,16124,16124,0,0,0
uap,device_parsers:234,device_parsers,fallback,case-fold;branch-budget;character-class,1,18213,1919759,10,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:235,device_parsers,signature,character-class;branch-budget,6,18213,1919759,16,9411,12268,7872,1362322,415785,9411,9724,9724,0,0,0
uap,device_parsers:236,device_parsers,fallback,case-fold;branch-budget;character-class,1,18213,1919759,28,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:237,device_parsers,signature,character-class;unbounded-repeat,6,18213,1919759,3,3,8504,3,491,374,3,3,3,0,0,0
uap,device_parsers:238,device_parsers,signature,character-class;unbounded-repeat;branch-budget,4,18213,1919759,13,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:239,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:240,device_parsers,signature,character-class;unbounded-repeat,2,18213,1919759,13,13,13,13,1816,1816,0,13,13,0,0,0
uap,device_parsers:241,device_parsers,signature,branch-budget,1,18213,1919759,4,8504,8504,8504,1225762,144835,8504,8522,8522,0,0,0
uap,device_parsers:242,device_parsers,signature,branch-budget;character-class;unbounded-repeat,2,18213,1919759,10,8504,8504,8504,1225762,492336,8504,8504,8504,0,0,0
uap,device_parsers:243,device_parsers,signature,branch-budget;character-class;unbounded-repeat,1,18213,1919759,22,8504,8504,8504,1225762,492336,8504,8504,8504,0,0,0
uap,device_parsers:244,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:245,device_parsers,fallback,case-fold;branch-budget;character-class;unbounded-repeat,1,18213,1919759,157,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:246,device_parsers,signature,branch-budget;character-class,1,18213,1919759,2,8402,8402,4352,1212147,494460,8398,8402,8402,0,0,0
uap,device_parsers:247,device_parsers,exact,,6,18213,1919759,2,2,18213,2,0,0,0,0,0,0,0,0
uap,device_parsers:248,device_parsers,signature,branch-budget,1,18213,1919759,4,8402,8402,8402,1212147,134701,8399,8418,8418,0,0,0
uap,device_parsers:249,device_parsers,signature,assertion;unbounded-repeat;character-class,8,18213,1919759,275,276,18213,276,33030,33030,0,276,276,0,0,0
uap,device_parsers:250,device_parsers,fallback,character-class;branch-budget,1,18213,1919759,13,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:251,device_parsers,signature,character-class;unbounded-repeat;branch-budget,2,18213,1919759,37,12310,18213,12310,1634236,727022,12262,12310,12310,0,0,0
uap,device_parsers:252,device_parsers,fallback,character-class;branch-budget,1,18213,1919759,21,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:253,device_parsers,fallback,character-class;branch-budget,1,18213,1919759,424,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:254,device_parsers,signature,branch-budget;character-class;unbounded-repeat,3,18213,1919759,407,8504,8504,8504,1225762,492336,8504,8504,8504,0,0,0
uap,device_parsers:255,device_parsers,signature,character-class;unbounded-repeat;optional-repeat,1,18213,1919759,1,1,2,1,165,165,0,1,1,0,0,0
uap,device_parsers:256,device_parsers,exact,,1,18213,1919759,3,3,3,3,0,0,0,0,0,0,0,0
uap,device_parsers:257,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,1,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:258,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,6,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:259,device_parsers,signature,character-class;branch-budget,2,18213,1919759,17,9520,18213,9520,1372947,325891,9520,11211,11211,0,0,0
uap,device_parsers:260,device_parsers,signature,character-class;branch-budget,2,18213,1919759,4,9520,18213,9520,1372947,314672,9520,11250,11250,0,0,0
uap,device_parsers:261,device_parsers,signature,character-class;optional-repeat;branch-budget,2,18213,1919759,15,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:262,device_parsers,signature,character-class;unbounded-repeat;branch-budget,2,18213,1919759,8,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:263,device_parsers,signature,character-class;unbounded-repeat;branch-budget,2,18213,1919759,43,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:264,device_parsers,signature,case-fold;branch-budget;character-class;unbounded-repeat,4,18213,1919759,12,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:265,device_parsers,signature,character-class;unbounded-repeat,6,18213,1919759,7,7,18213,7,1044,1044,0,7,7,0,0,0
uap,device_parsers:266,device_parsers,signature,branch-budget,2,18213,1919759,4,9520,18213,9520,1372947,291960,9520,11407,11406,0,0,0
uap,device_parsers:267,device_parsers,signature,character-class;unbounded-repeat;branch-budget,3,18213,1919759,3,14000,18213,14000,1758373,1324552,11577,14000,14000,0,0,0
uap,device_parsers:268,device_parsers,exact,,1,18213,1919759,2,2,2,2,0,0,0,0,0,0,0,0
uap,device_parsers:269,device_parsers,exact,,1,18213,1919759,3,3,3,3,0,0,0,0,0,0,0,0
uap,device_parsers:270,device_parsers,exact,,1,18213,1919759,1,1,1,1,0,0,0,0,0,0,0,0
uap,device_parsers:271,device_parsers,exact,,1,18213,1919759,7,7,7,7,0,0,0,0,0,0,0,0
uap,device_parsers:272,device_parsers,fallback,case-fold;branch-budget,1,18213,1919759,2,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:273,device_parsers,fallback,case-fold;character-class;branch-budget,1,18213,1919759,62,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:274,device_parsers,fallback,case-fold;character-class;branch-budget,1,18213,1919759,84,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:275,device_parsers,signature,case-fold;character-class,6,18213,1919759,11,16109,18213,6685,1887638,1886550,62,16109,16109,0,0,0
uap,device_parsers:276,device_parsers,fallback,case-fold;character-class;branch-budget,1,18213,1919759,19,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:277,device_parsers,signature,case-fold;branch-budget;character-class;unbounded-repeat,4,18213,1919759,20,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:278,device_parsers,fallback,case-fold;branch-budget;character-class;unbounded-repeat,4,18213,1919759,11,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:279,device_parsers,signature,case-fold;branch-budget;character-class;unbounded-repeat,4,18213,1919759,21,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:280,device_parsers,fallback,case-fold;character-class;unbounded-repeat;branch-budget,1,18213,1919759,4,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:281,device_parsers,signature,character-class;branch-budget,1,18213,1919759,16,8504,8504,8504,1225762,492336,8504,8504,8504,0,0,0
uap,device_parsers:282,device_parsers,signature,character-class,3,18213,1919759,1,1,8504,1,160,111,1,1,1,0,0,0
uap,device_parsers:283,device_parsers,fallback,case-fold;branch-budget,1,18213,1919759,1,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:284,device_parsers,signature,character-class;branch-budget,1,18213,1919759,66,8504,8504,8504,1225762,492336,8504,8504,8504,0,0,0
uap,device_parsers:285,device_parsers,signature,character-class;branch-budget;case-fold,3,18213,1919759,139,8452,8504,8452,1221684,491067,8452,8452,8452,0,0,0
uap,device_parsers:286,device_parsers,signature,branch-budget;character-class;unbounded-repeat,1,18213,1919759,45,8504,8504,8504,1225762,492336,8504,8504,8504,0,0,0
uap,device_parsers:287,device_parsers,signature,branch-budget;character-class;unbounded-repeat,1,18213,1919759,51,8504,8504,8504,1225762,492336,8504,8504,8504,0,0,0
uap,device_parsers:288,device_parsers,signature,character-class;branch-budget,6,18213,1919759,40,701,18213,686,99048,54451,701,701,701,0,0,0
uap,device_parsers:289,device_parsers,fallback,case-fold;branch-budget;character-class;unbounded-repeat,1,18213,1919759,10,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:290,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,2,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:291,device_parsers,signature,branch-budget;character-class;unbounded-repeat,2,18213,1919759,3,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:292,device_parsers,signature,branch-budget;character-class;unbounded-repeat,2,18213,1919759,20,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:293,device_parsers,fallback,case-fold;character-class;branch-budget,4,18213,1919759,8,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:294,device_parsers,signature,character-class,6,18213,1919759,5,5,18213,5,691,691,0,5,5,0,0,0
uap,device_parsers:295,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,5,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:296,device_parsers,signature,character-class;branch-budget,2,18213,1919759,12,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:297,device_parsers,signature,character-class;optional-repeat,4,18213,1919759,4,4,18213,4,585,506,1,4,4,0,0,0
uap,device_parsers:298,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:299,device_parsers,signature,character-class;optional-repeat;branch-budget,3,18213,1919759,30,13999,18213,13999,1758347,1324526,11577,13999,13999,0,0,0
uap,device_parsers:300,device_parsers,fallback,case-fold;branch-budget;repeat-budget;character-class;optional-repeat,1,18213,1919759,16,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:301,device_parsers,signature,character-class,6,18213,1919759,3,3,18213,3,476,99,3,5,3,0,0,0
uap,device_parsers:302,device_parsers,signature,branch-budget;character-class;unbounded-repeat,2,18213,1919759,7,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:303,device_parsers,signature,branch-budget,2,18213,1919759,6,9520,18213,9520,1372947,438209,9520,9722,9722,0,0,0
uap,device_parsers:304,device_parsers,exact,,1,18213,1919759,1,1,1,1,0,0,0,0,0,0,0,0
uap,device_parsers:305,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,3,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:306,device_parsers,signature,branch-budget;character-class;unbounded-repeat,2,18213,1919759,2,326,2030,326,48052,30876,326,326,326,0,0,0
uap,device_parsers:307,device_parsers,signature,character-class,2,18213,1919759,1,1,18213,1,135,135,0,1,1,0,0,0
uap,device_parsers:308,device_parsers,fallback,character-class;branch-budget,1,18213,1919759,4,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:309,device_parsers,signature,character-class;branch-budget,6,18213,1919759,45,9411,12268,2827,1362322,323631,9411,11101,11097,0,0,0
uap,device_parsers:310,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,18,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:311,device_parsers,signature,character-class;branch-budget,6,18213,1919759,6,9411,12268,2827,1362322,323631,9411,11101,11096,0,0,0
uap,device_parsers:312,device_parsers,exact,,6,18213,1919759,3,3,18213,3,0,0,0,0,0,0,0,0
uap,device_parsers:313,device_parsers,signature,branch-budget;character-class;unbounded-repeat,2,18213,1919759,10,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:314,device_parsers,fallback,branch-budget,1,18213,1919759,1,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:315,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:316,device_parsers,signature,character-class;case-fold;branch-budget,6,18213,1919759,38,9411,12268,9411,1362322,732090,9406,9411,9411,0,0,0
uap,device_parsers:317,device_parsers,signature,character-class,7,18213,1919759,2,27,28,2,3877,3877,0,27,27,0,0,0
uap,device_parsers:318,device_parsers,signature,character-class,7,18213,1919759,3,3,3,3,394,394,0,3,3,0,0,0
uap,device_parsers:319,device_parsers,signature,branch-budget,6,18213,1919759,2,9411,12268,2160,1362322,312492,9411,11139,11138,0,0,0
uap,device_parsers:320,device_parsers,signature,character-class;optional-repeat,2,18213,1919759,3,4,4,4,580,407,2,4,4,0,0,0
uap,device_parsers:321,device_parsers,signature,character-class;optional-repeat,2,18213,1919759,1,4,4,4,580,332,4,4,4,0,0,0
uap,device_parsers:322,device_parsers,signature,character-class,6,18213,1919759,2,2,18213,2,292,157,2,2,2,0,0,0
uap,device_parsers:323,device_parsers,fallback,branch-budget,1,18213,1919759,1,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:324,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,11,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:325,device_parsers,fallback,branch-budget,1,18213,1919759,2,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:326,device_parsers,fallback,branch-budget,1,18213,1919759,2,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:327,device_parsers,signature,branch-budget;character-class;unbounded-repeat;optional-repeat,2,18213,1919759,62,62,8402,62,8996,3437,62,62,62,0,0,0
uap,device_parsers:328,device_parsers,signature,branch-budget,3,18213,1919759,8,8351,8402,5339,1208121,175721,8351,8367,8367,0,0,0
uap,device_parsers:329,device_parsers,signature,character-class;unbounded-repeat;optional-repeat,3,18213,1919759,9,9,8402,9,1378,1038,9,9,9,0,0,0
uap,device_parsers:330,device_parsers,signature,case-fold;branch-budget;character-class;unbounded-repeat,4,18213,1919759,9,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:331,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,7,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:332,device_parsers,exact,,2,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:333,device_parsers,signature,character-class;unbounded-repeat,2,18213,1919759,9,9,9,9,1290,1290,0,9,9,0,0,0
uap,device_parsers:334,device_parsers,signature,character-class;unbounded-repeat,6,18213,1919759,2,2,18213,2,275,148,2,2,2,0,0,0
uap,device_parsers:335,device_parsers,signature,branch-budget,2,18213,1919759,4,9520,18213,9520,1372947,303367,9520,11306,11306,0,0,0
uap,device_parsers:336,device_parsers,signature,branch-budget;character-class;unbounded-repeat,2,18213,1919759,11,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:337,device_parsers,signature,character-class;optional-repeat;branch-budget,8,18213,1919759,24,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:338,device_parsers,signature,character-class;unbounded-repeat,6,18213,1919759,38,38,18213,38,5158,5151,1,38,38,0,0,0
uap,device_parsers:339,device_parsers,fallback,branch-budget;character-class;optional-repeat,1,18213,1919759,40,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:340,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:341,device_parsers,fallback,branch-budget;character-class;unbounded-repeat,1,18213,1919759,7,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:342,device_parsers,signature,branch-budget,2,18213,1919759,0,9520,18213,9520,1372947,325891,9520,11211,11211,0,0,0
uap,device_parsers:343,device_parsers,signature,character-class;unbounded-repeat;branch-budget,2,18213,1919759,14,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:344,device_parsers,signature,character-class;unbounded-repeat,6,18213,1919759,1,1,18213,1,137,137,0,1,1,0,0,0
uap,device_parsers:345,device_parsers,signature,branch-budget;character-class;unbounded-repeat,2,18213,1919759,49,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:346,device_parsers,signature,character-class;branch-budget,2,18213,1919759,21,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:347,device_parsers,signature,character-class;unbounded-repeat;branch-budget,2,18213,1919759,83,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:348,device_parsers,signature,character-class;optional-repeat,6,18213,1919759,9,9,18213,9,1217,697,9,9,9,0,0,0
uap,device_parsers:349,device_parsers,signature,branch-budget,8,18213,1919759,6,9520,18213,9520,1372947,291994,9520,11407,11407,0,0,0
uap,device_parsers:350,device_parsers,signature,case-fold;character-class,6,18213,1919759,1,1,14,1,186,186,0,1,1,0,0,0
uap,device_parsers:351,device_parsers,signature,case-fold;branch-budget;character-class;unbounded-repeat,2,18213,1919759,23,8705,14056,8698,1259289,685598,8700,8705,8705,0,0,0
