name,repetition_index,threads,iterations,real_time,cpu_time,time_unit,operations,rows
cnf/tag8_cnf/q0/manual_time,2,1,11,2165886.9090909096,2166696.9090910535,ns,1048576.0,1048576.0
cnf/tag8_cnf/q0/manual_time,3,1,11,2191148.454545454,2191965.909091209,ns,1048576.0,1048576.0
cnf/tag8_cnf/q0/manual_time,4,1,11,2147360.3636363633,2148401.5454540574,ns,1048576.0,1048576.0
range/native/q0/manual_time,0,1,13,2193893.3846153845,2194423.076923285,ns,1048576.0,1048576.0
range/native/q0/manual_time,1,1,13,2189169.076923077,2189705.1538459775,ns,1048576.0,1048576.0
range/native/q0/manual_time,2,1,13,2168473.3076923075,2169314.076923001,ns,1048576.0,1048576.0
range/native/q0/manual_time,3,1,13,2163559.7692307695,2164246.769230916,ns,1048576.0,1048576.0
range/native/q0/manual_time,4,1,13,2181861.3846153845,2180743.6153846555,ns,1048576.0,1048576.0
range/prefix16/q0/manual_time,0,1,11,2477134.9090909096,2478272.727272342,ns,1048576.0,1048576.0
range/prefix16/q0/manual_time,1,1,11,2467911.3636363638,2468594.7272725557,ns,1048576.0,1048576.0
range/prefix16/q0/manual_time,2,1,11,2473615.8181818184,2474185.6363635603,ns,1048576.0,1048576.0
range/prefix16/q0/manual_time,3,1,11,2490104.6363636362,2491416.6363639752,ns,1048576.0,1048576.0
range/prefix16/q0/manual_time,4,1,11,2480494.727272727,2481522.7272731797,ns,1048576.0,1048576.0
range/prefix8/q0/manual_time,0,1,11,2545067.090909091,2545799.1818184797,ns,1048576.0,1048576.0
range/prefix8/q0/manual_time,1,1,11,2545021.454545455,2545575.7272732686,ns,1048576.0,1048576.0
range/prefix8/q0/manual_time,2,1,11,2546563.2727272725,2547352.1818181085,ns,1048576.0,1048576.0
range/prefix8/q0/manual_time,3,1,11,2553051.8181818184,2546492.4545456246,ns,1048576.0,1048576.0
range/prefix8/q0/manual_time,4,1,11,2537430.4545454546,2538132.5454545007,ns,1048576.0,1048576.0
ties/native/q0/manual_time,0,1,12,2184046.8333333335,2184767.3333332078,ns,1048576.0,1048576.0
ties/native/q0/manual_time,1,1,12,2161997.8333333335,2162677.0833330275,ns,1048576.0,1048576.0
ties/native/q0/manual_time,2,1,12,2176261.8333333335,2177003.499999941,ns,1048576.0,1048576.0
ties/native/q0/manual_time,3,1,12,2167931.9166666665,2168548.6666663443,ns,1048576.0,1048576.0
ties/native/q0/manual_time,4,1,12,2175147.416666667,2170940.9999998524,ns,1048576.0,1048576.0
ties/prefix16/q0/manual_time,0,1,10,2689718.8999999994,2690512.500000608,ns,1048576.0,1048576.0
ties/prefix16/q0/manual_time,1,1,10,2667318.5000000005,2667937.5000000503,ns,1048576.0,1048576.0
ties/prefix16/q0/manual_time,2,1,10,2677568.9999999995,2678212.499999688,ns,1048576.0,1048576.0
ties/prefix16/q0/manual_time,3,1,10,2689535.4999999995,2690195.800000339,ns,1048576.0,1048576.0
ties/prefix16/q0/manual_time,4,1,10,2698906.5,2699691.6000001645,ns,1048576.0,1048576.0
ties/prefix8/q0/manual_time,0,1,9,2948006.9999999995,2948685.222222025,ns,1048576.0,1048576.0
ties/prefix8/q0/manual_time,1,1,9,2959173.5555555555,2959925.888888727,ns,1048576.0,1048576.0
ties/prefix8/q0/manual_time,2,1,9,2958992.888888889,2959828.7777774762,ns,1048576.0,1048576.0
ties/prefix8/q0/manual_time,3,1,9,2965812.5555555555,2966611.111111048,ns,1048576.0,1048576.0
ties/prefix8/q0/manual_time,4,1,9,2997919.222222222,2998851.777777626,ns,1048576.0,1048576.0
range_clustered/native/q0/manual_time,0,1,21,1310727.2380952379,1311188.4761903253,ns,1048576.0,1048576.0
range_clustered/native/q0/manual_time,1,1,21,1308967.476190476,1309400.761904894,ns,1048576.0,1048576.0
range_clustered/native/q0/manual_time,2,1,21,1308914.1904761903,1309335.3333334655,ns,1048576.0,1048576.0
range_clustered/native/q0/manual_time,3,1,21,1305693.7142857143,1305958.3333333621,ns,1048576.0,1048576.0
range_clustered/native/q0/manual_time,4,1,21,1310503.0952380951,1310867.095237914,ns,1048576.0,1048576.0
range_clustered/prefix16/q0/manual_time,0,1,19,1490948.947368421,1488679.8421052936,ns,1048576.0,1048576.0
range_clustered/prefix16/q0/manual_time,1,1,19,1486530.105263158,1483552.578947623,ns,1048576.0,1048576.0
range_clustered/prefix16/q0/manual_time,2,1,19,1466148.4210526317,1466574.5263157173,ns,1048576.0,1048576.0
range_clustered/prefix16/q0/manual_time,3,1,19,1466365.5263157894,1466879.3684211473,ns,1048576.0,1048576.0
range_clustered/prefix16/q0/manual_time,4,1,19,1465959.8421052631,1466432.0000001022,ns,1048576.0,1048576.0
range_clustered/prefix8/q0/manual_time,0,1,19,1445709.5789473683,1446092.105263194,ns,1048576.0,1048576.0
range_clustered/prefix8/q0/manual_time,1,1,19,1434891.4736842108,1435254.3684209632,ns,1048576.0,1048576.0
range_clustered/prefix8/q0/manual_time,2,1,19,1429277.6315789474,1429708.3157895498,ns,1048576.0,1048576.0
range_clustered/prefix8/q0/manual_time,3,1,19,2068798.6842105263,2069706.1578945266,ns,1048576.0,1048576.0
range_clustered/prefix8/q0/manual_time,4,1,19,1430400.4210526315,1430813.6315790422,ns,1048576.0,1048576.0
