case,unit,before_median,after_median,after_over_before,before_min,before_max,after_min,after_max,block0_before,block1_after,block2_after,block3_before,improvement_ranges_separated,loss_ranges_separated,both_edges_agree
resident/series/neon/striped/k6/h0/u64/admitted-region/get16,ns/query,6.558312835993535,6.519586746879053,0.9940951140814839,6.54855839694463,6.567964904558009,6.4819659103331,6.557833329987115,6.5626065910914635,6.540601691746316,6.488245536779084,6.554019080895606,False,False,True
resident/series/neon/striped/k6/h0/u64/get16,ns/query,7.499809839608966,7.244600262077666,0.9659711935383409,7.467431041589828,7.541538038400257,7.213234549735949,7.269298157442335,7.489797664825659,7.23057900006654,7.257939877717397,7.523920171411451,True,False,True
resident/series/neon/striped/k6/h0/u64/raw-dense/get16,ns/query,5.327304506187005,5.208718491571222,0.9777399593963402,5.293720922002337,5.6069492704236685,5.134033320653633,5.550972901363476,5.314175484263504,5.316403001671844,5.169039133957393,5.3404335281105055,False,False,False
resident/series/neon/striped/k7/h0/u64/admitted-region/get16,ns/query,4.681245827435468,4.773549953478456,1.019717854914181,4.486631408966005,4.733011506245559,4.6389821537700415,4.895507369507443,4.692889220464621,4.855606136782894,4.661671210677246,4.50876496596576,False,False,True
resident/series/neon/striped/k7/h0/u64/get16,ns/query,7.286224983815508,7.149128629388854,0.9811841722248245,7.278153648035294,7.2912954126985765,7.136692673109612,7.154496542170249,7.286313056690326,7.149795876730499,7.1408227071425685,7.28345475140183,True,False,True
resident/series/neon/striped/k7/h0/u64/raw-dense/get16,ns/query,4.576379630790476,4.510224386272376,0.9855441965362753,4.4773889859705935,4.631790145464912,4.355703700518145,4.679760584532139,4.597610680797183,4.648326240342501,4.3736180187336515,4.497989832086871,False,False,False
runtime/series/neon/local/k23/h16/u32/headgapped/mixed,ns/query,15.66427111056555,15.303642462301195,0.9769776298099748,15.630720441945828,15.676398480248663,15.271356298251261,15.319748598967536,15.669177336325294,15.308887173811756,15.298397750790635,15.659364884805806,True,False,True
runtime/series/neon/local/k23/h16/u32/headgapped/o1-n16,ns/query,19.81241878924111,19.392512676366863,0.9788059137381917,19.499638195879445,20.108349038461526,19.31444027994113,19.47298188565551,20.09717355769232,19.366730035623625,19.395047490446796,19.519291946487172,True,False,True
runtime/series/neon/local/k23/h16/u32/headgapped/o1-n17,ns/query,21.064932014922213,20.575186126222853,0.976750654198531,21.020543407884666,21.11813531445135,20.555305232558077,20.584669134978036,21.023847159163513,20.560626178504002,20.575552842405532,21.11231302567854,True,False,True
runtime/series/neon/local/k23/h16/u32/independentlygapped/mixed,ns/query,15.119062211240582,14.63509546489658,0.9679896319241158,15.089777280514221,15.156982556933558,14.606974334963365,14.645859375000034,15.150913931403345,14.629381126076616,14.643551388889009,15.09225569409961,True,False,True
