scope,case,affected_head16_encode,before,after,ratio,before_min,before_max,after_min,after_max,separated_win,separated_loss,both_edges_agree,block_medians
large,bulk/series/avx2/local/k56/h0/u64/encode,False,0.15301501068217288,0.14941056216204868,0.976443824014031,0.1511679192014831,0.15532501745401228,0.14719371448864357,0.15079340404933825,True,False,True,"[0.15263744942228222, 0.14988180089880992, 0.14739568536931766, 0.15339257194206357]"
large,bulk/series/avx2/local/k56/h16/u64/encode,True,0.2923178958892727,0.21954394172836575,0.7510451628713384,0.28979328155517403,0.29908292770385286,0.21896773118238688,0.22022228450564932,True,False,True,"[0.29210241317749014, 0.2195258402562456, 0.2195620432004859, 0.2925333786010553]"
large,bulk/series/avx2/local/k56/h8/u64/encode,False,0.22084275091160963,0.21494869538975037,0.9733110754257073,0.21362451089395113,0.22552747566607345,0.21287257545871582,0.21748529016014634,False,False,True,"[0.22469874334068338, 0.21672934261871796, 0.21323336551064634, 0.21535777530153943]"
large,bulk/series/avx2/local/k57/h16/u64/encode,True,0.36210759204369,0.29153118271758494,0.8050954719624059,0.3552476053652936,0.3680651457413012,0.2900366437608111,0.2935716889121265,True,False,True,"[0.3660469303960338, 0.29253992167388393, 0.291395836982158, 0.357576154625985]"
large,bulk/series/avx2/local/k58/h16/u64/encode,True,0.3508962988853247,0.27770666637641184,0.7914209048616049,0.3438513596852826,0.3573405981063741,0.2766222688886961,0.27895261181723696,True,False,True,"[0.3550859530766368, 0.2773095766703152, 0.2781037560825085, 0.34662106037140666]"
large,bulk/series/avx2/local/k59/h16/u64/encode,True,0.34910896221798127,0.2786336372638569,0.7981279984725227,0.3432613452275793,0.3552415609359871,0.27836915663075973,0.2794067943012596,True,False,True,"[0.35361053943636256, 0.27839329859593215, 0.27874541447079937, 0.3446390867233317]"
large,bulk/series/avx2/local/k60/h16/u64/encode,True,0.3447926291749839,0.27828383790485683,0.8071049505052688,0.33869651158652303,0.3490988124500199,0.2765367063757487,0.28011238574981,True,False,True,"[0.34740497652162433, 0.27687663248140415, 0.2799442344241764, 0.3414144754409929]"
large,bulk/series/avx2/local/k61/h16/u64/encode,True,0.3498386786003582,0.27902212664821013,0.7975736924359753,0.34752824306490165,0.35388807028779057,0.2748033852413039,0.28752039480900193,True,False,True,"[0.35270732690483725, 0.2822222502334988, 0.2755378460061918, 0.3479409456253099]"
large,bulk/series/avx2/local/k62/h16/u64/encode,True,0.34929472378321325,0.27695076860686596,0.7928856342495259,0.3416296084721583,0.35076970713481004,0.2763669507256793,0.27815165784620743,True,False,True,"[0.3506513493401931, 0.27681932120491143, 0.2770064539379419, 0.34696819782255817]"
large,bulk/series/avx2/local/k63/h16/u64/encode,True,0.34978218644350234,0.2790650957160605,0.7978253511235791,0.3432181119918826,0.35624062812934343,0.2767879698011411,0.28214198350906217,True,False,True,"[0.35321375475093175, 0.2804894844690912, 0.2773620949851167, 0.346640610694873]"
large,bulk/series/avx2/local/k64/h16/u64/decode,False,0.15715130964915264,0.15187699623924011,0.9664379926474195,0.14737835351159012,0.17424954175948787,0.1499521052429421,0.15444558950570816,False,False,False,"[0.17167581319810754, 0.1534937124985929, 0.15037715752316286, 0.14786181730382217]"
large,bulk/series/avx2/local/k64/h16/u64/encode,True,0.2938251048834696,0.22562412992085532,0.767885814285125,0.28824204444887713,0.2978337753650457,0.21947330664534806,0.2343762697492043,True,False,True,"[0.29607436453647296, 0.2302344948905085, 0.2214048396157909, 0.2888101387023604]"
large,bulk/series/avx2/local/k64/h8/u64/encode,False,0.22135432431748653,0.22106545686777068,0.9986949997448366,0.21829870656050784,0.2259768685378357,0.21849193780317577,0.22570543658006986,False,False,False,"[0.225791354637359, 0.2229613309407039, 0.22000874643738785, 0.21883223728581302]"
large,bulk/series/avx2/local/k8/h0/u64/encode,False,0.0718117314509647,0.06956888706485023,0.9687677160709326,0.07161805925578092,0.07213540733407396,0.06944473640068427,0.06974387721369399,True,False,True,"[0.07201907656608374, 0.06973726269183098, 0.06948331686166621, 0.07165006303439177]"
large,bulk/series/avx2/local/k8/h8/u64/encode,False,0.07119447349070078,0.07071580998843047,0.9932766761407003,0.06916469004419132,0.0731179933290225,0.07020335435456955,0.07111491574091505,False,False,False,"[0.07309221834749784, 0.07090821614289732, 0.07032770790454645, 0.0693474113941193]"
large,bulk/series/avx2/striped/k15/h8/u64/encode,False,0.1349453152836979,0.14289585981931133,1.0589167880255705,0.13477194631421902,0.1353536876472268,0.14024215644889787,0.14490676948002373,False,True,True,"[0.13484517948047536, 0.14080985942920626, 0.1445116451808386, 0.1351325673026009]"
large,bulk/series/avx2/striped/k17/h16/u64/encode,True,0.23267218618701763,0.1564206379215889,0.6722790570071012,0.19698439392389197,0.2339878913968103,0.1482763027322712,0.16009867437954564,True,False,True,"[0.23332559230715647, 0.1564010659992063, 0.15961459916213463, 0.19916236634347903]"
large,bulk/series/avx2/striped/k18/h16/u64/encode,True,0.21338152364883997,0.1411440619393357,0.6614633709880862,0.20941436727633767,0.2163587377426474,0.14090344603632535,0.1416579876687413,True,False,True,"[0.21517694757339692, 0.14121495034585288, 0.14110357996443654, 0.21155134670397235]"
large,bulk/series/avx2/striped/k19/h16/u64/encode,True,0.2392436517113646,0.16251828147882458,0.6793002878709388,0.2353749163010556,0.24372264977657326,0.1614518261338814,0.16364017383072832,True,False,True,"[0.23551230711095378, 0.1615787950385537, 0.16359603867050296, 0.24325147686582932]"
large,bulk/series/avx2/striped/k20/h16/u64/encode,True,0.1993798131568766,0.1384134512523133,0.694219986771712,0.19778529335471015,0.20092741489410404,0.1381902497390238,0.1387220091289938,True,False,True,"[0.20054413795471238, 0.13830748262076703, 0.13857826259401057, 0.19788173133251447]"
large,bulk/series/avx2/striped/k21/h16/u64/encode,True,0.19868267172634102,0.14219516896187082,0.7156898370972471,0.19813836919199165,0.19928528058646855,0.14192981584697825,0.14246823601688852,True,False,True,"[0.1985910292899252, 0.14244618652560023, 0.14198953885558774, 0.1988578220405212]"
large,bulk/series/avx2/striped/k22/h16/u64/encode,True,0.20441793526045016,0.14681800031836503,0.7182246515272904,0.2037443557971642,0.20450204732466593,0.1466503353679886,0.14695113045828606,True,False,True,"[0.20412355026012927, 0.14674994174171793, 0.14681845444899225, 0.20443368444637314]"
large,bulk/series/avx2/striped/k23/h16/u32/encode,False,0.11491843999439441,0.11459055460536777,0.9971467991643235,0.1148270167047439,0.11513015045517151,0.11420578002929851,0.11470918819821987,True,False,True,"[0.1150888793769937, 0.1143932451520645, 0.1146328695889156, 0.114839449994542]"
large,bulk/series/avx2/striped/k23/h16/u64/decode,False,0.15155704764742892,0.15170183234926926,1.0009553148737573,0.15110319443331297,0.15178616599891465,0.15135244333519154,0.1518431753482431,False,False,True,"[0.15158705674964645, 0.1516556793788746, 0.1517479853196639, 0.15152703854521138]"
large,bulk/series/avx2/striped/k23/h16/u64/encode,True,0.23059962052513705,0.14456775988912934,0.6269210658712702,0.22511184017960642,0.23861254647720737,0.14435366689083146,0.14484782167289945,True,False,True,"[0.2370131514793219, 0.14441171363802802, 0.14458488987671672, 0.22512337384302383]"
large,bulk/series/avx2/striped/k23/h8/u64/encode,False,0.1449502135148913,0.14526314118477066,1.0021588631178333,0.14472339643898366,0.1453274367512137,0.14500723405317997,0.14573039870331264,False,False,True,"[0.14480726469294727, 0.1453643363455063, 0.14511362942782507, 0.14511144333991377]"
large,bulk/series/avx2/striped/k26/h16/u64/encode,True,0.21277746356741628,0.1430226250367798,0.6721699875488204,0.2109140769514531,0.21420149369673497,0.1417885570661368,0.1445547992141635,True,False,True,"[0.21361842639943388, 0.14417777078677116, 0.14191206127193556, 0.21187809535434982]"
large,bulk/series/avx2/striped/k28/h16/u64/encode,True,0.21395728245012713,0.1444921218100867,0.6753316370232335,0.21194094799934013,0.215702128666711,0.1442875638335191,0.14495117311443237,True,False,True,"[0.21538090449507227, 0.1444282394023592, 0.14455600421781423, 0.2119427691114721]"
large,bulk/series/avx2/striped/k30/h16/u64/encode,True,0.2152184791187355,0.14584209171565612,0.6776466979640507,0.214128922651162,0.21657843792691778,0.1455209350585967,0.14624020642850077,True,False,True,"[0.21461570454153192, 0.146064248277154, 0.14555526733398194, 0.21643458021447715]"
large,bulk/series/avx2/striped/k31/h16/u64/encode,True,0.24390764895487768,0.17966973998330155,0.7366301989837966,0.2283257384632971,0.2533058214791203,0.17838102423626315,0.18102894696322644,True,False,True,"[0.25326519978197776, 0.18102023384787633, 0.1785307469575282, 0.23042997094087492]"
large,bulk/series/avx2/striped/k36/h16/u64/encode,True,0.22003267469784626,0.15111066434185372,0.6867646568827208,0.21872340596239673,0.221948015820845,0.1507708135640849,0.15181597498536273,True,False,True,"[0.22079872823022986, 0.15126775785256646, 0.15087406230422934, 0.21961079473080738]"
large,bulk/series/avx512/local/k16/h16/u16/encode,False,0.051230417349037195,0.05069864396876572,0.989619967827932,0.05061210318456727,0.051846521506037885,0.05041637613559341,0.05102992846462245,False,False,True,"[0.05065183277371584, 0.05043974296483014, 0.05095495704476178, 0.051763555546498495]"
large,bulk/series/avx512/local/k16/h16/u64/decode,False,0.07791667468694058,0.07755262016271326,0.9953276429507543,0.07639173191026391,0.07903774547953844,0.07713811881697488,0.0781880569458007,False,False,False,"[0.07895430840051201, 0.07789835975283677, 0.07716420783850421, 0.07668311807639834]"
large,bulk/series/avx512/local/k16/h16/u64/encode,True,0.13510243219938906,0.07359173728971019,0.5447106768670222,0.13239617096750336,0.13798996475007796,0.0735195489754354,0.07371555414414914,True,False,True,"[0.1371797058317398, 0.07358081930237932, 0.0736648588252248, 0.1327201065264253]"
large,bulk/series/avx512/local/k17/h16/u32/encode,False,0.12060600021561886,0.11965469531158822,0.9921122920722858,0.11989263431754589,0.1216212565413358,0.11910129376311826,0.11985136572994456,True,False,True,"[0.11994745631417922, 0.11950308956317132, 0.11983818509685432, 0.12154113630393351]"
large,bulk/series/avx512/local/k17/h16/u64/encode,True,0.1968613123893731,0.13374549868317584,0.6793894496580408,0.19198474058738252,0.2017801952362055,0.13355167095477682,0.13428478815085237,True,False,True,"[0.20102207183837795, 0.13370971296942, 0.13378128439693168, 0.19238735162294857]"
large,bulk/series/avx512/local/k18/h16/u64/encode,True,0.19396722284997708,0.13463064957949494,0.6940896900071839,0.19266434452959902,0.19584378498356608,0.13432269626193474,0.1349567772964835,True,False,True,"[0.19567891562857165, 0.13493821757409702, 0.1344325422036526, 0.1929519671748796]"
large,bulk/series/avx512/local/k19/h16/u64/encode,True,0.20019401487444394,0.1417705319451949,0.7081656863423684,0.19911796417995473,0.20146985269671217,0.1414367459344523,0.14205909958967797,True,False,True,"[0.2014172328776467, 0.14192457402006065, 0.14151949578142994, 0.19937075429888051]"
large,bulk/series/avx512/local/k20/h16/u64/encode,True,0.19914027242479637,0.13719398354830759,0.6889313842839987,0.1954893437827529,0.2031231119175154,0.13665481462870688,0.13808993117449958,True,False,True,"[0.20266991913920626, 0.13681017536006518, 0.13777619845246625, 0.19556833592856543]"
large,bulk/series/avx512/local/k21/h16/u64/encode,True,0.19609934675927188,0.1375392654917091,0.7013754393611005,0.19594086852728276,0.19669413099102256,0.13738961236173677,0.1376294401503101,True,False,True,"[0.19611986945657292, 0.13758559079514499, 0.13749294018827324, 0.19606246200262464]"
large,bulk/series/avx512/local/k22/h16/u64/encode,True,0.2015301612335834,0.14287414993194947,0.7089467356022768,0.20078018322661845,0.20296079462224653,0.14206476992135525,0.14341270583016477,True,False,True,"[0.20239533318413636, 0.14336229733058412, 0.1424537061372272, 0.2007966736453281]"
large,bulk/series/avx512/local/k23/h16/u64/encode,True,0.201598478921093,0.14255008453878984,0.7070990083937334,0.20149486867626512,0.20173706840629987,0.1422567605123778,0.14302238055638203,True,False,True,"[0.20161419777414546, 0.14296257155281897, 0.14229412350366122, 0.20158276006804057]"
large,bulk/series/avx512/local/k24/h16/u64/encode,True,0.20170159011350408,0.13996121847102755,0.6939024049947589,0.19810541549531901,0.20515896349537083,0.13979514384518724,0.14055511073062685,True,False,True,"[0.20487465663832327, 0.1402250390303711, 0.13983455019960847, 0.19843797400446586]"
large,bulk/series/avx512/local/k24/h8/u64/encode,False,0.14117110790191645,0.14054890753517818,0.9955925799833591,0.13997626137900088,0.14235194751194513,0.1397693123615964,0.1411755790173182,False,False,False,"[0.14232831001281548, 0.14048084070985087, 0.14089629347895402, 0.1400049049537495]"
large,bulk/series/avx512/local/k25/h16/u64/encode,True,0.21287468973026358,0.147138857453124,0.6911993982918573,0.2087702006101653,0.21705291091754864,0.1456263247403232,0.14915552458355574,True,False,True,"[0.21701732758552555, 0.14890973541373212, 0.14570910367098622, 0.20877939462661502]"
large,bulk/series/avx512/local/k26/h16/u64/encode,True,0.20714301358253034,0.14287842237783857,0.68975738021168,0.20201622356068263,0.21218331487555672,0.14245289161111957,0.14421056157393225,True,False,True,"[0.2119808397794983, 0.1434784621643525, 0.142458423600926, 0.20222338281496305]"
large,bulk/series/avx512/local/k27/h16/u64/encode,True,0.208157870921847,0.1473138058340432,0.7077023087411969,0.20450926560621963,0.21136679472746547,0.14306590897696822,0.1518012646472812,True,False,True,"[0.21124942718989764, 0.15127273761864904, 0.14340184075491663, 0.20464996924767154]"
large,bulk/series/avx512/local/k28/h16/u64/encode,True,0.20983175819519828,0.144385461480678,0.6881010897614547,0.20704884109101718,0.21294286403250332,0.14355039939605976,0.14490645077066058,True,False,True,"[0.21241524878969045, 0.14484136506220704, 0.14357245740273367, 0.20717938576337153]"
large,bulk/series/avx512/local/k29/h16/u64/encode,True,0.20792143773473537,0.1464975687053906,0.7045813567925165,0.20293987040616862,0.21305816731554297,0.14485178097060028,0.14856856908554164,True,False,True,"[0.2121314241531082, 0.14844923753004585, 0.1448880343660969, 0.20361449767132145]"
large,bulk/series/avx512/local/k30/h16/u64/encode,True,0.20814475919474087,0.14665445671361915,0.7045791461720581,0.2036853858402758,0.21252326359824736,0.14614599054510446,0.14712850486531276,True,False,True,"[0.21214578012940455, 0.1469012358609321, 0.14617134094238474, 0.2039905178303668]"
large,bulk/series/avx512/local/k31/h16/u64/encode,True,0.20921179177783011,0.1464787595463493,0.7001458106238133,0.20580117641351325,0.21331946393276927,0.14624040144203548,0.14679650699391047,True,False,True,"[0.21285687608921428, 0.14671189995372969, 0.14625620319895366, 0.2058322319617635]"
large,bulk/series/avx512/local/k32/h16/u32/encode,False,0.13052140024154538,0.13058658703680934,1.0004994337721118,0.1303105647509914,0.13101136450674006,0.12942001588883342,0.13155856885407655,False,False,False,"[0.13089966306498602, 0.13145131186435474, 0.12964068074380078, 0.1303521066807663]"
large,bulk/series/avx512/local/k32/h16/u64/decode,False,0.09164981497176411,0.0907251753967933,0.9899111681212267,0.08998601677712399,0.09286835330656829,0.0899389820987002,0.09138951131275248,False,False,False,"[0.09240366179367118, 0.0900421502056196, 0.09115969070365718, 0.09021905620446705]"
large,bulk/series/avx512/local/k32/h16/u64/encode,True,0.20638159951804005,0.14757409394887316,0.7150545120955589,0.20509884037923046,0.20848315954207294,0.14715818989321153,0.14810823954338953,True,False,True,"[0.20812458793322475, 0.14808079061472976, 0.14719338082739492, 0.20534969605122919]"
large,bulk/series/avx512/local/k33/h16/u64/encode,True,0.21345150088595904,0.1507491268544422,0.706245335491846,0.20761037243462727,0.21926494221112236,0.1495565371726834,0.15144143682537203,True,False,True,"[0.21916988917759928, 0.1500384629662325, 0.15134307109948972, 0.20774027967700684]"
large,bulk/series/avx512/local/k34/h16/u64/encode,True,0.21166687132477424,0.1496705139052041,0.7071041064123583,0.20772827227499913,0.21631426479727048,0.14857499218341608,0.15083030124880228,True,False,True,"[0.21529393017609674, 0.15061214375046314, 0.14863022375283877, 0.20798512196912025]"
large,bulk/series/avx512/local/k35/h16/u64/encode,True,0.2121595062555744,0.1518168863780026,0.7155789955276336,0.2090038557847307,0.2165352093276152,0.14994480360799473,0.15392076278746433,True,False,True,"[0.21570238503076847, 0.15368654553034589, 0.1502295892630002, 0.20924569666386963]"
large,bulk/series/avx512/local/k36/h16/u64/encode,True,0.21537663336248836,0.15129259883472637,0.7024559557493606,0.21171059507004097,0.21904109074518832,0.15046264533709913,0.15254667593952223,True,False,True,"[0.21867644131838768, 0.1520531948075152, 0.15050491533782243, 0.21221715845960804]"
large,bulk/series/avx512/local/k37/h16/u64/encode,True,0.21746566410290386,0.15432807845809793,0.7096664160511819,0.21058331847821227,0.2250015280220053,0.15288929538873378,0.15674667060375103,True,False,True,"[0.22485204225177294, 0.15611586719751797, 0.15295019222580333, 0.2107537688401732]"
large,bulk/series/avx512/local/k38/h16/u64/encode,True,0.21638444412055996,0.15342299182207797,0.7090296737624882,0.21538793522380423,0.21934511373331322,0.1518895834571007,0.15527715646163148,True,False,True,"[0.21795500241792382, 0.15512637281970407, 0.15211893669100282, 0.21548993691154675]"
large,bulk/series/avx512/local/k39/h16/u64/encode,True,0.22532289672684505,0.1535729424191915,0.6815682944346542,0.21930780515564513,0.23143017905099209,0.1531009162522814,0.15392433814559767,True,False,True,"[0.23060969761439074, 0.15386472429548412, 0.15347328770663532, 0.21933652018452438]"
large,bulk/series/avx512/local/k40/h16/u64/encode,True,0.21722718233284172,0.15713236667216046,0.7233549916943531,0.2145757162442677,0.2202824764564322,0.15637811148676434,0.15749061107636553,True,False,True,"[0.21560409504881325, 0.15679962069144163, 0.15735020488500626, 0.21938252579318607]"
large,bulk/series/avx512/local/k41/h16/u64/encode,True,0.21987294159438314,0.15806133382546814,0.7188757865306422,0.2171644825752854,0.2221052819790101,0.15733040787103655,0.1587154705062743,True,False,True,"[0.22201700050737588, 0.15840015486766598, 0.1576345699040064, 0.2177570113718907]"
large,bulk/series/avx512/local/k42/h16/u64/encode,True,0.23367142813601202,0.15973762463619867,0.6835992997107928,0.22737041839772598,0.23862530070648982,0.15892158992706723,0.1609029462260559,True,False,True,"[0.23859635753745437, 0.16062461176226392, 0.15901071306259476, 0.2279894392369155]"
large,bulk/series/avx512/local/k43/h16/u64/encode,True,0.22544008110229588,0.1624853697314051,0.7207474772761264,0.2217088562348845,0.2294918786395848,0.16084633954623467,0.16395710536411778,True,False,True,"[0.22878768227317528, 0.16328991870489692, 0.1608992356520443, 0.22199221342308137]"
large,bulk/series/avx512/local/k44/h16/u64/encode,True,0.2222269763915983,0.16015662765501743,0.7206894061898078,0.21966490378745426,0.224464791544376,0.15954961395263953,0.16051381683349367,True,False,True,"[0.22442487652382018, 0.16049840545653937, 0.15981145095824878, 0.21985082311944065]"
large,bulk/series/avx512/local/k45/h16/u64/encode,True,0.22612436729638533,0.16722799917686842,0.7395399318361813,0.22198274282104266,0.2312305583510402,0.16339388866814097,0.17073442976353653,True,False,True,"[0.22916102963824275, 0.17010399042549335, 0.1640643839933547, 0.22318122906392185]"
large,bulk/series/avx512/local/k46/h16/u64/encode,True,0.22534576732703793,0.16680049498876992,0.7401980386287758,0.222572241889096,0.22793436050414287,0.1654720067977911,0.1684462785720841,True,False,True,"[0.22697223316538173, 0.16790121396383376, 0.16593330701193207, 0.22335939407349711]"
large,bulk/series/avx512/local/k47/h16/u64/encode,True,0.2265429526483792,0.16731514225044702,0.7385581422616109,0.22219494867590944,0.2313718299645263,0.16559410095215366,0.1695394475751694,True,False,True,"[0.23040508534866838, 0.16880765343517104, 0.16570747830740468, 0.22267764107474777]"
large,bulk/series/avx512/local/k48/h16/u64/encode,True,0.22075804511269165,0.16348154410168902,0.7405462574115278,0.22049226286661633,0.221422806629163,0.1621258461523617,0.1652492577912446,True,False,True,"[0.2207467529799856, 0.16465587303286314, 0.16221542203956127, 0.22080855606669406]"
large,bulk/series/avx512/local/k49/h16/u64/encode,True,0.2263066873853114,0.16473507887652758,0.7279284619461928,0.22158153322007168,0.2298969977242772,0.1635233328594428,0.16751654078272238,True,False,True,"[0.2296837071009916, 0.16601380543729222, 0.16361652932515816, 0.2218834771050321]"
large,bulk/series/avx512/local/k50/h16/u64/encode,True,0.22681455361714725,0.1671465286097466,0.7369303510033242,0.22338629568090426,0.2307447565012948,0.1651692449799232,0.16932493097641615,True,False,True,"[0.23012179889897894, 0.165992174900424, 0.16865090362164556, 0.22358491567259706]"
large,bulk/series/avx512/local/k51/h16/u64/encode,True,0.22919496765391445,0.16733848651250052,0.7301141391777086,0.22368701120439968,0.23391509610552294,0.1659739573796724,0.16900187333425493,True,False,True,"[0.23318109955897642, 0.16621670722960993, 0.16847265958785632, 0.22404608565770548]"
large,bulk/series/avx512/local/k52/h16/u64/encode,True,0.22886718762071642,0.167593320684629,0.7322732560613635,0.22481540079865933,0.233241514227839,0.1662301778793426,0.16878688285541038,True,False,True,"[0.2322156073033094, 0.16878213443517792, 0.16646251678467325, 0.22554500987020787]"
large,bulk/series/avx512/local/k53/h16/u64/encode,True,0.2310255045433254,0.17261441522191334,0.7471660566790022,0.22844683986971961,0.23474301848300957,0.1694719258239938,0.1777425690701162,True,False,True,"[0.2327088089876348, 0.17636258978593608, 0.16988534565213775, 0.22932443947627068]"
large,bulk/series/avx512/local/k54/h16/u64/encode,True,0.2303003108065792,0.17093768854988822,0.7422382017254529,0.2283931350707994,0.23203025862227253,0.16877058805045334,0.17475828371549862,True,False,True,"[0.23138297990312606, 0.17324424208256123, 0.1688297077760808, 0.2293716103689925]"
large,bulk/series/avx512/local/k55/h16/u64/encode,True,0.23160043340765063,0.171267733002458,0.739496599736503,0.228575810023709,0.2362683764576348,0.16990055997147666,0.17252129648888118,True,False,True,"[0.2353483911096666, 0.1723320310207924, 0.17009158012195486, 0.22909215654646184]"
large,bulk/series/avx512/local/k56/h0/u64/encode,False,0.11290702140403233,0.1103688344440289,0.9775196712441766,0.11137194847792646,0.11478983837624801,0.10941072282844677,0.11113529152192278,True,False,True,"[0.11417376476785453, 0.11059557561423522, 0.10958997630539667, 0.1114866519242202]"
large,bulk/series/avx512/local/k56/h16/u64/encode,True,0.24057844080077123,0.17543677279823305,0.7292289874948372,0.23669141746429406,0.24514575092340563,0.17397960994554268,0.17635740313613202,True,False,True,"[0.24101903248418416, 0.1749872663746787, 0.175605087949517, 0.23760999541686675]"
large,bulk/series/avx512/local/k56/h8/u64/encode,False,0.1828410584482566,0.1743822166289427,0.9537366394008941,0.17962461790888126,0.1885901197381042,0.17323289185891574,0.17829623779693643,True,False,True,"[0.18486869007076603, 0.17456754048665488, 0.17419689277123052, 0.18024325478670564]"
large,bulk/series/avx512/local/k57/h16/u64/encode,True,0.23722869499256516,0.1753122308581726,0.7390009495422422,0.23162123214367902,0.24356611763560648,0.17167084792565626,0.18033995126424832,True,False,True,"[0.2425032941306578, 0.1790143899750228, 0.1718670088669354, 0.23289255763210245]"
large,bulk/series/avx512/local/k58/h16/u64/encode,True,0.23633706259740983,0.1748642616500505,0.7398935221088212,0.23347533376594934,0.23976609793054834,0.17417884595466956,0.17581208408140456,True,False,True,"[0.2389204875532082, 0.1748607850177881, 0.17486773828231292, 0.2336912210921862]"
large,bulk/series/avx512/local/k59/h16/u64/encode,True,0.24373896892896124,0.17631220819448973,0.7233648725488646,0.23603637919709233,0.2512516768082181,0.17556255475608765,0.18001076579094516,True,False,True,"[0.2509566952723261, 0.1762138383578388, 0.17657907520020602, 0.2366089764763434]"
large,bulk/series/avx512/local/k60/h16/u64/encode,True,0.24000276359992712,0.1756321285670036,0.7317921091099342,0.234385462202259,0.24489370206507,0.17538218749196618,0.176178659111394,True,False,True,"[0.24454869293585316, 0.17547040236622147, 0.17616765194528977, 0.23470547918738266]"
large,bulk/series/avx512/local/k61/h16/u64/encode,True,0.2522019814186681,0.178876106717939,0.7092573409286407,0.24441385558156942,0.2633085127799406,0.17730225081993664,0.18089761862305834,True,False,True,"[0.26099355143887365, 0.18029368618678823, 0.17845459321959917, 0.2448554992675455]"
large,bulk/series/avx512/local/k62/h16/u64/encode,True,0.24630565369054602,0.1816290435193955,0.7374132132086214,0.23982500883701593,0.2522845506668159,0.18022581908081958,0.1837160101843175,True,False,True,"[0.24845012426376453, 0.18065724931322102, 0.18263930325052818, 0.24259756825451909]"
large,bulk/series/avx512/local/k63/h16/u64/encode,True,0.24661243619433876,0.18367487300527613,0.7447916084026446,0.2400055162834369,0.2532930857018539,0.18179545271288278,0.188285595780138,True,False,True,"[0.2514881061602106, 0.18698505961567766, 0.18324017091233352, 0.2415852055404934]"
large,bulk/series/avx512/local/k64/h16/u64/decode,False,0.1447850995192313,0.14391774105000515,0.9940093388607926,0.13902274627146605,0.15791489585998583,0.14013469219209415,0.14941787719727898,False,False,False,"[0.15081482841856242, 0.14578976684345232, 0.14094953877584193, 0.1401151582967255]"
large,bulk/series/avx512/local/k64/h16/u64/encode,True,0.25112886516502275,0.18841045370727438,0.7502540720815403,0.24099216698118797,0.26320195770258975,0.18733952685100705,0.19870117466623052,True,False,True,"[0.25647809600827737, 0.18757933639898208, 0.18868260962942102, 0.24742946269350133]"
large,bulk/series/avx512/local/k64/h8/u64/encode,False,0.17846484003763824,0.17854935681665546,1.0004735766383979,0.17652723810694065,0.1797928853077964,0.17676845030351102,0.17969401393618933,False,False,False,"[0.17829422031281986, 0.17966459478653424, 0.1777546839280496, 0.17863545976245662]"
large,bulk/series/avx512/local/k8/h0/u64/encode,False,0.06755639988067537,0.06624760219031994,0.9806265921116704,0.0666739252055428,0.06836641626829186,0.06604922701538692,0.06639247154121969,True,False,True,"[0.06826104094263231, 0.06638377301926235, 0.06607296517889037, 0.06671474692419498]"
large,bulk/series/avx512/local/k8/h8/u64/encode,False,0.06719720807737758,0.0663759465961391,0.987778339238547,0.06630399140012627,0.06815985467518941,0.06608174452141151,0.06672796508334328,False,False,True,"[0.06803816000350661, 0.06662528878016179, 0.0661540055156347, 0.06638848979607766]"
large,bulk/series/avx512/striped/k15/h8/u64/encode,False,0.14020922811407804,0.14032373595655995,1.0008166926244593,0.14003921722198728,0.14046316880446214,0.14023547925447177,0.14086968940600988,False,False,True,"[0.1402521099960596, 0.14078339024593958, 0.14026797110574246, 0.14006232548426892]"
large,bulk/series/avx512/striped/k17/h16/u64/encode,True,0.2072966234671638,0.1606274111995165,0.7748674749878897,0.20678630888153207,0.20764071212531493,0.15934173644535177,0.16215345251415436,True,False,True,"[0.2074173645652023, 0.15947574282449342, 0.1617819442440139, 0.2071758823691253]"
large,bulk/series/avx512/striped/k18/h16/u64/encode,True,0.21024990888398043,0.1412724230292186,0.6719262033410688,0.20568411204279588,0.21441308699827166,0.14051905484266763,0.14150947732554703,True,False,True,"[0.21357532746014107, 0.14130728489097344, 0.14084034906306758, 0.20705443985608282]"
large,bulk/series/avx512/striped/k19/h16/u64/encode,True,0.2087247818708428,0.1619554719774226,0.7759283326387153,0.20786500970522612,0.20945123831431034,0.16107976052068765,0.1635254217653848,True,False,True,"[0.20916493237018688, 0.16114093795899648, 0.16283079653370056, 0.20824801921844693]"
large,bulk/series/avx512/striped/k20/h16/u64/encode,True,0.19793630354475253,0.13839815326613786,0.6992055059512953,0.1974471441589957,0.19849557829607914,0.1380675546054179,0.1387271551112426,True,False,True,"[0.19788607040254103, 0.13818702697753993, 0.13863534828370846, 0.1980442554492691]"
large,bulk/series/avx512/striped/k21/h16/u64/encode,True,0.20802801013610706,0.14143624150495776,0.6798903734762443,0.20796426960841022,0.20843967378448283,0.14094664098516993,0.14200005294583382,True,False,True,"[0.20798679707581486, 0.1409830356233935, 0.14185862845562963, 0.20822828421320774]"
large,bulk/series/avx512/striped/k22/h16/u64/encode,True,0.20768077044914646,0.14606884900798384,0.703333528145548,0.2048804649939885,0.21097711722056012,0.14584168933686723,0.14658821412246545,True,False,True,"[0.2104356537262629, 0.14658570811696225, 0.14586306840945518, 0.20490790147047858]"
