condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,adjacent,parity0:cold,33554432,0,1,1,2,0,120,107.592,117.248,159.319
isolated,adjacent,parity0:trained,33554432,0,1,1,2,0,120,106.902,116.558,151.732
isolated,adjacent,parity0:hot,33554432,0,1,1,2,0,120,20.6907,21.3804,21.3804
isolated,adjacent,parity0:cold,33554432,0,1,1,2,1,120,107.592,117.937,167.595
isolated,adjacent,parity0:trained,33554432,0,1,1,2,1,120,107.592,117.248,160.008
isolated,adjacent,parity0:hot,33554432,0,1,1,2,1,120,20.6907,21.3804,21.3804
isolated,adjacent,parity0:cold,33554432,0,1,1,2,2,120,107.592,117.248,153.801
isolated,adjacent,parity0:trained,33554432,0,1,1,2,2,120,106.902,118.627,155.181
isolated,adjacent,parity0:hot,33554432,0,1,1,2,2,120,20.6907,21.3804,22.0701
isolated,adjacent,parity0:cold,33554432,0,1,1,4,0,120,106.213,116.558,153.112
isolated,adjacent,parity0:trained,33554432,0,1,1,4,0,120,108.282,117.248,180.699
isolated,adjacent,parity0:hot,33554432,0,1,1,4,0,120,20.6907,21.3804,22.0701
isolated,adjacent,parity0:cold,33554432,0,1,1,4,1,120,106.213,118.627,162.767
isolated,adjacent,parity0:trained,33554432,0,1,1,4,1,120,107.592,117.248,150.353
isolated,adjacent,parity0:hot,33554432,0,1,1,4,1,120,20.6907,21.3804,21.3804
isolated,adjacent,parity0:cold,33554432,0,1,1,4,2,120,107.592,117.937,140.007
isolated,adjacent,parity0:trained,33554432,0,1,1,4,2,120,106.902,116.558,173.802
isolated,adjacent,parity0:hot,33554432,0,1,1,4,2,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:cold,33554432,0,1,1,8,0,120,108.282,118.627,151.042
isolated,spatial,offset-parity1:trained,33554432,0,1,1,8,0,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:hot,33554432,0,1,1,8,0,120,20.6907,21.3804,22.0701
isolated,spatial,offset-parity1:cold,33554432,0,1,1,8,1,120,106.902,117.248,159.319
isolated,spatial,offset-parity1:trained,33554432,0,1,1,8,1,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:hot,33554432,0,1,1,8,1,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:cold,33554432,0,1,1,8,2,120,106.213,116.558,154.491
isolated,spatial,offset-parity1:trained,33554432,0,1,1,8,2,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:hot,33554432,0,1,1,8,2,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:cold,33554432,0,1,1,16,0,120,108.282,117.248,149.663
isolated,spatial,offset-parity1:trained,33554432,0,1,1,16,0,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:hot,33554432,0,1,1,16,0,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:cold,33554432,0,1,1,16,1,120,108.282,117.248,133.8
isolated,spatial,offset-parity1:trained,33554432,0,1,1,16,1,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:hot,33554432,0,1,1,16,1,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:cold,33554432,0,1,1,16,2,120,107.592,115.179,134.49
isolated,spatial,offset-parity1:trained,33554432,0,1,1,16,2,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:hot,33554432,0,1,1,16,2,120,20.6907,21.3804,22.0701
isolated,spatial,offset-parity1:cold,33554432,0,1,1,32,0,120,107.592,117.937,152.422
isolated,spatial,offset-parity1:trained,33554432,0,1,1,32,0,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:hot,33554432,0,1,1,32,0,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:cold,33554432,0,1,1,32,1,120,110.351,118.627,137.938
isolated,spatial,offset-parity1:trained,33554432,0,1,1,32,1,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:hot,33554432,0,1,1,32,1,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:cold,33554432,0,1,1,32,2,120,106.902,117.937,160.008
isolated,spatial,offset-parity1:trained,33554432,0,1,1,32,2,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:hot,33554432,0,1,1,32,2,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:cold,33554432,0,1,1,64,0,120,108.282,120.006,157.25
isolated,spatial,offset-parity1:trained,33554432,0,1,1,64,0,120,106.902,117.248,154.491
isolated,spatial,offset-parity1:hot,33554432,0,1,1,64,0,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:cold,33554432,0,1,1,64,1,120,108.282,119.317,167.595
isolated,spatial,offset-parity1:trained,33554432,0,1,1,64,1,120,106.902,117.937,165.526
isolated,spatial,offset-parity1:hot,33554432,0,1,1,64,1,120,20.6907,21.3804,21.3804
isolated,spatial,offset-parity1:cold,33554432,0,1,1,64,2,120,107.592,117.248,150.353
isolated,spatial,offset-parity1:trained,33554432,0,1,1,64,2,120,107.592,115.868,146.904
isolated,spatial,offset-parity1:hot,33554432,0,1,1,64,2,120,20.6907,21.3804,22.0701
