stage,transport,window,batch,rate,wait_us,count,bytes,mtu,device,method,layout,placement,samples,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct,repetitions,stable_all_passes,goodput_rps,goodput_min_rps,goodput_max_rps,offered_rps,measurement_seconds,below_1ms_pct,retried_packets,max_drain_seconds,max_quorum_drain_seconds,max_all_followers_drain_seconds,recorded_stable_all_passes,max_sampled_queue,max_follower_lag_batches,max_sampled_backlog,first_quarter_mean_queue,last_quarter_mean_queue,leader_cpu_us_per_record,mean_batch_records,record_weighted_batch_records,queue_samples,queue_min_us,queue_mean_us,queue_stddev_us,queue_max_us,queue_p01_us,queue_p05_us,queue_p25_us,queue_p50_us,queue_p75_us,queue_p90_us,queue_p95_us,queue_p99_us,queue_p999_us,queue_over_1000us_pct,queue_over_2000us_pct,queue_over_5000us_pct,queue_over_10000us_pct,p50_repeat_min_us,p50_repeat_max_us,p90_repeat_min_us,p90_repeat_max_us,p99_repeat_min_us,p99_repeat_max_us,p999_repeat_min_us,p999_repeat_max_us
open,udp,4,64,128300,50,898100,4096,8900,nvme,direct-dsync,raw,good,769961,573.262,1177.9299814639962,199.57016212717093,1916.374,765.619,843.927,1034.909,1178.267,1326.173,1445.787,1501.441,1584.4936000000002,1679.723400000005,79.5296125388169,0.0,0.0,0.0,1,True,128181.42206333882,128181.42206333882,128181.42206333882,128190.0794942135,6.006400831,20.470387461183098,0,0.000976832,0.000976832,0.001141383,True,107,4,236,45.16,38.44,2.9249749471105666,33.90080024158237,50.17995846542877,769961,3.739,301.20430384915596,191.97691310402212,1023.388,16.652,37.757,130.141,286.167,443.106,581.614,640.452,717.1226,806.4545600000117,0.0007792602482463398,0.0,0.0,0.0,1178.267,1178.267,1445.787,1445.787,1584.4936000000002,1584.4936000000002,1679.723400000005,1679.723400000005
open,udp,4,64,158500,50,1109500,4096,8900,nvme,direct-dsync,raw,good,950975,50506.864,197952.20577849154,84745.14092979519,347508.391,54200.86972,66073.24960000001,123870.5655,197648.574,268399.2625,315126.16240000003,331579.57219999994,343934.29438000004,347069.05817,100.0,100.0,100.0,100.0,1,False,150932.24609869,150932.24609869,150932.24609869,158382.76034350912,6.004283534,0.0,0,0.346826074,0.346826074,0.347190997,False,52219,4,52411,12641.0,46452.32,2.9067507886435333,63.84509149499367,63.99968979205552,950975,49088.443,196547.59481423802,84755.43366994557,346135.39,52774.63436,64660.7501,122463.52249999999,196247.143,267018.576,313740.21619999997,330194.74689999985,342526.78318,345665.08427799994,100.0,100.0,100.0,100.0,197648.574,197648.574,315126.16240000003,315126.16240000003,343934.29438000004,343934.29438000004,347069.05817,347069.05817
open,udp,16,1,1000,0,7000,4096,8900,nvme,direct-dsync,raw,good,5961,458.655,480.73315064586484,23.317457207793097,622.258,460.7954,462.285,465.118,469.003,491.643,514.98,521.727,558.5744,586.16408,0.0,0.0,0.0,0.0,1,True,984.134609450462,984.134609450462,984.134609450462,984.134609450462,6.057098229,100.0,0,0.000487198,0.000487198,0.000551078,True,1,6,3,0.0,0.04,17.196142857142856,1.0,1.0,5961,0.851,3.554914108371079,0.732486876099285,10.998,1.9620000000000002,2.717,3.116,3.443,3.841,4.482,4.933,5.845799999999994,7.943519999999999,0.0,0.0,0.0,0.0,469.003,469.003,514.98,514.98,558.5744,558.5744,586.16408,586.16408
open,udp,16,1,105700,50,739900,4096,8900,nvme,direct-dsync,raw,good,634172,4225081.037,16854740.991388924,7297174.703921549,29490672.151,4477000.6487,5486411.852100001,10533034.99925,16844482.571500003,23178788.60425,26963825.5332,28226797.21675,29237733.36667,29465366.717449002,100.0,100.0,100.0,100.0,1,False,20258.89829313083,20258.89829313083,20258.89829313083,105733.07586496063,5.997858237,0.0,0,29.490672151,29.490672151,29.49088223,False,598168,16,598184,146890.16,536409.6,8.666265711582646,1.0,1.0,634172,4224532.701,16854095.180501487,7297190.490962225,29490071.925,4476431.48343,5485794.158100001,10532453.524249999,16843785.816,23178188.263499998,26963078.7668,28226057.20025,29237143.26535,29464776.232607,100.0,100.0,100.0,100.0,16844482.571500003,16844482.571500003,26963825.5332,26963825.5332,29237733.36667,29237733.36667,29465366.717449002,29465366.717449002
open,udp,16,4,105700,50,739900,4096,8900,nvme,direct-dsync,raw,good,634172,347952.613,1279369.404589993,528638.6055438467,2191982.082,367323.84376,446316.8598,825719.27225,1281951.7995000002,1736325.87425,2007334.1907000002,2099012.54135,2173169.51292,2189990.0914580002,100.0,100.0,100.0,100.0,1,False,80642.78628931523,80642.78628931523,80642.78628931523,105733.07586496063,5.997858237,0.0,0,2.191866124,2.191866124,2.192031123,False,177952,16,178016,46315.12,160025.36,3.8369103932963915,4.0,4.0,634172,347226.933,1278700.5865192802,528652.4570519337,2191332.296,366646.35116,445626.1494,825050.10075,1281267.277,1735658.96,2006662.4639,2098347.83525,2172539.06903,2189365.406791,100.0,100.0,100.0,100.0,1281951.7995000002,1281951.7995000002,2007334.1907000002,2007334.1907000002,2173169.51292,2173169.51292,2189990.0914580002,2189990.0914580002
open,udp,16,16,105700,50,739900,4096,8900,nvme,direct-dsync,raw,good,634172,455.09,671.7030249884889,79.77420145623567,1051.27,512.67984,543.79255,609.34475,674.078,730.9212500000001,772.977,796.449,853.2301600000002,932.0152640000005,0.0036267763319730293,0.0,0.0,0.0,1,True,105733.90949586726,105733.90949586726,105733.90949586726,105733.07586496063,5.997858237,99.99637322366803,0,0.00051107,0.00051107,0.000735474,True,12,16,112,4.16,4.28,5.0048790377077985,6.6767131693407205,7.551009820679563,634172,2.036,38.606355692146614,17.895455492091454,245.387,6.934,10.566550000000003,23.431,39.256,54.849,60.136,62.056,66.618,126.2637810000024,0.0,0.0,0.0,0.0,674.078,674.078,772.977,772.977,853.2301600000002,853.2301600000002,932.0152640000005,932.0152640000005
open,udp,16,64,105700,50,739900,4096,8900,nvme,direct-dsync,raw,good,634172,467.975,711.6770403691743,91.26682234152955,1057.228,525.25868,563.22255,644.394,711.4495,776.486,834.4089,865.076,909.68429,957.2910930000005,0.012930246053121236,0.0,0.0,0.0,1,True,105731.40860314736,105731.40860314736,105731.40860314736,105733.07586496063,5.997858237,99.98706975394688,0,0.000688168,0.000688168,0.000974852,True,15,16,104,4.2,3.76,4.048912015137181,6.952444490382718,8.062456242155125,634172,1.956,40.806369186908285,21.666583565183057,215.71,6.576,10.258,23.69475,40.231,55.881,61.247,75.92744999999995,109.113,151.70550200000102,0.0,0.0,0.0,0.0,711.4495,711.4495,834.4089,834.4089,909.68429,909.68429,957.2910930000005,957.2910930000005
open,udp,64,1,3800,50,26600,4096,8900,nvme,direct-dsync,raw,good,22822,379.829,434.2895076242222,62.203902357241255,862.112,382.83183,384.434,388.03425,397.999,468.92875,516.9759,565.33145,638.5493299999999,741.5820270000002,0.0,0.0,0.0,0.0,1,True,3816.5260379412875,3816.5260379412875,3816.5260379412875,3816.3588151380654,5.980045668,100.0,0,0.000461747,0.000461747,0.000500876,True,1,11,7,0.04,0.04,16.026954887218047,1.0,1.0,22822,0.85,3.800361580930681,1.0806666123569766,53.076,1.05021,2.6020999999999996,3.268,3.686,4.30675,4.952,5.333,6.450740000000005,9.610117000000002,0.0,0.0,0.0,0.0,397.999,397.999,516.9759,516.9759,638.5493299999999,638.5493299999999,741.5820270000002,741.5820270000002
open,udp,64,1,37700,50,263900,4096,8900,nvme,direct-dsync,raw,good,226448,471.834,645.8016133814386,77.843729954458,2421.559,514.77094,539.03435,587.4125,639.3765,697.747,744.4376000000001,767.6982999999999,814.44289,1048.5709169999561,0.10554299441814456,0.00662403730657811,0.0,0.0,1,True,37725.312674459215,37725.312674459215,37725.312674459215,37724.979485563876,6.002601011,99.89445700558186,100,0.000620143,0.000620143,0.000725138,True,1,64,60,0.32,0.16,10.358620689655172,1.0,1.0,226448,0.828,4.233541099943475,28.282553885178316,1611.911,0.904,1.024,2.312,3.455,4.17,4.962,5.597,7.64,378.55103999999005,0.02870416166183848,0.0,0.0,0.0,639.3765,639.3765,744.4376000000001,744.4376000000001,814.44289,814.44289,1048.5709169999561,1048.5709169999561
open,udp,64,1,64200,50,449400,4096,8900,nvme,direct-dsync,raw,good,385068,456.846,701.5854053258125,70.77769993533491,1528.174,554.98001,601.785,652.715,697.957,743.6242500000001,782.8633,812.8652999999999,900.8976400000001,1162.8036720000036,0.3012454943023051,0.0,0.0,0.0,1,True,63981.122048254576,63981.122048254576,63981.122048254576,63979.4605375464,6.01861905,99.69875450569769,0,0.000598973,0.000598973,0.000858033,True,11,64,66,0.72,1.4,9.827236315086783,1.0,1.0,385068,0.828,14.648128611050517,38.40028883413207,749.171,0.917,1.044,2.295,4.643,6.509,33.006,82.1569499999999,183.53086000000067,457.3888480000049,0.0,0.0,0.0,0.0,697.957,697.957,782.8633,782.8633,900.8976400000001,900.8976400000001,1162.8036720000036,1162.8036720000036
open,udp,64,1,79200,50,554400,4096,8900,nvme,direct-dsync,raw,good,475069,6818.546,41658.385176664866,17101.62557231719,68878.747,8291.28256,13306.2754,27300.744,38729.498,57371.767,64388.776399999995,66288.2484,67622.40088,68511.536572,100.0,100.0,100.0,98.02975988751108,1,False,78511.74392318615,78511.74392318615,78511.74392318615,79298.2684935998,5.990912652,0.0,0,0.066850004,0.066850004,0.067116505,False,5383,64,5444,1487.12,4962.72,7.58241341991342,1.0,1.0,475069,6198.699,40996.54871092199,17101.73357503486,68262.183,7637.6728,12647.5628,26633.847,38063.52,56714.857,63733.1336,65628.9316,66949.88504000001,67842.42294399996,100.0,100.0,100.0,97.82347406376758,38729.498,38729.498,64388.776399999995,64388.776399999995,67622.40088,67622.40088,68511.536572,68511.536572
open,udp,64,4,7500,50,52500,4096,8900,nvme,direct-dsync,raw,good,44997,389.667,488.69699828877475,65.65414759717893,791.838,404.19656,422.5856,444.636,462.148,515.909,591.0527999999999,638.6048,692.32012,723.796004,0.0,0.0,0.0,0.0,1,True,7512.9628294462445,7512.9628294462445,7512.9628294462445,7513.797751524552,5.988582803,100.0,0,0.00054261,0.00054261,0.000659604,True,4,9,10,0.72,0.36,14.449714285714286,1.4016820184221066,1.688401448985488,44997,1.853,47.68207524946107,14.675938028922104,215.28,4.52396,11.0798,48.566,54.784,55.581,56.4594,57.089,58.483,62.11222400000005,0.0,0.0,0.0,0.0,462.148,462.148,591.0527999999999,591.0527999999999,692.32012,692.32012,723.796004,723.796004
open,udp,64,4,75400,50,527800,4096,8900,nvme,direct-dsync,raw,good,452785,501.779,785.8296797133297,78.64315034491267,1002.013,626.6223600000001,661.3252,723.355,785.873,848.986,889.837,909.8068,942.7021599999999,973.2728880000003,0.0006625661185772496,0.0,0.0,0.0,1,True,75616.11311682864,75616.11311682864,75616.11311682864,75617.95018619279,5.987797856,99.99933743388142,0,0.000864444,0.000864444,0.000895348,True,5,31,90,1.48,2.12,5.087987874194771,3.6457829660841337,3.780902635908875,452785,1.929,24.118782112923352,16.459320420220084,114.202,3.846,5.656,8.471,20.476,36.346,52.02560000000004,55.118,56.554,58.54821600000002,0.0,0.0,0.0,0.0,785.873,785.873,889.837,889.837,942.7021599999999,942.7021599999999,973.2728880000003,973.2728880000003
open,udp,64,4,128200,50,897400,4096,8900,nvme,direct-dsync,raw,good,769041,390.756,716.1160534223793,80.18535934012628,1018.717,535.0942,591.755,652.623,716.945,782.216,823.237,838.811,861.5091999999999,885.2245999999986,0.0005201283156554722,0.0,0.0,0.0,1,True,128366.59918191902,128366.59918191902,128366.59918191902,128368.26838119945,5.990896424,99.99947987168434,0,0.000658139,0.000658139,0.001001734,True,7,45,132,2.6,2.24,4.570158234900824,3.9533910438555915,3.9702941715721267,769041,1.939,17.77013424511827,12.29074253565281,213.493,3.675,4.469,7.566,14.443,24.674,35.579,43.137,55.138,57.23395999999997,0.0,0.0,0.0,0.0,716.945,716.945,823.237,823.237,861.5091999999999,861.5091999999999,885.2245999999986,885.2245999999986
open,udp,64,4,158300,50,1108100,4096,8900,nvme,direct-dsync,raw,good,949415,52064.579,202103.17601257827,86373.92348304452,350877.95,55518.903080000004,66467.5081,128243.557,203844.09,279111.78099999996,320606.0928,335294.3904,347473.47104000003,350308.660998,100.0,100.0,100.0,100.0,1,False,150820.02744939242,150820.02744939242,150820.02744939242,158328.9432863604,5.996471525,0.0,0,0.350751132,0.350751132,0.350932341,False,52689,64,52901,13062.12,47343.6,3.7636585145744967,3.9998700520513726,3.9999968401594668,949415,50692.058,200631.70279923006,86371.51684334487,349377.54,54060.71294,64999.324700000005,126787.0685,202379.084,277606.6605,319168.45359999995,333835.6433,346012.5445,348840.864502,100.0,100.0,100.0,100.0,203844.09,203844.09,320606.0928,320606.0928,347473.47104000003,347473.47104000003,350308.660998,350308.660998
preflight,tcp,4,4,0,50,2000,4096,8900,nvme,direct-dsync,raw,good,1800,411.481,502.24702,54.700731886812385,683.1,413.632,426.738,472.619,486.4105,533.907,565.7584000000002,621.92,680.516,683.1,0.0,0.0,0.0,0.0,1,False,22359.059335576312,22359.059335576312,22359.059335576312,22260.12544471093,0.080862078,100.0,0,0.0,0.0,0.000157855,False,4,4,16,0.32,0.0,4.6925,4.0,4.0,1800,2.967,3.3136977777777776,0.6282423009171926,10.621,2.985,2.996,3.013,3.111,3.149,4.121,4.169,4.338,10.621,0.0,0.0,0.0,0.0,486.4105,486.4105,565.7584000000002,565.7584000000002,680.516,680.516,683.1,683.1
preflight,udp,4,4,0,50,2000,4096,8900,nvme,direct-dsync,raw,good,1800,437.592,500.18680666666666,41.8243716647544,754.331,439.5,448.22,477.646,484.76800000000003,516.447,545.0306,566.414,691.745,754.331,0.0,0.0,0.0,0.0,1,False,27994.70404612041,27994.70404612041,27994.70404612041,27870.83367423492,0.064583644,100.0,0,0.0,0.0,6.8053e-05,False,4,4,16,0.48,0.0,5.15,4.0,4.0,1800,3.163,3.576811111111111,0.6284865400210686,10.286,3.177,3.353,3.39,3.4105,3.447,4.006900000000002,4.491,6.31,10.286,0.0,0.0,0.0,0.0,484.76800000000003,484.76800000000003,545.0306,545.0306,691.745,691.745,754.331,754.331
tail,tcp,16,1,1000,0,16000,4096,8900,nvme,direct-dsync,raw,good,44990,384.973,438.00556590353415,52.66563726685959,2033.735,391.00356,392.655,399.60125,412.73749999999995,460.661,486.3444999999999,534.18635,628.4629700000003,761.2409819999995,0.01555901311402534,0.002222716159146477,0.0,0.0,3,True,1000.1833044767915,994.7750345440376,1004.1937209461993,1000.1833044767915,44.981754643,99.98444098688597,0,0.00046155,0.00046155,0.000578967,True,1,6,4,0.0,0.04,19.624708333333334,1.0,1.0,44990,0.766,3.9660960657923985,15.377586153947876,1616.33,1.702,2.682,3.136,3.546,4.357,5.043,5.395,6.364440000000002,9.543494999999936,0.011113580795732384,0.0,0.0,0.0,395.314,460.591,474.8944000000001,502.7192,586.9270400000001,648.3903999999997,662.4832760000005,835.6649960000008
tail,tcp,16,64,128800,50,2000000,4096,8900,nvme,direct-dsync,raw,good,5613976,518.703,753.2720909499792,70.4822633621804,1209.453,600.058,634.868,704.489,755.047,801.653,842.374,865.262,919.256,987.3450500000008,0.05648403199443674,0.0,0.0,0.0,3,True,128881.01405550218,128856.06448640526,128895.85934896389,128882.85065545423,43.558751001,99.94351596800556,0,0.000654026,0.000654026,0.000835091,True,18,16,135,4.96,4.746666666666666,3.7260633333333333,7.917990730672185,8.837703616830566,5613976,1.654,38.29219259647708,17.718555028066092,285.703,6.992,10.726,23.311,38.671,53.958,59.962,62.318,70.607,112.35107500000112,0.0,0.0,0.0,0.0,749.616,763.819,828.22,859.831,871.4507900000001,956.2795999999996,894.4955580000002,1018.6610999999998
tail,tcp,64,1,4000,50,64000,4096,8900,nvme,direct-dsync,raw,good,180031,312.08,446.76326046625303,87.57133046031649,4796.643,319.262,321.7875,414.64549999999997,450.596,497.0675,546.163,582.292,669.9917000000002,764.0116600000001,0.01333103743244219,0.010553737967350067,0.0,0.0,3,True,3995.9221243497177,3993.13927801648,3997.917911941711,3995.9221243497177,45.053680827,99.98666896256756,0,0.00057498,0.00057498,0.000763931,True,1,22,7,0.02666666666666667,0.05333333333333334,19.714635416666667,1.0,1.0,180031,0.776,4.519773127961296,25.193774455235662,3845.355,0.976,2.583,3.435,4.327,5.023,5.602,6.114,8.147800000000046,11.643700000000011,0.008887358288294794,0.0055545989301842465,0.0,0.0,334.766,468.755,498.3825,573.6555999999999,612.13835,697.6133600000001,745.5051150000011,775.1616320000004
tail,tcp,64,4,7500,50,120000,4096,8900,nvme,direct-dsync,raw,good,337497,393.112,530.9328342385265,80.0863558363894,997.614,413.56984,439.45,466.351,516.929,579.479,642.403,685.0656000000001,766.6942799999998,858.4599760000018,0.0,0.0,0.0,0.0,3,True,7500.633954099199,7475.223735654222,7521.174339464884,7500.878429347047,44.994330088,100.0,0,0.000618786,0.000618786,0.000805994,True,3,12,14,0.2933333333333334,0.39999999999999997,15.622222222222225,1.3990144720274829,1.681312722779758,337497,1.588,47.55599219844917,14.547157313717923,121.145,4.378959999999999,11.1748,48.73,54.527,55.389,56.328,56.987,58.56103999999998,61.93750400000002,0.0,0.0,0.0,0.0,495.373,548.0025,618.7854,665.6883,736.70751,788.60059,826.538758999998,871.4661379999992
tail,udp,4,64,7500,50,120000,4096,8900,nvme,direct-dsync,raw,good,337497,431.415,576.7314432780144,95.6507380431725,1234.265,450.65491999999995,475.271,500.891,549.371,626.762,719.428,764.6254,874.4605999999998,1019.5003920000015,0.15407544363357303,0.0,0.0,0.0,3,True,7500.478378941478,7475.223735654222,7521.040575004047,7500.878429347047,44.994330088,99.84592455636643,0,0.000621332,0.000621332,0.000916728,True,5,4,14,0.3866666666666667,0.52,10.880277777777778,1.535862386730149,1.9762723816804297,337497,1.687,67.05401145491663,52.5355309268404,659.709,4.492,12.721,52.067,54.235,56.538,134.09640000000002,188.21260000000004,263.04283999999956,413.24720000000076,0.0,0.0,0.0,0.0,498.603,613.787,624.4358,768.2188000000001,745.1131000000001,942.6070599999991,881.3093589999947,1047.6149340000009
tail,udp,16,1,1000,0,16000,4096,8900,nvme,direct-dsync,raw,good,44990,382.951,451.48457621693706,47.101136773029936,757.595,388.92888999999997,390.698,395.789,456.8625,475.96775,496.07829999999996,530.8002,593.51811,700.568077,0.0,0.0,0.0,0.0,3,True,1000.1833044767915,994.7750345440376,1004.1937209461993,1000.1833044767915,44.981754643,100.0,0,0.000484643,0.000484643,0.000571312,True,1,6,4,0.0,0.04,19.5438125,1.0,1.0,44990,0.832,4.162337608357412,1.3003525691229274,183.252,1.76056,2.882,3.514,4.114,4.752,5.268,5.569549999999996,6.459,9.596252999999969,0.0,0.0,0.0,0.0,393.251,477.032,406.0646,529.7294,542.7668600000001,619.7986399999988,609.2804640000002,717.1603520000009
tail,udp,64,1,3800,50,60800,4096,8900,nvme,direct-dsync,raw,good,171135,385.256,455.3106699155638,63.747777245025596,943.121,391.151,393.2627,418.168,430.119,484.448,546.4432,590.0195,659.3448400000001,740.2705080000012,0.0,0.0,0.0,0.0,3,True,3792.643759893671,3766.7720990195107,3805.9825089347282,3792.66592173036,45.122613890000004,100.0,0,0.00058029,0.00058029,0.000625361,True,1,12,7,0.02666666666666667,0.05333333333333334,16.830849780701755,1.0,1.0,171135,0.818,4.030264679931049,1.15831608643978,66.67,1.072,2.648,3.318,3.899,4.739,5.377,5.78,7.049320000000007,10.291196000000054,0.0,0.0,0.0,0.0,398.568,440.59749999999997,530.9014999999999,569.982,642.3523399999999,675.2669500000001,721.3793080000016,760.4369500000015
tail,udp,64,4,7500,50,120000,4096,8900,nvme,direct-dsync,raw,good,337497,408.28,549.8244427506023,72.52081822665993,1026.958,429.60179999999997,454.9588,508.334,534.592,580.691,648.254,697.575,773.23812,855.0694880000019,0.001185195720258254,0.0,0.0,0.0,3,True,7500.611729076668,7475.356556502218,7521.040575004047,7500.878429347047,44.994330088,99.99881480427975,0,0.000573855,0.000573855,0.000675459,True,3,11,12,0.2933333333333334,0.39999999999999997,13.489638888888889,1.3961497293020804,1.6771882416732593,337497,1.762,47.378229824265105,14.44343957618704,146.956,4.4779599999999995,11.196799999999998,48.678,54.23,55.237,56.124,56.764,58.168,61.37350400000002,0.0,0.0,0.0,0.0,488.6925,570.319,611.0453,680.4696,730.2076500000001,809.0222199999995,795.5845709999988,903.6023800000011
tail,udp,64,4,128200,50,2000000,4096,8900,nvme,direct-dsync,raw,good,5615254,503.581,765.9018633990555,113.93201679437033,1128.57,574.214,608.368,674.0382500000001,751.513,841.306,942.264,978.059,1019.056,1049.2004940000008,2.501471883551483,0.0,0.0,0.0,3,True,128164.30258225204,128120.48799285702,128202.40694034508,128164.78189457163,43.812769132,97.49842126464804,0,0.000925575,0.000925575,0.000959198,True,6,59,154,2.24,2.5066666666666664,4.861388333333333,3.9565987494510217,3.9724710582994107,5615254,1.907,18.514083995844178,12.390397175976203,144.517,3.689,4.519,8.486,15.218,25.468,36.508,44.013,56.028,58.45,0.0,0.0,0.0,0.0,661.668,895.592,726.495,991.9336999999999,782.686,1034.896,821.2664069999998,1060.8517470000002
