worker,transport,window,batch,rate,wait_us,count,bytes,mtu,device,method,layout,placement,profile,key,node,role,stage,repeat,run,seed,command,started,offered,committed,batches,offered_end_ns,drained_ns,retried_packets,max_follower_lag_batches,process_cpu_seconds,samples,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct,measurement_seconds,measured_records,goodput_rps,offered_rps,backlog_start,backlog_end,queue_end,drain_seconds,below_1ms_pct,average_batch_records,max_batch_records,queue_samples,queue_min_us,queue_mean_us,queue_stddev_us,queue_max_us,queue_p01_us,queue_p05_us,queue_p25_us,queue_p50_us,queue_p75_us,queue_p90_us,queue_p95_us,queue_p99_us,queue_p999_us,queue_over_1000us_pct,queue_over_2000us_pct,queue_over_5000us_pct,queue_over_10000us_pct,post_prepare_samples,post_prepare_min_us,post_prepare_mean_us,post_prepare_stddev_us,post_prepare_max_us,post_prepare_p01_us,post_prepare_p05_us,post_prepare_p25_us,post_prepare_p50_us,post_prepare_p75_us,post_prepare_p90_us,post_prepare_p95_us,post_prepare_p99_us,post_prepare_p999_us,post_prepare_over_1000us_pct,post_prepare_over_2000us_pct,post_prepare_over_5000us_pct,post_prepare_over_10000us_pct,max_sampled_queue,max_sampled_backlog,first_quarter_mean_queue,last_quarter_mean_queue,stable_observed,file,ended,recovered_records,recorded_stable_observed,quorum_drain_seconds,all_followers_drain_seconds
use1-az4,tcp,16,1,106000,50,742000,4096,8900,nvme,direct-dsync,raw,good,scale,open-77c7645ec01214fb-r0,2,leader,open,0,14601221921240109470,12341352714775172841,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '742000', '16', '1', '106000', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-77c7645ec01214fb-r0.csv', '14601221921240109470', '12341352714775172841']",1789410919.4035325,742000,742000,742000,6995607738,31645460328,0,16,7.28222,635767,3458597.634,14122138.216493772,6099768.208974503,24649842.696,3697276.7525,4537473.1509,8885979.2095,14117490.891,19458873.5255,22466667.769800007,23573437.14469999,24426360.36848,24625458.964162014,100.0,100.0,100.0,100.0,5.995607738,635767,23633.30060803254,106038.79169254618,82435,576506,576490,24.649799412,0.0,1.0,1,635767,3457942.997,14121548.9880465,6099772.52325859,24649082.769,3696554.7821,4536780.2301,8885253.125,14116785.396,19458286.3435,22466173.584600005,23572787.970599998,24425875.44856,24624724.937544018,100.0,100.0,100.0,100.0,635767,374.113,589.228447269204,114.59331452513435,946.219,402.02466,426.356,491.3095,553.072,699.987,740.726,778.3336999999999,828.91334,878.4837020000001,0.0,0.0,0.0,0.0,576490,576506,141673.64,516844.4,False,open-77c7645ec01214fb-r0.csv.gz,1789410963.127872,742000,False,24.649799412,24.64985259
use1-az4,udp,16,1,105700,50,739900,4096,8900,nvme,direct-dsync,raw,good,scale,open-b9fedb861f76a130-r0,2,leader,open,0,13413388190090543367,8340634745563114658,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.94.112', '172.31.5.207', '43001', '739900', '16', '1', '105700', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-b9fedb861f76a130-r0.csv', '13413388190090543367', '8340634745563114658']",1789410967.1166036,739900,739900,739900,6997858237,36488740467,0,16,6.41217,634172,4225081.037,16854740.991388924,7297174.703921549,29490672.151,4477000.6487,5486411.852100001,10533034.99925,16844482.571500003,23178788.60425,26963825.5332,28226797.21675,29237733.36667,29465366.717449002,100.0,100.0,100.0,100.0,5.997858237,634172,20258.89829313083,105733.07586496063,85522,598184,598168,29.490672151,0.0,1.0,1,634172,4224532.701,16854095.180501487,7297190.490962225,29490071.925,4476431.48343,5485794.158100001,10532453.524249999,16843785.816,23178188.263499998,26963078.7668,28226057.20025,29237143.26535,29464776.232607,100.0,100.0,100.0,100.0,634172,421.916,645.8108874359007,77.36488813116132,867.532,519.31984,540.036,585.748,612.901,719.901,757.4849,772.329,786.945,805.1097770000003,0.0,0.0,0.0,0.0,598168,598184,146890.16,536409.6,False,open-b9fedb861f76a130-r0.csv.gz,1789411015.60521,739900,False,29.490672151,29.49088223
use1-az4,tcp,64,4,7500,50,52500,4096,8900,nvme,direct-dsync,raw,good,scale,open-1211264168fa3926-r0,2,leader,open,0,10482459815113462714,16352414316222603299,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '52500', '64', '4', '7500', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-1211264168fa3926-r0.csv', '10482459815113462714', '16352414316222603299']",1789411017.725388,52500,52500,37467,6988582803,6989484859,0,11,0.81248,44997,393.207,581.2380035557926,107.61316397503168,982.724,418.86956,442.0996,492.341,567.002,653.389,729.977,787.6701999999998,860.977,943.7643800000001,0.0,0.0,0.0,0.0,5.988582803,44997,7512.9628294462445,7513.797751524552,1,6,1,0.000617202,100.0,1.6884903438006977,4,44997,1.645,47.447405515923286,14.663260958314488,104.893,4.285959999999999,10.752400000000002,48.337,54.525,55.374,56.237,56.8922,58.66124000000001,62.426076000000016,0.0,0.0,0.0,0.0,44997,379.414,533.7905980398693,107.36262778504543,925.877,385.47296,392.9748,444.851,520.487,605.735,682.9234000000001,740.515,812.7571200000003,898.774,0.0,0.0,0.0,0.0,4,10,0.72,0.36,True,open-1211264168fa3926-r0.csv.gz,1789411025.537107,52500,True,0.000617202,0.000902056
use1-az4,tcp,64,1,67400,50,471800,4096,8900,nvme,direct-dsync,raw,good,scale,open-b8f6d9d022a4fa41-r0,2,leader,open,0,15512263450542775188,14629195648190775487,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '471800', '64', '1', '67400', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-b8f6d9d022a4fa41-r0.csv', '15512263450542775188', '14629195648190775487']",1789411027.659807,471800,471800,471800,7005490048,7006432185,0,64,4.8691,404298,474.345,782.3452621309034,118.52198536142159,1889.975,599.58267,635.3108500000001,706.89975,763.067,830.8435000000001,918.9223,996.544,1200.3345799999975,1575.9100299999998,4.856813538528511,0.0,0.0,0.0,6.005490048,404298,67319.56872272881,67321.40038008102,54,65,5,0.000813716,95.14318646147149,1.0,1,404298,0.758,43.08910604554067,88.69253425713097,1125.271,0.829,0.962,2.275,4.32,43.7525,142.241,213.20474999999982,414.7471199999999,794.1801479999936,0.007172926900454615,0.0,0.0,0.0,404298,459.045,739.2561560853628,66.82988363367564,1012.738,591.31194,625.0458500000001,693.93425,740.3525,788.19175,823.6473,842.4855999999999,891.1270899999998,936.3906079999972,0.005688873058981247,0.0,0.0,0.0,39,97,2.4,3.28,True,open-b8f6d9d022a4fa41-r0.csv.gz,1789411042.3503792,471800,True,0.000813716,0.000942137
use1-az4,tcp,64,1,4000,50,28000,4096,8900,nvme,direct-dsync,raw,good,scale,open-e39a205a8df3e5f4-r0,2,leader,open,0,7042952240375672591,2357757873520569997,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '28000', '64', '1', '4000', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-e39a205a8df3e5f4-r0.csv', '7042952240375672591', '2357757873520569997']",1789411044.1241755,28000,28000,28000,6998290804,6998812242,0,13,0.475604,24016,440.009,484.2899335443038,56.41834886293983,870.58,443.1902,444.84225000000004,448.633,456.1465,499.76475000000005,560.4100000000001,612.27075,699.217,764.6814400000003,0.0,0.0,0.0,0.0,5.998290804,24016,4003.3070727392496,4003.8072152128357,1,4,1,0.000461007,100.0,1.0,1,24016,0.786,3.5842132744836777,0.9747272581335278,12.29,0.939,2.29275,3.087,3.4695,3.967,4.76,5.227,6.628249999999992,9.584895000000005,0.0,0.0,0.0,0.0,24016,436.974,480.7057202698201,56.454097443824374,867.118,439.878,441.4835,444.99875000000003,452.40250000000003,496.053,556.6034999999999,608.79575,695.8584999999999,761.0156950000002,0.0,0.0,0.0,0.0,1,9,0.0,0.12,True,open-e39a205a8df3e5f4-r0.csv.gz,1789411051.6428487,28000,True,0.000461007,0.000521438
use1-az4,udp,16,64,105700,50,739900,4096,8900,nvme,direct-dsync,raw,good,scale,open-33903facbe8fee13-r0,2,leader,open,0,7093040074490059910,8340634745563114658,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.94.112', '172.31.5.207', '43001', '739900', '16', '64', '105700', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-33903facbe8fee13-r0.csv', '7093040074490059910', '8340634745563114658']",1789411054.524074,739900,739900,106423,6997858237,6998833089,0,16,2.99579,634172,467.975,711.6770403691743,91.26682234152955,1057.228,525.25868,563.22255,644.394,711.4495,776.486,834.4089,865.076,909.68429,957.2910930000005,0.012930246053121236,0.0,0.0,0.0,5.997858237,634172,105731.40860314736,105733.07586496063,61,71,4,0.000688168,99.98706975394688,8.062456242155125,27,634172,1.956,40.806369186908285,21.666583565183057,215.71,6.576,10.258,23.69475,40.231,55.881,61.247,75.92744999999995,109.113,151.70550200000102,0.0,0.0,0.0,0.0,634172,457.532,670.870671182266,87.80024287137861,991.858,494.138,524.273,607.906,674.661,738.207,783.226,802.9602499999997,857.163,909.9,0.0,0.0,0.0,0.0,15,104,4.2,3.76,True,open-33903facbe8fee13-r0.csv.gz,1789411070.4048567,739900,True,0.000688168,0.000974852
use1-az4,tcp,16,64,128800,50,901600,4096,8900,nvme,direct-dsync,raw,good,scale,open-4a86e0c6bd0e5aba-r0,2,leader,open,0,12892773687991698944,16493205890750156164,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '901600', '16', '64', '128800', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-4a86e0c6bd0e5aba-r0.csv', '12892773687991698944', '16493205890750156164']",1789411074.90566,901600,901600,113587,6989373332,6990227713,0,16,3.14225,773086,494.855,706.7026139226425,69.43640158585085,1022.963,567.59055,597.064,652.098,706.33,759.70675,797.977,818.6367499999999,856.78115,898.0883000000008,0.0005174068602975607,0.0,0.0,0.0,5.989373332,773086,129075.60727089435,129076.27512039684,97,101,11,0.000661269,99.9994825931397,8.888131462735064,33,773086,1.646,38.00032325899059,18.08906461125029,266.229,6.708,10.31,22.841,38.204,53.613,59.388,61.74,80.12,116.72988000000268,0.0,0.0,0.0,0.0,773086,488.43,668.7022906636519,65.66321874188333,870.914,537.882,564.4,615.546,670.019,722.471,755.278,772.928,796.41,818.508,0.0,0.0,0.0,0.0,17,122,4.56,6.56,True,open-4a86e0c6bd0e5aba-r0.csv.gz,1789411092.6805012,901600,True,0.000661269,0.000854381
use1-az4,udp,64,1,79200,50,554400,4096,8900,nvme,direct-dsync,raw,good,scale,open-6aae3235101d2383-r0,2,leader,open,0,13514895401536588729,12327701876091913210,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.94.112', '172.31.5.207', '43001', '554400', '64', '1', '79200', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-6aae3235101d2383-r0.csv', '13514895401536588729', '12327701876091913210']",1789411096.3182402,554400,554400,554400,6990912652,7058029157,0,64,4.20369,475069,6818.546,41658.385176664866,17101.62557231719,68878.747,8291.28256,13306.2754,27300.744,38729.498,57371.767,64388.776399999995,66288.2484,67622.40088,68511.536572,100.0,100.0,100.0,98.02975988751108,5.990912652,475069,78511.74392318615,79298.2684935998,497,5209,5155,0.066850004,0.0,1.0,1,475069,6198.699,40996.54871092199,17101.73357503486,68262.183,7637.6728,12647.5628,26633.847,38063.52,56714.857,63733.1336,65628.9316,66949.88504000001,67842.42294399996,100.0,100.0,100.0,97.82347406376758,475069,416.709,661.836465742871,81.81236029147362,954.581,482.28536,512.8714,606.344,672.654,722.518,753.2632000000001,781.0115999999999,837.7749600000001,902.6303479999989,0.0,0.0,0.0,0.0,5383,5444,1487.12,4962.72,False,open-6aae3235101d2383-r0.csv.gz,1789411112.3688238,554400,False,0.066850004,0.067116505
use1-az4,udp,4,64,105700,100,739900,4096,8900,nvme,direct-dsync,raw,good,scale,open-9ab6856c72a023ff-r0,2,leader,open,0,6250111746164243123,8340634745563114658,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.94.112', '172.31.5.207', '43001', '739900', '4', '64', '105700', '100', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-9ab6856c72a023ff-r0.csv', '6250111746164243123', '8340634745563114658']",1789411116.104436,739900,739900,26975,6997858237,6999170152,0,4,2.46276,634172,480.083,1044.689702837716,248.9943129492309,1843.051,618.43597,668.14465,837.375,1037.2595000000001,1245.0932500000001,1398.5819000000001,1458.4318999999998,1517.1715800000002,1565.0114760000013,54.750919308957194,0.0,0.0,0.0,5.997858237,634172,105727.24044861416,105733.07586496063,114,149,18,0.001160232,45.248765319187854,42.85641907873574,64,634172,4.487,260.38170550260816,193.23900222242702,1021.091,17.32842,33.771550000000005,95.43975,206.761,409.61875000000003,568.1718000000001,627.3268999999999,681.932,717.0860150000009,0.00031537185495417646,0.0,0.0,0.0,634172,456.474,784.3079973351079,104.63570215888763,1236.99,566.075,599.776,705.535,820.877,834.883,856.906,986.888,1040.118,1071.177,4.054262881363416,0.0,0.0,0.0,92,180,20.64,30.08,True,open-9ab6856c72a023ff-r0.csv.gz,1789411131.4116337,739900,True,0.001160232,0.001311915
use1-az4,udp,64,4,158300,50,1108100,4096,8900,nvme,direct-dsync,raw,good,scale,open-f050ddbfdbcb68ba-r0,2,leader,open,0,13020106817340693815,8464186644978130478,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.94.112', '172.31.5.207', '43001', '1108100', '64', '4', '158300', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-f050ddbfdbcb68ba-r0.csv', '13020106817340693815', '8464186644978130478']",1789411136.5297563,1108100,1108100,277034,6996471525,7347403866,0,64,4.17051,949415,52064.579,202103.17601257827,86373.92348304452,350877.95,55518.903080000004,66467.5081,128243.557,203844.09,279111.78099999996,320606.0928,335294.3904,347473.47104000003,350308.660998,100.0,100.0,100.0,100.0,5.996471525,949415,150820.02744939242,158328.9432863604,7874,52901,52689,0.350751132,0.0,3.9999968401594668,4,949415,50692.058,200631.70279923006,86371.51684334487,349377.54,54060.71294,64999.324700000005,126787.0685,202379.084,277606.6605,319168.45359999995,333835.6433,346012.5445,348840.864502,100.0,100.0,100.0,100.0,949415,1123.388,1471.4732133482198,91.79608589653903,1669.455,1343.251,1365.512,1400.328,1434.409,1584.311,1608.73,1616.952,1631.97,1647.027,100.0,0.0,0.0,0.0,52689,52901,13062.12,47343.6,False,open-f050ddbfdbcb68ba-r0.csv.gz,1789411157.484791,1108100,False,0.350751132,0.350932341
use1-az4,udp,64,4,128200,50,897400,4096,8900,nvme,direct-dsync,raw,good,scale,open-79aac3d426a85cc5-r0,2,leader,open,0,3263522065438102181,14972604471364112189,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.94.112', '172.31.5.207', '43001', '897400', '64', '4', '128200', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-79aac3d426a85cc5-r0.csv', '3263522065438102181', '14972604471364112189']",1789411162.4891696,897400,897400,226995,6990896424,6991898158,0,45,4.10126,769041,390.756,716.1160534223793,80.18535934012628,1018.717,535.0942,591.755,652.623,716.945,782.216,823.237,838.811,861.5091999999999,885.2245999999986,0.0005201283156554722,0.0,0.0,0.0,5.990896424,769041,128366.59918191902,128368.26838119945,58,68,3,0.000658139,99.99947987168434,3.9702941715721267,4,769041,1.939,17.77013424511827,12.29074253565281,213.493,3.675,4.469,7.566,14.443,24.674,35.579,43.137,55.138,57.23395999999997,0.0,0.0,0.0,0.0,769041,383.452,698.345919177261,79.73354289745129,993.913,518.354,574.894,634.749,699.024,764.725,805.357,820.659,838.756,854.004,0.0,0.0,0.0,0.0,7,132,2.6,2.24,True,open-79aac3d426a85cc5-r0.csv.gz,1789411181.1562068,897400,True,0.000658139,0.001001734
use1-az4,tcp,64,4,75400,50,527800,4096,8900,nvme,direct-dsync,raw,good,scale,open-f4693ac5a45374ca-r0,2,leader,open,0,7548337630270891424,14959135272839250426,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '527800', '64', '4', '75400', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-f4693ac5a45374ca-r0.csv', '7548337630270891424', '14959135272839250426']",1789411184.7713482,527800,527800,144724,6987797856,6988694850,0,33,2.72523,452785,482.925,698.7726930154488,83.73394826741672,979.973,536.12384,567.8922,631.784,699.826,760.577,801.692,834.4466,903.2699199999997,946.473864,0.0,0.0,0.0,0.0,5.987797856,452785,75614.10904115865,75617.95018619279,38,61,3,0.000809142,100.0,3.7814989454155947,4,452785,1.629,23.856131612133794,16.468090362918524,106.934,3.47,5.275,8.327,20.213,36.057,51.762,54.787,56.445,59.84164800000005,0.0,0.0,0.0,0.0,452785,469.716,674.916561403315,82.54406446549851,936.007,520.051,544.186,608.014,675.826,737.369,773.4,809.866,879.492,912.3,0.0,0.0,0.0,0.0,5,77,1.44,1.92,True,open-f4693ac5a45374ca-r0.csv.gz,1789411198.532038,527800,True,0.000809142,0.000896994
use1-az4,udp,64,1,64200,50,449400,4096,8900,nvme,direct-dsync,raw,good,scale,open-3064e25ee06cd070-r0,2,leader,open,0,1584483933492742077,14791132289109495036,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.94.112', '172.31.5.207', '43001', '449400', '64', '1', '64200', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-3064e25ee06cd070-r0.csv', '1584483933492742077', '14791132289109495036']",1789411201.3282266,449400,449400,449400,7018619050,7019477083,0,64,4.41636,385068,456.846,701.5854053258125,70.77769993533491,1528.174,554.98001,601.785,652.715,697.957,743.6242500000001,782.8633,812.8652999999999,900.8976400000001,1162.8036720000036,0.3012454943023051,0.0,0.0,0.0,6.01861905,385068,63981.122048254576,63979.4605375464,49,39,1,0.000598973,99.69875450569769,1.0,1,385068,0.828,14.648128611050517,38.40028883413207,749.171,0.917,1.044,2.295,4.643,6.509,33.006,82.1569499999999,183.53086000000067,457.3888480000049,0.0,0.0,0.0,0.0,385068,452.416,686.9372767147621,61.89763779921506,945.622,544.1243499999999,593.367,639.96375,685.524,732.75225,767.7246,788.21295,824.7119800000002,857.5966450000012,0.0,0.0,0.0,0.0,11,66,0.72,1.4,True,open-3064e25ee06cd070-r0.csv.gz,1789411215.6842995,449400,True,0.000598973,0.000858033
use1-az4,udp,16,16,105700,50,739900,4096,8900,nvme,direct-dsync,raw,good,scale,open-0a6ec49fa28e034a-r0,2,leader,open,0,14067131097708282682,8340634745563114658,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.94.112', '172.31.5.207', '43001', '739900', '16', '16', '105700', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-0a6ec49fa28e034a-r0.csv', '14067131097708282682', '8340634745563114658']",1789411219.2715712,739900,739900,110818,6997858237,6998593711,0,16,3.70311,634172,455.09,671.7030249884889,79.77420145623567,1051.27,512.67984,543.79255,609.34475,674.078,730.9212500000001,772.977,796.449,853.2301600000002,932.0152640000005,0.0036267763319730293,0.0,0.0,0.0,5.997858237,634172,105733.90949586726,105733.07586496063,81,76,3,0.00051107,99.99637322366803,7.551009820679563,16,634172,2.036,38.606355692146614,17.895455492091454,245.387,6.934,10.566550000000003,23.431,39.256,54.849,60.136,62.056,66.618,126.2637810000024,0.0,0.0,0.0,0.0,634172,440.174,633.0966692963424,77.41251250275162,972.132,482.574,509.575,570.952,636.642,691.945,731.3399000000001,752.7,801.168,882.366,0.0,0.0,0.0,0.0,12,112,4.16,4.28,True,open-0a6ec49fa28e034a-r0.csv.gz,1789411235.14873,739900,True,0.00051107,0.000735474
use1-az4,udp,16,4,105700,50,739900,4096,8900,nvme,direct-dsync,raw,good,scale,open-188e99ff59622493-r0,2,leader,open,0,7723090467865050138,8340634745563114658,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.94.112', '172.31.5.207', '43001', '739900', '16', '4', '105700', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-188e99ff59622493-r0.csv', '7723090467865050138', '8340634745563114658']",1789411239.1600382,739900,739900,184975,6997858237,9189889360,0,16,2.83893,634172,347952.613,1279369.404589993,528638.6055438467,2191982.082,367323.84376,446316.8598,825719.27225,1281951.7995000002,1736325.87425,2007334.1907000002,2099012.54135,2173169.51292,2189990.0914580002,100.0,100.0,100.0,100.0,5.997858237,634172,80642.78628931523,105733.07586496063,27528,178016,177952,2.191866124,0.0,4.0,4,634172,347226.933,1278700.5865192802,528652.4570519337,2191332.296,366646.35116,445626.1494,825050.10075,1281267.277,1735658.96,2006662.4639,2098347.83525,2172539.06903,2189365.406791,100.0,100.0,100.0,100.0,634172,581.065,668.8180707126774,31.544188408662787,849.384,604.429,617.647,650.598,667.924,685.975,703.614,716.715,783.852,798.675,0.0,0.0,0.0,0.0,177952,178016,46315.12,160025.36,False,open-188e99ff59622493-r0.csv.gz,1789411257.367213,739900,False,2.191866124,2.192031123
use1-az4,udp,4,64,75500,50,528500,4096,8900,nvme,direct-dsync,raw,good,scale,open-490edf9332f2e831-r0,2,leader,open,0,16169100916753523213,18286869891465811832,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.94.112', '172.31.5.207', '43001', '528500', '4', '64', '75500', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-490edf9332f2e831-r0.csv', '16169100916753523213', '18286869891465811832']",1789411260.7570996,528500,528500,25933,6992266492,6993656927,0,4,1.82148,452866,439.501,1181.7487709476975,257.12838477473485,2099.588,636.1826,769.457,1005.80025,1136.025,1381.5034999999998,1557.88,1626.02375,1694.7263500000001,1778.250630000005,75.95226844143743,0.004195501539086617,0.0,0.0,5.992266492,452866,75570.73781757969,75575.07674343266,87,113,36,0.001197768,24.047510742692097,45.03904907853537,64,452866,2.035,352.5873836697831,262.5139588796525,1075.242,11.114,27.329,109.8155,304.5485,575.2997499999999,744.852,811.1747499999999,877.5807,964.1427750000006,0.029147694903128078,0.0,0.0,0.0,452866,422.694,829.1613872779144,95.33815989663275,1212.123,589.616,675.267,800.528,818.806,832.913,958.542,1031.228,1086.366,1119.873,6.70242411662611,0.0,0.0,0.0,64,137,28.84,23.96,True,open-490edf9332f2e831-r0.csv.gz,1789411273.6919959,528500,True,0.001197768,0.001390435
use1-az4,tcp,16,64,75700,50,529900,4096,8900,nvme,direct-dsync,raw,good,scale,open-bad775be95aadb38-r0,2,leader,open,0,16815530385921371268,1532495294003270937,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '529900', '16', '64', '75700', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-bad775be95aadb38-r0.csv', '16815530385921371268', '1532495294003270937']",1789411276.798953,529900,529900,105555,6998226915,6999153987,0,16,2.35379,454186,439.218,660.8684825203771,89.13763329277226,1102.898,493.4657,524.69,591.1895,659.796,724.406,771.028,802.0325,894.8632500000003,991.9279750000006,0.07353815397216118,0.0,0.0,0.0,5.998226915,454186,75720.70987581169,75720.04301207734,59,55,3,0.000556042,99.92646184602783,5.83754012673222,24,454186,1.609,36.95900939042595,17.80037739190327,220.966,5.021,8.38,21.702,38.252,54.076,57.286,58.71,64.50545000000007,115.37711500000005,0.0,0.0,0.0,0.0,454186,421.307,623.9094731299512,87.1228372046837,986.505,465.115,491.665,555.075,623.699,687.831,729.84,759.883,852.865,943.014,0.0,0.0,0.0,0.0,9,79,2.76,2.72,True,open-bad775be95aadb38-r0.csv.gz,1789411290.3771887,529900,True,0.000556042,0.000927072
use1-az4,tcp,64,4,128200,50,897400,4096,8900,nvme,direct-dsync,raw,good,scale,open-8bf2af5564d67ca4-r0,2,leader,open,0,14288781803419925891,14972604471364112189,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.94.112', '172.31.5.207', '43001', '897400', '64', '4', '128200', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182700Z-518aa675/results/open-8bf2af5564d67ca4-r0.csv', '14288781803419925891', '14972604471364112189']",1789411294.5799413,897400,897400,226750,6990896424,6991702527,0,64,4.59283,769041,432.498,675.2544830574702,72.02292223809773,903.813,511.11240000000004,557.263,623.576,674.609,729.141,771.412,792.003,822.276,852.6547199999987,0.0,0.0,0.0,0.0,5.990896424,769041,128371.60677976029,128368.26838119945,80,60,3,0.000636076,100.0,3.972920819566187,4,769041,1.722,18.59716115005572,12.425754130515585,128.953,3.336,4.358,8.422,15.501,25.567,36.548,43.979,55.964,59.40183999999985,0.0,0.0,0.0,0.0,769041,428.783,656.6573219074145,71.61015810121637,884.061,492.746,538.984,605.142,655.862,710.642,752.773,773.049,800.938,831.24,0.0,0.0,0.0,0.0,7,118,2.76,2.44,True,open-8bf2af5564d67ca4-r0.csv.gz,1789411313.4156,897400,True,0.000636076,0.000806103
