name,family_index,per_family_instance_index,run_name,run_type,repetitions,repetition_index,threads,iterations,real_time,cpu_time,time_unit,items_per_iteration,items_per_second,projected_codes,stride,tuples_per_call,unit_bytes,fraction_R_0,fraction_R_1,fraction_R_AC,fraction_W_A,fraction_W_AB,fraction_W_AC,fraction_W_all,binding_bytes,allocated_binding_bytes,input_bytes,issued_write_bytes,live_bindings,lowered_decode_terms
mixture/b3-A1s7-B1s0-C2s0-D0s3/5/bytes,135,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/5/bytes,iteration,3,2,1,41750,643.5531736526206,643.568718562895,ns,256.0,397781919.1890718,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A1s7-B1s0-C2s0-D0s3/5/word,136,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/5/word,iteration,3,0,1,26863,1032.66258422353,1032.6873394632096,ns,256.0,247896909.565163,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A1s7-B1s0-C2s0-D0s3/5/word,136,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/5/word,iteration,3,1,1,26863,1037.3752000891282,1037.2084279492299,ns,256.0,246816351.56606236,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A1s7-B1s0-C2s0-D0s3/5/word,136,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/5/word,iteration,3,2,1,26863,1040.8091054610045,1038.7643226743035,ns,256.0,246446662.06953165,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A1s7-B1s0-C2s0-D0s3/50/bytes,137,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/50/bytes,iteration,3,0,1,31595,869.7920557050533,869.4662763095548,ns,256.0,294433501.30449075,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A1s7-B1s0-C2s0-D0s3/50/bytes,137,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/50/bytes,iteration,3,1,1,31595,876.3510998575326,875.0865959803981,ns,256.0,292542476.5684954,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A1s7-B1s0-C2s0-D0s3/50/bytes,137,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/50/bytes,iteration,3,2,1,31595,869.5120746953978,869.5336287386871,ns,256.0,294410695.0427484,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A1s7-B1s0-C2s0-D0s3/50/word,138,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/50/word,iteration,3,0,1,25265,1100.5064714036632,1100.2045517514578,ns,256.0,232684003.70864108,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A1s7-B1s0-C2s0-D0s3/50/word,138,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/50/word,iteration,3,1,1,25265,1095.9741143879075,1095.8870769840034,ns,256.0,233600710.67225188,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A1s7-B1s0-C2s0-D0s3/50/word,138,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/50/word,iteration,3,2,1,25265,1106.8364931724336,1104.0229962398514,ns,256.0,231879227.9435305,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A1s7-B1s0-C2s0-D0s3/90/bytes,139,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/90/bytes,iteration,3,0,1,28161,969.4552040053345,969.0313199104982,ns,256.0,264181347.64069825,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A1s7-B1s0-C2s0-D0s3/90/bytes,139,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/90/bytes,iteration,3,1,1,28161,962.3315578278643,961.3381271972229,ns,256.0,266295482.05517122,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A1s7-B1s0-C2s0-D0s3/90/bytes,139,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/90/bytes,iteration,3,2,1,28161,961.8906999042723,961.5974929867403,ns,256.0,266223655.80931276,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A1s7-B1s0-C2s0-D0s3/90/word,140,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/90/word,iteration,3,0,1,24524,1131.9604061324458,1131.6576822704837,ns,256.0,226216818.04552275,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A1s7-B1s0-C2s0-D0s3/90/word,140,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/90/word,iteration,3,1,1,24524,1137.0928885992398,1137.1238378730836,ns,256.0,225129393.53978488,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A1s7-B1s0-C2s0-D0s3/90/word,140,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/90/word,iteration,3,2,1,24524,1135.771448376585,1135.5751916489758,ns,256.0,225436414.8518081,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s0-B1s1-C0s0-D0s3/5/bytes,141,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/5/bytes,iteration,3,0,1,39880,652.952933801404,652.3399448344738,ns,256.0,392433426.81545895,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s0-B1s1-C0s0-D0s3/5/bytes,141,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/5/bytes,iteration,3,1,1,39880,640.2422768306346,639.2031344032072,ns,256.0,400498661.88315034,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s0-B1s1-C0s0-D0s3/5/bytes,141,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/5/bytes,iteration,3,2,1,39880,634.5104312938806,634.4663741223287,ns,256.0,403488680.31679446,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s0-B1s1-C0s0-D0s3/5/word,142,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/5/word,iteration,3,0,1,27094,1033.8767992913292,1032.5234000147373,ns,256.0,247936269.52797982,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s0-B1s1-C0s0-D0s3/5/word,142,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/5/word,iteration,3,1,1,27094,1030.9873403707643,1029.9079500997118,ns,256.0,248565903.36565036,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s0-B1s1-C0s0-D0s3/5/word,142,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/5/word,iteration,3,2,1,27094,1029.633092197405,1029.6603676090938,ns,256.0,248625671.19529,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s0-B1s1-C0s0-D0s3/50/bytes,143,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/50/bytes,iteration,3,0,1,30750,886.1893008133662,886.2137886178442,ns,256.0,288869348.78237724,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s0-B1s1-C0s0-D0s3/50/bytes,143,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/50/bytes,iteration,3,1,1,30750,877.9132682927108,877.734569105664,ns,256.0,291659926.60040945,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s0-B1s1-C0s0-D0s3/50/bytes,143,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/50/bytes,iteration,3,2,1,30750,879.1443252028891,879.1664715447407,ns,256.0,291184898.7486918,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s0-B1s1-C0s0-D0s3/50/word,144,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/50/word,iteration,3,0,1,26664,1032.944794479629,1031.8748124812369,ns,256.0,248092110.49974632,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s0-B1s1-C0s0-D0s3/50/word,144,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/50/word,iteration,3,1,1,26664,1037.3107935793032,1034.7454245424578,ns,256.0,247403848.2588098,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s0-B1s1-C0s0-D0s3/50/word,144,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/50/word,iteration,3,2,1,26664,1029.0415541556151,1029.0672442244825,ns,256.0,248768971.54852566,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s0-B1s1-C0s0-D0s3/90/bytes,145,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/90/bytes,iteration,3,0,1,24848,1122.907477463031,1121.2673052157452,ns,256.0,228313087.17303815,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s0-B1s1-C0s0-D0s3/90/bytes,145,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/90/bytes,iteration,3,1,1,24848,1096.3345138438565,1096.0330006439585,ns,256.0,233569609.53693077,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s0-B1s1-C0s0-D0s3/90/bytes,145,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/90/bytes,iteration,3,2,1,24848,1101.4565357369781,1101.4843448164788,ns,256.0,232413652.726633,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s0-B1s1-C0s0-D0s3/90/word,146,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/90/word,iteration,3,0,1,29160,919.1022633745125,918.8384087791535,ns,256.0,278612645.6556635,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s0-B1s1-C0s0-D0s3/90/word,146,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/90/word,iteration,3,1,1,29160,906.7492798356463,905.4208504801021,ns,256.0,282741445.4441327,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s0-B1s1-C0s0-D0s3/90/word,146,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/90/word,iteration,3,2,1,29160,898.6717421124221,897.6479766803529,ns,256.0,285189747.7079259,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s0-B2s1-C0s0-D0s3/5/bytes,147,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/5/bytes,iteration,3,0,1,41940,639.5008822125781,639.2845255126298,ns,256.0,400447672.0200894,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s0-B2s1-C0s0-D0s3/5/bytes,147,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/5/bytes,iteration,3,1,1,41940,632.4041487838051,632.4191463995862,ns,256.0,404794828.64715415,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s0-B2s1-C0s0-D0s3/5/bytes,147,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/5/bytes,iteration,3,2,1,41940,631.6774916547621,631.492155460196,ns,256.0,405389042.10685176,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s0-B2s1-C0s0-D0s3/5/word,148,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/5/word,iteration,3,0,1,27347,1019.6892895016782,1019.7166782462581,ns,256.0,251050125.4527651,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s0-B2s1-C0s0-D0s3/5/word,148,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/5/word,iteration,3,1,1,27347,1019.2051047651197,1018.9792664643243,ns,256.0,251231804.63550958,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s0-B2s1-C0s0-D0s3/5/word,148,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/5/word,iteration,3,2,1,27347,1034.5562218894881,1031.5346838775645,ns,256.0,248173914.07304856,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s0-B2s1-C0s0-D0s3/50/bytes,149,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/50/bytes,iteration,3,0,1,35319,768.1211529203156,768.0638749681284,ns,256.0,333305612.1284483,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s0-B2s1-C0s0-D0s3/50/bytes,149,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/50/bytes,iteration,3,1,1,35319,754.3247260678792,754.0308332625843,ns,256.0,339508662.91809887,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s0-B2s1-C0s0-D0s3/50/bytes,149,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/50/bytes,iteration,3,2,1,35319,774.888898326959,774.1565446360189,ns,256.0,330682472.13535106,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s0-B2s1-C0s0-D0s3/50/word,150,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/50/word,iteration,3,0,1,24375,1120.8359384617768,1120.8665846153895,ns,256.0,228394711.30084857,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s0-B2s1-C0s0-D0s3/50/word,150,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/50/word,iteration,3,1,1,24375,1114.7762051287384,1114.5847794871781,ns,256.0,229681944.98204607,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s0-B2s1-C0s0-D0s3/50/word,150,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/50/word,iteration,3,2,1,24375,1111.8210461535664,1111.8518564102667,ns,256.0,230246501.38780496,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s0-B2s1-C0s0-D0s3/90/bytes,151,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/90/bytes,iteration,3,0,1,29546,927.3299262167677,927.2072023285998,ns,256.0,276097941.6004086,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s0-B2s1-C0s0-D0s3/90/bytes,151,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/90/bytes,iteration,3,1,1,29546,911.6579909290623,911.4598930481156,ns,256.0,280868090.79868734,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s0-B2s1-C0s0-D0s3/90/bytes,151,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/90/bytes,iteration,3,2,1,29546,891.6842889056957,891.708082312391,ns,256.0,287089469.16364926,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s0-B2s1-C0s0-D0s3/90/word,152,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/90/word,iteration,3,0,1,25045,1096.2939908164076,1094.911758834085,ns,256.0,233808795.94589534,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s0-B2s1-C0s0-D0s3/90/word,152,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/90/word,iteration,3,1,1,25045,1085.4341784782853,1085.4630465162204,ns,256.0,235844049.06424838,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s0-B2s1-C0s0-D0s3/90/word,152,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/90/word,iteration,3,2,1,25045,1080.660930325224,1080.4386105010956,ns,256.0,236940810.43741113,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s5-B0s0-C1s4-D2s0/5/bytes,153,0,mixture/b3-A2s5-B0s0-C1s4-D2s0/5/bytes,iteration,3,0,1,41509,653.5253559471016,652.6033872172331,ns,256.0,392275009.6220154,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s5-B0s0-C1s4-D2s0/5/bytes,153,0,mixture/b3-A2s5-B0s0-C1s4-D2s0/5/bytes,iteration,3,1,1,41509,650.0371244791302,649.8590667084294,ns,256.0,393931566.26505744,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s5-B0s0-C1s4-D2s0/5/bytes,153,0,mixture/b3-A2s5-B0s0-C1s4-D2s0/5/bytes,iteration,3,2,1,41509,637.7760726589597,637.6614710063243,ns,256.0,401466940.7514838,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s5-B0s0-C1s4-D2s0/5/word,154,0,mixture/b3-A2s5-B0s0-C1s4-D2s0/5/word,iteration,3,0,1,27131,1028.9481036449406,1028.7440197559306,ns,256.0,248847133.09024724,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s5-B0s0-C1s4-D2s0/5/word,154,0,mixture/b3-A2s5-B0s0-C1s4-D2s0/5/word,iteration,3,1,1,27131,1024.071210055037,1024.0977848217506,ns,256.0,249976129.03201237,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s5-B0s0-C1s4-D2s0/5/word,154,0,mixture/b3-A2s5-B0s0-C1s4-D2s0/5/word,iteration,3,2,1,27131,1030.8348752349207,1030.4539825292027,ns,256.0,248434189.53232592,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s5-B0s0-C1s4-D2s0/50/bytes,155,0,mixture/b3-A2s5-B0s0-C1s4-D2s0/50/bytes,iteration,3,0,1,31358,866.8333758530176,866.8565597295327,ns,256.0,295319908.6131094,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s5-B0s0-C1s4-D2s0/50/bytes,155,0,mixture/b3-A2s5-B0s0-C1s4-D2s0/50/bytes,iteration,3,1,1,31358,875.4845015625632,875.2013840168282,ns,256.0,292504107.82608825,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s5-B0s0-C1s4-D2s0/50/bytes,155,0,mixture/b3-A2s5-B0s0-C1s4-D2s0/50/bytes,iteration,3,2,1,31358,859.0126283565305,858.8533707506679,ns,256.0,298071834.7489829,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s5-B0s0-C1s4-D2s0/50/word,156,0,mixture/b3-A2s5-B0s0-C1s4-D2s0/50/word,iteration,3,0,1,27049,1021.3410846981873,1021.369329734945,ns,256.0,250643907.69050643,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s5-B0s0-C1s4-D2s0/50/word,156,0,mixture/b3-A2s5-B0s0-C1s4-D2s0/50/word,iteration,3,1,1,27049,1012.1808939332143,1011.9654700728512,ns,256.0,252973058.43999857,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s5-B0s0-C1s4-D2s0/50/word,156,0,mixture/b3-A2s5-B0s0-C1s4-D2s0/50/word,iteration,3,2,1,27049,1011.7104144327352,1011.7374394616528,ns,256.0,253030074.81488284,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s5-B0s0-C1s4-D2s0/90/bytes,157,0,mixture/b3-A2s5-B0s0-C1s4-D2s0/90/bytes,iteration,3,0,1,26878,1014.4092194362001,1014.4387603244596,ns,256.0,252356288.0406113,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s5-B0s0-C1s4-D2s0/90/bytes,157,0,mixture/b3-A2s5-B0s0-C1s4-D2s0/90/bytes,iteration,3,1,1,26878,1010.1088994714048,1009.9129399509159,ns,256.0,253487196.64136815,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s5-B0s0-C1s4-D2s0/90/bytes,157,0,mixture/b3-A2s5-B0s0-C1s4-D2s0/90/bytes,iteration,3,2,1,26878,1015.9430017112842,1015.970421906393,ns,256.0,251975839.53244922,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s5-B0s0-C1s4-D2s0/90/word,158,0,mixture/b3-A2s5-B0s0-C1s4-D2s0/90/word,iteration,3,0,1,27282,962.450260244529,962.4764313466966,ns,256.0,265980539.01621768,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s5-B0s0-C1s4-D2s0/90/word,158,0,mixture/b3-A2s5-B0s0-C1s4-D2s0/90/word,iteration,3,1,1,27282,976.5623854554938,976.3879847517578,ns,256.0,262190854.453301,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s5-B0s0-C1s4-D2s0/90/word,158,0,mixture/b3-A2s5-B0s0-C1s4-D2s0/90/word,iteration,3,2,1,27282,971.2690785132837,971.2951396524389,ns,256.0,263565614.14649427,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s6-B1s0-C2s3-D0s1/5/bytes,159,0,mixture/b3-A2s6-B1s0-C2s3-D0s1/5/bytes,iteration,3,0,1,42099,647.6131974632576,647.3801040404812,ns,256.0,395440018.0083262,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s6-B1s0-C2s3-D0s1/5/bytes,159,0,mixture/b3-A2s6-B1s0-C2s3-D0s1/5/bytes,iteration,3,1,1,42099,633.84992517631,633.8659825649092,ns,256.0,403870860.7837068,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s6-B1s0-C2s3-D0s1/5/bytes,159,0,mixture/b3-A2s6-B1s0-C2s3-D0s1/5/bytes,iteration,3,2,1,42099,668.73127627743,654.5053326681542,ns,256.0,391135086.6407631,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s6-B1s0-C2s3-D0s1/5/word,160,0,mixture/b3-A2s6-B1s0-C2s3-D0s1/5/word,iteration,3,0,1,27607,1013.5921324304339,1012.8000869344373,ns,256.0,252764591.2579507,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s6-B1s0-C2s3-D0s1/5/word,160,0,mixture/b3-A2s6-B1s0-C2s3-D0s1/5/word,iteration,3,1,1,27607,1007.4576375555379,1006.0713224906045,ns,256.0,254455120.9016205,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s6-B1s0-C2s3-D0s1/5/word,160,0,mixture/b3-A2s6-B1s0-C2s3-D0s1/5/word,iteration,3,2,1,27607,1006.1931394212631,1005.912123736748,ns,256.0,254495391.75352103,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s6-B1s0-C2s3-D0s1/50/bytes,161,0,mixture/b3-A2s6-B1s0-C2s3-D0s1/50/bytes,iteration,3,0,1,32748,836.9127580309328,836.6833699767059,ns,256.0,305969987.19734,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s6-B1s0-C2s3-D0s1/50/bytes,161,0,mixture/b3-A2s6-B1s0-C2s3-D0s1/50/bytes,iteration,3,1,1,32748,822.2390069622337,822.2613594723159,ns,256.0,311336531.9322403,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s6-B1s0-C2s3-D0s1/50/bytes,161,0,mixture/b3-A2s6-B1s0-C2s3-D0s1/50/bytes,iteration,3,2,1,32748,823.526291681671,823.3668315622276,ns,256.0,310918524.0244309,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
