input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:body_bytes_per_block,counter:population_per_block,counter:blocks_per_call
neoverse-v2,codec/population64/encode_staged_exact,1,5,"[46.5800327255888,46.69740828004415,46.53990222314163,46.56047402115257,46.55290581229664]",46.56047402115257,"[46.60196420291626,46.696451840289306,46.53874916249731,46.559314294642945,46.57280110410588]",46.57280110410588,,,31.1484375,64.0,1.0
neoverse-v2,codec/population64/native_encode_admitted_exact,1,5,"[32.74373747025674,32.73890356547701,32.73478631517823,32.75168390384693,32.732345942703034]",32.73890356547701,"[32.74288029573806,32.7538807066201,32.73404155680123,32.793692503569666,32.73157308077528]",32.74288029573806,,,31.1484375,64.0,1.0
neoverse-v2,codec/population64/native_encode_checked_exact,1,5,"[38.159979402846034,38.131516642556846,38.13585675714508,38.16886941785791,38.121122708360836]",38.13585675714508,"[38.17868031051107,38.22329930420769,38.14276061836058,38.18727335678244,38.1203053609124]",38.17868031051107,,,31.1484375,64.0,1.0
neoverse-v2,codec/population64/native_encode_wide,1,5,"[24.874092457352432,24.889146465471402,24.878735946866186,24.870885391852834,24.868170763793813]",24.874092457352432,"[24.873500465726046,24.935924467133965,24.878266620689946,24.882705667803627,24.867690770574352]",24.878266620689946,,,31.1484375,64.0,1.0
neoverse-v2,codec/population64/native_pair_exact_materialized,1,5,"[169.5771824267859,169.65157439802667,169.65604154813423,169.55093640666595,169.52435141582137]",169.5771824267859,"[169.57270316786992,169.7248889219329,169.6525065686913,169.5469777177634,169.5202232326966]",169.57270316786992,,,31.1484375,64.0,2.0
neoverse-v2,codec/population64/native_pair_materialized,1,5,"[165.75379396535754,165.7092900077276,165.83569600667042,165.95765041955693,165.86087008273913]",165.83569600667042,"[165.8276498266931,165.77373088011626,165.83199428634862,166.01800869158188,165.8575254421319]",165.83199428634862,,,31.1484375,64.0,2.0
neoverse-v2,codec/population64/prepare_checked,1,5,"[34.03391163926687,34.07534702009991,34.05502390596469,34.05817077358999,34.07018586491393]",34.05817077358999,"[34.03307864539786,34.09093765452888,34.0624575281838,34.05727932389724,34.08499465346785]",34.0624575281838,,,31.1484375,64.0,1.0
neoverse-v2,codec/population64/spike_decode_padded,1,5,"[84.03167927893439,83.99686099195124,84.02334674892558,84.02834144696078,84.04248807056223]",84.02834144696078,"[84.02972718871483,83.99474020276782,84.02117775988071,84.06916662784923,84.06991974903734]",84.02972718871483,,,31.1484375,64.0,1.0
neoverse-v2,codec/population64/spike_encode_wide,1,5,"[25.90406189053379,25.914567131115923,25.910123888494237,25.913511421115384,25.915324649345607]",25.913511421115384,"[25.90340068246792,25.926465168163546,25.909471940845783,25.919914209997273,25.914630103069676]",25.914630103069676,,,31.1484375,64.0,1.0
neoverse-v2,codec/population64/spike_pair_materialized,1,5,"[166.97995325207793,166.87820497532368,166.89759582131234,166.98732320460994,166.87184868940182]",166.89759582131234,"[167.1063038128682,166.8745796249321,166.89391084512047,167.05870918309407,166.86779402264347]",166.89391084512047,,,31.1484375,64.0,2.0
neoverse-v2,codec/population8/decode_exact,1,5,"[88.07708510170087,88.02484831337081,88.06791159734722,88.04532050677696,88.0594234336213]",88.0594234336213,"[88.12151906625704,88.02289289066492,88.06582414000152,88.08264327864241,88.05748687649631]",88.06582414000152,,,7.04296875,8.0,1.0
neoverse-v2,codec/population8/decode_padded,1,5,"[85.01071944805398,85.02483389410716,85.11136686627536,85.15250160943351,85.07465351586036]",85.07465351586036,"[85.00845409011131,85.02248958342824,85.14766115451049,85.30894481718202,85.07249747742958]",85.07249747742958,,,7.04296875,8.0,1.0
neoverse-v2,codec/population8/encode_bound_exact,1,5,"[36.836458434875844,36.728336156770155,36.69202051844276,36.75547013523341,36.705243689420826]",36.728336156770155,"[36.85430009903455,36.727377154245424,36.69674966538988,36.77096962053451,36.704376898712155]",36.727377154245424,,,7.04296875,8.0,1.0
neoverse-v2,codec/population8/encode_checked_exact,1,5,"[38.889943137381664,38.815654337618774,38.819347763767084,38.81887182113397,38.82437160264588]",38.819347763767084,"[38.90686554189812,38.8146941025182,38.81841536145008,38.833311531486494,38.82342249953049]",38.82342249953049,,,7.04296875,8.0,1.0
neoverse-v2,codec/population8/encode_staged_exact,1,5,"[44.68910469984059,44.62741472155134,44.6113840630753,44.642083985600195,44.6272266131896]",44.62741472155134,"[44.68788358957992,44.648591259040835,44.61022990723902,44.708307694268086,44.62618404652015]",44.648591259040835,,,7.04296875,8.0,1.0
neoverse-v2,codec/population8/native_encode_admitted_exact,1,5,"[33.97867711582003,33.97840486741187,33.964029179194775,34.00060769733877,33.96599082620295]",33.97840486741187,"[33.97780932362203,33.97754679893772,33.963214865055626,34.01549142067356,33.96522269682779]",33.97754679893772,,,7.04296875,8.0,1.0
neoverse-v2,codec/population8/native_encode_checked_exact,1,5,"[38.92517095789326,38.94802100757289,38.94677970158651,38.911569472778545,38.91807937122189]",38.92517095789326,"[38.924274767824826,38.96546330545638,38.94590856058985,38.91057587139295,38.91712473495001]",38.924274767824826,,,7.04296875,8.0,1.0
neoverse-v2,codec/population8/native_encode_wide,1,5,"[24.887715235551706,24.880144697959867,24.875047948514947,24.912502841394073,24.880405750981364]",24.880405750981364,"[24.89923175844076,24.87954267778186,24.879121796794745,24.97288777891145,24.88769214870145]",24.88769214870145,,,7.04296875,8.0,1.0
neoverse-v2,codec/population8/native_pair_exact_materialized,1,5,"[169.70374049129873,169.51573477396857,169.5945661126991,169.65842579582463,169.46913610155897]",169.5945661126991,"[169.78561219101084,169.5109016882359,169.58999951352092,169.72926256268642,169.46544164391696]",169.58999951352092,,,7.04296875,8.0,2.0
neoverse-v2,codec/population8/native_pair_materialized,1,5,"[165.63559673464025,166.04354213812547,165.7347069347591,165.88362697123992,165.81125816045432]",165.81125816045432,"[165.83688582273012,166.8756531311506,165.73085626854314,165.8792431400246,165.83117498565917]",165.83688582273012,,,7.04296875,8.0,2.0
neoverse-v2,codec/population8/prepare_checked,1,5,"[32.18037216545172,32.17249854874721,32.18118072000435,32.16978954545861,32.15839146018963]",32.17249854874721,"[32.179584342588036,32.17162319150015,32.19603647066053,32.16902475896926,32.15758520882677]",32.17162319150015,,,7.04296875,8.0,1.0
neoverse-v2,codec/population8/spike_decode_padded,1,5,"[84.03650695499292,84.03797779925658,84.02610898655718,83.99628987038602,84.04479771388667]",84.03650695499292,"[84.03447178576884,84.07337411653624,84.0237736462411,83.99427271073355,84.07669402254339]",84.03447178576884,,,7.04296875,8.0,1.0
neoverse-v2,codec/population8/spike_encode_wide,1,5,"[25.906824202861426,25.91135071489194,25.91447021295982,25.90964193345863,25.904719235917128]",25.90964193345863,"[25.906120695891616,25.91063980194029,25.926500182370976,25.90900137169446,25.90403609377937]",25.90900137169446,,,7.04296875,8.0,1.0
neoverse-v2,codec/population8/spike_pair_materialized,1,5,"[166.8987659936129,166.95278219966545,166.97249518247054,166.9152234018414,166.89618068439188]",166.9152234018414,"[166.89419382765115,166.94795868167725,167.05352547419625,166.91091455719703,166.8913930729582]",166.91091455719703,,,7.04296875,8.0,2.0
neoverse-v2,codec/random/decode_exact,1,5,"[87.22242186037823,87.23551687566254,87.74907355418289,87.81230270135379,87.2986898746023]",87.2986898746023,"[87.23594110525987,87.28150851473222,87.74697735502643,87.80991952341128,87.33244119964347]",87.33244119964347,,,39.25,127.85546875,1.0
neoverse-v2,codec/random/decode_padded,1,5,"[85.00952126171927,85.05453141529988,85.02353563481223,85.14695939783776,85.05648309155282]",85.05453141529988,"[85.00749662550926,85.05214806036251,85.02150491977237,85.17946909592129,85.05430037558732]",85.05214806036251,,,39.25,127.85546875,1.0
neoverse-v2,codec/random/encode_bound_exact,1,5,"[36.4808623550653,36.51336895605263,36.48839217691686,36.45900082447115,36.511195587513946]",36.48839217691686,"[36.47995178341669,36.530693285298916,36.48756770524123,36.45811112630717,36.52532639663506]",36.48756770524123,,,39.25,127.85546875,1.0
neoverse-v2,codec/random/encode_checked_exact,1,5,"[37.292669088816965,37.357470486703136,37.31252130923957,37.32575967439483,37.33210982782127]",37.32575967439483,"[37.29179541096722,37.375844378624095,37.31164762978669,37.43922604918424,37.339909010445204]",37.339909010445204,,,39.25,127.85546875,1.0
neoverse-v2,codec/random/encode_staged_exact,1,5,"[46.62028391784074,46.325643753708064,46.53145932974711,46.41791870921126,46.49655128982756]",46.49655128982756,"[46.726890659091325,46.324500259430145,46.5302130877468,46.44059634004654,46.49560666467458]",46.49560666467458,,,39.25,127.85546875,1.0
neoverse-v2,codec/random/native_encode_admitted_exact,1,5,"[32.9409791296365,32.897658705401795,32.89636151754482,32.89835320706765,32.90523465916453]",32.89835320706765,"[32.97166197796766,32.89694537002667,32.9059527024488,32.89776229225029,32.91531788136552]",32.9059527024488,,,39.25,127.85546875,1.0
neoverse-v2,codec/random/native_encode_checked_exact,1,5,"[38.21798682212069,38.21907405181546,38.222526962203695,38.23238305451468,38.22704251669081]",38.222526962203695,"[38.21701978889223,38.21833375218717,38.239679512191024,38.231568998503796,38.22608914186822]",38.22608914186822,,,39.25,127.85546875,1.0
neoverse-v2,codec/random/native_encode_wide,1,5,"[24.867184764234203,24.87856999383189,24.86583026853504,24.863748753490675,24.872739618643703]",24.867184764234203,"[24.866530625134892,24.891359490506456,24.86529344730272,24.863099946148857,24.872177912416422]",24.866530625134892,,,39.25,127.85546875,1.0
neoverse-v2,codec/random/native_pair_exact_materialized,1,5,"[169.91084302255067,169.85725902371536,169.75427822414187,169.78965701386014,170.00167487923994]",169.85725902371536,"[169.9059276172036,169.9367551042606,169.75004247824916,169.7856882760362,170.07175279456132]",169.9059276172036,,,39.25,127.85546875,2.0
neoverse-v2,codec/random/native_pair_materialized,1,5,"[165.7314264620083,165.8370625290269,165.99897591007078,165.90655774795502,165.86739226216702]",165.86739226216702,"[165.72694904352736,165.8324183983701,166.07741405486755,165.90268764292153,165.86291484622177]",165.86291484622177,,,39.25,127.85546875,2.0
neoverse-v2,codec/random/prepare_checked,1,5,"[33.83477378562484,33.7890490108948,33.816829681147084,33.8139092236571,33.78497344708431]",33.8139092236571,"[33.92120092377671,33.788237773245186,33.85432825823482,33.829349386620876,33.784137992677266]",33.829349386620876,,,39.25,127.85546875,1.0
neoverse-v2,codec/random/spike_decode_padded,1,5,"[84.04468643258924,84.01359682560609,84.08804019617875,84.00467634752644,84.02433021376729]",84.02433021376729,"[84.04247732404158,84.01144774503182,84.12464657212557,84.00262931862488,84.0221631254866]",84.0221631254866,,,39.25,127.85546875,1.0
neoverse-v2,codec/random/spike_encode_wide,1,5,"[25.928570765652644,25.903187605221785,25.91280257933745,25.915126507444192,25.914474990858345]",25.914474990858345,"[25.927828296870832,25.902654884275528,25.91216220028285,25.92734383587866,25.913944125713076]",25.913944125713076,,,39.25,127.85546875,1.0
neoverse-v2,codec/random/spike_pair_materialized,1,5,"[166.90084721424492,166.90918772735927,166.88927579934838,166.9948664560593,166.90186434999245]",166.90186434999245,"[166.8964077168973,166.9045807024056,166.88526708700618,167.08133495964643,166.8975564807095]",166.8975564807095,,,39.25,127.85546875,2.0
neoverse-v2,codec/runs/decode_exact,1,5,"[83.00057532962825,82.96677323115841,82.94604950207348,82.99217670330235,82.97755028202938]",82.97755028202938,"[83.03690413264192,82.96473288870052,82.94403288498528,82.99016008389886,83.01196922999418]",82.99016008389886,,,2.9453125,124.875,1.0
neoverse-v2,codec/runs/decode_padded,1,5,"[80.20150708813121,80.28880121117587,80.30726132036456,80.29730008716828,80.27909230628087]",80.28880121117587,"[80.19937950088844,80.40748727082695,80.3649584810616,80.29543056424625,80.27702780142573]",80.29543056424625,,,2.9453125,124.875,1.0
neoverse-v2,codec/runs/encode_bound_exact,1,5,"[29.744953362401436,29.72962334201688,29.738774066981698,29.739085055307047,29.731970664855012]",29.738774066981698,"[29.744146069963385,29.728997104806723,29.73807540868998,29.75222324697878,29.73123792531185]",29.73807540868998,,,2.9453125,124.875,1.0
neoverse-v2,codec/runs/encode_checked_exact,1,5,"[31.93783452811751,31.920378294829856,31.901346597502187,31.96023271920067,31.923742495333276]",31.923742495333276,"[31.937031889908905,31.919545843641178,31.90061734364029,31.973928019193014,31.923040760084238]",31.923040760084238,,,2.9453125,124.875,1.0
neoverse-v2,codec/runs/encode_staged_exact,1,5,"[43.37950702603083,43.749403363279896,43.09701297704068,43.61249174537383,43.1331859018663]",43.37950702603083,"[43.37844429129489,43.7688766031773,43.09602395849195,43.61143515211648,43.132138524415204]",43.37844429129489,,,2.9453125,124.875,1.0
neoverse-v2,codec/runs/native_encode_admitted_exact,1,5,"[28.789666027950304,28.79605112209378,28.792702513316858,28.813346066315003,28.786034234357032]",28.792702513316858,"[28.78896323325092,28.795311121177438,28.79196044507333,28.82483882245368,28.785370713857212]",28.79196044507333,,,2.9453125,124.875,1.0
neoverse-v2,codec/runs/native_encode_checked_exact,1,5,"[33.95647567651433,33.92250570934039,33.92079896819703,33.976129867485035,33.90827720967255]",33.92250570934039,"[34.02630660331839,33.94091136199836,33.939144010996415,34.126645525544134,33.907627483467365]",33.94091136199836,,,2.9453125,124.875,1.0
neoverse-v2,codec/runs/native_encode_wide,1,5,"[24.878759135409997,24.872784456921284,24.86649776150116,24.881834730872335,24.871679025508833]",24.872784456921284,"[24.92208134866671,24.87222995886694,24.865829153982553,24.893472070659833,24.876202379476677]",24.876202379476677,,,2.9453125,124.875,1.0
neoverse-v2,codec/runs/native_pair_exact_materialized,1,5,"[169.773904891765,169.79046239256385,169.73074581801387,169.72922398890083,169.73669921351959]",169.73669921351959,"[169.8530034809341,169.7861890988562,169.7263872976244,169.72509678910822,169.80162653071557]",169.7861890988562,,,2.9453125,124.875,2.0
neoverse-v2,codec/runs/native_pair_materialized,1,5,"[165.58738948569402,165.8991824317917,165.99360680673206,165.82390198688086,165.8097846753502]",165.82390198688086,"[165.58290949734607,165.89492822740993,166.06685521417452,165.81990921318146,165.80525715323986]",165.81990921318146,,,2.9453125,124.875,2.0
neoverse-v2,codec/runs/prepare_checked,1,5,"[30.84573572615301,30.849014667209197,30.834965835194964,30.907164156112692,30.85213956405466]",30.849014667209197,"[30.844972107457394,30.862803824720313,30.834316648944004,30.951141577130652,30.856138111101327]",30.856138111101327,,,2.9453125,124.875,1.0
neoverse-v2,codec/runs/spike_decode_padded,1,5,"[84.01051563231911,84.05740057893037,84.0054229674381,84.02468260927004,84.06288960687941]",84.02468260927004,"[84.0082695735059,84.09539137880314,84.00325498128097,84.02243655357051,84.09661650171387]",84.02243655357051,,,2.9453125,124.875,1.0
neoverse-v2,codec/runs/spike_encode_wide,1,5,"[25.91119002700419,25.916374431250635,25.91134539266809,25.905976029297502,25.924939888284484]",25.91134539266809,"[25.910474235718137,25.92798246628388,25.91075907228017,25.90539895719757,25.935558391790032]",25.91075907228017,,,2.9453125,124.875,1.0
neoverse-v2,codec/runs/spike_pair_materialized,1,5,"[166.8507758414887,166.9254714729041,166.97148484125105,166.95001193602212,166.87877775125287]",166.9254714729041,"[166.84628789692988,166.92134160777965,167.04628789872092,166.9460969180505,166.87418238059718]",166.92134160777965,,,2.9453125,124.875,2.0
neoverse-v2,codec/terminal/decode_exact,1,5,"[2.644651838719194,2.6424793377187763,2.641022690817963,2.642797495096406,2.6425074882230657]",2.6425074882230657,"[2.6458181009110935,2.6424217142322872,2.6409552430381384,2.6448241425303873,2.6424449524941354]",2.6424449524941354,,,0.0,128.0,1.0
neoverse-v2,codec/terminal/decode_padded,1,5,"[2.7767328569899656,2.780183714244858,2.7807787787891147,2.7821329881747214,2.781173565928228]",2.7807787787891147,"[2.776659866163145,2.7815023232023783,2.78071593108316,2.7820641739441636,2.781100376105249]",2.781100376105249,,,0.0,128.0,1.0
neoverse-v2,codec/terminal/encode_bound_exact,1,5,"[1.7552096822132692,1.7528688853292453,1.7524914575935986,1.7546211929150075,1.7531829945960853]",1.7531829945960853,"[1.7551613863947377,1.758377343818816,1.7530070685825103,1.7550854041888333,1.7531416513553861]",1.7550854041888333,,,0.0,128.0,1.0
neoverse-v2,codec/terminal/encode_checked_exact,1,5,"[1.7407012192660047,1.7435425832549125,1.7391902889028856,1.7400107850837991,1.7424512798560583]",1.7407012192660047,"[1.7409599768323962,1.7434977385958494,1.73914295973136,1.7408660638469229,1.742405441379995]",1.7409599768323962,,,0.0,128.0,1.0
neoverse-v2,codec/terminal/encode_staged_exact,1,5,"[12.600101246699744,12.656905787375072,12.412413625571698,12.370149777736163,12.369268523624601]",12.412413625571698,"[17.552264397389354,20.007718509399446,12.914842837135213,12.404480565539286,12.368950243832975]",12.914842837135213,,,0.0,128.0,1.0
neoverse-v2,codec/terminal/native_encode_admitted_exact,1,5,"[0.7164875933238832,0.7162953159449336,0.7170932389193612,0.716283954332459,0.7165258236145374]",0.7164875933238832,"[0.7164682478716264,0.7162774546602448,0.7174340361150034,0.7162684984590795,0.7165076552684657]",0.7164682478716264,,,0.0,128.0,1.0
neoverse-v2,codec/terminal/native_encode_checked_exact,1,5,"[1.3368032206967186,1.3347495082466017,1.3318195667463162,1.3359430928436844,1.3355754329649907]",1.3355754329649907,"[1.3373747655682977,1.3347218790095672,1.3317870784973054,1.3360488462651832,1.3361303049891433]",1.3360488462651832,,,0.0,128.0,1.0
neoverse-v2,codec/terminal/native_encode_wide,1,5,"[24.878289374113113,24.876872043147294,24.876893409945176,24.89512463075555,24.865228918537657]",24.876893409945176,"[24.877609197306196,24.876175841014827,24.891326682614984,24.907221800445484,24.864655576681688]",24.877609197306196,,,0.0,128.0,1.0
neoverse-v2,codec/terminal/native_pair_exact_materialized,1,5,"[167.39224035112724,167.33047087448054,167.16466294546873,166.98917036400562,167.384821811936]",167.33047087448054,"[167.46803587818926,167.32672582364842,167.1612160659012,166.98531797471298,167.44962072573367]",167.32672582364842,,,0.0,128.0,2.0
neoverse-v2,codec/terminal/native_pair_materialized,1,5,"[165.88964364464096,165.50989875998704,165.88594494629757,165.84891054366082,165.81065509638313]",165.84891054366082,"[165.88503212935007,165.50557175664957,165.9586267405307,165.8449628951681,165.80643478517038]",165.8449628951681,,,0.0,128.0,2.0
neoverse-v2,codec/terminal/prepare_checked,1,5,"[7.980884635960362,8.001603213041838,7.990194222045397,8.005312104686235,7.9904297705995]",7.9904297705995,"[7.980678174549691,8.041065295384705,7.989978635207486,8.005101650960034,7.9942019694033775]",7.9942019694033775,,,0.0,128.0,1.0
neoverse-v2,codec/terminal/spike_decode_padded,1,5,"[84.10664593812682,83.99865544604145,84.1162198825924,84.03279751257487,84.07603332572997]",84.07603332572997,"[84.14682649403248,83.99671064520619,84.38234552656942,84.07283400823118,84.11432310244092]",84.11432310244092,,,0.0,128.0,1.0
neoverse-v2,codec/terminal/spike_encode_wide,1,5,"[25.91548183986185,25.921763444765258,25.929909148351364,25.909919191507317,25.929408843536596]",25.921763444765258,"[25.914820325727398,25.93311109955462,25.97210522712998,25.9092687949829,25.941660752700827]",25.93311109955462,,,0.0,128.0,1.0
neoverse-v2,codec/terminal/spike_pair_materialized,1,5,"[166.89679553787968,166.91135476010916,166.9402343330148,167.0746593094208,166.86579000799927]",166.91135476010916,"[166.89261528784178,166.90735366539775,167.01451144848988,167.49955211403267,166.86233831599932]",166.90735366539775,,,0.0,128.0,2.0
