node_a,node_b,host_a,host_b,same_az,az_a,az_b,budget,src,dst,host_src,host_dst,holdout_round,sequential_port_a,sequential_flow,sequential_train_worst_us,sequential_holdout_us,sequential_holdout_lo_us,sequential_holdout_hi_us,scattered_port_a,scattered_flow,scattered_train_worst_us,scattered_holdout_us,scattered_holdout_lo_us,scattered_holdout_hi_us,gain_us,gain_lo_us,gain_hi_us
3,6,az2b,az4a,False,2,4,16,3,6,az2b,az4a,4,64754,5,125.60631395260035,130.48735978637194,64.81161157112103,180.91870697647659,65424,41,127.45037770539713,130.29829661856894,69.60004263523501,174.06825344064112,0.18906316780299903,-109.25664186952008,111.31866434124157
3,6,az2b,az4a,False,2,4,16,6,3,az4a,az2b,3,64753,4,107.38450203415728,130.77425364616886,81.70325404454488,160.6280538419918,51090,44,104.53712074662815,123.4196183788944,77.79650758603587,164.8499138655155,7.35463526727446,-83.14665982097063,82.83154625595593
3,6,az2b,az4a,False,2,4,32,3,6,az2b,az4a,4,64754,5,125.60631395260035,130.48735978637194,64.81161157112103,180.91870697647659,58350,54,126.72486070999561,131.32571448183688,90.2938696221714,164.73022683738776,-0.8383546954649432,-99.91861526626673,90.62483735430519
3,6,az2b,az4a,False,2,4,32,6,3,az4a,az2b,3,64753,4,107.38450203415728,130.77425364616886,81.70325404454488,160.6280538419918,51090,44,104.53712074662815,123.4196183788944,77.79650758603587,164.8499138655155,7.35463526727446,-83.14665982097063,82.83154625595593
3,7,az2b,az4b,False,2,4,4,3,7,az2b,az4b,4,64584,2,162.95722975203662,134.61821340096185,116.6220967811814,187.98040194019023,58135,34,162.61678844351007,134.67064409261172,111.32223500670679,193.8732908922923,-0.05243069164987446,-77.25119411111089,76.65816693348344
3,7,az2b,az4b,False,2,4,4,7,3,az4b,az2b,3,64584,2,139.04418012452393,153.59158592001745,120.82046119199204,193.26887247177166,58135,34,137.79242630434095,151.22888228237395,97.3280287475976,213.72918079904912,2.3627036376435058,-92.90871960705708,95.94084372417406
3,7,az2b,az4b,False,2,4,16,3,7,az2b,az4b,4,64595,13,161.15099727484514,149.53607807512418,106.73077516836858,203.2839689804802,50627,45,161.14023580402286,144.3039505550605,95.6173333428928,208.4548630012011,5.2321275200636705,-101.72408783283251,107.6666356375874
3,7,az2b,az4b,False,2,4,16,7,3,az4b,az2b,3,64593,11,138.80592166671687,151.88533935460774,96.94664555400448,206.9124355422922,56754,44,137.44243470288882,144.91259761533456,115.83397539034031,189.541386824124,6.972741739273175,-92.59474127011953,91.07846015195189
3,7,az2b,az4b,False,2,4,32,3,7,az2b,az4b,4,64602,20,161.0276308364249,142.47841580965044,105.56521413988946,198.8774144245249,50627,45,161.14023580402286,144.3039505550605,95.6173333428928,208.4548630012011,-1.8255347454100672,-102.88964886131163,103.26008108163208
3,7,az2b,az4b,False,2,4,32,7,3,az4b,az2b,3,64602,20,137.6981696166728,153.72926607626698,93.69898829469435,212.41138287537524,60820,52,137.38423439099455,155.07520287986284,118.02553628183202,190.57310850485462,-1.3459368035958619,-96.87412021016027,94.38584659354322
3,8,az2b,az5a,False,2,5,4,3,8,az2b,az5a,4,58632,1,142.43564326026512,124.35401865869387,96.13324130235193,178.01981696987013,59568,32,141.4978620258778,130.40200153080025,100.00579080535518,172.64530118343328,-6.047982872106374,-76.51205988108134,78.01402616451496
3,8,az2b,az5a,False,2,5,4,8,3,az5a,az2b,3,58634,3,126.73424757965083,137.7078103291695,91.21181410075118,183.99199665004994,54775,33,129.69838057238343,140.54494941480783,92.79461578633683,179.8595043411404,-2.8371390856383414,-88.64769024038921,91.19738086371311
3,8,az2b,az5a,False,2,5,16,3,8,az2b,az5a,4,58635,4,141.04012375538377,123.20706817895035,90.31049848568533,179.77763969474518,59568,32,141.4978620258778,130.40200153080025,100.00579080535518,172.64530118343328,-7.1949333518498975,-82.33480269774795,79.77184888939
3,8,az2b,az5a,False,2,5,16,8,3,az5a,az2b,3,58634,3,126.73424757965083,137.7078103291695,91.21181410075118,183.99199665004994,55123,40,129.66299235934684,134.191750066021,87.38739404374431,190.88887905505487,3.516060263148489,-99.67706495430369,96.60460260630563
3,8,az2b,az5a,False,2,5,32,3,8,az2b,az5a,4,58635,4,141.04012375538377,123.20706817895035,90.31049848568533,179.77763969474518,53303,61,141.2878692638938,123.70467470025807,83.22257715845831,187.63673843263322,-0.4976065213077163,-97.3262399469479,96.55506253628687
3,8,az2b,az5a,False,2,5,32,8,3,az5a,az2b,3,58634,3,126.73424757965083,137.7078103291695,91.21181410075118,183.99199665004994,58829,51,128.8809992315613,135.61458626693718,80.30820431106096,194.61169011671677,2.0932240622323093,-103.39987601596559,103.68379233898898
3,9,az2b,az5b,False,2,5,4,3,9,az2b,az5b,4,56700,1,148.49798954371698,127.88494136093766,99.08464632772747,177.81763993903948,53890,34,150.32828921688383,134.00025258334307,86.13239658113127,194.92778093648633,-6.11531122240541,-95.84313460875886,91.6852433579082
3,9,az2b,az5b,False,2,5,4,9,3,az5b,az2b,3,56701,2,129.47005085463883,140.29074415424606,95.36928869284284,177.4361198027026,58032,32,130.83253297756173,139.67975477116929,88.21940918583624,197.03466460745722,0.6109893830767703,-101.66537591461437,89.21671061686635
3,9,az2b,az5b,False,2,5,16,3,9,az2b,az5b,4,56710,11,147.87692733222116,121.68022353857779,94.62949316826834,180.43266247807793,52077,47,145.73824011892336,120.56380051892856,85.57653653803771,190.86217205195175,1.1164230196492326,-96.2326788836834,94.85612594004022
3,9,az2b,az5b,False,2,5,16,9,3,az5b,az2b,3,56705,6,125.46225009140271,134.86233052346552,78.74174866616643,196.91891321501527,57755,39,124.58323809825211,131.90982634650163,98.38040572282262,177.16287976666706,2.9525041769638847,-98.42113110050063,98.53850749219265
3,9,az2b,az5b,False,2,5,32,3,9,az2b,az5b,4,56730,31,146.37875729610747,123.05373395712441,83.38511761721736,194.98683179414388,52077,47,145.73824011892336,120.56380051892856,85.57653653803771,190.86217205195175,2.4899334381958482,-107.47705443473438,109.41029525610617
3,9,az2b,az5b,False,2,5,32,9,3,az5b,az2b,3,56705,6,125.46225009140271,134.86233052346552,78.74174866616643,196.91891321501527,57755,39,124.58323809825211,131.90982634650163,98.38040572282262,177.16287976666706,2.9525041769638847,-98.42113110050063,98.53850749219265
3,10,az2b,az6a,False,2,6,4,3,10,az2b,az6a,4,50506,3,415.4800281629349,393.122439090376,352.4353255921421,453.2867208351351,60570,33,415.33397192538223,392.4903895518041,348.16058060905965,466.3219277995995,0.6320495385718914,-113.88660220745743,105.12614022607545
3,10,az2b,az6a,False,2,6,4,10,3,az6a,az2b,3,50506,3,389.3636725915336,395.9557972582031,345.9237047921419,455.46049278208193,61835,32,423.9118791831314,440.93215699955726,387.6165024431434,490.4184684162159,-44.976359741354145,-144.49476362407398,67.84399033893851
3,10,az2b,az6a,False,2,6,16,3,10,az2b,az6a,4,50512,9,414.0252287378912,385.3328150353986,367.4385188998506,442.5391523217715,62796,41,414.4914430267429,384.6401179285096,352.57927939749743,455.50232462887914,0.6926971068889998,-88.06380572902856,89.95987292427407
3,10,az2b,az6a,False,2,6,16,10,3,az6a,az2b,3,50513,10,388.19496865294246,392.057312270819,342.53774413478425,459.7644332422423,56979,44,387.8005498281336,408.73744272065164,364.6460449798799,441.9649536619114,-16.68013044983263,-99.42720952712716,95.11838826236243
3,10,az2b,az6a,False,2,6,32,3,10,az2b,az6a,4,50512,9,414.0252287378912,385.3328150353986,367.4385188998506,442.5391523217715,57846,57,413.7333769265517,392.45813562351793,365.9706039380883,440.8312177376377,-7.125320588119337,-73.39269883778712,76.56854838368321
3,10,az2b,az6a,False,2,6,32,10,3,az6a,az2b,3,50513,10,388.19496865294246,392.057312270819,342.53774413478425,459.7644332422423,56979,44,387.8005498281336,408.73744272065164,364.6460449798799,441.9649536619114,-16.68013044983263,-99.42720952712716,95.11838826236243
3,11,az2b,az6b,False,2,6,4,3,11,az2b,az6b,4,53775,0,309.62492516899135,286.90921051958367,248.88263194714744,346.9646833046048,49571,34,307.9571480562528,288.3217276264496,241.76781170395367,359.8329787213714,-1.4125171068659483,-110.95034677422393,105.19687160065115
3,11,az2b,az6b,False,2,6,4,11,3,az6b,az2b,3,53776,1,284.08359692015557,298.94106357293106,244.6829075597598,352.3573571703703,49571,34,286.98463792300265,291.30500313273666,240.67632093753724,352.33243654684674,7.636060440194399,-107.64952898708694,111.68103623283304
3,11,az2b,az6b,False,2,6,16,3,11,az2b,az6b,4,53781,6,306.99291104133215,287.83439822073115,238.4959244121618,354.4756206633134,56321,38,307.4480612894705,288.54623091421274,245.67051859734744,348.5646895130125,-0.7118326934815968,-110.06876510085073,108.80510206596597
3,11,az2b,az6b,False,2,6,16,11,3,az6b,az2b,3,53776,1,284.08359692015557,298.94106357293106,244.6829075597598,352.3573571703703,59869,41,285.4758001806781,302.8230612081608,254.84562065500464,340.6518807535535,-3.881997635229766,-95.96897319379369,97.51173651536564
3,11,az2b,az6b,False,2,6,32,3,11,az2b,az6b,4,53781,6,306.99291104133215,287.83439822073115,238.4959244121618,354.4756206633134,56321,38,307.4480612894705,288.54623091421274,245.67051859734744,348.5646895130125,-0.7118326934815968,-110.06876510085073,108.80510206596597
3,11,az2b,az6b,False,2,6,32,11,3,az6b,az2b,3,53799,24,283.3767218874901,290.04428533865985,258.85360810605596,337.54431331941953,61895,56,284.6787562814596,289.72525558568236,250.58399117442417,342.97547621351384,0.31902975297748526,-84.12186810745789,86.96032214499536
4,5,az3a,az3b,True,3,3,4,4,5,az3a,az3b,4,54519,3,32.51072171943169,30.25243206012808,0.0,62.22430381316316,53640,34,31.37872457295051,27.738597909625618,0.0,57.834983873473476,2.5138341505024613,-57.834983873473476,62.22430381316316
4,5,az3a,az3b,True,3,3,4,5,4,az3b,az3a,3,54516,0,29.46876483857678,31.13190343522001,0.0,60.23074786271271,60155,32,29.683918135021347,31.619907954064196,0.0,61.76990922842843,-0.4880045188441855,-61.76990922842843,60.23074786271271
4,5,az3a,az3b,True,3,3,16,4,5,az3a,az3b,4,54520,4,31.55177298430912,28.733832294797526,0.0,58.208869864764765,56867,42,31.26943574655941,28.100349337710067,0.0,62.97340973533534,0.6334829570874589,-62.97340973533534,58.208869864764765
4,5,az3a,az3b,True,3,3,16,5,4,az3b,az3a,3,54520,4,28.296569058523282,29.28059602599265,0.0,58.529486833183185,60155,32,29.683918135021347,31.619907954064196,0.0,61.76990922842843,-2.3393119280715453,-61.76990922842843,58.529486833183185
4,5,az3a,az3b,True,3,3,32,4,5,az3a,az3b,4,54536,20,30.722074353158476,27.20744268415496,0.0,58.78978642117117,53558,63,30.004730018755424,26.72085711957328,0.0,61.09862641316316,0.48658556458167723,-61.09862641316316,58.78978642117117
4,5,az3a,az3b,True,3,3,32,5,4,az3b,az3a,3,54520,4,28.296569058523282,29.28059602599265,0.0,58.529486833183185,53126,61,29.013823710152764,30.253921596148984,0.0,62.084010178228226,-0.9733255701563337,-62.084010178228226,58.529486833183185
4,6,az3a,az4a,False,3,4,4,4,6,az3a,az4a,4,56708,0,363.63699319163175,366.5169202940874,0.0,721.1558973843844,58319,35,353.8126915375623,358.96750767115503,0.0,703.2376174548548,7.54941262293238,-703.2376174548548,721.1558973843844
4,6,az3a,az4a,False,3,4,4,6,4,az4a,az3a,3,56709,1,344.7825136624069,371.5000713307476,0.0,704.4359683843343,54477,33,349.9345618659421,376.5053549828809,0.0,722.3589698875376,-5.005283652133301,-722.3589698875376,704.4359683843343
4,6,az3a,az4a,False,3,4,16,4,6,az3a,az4a,4,56717,9,354.86018454929024,355.88233196041546,0.0,694.8123566701202,58319,35,353.8126915375623,358.96750767115503,0.0,703.2376174548548,-3.085175710739577,-703.2376174548548,694.8123566701202
4,6,az3a,az4a,False,3,4,16,6,4,az4a,az3a,3,56717,9,341.76947517338044,370.01076443171735,0.0,695.7168349502001,55108,37,339.6491876074993,368.76116718288836,0.0,693.4224756806807,1.2495972488289908,-693.4224756806807,695.7168349502001
4,6,az3a,az4a,False,3,4,32,4,6,az3a,az4a,4,56726,18,352.3709054741978,352.42137010675106,0.0,692.4905675363364,58319,35,353.8126915375623,358.96750767115503,0.0,703.2376174548548,-6.546137564403978,-703.2376174548548,692.4905675363364
4,6,az3a,az4a,False,3,4,32,6,4,az4a,az3a,3,56738,30,338.54708040606556,368.74669051433216,0.0,714.5744332667667,55108,37,339.6491876074993,368.76116718288836,0.0,693.4224756806807,-0.014476668556199002,-693.4224756806807,714.5744332667667
4,7,az3a,az4b,False,3,4,4,4,7,az3a,az4b,4,50938,3,350.68470005458107,337.8602312415671,0.0,699.8011569185685,54941,35,351.26030205689835,341.8982471925337,0.0,728.2381465982482,-4.03801595096661,-728.2381465982482,699.8011569185685
4,7,az3a,az4b,False,3,4,4,7,4,az4b,az3a,3,50935,0,349.7869363273777,352.4373735989077,0.0,706.5605068024524,59803,33,350.11969453314725,362.82462830383986,0.0,729.0449630687187,-10.387254704932161,-729.0449630687187,706.5605068024524
4,7,az3a,az4b,False,3,4,16,4,7,az3a,az4b,4,50942,7,348.2981358015933,338.20371491953733,0.0,696.9232273675675,54941,35,351.26030205689835,341.8982471925337,0.0,728.2381465982482,-3.694532272996355,-728.2381465982482,696.9232273675675
4,7,az3a,az4b,False,3,4,16,7,4,az4b,az3a,3,50948,13,347.85558037532604,357.51607031067294,0.0,700.6678030468968,52352,36,348.9969580323143,354.95407125174825,0.0,701.8197349804304,2.561999058924698,-701.8197349804304,700.6678030468968
4,7,az3a,az4b,False,3,4,32,4,7,az3a,az4b,4,50959,24,346.21580004357827,335.27549428200166,0.0,704.0555674645145,62674,60,347.77284719822467,337.0493288184796,0.0,702.8146002494996,-1.7738345364779207,-702.8146002494996,704.0555674645145
4,7,az3a,az4b,False,3,4,32,7,4,az4b,az3a,3,50957,22,347.6667074038162,360.9675746878793,0.0,709.7724464638638,55298,53,347.19760852129724,357.3093095596014,0.0,704.113203953954,3.6582651282778897,-704.113203953954,709.7724464638638
4,8,az3a,az5a,False,3,5,4,4,8,az3a,az5a,4,54018,3,230.04790904669932,222.44976241528803,0.0,459.4742964575075,61130,32,229.33443632541736,223.1768656066358,0.0,460.8542384124124,-0.7271031913477657,-460.8542384124124,459.4742964575075
4,8,az3a,az5a,False,3,5,4,8,4,az5a,az3a,3,54017,2,231.48780905858078,238.8823525385277,0.0,461.27598160865864,52767,34,231.34990872696181,238.19145016025288,0.0,460.130369702953,0.6909023782748136,-460.130369702953,461.27598160865864
4,8,az3a,az5a,False,3,5,16,4,8,az3a,az5a,4,54030,15,229.40111758015817,222.08087190262228,0.0,457.8153765343844,53932,41,228.75285697585392,221.77048884727435,0.0,459.20549879914915,0.310383055347927,-459.20549879914915,457.8153765343844
4,8,az3a,az5a,False,3,5,16,8,4,az5a,az3a,3,54024,9,231.42142400016658,238.05790921993855,0.0,461.5051490578578,49933,36,231.27091150963378,238.66662729456928,0.0,461.1864467776277,-0.6087180746307297,-461.1864467776277,461.5051490578578
4,8,az3a,az5a,False,3,5,32,4,8,az3a,az5a,4,54030,15,229.40111758015817,222.08087190262228,0.0,457.8153765343844,53932,41,228.75285697585392,221.77048884727435,0.0,459.20549879914915,0.310383055347927,-459.20549879914915,457.8153765343844
4,8,az3a,az5a,False,3,5,32,8,4,az5a,az3a,3,54024,9,231.42142400016658,238.05790921993855,0.0,461.5051490578578,49933,36,231.27091150963378,238.66662729456928,0.0,461.1864467776277,-0.6087180746307297,-461.1864467776277,461.5051490578578
4,9,az3a,az5b,False,3,5,4,4,9,az3a,az5b,4,64074,3,231.96664807521876,221.45813108386284,0.0,461.3557161333834,65150,32,231.52528565595577,221.84914806386269,0.0,462.9518590365366,-0.3910169799998471,-462.9518590365366,461.3557161333834
4,9,az3a,az5b,False,3,5,4,9,4,az5b,az3a,3,64072,1,230.888469894796,235.427681701483,0.0,464.1102148853854,56564,33,231.57375458347025,235.77618876234197,0.0,463.4607797801802,-0.34850706085896377,-463.4607797801802,464.1102148853854
4,9,az3a,az5b,False,3,5,16,4,9,az3a,az5b,4,64080,9,231.47503055892236,222.16859508286416,0.0,463.7366473507508,56122,45,231.1053033484798,222.74002343631165,0.0,460.67155584969976,-0.5714283534474873,-460.67155584969976,463.7366473507508
4,9,az3a,az5b,False,3,5,16,9,4,az5b,az3a,3,64072,1,230.888469894796,235.427681701483,0.0,464.1102148853854,50933,39,230.22473696363426,235.30160470421743,0.0,463.6022409683183,0.12607699726558508,-463.6022409683183,464.1102148853854
4,9,az3a,az5b,False,3,5,32,4,9,az3a,az5b,4,64088,17,230.550331083233,221.68057321448623,0.0,460.7818356573073,56122,45,231.1053033484798,222.74002343631165,0.0,460.67155584969976,-1.059450221825415,-460.67155584969976,460.7818356573073
4,9,az3a,az5b,False,3,5,32,9,4,az5b,az3a,3,64100,29,230.1972268756358,235.34807947818953,0.0,462.43991694324325,50933,39,230.22473696363426,235.30160470421743,0.0,463.6022409683183,0.04647477397210764,-463.6022409683183,462.43991694324325
4,10,az3a,az6a,False,3,6,4,4,10,az3a,az6a,4,53524,0,164.78323050669394,153.97504188827054,0.0,330.03722285855855,55953,35,195.8345268813856,185.193923680909,0.0,361.89900697152154,-31.218881792638456,-361.89900697152154,330.03722285855855
4,10,az3a,az6a,False,3,6,4,10,4,az6a,az3a,3,53527,3,161.5562807710144,171.55639716059994,0.0,358.62682983183186,54033,32,156.1413071581115,159.81669245106377,0.0,357.10827806086087,11.73970470953617,-357.10827806086087,358.62682983183186
4,10,az3a,az6a,False,3,6,16,4,10,az3a,az6a,4,53535,11,159.29478483975214,149.8035532121081,0.0,359.8191801074074,55284,36,161.702228082777,151.00677209011465,0.0,359.795767428979,-1.2032188780065383,-359.795767428979,359.8191801074074
4,10,az3a,az6a,False,3,6,16,10,4,az6a,az3a,3,53531,7,160.44053982050403,170.04220812096844,0.0,355.6794714140641,54033,32,156.1413071581115,159.81669245106377,0.0,357.10827806086087,10.225515669904667,-357.10827806086087,355.6794714140641
4,10,az3a,az6a,False,3,6,32,4,10,az3a,az6a,4,53541,17,156.97845744265987,147.58929303651675,0.0,326.0937265088088,57315,55,155.74135626788626,144.82985797558538,0.0,353.6455344444945,2.7594350609313665,-353.6455344444945,326.0937265088088
4,10,az3a,az6a,False,3,6,32,10,4,az6a,az3a,3,53531,7,160.44053982050403,170.04220812096844,0.0,355.6794714140641,54033,32,156.1413071581115,159.81669245106377,0.0,357.10827806086087,10.225515669904667,-357.10827806086087,355.6794714140641
4,11,az3a,az6b,False,3,6,4,4,11,az3a,az6b,4,64461,3,273.2783844355075,258.13583013968173,0.0,579.8915220746246,52357,34,278.0058795171762,263.13683804888836,0.0,551.4942695041041,-5.001007909206635,-551.4942695041041,579.8915220746246
4,11,az3a,az6b,False,3,6,4,11,4,az6b,az3a,3,64458,0,281.1679024127799,282.92030605311135,0.0,585.1699852978479,52357,34,275.85804719802405,276.88569996335974,0.0,551.5515357445446,6.034606089751605,-551.5515357445446,585.1699852978479
4,11,az3a,az6b,False,3,6,16,4,11,az3a,az6b,4,64461,3,273.2783844355075,258.13583013968173,0.0,579.8915220746246,56764,43,272.03775046778657,259.78090753445963,0.0,546.4286166194195,-1.6450773947778998,-546.4286166194195,579.8915220746246
4,11,az3a,az6b,False,3,6,16,11,4,az6b,az3a,3,64458,0,281.1679024127799,282.92030605311135,0.0,585.1699852978479,52110,47,274.2347683392767,275.11426631309484,0.0,552.4275787077578,7.806039740016502,-552.4275787077578,585.1699852978479
4,11,az3a,az6b,False,3,6,32,4,11,az3a,az6b,4,64488,30,272.8806375295492,261.48456345026193,0.0,574.8678071054054,56764,43,272.03775046778657,259.78090753445963,0.0,546.4286166194195,1.703655915802301,-546.4286166194195,574.8678071054054
4,11,az3a,az6b,False,3,6,32,11,4,az6b,az3a,3,64480,22,275.3662136204815,281.4298199990274,0.0,559.8974998725225,53209,60,273.86204709568983,275.63018222633184,0.0,581.8527230073073,5.799637772695576,-581.8527230073073,559.8974998725225
5,6,az3b,az4a,False,3,4,4,5,6,az3b,az4a,4,61718,0,356.0042073194045,353.03206942336027,0.0,708.3512582138138,56589,32,357.3564220865901,353.3168520944365,0.0,701.1979729087587,-0.28478267107624333,-701.1979729087587,708.3512582138138
5,6,az3b,az4a,False,3,4,4,6,5,az4a,az3b,3,61719,1,350.9022398671883,360.01632086948257,0.0,703.58916123008,59857,35,355.1746266057815,373.7204875213136,0.0,714.7114304997498,-13.70416665183103,-714.7114304997498,703.58916123008
5,6,az3b,az4a,False,3,4,16,5,6,az3b,az4a,4,61718,0,356.0042073194045,353.03206942336027,0.0,708.3512582138138,56865,45,354.02651832475374,358.44244910501783,0.0,702.6303904092592,-5.41037968165756,-702.6303904092592,708.3512582138138
5,6,az3b,az4a,False,3,4,16,6,5,az4a,az3b,3,61727,9,349.3717343490748,355.1474133838662,0.0,708.7886083150651,62923,44,346.997406731901,368.4767756129699,0.0,713.2558256965465,-13.329362229103708,-713.2558256965465,708.7886083150651
5,6,az3b,az4a,False,3,4,32,5,6,az3b,az4a,4,61718,0,356.0042073194045,353.03206942336027,0.0,708.3512582138138,56865,45,354.02651832475374,358.44244910501783,0.0,702.6303904092592,-5.41037968165756,-702.6303904092592,708.3512582138138
5,6,az3b,az4a,False,3,4,32,6,5,az4a,az3b,3,61740,22,346.74713737266836,352.0031185576562,0.0,708.9653781226226,52560,55,346.85715668476513,365.48301607776716,0.0,706.9175002127126,-13.479897520110967,-706.9175002127126,708.9653781226226
5,7,az3b,az4b,False,3,4,4,5,7,az3b,az4b,4,52402,0,288.6972333974291,276.6188747432218,0.0,653.1904571112112,61220,35,283.78378395780385,273.7753738113418,0.0,646.0316893034033,2.843500931879987,-646.0316893034033,653.1904571112112
5,7,az3b,az4b,False,3,4,4,7,5,az4b,az3b,3,52403,1,356.4890058042863,359.95368449013995,0.0,715.6343768143644,59771,34,350.01308395990577,355.85221700437484,0.0,703.4464975086087,4.101467485765113,-703.4464975086087,715.6343768143644
5,7,az3b,az4b,False,3,4,16,5,7,az3b,az4b,4,52406,4,285.4090705085968,275.23338079079565,0.0,640.2242881106106,50526,43,282.79562563018874,270.8321300700908,0.0,644.1929209978478,4.401250720704866,-644.1929209978478,640.2242881106106
5,7,az3b,az4b,False,3,4,16,7,5,az4b,az3b,3,52411,9,283.7828710132211,285.8629043086528,0.0,626.9306284325326,59771,34,350.01308395990577,355.85221700437484,0.0,703.4464975086087,-69.98931269572205,-703.4464975086087,626.9306284325326
5,7,az3b,az4b,False,3,4,32,5,7,az3b,az4b,4,52406,4,285.4090705085968,275.23338079079565,0.0,640.2242881106106,50603,63,282.03922974452655,274.40454406441376,0.0,629.9694958238238,0.8288367263818941,-629.9694958238238,640.2242881106106
5,7,az3b,az4b,False,3,4,32,7,5,az4b,az3b,3,52411,9,283.7828710132211,285.8629043086528,0.0,626.9306284325326,52465,54,285.0950943584147,291.56765513964206,0.0,632.834662365015,-5.704750830989269,-632.834662365015,626.9306284325326
5,8,az3b,az5a,False,3,5,4,5,8,az3b,az5a,4,58938,1,233.4227926875177,228.1491259896867,0.0,470.2061896127127,61770,33,233.84271462799433,228.1168055825862,0.0,467.34658103573577,0.03232040710048523,-467.34658103573577,470.2061896127127
5,8,az3b,az5a,False,3,5,4,8,5,az5a,az3b,3,58939,2,240.28712496262497,240.3110957130466,0.0,468.0875691724224,50188,35,239.59710302030226,242.73443834688118,0.0,468.0485778902903,-2.4233426338345794,-468.0485778902903,468.0875691724224
5,8,az3b,az5a,False,3,5,16,5,8,az3b,az5a,4,58948,11,231.92117193337995,227.25083789088018,0.0,465.47410676041045,57152,36,232.7679867689258,227.064445875417,0.0,469.41841717912916,0.18639201546318418,-469.41841717912916,465.47410676041045
5,8,az3b,az5a,False,3,5,16,8,5,az5a,az3b,3,58948,11,236.77469812043955,240.46580183399095,0.0,467.22988126086085,54260,43,236.56570626786663,240.97678370628552,0.0,470.4091588603603,-0.5109818722945647,-470.4091588603603,467.22988126086085
5,8,az3b,az5a,False,3,5,32,5,8,az3b,az5a,4,58954,17,231.48247255543492,227.11772408731747,0.0,469.47675217237236,49803,49,232.28684903247978,226.7930852298299,0.0,469.6290340716216,0.32463885748757093,-469.6290340716216,469.47675217237236
5,8,az3b,az5a,False,3,5,32,8,5,az5a,az3b,3,58948,11,236.77469812043955,240.46580183399095,0.0,467.22988126086085,54260,43,236.56570626786663,240.97678370628552,0.0,470.4091588603603,-0.5109818722945647,-470.4091588603603,467.22988126086085
5,9,az3b,az5b,False,3,5,4,5,9,az3b,az5b,4,50318,0,236.56229683520075,230.6672851815871,0.0,473.7508934031031,53595,32,235.1559380640908,228.36916484458976,0.0,471.7957227894394,2.2981203369973286,-471.7957227894394,473.7508934031031
5,9,az3b,az5b,False,3,5,4,9,5,az5b,az3b,3,50319,1,236.75014346465264,240.4784901406935,0.0,470.6455118789289,55923,34,238.19785509669725,241.2682595885962,0.0,474.4827937377878,-0.7897694479026995,-474.4827937377878,470.6455118789289
5,9,az3b,az5b,False,3,5,16,5,9,az3b,az5b,4,50333,15,234.4441337402705,228.31983798940433,0.0,469.42120160915914,62971,44,233.89466188227618,228.3015946765109,0.0,470.8153571370871,0.018243312893446273,-470.8153571370871,469.42120160915914
5,9,az3b,az5b,False,3,5,16,9,5,az5b,az3b,3,50326,8,235.44293851095117,240.1420967048821,0.0,471.6982641623624,53282,38,235.28784579273872,239.319841879936,0.0,467.50697180210204,0.8222548249460999,-467.50697180210204,471.6982641623624
5,9,az3b,az5b,False,3,5,32,5,9,az3b,az5b,4,50333,15,234.4441337402705,228.31983798940433,0.0,469.42120160915914,62971,44,233.89466188227618,228.3015946765109,0.0,470.8153571370871,0.018243312893446273,-470.8153571370871,469.42120160915914
5,9,az3b,az5b,False,3,5,32,9,5,az5b,az3b,3,50326,8,235.44293851095117,240.1420967048821,0.0,471.6982641623624,49298,51,234.56040133312283,239.398973853425,0.0,469.1238640533534,0.743122851457116,-469.1238640533534,471.6982641623624
5,10,az3b,az6a,False,3,6,4,5,10,az3b,az6a,4,55539,1,171.31184772748244,163.2120206178953,0.0,349.41404794919924,58034,35,168.69233089344903,158.26424104183542,0.0,368.5900090441942,4.947779576059872,-368.5900090441942,349.41404794919924
5,10,az3b,az6a,False,3,6,4,10,5,az6a,az3b,3,55540,2,163.83225154809224,166.1044179741668,0.0,363.4050411028028,54624,32,169.27460057697732,172.42891890830128,0.0,370.16550451341345,-6.324500934134477,-370.16550451341345,363.4050411028028
5,10,az3b,az6a,False,3,6,16,5,10,az3b,az6a,4,55546,8,163.2294563101637,153.1400038965191,0.0,333.5367827667167,52635,42,163.0528978269221,155.37743110345116,0.0,332.9137456688188,-2.237427206932068,-332.9137456688188,333.5367827667167
5,10,az3b,az6a,False,3,6,16,10,5,az6a,az3b,3,55540,2,163.83225154809224,166.1044179741668,0.0,363.4050411028028,50902,38,164.36783596150997,168.06847036316384,0.0,362.44330237092095,-1.9640523889970325,-362.44330237092095,363.4050411028028
5,10,az3b,az6a,False,3,6,32,5,10,az3b,az6a,4,55569,31,162.9257148642731,154.8881068265019,0.0,363.1232595701201,57162,52,159.23732166183274,152.48265511601699,0.0,327.46012061676674,2.4054517104849253,-327.46012061676674,363.1232595701201
5,10,az3b,az6a,False,3,6,32,10,5,az6a,az3b,3,55562,24,158.6441981528315,166.413647057957,0.0,332.74676093748747,56131,57,163.4426557425523,164.99519205816205,0.0,324.8706064998498,1.4184549997949603,-324.8706064998498,332.74676093748747
5,11,az3b,az6b,False,3,6,4,5,11,az3b,az6b,4,51281,1,287.451516477132,278.2163130648178,0.0,563.7614207665165,61486,34,276.8697293182146,266.944617786109,0.0,563.613564365065,11.271695278708819,-563.613564365065,563.7614207665165
