node_a,node_b,host_a,host_b,same_az,az_a,az_b,flow,canonical_flow,arm,index,port_a,port_b,rtt_train_worst_us,rtt_train_median_us,rtt_round_0_us,rtt_round_1_us,rtt_round_2_us,rtt_round_3_us,rtt_round_4_us,rtt_holdout_worst_us,ab_train_worst_us,ab_train_median_us,ab_request_holdout_round,ab_request_holdout_us,ab_request_holdout_lo_us,ab_request_holdout_hi_us,ba_train_worst_us,ba_train_median_us,ba_request_holdout_round,ba_request_holdout_us,ba_request_holdout_lo_us,ba_request_holdout_hi_us
1,9,az1b,az5b,False,1,5,43,43,scattered,11,53134,48100,279.598,279.2255,278.45725,279.2255,279.598,278.30375000000004,277.73675000000003,278.30375000000004,139.48602532716478,135.37567489984423,4,120.66622330763704,76.97070308333332,182.4587063255254,141.14463249736417,141.14463249736417,3,150.95049429321057,105.16215540975982,192.55553461011027
1,9,az1b,az5b,False,1,5,44,44,scattered,12,61968,48100,245.834,245.67525,245.67525,243.437,245.834,244.23475000000002,243.2645,244.23475000000002,125.02808917948533,123.79502033025152,4,108.01220666154916,70.45641911811776,160.69207226511534,117.40041764254912,117.40041764254912,3,122.53357150240419,91.90549297972964,163.7957984855856
1,9,az1b,az5b,False,1,5,45,45,scattered,13,62581,48100,269.12525,267.77825,267.77825,265.22950000000003,269.12525,266.71325,265.9875,266.71325,160.20690456507924,157.18337320559613,4,146.09619168220414,96.00951085310312,210.27810961236224,106.57111619785167,106.57111619785167,3,115.1361182615326,66.64731939980003,165.0566567829328
1,9,az1b,az5b,False,1,5,46,46,scattered,14,55034,48100,278.50925,278.19225,278.19225,278.50925,277.94899999999996,278.493,278.6445,278.6445,141.0994009973231,138.7026563391575,4,119.72360340239365,76.62886472862866,185.79529769089072,140.83015445420028,140.83015445420028,3,147.81265790071822,95.55179833973975,196.54139748543537
1,9,az1b,az5b,False,1,5,47,47,scattered,15,65059,48100,263.13075000000003,261.93399999999997,261.93399999999997,261.6155,263.13075000000003,262.6775,260.9385,262.6775,158.71881998285383,154.96283878317755,4,136.77556157754873,106.35403873823839,191.7499114577074,107.06585030154257,107.06585030154257,3,113.41143256259804,64.63428972557557,165.69135130325324
1,9,az1b,az5b,False,1,5,48,48,scattered,16,51748,48100,302.374,300.83950000000004,300.83950000000004,300.3985,302.374,299.334,300.73625,300.73625,160.47630246594758,158.40468695090811,4,142.78999366809126,92.58573325745762,209.9024126259759,139.80009927137584,139.80009927137584,3,150.9740226679461,102.33459869054079,193.60256736936918
1,9,az1b,az5b,False,1,5,49,49,scattered,17,63365,48100,256.703,255.97924999999998,256.703,255.97924999999998,254.99675000000002,253.598,255.30175,255.30175,136.07346793158132,134.4825096372601,4,121.66165601825621,70.24772452512524,189.5538666176675,120.58833526987803,120.58833526987803,3,123.27523886382116,87.78410157017032,167.87712969514513
1,9,az1b,az5b,False,1,5,50,50,scattered,18,64345,48100,263.66025,263.072,263.66025,261.526,263.072,263.45725,261.459,263.45725,137.44109435201622,135.84617850375793,4,121.78743185954983,76.43975822372386,183.70835881256266,123.43612452137464,123.43612452137464,3,133.5200683034415,94.87876726076101,170.2826165509511
1,9,az1b,az5b,False,1,5,51,51,scattered,19,50175,48100,300.30775,299.86325,298.83050000000003,299.86325,300.30775,301.59299999999996,301.39175,301.59299999999996,161.27734486201604,158.47974194596324,4,142.57835813250858,100.68556882652686,201.81850564604602,140.3279242691797,140.3279242691797,3,150.2410212069609,98.83014249339324,199.44642209039046
1,9,az1b,az5b,False,1,5,52,52,scattered,20,49588,48100,261.37475,259.5655,258.48075,259.5655,261.37475,258.59625000000005,258.54275,258.59625000000005,142.0733678289412,138.9650419313778,4,127.40036350955465,93.60847128868872,175.56919389489502,116.63261957095322,116.63261957095322,3,128.37667576731607,90.06501617377393,162.92118480004993
1,9,az1b,az5b,False,1,5,53,53,scattered,21,62467,48100,284.394,284.13,284.394,283.58299999999997,284.13,281.22299999999996,282.28375000000005,282.28375000000005,142.05079905902596,141.74571073517183,4,126.87985259647294,81.91262562667649,185.86535938008035,139.692529054096,139.692529054096,3,145.64019771938501,110.33846118408405,188.16852827272282
1,9,az1b,az5b,False,1,5,54,54,scattered,22,63955,48100,257.8845,257.33825,257.33825,254.9855,257.8845,256.43174999999997,255.574,256.43174999999997,140.5511633869129,137.8560258069373,4,120.98107621209277,73.93238265305291,188.17650723303296,119.06957762084485,119.06957762084485,3,123.470698992006,92.5049194587587,165.41171281916917
1,9,az1b,az5b,False,1,5,55,55,scattered,23,63276,48100,246.4355,245.1755,245.1755,244.35775,246.4355,246.03924999999998,248.2015,248.2015,128.8355502877361,126.135716299687,4,109.74814532508819,84.08348063568562,159.86488195220244,115.6635074830377,115.6635074830377,3,124.50000448090088,90.09290046741748,162.4108180688188
1,9,az1b,az5b,False,1,5,56,56,scattered,24,64182,48100,303.885,301.42224999999996,300.95074999999997,301.42224999999996,303.885,303.51525000000004,300.5105,303.51525000000004,161.9341623393508,160.16222426829728,4,145.08523678198992,103.14164079284272,203.04130324304313,140.17046856052417,140.17046856052417,3,150.7318916871771,106.87541288943939,190.37290307567588
1,9,az1b,az5b,False,1,5,57,57,scattered,25,61607,48100,298.49125,298.06325000000004,298.49125,298.00525000000005,298.06325000000004,299.796,298.676,299.796,159.86720202888432,157.26170259989271,4,139.78795828522206,105.14433369929925,197.8526298368366,138.47838340598307,138.47838340598307,3,151.65524324618798,96.48087521876886,198.946761418018
1,9,az1b,az5b,False,1,5,58,58,scattered,26,52257,48100,242.5595,242.2535,242.2535,240.7615,242.5595,237.54375,240.38725,240.38725,130.2165657475153,130.14289039292706,4,113.68490929076845,85.17739853098104,159.18614488883875,110.4892334222508,110.4892334222508,3,121.01279968852202,58.07823071856844,176.32713066896912
1,9,az1b,az5b,False,1,5,59,59,scattered,27,57532,48100,279.61125000000004,278.99424999999997,278.99424999999997,278.74975,279.61125000000004,280.22225000000003,281.42,281.42,138.57858796867544,136.3148034326539,4,120.3731297765714,85.9254128748253,176.99748579984976,142.69904026319966,142.69904026319966,3,149.66870283214257,109.87190575180199,190.49010343658657
1,9,az1b,az5b,False,1,5,60,60,scattered,28,60613,48100,260.66975,260.1685,259.76800000000003,260.1685,260.66975,260.6465,259.20725,260.6465,141.72407740586226,138.77614595735815,4,119.54177864461997,83.17849148243246,180.83281094119116,121.4944158736934,121.4944158736934,3,123.93667825986435,76.99879373748757,178.42710086281278
1,9,az1b,az5b,False,1,5,61,61,scattered,29,56391,48100,246.58875,245.37324999999998,245.37324999999998,245.35674999999998,246.58875,244.62349999999998,245.63175,245.63175,130.4337064619064,126.96219027057184,4,111.82319887031406,68.88167590815806,173.6581267302304,117.04161135926864,117.04161135926864,3,128.42618797726857,74.97454493553545,176.0098133298798
1,9,az1b,az5b,False,1,5,62,62,scattered,30,53467,48100,246.25175000000002,245.856,245.856,244.70925,246.25175000000002,247.784,248.36275,248.36275,127.81789711074171,124.40309488642254,4,109.78014741605334,77.85058567807778,167.28474687993014,120.5504781741925,120.5504781741925,3,125.55035174708003,76.99372712247248,177.84132807137127
1,9,az1b,az5b,False,1,5,63,63,scattered,31,62432,48100,280.5395,280.1545,280.06525,280.1545,280.5395,280.12375,280.494,280.494,158.54178218322608,156.11087046083344,4,139.00929913075106,99.66995618048031,201.17908443318308,121.16302690585414,121.16302690585414,3,130.00283936033014,75.8894496133635,186.41949083473466
1,10,az1b,az6a,False,1,6,0,0,sequential,0,61037,48100,516.88275,515.4485,515.4485,514.904,516.88275,515.2195,514.3722499999999,515.2195,272.0839037158444,265.972394736775,4,253.1872894249663,202.4401902113117,321.95245924939934,242.17879492801103,242.17879492801103,3,247.49069639707847,197.2345383121625,312.6455068956453
1,10,az1b,az6a,False,1,6,1,1,sequential,1,61038,48100,520.014,519.90675,519.90675,519.26875,520.014,518.56,520.2785,520.2785,271.3581162941825,265.8391161450154,4,246.8982004675092,218.52280040355305,303.14170834204253,252.60177356586348,252.60177356586348,3,264.79804510006306,201.38186354384385,316.7782378360862
1,10,az1b,az6a,False,1,6,2,2,sequential,2,61039,48100,515.56875,515.489,515.489,515.07025,515.56875,513.637,516.106,516.106,268.42855282453786,262.3732186855445,4,244.19909546434087,222.57888003533543,293.70557826316286,245.65400263528292,245.65400263528292,3,252.99659079681896,200.26229853568623,315.36338616671645
1,10,az1b,az6a,False,1,6,3,3,sequential,3,61040,48100,515.9010000000001,514.87725,515.9010000000001,513.4755,514.87725,514.0585,514.201,514.201,269.43369320839145,262.70759515647956,4,244.67676410607925,211.18973230130132,301.7726207107108,247.38607732971514,247.38607732971514,3,260.07801995875104,210.4436397060561,305.8090863533537
1,10,az1b,az6a,False,1,6,4,4,sequential,4,61041,48100,514.8555,514.2592500000001,514.8555,513.4025,514.2592500000001,513.9865,515.663,515.663,270.0073800825245,265.77825261901774,4,246.22186514533382,216.81846302792758,303.9168561014519,241.6990957150578,241.6990957150578,3,251.5613939429396,209.9145645660162,300.0381013415414
1,10,az1b,az6a,False,1,6,5,5,sequential,5,61042,48100,516.192,515.39525,516.192,514.5352499999999,515.39525,514.73575,515.5805,515.5805,271.565282140068,268.2808606869518,4,250.19890604014066,220.1461402721717,301.810006891642,242.33445267249888,242.33445267249888,3,252.80046390489932,208.81827344634664,302.0914194789287
1,10,az1b,az6a,False,1,6,6,6,sequential,6,61043,48100,510.33275000000003,510.03675,510.03675,508.897,510.33275000000003,508.67475,510.5335,510.5335,266.07053929104495,263.1888285251619,4,243.4316067250469,206.87857530915923,306.7996695229227,248.591121606237,248.591121606237,3,246.35013380060576,197.25776422277232,309.66004141191183
1,10,az1b,az6a,False,1,6,7,7,sequential,7,61044,48100,512.5074999999999,512.42325,512.5074999999999,512.42325,511.67625,512.0975000000001,513.624,513.624,265.59211683186425,262.961365489011,4,247.27614748036325,218.50289118318375,294.16547411916895,245.26172870741843,245.26172870741843,3,253.96986088888394,208.60206353413406,306.4167439910909
1,10,az1b,az6a,False,1,6,8,8,sequential,8,61045,48100,516.6915,515.0350000000001,514.7275,515.0350000000001,516.6915,514.8315,515.061,515.061,275.44185088169144,270.1562124571276,4,247.68876081309793,220.9846124518516,299.6867759848351,244.14240963762336,244.14240963762336,3,247.0163540253979,214.24464122742717,292.76360592012037
1,10,az1b,az6a,False,1,6,9,9,sequential,9,61046,48100,514.2895000000001,513.7805000000001,513.053,514.2895000000001,513.7805000000001,513.6387500000001,515.76,515.76,265.6666244376505,258.73652034082846,4,244.56312550885553,201.10650311936928,314.12812064013974,249.4760461944246,249.4760461944246,3,265.0862188185861,199.5726779725228,318.3385698532529
1,10,az1b,az6a,False,1,6,10,10,sequential,10,61047,48100,514.55,513.73225,513.451,513.73225,514.55,513.265,514.5617500000001,514.5617500000001,266.6463652505523,263.944333104867,4,247.30121776141925,198.88881259539514,315.46863912357367,247.75083671646343,247.75083671646343,3,255.26883613291665,197.8440969420925,318.0063658217215
1,10,az1b,az6a,False,1,6,11,11,sequential,11,61048,48100,515.68125,514.675,514.675,514.2864999999999,515.68125,514.5975000000001,512.34475,514.5975000000001,269.4004047160081,264.72809224973,4,251.0784466070682,204.62106885845822,315.0067658337336,242.9152065547707,242.9152065547707,3,257.42023943560855,200.41616288173196,309.0774582174176
1,10,az1b,az6a,False,1,6,12,12,sequential,12,61049,48100,512.281,511.77025,511.77025,510.9225,512.281,512.19325,512.74025,512.74025,267.75344830264953,263.3715008989408,4,245.13966112425362,217.14621408833818,297.7666829201206,248.32064033751672,248.32064033751672,3,255.4716880292194,205.8603548089091,304.5594752330326
1,10,az1b,az6a,False,1,6,13,13,sequential,13,61050,48100,510.33925,509.0,510.33925,508.6175,509.0,509.45025,507.68625,509.45025,267.46850117735005,261.56110516184503,4,243.7532858685241,205.53187041201255,303.3972365143639,247.38821832251938,247.38821832251938,3,259.34206015334115,219.07791953843832,291.33527811296284
1,10,az1b,az6a,False,1,6,14,14,sequential,14,61051,48100,518.998,517.6912500000001,518.998,516.727,517.6912500000001,518.6265,517.73375,518.6265,272.07071996497575,267.6432405888303,4,251.52724219476292,202.01699742137106,318.80772703133175,249.82903785300698,249.82903785300698,3,265.5716671855995,204.33114614524553,311.9650891760257
1,10,az1b,az6a,False,1,6,15,15,sequential,15,61052,48100,515.23225,514.4047499999999,515.23225,513.8530000000001,514.4047499999999,516.4802500000001,514.5409999999999,516.4802500000001,269.5770989469295,264.29187643649414,4,252.9784703034647,208.8867284038041,313.70101487742716,242.53731032915528,242.53731032915528,3,256.69866361089515,205.92082171591557,302.66026769294285
1,10,az1b,az6a,False,1,6,16,16,sequential,16,61053,48100,510.72575,510.17575,510.72575,510.17575,509.98024999999996,508.58675,509.886,509.886,266.7878064773898,261.9761769898221,4,248.6749371955865,221.24990010050033,293.3654951109609,249.03449593851263,249.03449593851263,3,256.51646118112376,216.71773144204218,291.8949415885885
1,10,az1b,az6a,False,1,6,17,17,sequential,17,61054,48100,510.3385,510.13525,510.3385,508.7645,510.13525,510.32025,511.0005,511.0005,265.1422525961144,261.2024956479616,4,246.51560127144143,201.70408353923938,310.98811796476457,243.0527027995158,243.0527027995158,3,257.9361567795921,213.1429611702701,298.36979205975956
1,10,az1b,az6a,False,1,6,18,18,sequential,18,61055,48100,511.46925,510.6105,511.46925,510.258,510.6105,512.74875,512.74875,512.74875,269.410629556473,263.75169541454403,4,243.7105581364671,197.70511170190247,318.339388757908,240.86261056641885,240.86261056641885,3,254.75514621372056,207.9081143152651,302.45236048233255
1,10,az1b,az6a,False,1,6,19,19,sequential,19,61056,48100,515.99675,515.72375,515.99675,514.32075,515.72375,514.88325,515.1125,515.1125,270.60945270723096,268.2577719453156,4,251.61263455996033,210.84052354204186,311.991821566717,243.9409665907641,243.9409665907641,3,252.05244581037226,212.1051110744744,297.35221271201203
1,10,az1b,az6a,False,1,6,20,20,sequential,20,61057,48100,511.77549999999997,511.75775,511.77549999999997,511.63725,511.75775,509.5545,510.95550000000003,510.95550000000003,268.82779394252367,263.49460599981796,4,240.8468449605503,201.60001611646615,309.3444721839835,242.04277477848996,242.04277477848996,3,260.00020860542173,208.69125515295286,299.86006210850877
1,10,az1b,az6a,False,1,6,21,21,sequential,21,61058,48100,520.205,518.73475,520.205,518.68225,518.73475,519.90525,519.5335,519.90525,271.97026617429907,266.9374299405591,4,249.45061271524872,203.803460254855,318.57846821376404,246.62818127424538,246.62818127424538,3,264.0291508277576,222.1816533572071,298.58460045070086
1,10,az1b,az6a,False,1,6,22,22,sequential,22,61059,48100,520.2987499999999,519.9069999999999,519.521,519.9069999999999,520.2987499999999,518.04075,518.649,518.649,274.5449982267553,266.97815385395154,4,251.4309959434115,202.5157082633134,318.949795531031,250.36220402475158,250.36220402475158,3,265.01335320507104,211.62027651271222,304.6806521097599
1,10,az1b,az6a,False,1,6,23,23,sequential,23,61060,48100,510.21074999999996,508.9455,508.9455,508.85125,510.21074999999996,509.39324999999997,508.06775,509.39324999999997,268.75066050676685,263.87020050559,4,244.50860233800557,204.17108728413425,306.1531962828322,245.7337009544528,245.7337009544528,3,255.64083483414888,205.3606288516014,301.7967696229231
1,10,az1b,az6a,False,1,6,24,24,sequential,24,61061,48100,519.46925,519.00275,519.46925,517.79925,519.00275,518.8132499999999,519.6165,519.6165,270.5935666619934,264.1463576830556,4,250.1701089387683,209.2910940401398,314.64054654839845,248.30608086849097,248.30608086849097,3,265.4035035619142,212.04306765210208,305.2023845120119
1,10,az1b,az6a,False,1,6,25,25,sequential,25,61062,48100,516.14675,515.41425,515.41425,514.5185,516.14675,513.5035,515.26925,515.26925,271.65342697540285,266.2390775103087,4,249.906231497088,226.73123771706736,295.2345276811311,244.11554536061874,244.11554536061874,3,259.8955272272141,207.53540652912903,301.95406070810816
1,10,az1b,az6a,False,1,6,26,26,sequential,26,61063,48100,509.35925,509.201,508.75800000000004,509.201,509.35925,510.863,509.96025,510.863,264.4370110559114,260.52546117483155,4,240.52749068951562,196.54492609739793,315.13466599013987,248.80980654583988,248.80980654583988,3,256.4672093957788,197.6039511023024,313.78653901776784
1,10,az1b,az6a,False,1,6,27,27,sequential,27,61064,48100,517.3465,516.5865,517.3465,516.5865,516.559,517.4995,518.8117500000001,518.8117500000001,271.5917937587759,263.6897188758053,4,246.25332973265603,203.1572021459453,318.97424670705686,244.66992378541187,244.66992378541187,3,261.1871219671832,214.98594614984955,301.5976656273273
1,10,az1b,az6a,False,1,6,28,28,sequential,28,61065,48100,515.624,514.75175,514.75175,515.624,514.1089999999999,515.28025,513.9367500000001,515.28025,268.85711849171037,260.9699030387752,4,246.2406558308415,203.3788204492496,309.02935877067085,252.3585642165321,252.3585642165321,3,251.33916120528056,207.28311692057085,308.5353189327328
1,10,az1b,az6a,False,1,6,29,29,sequential,29,61066,48100,519.70875,519.6215,519.6215,517.07275,519.70875,518.34775,520.28575,520.28575,271.277151562897,265.46857252949167,4,246.41870350243988,201.5941618859861,319.4759609642143,249.01772523684636,249.01772523684636,3,252.77983538011532,218.9074210958455,298.34429063973994
1,10,az1b,az6a,False,1,6,30,30,sequential,30,61067,48100,515.81775,515.4482499999999,515.81775,515.4482499999999,514.2365,513.963,515.5062499999999,515.5062499999999,266.20132152088786,261.09422249244375,4,242.1597850891559,213.61543336601534,300.3882475529029,252.15461357841207,252.15461357841207,3,260.68945428855903,201.4137966609611,317.0672033390389
1,10,az1b,az6a,False,1,6,31,31,sequential,31,61068,48100,511.0,510.923,511.0,510.923,510.72625,509.85974999999996,510.35875,510.35875,268.2487064337061,263.8654725245606,4,244.05918779316522,200.35944810700673,312.45949056571584,241.39797026324436,241.39797026324436,3,254.62376787356732,218.51356208953962,291.8210488850351
1,10,az1b,az6a,False,1,6,32,32,scattered,0,64971,48100,521.6935000000001,519.90875,519.90875,517.9449999999999,521.6935000000001,517.982,518.91725,518.91725,271.67869426314627,265.6178203645052,4,251.89936259453953,224.28344224549528,296.4019940603105,246.44597564154643,246.44597564154643,3,251.59618351081153,208.07001090635615,309.47563180560576
1,10,az1b,az6a,False,1,6,33,33,scattered,1,65306,48100,519.98425,519.1005,519.1005,519.00825,519.98425,519.91275,520.2762499999999,520.2762499999999,270.96811477806625,265.48255730680756,4,247.06323197786324,224.87006346951893,297.69217513303363,251.56100136543142,251.56100136543142,3,264.8025994396419,219.27797771811765,300.6861375608614
1,10,az1b,az6a,False,1,6,34,34,scattered,2,55789,48100,513.88325,513.844,513.88325,512.288,513.844,512.74675,514.5615,514.5615,266.77618116435247,260.783352005563,4,242.48612491977144,214.50373497347323,299.59428991721666,245.6366459391514,245.6366459391514,3,253.6251383350077,214.44992360135168,302.15199738463457
1,10,az1b,az6a,False,1,6,35,35,scattered,3,58883,48100,514.95875,514.721,514.721,514.3105,514.95875,515.64325,513.69025,515.64325,268.9045496889388,262.0557002465786,4,245.64910824075503,217.58328844329367,296.62904905635605,248.02224866404106,248.02224866404106,3,261.2107883522089,217.66501966436417,300.37886990935937
1,10,az1b,az6a,False,1,6,36,36,scattered,4,55755,48100,514.5105,513.56575,514.5105,513.13175,513.56575,515.10725,513.6022499999999,515.10725,269.5296403245575,265.3823893088966,4,244.92751116546708,209.45676891031002,309.1887028184186,242.1863374382737,242.1863374382737,3,252.46506689348328,204.46341361006,306.6644150153654
1,10,az1b,az6a,False,1,6,37,37,scattered,5,60672,48100,517.61475,516.8542500000001,517.61475,515.92625,516.8542500000001,518.354,518.54625,518.54625,270.4554619414576,266.75721226590326,4,250.68352850222334,225.22723092542566,298.0893776813813,245.55637593111697,245.55637593111697,3,256.0980108591825,217.3596292630632,299.39545283743763
1,10,az1b,az6a,False,1,6,38,38,scattered,6,55427,48100,509.17674999999997,509.14825,509.14825,508.21025,509.17674999999997,508.201,507.5745,508.201,264.692832236003,261.6175582640276,4,241.55978602736118,211.04309237802798,298.354452508809,248.69910344630455,248.69910344630455,3,247.05041480858137,198.56216401000995,310.73686725625623
1,10,az1b,az6a,False,1,6,39,24,scattered,7,61061,48100,519.46925,519.00275,519.46925,517.79925,519.00275,518.8132499999999,519.6165,519.6165,270.5935666619934,264.1463576830556,4,250.1701089387683,209.2910940401398,314.64054654839845,248.30608086849097,248.30608086849097,3,265.4035035619142,212.04306765210208,305.2023845120119
1,10,az1b,az6a,False,1,6,40,40,scattered,8,54539,48100,513.5145,513.4295,513.5145,513.082,513.4295,512.668,514.50525,514.50525,269.1000023226218,264.1994881691311,4,243.1333117234779,217.03990332157093,295.79230531336367,248.29847755471303,248.29847755471303,3,251.789242359424,202.63736327277263,313.1970486827332
1,10,az1b,az6a,False,1,6,41,41,scattered,9,61434,48100,514.823,514.29225,514.0822499999999,514.823,514.29225,514.9145,514.2104999999999,514.9145,267.6721994353725,259.9402344403861,4,244.35612741582258,206.31867965470465,308.14032968553556,248.98945389898762,248.98945389898762,3,265.33462249653485,206.77839300285234,311.4835715809811
1,10,az1b,az6a,False,1,6,42,42,scattered,10,57110,48100,513.2864999999999,513.0527500000001,513.2864999999999,511.9875,513.0527500000001,512.64375,514.40775,514.40775,264.6174062624895,262.15772537047985,4,246.20265045019357,204.71973000965943,307.25587274874886,248.78908451462758,248.78908451462758,3,254.86536120732595,221.41706228448425,294.6210954465468
1,10,az1b,az6a,False,1,6,43,43,scattered,11,65087,48100,515.35725,515.0635,515.35725,515.0635,514.96775,512.0415,513.57875,513.57875,269.46603213140975,264.8213510853973,4,251.7514954506941,201.19907405845822,320.49545321586584,243.03040789663663,243.03040789663663,3,255.8142193303292,193.46904366821795,311.342632249149
1,10,az1b,az6a,False,1,6,44,44,scattered,12,55827,48100,514.9175,514.31,514.31,513.517,514.9175,515.3255,515.4295,515.4295,272.9174347479624,268.31708352085764,4,248.92830667485413,215.10171787842853,314.4580697368865,245.87533693531464,245.87533693531464,3,255.1066986919567,211.51414146866858,298.27417470520504
1,10,az1b,az6a,False,1,6,45,45,scattered,13,59982,48100,509.70925,509.625,509.70925,509.345,509.625,507.71574999999996,507.5675,507.71574999999996,268.17173868108415,261.5633254365782,4,244.868716481084,200.13760378518515,310.45222711746743,248.0459401725247,248.0459401725247,3,257.4642173654546,210.83174923383422,295.9466974625122
1,10,az1b,az6a,False,1,6,46,46,scattered,14,52426,48100,513.5355,513.45,513.45,513.181,513.5355,512.7872500000001,514.0029999999999,514.0029999999999,272.4980855895922,267.94090553015474,4,252.3779992468357,208.09109528413416,313.71782136921956,244.76784665509837,244.76784665509837,3,261.7182740981269,194.77525982782782,313.98709532472446
1,10,az1b,az6a,False,1,6,47,47,scattered,15,58043,48100,516.0047500000001,515.12725,516.0047500000001,515.12725,514.6737499999999,515.2125,514.6285,515.2125,266.98201632493885,261.2455206344423,4,249.31778858654783,198.24871506671747,316.40030982492465,247.48159231496416,247.48159231496416,3,260.09719018957367,217.9887521909913,297.7464707256255
1,10,az1b,az6a,False,1,6,48,48,scattered,16,58849,48100,514.68025,513.91625,514.68025,513.91625,513.67625,515.19375,513.27875,515.19375,265.90162260692716,261.3336886077501,4,247.18314756410638,197.33204255835807,314.1630859160663,253.6825696931728,253.6825696931728,3,261.14458398817226,204.52042472492485,314.29649551401405
1,10,az1b,az6a,False,1,6,49,49,scattered,17,58767,48100,515.53925,514.2205,514.2205,513.44475,515.53925,512.8252500000001,512.288,512.8252500000001,270.88314192884025,266.61771687877626,4,249.42327026835224,203.09713997612613,317.8653995638641,242.53725272140338,242.53725272140338,3,256.75743780796745,205.86694282652672,304.04678701326344
1,10,az1b,az6a,False,1,6,50,50,scattered,18,56213,48100,511.09725000000003,510.5085,510.5085,511.09725000000003,510.144,508.2835,511.29224999999997,511.29224999999997,269.46656047686724,263.9752792837221,4,243.47500956155454,204.41598563428408,310.35958867467497,241.66162610893463,241.66162610893463,3,252.90240676903701,199.0983328223224,307.20745203964
1,10,az1b,az6a,False,1,6,51,51,scattered,19,57774,48100,519.41225,518.95775,518.8054999999999,518.95775,519.41225,519.3442500000001,517.82325,519.3442500000001,271.3036660053566,268.3273915643174,4,251.13981417514572,203.95518516036032,317.8395451600603,248.48744605677064,248.48744605677064,3,255.91518382999885,199.5689682940943,316.68892171496475
1,10,az1b,az6a,False,1,6,52,52,scattered,20,53531,48100,512.87075,512.6677500000001,512.6415,512.87075,512.6677500000001,513.22275,514.547,514.547,266.9600386257108,261.4944340173264,4,240.02115519783786,198.06185312432447,312.7521849696692,245.66858760078952,245.66858760078952,3,263.9192844706194,206.89731287787808,310.1065631255256
1,10,az1b,az6a,False,1,6,53,53,scattered,21,61875,48100,515.3767499999999,514.8287499999999,515.3767499999999,513.46325,514.8287499999999,512.46225,513.0485,513.0485,271.928826417665,266.2490903520942,4,247.7518684833874,223.2566874598097,295.64683253988994,241.793416184659,241.793416184659,3,259.2656071498143,211.51581634269306,298.3754749102096
1,10,az1b,az6a,False,1,6,54,54,scattered,22,54425,48100,514.017,513.87425,513.1755,514.017,513.87425,514.85025,513.2225000000001,514.85025,268.2333603844001,260.6694806653816,4,246.81853357108054,204.70477914869878,307.0282412054555,250.5367840006792,250.5367840006792,3,266.2578527321806,219.18965859564582,299.2115199153654
1,10,az1b,az6a,False,1,6,55,55,scattered,23,65511,48100,511.25625,509.99125000000004,511.25625,509.40250000000003,509.99125000000004,509.42674999999997,510.366,510.366,269.13698199634166,264.8303342698865,4,246.05852467787986,199.28013819794845,314.72221736736714,245.01254899378085,245.01254899378085,3,255.83233212525374,200.91324623848894,307.9788831752248
1,10,az1b,az6a,False,1,6,56,56,scattered,24,53007,48100,514.496,512.3910000000001,512.3910000000001,511.56525,514.496,512.88725,514.5364999999999,514.5364999999999,264.61599533910083,257.84705325680216,4,244.38869929302996,200.15532923133088,309.99535016982,247.62789321488444,247.62789321488444,3,265.3114141907112,219.3576733357855,297.9814482945951
1,10,az1b,az6a,False,1,6,57,57,scattered,25,50477,48100,516.123,515.9245000000001,515.9245000000001,514.52075,516.123,514.723,515.0165,515.0165,271.04578267417537,265.2995527613231,4,249.8118704839861,201.27261647507527,320.06180592687707,244.1703310476608,244.1703310476608,3,259.6058359853548,214.10010276982024,296.14919986566576
1,10,az1b,az6a,False,1,6,58,58,scattered,26,53715,48100,515.25525,514.259,514.259,513.7295,515.25525,512.89,513.3965000000001,513.3965000000001,270.2177286010026,266.2254610772379,4,244.5942790339659,205.749744454304,313.2767463108611,248.60143293193676,248.60143293193676,3,255.2493019308613,201.9259397316822,306.4809004098598
1,10,az1b,az6a,False,1,6,59,59,scattered,27,52752,48100,509.6575,509.41325,509.2025,509.6575,509.41325,509.34775,508.9835,509.34775,267.504783173243,259.57648229376747,4,240.87243662277677,218.13400181986952,292.4605717633632,241.0935998597834,241.0935998597834,3,257.1969636876453,217.0755172031033,291.1717501807807
1,10,az1b,az6a,False,1,6,60,60,scattered,28,50892,48100,514.15725,513.0844999999999,514.15725,513.0640000000001,513.0844999999999,513.1969999999999,513.60825,513.60825,272.02586814917436,264.2049205114332,4,251.05499609461566,213.97904518007977,307.713188143994,247.29961099500775,247.29961099500775,3,247.22645011076077,197.28159462717736,310.06181905885876
1,10,az1b,az6a,False,1,6,61,61,scattered,29,58470,48100,516.0967499999999,515.9382499999999,514.7875,515.9382499999999,516.0967499999999,514.0387499999999,515.7795000000001,515.7795000000001,271.10971524883314,265.1466822488698,4,246.820505333171,207.7305929658159,313.9850507381386,246.50701987565972,246.50701987565972,3,248.8239661336425,212.91425779169168,296.25740162927934
1,10,az1b,az6a,False,1,6,62,62,scattered,30,54775,48100,521.41975,521.1525,521.41975,521.1525,519.524,522.5255,522.12125,522.5255,271.47513587514334,266.11442160988133,4,248.45895094598177,212.7993560581582,311.93919996606627,251.81510358493122,251.81510358493122,3,261.5993928026138,222.6518369167666,302.0394724710209
