node_a,node_b,host_a,host_b,same_az,az_a,az_b,budget,primary,sequential_port_a,sequential_flow,sequential_rtt_train_worst_us,sequential_rtt_round_3_us,sequential_rtt_round_4_us,sequential_rtt_holdout_worst_us,scattered_port_a,scattered_flow,scattered_rtt_train_worst_us,scattered_rtt_round_3_us,scattered_rtt_round_4_us,scattered_rtt_holdout_worst_us,round_3_gain_us,round_4_gain_us,holdout_worst_gain_us
4,11,az3a,az6b,False,3,6,4,False,64459,1,575.74275,577.71275,574.5015000000001,577.71275,52357,34,553.38,551.3835,551.32325,551.3835,26.329250000000002,23.178250000000048,26.329250000000002
4,11,az3a,az6b,False,3,6,16,True,64473,15,561.2662499999999,560.4875,559.40225,560.4875,56764,43,545.942,545.88675,546.2565,546.2565,14.600749999999948,13.145750000000021,14.230999999999995
4,11,az3a,az6b,False,3,6,32,False,64489,31,559.79725,559.668,561.3797500000001,561.3797500000001,56764,43,545.942,545.88675,546.2565,546.2565,13.78125,15.123250000000098,15.123250000000098
5,6,az3b,az4a,False,3,4,4,False,61719,1,709.6087500000001,703.38,704.15175,704.15175,56589,32,704.2797499999999,702.5215000000001,700.98475,702.5215000000001,0.8584999999999354,3.16700000000003,1.6302499999999327
5,6,az3b,az4a,False,3,4,16,True,61719,1,709.6087500000001,703.38,704.15175,704.15175,56865,45,703.17625,700.95425,702.4335,702.4335,2.4257499999999936,1.7182500000000118,1.7182500000000118
5,6,az3b,az4a,False,3,4,32,False,61735,17,704.559,700.18375,702.4875,702.4875,56865,45,703.17625,700.95425,702.4335,702.4335,-0.77049999999997,0.053999999999973625,0.053999999999973625
5,7,az3b,az4b,False,3,4,4,False,52402,0,655.50425,649.7745,652.99775,652.99775,61220,35,647.54375,646.6055,645.84825,646.6055,3.1689999999999827,7.149499999999989,6.39224999999999
5,7,az3b,az4b,False,3,4,16,True,52411,9,629.2102500000001,626.7170000000001,628.71325,628.71325,64015,45,641.34875,636.64125,639.896,639.896,-9.924249999999915,-11.182749999999942,-11.182749999999942
5,7,az3b,az4b,False,3,4,32,False,52411,9,629.2102500000001,626.7170000000001,628.71325,628.71325,50603,63,627.4385,626.2004999999999,629.75325,629.75325,0.5165000000001783,-1.0399999999999636,-1.0399999999999636
5,8,az3b,az5a,False,3,5,4,False,58939,2,468.22925,467.909,467.55875000000003,467.909,50188,35,468.66,467.894,466.58725000000004,467.894,0.014999999999986358,0.9714999999999918,0.014999999999986358
5,8,az3b,az5a,False,3,5,16,True,58948,11,466.74,467.078,465.321,467.078,58267,40,468.461,469.97425,466.427,469.97425,-2.896250000000009,-1.1059999999999945,-2.896250000000009
5,8,az3b,az5a,False,3,5,32,False,58954,17,466.09925,466.53049999999996,469.2765,469.2765,57137,57,467.80975,467.02250000000004,466.81925,467.02250000000004,-0.4920000000000755,2.4572499999999877,2.2539999999999623
5,9,az3b,az5b,False,3,5,4,False,50319,1,472.595,470.45125,471.63750000000005,471.63750000000005,56136,33,470.99475,468.7495,470.37125,470.37125,1.701750000000004,1.2662500000000705,1.2662500000000705
5,9,az3b,az5b,False,3,5,16,True,50326,8,471.40175,471.48900000000003,471.84675000000004,471.84675000000004,53282,38,468.516,467.3445,467.16175,467.3445,4.1445000000000505,4.685000000000059,4.5022500000000605
5,9,az3b,az5b,False,3,5,32,False,50345,27,470.17425000000003,469.20275000000004,470.27725,470.27725,53282,38,468.516,467.3445,467.16175,467.3445,1.858250000000055,3.1154999999999973,2.9327499999999986
5,10,az3b,az6a,False,3,6,4,False,55539,1,346.8165,346.40225,349.21925,349.21925,54624,32,369.77475,370.01250000000005,370.39149999999995,370.39149999999995,-23.610250000000065,-21.172249999999963,-21.172249999999963
5,10,az3b,az6a,False,3,6,16,True,55550,12,334.8065,335.21425,336.39975,336.39975,52635,42,332.07674999999995,331.37775,332.72175000000004,332.72175000000004,3.836500000000001,3.6779999999999404,3.6779999999999404
5,10,az3b,az6a,False,3,6,32,False,55564,26,332.35299999999995,326.6155,329.953,329.953,56131,57,324.89300000000003,324.72524999999996,325.33175,325.33175,1.8902500000000373,4.621249999999975,4.621249999999975
5,11,az3b,az6b,False,3,6,4,False,51281,1,564.67625,566.0364999999999,563.5662500000001,566.0364999999999,61486,34,562.8077499999999,563.0867499999999,563.41025,563.41025,2.9497499999999945,0.15600000000006276,2.6262499999999136
5,11,az3b,az6b,False,3,6,16,True,51291,11,559.318,558.9604999999999,556.17725,558.9604999999999,61486,34,562.8077499999999,563.0867499999999,563.41025,563.41025,-4.126250000000027,-7.233000000000061,-4.449750000000108
5,11,az3b,az6b,False,3,6,32,False,51291,11,559.318,558.9604999999999,556.17725,558.9604999999999,58536,60,561.49575,559.1320000000001,561.5065,561.5065,-0.17150000000015098,-5.329250000000002,-2.546000000000049
6,7,az4a,az4b,True,4,4,4,False,50042,1,217.66275000000002,220.00525,217.95274999999998,220.00525,54844,33,209.89975,208.192,209.14825,209.14825,11.813249999999982,8.80449999999999,10.857
6,7,az4a,az4b,True,4,4,16,True,50047,6,164.916,165.2545,165.95049999999998,165.95049999999998,54844,33,209.89975,208.192,209.14825,209.14825,-42.9375,-43.19775000000001,-43.19775000000001
6,7,az4a,az4b,True,4,4,32,False,50047,6,164.916,165.2545,165.95049999999998,165.95049999999998,53961,60,205.74124999999998,203.548,208.50375,208.50375,-38.293499999999995,-42.55325000000002,-42.55325000000002
6,8,az4a,az5a,False,4,5,4,False,54790,2,378.62424999999996,378.13599999999997,377.19,378.13599999999997,64532,33,392.3335,390.82225,389.6245,390.82225,-12.68625000000003,-12.434500000000014,-12.68625000000003
6,8,az4a,az5a,False,4,5,16,True,54800,12,377.76599999999996,377.2265,375.747,377.2265,49309,36,391.08124999999995,390.61525,390.567,390.61525,-13.388750000000016,-14.819999999999993,-13.388750000000016
6,8,az4a,az5a,False,4,5,32,False,54800,12,377.76599999999996,377.2265,375.747,377.2265,49309,36,391.08124999999995,390.61525,390.567,390.61525,-13.388750000000016,-14.819999999999993,-13.388750000000016
6,9,az4a,az5b,False,4,5,4,False,62435,2,378.6005,377.41025,378.97325,378.97325,63347,32,396.7415,397.156,397.7635,397.7635,-19.745749999999987,-18.790250000000015,-18.790250000000015
6,9,az4a,az5b,False,4,5,16,True,62435,2,378.6005,377.41025,378.97325,378.97325,63345,40,395.93375000000003,394.02125,393.911,394.02125,-16.61099999999999,-14.937749999999994,-15.048000000000002
6,9,az4a,az5b,False,4,5,32,False,62435,2,378.6005,377.41025,378.97325,378.97325,63345,40,395.93375000000003,394.02125,393.911,394.02125,-16.61099999999999,-14.937749999999994,-15.048000000000002
6,10,az4a,az6a,False,4,6,4,False,53093,1,873.4680000000001,873.53725,873.72625,873.72625,63026,32,788.23075,787.547,787.08525,787.547,85.99024999999995,86.64100000000008,86.17925000000002
6,10,az4a,az6a,False,4,6,16,True,53101,9,822.81475,823.27125,820.90775,823.27125,53656,43,781.3634999999999,778.0025,780.82575,780.82575,45.268749999999955,40.081999999999994,42.44550000000004
6,10,az4a,az6a,False,4,6,32,False,53110,18,790.7227499999999,786.79925,791.0235,791.0235,57690,48,780.5672500000001,777.0975000000001,777.78975,777.78975,9.701749999999947,13.233749999999986,13.233749999999986
6,11,az4a,az6b,False,4,6,4,False,54181,0,590.7155,589.711,588.48675,589.711,54786,33,587.36725,584.9735000000001,585.5709999999999,585.5709999999999,4.7374999999999545,2.9157500000001164,4.1400000000001
6,11,az4a,az6b,False,4,6,16,True,54196,15,583.62925,581.798,583.24325,583.24325,61170,44,582.443,581.49225,581.183,581.49225,0.3057499999999891,2.0602499999999964,1.7509999999999764
6,11,az4a,az6b,False,4,6,32,False,54196,15,583.62925,581.798,583.24325,583.24325,61170,44,582.443,581.49225,581.183,581.49225,0.3057499999999891,2.0602499999999964,1.7509999999999764
7,8,az4b,az5a,False,4,5,4,False,49735,0,409.05899999999997,412.26425,409.86749999999995,412.26425,53689,33,412.0825,410.96325,410.78125,410.96325,1.3009999999999877,-0.91375000000005,1.3009999999999877
7,8,az4b,az5a,False,4,5,16,True,49744,9,400.399,406.84425,402.57425,406.84425,60626,43,402.38575000000003,402.89975,398.3965,402.89975,3.944500000000005,4.177750000000003,3.944500000000005
7,8,az4b,az5a,False,4,5,32,False,49763,28,400.0295,398.24,398.197,398.24,55654,62,400.84925,403.20825,400.2865,403.20825,-4.968250000000012,-2.089499999999987,-4.968250000000012
7,9,az4b,az5b,False,4,5,4,False,55901,3,509.48425,510.63425,511.884,511.884,53963,34,414.491,411.24699999999996,414.71900000000005,414.71900000000005,99.38725000000005,97.16499999999996,97.16499999999996
7,9,az4b,az5b,False,4,5,16,True,55904,6,424.27774999999997,422.552,424.52525,424.52525,59023,43,414.16125,413.31275,412.98625000000004,413.31275,9.239250000000027,11.538999999999987,11.212500000000034
7,9,az4b,az5b,False,4,5,32,False,55921,23,412.5845,412.4135,412.97299999999996,412.97299999999996,62422,59,405.44575,401.697,402.38775,402.38775,10.716499999999996,10.585249999999974,10.585249999999974
7,10,az4b,az6a,False,4,6,4,False,57462,3,775.4427499999999,773.0897500000001,774.052,774.052,55894,35,821.9535000000001,820.56225,820.6775,820.6775,-47.472499999999854,-46.62549999999999,-46.62549999999999
7,10,az4b,az6a,False,4,6,16,True,57469,10,713.0785,712.6925,711.1645000000001,712.6925,59345,43,713.2185,715.4995,712.6685,715.4995,-2.8070000000000164,-1.5039999999999054,-2.8070000000000164
7,10,az4b,az6a,False,4,6,32,False,57469,10,713.0785,712.6925,711.1645000000001,712.6925,59345,43,713.2185,715.4995,712.6685,715.4995,-2.8070000000000164,-1.5039999999999054,-2.8070000000000164
7,11,az4b,az6b,False,4,6,4,False,49655,2,756.4312500000001,754.165,758.86725,758.86725,49917,32,872.17875,872.02175,873.049,873.049,-117.85675000000003,-114.18174999999997,-114.18174999999997
7,11,az4b,az6b,False,4,6,16,True,49655,2,756.4312500000001,754.165,758.86725,758.86725,54292,44,773.034,770.39975,769.6600000000001,770.39975,-16.234750000000076,-10.79275000000007,-11.532500000000027
7,11,az4b,az6b,False,4,6,32,False,49655,2,756.4312500000001,754.165,758.86725,758.86725,54292,44,773.034,770.39975,769.6600000000001,770.39975,-16.234750000000076,-10.79275000000007,-11.532500000000027
8,9,az5a,az5b,True,5,5,4,False,54695,0,37.30175,34.78275,35.844,35.844,58851,32,37.5305,35.6225,36.562250000000006,36.562250000000006,-0.8397500000000022,-0.7182500000000047,-0.7182500000000047
8,9,az5a,az5b,True,5,5,16,True,54700,5,36.73125,35.831,36.4675,36.4675,58333,36,36.21,35.574,35.278999999999996,35.574,0.257000000000005,1.1885000000000048,0.8935000000000031
8,9,az5a,az5b,True,5,5,32,False,54700,5,36.73125,35.831,36.4675,36.4675,58333,36,36.21,35.574,35.278999999999996,35.574,0.257000000000005,1.1885000000000048,0.8935000000000031
8,10,az5a,az6a,False,5,6,4,False,56387,3,625.21875,623.813,624.694,624.694,50470,33,633.08725,632.6242500000001,633.05625,633.05625,-8.811250000000086,-8.362250000000017,-8.362250000000017
8,10,az5a,az6a,False,5,6,16,True,56397,13,623.4024999999999,622.15025,623.16525,623.16525,50656,43,625.2202500000001,624.59575,625.9159999999999,625.9159999999999,-2.4454999999999245,-2.7507499999999254,-2.7507499999999254
8,10,az5a,az6a,False,5,6,32,False,56414,30,619.3735,621.08825,618.90825,621.08825,58440,62,621.25275,619.58875,620.8454999999999,620.8454999999999,1.4995000000000118,-1.937249999999949,0.2427500000001146
8,11,az5a,az6b,False,5,6,4,False,54715,3,882.337,879.18775,879.7055,879.7055,61302,35,870.8515,868.49275,868.1025,868.49275,10.69500000000005,11.603000000000065,11.212750000000028
8,11,az5a,az6b,False,5,6,16,True,54725,13,867.5360000000001,864.9645,865.1695,865.1695,63275,46,868.8215,867.41475,867.73825,867.73825,-2.4502499999999827,-2.5687500000000227,-2.5687500000000227
8,11,az5a,az6b,False,5,6,32,False,54738,26,865.66075,864.67675,869.9735000000001,869.9735000000001,60487,51,864.93475,864.6185,868.47275,868.47275,0.05824999999992997,1.500750000000039,1.500750000000039
9,10,az5b,az6a,False,5,6,4,False,49744,0,627.98375,627.5135,627.31575,627.5135,56488,34,628.57875,627.35175,628.886,628.886,0.16174999999998363,-1.5702499999999873,-1.3724999999999454
9,10,az5b,az6a,False,5,6,16,True,49751,7,626.345,628.47125,627.9055,628.47125,58949,44,625.96225,623.67525,624.4277500000001,624.4277500000001,4.796000000000049,3.477749999999901,4.0434999999999945
9,10,az5b,az6a,False,5,6,32,False,49751,7,626.345,628.47125,627.9055,628.47125,58949,44,625.96225,623.67525,624.4277500000001,624.4277500000001,4.796000000000049,3.477749999999901,4.0434999999999945
9,11,az5b,az6b,False,5,6,4,False,56488,1,901.59375,902.3595,900.41675,902.3595,51211,35,893.1992499999999,891.35225,891.22475,891.35225,11.007249999999999,9.192000000000007,11.007249999999999
9,11,az5b,az6b,False,5,6,16,True,56495,8,851.197,851.0182500000001,850.988,851.0182500000001,49173,40,873.8815,872.60975,872.53325,872.60975,-21.591499999999883,-21.545249999999896,-21.591499999999883
9,11,az5b,az6b,False,5,6,32,False,56495,8,851.197,851.0182500000001,850.988,851.0182500000001,50684,52,871.98275,872.402,874.8117500000001,874.8117500000001,-21.383749999999964,-23.823750000000018,-23.793499999999995
10,11,az6a,az6b,True,6,6,4,False,57241,3,307.41475,307.1815,306.13325,307.1815,62639,33,306.45225,306.1315,304.0105,306.1315,1.0500000000000114,2.1227499999999964,1.0500000000000114
10,11,az6a,az6b,True,6,6,16,True,57241,3,307.41475,307.1815,306.13325,307.1815,62639,33,306.45225,306.1315,304.0105,306.1315,1.0500000000000114,2.1227499999999964,1.0500000000000114
10,11,az6a,az6b,True,6,6,32,False,57262,24,305.8585,305.8015,307.213,307.213,62639,33,306.45225,306.1315,304.0105,306.1315,-0.3300000000000409,3.202500000000043,1.0815000000000055
