protocol,mtu,bytes,a,b,a_name,b_name,samples,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct,transmitted,lost,measured_retrans
tcp,9001,512,use1-az1,use1-az5,us-east-1c,us-east-1f,18000,262.889,301.66096038888884,27.73925135548578,2075.519,268.31269,271.7486,282.4,301.385,315.3525,328.85949999999997,334.21845,345.0106099999999,375.84035900000003,0.011111111111111112,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,512,use1-az1,use1-az6,us-east-1c,us-east-1b,18000,546.868,597.4770305555556,31.973400382648972,2719.878,555.53678,560.4938500000001,589.73225,600.9884999999999,607.6232500000001,613.8231,618.31305,640.3474199999999,708.6248180000006,0.022222222222222223,0.016666666666666666,0.0,0.0,18000,0,0
tcp,9001,512,use1-az2,use1-az3,us-east-1d,us-east-1e,18000,787.466,814.0613080555555,21.50722171972169,2384.521,792.30299,794.42695,799.162,818.88,827.1522500000001,830.5422,832.9831499999999,843.40415,900.9736270000008,0.011111111111111112,0.011111111111111112,0.0,0.0,18000,0,0
tcp,9001,512,use1-az2,use1-az4,us-east-1d,us-east-1a,18000,198.158,218.8302578888889,24.494101323058807,2450.608,204.98368000000002,208.95385000000002,213.62475,216.996,221.32975,226.9916,232.43289999999996,254.33325999999997,288.3444750000001,0.016666666666666666,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,512,use1-az2,use1-az5,us-east-1d,us-east-1f,18000,294.881,346.5063255555556,54.51461072820562,2367.772,301.777,304.99784999999997,313.32825,329.381,341.10875,448.2079,455.7982,482.21732999999995,517.884041,0.011111111111111112,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,512,use1-az2,use1-az6,us-east-1d,us-east-1b,18000,821.084,913.5258796666667,74.95161948751985,2580.415,827.00099,829.6349,835.9415,958.645,979.9055,998.7477,1001.7292,1010.2222999999999,1046.9331950000005,7.65,0.016666666666666666,0.0,0.0,18000,0,0
tcp,9001,512,use1-az3,use1-az4,us-east-1e,us-east-1a,18000,646.264,701.2824477777779,38.09117392528011,2883.67,652.29999,656.03895,664.011,715.47,722.2185,726.8783000000001,730.50405,744.60612,775.4608040000002,0.022222222222222223,0.016666666666666666,0.0,0.0,18000,0,0
tcp,9001,512,use1-az3,use1-az5,us-east-1e,us-east-1f,18000,475.205,569.1983293888889,76.66810468782745,2686.883,483.39797000000004,487.94939999999997,505.67924999999997,583.129,606.25325,694.8845,699.1891999999999,708.36416,737.7279940000002,0.016666666666666666,0.011111111111111112,0.0,0.0,18000,0,0
tcp,9001,512,use1-az3,use1-az6,us-east-1e,us-east-1b,18000,410.132,452.2341396111111,30.618714886180822,2412.661,415.47496,418.41795,434.42675,448.12800000000004,475.22425,482.6852,485.25334999999995,492.14718999999997,525.4368190000004,0.016666666666666666,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,512,use1-az4,use1-az5,us-east-1a,us-east-1f,18000,266.944,307.81327161111113,35.331423434751784,2554.295,272.8829,276.012,284.46075,308.5775,326.563,333.2934,339.92825,361.1701399999998,379.0838530000002,0.016666666666666666,0.016666666666666666,0.0,0.0,18000,0,0
tcp,9001,512,use1-az4,use1-az6,us-east-1a,us-east-1b,18000,754.39,809.2040468888889,49.09885767784466,4420.428,761.28385,766.01275,784.65375,809.1315,818.83125,852.8201,856.9625,866.5492099999999,905.7312430000006,0.027777777777777776,0.022222222222222223,0.0,0.0,18000,0,0
tcp,9001,512,use1-az5,use1-az6,us-east-1f,us-east-1b,18000,632.978,656.6139994444444,30.79654817708742,4205.073,639.02793,642.759,649.415,654.886,661.56425,667.6671,672.4653000000001,698.4372799999999,735.077043,0.011111111111111112,0.011111111111111112,0.0,0.0,18000,0,0
tcp,9001,1400,use1-az1,use1-az2,us-east-1c,us-east-1d,18000,346.722,405.0123853888889,34.42278250327952,2781.36,350.94599000000005,354.63784999999996,380.61275,407.257,423.32525,444.6741,448.07915,455.95079999999984,488.5724370000003,0.005555555555555556,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,1400,use1-az1,use1-az3,us-east-1c,us-east-1e,18000,715.404,745.9704742777778,31.6437307841117,2932.818,719.1409199999999,722.6077499999999,739.41225,745.52,752.91625,759.7143000000001,764.5395,780.4819699999997,834.6012840000001,0.027777777777777776,0.022222222222222223,0.0,0.0,18000,0,0
tcp,9001,1400,use1-az1,use1-az4,us-east-1c,us-east-1a,18000,303.804,323.2178734444444,58.18493149225231,5348.81,309.18899000000005,312.1898,317.18,320.88149999999996,325.23625,331.5143,337.18049999999994,359.1505299999999,394.8846480000003,0.027777777777777776,0.022222222222222223,0.011111111111111112,0.0,18000,0,0
tcp,9001,1400,use1-az1,use1-az5,us-east-1c,us-east-1f,18000,251.079,288.8313952222222,29.597100710715633,2571.072,256.54794,260.72895,270.35725,283.65099999999995,305.586,317.7571,323.47215,336.6376699999999,365.6485520000005,0.011111111111111112,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,1400,use1-az1,use1-az6,us-east-1c,us-east-1b,18000,573.258,612.6441993333333,32.996966961760116,2805.321,579.2749299999999,583.53895,595.49725,608.778,621.0092500000001,649.3115,653.2520499999999,663.3421499999998,704.7976040000001,0.016666666666666666,0.011111111111111112,0.0,0.0,18000,0,0
tcp,9001,1400,use1-az2,use1-az3,us-east-1d,us-east-1e,18000,773.385,811.0838367222223,29.462130121878612,2492.106,779.65598,782.53495,791.115,801.808,828.775,852.5002,855.7280499999999,875.4545999999997,891.3353440000001,0.022222222222222223,0.011111111111111112,0.0,0.0,18000,0,0
tcp,9001,1400,use1-az2,use1-az4,us-east-1d,us-east-1a,18000,206.276,223.69150883333333,41.12514118042676,2141.047,210.85992000000002,213.335,217.70675,221.0725,225.44225,231.0648,236.2095,257.32716,412.04077200000586,0.06666666666666667,0.016666666666666666,0.0,0.0,18000,0,0
tcp,9001,1400,use1-az2,use1-az5,us-east-1d,us-east-1f,18000,245.797,329.46012672222224,52.50948427325187,2775.482,249.53088,253.57395000000002,294.135,329.444,344.94,406.7621,421.37815,432.69904,461.86323600000003,0.011111111111111112,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,1400,use1-az2,use1-az6,us-east-1d,us-east-1b,18000,716.299,978.1083655555555,163.1701651077043,2687.614,722.26697,725.7174,849.82575,974.3385000000001,1127.0385,1206.2781,1210.1372,1218.4161199999999,1258.9445870000002,33.983333333333334,0.03333333333333333,0.0,0.0,18000,0,0
tcp,9001,1400,use1-az3,use1-az4,us-east-1e,us-east-1a,18000,575.721,707.0393464444444,67.74076144355757,2911.344,580.7769400000001,583.9807,672.635,724.592,766.1735,771.5333,776.1152,793.18628,819.334334,0.016666666666666666,0.016666666666666666,0.0,0.0,18000,0,0
tcp,9001,1400,use1-az3,use1-az5,us-east-1e,us-east-1f,18000,483.537,622.7580118333333,96.58131144649985,2307.555,489.52281000000005,493.5819,504.68975,685.0475,704.8075,711.4345,716.7764,741.3526999999999,770.6290690000019,0.05,0.016666666666666666,0.0,0.0,18000,0,0
tcp,9001,1400,use1-az3,use1-az6,us-east-1e,us-east-1b,18000,426.083,463.46520183333337,30.75623554479621,2615.077,430.03996,433.19495,454.5135,461.76599999999996,477.9435,483.4,486.61940000000004,494.53002,524.9842360000001,0.022222222222222223,0.011111111111111112,0.0,0.0,18000,0,0
tcp,9001,1400,use1-az4,use1-az5,us-east-1a,us-east-1f,18000,275.519,331.1928893888889,62.16014498556968,5811.18,281.16375999999997,283.93185,290.9495,320.457,369.2455,395.3232,402.36505,419.9137299999999,458.94036200000005,0.016666666666666666,0.011111111111111112,0.005555555555555556,0.0,18000,0,0
tcp,9001,1400,use1-az4,use1-az6,us-east-1a,us-east-1b,18000,750.146,794.8505250555555,37.011946103213084,2722.233,761.2389000000001,765.45285,771.96,779.264,814.37475,845.022,849.01715,871.5643599999999,888.923296,0.016666666666666666,0.011111111111111112,0.0,0.0,18000,0,0
tcp,9001,1400,use1-az5,use1-az6,us-east-1f,us-east-1b,18000,626.119,651.8443046666666,17.75895328838888,2076.073,634.24486,638.9938500000001,645.819,650.558,655.93,661.7501,666.71415,694.9869899999997,719.970042,0.011111111111111112,0.011111111111111112,0.0,0.0,18000,0,0
tcp,9001,4096,use1-az1,use1-az2,us-east-1c,us-east-1d,18000,355.943,397.29203705555557,25.523688082594397,2158.348,362.38999,365.59470000000005,383.459,400.8925,407.90125,415.8396,422.1851,446.0176499999998,477.83096200000017,0.011111111111111112,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,4096,use1-az1,use1-az3,us-east-1c,us-east-1e,18000,729.276,758.2379146666666,19.567570318702955,2446.1,736.17398,741.0666,751.585,757.444,763.0335,769.9115999999999,776.52415,799.7197399999999,829.6994890000001,0.011111111111111112,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,4096,use1-az1,use1-az4,us-east-1c,us-east-1a,18000,310.538,330.2212215,21.73380894728799,2332.533,314.95195,317.82395,323.831,328.09000000000003,333.0645,340.56280000000004,350.39624999999995,372.2865099999999,399.28142000000025,0.011111111111111112,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,4096,use1-az1,use1-az5,us-east-1c,us-east-1f,18000,256.465,283.7742313333333,20.61479938610815,1750.925,265.23298,267.74390000000005,272.71175,278.749,292.6245,302.26120000000003,309.62725,340.53704999999997,373.4888700000002,0.011111111111111112,0.0,0.0,0.0,18000,0,0
tcp,9001,4096,use1-az1,use1-az6,us-east-1c,us-east-1b,18000,593.296,632.0006402222223,26.397566948199433,2892.502,599.86993,604.28495,619.331,632.4025,643.7927500000001,652.2967000000001,657.0351999999999,678.0454899999999,700.4142480000003,0.011111111111111112,0.011111111111111112,0.0,0.0,18000,0,0
tcp,9001,4096,use1-az2,use1-az3,us-east-1d,us-east-1e,18000,756.945,831.1821616666667,36.46429912679703,2729.467,760.65796,763.24,829.5955,838.4005,849.86275,859.7341,863.2773500000001,883.1402899999999,917.473461,0.016666666666666666,0.011111111111111112,0.0,0.0,18000,0,0
tcp,9001,4096,use1-az2,use1-az4,us-east-1d,us-east-1a,18000,205.642,230.9032255,19.354747305009198,1718.82,212.38097,215.1489,224.6335,229.77,235.10250000000002,241.7971,249.1631,270.1275399999997,294.4715030000001,0.011111111111111112,0.0,0.0,0.0,18000,0,0
tcp,9001,4096,use1-az2,use1-az5,us-east-1d,us-east-1f,18000,307.449,352.64974083333334,41.294104698692216,2361.073,314.98893999999996,319.3917,328.14775000000003,337.7825,356.6685,423.8064,428.05525,446.0941599999998,472.609,0.011111111111111112,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,4096,use1-az2,use1-az6,us-east-1d,us-east-1b,18000,716.673,781.8047896666667,54.03611237686726,2321.23,721.40195,724.6378500000001,732.586,761.6334999999999,840.379,857.7162,861.2295,872.1078099999999,904.1348060000001,0.016666666666666666,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,4096,use1-az3,use1-az4,us-east-1e,us-east-1a,18000,709.646,755.4158505555556,24.681725389373494,2576.339,717.67797,721.61355,742.7037499999999,749.9304999999999,771.9322500000001,777.926,782.1451,801.91423,828.4271270000003,0.011111111111111112,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,4096,use1-az3,use1-az5,us-east-1e,us-east-1f,18000,485.914,601.9694694444444,55.08110255603963,3138.838,493.44988,498.9436,607.30225,618.79,624.8175,631.0112,637.6472,659.25404,699.8108200000001,0.022222222222222223,0.022222222222222223,0.0,0.0,18000,0,0
tcp,9001,4096,use1-az3,use1-az6,us-east-1e,us-east-1b,18000,439.217,473.5735062222222,36.29933261474751,2606.649,444.73091,448.0199,462.12425,471.8505,485.49225,490.2711,494.203,513.89801,540.553971000001,0.03333333333333333,0.022222222222222223,0.0,0.0,18000,0,0
tcp,9001,4096,use1-az4,use1-az5,us-east-1a,us-east-1f,18000,284.505,343.6257008888889,39.84955148785909,2308.263,289.76498,294.35785,311.832,352.65999999999997,377.00725,385.8703,391.21145,406.9823399999996,446.10827800000004,0.016666666666666666,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,4096,use1-az4,use1-az6,us-east-1a,us-east-1b,18000,771.274,830.9784315,59.756003042048484,5690.036,778.20197,782.5069,817.60175,826.5335,851.937,858.1441,863.30345,889.4869899999999,918.1028390000001,0.03888888888888889,0.027777777777777776,0.011111111111111112,0.0,18000,0,0
tcp,9001,4096,use1-az5,use1-az6,us-east-1f,us-east-1b,18000,631.408,658.814945388889,24.962488377075488,2871.946,640.60347,645.27695,651.74775,656.5844999999999,662.67325,670.9252,678.2751499999999,704.3340599999999,725.475056,0.011111111111111112,0.011111111111111112,0.0,0.0,18000,0,0
tcp,9001,8192,use1-az1,use1-az2,us-east-1c,us-east-1d,18000,350.004,430.33771105555553,47.33198507507265,2652.152,354.77595,358.57295,402.4275,437.56550000000004,456.004,475.7193,483.477,509.56938999999994,539.2256220000004,0.022222222222222223,0.016666666666666666,0.0,0.0,18000,0,0
tcp,9001,8192,use1-az1,use1-az3,us-east-1c,us-east-1e,18000,743.399,766.0893094444444,21.31675522631903,2731.733,746.58095,750.33785,755.9085,765.0355,772.127,777.8204000000001,791.52745,816.9954899999999,833.861099,0.011111111111111112,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,8192,use1-az1,use1-az4,us-east-1c,us-east-1a,18000,313.78,334.4236518888889,29.34010851262477,2552.836,318.76691999999997,322.23485,327.945,331.763,336.67325,345.9641,357.5094,373.42904999999996,395.50157100000007,0.016666666666666666,0.016666666666666666,0.0,0.0,18000,0,0
tcp,9001,8192,use1-az1,use1-az5,us-east-1c,us-east-1f,18000,269.24,339.11689911111114,36.88844614338749,2202.283,277.59994,283.0495,321.37,339.978,363.57925,374.4869,381.74245,405.52197999999987,430.8714570000001,0.016666666666666666,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,8192,use1-az1,use1-az6,us-east-1c,us-east-1b,18000,555.01,606.0812670555556,30.698654296175103,2445.964,563.86596,572.0769,592.0835,607.513,615.82125,626.5822,642.1506999999999,668.31505,714.9117800000004,0.016666666666666666,0.016666666666666666,0.0,0.0,18000,0,0
tcp,9001,8192,use1-az2,use1-az3,us-east-1d,us-east-1e,18000,770.054,835.5203868333333,37.165522081421614,2705.627,775.362,780.04795,824.831,836.093,856.93575,868.7314,873.1594,901.5755899999999,922.4724570000001,0.027777777777777776,0.022222222222222223,0.0,0.0,18000,0,0
tcp,9001,8192,use1-az2,use1-az4,us-east-1d,us-east-1a,18000,217.645,240.0323951111111,21.340818734091055,2046.573,225.90693000000002,228.01295000000002,232.925,237.482,242.83325,251.75130000000001,264.34894999999995,281.34803,306.9614590000001,0.011111111111111112,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,8192,use1-az2,use1-az5,us-east-1d,us-east-1f,18000,291.065,333.47176533333334,30.957342860798672,2137.74,298.03296,301.99390000000005,313.52725,330.423,344.7985,367.8856,372.3907,393.32777999999985,425.554183,0.016666666666666666,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,8192,use1-az2,use1-az6,us-east-1d,us-east-1b,18000,749.276,1014.467916388889,203.3483121067136,3113.506,754.8859299999999,759.7148000000001,846.49625,1002.9935,1267.23325,1284.505,1289.93725,1313.6374299999998,1341.8830950000001,50.00555555555555,0.016666666666666666,0.0,0.0,18000,0,0
tcp,9001,8192,use1-az3,use1-az4,us-east-1e,us-east-1a,18000,641.218,734.4520088333334,49.3964762229237,4187.131,647.61096,650.674,733.5095,747.385,755.17325,760.6555999999999,766.40845,780.30941,804.4006960000004,0.022222222222222223,0.016666666666666666,0.0,0.0,18000,0,0
tcp,9001,8192,use1-az3,use1-az5,us-east-1e,us-east-1f,18000,497.379,621.1913827777778,90.80879667827055,9463.665,504.32986999999997,509.4549,624.5055,634.0815,647.15,657.7983,668.4176,693.40108,718.0892950000002,0.03888888888888889,0.03333333333333333,0.005555555555555556,0.0,18000,0,0
tcp,9001,8192,use1-az3,use1-az6,us-east-1e,us-east-1b,18000,430.403,467.7897227222222,37.438207477129794,2738.475,435.67791,438.2167,445.2225,459.22450000000003,484.16700000000003,506.5411,512.0370999999999,539.38508,562.2902600000004,0.016666666666666666,0.016666666666666666,0.0,0.0,18000,0,0
tcp,9001,8192,use1-az4,use1-az5,us-east-1a,us-east-1f,18000,331.732,379.0794122777778,49.35312952015611,4785.602,336.40797000000003,339.97990000000004,350.62775,388.47,399.28825,409.5211,419.68164999999993,444.8274399999999,471.926071,0.027777777777777776,0.011111111111111112,0.0,0.0,18000,0,0
tcp,9001,8192,use1-az4,use1-az6,us-east-1a,us-east-1b,18000,776.822,830.2303877222222,40.64774568258305,3132.295,782.24886,785.8848,796.56225,828.7819999999999,858.1945,866.9207,871.4996,895.7888599999999,920.266136,0.03333333333333333,0.016666666666666666,0.0,0.0,18000,0,0
tcp,9001,8192,use1-az5,use1-az6,us-east-1f,us-east-1b,18000,643.104,674.0532617222221,18.090431846101573,2020.503,652.9889900000001,657.5609000000001,665.299,671.091,678.23875,688.3519,708.2266999999999,724.5066899999997,758.7187060000001,0.011111111111111112,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,65536,use1-az1,use1-az2,us-east-1c,us-east-1d,18000,422.566,513.1629343888889,41.96431334032096,2674.657,445.02497999999997,464.34675,488.82375,515.5844999999999,534.46875,550.374,561.21205,577.9490699999999,606.2566760000001,0.027777777777777776,0.016666666666666666,0.0,0.0,18000,0,0
tcp,9001,65536,use1-az1,use1-az3,us-east-1c,us-east-1e,18000,778.987,872.8034680000001,30.438342289872168,2409.63,818.27761,836.18755,852.157,867.69,893.10725,908.9887000000001,915.7103500000001,937.8129199999998,958.30417,0.027777777777777776,0.011111111111111112,0.0,0.0,18000,0,0
tcp,9001,65536,use1-az1,use1-az4,us-east-1c,us-east-1a,18000,366.217,434.2822208333333,35.97270871790415,2029.479,380.32879,391.445,411.254,431.4895,452.98400000000004,474.8592,485.5612,514.9096999999997,549.1595570000003,0.016666666666666666,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,65536,use1-az1,use1-az5,us-east-1c,us-east-1f,18000,325.624,413.7714925,35.27074892667592,1894.637,350.03956,362.71165,390.5375,410.381,436.73425,456.566,472.6203,498.99667999999986,525.5948930000002,0.005555555555555556,0.0,0.0,0.0,18000,0,0
tcp,9001,65536,use1-az1,use1-az6,us-east-1c,us-east-1b,18000,609.31,730.5548913888889,49.14363200768328,2394.754,641.49414,653.4174,691.7185,734.885,768.59225,789.3882,799.77495,825.4835799999997,858.0925540000001,0.011111111111111112,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,65536,use1-az2,use1-az3,us-east-1d,us-east-1e,18000,815.105,911.733055,39.328627402714304,2128.539,840.4639800000001,859.97895,883.131,911.3905,932.087,961.5906,987.0399999999998,1003.0112999999999,1020.5092840000001,1.3888888888888888,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,65536,use1-az2,use1-az4,us-east-1d,us-east-1a,18000,262.769,330.94939266666665,34.24955922756171,2005.746,277.8084,289.6238,311.0525,329.278,347.66075,366.582,377.47115,403.39733999999993,427.9718880000002,0.016666666666666666,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,65536,use1-az2,use1-az5,us-east-1d,us-east-1f,18000,352.012,480.96208249999995,73.43894297666164,2116.382,380.59336,392.4178,423.72900000000004,468.8965,511.371,596.4095,611.5003,648.5124499999998,700.6093270000001,0.022222222222222223,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,65536,use1-az2,use1-az6,us-east-1d,us-east-1b,18000,766.848,995.1965222222221,155.28469928513223,2302.468,796.6557799999999,806.35035,843.31825,1007.536,1127.4305,1209.1192999999998,1213.8726000000001,1235.51737,1274.528243,50.0,0.011111111111111112,0.0,0.0,18000,0,0
tcp,9001,65536,use1-az3,use1-az4,us-east-1e,us-east-1a,18000,753.681,837.1702536111111,26.51492946409549,2423.669,792.1679800000001,809.8636,824.6485,834.8735,847.0029999999999,863.6196000000001,871.2090499999999,892.82505,926.144093,0.022222222222222223,0.011111111111111112,0.0,0.0,18000,0,0
tcp,9001,65536,use1-az3,use1-az5,us-east-1e,us-east-1f,18000,654.333,734.7935188888889,34.92203893743381,2306.198,672.10195,687.9906500000001,714.0865,732.9105,755.0617500000001,770.2947,783.7303,812.56732,850.1796300000005,0.016666666666666666,0.016666666666666666,0.0,0.0,18000,0,0
tcp,9001,65536,use1-az3,use1-az6,us-east-1e,us-east-1b,18000,488.214,575.1068012222222,31.9386385190752,1984.092,518.17878,532.0884500000001,558.179,571.4359999999999,592.20025,609.3774999999999,622.3856999999998,647.7373899999999,677.111341,0.016666666666666666,0.0,0.0,0.0,18000,0,0
tcp,9001,65536,use1-az4,use1-az5,us-east-1a,us-east-1f,18000,336.44,446.26393205555553,42.065435240965755,2237.611,360.86432,379.2218,421.98150000000004,444.0115,470.1155,495.0542,512.4666,542.1666399999999,591.9570620000007,0.016666666666666666,0.005555555555555556,0.0,0.0,18000,0,0
tcp,9001,65536,use1-az4,use1-az6,us-east-1a,us-east-1b,18000,818.444,918.1545519444445,48.06574764403524,3175.919,844.42454,863.25035,888.57575,917.5115000000001,944.516,964.8547000000001,974.1348,991.2011,1043.7315860000024,0.4722222222222222,0.044444444444444446,0.0,0.0,18000,0,0
tcp,9001,65536,use1-az5,use1-az6,us-east-1f,us-east-1b,18000,685.219,782.7927370555556,61.585570409407,4966.729,711.73165,726.4538,755.9657500000001,782.385,802.05425,828.1942,845.28135,877.5012899999999,932.2949190000002,0.03888888888888889,0.03333333333333333,0.0,0.0,18000,0,2
