case,control,control_case,before_ordinary,before_control,before_over_control,after_ordinary,after_control,after_over_control,after_ranges_ordinary_slower,after_ranges_ordinary_faster
resident/series/avx2/striped/k12/h0/u64/get16,raw,resident/series/avx2/striped/k12/h0/u64/raw-dense/get16,7.712431538595135,1.835297998340467,4.202277529626771,3.204044765972283,1.8552327471217809,1.7270311614233078,True,False
resident/series/avx2/striped/k12/h0/u64/get16,calico,resident/calico/striped/k12/h0/u64/get16,7.712431538595135,2.260115394767036,3.4124060906147244,3.204044765972283,2.263993112311562,1.4152184247154878,True,False
resident/series/avx512/striped/k12/h0/u64/get16,admitted,resident/series/avx512/striped/k12/h0/u64/admitted-region/get16,7.77703850381885,1.61377468958868,4.819160043835529,2.78131799101305,1.6192695657786431,1.7176374149140654,True,False
resident/series/avx512/striped/k12/h0/u64/get16,raw,resident/series/avx512/striped/k12/h0/u64/raw-dense/get16,7.77703850381885,1.8420274551492049,4.221999233550461,2.78131799101305,1.613044089643715,1.7242665646091422,True,False
resident/series/avx512/striped/k12/h0/u64/get16,calico,resident/calico/striped/k12/h0/u64/get16,7.77703850381885,2.260115394767036,3.4409917837936224,2.78131799101305,2.263993112311562,1.2285010832799281,True,False
resident/series/avx2/local/k13/h0/u64/get16,calico,resident/calico/local/k13/h0/u64/get16,9.755407537777067,2.326787523969029,4.1926507845186975,4.083425903373367,2.343513486772769,1.742437552171554,True,False
resident/series/avx512/local/k13/h0/u64/get16,calico,resident/calico/local/k13/h0/u64/get16,9.815312817885431,2.326787523969029,4.2183967022233695,3.442666300885157,2.343513486772769,1.469019197165373,True,False
resident/series/avx2/local/k14/h0/u64/get16,calico,resident/calico/local/k14/h0/u64/get16,9.73617291492388,2.327813922329426,4.182539171851402,3.8768364466148473,2.344412265881683,1.65364961744766,True,False
resident/series/avx512/local/k14/h0/u64/get16,calico,resident/calico/local/k14/h0/u64/get16,9.966626802329252,2.327813922329426,4.281539304634677,3.489812633298481,2.344412265881683,1.4885661042154792,True,False
resident/series/avx2/striped/k14/h0/u64/get16,admitted,resident/series/avx2/striped/k14/h0/u64/admitted-region/get16,8.577624526961989,6.074168966164496,1.4121478303851478,6.635616124395546,6.0827928185261975,1.0908831391043978,True,False
resident/series/avx2/striped/k14/h0/u64/get16,raw,resident/series/avx2/striped/k14/h0/u64/raw-dense/get16,8.577624526961989,2.429579670141436,3.5304973252688803,6.635616124395546,2.3254913191595055,2.8534254545374242,True,False
resident/series/avx2/striped/k14/h0/u64/get16,calico,resident/calico/striped/k14/h0/u64/get16,8.577624526961989,2.714056199755422,3.1604446981366725,6.635616124395546,2.7062316558387876,2.4519763894118145,True,False
resident/series/avx512/striped/k14/h0/u64/get16,admitted,resident/series/avx512/striped/k14/h0/u64/admitted-region/get16,8.184364161499804,2.363549806118659,3.462742414106301,6.1795938950050475,2.4057625708987276,2.5686632462223895,True,False
resident/series/avx512/striped/k14/h0/u64/get16,raw,resident/series/avx512/striped/k14/h0/u64/raw-dense/get16,8.184364161499804,3.9925676750827352,2.0498999209400264,6.1795938950050475,2.8778483126075898,2.14729659931443,True,False
resident/series/avx512/striped/k14/h0/u64/get16,calico,resident/calico/striped/k14/h0/u64/get16,8.184364161499804,2.714056199755422,3.0155470480815176,6.1795938950050475,2.7062316558387876,2.283468187829509,True,False
resident/series/avx2/local/k15/h0/u64/get16,calico,resident/calico/local/k15/h0/u64/get16,9.805173986897202,2.329000016079897,4.210036032288645,3.6751055985702115,2.394754762806626,1.5346479963831572,True,False
resident/series/avx512/local/k15/h0/u64/get16,calico,resident/calico/local/k15/h0/u64/get16,9.789254264883695,2.329000016079897,4.20320059995563,3.4599080879899344,2.394754762806626,1.4447859721280856,True,False
resident/series/avx2/striped/k15/h0/u64/get16,admitted,resident/series/avx2/striped/k15/h0/u64/admitted-region/get16,8.695649170255251,3.010958306020913,2.888000525569169,6.278107030287421,3.027481438014471,2.073706200624908,True,False
resident/series/avx2/striped/k15/h0/u64/get16,raw,resident/series/avx2/striped/k15/h0/u64/raw-dense/get16,8.695649170255251,3.0742786952014223,2.828516875788818,6.278107030287421,2.9526102816101547,2.1262904452340265,True,False
resident/series/avx2/striped/k15/h0/u64/get16,calico,resident/calico/striped/k15/h0/u64/get16,8.695649170255251,9.701731023132467,0.8962987274664336,6.278107030287421,9.320893447596308,0.6735520651087834,False,True
resident/series/avx512/striped/k15/h0/u64/get16,admitted,resident/series/avx512/striped/k15/h0/u64/admitted-region/get16,8.058130277060421,2.986796170227027,2.6979177077382954,5.5186384813533085,2.9710893293907086,1.8574461652033312,True,False
resident/series/avx512/striped/k15/h0/u64/get16,raw,resident/series/avx512/striped/k15/h0/u64/raw-dense/get16,8.058130277060421,2.818815066251572,2.8586941986854177,5.5186384813533085,2.797710958485588,1.972554907652279,True,False
resident/series/avx512/striped/k15/h0/u64/get16,calico,resident/calico/striped/k15/h0/u64/get16,8.058130277060421,9.701731023132467,0.8305868569069682,5.5186384813533085,9.320893447596308,0.5920718343558006,False,True
resident/series/avx2/local/k16/h0/u64/get16,calico,resident/calico/local/k16/h0/u64/get16,9.921795973178469,2.130275877909163,4.657516932931982,2.9686961333987716,2.1534779574488256,1.378558867124749,True,False
resident/series/avx512/local/k16/h0/u64/get16,calico,resident/calico/local/k16/h0/u64/get16,9.939469322479042,2.130275877909163,4.665813205487027,2.5090081423322905,2.1534779574488256,1.1650958086910967,True,False
resident/series/avx2/local/k17/h0/u64/get16,calico,resident/calico/local/k17/h0/u64/get16,9.817788750634975,2.7873148902431684,3.522310588230116,3.197876185100861,2.803859035679756,1.1405267327662143,True,False
resident/series/avx512/local/k17/h0/u64/get16,calico,resident/calico/local/k17/h0/u64/get16,9.749074121875061,2.7873148902431684,3.497657963225153,3.1943786267807868,2.803859035679756,1.1392793240072265,True,False
resident/series/avx2/local/k18/h0/u64/get16,calico,resident/calico/local/k18/h0/u64/get16,9.776330046913758,2.7836806011861714,3.512015725779712,3.419898100683345,2.802095249746424,1.2204788902136103,True,False
resident/series/avx512/local/k18/h0/u64/get16,calico,resident/calico/local/k18/h0/u64/get16,10.193761421358676,2.7836806011861714,3.661972360268254,3.214516424236832,2.802095249746424,1.1471831389485172,True,False
resident/series/avx2/local/k19/h0/u64/get16,calico,resident/calico/local/k19/h0/u64/get16,9.763255942422841,2.795227067397969,3.492831067749818,3.6743515314793678,2.842048236808231,1.2928533315837936,True,False
resident/series/avx512/local/k19/h0/u64/get16,calico,resident/calico/local/k19/h0/u64/get16,9.794290585136062,2.795227067397969,3.503933794635656,3.4503769999182845,2.842048236808231,1.2140458966288477,True,False
resident/series/avx2/local/k20/h0/u64/get16,calico,resident/calico/local/k20/h0/u64/get16,9.804173248214234,2.784103287986195,3.5214833050629437,3.190575331222118,2.7910233194591054,1.1431560994053052,True,False
resident/series/avx512/local/k20/h0/u64/get16,calico,resident/calico/local/k20/h0/u64/get16,9.793395671470035,2.784103287986195,3.51761219266898,2.994309060105559,2.7910233194591054,1.072835557922121,True,False
resident/series/avx2/striped/k20/h0/u64/get16,admitted,resident/series/avx2/striped/k20/h0/u64/admitted-region/get16,7.89025355597234,2.127141227986713,3.7093228470966504,3.6815199753919483,2.152686966657656,1.7101975495805677,True,False
resident/series/avx2/striped/k20/h0/u64/get16,raw,resident/series/avx2/striped/k20/h0/u64/raw-dense/get16,7.89025355597234,2.170999604797095,3.6343873755379033,3.6815199753919483,2.18707949396444,1.6833041439744791,True,False
resident/series/avx2/striped/k20/h0/u64/get16,calico,resident/calico/striped/k20/h0/u64/get16,7.89025355597234,2.706039247648622,2.915794204695469,3.6815199753919483,2.719752070591402,1.3536233744244979,True,False
resident/series/avx512/striped/k20/h0/u64/get16,admitted,resident/series/avx512/striped/k20/h0/u64/admitted-region/get16,7.66456861509702,1.6844563012664895,4.550173613488384,3.068982478792691,1.6932068640416986,1.8125265990636281,True,False
resident/series/avx512/striped/k20/h0/u64/get16,raw,resident/series/avx512/striped/k20/h0/u64/raw-dense/get16,7.66456861509702,1.8392974262157775,4.167117566660396,3.068982478792691,1.6933754660285096,1.8123461337197746,True,False
resident/series/avx512/striped/k20/h0/u64/get16,calico,resident/calico/striped/k20/h0/u64/get16,7.66456861509702,2.706039247648622,2.832393736253843,3.068982478792691,2.719752070591402,1.1284052366307602,True,False
resident/series/avx2/local/k21/h0/u64/get16,calico,resident/calico/local/k21/h0/u64/get16,9.743622986361483,2.7740774150607757,3.512383228190485,3.6873662413050843,2.7988104611083457,1.3174762251834893,True,False
resident/series/avx512/local/k21/h0/u64/get16,calico,resident/calico/local/k21/h0/u64/get16,9.789060283059559,2.7740774150607757,3.5287624742963764,3.451936086202743,2.7988104611083457,1.233358290663154,True,False
resident/series/avx2/local/k22/h0/u64/get16,calico,resident/calico/local/k22/h0/u64/get16,9.770483014110631,2.7992230557869204,3.4904267432035505,4.083509180943443,2.838910780684489,1.438407014664571,True,False
resident/series/avx512/local/k22/h0/u64/get16,calico,resident/calico/local/k22/h0/u64/get16,9.87748398154897,2.7992230557869204,3.5286519811734696,3.501570861316101,2.838910780684489,1.2334205376020442,True,False
resident/series/avx2/local/k23/h0/u64/get16,calico,resident/calico/local/k23/h0/u64/get16,9.753337660127265,2.798048711532661,3.4857640683406013,3.8996845402938263,2.8530012434438863,1.3668709571210975,True,False
resident/series/avx512/local/k23/h0/u64/get16,calico,resident/calico/local/k23/h0/u64/get16,9.838865445030562,2.798048711532661,3.516331007561773,3.513550256319488,2.8530012434438863,1.231527769009398,True,False
resident/series/avx2/local/k24/h0/u64/get16,calico,resident/calico/local/k24/h0/u64/get16,10.002027636134345,2.633542730757295,3.797936338499504,3.0090464787771616,2.6602394845548702,1.1311186441098389,True,False
resident/series/avx512/local/k24/h0/u64/get16,calico,resident/calico/local/k24/h0/u64/get16,10.210632154498377,2.633542730757295,3.877146945537593,3.0071927262836122,2.6602394845548702,1.1304218074136272,True,False
resident/series/avx2/local/k25/h0/u64/get16,calico,resident/calico/local/k25/h0/u64/get16,8.704693950960051,3.280318116195046,2.653612742003488,3.4396961846365466,3.298075515743804,1.0429403960633095,True,False
resident/series/avx512/local/k25/h0/u64/get16,calico,resident/calico/local/k25/h0/u64/get16,9.902982027568957,3.280318116195046,3.0189090438142525,3.452232878055219,3.298075515743804,1.0467416108501835,True,False
resident/series/avx2/local/k26/h0/u64/get16,calico,resident/calico/local/k26/h0/u64/get16,8.275938024319608,3.2621951824932207,2.5369230108403564,3.6343264001293845,3.2748830890746934,1.1097576008908001,True,False
resident/series/avx512/local/k26/h0/u64/get16,calico,resident/calico/local/k26/h0/u64/get16,10.195249367837658,3.2621951824932207,3.125272645411015,3.6761222128131257,3.2748830890746934,1.1225201366964832,True,False
resident/series/avx2/local/k27/h0/u64/get16,calico,resident/calico/local/k27/h0/u64/get16,8.721490400598626,3.2645738352446187,2.6715555661326045,3.8781193537873353,3.277494515046415,1.1832573131651494,True,False
resident/series/avx512/local/k27/h0/u64/get16,calico,resident/calico/local/k27/h0/u64/get16,10.326557651642595,3.2645738352446187,3.1632176733625057,3.924906026645899,3.277494515046415,1.197532447004054,True,False
resident/series/avx2/local/k28/h0/u64/get16,calico,resident/calico/local/k28/h0/u64/get16,8.689566910929608,3.260174466833111,2.665368678680112,3.4370261685759806,3.297357719373676,1.0423576879092251,True,False
resident/series/avx512/local/k28/h0/u64/get16,calico,resident/calico/local/k28/h0/u64/get16,10.158197229930103,3.260174466833111,3.115844668214225,3.613812173309242,3.297357719373676,1.0959721331041012,True,False
resident/series/avx2/local/k29/h0/u64/get16,calico,resident/calico/local/k29/h0/u64/get16,8.854291963536568,3.2627750081326803,2.7137304722105156,3.8947854059107545,3.331413496236802,1.1691089714051839,True,False
resident/series/avx512/local/k29/h0/u64/get16,calico,resident/calico/local/k29/h0/u64/get16,10.428475854679817,3.2627750081326803,3.1961982756047105,4.157828517988788,3.331413496236802,1.248067381213864,True,False
resident/series/avx2/local/k30/h0/u64/get16,calico,resident/calico/local/k30/h0/u64/get16,8.689061343312307,3.2629749042432246,2.6629261941343505,3.8902852404477373,3.3405350517720676,1.1645695016383801,True,False
resident/series/avx512/local/k30/h0/u64/get16,calico,resident/calico/local/k30/h0/u64/get16,10.169407592579223,3.2629749042432246,3.1166061312193247,4.003143577300863,3.3405350517720676,1.1983540107376807,True,False
resident/series/avx2/local/k31/h0/u64/get16,calico,resident/calico/local/k31/h0/u64/get16,8.647362694496472,3.2891587978730765,2.6290499261051976,3.866465949949615,3.351408034595681,1.1536840366905878,True,False
resident/series/avx512/local/k31/h0/u64/get16,calico,resident/calico/local/k31/h0/u64/get16,10.286720434148858,3.2891587978730765,3.1274623897151854,3.906101453778103,3.351408034595681,1.1655105595786819,True,False
resident/series/avx2/local/k32/h0/u64/get16,calico,resident/calico/local/k32/h0/u64/get16,9.808266147110304,2.593540877212039,3.7818051118029143,2.944919254664235,2.5997135398058915,1.132786058760966,True,False
resident/series/avx512/local/k32/h0/u64/get16,calico,resident/calico/local/k32/h0/u64/get16,9.878092633861009,2.593540877212039,3.808728337638385,2.507551298195181,2.5997135398058915,0.9645490781197409,False,True
resident/series/avx2/local/k33/h0/u64/get16,calico,resident/calico/local/k33/h0/u64/get16,9.908285519874745,3.2432905570438653,3.0550101341847604,3.2223467112279693,3.2751104940408786,0.9838894648260222,False,False
resident/series/avx512/local/k33/h0/u64/get16,calico,resident/calico/local/k33/h0/u64/get16,10.307633293838899,3.2432905570438653,3.1781405682116595,2.9979186141920224,3.2751104940408786,0.9153641135609892,False,True
resident/series/avx2/local/k34/h0/u64/get16,calico,resident/calico/local/k34/h0/u64/get16,9.952777800804368,3.268032103546126,3.0454957250893147,3.439575874261136,3.2830332105440747,1.0476823271888616,True,False
resident/series/avx512/local/k34/h0/u64/get16,calico,resident/calico/local/k34/h0/u64/get16,10.326978209767164,3.268032103546126,3.1599990093614467,3.2431959480852464,3.2830332105440747,0.9878657144463591,False,False
resident/series/avx2/local/k35/h0/u64/get16,calico,resident/calico/local/k35/h0/u64/get16,9.819548857299171,3.2669704253334846,3.005704851551209,4.3175065761439315,3.2833974769093395,1.3149509331437992,True,False
resident/series/avx512/local/k35/h0/u64/get16,calico,resident/calico/local/k35/h0/u64/get16,10.029183807597546,3.2669704253334846,3.0698728491164076,3.6347591013910767,3.2833974769093395,1.1070116021446401,True,False
resident/series/avx2/local/k36/h0/u64/get16,calico,resident/calico/local/k36/h0/u64/get16,9.873345479595756,3.2406583117921453,3.04670981314769,3.536067683227305,3.2580036609280913,1.0853479772395354,True,False
resident/series/avx512/local/k36/h0/u64/get16,calico,resident/calico/local/k36/h0/u64/get16,10.012686086278027,3.2406583117921453,3.089707436863599,3.4619493177960505,3.2580036609280913,1.0625983510435535,True,False
resident/series/avx2/local/k37/h0/u64/get16,calico,resident/calico/local/k37/h0/u64/get16,9.690714864145594,3.2528007089725524,2.9791910821387386,3.6698981111517304,3.290232298562077,1.1153917955141277,True,False
resident/series/avx512/local/k37/h0/u64/get16,calico,resident/calico/local/k37/h0/u64/get16,10.109266397168392,3.2528007089725524,3.1078652833796143,3.4507273920078774,3.290232298562077,1.0487792589951601,True,False
resident/series/avx2/local/k38/h0/u64/get16,calico,resident/calico/local/k38/h0/u64/get16,9.80015938209503,3.2587298774598628,3.007355549743855,3.671177001105434,3.2843951913823055,1.1177634806974441,True,False
resident/series/avx512/local/k38/h0/u64/get16,calico,resident/calico/local/k38/h0/u64/get16,10.033560244720608,3.2587298774598628,3.0789788113832977,3.4270657138195686,3.2843951913823055,1.043438902483966,True,False
resident/series/avx2/local/k39/h0/u64/get16,calico,resident/calico/local/k39/h0/u64/get16,9.818704284099532,3.31136262595849,2.9651552527435623,3.667418341340948,3.331487596212429,1.1008350580414705,True,False
resident/series/avx512/local/k39/h0/u64/get16,calico,resident/calico/local/k39/h0/u64/get16,10.016841348597264,3.31136262595849,3.0249907606231563,3.2669318932411304,3.331487596212429,0.980622559410189,False,False
resident/series/avx2/local/k40/h0/u64/get16,calico,resident/calico/local/k40/h0/u64/get16,10.032998635913389,3.115062177350385,3.2208020465412583,3.007415766795729,3.1564384975332995,0.9527876970027995,False,True
resident/series/avx512/local/k40/h0/u64/get16,calico,resident/calico/local/k40/h0/u64/get16,10.50122103600019,3.115062177350385,3.3711112132382337,2.952557701054481,3.1564384975332995,0.9354079616510355,False,True
resident/series/avx2/local/k41/h0/u64/get16,calico,resident/calico/local/k41/h0/u64/get16,8.890363957346029,3.814536898083462,2.330653548485221,3.2274094786847005,3.8363603426635033,0.841268595859788,False,True
resident/series/avx512/local/k41/h0/u64/get16,calico,resident/calico/local/k41/h0/u64/get16,10.103187396024047,3.814536898083462,2.648601302323276,3.457499070671833,3.8363603426635033,0.9012446073486843,False,True
resident/series/avx2/local/k42/h0/u64/get16,calico,resident/calico/local/k42/h0/u64/get16,8.347005435257774,3.8096427458471838,2.1910205213747878,3.4574728467633533,3.8311378221273156,0.9024663186988984,False,True
resident/series/avx512/local/k42/h0/u64/get16,calico,resident/calico/local/k42/h0/u64/get16,10.828598123823795,3.8096427458471838,2.84241826497454,3.5406283812510146,3.8311378221273156,0.9241714982952532,False,True
resident/series/avx2/local/k43/h0/u64/get16,calico,resident/calico/local/k43/h0/u64/get16,8.824453754318247,3.798998721597927,2.32283672646421,3.8661324155566366,3.857326495960087,1.0022829075023265,False,False
resident/series/avx512/local/k43/h0/u64/get16,calico,resident/calico/local/k43/h0/u64/get16,10.35469119432231,3.798998721597927,2.725636925186156,3.754963028345472,3.857326495960087,0.973462586658966,False,False
resident/series/avx2/local/k44/h0/u64/get16,calico,resident/calico/local/k44/h0/u64/get16,9.10120923724575,3.806252750398566,2.391120567674527,3.247708832942595,3.878622264964243,0.8373356854776204,False,True
resident/series/avx512/local/k44/h0/u64/get16,calico,resident/calico/local/k44/h0/u64/get16,10.396118607556378,3.806252750398566,2.7313263961432312,3.4368858931034545,3.878622264964243,0.8861099788316559,False,True
resident/series/avx2/local/k45/h0/u64/get16,calico,resident/calico/local/k45/h0/u64/get16,8.807470799878754,3.7783673097989636,2.331025566793657,3.759641048551953,3.959559715704538,0.9495098744540559,False,True
resident/series/avx512/local/k45/h0/u64/get16,calico,resident/calico/local/k45/h0/u64/get16,10.371182082650742,3.7783673097989636,2.7448845578760217,3.873353166565634,3.959559715704538,0.9782282487628641,False,False
resident/series/avx2/local/k46/h0/u64/get16,calico,resident/calico/local/k46/h0/u64/get16,8.800561474308683,3.8038391052383345,2.31359982134609,3.7341242641922507,3.8865600275077297,0.9607787446388089,False,True
resident/series/avx512/local/k46/h0/u64/get16,calico,resident/calico/local/k46/h0/u64/get16,10.398472253554274,3.8038391052383345,2.733678256589337,3.837707673146096,3.8865600275077297,0.9874304387386601,False,False
resident/series/avx2/local/k47/h0/u64/get16,calico,resident/calico/local/k47/h0/u64/get16,9.295711700157518,3.8456000075738253,2.417233118850067,4.2917121357398065,3.8787103579933415,1.1064791488994121,True,False
resident/series/avx512/local/k47/h0/u64/get16,calico,resident/calico/local/k47/h0/u64/get16,10.366629075488277,3.8456000075738253,2.6957117368086716,3.827040098309344,3.8787103579933415,0.9866784949338859,False,False
resident/series/avx2/local/k48/h0/u64/get16,calico,resident/calico/local/k48/h0/u64/get16,9.877791703258955,2.6411593653056533,3.7399453561999763,2.9930560407595235,2.6774399914204112,1.1178797845518378,True,False
resident/series/avx512/local/k48/h0/u64/get16,calico,resident/calico/local/k48/h0/u64/get16,10.180194198837782,2.6411593653056533,3.854441474666433,2.8914993965653215,2.6774399914204112,1.0799492820869345,True,False
resident/series/avx2/local/k49/h0/u64/get16,calico,resident/calico/local/k49/h0/u64/get16,8.872653551963928,3.285248220147985,2.700755911699195,3.2678151526687933,3.30071492237301,0.9900325322004592,False,False
resident/series/avx512/local/k49/h0/u64/get16,calico,resident/calico/local/k49/h0/u64/get16,10.406471003936193,3.285248220147985,3.167636143934181,3.3134537015240078,3.30071492237301,1.0038593999938168,False,False
resident/series/avx2/local/k50/h0/u64/get16,calico,resident/calico/local/k50/h0/u64/get16,8.34136724488966,3.289876211128566,2.53546538215437,3.4554869439627685,3.2790998810127183,1.0537913053430914,True,False
resident/series/avx512/local/k50/h0/u64/get16,calico,resident/calico/local/k50/h0/u64/get16,10.70361519471072,3.289876211128566,3.253500894198973,3.5138815971055224,3.2790998810127183,1.0715994402769744,True,False
resident/series/avx2/local/k51/h0/u64/get16,calico,resident/calico/local/k51/h0/u64/get16,8.770370839046059,3.299990390251316,2.657695872374385,3.6797991522398044,3.288668753816333,1.1189327438251677,True,False
resident/series/avx512/local/k51/h0/u64/get16,calico,resident/calico/local/k51/h0/u64/get16,10.288996946557173,3.299990390251316,3.117886942020337,3.73153255015832,3.288668753816333,1.1346635461014631,True,False
resident/series/avx2/local/k52/h0/u64/get16,calico,resident/calico/local/k52/h0/u64/get16,9.108712723997352,3.255730530183167,2.79774773727508,3.2359296719549464,3.274835711433548,0.9881196973201534,False,False
resident/series/avx512/local/k52/h0/u64/get16,calico,resident/calico/local/k52/h0/u64/get16,10.256562692585554,3.255730530183167,3.1503106898741158,3.3779885360423942,3.274835711433548,1.031498625793259,False,False
resident/series/avx2/local/k53/h0/u64/get16,calico,resident/calico/local/k53/h0/u64/get16,8.79823025738026,3.2744800065602746,2.6869091396965006,3.691746391812206,3.279682703152007,1.1256413275174995,True,False
resident/series/avx512/local/k53/h0/u64/get16,calico,resident/calico/local/k53/h0/u64/get16,10.256697072830189,3.2744800065602746,3.1323132382183903,3.7093323862859577,3.279682703152007,1.1310034299113836,True,False
resident/series/avx2/local/k54/h0/u64/get16,calico,resident/calico/local/k54/h0/u64/get16,8.801584502311472,3.2810860489712885,2.6825216928007767,3.851920117281502,3.2853061339812335,1.1724691581827196,True,False
resident/series/avx512/local/k54/h0/u64/get16,calico,resident/calico/local/k54/h0/u64/get16,10.28092365453934,3.2810860489712885,3.1333904387428957,3.7068157805688795,3.2853061339812335,1.128301482235644,True,False
resident/series/avx2/local/k55/h0/u64/get16,calico,resident/calico/local/k55/h0/u64/get16,8.806285654025208,3.3233919680429933,2.6497884506866827,4.31692102304066,3.3293842465460433,1.29661243742566,True,False
resident/series/avx512/local/k55/h0/u64/get16,calico,resident/calico/local/k55/h0/u64/get16,10.276401948270726,3.3233919680429933,3.0921426202766176,3.753385772594489,3.3293842465460433,1.12735133425597,True,False
resident/series/avx2/local/k56/h0/u64/get16,admitted,resident/series/avx2/local/k56/h0/u64/admitted-region/get16,9.989965685493654,2.122438037472417,4.7068350213844505,2.974330373891309,2.1097867297662094,1.4097777429005358,True,False
resident/series/avx2/local/k56/h0/u64/get16,raw,resident/series/avx2/local/k56/h0/u64/raw-dense/get16,9.989965685493654,2.0005557992422816,4.9935951245535835,2.974330373891309,2.012704679460642,1.4777778400596557,True,False
resident/series/avx2/local/k56/h0/u64/get16,predecessor,resident/predecessor/local/k56/h0/u64/get16,9.989965685493654,1.868381943418429,5.346854116570948,2.974330373891309,1.8804712391440488,1.5816941583457358,True,False
resident/series/avx2/local/k56/h0/u64/get16,calico,resident/calico/local/k56/h0/u64/get16,9.989965685493654,3.135443498381853,3.186141192035289,2.974330373891309,3.17461353223427,0.9369110109594969,False,True
resident/series/avx512/local/k56/h0/u64/get16,admitted,resident/series/avx512/local/k56/h0/u64/admitted-region/get16,10.4648454586976,2.0771152737286522,5.038163067335229,2.914952011087295,2.022536329579005,1.4412359216776334,True,False
resident/series/avx512/local/k56/h0/u64/get16,raw,resident/series/avx512/local/k56/h0/u64/raw-dense/get16,10.4648454586976,1.7979547329206023,5.820416536126289,2.914952011087295,1.7214384889078227,1.693323362914178,True,False
resident/series/avx512/local/k56/h0/u64/get16,predecessor,resident/predecessor/local/k56/h0/u64/get16,10.4648454586976,1.868381943418429,5.601020442078833,2.914952011087295,1.8804712391440488,1.5501178377044045,True,False
resident/series/avx512/local/k56/h0/u64/get16,calico,resident/calico/local/k56/h0/u64/get16,10.4648454586976,3.135443498381853,3.3375965677896353,2.914952011087295,3.17461353223427,0.9182068877013112,False,True
resident/series/avx2/local/k57/h0/u64/get16,calico,resident/calico/local/k57/h0/u64/get16,8.865628732558479,3.7956584625814944,2.3357287859163196,3.2193558612163393,3.816677514317682,0.8434969549141677,False,True
resident/series/avx512/local/k57/h0/u64/get16,calico,resident/calico/local/k57/h0/u64/get16,10.51324704143525,3.7956584625814944,2.769808491748492,3.298882349126396,3.816677514317682,0.8643335300797994,False,True
resident/series/avx2/local/k58/h0/u64/get16,calico,resident/calico/local/k58/h0/u64/get16,8.315026454984093,3.779572221032322,2.199991419323373,3.4281703664476404,3.8153885275581914,0.8985114731268623,False,True
resident/series/avx512/local/k58/h0/u64/get16,calico,resident/calico/local/k58/h0/u64/get16,10.888457723464184,3.779572221032322,2.8808703966212867,3.5130904929509525,3.8153885275581914,0.920768741525596,False,True
resident/series/avx2/local/k59/h0/u64/get16,calico,resident/calico/local/k59/h0/u64/get16,8.779000557548962,3.7609307349860703,2.334262759981799,3.709905404986215,3.7939660013770737,0.9778436084139004,False,True
resident/series/avx512/local/k59/h0/u64/get16,calico,resident/calico/local/k59/h0/u64/get16,10.372803446335581,3.7609307349860703,2.758041606521105,3.7991266233743746,3.7939660013770737,1.0013602183033343,False,False
resident/series/avx2/local/k60/h0/u64/get16,calico,resident/calico/local/k60/h0/u64/get16,9.089471181799452,3.793002679385281,2.396378792770205,3.2443319363714473,3.817009658131732,0.8499669183335034,False,True
resident/series/avx512/local/k60/h0/u64/get16,calico,resident/calico/local/k60/h0/u64/get16,10.394507950985538,3.793002679385281,2.7404430815403855,3.410000291189858,3.817009658131732,0.8933695737251323,False,True
resident/series/avx2/local/k61/h0/u64/get16,calico,resident/calico/local/k61/h0/u64/get16,8.803245885543554,3.7836654559116103,2.3266448865846043,4.310070092534129,3.773545740367396,1.142180428986796,True,False
resident/series/avx512/local/k61/h0/u64/get16,calico,resident/calico/local/k61/h0/u64/get16,10.370580509612843,3.7836654559116103,2.7408819914059306,3.78837098147189,3.773545740367396,1.0039287296682007,False,False
resident/series/avx2/local/k62/h0/u64/get16,calico,resident/calico/local/k62/h0/u64/get16,8.785841459761587,3.763327176043044,2.33459411015108,3.683556849431131,3.773850895179332,0.9760737643706218,False,True
resident/series/avx512/local/k62/h0/u64/get16,calico,resident/calico/local/k62/h0/u64/get16,10.163981343737756,3.763327176043044,2.700796627101843,3.957754275170274,3.773850895179332,1.0487309607875228,True,False
resident/series/avx2/local/k63/h0/u64/get16,calico,resident/calico/local/k63/h0/u64/get16,8.793118217443965,3.8047548251292276,2.3110866853675147,4.302084999398282,3.8148167721576445,1.127730440632681,True,False
resident/series/avx512/local/k63/h0/u64/get16,calico,resident/calico/local/k63/h0/u64/get16,10.308333635270216,3.8047548251292276,2.709329275880502,3.8626187800192424,3.8148167721576445,1.012530616990698,False,False
resident/series/avx2/local/k64/h0/u64/get16,calico,resident/calico/local/k64/h0/u64/get16,10.243535176992122,3.063413604625567,3.343830281854533,2.7266025038220496,3.1043453159946948,0.8783180433483416,False,True
resident/series/avx512/local/k64/h0/u64/get16,calico,resident/calico/local/k64/h0/u64/get16,8.498313851375727,3.063413604625567,2.7741320462061645,2.498587956895573,3.1043453159946948,0.804867919822565,False,True
