src,dst,host_src,host_dst,az_src,az_dst,flow,rank_mode,training_rank_blocks,holdout_request_blocks,train_worst_p50_us,holdout_worst_p50_us,holdout_request_p50_us,train_worst_p90_us,holdout_worst_p90_us,holdout_request_p90_us,train_worst_p99_us,holdout_worst_p99_us,holdout_request_p99_us,train_worst_p50_lo_us,holdout_worst_p50_lo_us,holdout_request_p50_lo_us,train_worst_p50_hi_us,holdout_worst_p50_hi_us,holdout_request_p50_hi_us,holdout_rtt_max_p50_us,same_role_0_2_abs_change_us,baseline_flow,baseline_holdout_worst_p50_us,baseline_holdout_request_p50_us,holdout_worst_gain_vs_flow0_us,holdout_request_gain_vs_flow0_us
3,8,az2b,az5a,2,5,2,all-legs,3,1,109.38863492820784,111.5064794185491,111.5064794185491,112.2108408927001,114.96065356546434,114.96065356546434,116.60751804053953,117.93240633552752,117.93240633552752,70.26480784724723,71.76830378683687,71.76830378683687,165.43666968278274,161.35730599259267,149.8278350361362,223.53,0.01753533266303009,0,110.91466386117752,110.91466386117752,-0.5918155573715893,-0.5918155573715893
3,9,az2b,az5b,2,5,1,all-legs,3,1,119.63708746170282,118.97928709061932,118.97928709061932,122.65385582447882,121.49897636825585,121.49897636825585,134.5900383761474,125.76110693342552,125.76110693342552,81.29965287707716,71.61099052437424,71.61099052437424,177.15004243273276,169.09420201846848,169.09420201846848,292.1075,0.2430778022222313,0,141.2678301924023,141.2678301924023,22.288543101782977,22.288543101782977
3,10,az2b,az6a,2,6,0,all-legs,3,1,361.3943539931082,361.4495295654652,361.4495295654652,363.132201216041,365.2573939329788,365.2573939329788,371.3084038668898,374.21339402381506,372.0822430560309,322.4994880813814,321.98469754724726,315.2337121101601,414.2087443360861,408.44618017727737,408.44618017727737,896.0527500000001,1.3138940056873025,0,361.4495295654652,361.4495295654652,0.0,0.0
3,11,az2b,az6b,2,6,1,all-legs,3,1,331.36308147677005,330.6171865980579,330.6171865980579,334.1668308595491,334.88327916767423,334.88327916767423,342.36210072607093,338.3617367993603,338.28598606061297,283.77983712652656,286.8253680708708,286.8253680708708,382.919510811962,385.39029399459463,377.8604644290291,934.159,1.6340812152054127,0,333.8634630469667,333.8634630469667,3.246276448908759,3.246276448908759
4,0,az3a,az1a,3,1,3,all-legs,3,1,240.69435333234887,241.2037581973672,241.2037581973672,243.6044859606331,244.7659613437265,244.7659613437265,244.8113060359749,247.95352674995794,247.95352674995794,0.0,0.0,0.0,479.6157831616617,477.92858833643646,477.2041969184184,477.71575,0.5700391468748194,0,243.3298950469424,243.3298950469424,2.1261368495752038,2.1261368495752038
4,1,az3a,az1b,3,1,3,all-legs,3,1,244.58164907043823,243.7803012886173,243.7803012886173,247.22097953910432,246.18221475555404,246.18221475555404,250.59431903144545,247.9792330669661,247.9792330669661,0.0,0.0,0.0,482.74354990575574,481.9598516951452,481.9598516951452,481.7935,1.3694123659492448,0,244.75852032196335,244.75852032196335,0.9782190333460505,0.9782190333460505
4,2,az3a,az2a,3,2,2,all-legs,3,1,314.3963106913788,314.1778204316753,314.1778204316753,317.3692802646143,316.8035181611518,316.8035181611518,323.146547263921,318.92066833112165,318.32880221674543,0.0,0.0,0.0,668.5227336861361,668.3276849217217,668.3276849217217,668.0905,0.7090911792276984,0,314.4949926264519,314.4949926264519,0.3171721947766173,0.3171721947766173
4,3,az3a,az2b,3,2,0,all-legs,3,1,316.9809051685261,316.92718692133997,316.92718692133997,320.1708146164394,320.5579882513741,320.5579882513741,324.7858194387239,323.4255771236045,323.4255771236045,0.0,0.0,0.0,708.929886248999,709.4167743106107,658.9043799075489,709.18825,1.2064961794966393,0,316.92718692133997,316.92718692133997,0.0,0.0
4,5,az3a,az3b,3,3,0,all-legs,3,1,35.306952891798225,38.666262504742946,38.666262504742946,37.85164836348621,40.78004184011081,40.78004184011081,39.247152835360815,42.82465382018007,42.82465382018007,0.0,0.0,0.0,46.24965347277277,45.040359853653655,45.040359853653655,44.91975,3.6068310245603783,0,38.666262504742946,38.666262504742946,0.0,0.0
4,6,az3a,az4a,3,4,0,all-legs,3,1,293.0787051177714,295.69894392491733,295.69894392491733,295.7700414247233,298.11531037932514,298.11531037932514,298.54584242283335,301.3991196950073,301.3991196950073,0.0,0.0,0.0,583.3144021464965,580.7346378995495,580.7346378995495,580.55625,2.2083125325136166,0,295.69894392491733,295.69894392491733,0.0,0.0
4,7,az3a,az4b,3,4,3,all-legs,3,1,346.8190383893666,347.41507148213174,347.41507148213174,349.45419920071333,349.18344935047674,349.18344935047674,351.4945457322512,353.2983145364647,353.2983145364647,0.0,0.0,0.0,728.2969226371371,727.9976331032033,727.9976331032033,727.8125,0.5049825249482183,0,354.70773736117496,354.70773736117496,7.292665879043227,7.292665879043227
