src,dst,host_src,host_dst,az_src,az_dst,flow,rank_mode,training_rank_blocks,holdout_request_blocks,train_worst_p50_us,holdout_worst_p50_us,holdout_request_p50_us,train_worst_p90_us,holdout_worst_p90_us,holdout_request_p90_us,train_worst_p99_us,holdout_worst_p99_us,holdout_request_p99_us,train_worst_p50_lo_us,holdout_worst_p50_lo_us,holdout_request_p50_lo_us,train_worst_p50_hi_us,holdout_worst_p50_hi_us,holdout_request_p50_hi_us,holdout_rtt_max_p50_us,same_role_0_2_abs_change_us
7,2,az4b,az2a,4,2,3,request,1,1,164.32841111829737,163.81317803294596,163.81317803294596,165.99232013524886,166.20490372401923,166.20490372401923,168.93315808805656,166.90152792494493,166.90152792494493,125.88735923063065,108.2962673414915,108.2962673414915,203.90689319584587,219.95014312062068,219.95014312062068,362.7515,0.5750389815531776
7,3,az4b,az2b,4,2,0,request,1,1,229.9899322847638,229.89013498024195,229.89013498024195,232.24368282572104,232.10370676529814,232.10370676529814,243.06084514979895,235.25587283753856,235.25587283753856,191.66549372422418,179.32501509479476,179.32501509479476,268.76453009229226,281.1067317834335,281.1067317834335,385.93050000000005,0.08075061702120934
7,3,az4b,az2b,4,2,1,request,1,1,218.63561970993948,219.2842161666145,219.2842161666145,221.69781062011924,221.79383302514785,221.79383302514785,224.51093196418822,224.5189844685105,224.5189844685105,179.51391873468475,179.24733320975974,179.24733320975974,258.674706213063,260.81351702547545,260.81351702547545,346.23075,0.7796029768576886
7,3,az4b,az2b,4,2,2,request,1,1,192.75300685526693,192.1066019868876,192.1066019868876,196.16067682519184,194.82319738898371,194.82319738898371,199.4313630684326,196.90057839334688,196.90057839334688,142.09485390655652,148.8869246776277,142.4372166475976,244.57760567052054,242.73020940870873,242.73020940870873,337.76300000000003,0.7988729089683773
7,3,az4b,az2b,4,2,3,request,1,1,129.72714010736686,130.2648818399451,130.2648818399451,132.96070106899754,133.6482493252239,133.6482493252239,151.7321475746404,140.41033125602672,140.41033125602672,75.94805039759758,88.71429720915916,78.45523086721721,184.84796790075075,182.42887422597593,182.42887422597593,267.1875,0.9766790976431707
7,4,az4b,az3a,4,3,0,request,1,1,342.21292716757983,341.3642224153355,341.3642224153355,345.8170698059625,343.5661677988575,342.73263941821347,350.63931849348637,358.4412696384065,344.5301695894547,0.0,0.0,0.0,696.5285839471971,695.5082838534533,694.5454864562562,695.322,0.42465048142571504
7,4,az4b,az3a,4,3,1,request,1,1,344.3667763104903,340.9019301707328,340.9019301707328,346.58800360984105,343.1423060878963,343.1423060878963,350.72270961701463,355.1085249406048,355.1085249406048,0.0,0.0,0.0,696.5059262511512,694.5505192512512,694.5505192512512,694.3367499999999,0.3965213239234231
7,4,az4b,az3a,4,3,2,request,1,1,365.84597211104887,364.3225385361511,364.3225385361511,368.8422907180105,367.1087765763366,367.1087765763366,372.4032134087431,377.4156678686576,377.4156678686576,0.0,0.0,0.0,719.3248755512011,719.2195353627127,717.2235833155155,718.9992500000001,0.498401180393671
7,4,az4b,az3a,4,3,3,request,1,1,382.43397068374406,381.94969435669736,381.94969435669736,387.4604021817881,384.6566996550135,384.6566996550135,395.8784939090895,389.23580411381556,389.23580411381556,0.0,0.0,0.0,728.2969226371371,727.9976331032033,727.3705082095596,727.8125,0.6911387183179158
7,5,az4b,az3b,4,3,0,request,1,1,347.3757788370069,351.6886857782949,351.6886857782949,350.9497513918523,354.470953303073,354.470953303073,354.8920912188369,359.9717884862103,356.35592834413615,0.0,0.0,0.0,686.5872945551552,686.9564182537538,686.9564182537538,686.7445,2.9426919903549447
7,5,az4b,az3b,4,3,1,request,1,1,360.68264796818875,363.1497527442793,363.0595802737198,363.4572802841267,365.9362707539851,365.9362707539851,365.0009910605701,404.53784296733323,367.5342086931327,0.0,0.0,0.0,718.227510764064,718.533424278028,716.4275315082582,718.33575,2.750112480816256
7,5,az4b,az3b,4,3,2,request,1,1,362.742811334506,364.310123295067,364.310123295067,367.51954250456595,368.51151068509813,368.51151068509813,398.9907080803753,377.8281791971128,377.8281791971128,0.0,0.0,0.0,698.2439456673173,698.595593917017,698.595593917017,698.39425,4.272873258984475
7,5,az4b,az3b,4,3,3,request,1,1,356.4644944556112,357.8185979836991,357.8185979836991,358.6007957060289,360.212569055173,360.212569055173,360.97946657813367,385.5977844232849,385.5977844232849,0.0,0.0,0.0,703.1986348465466,701.6974954088088,701.6974954088088,701.483,4.2691027523906655
7,6,az4b,az4a,4,4,0,request,1,1,78.17062167295678,79.64545241966448,79.64545241966448,81.11592724009712,81.68135339230642,81.68135339230642,84.62107018667598,84.4863676521315,84.4863676521315,34.536845086436436,40.80072662357355,40.80072662357355,124.20810313743743,123.8428099603103,118.04722180685684,156.486,0.3075136220148238
7,6,az4b,az4a,4,4,1,request,1,1,108.70499982791833,109.81634775581422,109.60913920266742,110.23197473709529,112.76630718395278,111.23099207801009,112.37278287833173,117.94795827145384,117.94795827145384,70.51699672802803,70.25710622907906,69.74702924239241,148.0959290816817,148.45401523293293,148.45401523293293,188.33100000000002,1.2910581198548954
7,6,az4b,az4a,4,4,2,request,1,1,78.88261703999552,80.61217886314955,80.16341324289334,81.13336933897789,82.50932159726517,82.32091002034105,82.11241545917774,85.45101482746108,85.45101482746108,24.3975617561061,31.798750802752764,31.798750802752764,136.13762931531528,135.515265766967,127.17633074749749,159.3725,1.688004355557922
7,6,az4b,az4a,4,4,3,request,1,1,77.78939987811299,79.51830634452574,79.21682314496667,79.42597061932135,82.27446098077743,81.34118895106278,80.91224406544269,85.10761940064627,85.10761940064627,36.90006746286285,27.011372306706704,24.916728796296287,120.27398407707707,131.1251369858859,131.1251369858859,157.849,1.2059629053063503
7,8,az4b,az5a,4,5,0,request,2,1,151.6352253023157,151.8657649013555,151.8657649013555,154.95515239357266,154.5901524114606,154.5901524114606,162.054712971928,158.01253850455615,158.01253850455615,114.00378602647648,111.94605778683686,95.42571444149151,191.2541418454955,206.88222700620622,206.88222700620622,281.93575,0.8089457899117178
7,8,az4b,az5a,4,5,1,request,2,1,163.03445458421695,164.26906308234868,164.26906308234868,165.17199347850237,166.69313684408385,166.69313684408385,168.0482731827523,169.35629030206994,169.35629030206994,125.792772275976,121.16447745605608,107.7051198559059,219.871848737988,219.51556288538535,219.51556288538535,325.957,0.36258149585003707
7,8,az4b,az5a,4,5,2,request,2,1,163.83712322204445,163.74347659499276,163.74347659499276,167.04561485245847,166.50724590658697,166.50724590658697,169.73523841080632,170.0037592274485,170.0037592274485,125.62078261491493,121.5324489317818,121.5324489317818,205.0851145764264,205.09316849354354,205.09316849354354,305.572,1.1200144800770886
7,8,az4b,az5a,4,5,3,request,2,1,165.04372447915347,165.92252937343454,165.92252937343454,168.91224517413667,170.14728448272086,170.14728448272086,174.55452879041547,173.75231206695707,173.75231206695707,112.54870312087087,125.04656590075075,122.95570328648645,222.18218476126125,206.91879302102103,206.91879302102103,306.60525,1.2539959695776588
7,9,az4b,az5b,4,5,0,request,2,1,117.6940380717019,116.78924147648348,116.78924147648348,120.58675007136118,118.50255707346732,118.50255707346732,125.7635664378872,120.92751382179046,120.92751382179046,74.91743183198194,76.59730413463458,62.22799676576575,160.74692094854856,172.58433464284292,172.58433464284292,237.35425,0.8770830299482668
7,9,az4b,az5b,4,5,1,request,2,1,133.204705696851,131.65134753378013,131.65134753378013,136.7357393642815,134.2911521497575,134.2911521497575,138.3395792821189,139.94199079095222,138.02715627682522,86.4132007278278,93.38649352277268,93.38649352277268,184.40773189389392,177.29593125695698,170.5576087297797,263.17575,2.187226231651408
7,9,az4b,az5b,4,5,2,request,2,1,135.65493497253993,134.70903694680703,134.70903694680703,138.8180109431241,136.8339149780415,136.8339149780415,152.0724870969526,138.57900716526947,138.57900716526947,86.65193418208206,88.4562740542543,79.29898864024034,190.27555478813815,192.00209754404403,192.00209754404403,256.565,0.5136098925705141
7,9,az4b,az5b,4,5,3,request,2,1,119.63982252242351,119.11754032808943,119.11754032808943,121.54536323115425,122.8246376250024,122.8246376250024,125.92564585048537,132.4582022047929,132.4582022047929,70.30792170085088,64.79478897662668,64.79478897662668,168.76640911041036,174.9922956493994,174.9922956493994,252.61575,0.6012690620269723
7,10,az4b,az6a,4,6,0,request,2,1,388.2470503717849,388.39804942624136,388.39804942624136,390.10278592287614,390.99054032857106,390.99054032857106,393.4983347729102,394.1840858811671,394.1840858811671,350.52410899314316,347.51388026271275,340.95171587497504,441.64170226871875,436.5349242884384,436.5349242884384,778.89375,0.027542254209947714
7,10,az4b,az6a,4,6,1,request,2,1,390.83098644097606,392.24516093233365,392.24516093233365,393.40344091118516,398.910004173317,398.910004173317,399.49900282361887,414.2380389114236,414.2380389114236,346.25043930745744,349.2707012487988,349.2707012487988,446.6818416394895,445.1444068865866,436.2061080868368,786.537,0.19410482633645643
